bitcoin-marketcap_raw,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-30,hashrate-btc-sma-90,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-var-14,mining_profitability-btc-trx-90,sentinusd-btc-ema-30,transactionfees-btc-sma-90,transactionfees-btc-ema-90,transactionfees-btc-std-90,transactionfees-btc-var-90,median_transaction_fee-btc-wma-30,median_transaction_fee-btc-std-14,median_transaction_fee-btc-trx-90,confirmationtime-btc-sma-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-wma-90,marketcap-btc-rsi-90,transactionvalue-btc-ema-30,transactionvalue-btc-std-30,transactionvalue-btc-std-90,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,transactions-btc-sma-30,transactions-btc-sma-90,transactions-btc-std-90,transactions-btc-var-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-90,top100cap-btc-trx-90,activeaddresses-btc-sma-90
3314913734,-0.057,0.09,0.229,54.335,72.513,-3.646,3.4117038132396096e+17,4.143869639452054e+16,3.7566631409915e+32,4.2929138971931e+32,0.023,0.205,2.57,2.424,2.65,2.584,0.325,0.026,-0.889,221377411,0.039,0.041,0.042,0.001,0.023,0.001,-0.287,9.932,10.036,0.029,3388484786,46.061,2390,838.348,1597.0,175707,637438,-0.337,63.796,194.824,0.222,0.433,0.047,105787,100781,18824,88587926,166686,167086,20.425,-0.003,221770
3305313681,-0.058,0.085,0.227,54.335,72.513,-3.646,3.413860065285053e+17,4.180557880151036e+16,3.9740475108749e+32,4.3692660473232e+32,0.022,0.203,2.522,2.406,2.644,2.574,0.332,0.028,-0.885,224628424,0.039,0.041,0.042,0.001,0.023,0.001,-0.286,9.955,10.042,0.029,3386345122,45.999,2413,834.696,1599.0,174179,639380,-0.336,64.271,191.711,0.24,0.432,0.047,105868,101064,18663,87079479,167506,167878,20.419,-0.003,222204
3402146805,-0.059,0.08,0.226,54.335,72.513,-3.646,3.413939574715139e+17,4.181063980434109e+16,3.8529425185826e+32,4.3703240021209e+32,0.022,0.201,2.49,2.412,2.644,2.573,0.34,0.029,-0.88,225123188,0.039,0.04,0.042,0.001,0.023,0.001,-0.285,9.961,10.034,0.029,3386260088,46.725,2414,828.917,1593.0,171776,634173,-0.335,64.531,191.021,0.255,0.431,0.046,105814,101325,18443,85032747,169669,170060,20.414,-0.004,223210
3416674030,-0.058,0.075,0.224,54.335,72.513,-3.646,3.4168976537657024e+17,4.075493087128709e+16,4.0491375390824e+32,4.1524109758085e+32,0.019,0.199,2.432,2.415,2.643,2.569,0.308,0.024,-0.876,223011341,0.039,0.04,0.042,0.001,0.023,0.001,-0.284,9.964,10.061,0.029,3386413786,46.833,2405,807.939,1587.0,163191,630023,-0.333,64.615,187.989,0.26,0.431,0.046,105084,101458,18067,81601484,168018,168516,20.409,-0.004,222580
3410481792,-0.058,0.071,0.222,54.335,72.513,-3.646,3.4160396578418765e+17,4.099687148523594e+16,4.3925622954111e+32,4.2018586789424e+32,0.015,0.197,2.532,2.409,2.64,2.567,0.275,0.019,-0.872,221900415,0.039,0.04,0.042,0.001,0.023,0.001,-0.283,9.989,10.087,0.03,3386346667,46.792,2418,808.892,1586.0,163576,628456,-0.332,65.498,188.833,0.268,0.43,0.046,104304,101288,18233,83110985,166669,167224,20.405,-0.004,223108
3412201679,-0.056,0.066,0.22,54.335,72.513,-3.646,3.4162236353470714e+17,4.099836508823852e+16,4.2458780760734e+32,4.2021648497712e+32,0.011,0.195,2.598,2.425,2.645,2.57,0.307,0.024,-0.868,223836609,0.039,0.04,0.042,0.001,0.023,0.001,-0.282,9.979,10.068,0.03,3386222153,46.805,2429,739.156,1581.0,136588,625278,-0.331,67.628,212.186,0.292,0.43,0.046,104701,101381,18349,84170985,167532,168126,20.401,-0.004,223405
3411581351,-0.054,0.062,0.218,54.335,72.513,-3.646,3.4216500773439475e+17,4.173530907187939e+16,4.7602477836273e+32,4.3545900583132e+32,0.01,0.193,2.571,2.432,2.643,2.565,0.312,0.024,-0.863,224127480,0.039,0.04,0.042,0.001,0.023,0.001,-0.28,9.985,10.06,0.03,3385982354,46.801,2421,612.701,1580.0,93851,623948,-0.329,69.512,231.475,0.326,0.43,0.046,105471,101526,18411,84741775,168640,169313,20.397,-0.005,223824
3416132922,-0.052,0.058,0.216,54.335,72.513,-3.646,3.427717637405379e+17,4.151295856562115e+16,4.885840149148e+32,4.3083143221774e+32,0.012,0.191,2.624,2.429,2.649,2.566,0.284,0.02,-0.859,225508349,0.039,0.04,0.042,0.001,0.023,0.001,-0.279,9.949,10.036,0.03,3385745138,46.837,2424,572.86,1576.0,82042,621125,-0.328,70.535,233.295,0.358,0.43,0.046,105252,101764,18222,83010155,168702,169442,20.393,-0.005,223933
3348712224,-0.05,0.054,0.214,54.335,72.513,-3.646,3.4351884308200403e+17,4.039235608970664e+16,4.2643917861749e+32,4.0788560761942e+32,0.014,0.19,2.536,2.443,2.645,2.563,0.283,0.02,-0.855,225426967,0.039,0.04,0.042,0.001,0.024,0.001,-0.278,9.943,10.022,0.029,3383923218,46.374,2425,543.099,1576.0,73739,620627,-0.326,70.981,233.345,0.384,0.43,0.046,104967,101630,18051,81459372,168431,169264,20.39,-0.005,223331
3359827888,-0.048,0.051,0.212,54.335,72.513,-3.646,3.4380188644478483e+17,4.079033338157392e+16,4.3706950015398e+32,4.1596282434499e+32,0.018,0.188,2.526,2.451,2.639,2.557,0.296,0.022,-0.85,223626548,0.039,0.04,0.042,0.001,0.024,0.001,-0.276,9.952,10.019,0.029,3382300690,46.463,2406,470.975,1571.0,55454,617206,-0.325,71.423,227.714,0.4,0.43,0.046,104884,101701,18053,81480362,168354,169276,20.387,-0.005,223086
3353315841,-0.045,0.047,0.211,54.335,72.513,-3.646,3.440208535295495e+17,4.025143704457409e+16,4.4217949085304e+32,4.0504454603833e+32,0.021,0.186,2.425,2.453,2.634,2.551,0.303,0.023,-0.846,219219801,0.039,0.04,0.042,0.001,0.024,0.001,-0.275,9.959,10.04,0.029,3380536273,46.417,2380,497.232,1573.0,61810,618202,-0.323,70.935,227.024,0.402,0.43,0.046,104606,101761,17867,79805154,168136,169114,20.383,-0.005,222201
3351835487,-0.04,0.044,0.209,64.722,74.069,-2.462,3.443852621653975e+17,4.089168563587666e+16,4.6001686402803e+32,4.1803248853584e+32,0.025,0.185,2.477,2.468,2.634,2.552,0.315,0.025,-0.841,213196886,0.039,0.04,0.042,0.001,0.024,0.001,-0.274,9.951,10.006,0.029,3378758359,46.407,2337,563.808,1571.0,79470,616692,-0.322,70.368,226.52,0.393,0.431,0.046,104084,101567,18123,82109597,166493,167492,20.379,-0.005,222227
3335012282,-0.03,0.042,0.207,71.378,75.459,-1.292,3.4447291188409485e+17,4.091326740700547e+16,4.5631796999418e+32,4.1847386247928e+32,0.029,0.183,2.501,2.468,2.633,2.548,0.308,0.024,-0.837,212225800,0.039,0.039,0.042,0.001,0.024,0.001,-0.272,9.954,10.007,0.028,3376576633,46.288,2332,514.402,1567.0,66152,613644,-0.321,71.124,226.856,0.384,0.431,0.046,104114,101518,18133,82198287,166237,167175,20.376,-0.006,221987
3304045394,-0.017,0.041,0.205,71.378,75.459,-0.142,3.444104196104316e+17,4.0917516759204216e+16,4.5529801257986e+32,4.1856079443494e+32,0.032,0.181,2.449,2.465,2.625,2.539,0.33,0.027,-0.832,214749676,0.039,0.039,0.042,0.001,0.024,0.001,-0.271,9.982,10.032,0.028,3373698786,46.068,2349,516.842,1565.0,66782,612178,-0.32,73.165,261.144,0.396,0.431,0.046,104654,101537,18152,82377877,166860,167714,20.372,-0.006,222079
3311937929,-0.003,0.04,0.203,71.378,75.459,2.514,3.4390716519545485e+17,4.0402248346743336e+16,4.603279482015e+32,4.0808541786798e+32,0.033,0.18,2.407,2.468,2.624,2.538,0.321,0.026,-0.828,215422281,0.039,0.039,0.042,0.001,0.024,0.001,-0.27,9.996,10.031,0.028,3370980760,46.134,2352,516.782,1560.0,66766,608171,-0.318,74.546,281.997,0.42,0.43,0.046,104326,101674,18121,82092102,167486,168235,20.368,-0.006,222559
3337093513,0.011,0.039,0.201,71.378,75.459,2.514,3.4403713650338445e+17,4.072592083226634e+16,4.3374450054208e+32,4.1465015690901e+32,0.036,0.178,2.409,2.475,2.622,2.534,0.289,0.021,-0.823,213799045,0.039,0.039,0.042,0.001,0.024,0.001,-0.268,9.997,10.016,0.028,3368799761,46.346,2349,517.958,1556.0,67070,605614,-0.317,74.847,300.758,0.453,0.43,0.046,103853,101669,18124,82122278,167376,168039,20.365,-0.006,222503
3362359212,0.024,0.039,0.2,71.378,75.459,2.514,3.443817234990194e+17,4.024800098852263e+16,4.3329807872941e+32,4.0497539589303e+32,0.039,0.177,2.457,2.468,2.618,2.528,0.292,0.021,-0.819,216650911,0.039,0.039,0.042,0.001,0.024,0.001,-0.267,10.001,10.025,0.027,3367161568,46.558,2395,553.01,1555.0,76455,604702,-0.315,74.979,312.039,0.489,0.43,0.046,103550,101835,17881,79932098,167338,167915,20.363,-0.006,222205
3416143231,0.036,0.039,0.198,71.378,75.459,2.514,3.4436501540854694e+17,4.027834841439786e+16,4.4364310858838e+32,4.0558633774791e+32,0.039,0.175,2.296,2.461,2.61,2.516,0.363,0.033,-0.814,215249340,0.039,0.039,0.042,0.001,0.024,0.001,-0.265,10.038,10.088,0.027,3366687764,47.011,2413,558.742,1538.0,78048,591591,-0.313,74.315,309.658,0.52,0.429,0.046,102765,101851,17825,79431722,165778,166288,20.361,-0.006,221804
3421087082,0.047,0.039,0.196,71.378,75.459,2.514,3.43944924485259e+17,4.118410187344983e+16,4.2650509323321e+32,4.2403256178067e+32,0.035,0.173,2.449,2.477,2.615,2.523,0.426,0.045,-0.81,210397953,0.039,0.039,0.042,0.001,0.024,0.001,-0.264,10.035,10.084,0.027,3366280276,47.053,2377,588.033,1539.0,86446,591860,-0.312,72.896,309.743,0.533,0.43,0.046,102273,101768,17903,80125010,165537,165951,20.358,-0.006,222328
3395996535,0.056,0.039,0.194,71.378,75.459,2.514,3.44530304366574e+17,4.079074602627148e+16,4.3763139982192e+32,4.1597124034495e+32,0.033,0.172,2.432,2.464,2.613,2.516,0.398,0.04,-0.805,208420714,0.039,0.039,0.042,0.001,0.024,0.001,-0.262,10.024,10.088,0.028,3365263416,46.863,2361,590.378,1531.0,87137,585813,-0.31,72.94,310.37,0.54,0.43,0.046,102528,101778,17911,80202989,165837,166146,20.355,-0.006,222510
3383513426,0.063,0.04,0.193,71.378,75.459,2.514,3.444514912336419e+17,4.085781959007898e+16,4.31657964102e+32,4.1734035541386e+32,0.031,0.17,2.602,2.477,2.611,2.516,0.402,0.04,-0.8,207940431,0.039,0.039,0.042,0.001,0.024,0.001,-0.261,10.034,10.087,0.028,3363925543,46.769,2353,592.104,1526.0,87647,581987,-0.308,73.362,312.898,0.546,0.429,0.046,103041,101812,17948,80533048,166602,166832,20.353,-0.006,222922
3391704866,0.069,0.041,0.191,71.378,75.459,2.514,3.443049822068165e+17,4.078412720042869e+16,4.223256474602e+32,4.1583625787519e+32,0.028,0.168,2.436,2.48,2.609,2.511,0.384,0.037,-0.796,209955994,0.039,0.039,0.042,0.001,0.024,0.001,-0.259,10.044,10.096,0.028,3362724064,46.84,2366,588.792,1525.0,86669,581678,-0.307,73.604,314.281,0.55,0.429,0.046,102851,101892,17992,80930752,167226,167381,20.35,-0.006,223269
3388941638,0.074,0.041,0.189,71.378,75.459,2.514,3.439816972013494e+17,4.082742912680427e+16,4.2710689412588e+32,4.1671974227606e+32,0.025,0.166,2.461,2.478,2.606,2.506,0.382,0.036,-0.791,209807698,0.039,0.039,0.042,0.001,0.024,0.001,-0.258,10.06,10.115,0.028,3361414013,46.819,2354,589.329,1504.0,86827,565823,-0.305,73.908,316.661,0.552,0.429,0.046,102778,101998,18089,81807060,167761,167878,20.347,-0.006,223399
3379588127,0.077,0.042,0.188,71.378,75.459,2.514,3.442962072483072e+17,4.111355312406062e+16,4.3237598911298e+32,4.2258106262124e+32,0.024,0.165,2.43,2.487,2.605,2.504,0.38,0.036,-0.786,210972104,0.039,0.039,0.042,0.001,0.024,0.001,-0.256,10.051,10.1,0.028,3359903111,46.746,2336,599.447,1499.0,89834,561729,-0.303,73.453,315.081,0.542,0.429,0.046,103004,102381,18466,85251318,168804,168908,20.344,-0.006,223451
3343346110,0.079,0.043,0.186,71.378,75.459,2.514,3.4403456919213594e+17,4.150659744411734e+16,4.214611311487e+32,4.30699407847e+32,0.02,0.163,2.472,2.488,2.604,2.502,0.381,0.036,-0.782,209473569,0.039,0.038,0.042,0.001,0.024,0.001,-0.255,10.054,10.112,0.028,3357607752,46.462,2294,650.225,1486.0,105698,551783,-0.302,71.964,324.431,0.512,0.429,0.046,103498,102815,18979,90052381,170653,170799,20.341,-0.006,223956
3308736481,0.078,0.043,0.185,62.745,73.327,1.944,3.4423478641123296e+17,4.145891449923789e+16,4.2129476371652e+32,4.2971039786378e+32,0.018,0.161,2.499,2.485,2.597,2.499,0.36,0.032,-0.777,207549772,0.039,0.04,0.043,0.001,0.024,0.001,-0.253,10.061,10.104,0.028,3354569557,46.191,2290,620.435,1395.0,96235,486464,-0.301,72.465,326.518,0.488,0.447,0.05,103472,102747,18995,90198883,170935,171185,20.337,-0.006,224162
3248200255,0.071,0.043,0.183,43.693,66.687,-0.044,3.4394208843906496e+17,4.107876530480572e+16,4.206961744632e+32,4.2186623974183e+32,0.015,0.159,2.399,2.475,2.588,2.49,0.382,0.037,-0.772,210531803,0.039,0.04,0.043,0.001,0.024,0.001,-0.252,10.081,10.123,0.028,3350265795,45.72,2320,629.153,1396.0,98958,486875,-0.299,74.726,347.731,0.48,0.449,0.05,104593,102944,19682,96841261,173598,173918,20.334,-0.006,224642
3220297204,0.06,0.042,0.181,43.693,66.687,-0.062,3.436035859038853e+17,4.105851673460877e+16,4.2824479302565e+32,4.2145044911154e+32,0.012,0.157,2.412,2.478,2.586,2.49,0.373,0.035,-0.768,212055863,0.039,0.039,0.043,0.001,0.024,0.001,-0.25,10.073,10.112,0.028,3345466438,45.503,2333,631.515,1396.0,99703,486917,-0.297,76.096,366.631,0.484,0.449,0.05,106046,103273,20348,103509631,175969,176446,20.33,-0.005,225291
3238445942,0.047,0.041,0.18,43.693,66.687,-0.113,3.44211078696904e+17,4.00627495868496e+16,4.1775302530405e+32,4.0125597611465e+32,0.011,0.156,2.345,2.475,2.579,2.483,0.378,0.036,-0.763,214312741,0.039,0.039,0.043,0.001,0.023,0.001,-0.249,10.065,10.114,0.028,3341211350,45.673,2344,605.167,1389.0,91557,482492,-0.296,76.805,371.425,0.49,0.449,0.05,106832,103568,20963,109863680,177887,178526,20.327,-0.005,225673
3228292910,0.033,0.039,0.178,43.693,66.687,-0.113,3.441206347722787e+17,4.014093573880553e+16,4.2274969541726e+32,4.0282368049673e+32,0.008,0.154,2.417,2.465,2.572,2.479,0.378,0.036,-0.758,215222358,0.039,0.039,0.043,0.001,0.023,0.001,-0.247,10.07,10.117,0.028,3336848040,45.593,2346,603.516,1389.0,91058,482493,-0.294,77.197,373.268,0.493,0.449,0.05,106932,103840,21080,111093037,178859,179695,20.322,-0.005,226080
3214920514,0.019,0.037,0.176,43.693,66.687,-0.113,3.4428393308485216e+17,4.000917024116182e+16,4.1709531991212e+32,4.0018342584657e+32,0.006,0.152,2.317,2.453,2.565,2.473,0.386,0.037,-0.753,217201467,0.039,0.039,0.043,0.001,0.023,0.001,-0.246,10.072,10.125,0.028,3332316642,45.486,2389,644.568,1379.0,103867,475590,-0.292,78.214,382.207,0.505,0.449,0.05,106882,104047,20952,109751176,179116,180184,20.319,-0.005,226251
3231190362,0.006,0.035,0.174,43.693,66.687,-0.113,3.4444971800772205e+17,4.02722734706734e+16,4.1565291309675e+32,4.0546400262418e+32,0.006,0.15,2.47,2.469,2.561,2.476,0.366,0.034,-0.749,214652161,0.039,0.039,0.043,0.001,0.023,0.001,-0.245,10.059,10.082,0.028,3328278556,45.642,2403,635.722,952.091,101036,226619,-0.29,79.118,388.667,0.521,0.449,0.05,106267,104104,20798,108134858,178614,179930,20.323,-0.005,226224
3224314056,-0.006,0.033,0.173,43.693,66.687,-0.113,3.449292112805007e+17,4.152270227269275e+16,4.8959594124556e+32,4.3103370100667e+32,0.01,0.149,2.38,2.454,2.553,2.467,0.317,0.025,-0.744,211088301,0.039,0.039,0.043,0.001,0.023,0.001,-0.243,10.056,10.073,0.028,3324225114,45.586,2420,644.522,942.003,103852,221843,-0.288,79.112,388.627,0.526,0.45,0.051,105416,103861,21240,112784398,176733,178282,20.327,-0.005,226379
3238710702,-0.017,0.03,0.171,43.693,66.687,-0.113,3.450832777466397e+17,4.146376183096139e+16,4.61635306398e+32,4.2981088629367e+32,0.013,0.148,2.478,2.457,2.544,2.467,0.321,0.026,-0.739,210077827,0.039,0.039,0.043,0.001,0.023,0.001,-0.242,10.052,10.054,0.027,3320654439,45.727,2417,643.39,927.092,103488,214875,-0.285,80.004,389.509,0.528,0.45,0.051,105864,103890,21256,112949426,175569,177340,20.333,-0.005,226481
3279584381,-0.027,0.028,0.169,43.693,66.687,-0.113,3.449092923257125e+17,4.08859840971271e+16,4.2679847275106e+32,4.1791592389763e+32,0.018,0.146,2.348,2.451,2.537,2.463,0.312,0.024,-0.734,212173573,0.039,0.039,0.043,0.001,0.023,0.001,-0.241,10.054,10.042,0.027,3318177143,46.125,2417,638.296,925.391,101855,214087,-0.283,81.339,415.637,0.542,0.449,0.05,106937,104122,21561,116216675,176772,178659,20.338,-0.005,226739
3280514713,-0.035,0.025,0.168,43.693,66.687,-0.113,3.4542199107228506e+17,4.119554264323442e+16,4.4498766999754e+32,4.2426818341764e+32,0.024,0.145,2.501,2.445,2.533,2.464,0.326,0.027,-0.729,213929868,0.039,0.039,0.043,0.001,0.023,0.001,-0.239,10.027,10.008,0.026,3315907585,46.134,2410,633.344,905.303,100281,204894,-0.281,81.391,432.125,0.56,0.449,0.05,107600,104502,22235,123596123,179252,181231,20.344,-0.005,227717
3287819475,-0.042,0.023,0.166,43.693,66.687,-0.113,3.460552129711175e+17,4.1843699458017816e+16,4.5456489650112e+32,4.3772379608323e+32,0.031,0.144,2.323,2.432,2.52,2.453,0.386,0.037,-0.725,215362031,0.038,0.038,0.043,0.001,0.023,0.001,-0.238,10.036,10.023,0.026,3313989095,46.206,2411,633.41,897.706,100302,201469,-0.279,81.376,444.261,0.581,0.449,0.05,107952,104775,22409,125537418,180420,182576,20.35,-0.005,228051
3305983932,-0.047,0.02,0.164,43.693,66.687,-0.113,3.4596824688009594e+17,4.201402895390167e+16,4.7309716674885e+32,4.4129465723482e+32,0.036,0.142,2.394,2.428,2.517,2.454,0.392,0.038,-0.72,217863023,0.038,0.038,0.043,0.001,0.023,0.001,-0.236,10.026,10.025,0.026,3312646045,46.387,2416,633.922,896.783,100464,201055,-0.276,81.887,447.081,0.599,0.449,0.05,108555,105191,22638,128122705,181380,183760,20.356,-0.005,228427
3304740929,-0.051,0.018,0.162,43.693,66.687,-0.113,3.462810563191408e+17,4.187531024274709e+16,4.6947013265733e+32,4.3838540198158e+32,0.04,0.141,2.392,2.43,2.511,2.456,0.399,0.04,-0.715,215874253,0.038,0.038,0.043,0.001,0.023,0.001,-0.235,10.015,10.004,0.025,3311414426,46.376,2410,633.703,893.008,100395,199366,-0.274,82.242,439.927,0.61,0.448,0.05,108697,105423,22221,123447664,181048,183660,20.363,-0.004,228676
3344177382,-0.047,0.016,0.161,68.098,71.522,3.108,3.4684536047647334e+17,4.258254355598738e+16,4.9715370424996e+32,4.5331825392439e+32,0.046,0.14,2.468,2.427,2.502,2.45,0.405,0.041,-0.71,217148416,0.038,0.038,0.043,0.001,0.023,0.001,-0.234,10.008,9.997,0.025,3311190599,46.773,2448,667.935,903.549,111534,204100,-0.272,82.345,440.066,0.608,0.448,0.05,108626,105398,22228,123517151,181102,183898,20.369,-0.004,229032
3378642955,-0.034,0.015,0.159,72.642,72.99,4.301,3.473167491047491e+17,4.239505339937289e+16,4.8843680828225e+32,4.4933513818392e+32,0.051,0.139,2.396,2.425,2.496,2.446,0.391,0.038,-0.705,223033605,0.038,0.038,0.043,0.001,0.023,0.001,-0.232,9.994,9.997,0.024,3311886949,47.118,2472,668.267,910.106,111645,207073,-0.269,83.817,445.659,0.607,0.449,0.05,109916,105730,22745,129330424,183555,186508,20.375,-0.004,229981
3463141820,-0.016,0.016,0.157,72.642,72.99,3.035,3.4721763430707776e+17,4.257809995895178e+16,4.8483687527705e+32,4.5322364902862e+32,0.054,0.138,2.273,2.41,2.486,2.44,0.391,0.038,-0.701,233000108,0.038,0.038,0.043,0.001,0.023,0.001,-0.231,10.025,10.046,0.024,3314586415,47.956,2555,776.523,884.135,150747,195424,-0.266,85.582,457.16,0.61,0.45,0.051,111064,105974,22941,131569665,184224,187375,20.382,-0.004,230447
3574492682,0.004,0.017,0.156,72.642,72.99,1.813,3.470402780833927e+17,4.27556257526269e+16,4.9806993481989e+32,4.5701088337467e+32,0.054,0.137,2.533,2.43,2.491,2.452,0.51,0.065,-0.696,244424301,0.038,0.038,0.043,0.001,0.023,0.001,-0.229,10.01,10.026,0.023,3319793903,49.032,2620,862.129,919.582,185816,211408,-0.262,87.562,488.858,0.625,0.451,0.051,112215,106272,23628,139574689,186906,190188,20.389,-0.004,231072
3542517693,0.025,0.018,0.154,72.642,72.99,1.813,3.477373953040695e+17,4.335948094413443e+16,5.4698588502091e+32,4.7001114693619e+32,0.057,0.136,2.59,2.439,2.489,2.453,0.511,0.065,-0.691,249173408,0.038,0.039,0.043,0.001,0.023,0.002,-0.228,9.994,10.009,0.023,3324288455,48.74,2639,873.078,926.853,190566,214764,-0.259,87.337,502.575,0.644,0.454,0.051,112800,106511,23935,143215735,187590,191041,20.395,-0.004,231431
3513100368,0.045,0.02,0.153,72.642,72.99,1.813,3.483260043941731e+17,4.407263088169619e+16,5.8114935422943e+32,4.8559919820856e+32,0.062,0.135,2.637,2.433,2.482,2.45,0.504,0.064,-0.686,256977318,0.039,0.039,0.043,0.001,0.023,0.002,-0.226,9.997,10.004,0.022,3328145867,48.471,2705,958.551,961.745,229705,231239,-0.255,86.588,496.845,0.655,0.456,0.052,113411,106871,24066,144791121,188097,191714,20.404,-0.004,231787
3473990748,0.063,0.023,0.151,72.642,72.99,1.813,3.48615538719599e+17,4.36479296814033e+16,5.6306476425123e+32,4.7628544136818e+32,0.065,0.134,2.414,2.43,2.476,2.448,0.48,0.058,-0.681,254990465,0.039,0.039,0.043,0.001,0.023,0.002,-0.224,10.003,10.021,0.022,3331160373,48.113,2702,953.53,944.561,227305,223049,-0.251,85.621,487.098,0.656,0.456,0.052,113535,106998,23837,142053629,187159,190934,20.412,-0.004,231896
3491414117,0.08,0.026,0.15,72.642,72.99,1.813,3.4826840378054976e+17,4.412212534266354e+16,5.971927031833e+32,4.8669048618843e+32,0.065,0.132,2.372,2.431,2.472,2.446,0.454,0.052,-0.676,250628890,0.039,0.039,0.043,0.001,0.024,0.002,-0.223,10.022,10.056,0.022,3334603978,48.285,2688,938.842,944.789,220356,223157,-0.247,84.462,486.06,0.644,0.456,0.052,113332,106894,23937,143246415,185701,189557,20.42,-0.003,232249
3512239650,0.094,0.028,0.149,72.642,72.99,1.813,3.4783230309983994e+17,4.349257684461194e+16,5.7803760842042e+32,4.7290106014612e+32,0.064,0.131,2.501,2.453,2.47,2.452,0.479,0.057,-0.671,250707940,0.039,0.039,0.044,0.001,0.024,0.002,-0.221,10.034,10.043,0.022,3338557054,48.491,2664,942.433,942.82,222045,222227,-0.243,84.625,488.172,0.631,0.457,0.052,114433,107188,23885,142618757,185159,189007,20.429,-0.003,232499
3502780892,0.105,0.031,0.147,72.642,72.99,1.813,3.475232442075392e+17,4.276704002407889e+16,5.0347842509327e+32,4.5725492810529e+32,0.063,0.13,2.512,2.436,2.468,2.45,0.476,0.057,-0.666,251382523,0.039,0.039,0.044,0.001,0.024,0.001,-0.219,10.05,10.048,0.022,3342307161,48.403,2638,912.841,940.191,208320,220990,-0.239,85.377,486.594,0.611,0.457,0.052,115483,107504,24088,145053416,186811,190542,20.437,-0.003,233427
3479142218,0.114,0.034,0.146,72.642,72.99,1.813,3.477752592610945e+17,4.320052865948617e+16,5.2018668597899e+32,4.6657141911477e+32,0.064,0.129,2.558,2.443,2.467,2.451,0.471,0.055,-0.661,251765952,0.039,0.039,0.044,0.001,0.024,0.001,-0.217,10.044,10.03,0.021,3345514129,48.18,2627,898.419,940.421,201789,221098,-0.236,85.328,481.609,0.586,0.457,0.052,115717,107637,24075,144898561,186877,190493,20.446,-0.003,233815
3483579827,0.121,0.037,0.145,72.642,72.99,1.813,3.476504656595056e+17,4.2809880928452056e+16,5.2208505640242e+32,4.5817147627706e+32,0.066,0.128,2.463,2.439,2.464,2.451,0.407,0.041,-0.656,248866274,0.039,0.039,0.044,0.001,0.024,0.001,-0.215,10.056,10.018,0.021,3348817134,48.225,2592,908.253,941.526,206231,221618,-0.232,84.968,479.969,0.556,0.456,0.052,115819,107770,24022,144262729,184812,188279,20.453,-0.003,233787
3470146305,0.126,0.04,0.143,72.642,72.99,1.813,3.478684849756993e+17,4.332296450677209e+16,5.438694190103e+32,4.6921981341376e+32,0.07,0.127,2.48,2.441,2.463,2.451,0.405,0.041,-0.651,254707408,0.039,0.039,0.044,0.001,0.024,0.001,-0.213,10.051,10.002,0.02,3351812751,48.097,2630,932.275,950.745,217284,225979,-0.229,85.013,471.886,0.526,0.455,0.052,116097,108093,23687,140273430,186225,189459,20.461,-0.003,234324
3516258318,0.129,0.043,0.142,72.642,72.99,1.813,3.477360988680131e+17,4.337102074425466e+16,5.2934636416251e+32,4.7026136009964e+32,0.072,0.126,2.426,2.44,2.459,2.449,0.404,0.041,-0.646,256959826,0.039,0.039,0.044,0.001,0.024,0.001,-0.212,10.071,10.027,0.02,3355827381,48.572,2649,925.722,942.118,214240,221897,-0.225,84.457,459.646,0.491,0.454,0.051,115931,108265,23393,136805709,186847,189873,20.469,-0.002,234525
3549725202,0.129,0.045,0.141,67.349,71.477,1.4,3.4789964491313734e+17,4.323788261396481e+16,5.2706621420468e+32,4.6737862323475e+32,0.073,0.125,2.456,2.442,2.458,2.451,0.389,0.038,-0.641,252684063,0.039,0.039,0.044,0.001,0.024,0.001,-0.21,10.072,10.03,0.02,3360545288,48.915,2611,927.757,940.508,215183,221139,-0.222,84.997,456.441,0.453,0.454,0.051,115101,108185,23470,137705459,185728,188544,20.477,-0.002,234689
3606334649,0.127,0.047,0.14,65.193,70.826,1.218,3.4777062834220634e+17,4.330975738065696e+16,4.9021552451249e+32,4.6893377109284e+32,0.071,0.124,2.522,2.446,2.458,2.455,0.39,0.038,-0.635,256269804,0.039,0.039,0.044,0.001,0.024,0.001,-0.208,10.079,10.034,0.02,3366468273,49.491,2617,857.375,935.054,183773,218582,-0.218,87.927,476.027,0.431,0.454,0.051,114980,108286,23662,139978275,186457,189021,20.485,-0.002,234925
