difficulty-btc-trx-90,mining_profitability-btc-sma-30,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,marketcap-btc-trx-90,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,mediantransactionvalue-btc-sma-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-90,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,size-btc-sma-7,size-btc-sma-90,size-btc-wma-7,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,top100cap-btc-sma-90,top100cap-btc-std-90,top100cap-btc-trx-90
0.586,1.371,-0.2,2045900193,0.293,11694,10165,167.126,1.02,1.075,0.563,0.079,854578,692723,846462,199601,210175,9960170900,11043404785,19.543,0.383,-0.023
0.591,1.357,-0.204,2041203900,0.292,11416,10148,166.325,1.022,1.074,0.562,0.079,833476,692064,790011,201109,210601,10111190804,11088172195,19.543,0.383,-0.023
0.596,1.339,-0.208,2041275355,0.29,11293,10152,165.879,1.028,1.079,0.562,0.079,804196,693078,758706,193298,210023,9341054491,11027375315,19.541,0.376,-0.023
0.6,1.347,-0.212,2034001178,0.288,11138,10122,164.581,1.031,1.081,0.562,0.079,772101,692997,727728,194344,210037,9442407989,11028858985,19.536,0.362,-0.023
0.604,1.353,-0.216,2028851124,0.286,10960,10101,162.984,1.038,1.085,0.559,0.078,749793,695351,720714,193510,207507,9361573739,10764790731,19.532,0.346,-0.022
0.607,1.349,-0.22,2021728093,0.284,10917,10075,161.246,1.038,1.085,0.559,0.078,714958,695792,702491,194528,207179,9460322438,10730769739,19.526,0.327,-0.022
0.611,1.351,-0.224,2016688018,0.282,10796,10052,160.412,1.039,1.082,0.558,0.078,690351,694961,677311,201636,207880,10164251700,10803480256,19.52,0.309,-0.022
0.614,1.345,-0.228,2000304842,0.28,10689,9967,158.762,1.039,1.079,0.558,0.078,660924,693685,648215,208075,209419,10823800289,10964086807,19.515,0.291,-0.022
0.617,1.346,-0.232,1984921529,0.278,9893,9912,157.428,1.042,1.079,0.556,0.077,662225,693774,642455,206145,209317,10623938558,10953445734,19.512,0.28,-0.022
0.619,1.348,-0.235,1973837925,0.277,9100,9869,156.465,1.044,1.079,0.555,0.077,664779,694939,658433,201058,208858,10106102603,10905380344,19.508,0.264,-0.022
0.622,1.346,-0.239,1965996729,0.275,8337,9838,155.481,1.046,1.078,0.554,0.077,662470,694804,658267,197961,208921,9797154327,10912029668,19.504,0.25,-0.022
0.624,1.342,-0.242,2006370786,0.273,9560,10032,155.103,1.049,1.082,0.556,0.077,651720,694719,659849,200793,208958,10079413581,10915824725,19.502,0.243,-0.021
0.626,1.342,-0.246,2022267292,0.271,10226,10112,154.074,1.053,1.087,0.557,0.078,661688,696217,683589,200843,208491,10084452502,10867139158,19.499,0.234,-0.021
0.627,1.33,-0.249,2026242509,0.269,9899,10134,153.803,1.057,1.09,0.557,0.078,679585,697177,703046,200878,208485,10087993855,10866462069,19.496,0.23,-0.021
0.629,1.322,-0.253,2016292136,0.267,7860,10087,152.477,1.06,1.088,0.555,0.077,689019,697622,693152,201680,207823,10168718341,10797616697,19.493,0.227,-0.021
0.63,1.321,-0.256,1999426873,0.265,7792,10019,150.839,1.058,1.085,0.556,0.077,692268,696446,686052,204593,207449,10464613163,10758816448,19.492,0.228,-0.021
0.631,1.318,-0.259,1984848256,0.263,7629,9961,149.452,1.059,1.087,0.556,0.077,696276,696496,701534,204506,207503,10455702025,10764346607,19.49,0.229,-0.021
0.632,1.319,-0.263,1972594601,0.261,7609,9911,147.759,1.061,1.088,0.556,0.077,703397,696797,705956,202113,207525,10212433196,10766612436,19.487,0.233,-0.021
0.633,1.317,-0.266,1957749840,0.259,7620,9850,145.761,1.06,1.086,0.557,0.077,704242,696188,698784,196093,207458,9613071600,10759742232,19.486,0.233,-0.021
0.634,1.314,-0.269,1948040967,0.257,7587,9793,143.718,1.064,1.085,0.552,0.076,693865,697808,691233,190383,204439,9061378929,10448867870,19.49,0.241,-0.02
0.634,1.316,-0.272,1944231021,0.255,7578,9776,143.768,1.066,1.081,0.549,0.075,677353,698710,673750,181869,202401,8269059975,10241557944,19.493,0.248,-0.02
0.634,1.309,-0.275,1944976571,0.253,7538,9777,143.907,1.07,1.078,0.537,0.072,675239,700688,660715,183230,195908,8393313429,9594941082,19.498,0.269,-0.02
0.635,1.309,-0.278,1944261058,0.251,7547,9769,143.624,1.071,1.073,0.536,0.072,670775,700392,649248,185233,196257,8577824531,9629204996,19.503,0.28,-0.02
0.635,1.31,-0.281,1945467963,0.249,7494,9764,143.605,1.074,1.074,0.533,0.071,659383,700986,650167,185214,195615,8576081466,9566281080,19.508,0.296,-0.02
0.634,1.31,-0.284,1947623827,0.247,7347,9751,143.804,1.082,1.082,0.534,0.071,676869,704123,694413,189055,195141,8935466753,9520014064,19.51,0.298,-0.019
0.634,1.306,-0.286,1950231733,0.245,5769,9762,144.017,1.088,1.085,0.529,0.07,687457,706279,712402,175045,192768,7660231295,9289860867,19.512,0.299,-0.019
0.633,1.297,-0.289,1953829206,0.243,4938,9774,144.297,1.097,1.093,0.524,0.069,711896,710188,751815,167398,189577,7005510561,8984851848,19.513,0.301,-0.019
0.633,1.297,-0.292,1958604100,0.241,4492,9788,144.843,1.103,1.099,0.524,0.069,732526,712284,765927,153534,187923,5893178281,8828734777,19.514,0.301,-0.019
0.632,1.293,-0.294,1961950207,0.239,4419,9803,145.051,1.112,1.106,0.52,0.068,757321,714998,782490,135978,185775,4622502002,8628129370,19.515,0.301,-0.019
0.631,1.292,-0.297,1963737783,0.237,4389,9815,145.177,1.118,1.109,0.512,0.065,771263,716887,774902,132654,182739,4399282334,8348386988,19.514,0.301,-0.018
0.63,1.295,-0.299,1965503393,0.235,4394,9826,145.326,1.12,1.108,0.508,0.064,770571,717197,749487,129609,182322,4199646084,8310313553,19.513,0.301,-0.018
0.628,1.293,-0.301,1967561512,0.233,4384,9838,145.41,1.124,1.11,0.505,0.064,757032,718078,742244,128150,182018,4105637380,8282662815,19.513,0.301,-0.018
0.627,1.298,-0.304,1968443158,0.231,4384,9847,145.536,1.13,1.118,0.51,0.065,750965,718098,729574,128135,182013,4104650901,8282181125,19.513,0.301,-0.018
0.625,1.288,-0.306,1972314369,0.229,4406,9873,145.665,1.136,1.122,0.504,0.063,738544,720038,731373,129619,179946,4200301870,8095155922,19.514,0.3,-0.018
0.624,1.286,-0.308,1976936848,0.228,4424,9908,146.314,1.14,1.123,0.499,0.062,731348,720920,726231,128830,179117,4149295381,8020704061,19.514,0.3,-0.017
0.622,1.287,-0.31,1979460173,0.226,4484,9926,146.473,1.143,1.118,0.49,0.06,707977,722173,702189,130737,175073,4273039435,7662651571,19.514,0.3,-0.017
0.62,1.285,-0.312,1979759943,0.224,4478,9929,146.393,1.142,1.11,0.492,0.061,683155,721028,663499,137713,178105,4741244759,7930304460,19.515,0.298,-0.017
0.618,1.284,-0.314,1981630435,0.222,4492,9948,146.617,1.147,1.114,0.488,0.06,697624,722851,685432,132137,176745,4365028005,7809712589,19.515,0.298,-0.017
0.616,1.283,-0.316,1985976427,0.22,4613,9982,146.713,1.152,1.12,0.488,0.059,711053,724621,719926,137816,178031,4748304428,7923714897,19.514,0.299,-0.017
0.613,1.279,-0.317,1991425536,0.218,4751,10017,146.887,1.154,1.119,0.486,0.059,711171,724496,718958,137705,178064,4740698562,7926659649,19.514,0.3,-0.017
0.611,1.276,-0.319,1993474347,0.217,4830,10036,147.06,1.153,1.119,0.486,0.059,704890,723704,719712,136634,177606,4667231202,7885970043,19.513,0.302,-0.017
0.609,1.271,-0.321,1997698302,0.215,5074,10090,147.844,1.156,1.122,0.485,0.059,715536,724223,741614,138622,178133,4804048590,7932860761,19.51,0.307,-0.016
0.606,1.268,-0.323,1965427025,0.213,5303,9953,148.17,1.157,1.119,0.485,0.059,721174,723342,731392,138917,178320,4824472431,7949549718,19.506,0.318,-0.016
0.604,1.269,-0.324,1935253517,0.211,5461,9830,148.418,1.156,1.113,0.486,0.059,736316,723273,715901,139917,178415,4894158581,7957976600,19.502,0.328,-0.016
0.602,1.265,-0.326,1907658846,0.21,5705,9714,148.502,1.159,1.119,0.489,0.06,745838,723981,741208,144445,179714,5216079358,8074250610,19.498,0.34,-0.016
0.599,1.264,-0.327,1901030713,0.208,5892,9710,148.807,1.158,1.12,0.488,0.06,733579,722734,742195,143296,177408,5133406557,7868398397,19.494,0.35,-0.016
0.597,1.267,-0.329,1888410201,0.207,6149,9691,148.939,1.153,1.118,0.485,0.059,732102,721142,733011,142982,175730,5110928328,7720217407,19.49,0.358,-0.016
0.594,1.263,-0.33,1867933610,0.205,6519,9650,149.064,1.155,1.118,0.484,0.059,734605,721919,732912,143045,175291,5115489162,7681690132,19.485,0.369,-0.016
0.592,1.262,-0.331,1751623374,0.204,6935,9098,149.25,1.158,1.12,0.48,0.058,732081,724180,742968,143402,172696,5141020912,7456015685,19.482,0.381,-0.016
0.589,1.262,-0.333,1465030348,0.202,7183,7716,148.585,1.158,1.115,0.481,0.058,729214,724575,723592,144447,171893,5216236935,7386772197,19.478,0.392,-0.016
0.587,1.26,-0.334,1397801868,0.201,7254,7432,148.437,1.157,1.113,0.482,0.058,739035,724671,723278,139787,171890,4885067515,7386577681,19.475,0.404,-0.016
0.584,1.26,-0.335,1364686729,0.2,7327,7299,148.094,1.159,1.118,0.483,0.058,744300,726135,757120,144513,174699,5221002094,7629931217,19.47,0.422,-0.016
0.582,1.27,-0.336,1317356403,0.199,7248,7090,147.795,1.236,1.274,1.557,0.606,753345,726903,774319,141850,175611,5030354743,7709847275,19.464,0.439,-0.016
0.579,1.26,-0.337,1303301031,0.198,7152,7028,147.894,1.237,1.277,1.557,0.606,778833,727773,804798,147702,177753,5454007079,7899070856,19.459,0.457,-0.017
0.577,1.263,-0.337,1285488364,0.197,7105,6948,147.797,1.241,1.28,1.558,0.606,802503,730112,834439,154135,181050,5939434531,8194744288,19.453,0.478,-0.017
0.574,1.269,-0.338,1282087592,0.196,6865,6918,147.342,1.246,1.28,1.555,0.605,807922,732837,837004,155848,178542,6072166061,7969289790,19.446,0.499,-0.017
0.571,1.271,-0.339,1284108391,0.195,6634,6921,146.928,1.25,1.276,1.552,0.602,822621,735093,824390,151897,174555,5768182808,7617381007,19.439,0.518,-0.017
0.568,1.266,-0.339,1271458699,0.194,6530,6870,146.131,1.244,1.267,1.554,0.603,808003,733412,775144,157848,175821,6228968562,7728271396,19.432,0.54,-0.017
0.565,1.271,-0.34,1267000807,0.193,6331,6859,146.262,1.243,1.265,1.554,0.603,790375,732826,760894,156525,175229,6125006321,7676303819,19.424,0.563,-0.017
0.562,1.268,-0.34,1271127993,0.192,6137,6873,146.66,1.245,1.263,1.553,0.603,785382,734297,757837,156971,174500,6159991888,7612579859,19.416,0.585,-0.018
0.559,1.269,-0.341,1271760669,0.191,5865,6870,146.593,1.247,1.259,1.551,0.602,761340,734844,738233,155200,173844,6021761785,7555464492,19.414,0.587,-0.018
0.556,1.269,-0.341,1267281697,0.191,5418,6850,146.488,1.25,1.257,1.55,0.601,733775,735486,724009,155861,172963,6073193870,7479018531,19.408,0.591,-0.018
0.553,1.268,-0.341,1265363769,0.19,4940,6840,146.246,1.253,1.253,1.547,0.599,715638,736405,712016,156681,171006,6137221986,7310765794,19.402,0.6,-0.018
0.55,1.27,-0.341,1262564191,0.189,4657,6827,146.044,1.254,1.247,1.546,0.598,699777,735809,694717,160282,171880,6422608709,7385697443,19.392,0.621,-0.019
0.547,1.272,-0.341,1259858702,0.188,4546,6822,145.294,1.251,1.238,1.549,0.6,692982,733132,664291,170260,174105,7247096535,7578138816,19.382,0.64,-0.019
0.544,1.27,-0.341,1260239803,0.188,4439,6829,144.467,1.251,1.231,1.549,0.6,676862,732489,650585,170032,175074,7227744138,7662683945,19.373,0.654,-0.019
0.541,1.27,-0.341,1259921261,0.187,4366,6827,143.701,1.252,1.231,1.548,0.599,669531,732361,663076,156261,175073,6104340263,7662642030,19.363,0.671,-0.019
0.538,1.265,-0.341,1261039022,0.187,4372,6830,143.59,1.257,1.233,1.547,0.598,684669,734291,698927,158088,174753,6247942610,7634648108,19.353,0.691,-0.02
0.534,1.264,-0.341,1261024344,0.186,4350,6824,143.687,1.262,1.236,1.545,0.597,695450,736123,722738,154895,173163,5998086070,7496322414,19.341,0.708,-0.02
0.531,1.26,-0.341,1261985896,0.185,4401,6819,143.804,1.266,1.236,1.543,0.595,706422,737591,739528,154630,171790,5977575620,7377910325,19.33,0.726,-0.02
0.529,1.257,-0.341,1259060011,0.185,4411,6798,143.381,1.271,1.237,1.541,0.593,730111,739676,765987,156330,170807,6109770411,7293730117,19.319,0.744,-0.021
0.526,1.258,-0.341,1252190177,0.184,4428,6769,142.679,1.273,1.239,1.54,0.593,758617,739844,777863,155813,170926,6069426851,7303913474,19.307,0.761,-0.021
0.523,1.26,-0.341,1247403523,0.184,4444,6743,142.31,1.278,1.249,1.543,0.595,796977,741470,814879,164064,174423,6729228779,7605867700,19.296,0.777,-0.021
0.52,1.255,-0.341,1241688557,0.183,4503,6720,142.077,1.284,1.257,1.544,0.596,817123,742514,832598,165444,176302,6842917024,7770572251,19.284,0.796,-0.022
0.517,1.26,-0.341,1234629281,0.183,4499,6683,141.622,1.289,1.262,1.544,0.596,825797,744990,846729,168219,177337,7074368277,7862074718,19.273,0.812,-0.022
0.515,1.254,-0.341,1223760431,0.182,4571,6637,141.119,1.296,1.274,1.547,0.598,850866,747083,879130,182166,182693,8296114205,8344207158,19.26,0.831,-0.023
0.512,1.248,-0.341,1212720537,0.182,4571,6594,140.343,1.299,1.276,1.547,0.598,853576,747571,861807,180353,182825,8131771878,8356207342,19.248,0.847,-0.023
0.51,1.249,-0.34,1199322025,0.181,4525,6535,139.166,1.302,1.283,1.548,0.599,864855,748077,871217,184905,184155,8547425692,8478264892,19.236,0.86,-0.023
0.507,1.248,-0.34,1184472647,0.18,4503,6484,138.086,1.297,1.275,1.55,0.6,839981,744803,805878,194891,183843,9495588554,8449530566,19.224,0.873,-0.024
0.504,1.244,-0.34,1174833922,0.18,4503,6454,137.514,1.295,1.274,1.55,0.6,802768,742170,757430,195571,182627,9562041968,8338122197,19.213,0.882,-0.024
0.502,1.24,-0.34,1167898127,0.179,4535,6427,136.956,1.295,1.281,1.55,0.601,800201,741413,769209,197049,180251,9707117188,8122632427,19.202,0.889,-0.025
0.499,1.236,-0.34,1167901301,0.178,4621,6427,136.434,1.301,1.29,1.552,0.602,799745,742207,786772,196784,181882,9680966763,8270250006,19.193,0.892,-0.025
0.497,1.223,-0.339,1168822091,0.178,4828,6432,136.053,1.306,1.298,1.553,0.603,780459,742821,791935,197000,182559,9702208477,8331951446,19.185,0.892,-0.026
0.494,1.226,-0.339,1177713957,0.177,5114,6466,136.533,1.317,1.313,1.559,0.608,804241,745868,833832,203648,186952,10368085692,8737737088,19.18,0.888,-0.026
0.492,1.222,-0.339,1156063789,0.177,5494,6398,135.217,1.32,1.318,1.56,0.608,800250,746833,848593,201283,188463,10128678644,8879569950,19.176,0.885,-0.026
0.49,1.22,-0.338,1121237412,0.176,5734,6305,133.105,1.316,1.318,1.558,0.607,811178,744241,818529,203549,185633,10358042072,8614895058,19.175,0.884,-0.026
0.487,1.227,-0.338,1079706607,0.176,5774,6176,131.352,1.315,1.323,1.557,0.606,846246,744094,838649,208091,185142,10825446774,8569361227,19.182,0.89,-0.027
0.485,1.224,-0.337,1066032292,0.176,5862,6145,129.873,1.307,1.33,1.545,0.597,848682,743724,843822,203037,184023,10306015963,8466136514,19.186,0.899,-0.027
0.483,1.232,-0.336,1060919655,0.176,5934,6130,128.923,1.306,1.335,1.544,0.596,844221,742818,841459,203676,181311,10370999755,8218460633,19.191,0.907,-0.027
0.48,1.234,-0.336,1038083993,0.177,5948,6023,128.158,1.31,1.342,1.546,0.598,845129,743266,837092,204188,181938,10423183685,8275353107,19.189,0.905,-0.027
0.478,1.238,-0.334,960928609,0.177,5952,5701,124.938,1.309,1.346,1.545,0.597,828619,743849,833929,202581,182740,10259781943,8348483190,19.186,0.897,-0.027
0.475,1.239,-0.333,959961582,0.178,6001,5693,124.942,1.315,1.35,1.545,0.597,825361,746201,836892,200679,182204,10067965543,8299548026,19.182,0.886,-0.027
0.473,1.253,-0.332,956581879,0.179,6138,5682,124.846,1.312,1.343,1.546,0.598,815525,745122,783338,207803,184229,10795471639,8485061924,19.181,0.883,-0.027
0.471,1.26,-0.33,957110892,0.181,6204,5686,125.0,1.312,1.34,1.546,0.597,788912,745401,755800,203274,183911,10330037016,8455827384,19.179,0.88,-0.027
0.468,1.261,-0.329,959461542,0.182,6264,5696,125.247,1.314,1.343,1.546,0.598,779853,746062,759452,186570,184314,8702109436,8492901425,19.177,0.877,-0.027
0.466,1.268,-0.327,960087331,0.184,6190,5691,125.654,1.318,1.344,1.545,0.597,774557,747454,765028,176272,184095,7767970456,8472785298,19.175,0.875,-0.027
0.463,1.278,-0.325,961007326,0.185,6022,5690,126.159,1.321,1.343,1.544,0.596,759383,748635,751524,176674,182014,7803411165,8282257693,19.173,0.872,-0.026
0.461,1.289,-0.323,965570756,0.187,5788,5704,126.884,1.327,1.345,1.542,0.594,757968,751397,767320,176743,178845,7809493293,7996376564,19.172,0.871,-0.026
0.458,1.3,-0.32,968778042,0.189,5482,5712,127.531,1.328,1.341,1.541,0.594,737334,752043,751838,181060,177616,8195714430,7886836622,19.17,0.868,-0.026
0.456,1.313,-0.318,976353222,0.192,5523,5749,127.916,1.332,1.343,1.54,0.593,768595,753197,774995,180540,178275,8148639654,7945513161,19.167,0.863,-0.026
0.453,1.336,-0.315,980315746,0.194,5656,5759,128.585,1.338,1.348,1.54,0.593,798615,755990,811727,184632,180469,8522266346,8142301729,19.163,0.858,-0.026
0.45,1.35,-0.312,934531661,0.197,5670,5540,128.281,1.346,1.363,1.547,0.598,820272,759172,850852,191191,184264,9138453045,8488281731,19.16,0.854,-0.025
0.448,1.373,-0.309,913109989,0.201,5724,5430,128.471,1.356,1.38,1.556,0.605,836688,761065,875051,191873,187189,9203853524,8759976009,19.157,0.85,-0.025
0.445,1.398,-0.305,908611213,0.204,5885,5399,129.39,1.366,1.398,1.565,0.612,870557,763488,905284,197629,191606,9764262833,9178213382,19.155,0.848,-0.025
0.442,1.419,-0.301,917417947,0.209,6141,5433,130.387,1.378,1.412,1.57,0.616,886000,766718,920313,200706,192966,10070728756,9308925609,19.151,0.847,-0.025
0.439,1.454,-0.297,925130184,0.213,6363,5471,131.015,1.387,1.42,1.569,0.616,910515,769018,915724,195359,192787,9541319880,9291742825,19.148,0.845,-0.025
0.437,1.479,-0.292,930445026,0.218,6463,5501,131.363,1.39,1.42,1.568,0.615,895238,768672,868851,197991,193005,9800079671,9312686043,19.144,0.844,-0.024
0.434,1.501,-0.287,938536084,0.223,6662,5539,132.323,1.398,1.429,1.57,0.616,875908,769408,840094,196494,192669,9652466492,9280369748,19.142,0.843,-0.024
0.431,1.515,-0.283,947849484,0.229,6837,5575,133.4,1.409,1.442,1.573,0.619,870152,772076,849824,183394,193996,8408379182,9408577396,19.139,0.841,-0.024
0.428,1.527,-0.278,954586594,0.234,7014,5602,134.608,1.424,1.463,1.585,0.628,874223,775093,868676,175973,196236,7741612700,9627093305,19.135,0.832,-0.024
0.425,1.539,-0.273,963268875,0.239,7201,5631,135.387,1.437,1.477,1.587,0.63,868807,778379,880049,178565,195906,7971408218,9594800886,19.129,0.822,-0.023
0.423,1.554,-0.268,974267580,0.244,7337,5673,136.7,1.452,1.494,1.592,0.634,870511,781905,898495,182230,196177,8301910323,9621323497,19.121,0.802,-0.023
0.42,1.575,-0.263,978877294,0.249,7471,5700,137.441,1.459,1.493,1.588,0.63,859778,783718,878997,182883,193502,8361545944,9360778353,19.114,0.786,-0.023
0.418,1.583,-0.258,980343120,0.254,7318,5721,137.652,1.463,1.493,1.586,0.629,865367,784693,854589,180135,192170,8112172077,9232336870,19.106,0.766,-0.023
0.415,1.595,-0.253,984200830,0.259,7235,5742,138.067,1.465,1.496,1.586,0.629,864926,784034,832529,180787,191863,8170983178,9202871122,19.1,0.757,-0.022
0.413,1.604,-0.249,986989838,0.264,7172,5759,138.492,1.469,1.498,1.586,0.629,842801,784158,806285,174157,191787,7582701495,9195526178,19.094,0.748,-0.022
0.41,1.608,-0.244,988932018,0.268,7137,5772,139.151,1.471,1.501,1.586,0.629,816932,783262,786703,174302,191392,7595281351,9157749160,19.089,0.739,-0.022
0.408,1.62,-0.239,991708917,0.273,7007,5790,139.948,1.474,1.504,1.586,0.629,799462,783585,781827,173987,191389,7567900079,9157401673,19.083,0.731,-0.022
0.406,1.619,-0.234,996431628,0.277,6905,5820,140.78,1.475,1.504,1.586,0.629,771844,783035,769279,176000,191495,7744025960,9167619986,19.078,0.724,-0.022
0.403,1.634,-0.229,1001379751,0.282,6901,5861,141.697,1.477,1.501,1.585,0.628,757876,782677,750001,181822,192033,8264815220,9219200039,19.073,0.717,-0.021
0.401,1.642,-0.224,1003344379,0.286,6877,5887,142.01,1.478,1.494,1.585,0.628,736792,782065,714174,195760,193812,9580450638,9390778065,19.069,0.712,-0.021
0.399,1.653,-0.219,1009366818,0.291,6890,5929,142.882,1.48,1.493,1.584,0.627,731381,782039,714787,197059,193835,9708043126,9392954651,19.064,0.707,-0.021
0.396,1.652,-0.214,1012962758,0.295,6788,5949,143.453,1.481,1.493,1.584,0.627,735542,782958,729211,183347,193174,8403985552,9329012857,19.06,0.702,-0.021
0.394,1.652,-0.21,1014662007,0.299,6709,5960,143.952,1.484,1.495,1.583,0.627,740255,783395,744692,179069,193125,8016442887,9324327674,19.056,0.698,-0.02
0.392,1.655,-0.205,1021957130,0.303,6763,5995,144.453,1.489,1.498,1.582,0.626,743682,784545,764982,179017,192785,8011779965,9291513557,19.053,0.694,-0.02
0.39,1.659,-0.2,1025958509,0.307,6715,6020,145.401,1.496,1.499,1.577,0.622,748038,786151,774003,179439,190172,8049615924,9041307947,19.051,0.692,-0.02
0.387,1.651,-0.196,1028847124,0.311,6686,6043,145.827,1.504,1.499,1.57,0.616,742786,787315,751486,185188,185684,8573648858,8619641206,19.049,0.689,-0.02
0.385,1.629,-0.192,1029273697,0.315,6659,6058,145.827,1.511,1.509,1.572,0.618,738667,785258,712222,202418,190409,10243287886,9063922209,19.048,0.686,-0.02
0.383,1.604,-0.188,1029488112,0.318,6675,6062,146.62,1.531,1.544,1.607,0.645,746375,784787,725856,198349,190118,9835535688,9036245240,19.047,0.684,-0.019
0.381,1.576,-0.185,1030256846,0.322,6762,6071,146.918,1.55,1.571,1.625,0.66,744470,785548,733198,198546,189417,9855162723,8969657775,19.045,0.682,-0.019
0.379,1.538,-0.183,1031692492,0.325,6851,6087,147.634,1.573,1.607,1.658,0.687,747681,786723,752066,194530,188943,9460462184,8924840729,19.045,0.681,-0.019
0.377,1.515,-0.181,1031090086,0.328,6885,6071,148.107,1.594,1.641,1.69,0.714,744386,786788,764734,186280,188955,8675029886,8925969391,19.046,0.683,-0.019
0.375,1.477,-0.179,1035406916,0.331,7135,6105,149.321,1.618,1.675,1.717,0.737,745868,788072,776171,181050,187454,8194816204,8784722210,19.048,0.686,-0.018
