Date,bitcoin-price_raw,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-3,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-mom-7,difficulty-btc-var-30,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-roc-7,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-ema-3,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-mom-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,sentinusd-btc-sma-7,sentinusd-btc-sma-14,sentinusd-btc-sma-30,sentinusd-btc-sma-90,sentinusd-btc-ema-30,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-30,sentinusd-btc-trx-90,transactionfees-btc-sma-14,transactionfees-btc-sma-30,transactionfees-btc-wma-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-trx-3,transactionfees-btc-trx-14,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-roc-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-30,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-14,confirmationtime-btc-trx-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,transactionvalue-btc-sma-7,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-ema-7,transactionvalue-btc-ema-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-30,transactionvalue-btc-trx-14,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-14,mediantransactionvalue-btc-std-7,mediantransactionvalue-btc-std-14,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-90,size-btc-ema-7,size-btc-wma-7,size-btc-wma-14,size-btc-wma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-sma-90,transactions-btc-trx-7,transactions-btc-trx-30,sentbyaddress-btc-sma-14,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-std-90,top100cap-btc-var-30,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-rsi-7,top100cap-btc-rsi-30,top100cap-btc-roc-30,activeaddresses-btc-sma-30,activeaddresses-btc-sma-90,activeaddresses-btc-wma-90,activeaddresses-btc-var-30,activeaddresses-btc-trx-90,price-btc-sma-14,price-btc-std-30,price-btc-mom-30,price-btc-trx-3,price-btc-trx-30,price-btc-trx-90,bitcoin-price_raw_90d
2015-01-13,239.441,2.7216190125238566e+17,2.807,40915721593,40187599658,39069863947,42435251195,41550748033,41000768077,40472844075,42478316881,41584208570,41148938102,40555874139,39936088531,2927443026.0,1817573254,3884344431,3330707040.0,8.258931331652649e+17,0.119,0.533,8.195,2.967719882874687e+17,2.9646707481789114e+17,3.118784469537304e+17,3.0043397765610746e+17,2.9035733605425094e+17,3.035160099285761e+17,3.0189944806232826e+17,2.8299451108391846e+17,2.92455168390878e+17,3.0669759389131744e+17,2.949119458176326e+17,3.934287004246398e+16,4.612646701879299e+16,3.8696535579455e+32,6.1224843755662e+32,0.206,0.479,3.127,3.324,3.491,3.832,4.468,3.038,3.461,3.769,5.267,3.001,3.641,4.182,0.912,-3.005,0.208,0.425,-0.897,-0.534,-1.187,316958843,278700473,258011549,243018291,272291526,120200798,171194782,3612057969110744.0,7326913317969576.0,0.116,-0.125,0.048,0.05,0.05,0.001,0.001,4.04,-0.321,-0.299,-0.369,-44.038,0.007,-0.767,-0.381,-0.266,-39.195,9.692,1.658,0.687,-0.111,0.06,-0.72,-0.349,-0.234,3525,3392,3825,3485,3510,3798,3401,-0.336,99.888,103.885,96.814,40.125,36.087,43.042,402.502,463.145,0.18,-0.031,0.409,0.393,0.363,0.408,0.37,0.464,0.376,0.329,0.248,0.164,0.027,0.015,0.007,0.886,0.142,0.097,390449,333459,390802,401691,369276,341259,138306,107320,4782152981,2879390281,-0.028,0.228,85063,1.619,0.091,146759,30181,227724800,-0.008,0.169,20.818,21.004,21.102,21.013,0.427,1.143,0.046,0.327,-0.05,0.062,0.04,43.45,50.141,-2.641,197554,191002,195101,836094410,0.102,284.974,49.143,-108.758,-2.341,-0.381,-0.262,232.263
2015-01-14,197.577,3.137237555327364e+17,2.293,41153629239,40319739384,39169521503,43203456626,42155976539,41396887274,40698574267,43502548389,42279502041,41556396831,40800007197,40043820358,2653707644.0,2266852397,3921865456,3330707040.0,1.284654947274588e+18,0.122,0.528,8.195,3.019922999210714e+17,2.9692781722689914e+17,3.112999953570477e+17,3.0118215036176723e+17,3.020405457934936e+17,3.048770426757976e+17,3.026623066088062e+17,2.8366987909378266e+17,3.009310520135117e+17,3.0755499891561606e+17,2.954611622840348e+17,3.897750216015224e+16,4.600499086692322e+16,3.7981141866117e+32,6.1478190137745e+32,0.203,0.475,2.704,3.187,3.39,3.768,4.432,2.665,3.305,3.673,5.202,2.584,3.542,4.134,1.055,-3.229,0.278,0.464,-0.994,-0.553,-1.186,332736384,291580505,263988031,245667002,283058427,136678770,175813887,4670271548728920.0,7727630743410192.0,0.154,-0.121,0.047,0.049,0.048,0.001,0.001,-4.276,-0.378,-0.305,-0.369,-53.724,0.008,-0.848,-0.401,-0.268,-48.849,9.683,1.65,0.68,-0.04,0.06,-0.806,-0.369,-0.235,3584,3437,3816,3726,3571,3812,3469,-0.218,99.903,103.816,96.917,37.787,33.917,43.182,356.97,466.179,0.151,-0.029,0.417,0.393,0.364,0.409,0.371,0.465,0.377,0.323,0.249,0.165,0.026,0.015,0.007,1.078,0.184,0.1,401549,334966,398208,409185,380499,343170,138994,108350,4829846084,2934912733,-0.006,0.228,85385,1.605,0.109,150571,30758,236517321,0.004,0.168,20.822,20.995,21.09,21.018,0.41,1.136,0.042,0.323,-0.053,0.058,0.041,43.447,50.14,-2.625,197718,191755,195852,844307029,0.102,276.749,60.274,-149.589,-4.833,-0.401,-0.263,220.026
2015-01-15,205.937,3.105778754628854e+17,2.515,41391536885,40451879110,39269179059,43587559341,42609897918,41740190578,40909741221,43971662056,42855841690,41932134540,41035615111,40149361908,3238.0,2614188170,3948983746,3330707040.0,1.7084949469250191e+18,0.125,0.523,8.195,2.988211774160023e+17,3.014961522171512e+17,3.104723687899278e+17,3.025727415838134e+17,3.063092106281895e+17,3.05637153714076e+17,3.031729884703597e+17,2.842612636293673e+17,3.052238397844184e+17,3.081611747285915e+17,2.9592804238368224e+17,3.8508815814575576e+16,4.528526487625387e+16,3.7073222386023e+32,5.8096706472641e+32,0.2,0.471,2.538,3.002,3.281,3.702,4.399,2.59,3.2,3.599,5.143,2.489,3.461,4.092,1.113,-2.981,0.309,0.491,-1.102,-0.574,-1.184,351440268,318809606,271683423,249252290,297768353,162937376,183966599,6637147147273056.0,8460927341142280.0,0.212,-0.115,0.046,0.049,0.047,0.001079207920792,0.001,-8.148,-0.497,-0.318,-0.37,-52.968,0.008,-0.945,-0.424,-0.269,-45.728,9.665,1.644,0.676,0.007,0.059,-0.909,-0.393,-0.237,3637,3568,3810,3878,3620,3824,3528,-0.074,100.044,104.138,99.59,40.55,33.447,42.942,411.085,461.008,0.13,-0.028,0.436,0.394,0.365,0.412,0.373,0.47,0.379,0.299,0.249,0.166,0.022,0.016,0.007,1.201,0.224,0.102,406111,336435,404311,414454,390580,345097,138073,109472,4766030133,2996044299,0.018,0.228,85936,1.848,0.133,157453,31950,255195802,0.022,0.168,20.825,20.983,21.076,21.022,0.391,1.128,0.038,0.318,-0.055,0.054,0.041,37.795,49.038,-2.806,198201,192539,196779,872079388,0.103,268.914,67.733,-129.232,-5.461,-0.424,-0.265,220.804
2015-01-16,211.756,3.27862484774543e+17,2.254,41629444530,40598909225,39368836615,43779610699,42950338953,42037720109,41107284501,43971662056,43313227516,42276151229,41262697882,40252713183,3238.0,2879840019,3965912703,3330707040.0,2.073369633885782e+18,0.13,0.518,8.195,3.173880385900547e+17,3.046252098729701e+17,3.1030504024985914e+17,3.045435068383585e+17,3.170858477013663e+17,3.0860053118880486e+17,3.047658591996618e+17,2.852195322259646e+17,3.1974449346368845e+17,3.0979277106347725e+17,2.9675901922219206e+17,3.818337417341444e+16,4.585142603762686e+16,3.6449251581674e+32,5.6024597273551e+32,0.2,0.467,2.354,2.859,3.16,3.649,4.36,2.422,3.073,3.512,5.08,2.347,3.368,4.045,1.226,-3.503,0.376,0.521,-1.225,-0.599,-1.183,356040063,327244596,272379040,251377873,299863738,163751301,183238654,6703622157208752.0,8394101075106080.0,0.264,-0.11,0.044,0.048,0.046,0.0011584158415841,0.001,-9.104,-0.649,-0.338,-0.37,-50.779,0.009,-1.043,-0.449,-0.271,-44.956,9.636,1.558,0.607,0.056,0.058,-1.014,-0.418,-0.239,3686,3639,3815,3877,3637,3825,3554,0.049,100.385,104.29,100.891,41.518,31.351,42.944,430.942,461.046,0.112,-0.026,0.445,0.393,0.367,0.412,0.374,0.468,0.381,0.288,0.248,0.164,0.021,0.015,0.007,1.246,0.257,0.105,404370,338314,401757,411449,394617,346364,132300,107543,4375832748,2891385668,0.042,0.227,86361,1.85,0.157,159845,31819,253106171,0.041,0.167,20.828,20.975,21.063,21.026,0.367,1.119,0.034,0.313,-0.056,0.05,0.041,38.902,49.176,-2.77,198325,193202,197214,875111020,0.104,261.586,73.373,-111.393,-4.673,-0.449,-0.266,226.535
2015-01-17,200.604,2.980612322778657e+17,2.331,41867352176,40749375583,39468494171,43875636377,43205669729,42295579035,41292083053,43971662056,43651659519,42588446899,41480294839,40353874182,3238.0,3089658513,3972782587,3330707040.0,2.3864974314928865e+18,0.136,0.513,8.195,3.121671975050979e+17,3.057916161300623e+17,3.077581477517716e+17,3.0572977468242054e+17,3.07573539989616e+17,3.0719529133401306e+17,3.043333026240621e+17,2.8550176739194045e+17,3.100810903075937e+17,3.093745598015099e+17,2.969220298735671e+17,3.630757057189749e+16,4.524567738121329e+16,3.2955992020833e+32,5.0124237166705e+32,0.197,0.463,2.366,2.682,3.063,3.598,4.329,2.376,2.974,3.436,5.019,2.336,3.283,4.0,1.311,-2.751,0.429,0.56,-1.348,-0.626,-1.182,351651495,325722901,269014954,252492448,294322710,164264743,181082121,6745726447966272.0,8197683593583432.0,0.3,-0.105,0.043,0.047,0.045,0.0012376237623762,0.001,-8.353,-0.816,-0.363,-0.371,-54.384,0.009,-1.145,-0.476,-0.273,-48.352,9.611,1.483,0.55,0.106,0.058,-1.12,-0.446,-0.241,3678,3599,3812,3529,3562,3795,3491,0.058,100.432,103.696,97.816,41.429,33.534,41.913,429.086,439.179,0.088,-0.025,0.452,0.391,0.368,0.41,0.374,0.46,0.381,0.277,0.248,0.164,0.019,0.015,0.007,1.215,0.284,0.107,403325,339193,399066,408105,397012,347521,129771,107958,4210119839,2913709471,0.066,0.227,86664,1.486,0.177,162438,32428,262886607,0.062,0.167,20.831,20.967,21.051,21.03,0.342,1.11,0.029,0.308,-0.057,0.047,0.041,36.979,48.833,-2.66,199623,193613,198488,960034635,0.105,254.23,79.977,-112.057,-4.108,-0.476,-0.268,224.203
2015-01-18,205.929,3.2053242514603296e+17,2.466,42105259822,40899841941,39568151727,43923649217,43397167810,42519056771,41464959118,43971662056,43871137699,42869021550,41688184289,40452844904,3238.0,3258432126,3969645623,3330707040.0,2.654344979140575e+18,0.142,0.509,8.195,3.1548538073281376e+17,3.0900155963207725e+17,3.0699634177208544e+17,3.081815761518851e+17,3.140529825678245e+17,3.089735758422824e+17,3.053784073028989e+17,2.8627167195796445e+17,3.142637041280611e+17,3.1032956950883974e+17,2.975683787945583e+17,3.4721270318800244e+16,4.431365614277683e+16,3.013916531378e+32,3.8747744816862e+32,0.196,0.458,2.35,2.525,2.983,3.535,4.296,2.421,2.907,3.373,4.963,2.386,3.21,3.959,1.341,-3.022,0.449,0.582,-1.455,-0.654,-1.18,333817402,319783076,267092326,252297753,287494892,166622545,181319116,6940768144569248.0,8219155443624000.0,0.318,-0.1,0.041,0.047,0.044,0.0013168316831683,0.001,-5.183,-0.963,-0.389,-0.373,-42.629,0.009,-1.24,-0.504,-0.275,-46.133,9.575,1.446,0.523,0.129,0.058,-1.217,-0.474,-0.243,3500,3512,3796,3253,3489,3765,3426,-0.012,100.091,102.903,93.651,41.514,37.008,40.977,430.863,419.776,0.059,-0.024,0.442,0.389,0.368,0.407,0.374,0.448,0.381,0.279,0.247,0.164,0.019,0.015,0.007,1.12,0.301,0.109,401539,339001,379484,387458,389125,347116,128018,108027,4097159964,2917440888,0.084,0.227,86669,0.896,0.19,162914,32424,262828573,0.078,0.167,20.833,20.961,21.041,21.034,0.324,1.101,0.026,0.303,-0.057,0.043,0.041,38.086,48.947,-2.306,201042,194170,199172,968896269,0.106,249.309,84.756,-106.412,-3.085,-0.504,-0.27,222.465
2015-01-19,211.824,3.4548824374770016e+17,2.216,42343167467,41050308300,39667809283,43947655636,43540791372,42712737476,41626681888,43971662056,43971662056,43117875181,41886366232,40549625351,3238.0,3392292603,3956478009,2814682005.0,2.8769122768291103e+18,0.148,0.504,6.839,3.213606337238661e+17,3.126297025991641e+17,3.077388679876361e+17,3.103728854478666e+17,3.297706131577623e+17,3.138421982296714e+17,3.079661386864344e+17,2.875731350742224e+17,3.29265135635504e+17,3.1273645128921485e+17,2.987434074084775e+17,3.743174952003534e+16,4.4329109837333e+16,3.5028396803267e+32,4.0212141382791e+32,0.198,0.455,2.338,2.412,2.914,3.479,4.252,2.319,2.815,3.298,4.903,2.319,3.125,3.914,1.414,-3.924,0.5,0.59,-1.562,-0.684,-1.179,325183909,313648052,266882110,252600013,281666057,166958739,180859087,6968805107854272.0,8177502354142648.0,0.322,-0.096,0.04,0.046,0.043,0.0013960396039603,0.001,-3.684,-1.104,-0.417,-0.374,-49.606,0.01,-1.319,-0.532,-0.277,-44.837,9.55,1.39,0.483,0.146,0.057,-1.298,-0.502,-0.245,3405,3435,3789,2977,3403,3730,3345,-0.149,99.719,102.327,91.049,37.339,38.28,40.13,348.56,402.606,0.026,-0.023,0.441,0.39,0.368,0.407,0.374,0.442,0.382,0.279,0.247,0.164,0.02,0.015,0.007,1.011,0.315,0.111,403590,340008,385286,387746,391799,348516,129112,108692,4167459789,2953466910,0.102,0.227,86856,0.545,0.202,163271,32594,265597948,0.094,0.167,20.836,20.958,21.032,21.037,0.3,1.092,0.022,0.298,-0.057,0.04,0.041,40.117,49.141,-2.3,200650,194542,199708,950414585,0.107,245.006,87.372,-112.889,-1.781,-0.532,-0.273,224.044
2015-01-20,210.64,2.7414458349884525e+17,2.278,42581075113,41200774658,39767466839,43959658846,43648509043,42880594086,41777970931,43971662056,43971662056,43335007793,42074840667,40644215522,3072.0,3495253538,3933179002,2336058048.75,3.054199324559016e+18,0.155,0.5,5.69575,3.133884174641926e+17,3.129129429200869e+17,3.046900088689893e+17,3.1045362958380755e+17,3.0195759832830374e+17,3.085491829322279e+17,3.057841028678803e+17,2.872780020725657e+17,3.056571105229932e+17,3.103991414860522e+17,2.983246892682264e+17,4.077741141114539e+16,4.450025392977551e+16,4.1569932034845e+32,3.9606885987276e+32,0.195,0.451,2.32,2.336,2.83,3.423,4.219,2.298,2.743,3.233,4.845,2.289,3.047,3.87,1.466,-3.006,0.537,0.621,-1.658,-0.714,-1.177,309078236,313018540,270863029,253324641,281780684,162596177,180824983,6609379220433152.0,8174418604510992.0,0.325,-0.091,0.039,0.046,0.042,0.0014752475247524,0.001,-2.826,-1.237,-0.447,-0.375,-49.574,0.01,-1.384,-0.559,-0.279,-44.974,9.593,1.617,0.654,0.214,0.057,-1.364,-0.53,-0.247,3252,3388,3778,2994,3379,3715,3323,-0.261,99.514,101.769,88.605,36.891,39.258,40.616,340.241,412.414,-0.008,-0.023,0.452,0.395,0.37,0.412,0.377,0.448,0.384,0.273,0.249,0.165,0.019,0.015,0.007,0.948,0.331,0.114,400243,341793,401499,399383,400400,350936,135277,110574,4574936335,3056655622,0.125,0.227,87067,0.346,0.214,164008,32662,266707709,0.108,0.167,20.839,20.955,21.023,21.04,0.272,1.085,0.019,0.294,-0.056,0.037,0.042,37.88,48.845,-2.271,200208,194805,199795,946283291,0.108,240.33,89.451,-113.303,-0.921,-0.559,-0.275,223.809
2015-01-21,214.636,2.8418502896642275e+17,2.824,42818982759,41351241016,39860034659,43965660451,43729297296,43026069816,41919499391,43971662056,43971662056,43520419385,42253607596,40736615417,3547.0,3569989424,3932459647,1857434092.5,3.186206122329506e+18,0.161,0.495,4.5525,3.012726187376559e+17,3.0869312483918496e+17,3.028104710330424e+17,3.11048805880801e+17,2.9307131364736326e+17,3.053006290701206e+17,3.043906142290766e+17,2.8721002464166147e+17,2.91055416274108e+17,3.0870439305912416e+17,2.9813024263793395e+17,4.194230104806023e+16,4.4173354911247976e+16,4.3978915430153e+32,3.5381868342785e+32,0.19,0.447,2.439,2.412,2.8,3.348,4.192,2.561,2.754,3.206,4.801,2.54,3.008,3.839,1.347,-2.405,0.454,0.63,-1.705,-0.741,-1.176,287150826,309943605,271218910,254102399,282032680,162677643,180772914,6616003908172160.0,8169711592238960.0,0.326,-0.087,0.038,0.045,0.041,0.0015544554455445,0.001,-2.496,-1.361,-0.479,-0.377,-49.115,0.01,-1.43,-0.586,-0.281,-41.562,9.622,1.589,0.631,0.247,0.057,-1.41,-0.558,-0.25,3072,3328,3758,3043,3367,3703,3312,-0.343,99.218,101.142,85.896,37.258,38.683,39.894,347.038,397.883,-0.044,-0.023,0.452,0.395,0.37,0.408,0.376,0.436,0.384,0.273,0.248,0.165,0.019,0.015,0.007,0.839,0.339,0.116,390764,342305,389642,387840,394897,351206,135298,110369,4576356421,3045340538,0.143,0.227,87248,0.203,0.225,165004,32731,267828772,0.121,0.167,20.85,21.01,21.043,21.052,0.285,1.082,0.02,0.293,-0.05,0.034,0.042,84.968,60.666,2.238,199660,195147,199994,932932245,0.109,235.148,90.178,-113.446,-0.195,-0.586,-0.277,225.98
2015-01-22,232.311,3.3609286815488083e+17,2.342,43056890404,41501707374,39948768234,43968661254,43789888486,43152148781,42051896982,43971662056,43971662056,43674109958,42422667018,40826980854,3547.0,3618249671,3939155546,1378810136.25,3.2729326701403177e+18,0.168,0.491,3.40925,2.981408268733828e+17,3.1233812379518426e+17,3.0691713800616806e+17,3.116563788044125e+17,3.1458209090112205e+17,3.0940626094808864e+17,3.064359209339672e+17,2.8828437285074323e+17,3.0846554098272006e+17,3.103201390122906e+17,2.990722045046885e+17,4.290351463330315e+16,4.504683141926107e+16,4.6017789197251e+32,3.7280738111515e+32,0.188,0.443,2.481,2.387,2.695,3.295,4.163,2.451,2.699,3.15,4.746,2.492,2.943,3.799,1.375,-2.621,0.473,0.661,-1.745,-0.768,-1.175,251609006,301524637,269628498,255145679,280757639,162062439,179863341,6566058544112800.0,8087705401277744.0,0.324,-0.083,0.038,0.045,0.04,0.0016336633663366,0.001,-0.71,-1.455,-0.51,-0.378,-41.1,0.01,-1.446,-0.61,-0.283,-34.692,9.658,1.633,0.666,0.281,0.057,-1.427,-0.582,-0.252,2895,3266,3757,3056,3350,3690,3295,-0.407,99.292,100.855,85.561,26.616,37.582,38.674,177.103,373.928,-0.078,-0.023,0.449,0.396,0.371,0.408,0.377,0.428,0.384,0.275,0.248,0.165,0.019,0.015,0.007,0.728,0.344,0.118,387022,343714,391339,389257,394933,352396,135550,109858,4593422103,3017193743,0.161,0.227,87424,0.051,0.233,164611,32722,267676572,0.131,0.167,20.863,21.068,21.064,21.065,0.297,1.079,0.022,0.291,-0.041,0.032,0.042,86.106,61.518,2.557,199165,195519,200103,924912054,0.11,231.203,88.618,-100.432,1.221,-0.61,-0.279,235.296
2015-01-23,229.752,2.809923512272681e+17,2.546,43294798050,41652173733,40037501810,43970161655,43835331879,43261417218,42175752793,43971662056,43971662056,43796079512,42582018933,40915396103,3692.0,3641087183,3937850273,900186180.0,3.3143789679927624e+18,0.174,0.487,2.266,3.004234161161904e+17,3.056423904312879e+17,3.051338001521293e+17,3.110572020760101e+17,2.977872210641951e+17,3.0561773965197926e+17,3.047944003077286e+17,2.8812410863923827e+17,2.9989130315966246e+17,3.083418146524749e+17,2.987908830955593e+17,4.494168624736669e+16,4.482647537473872e+16,5.0493879068919e+32,3.9842432925412e+32,0.182,0.439,2.57,2.429,2.644,3.239,4.135,2.499,2.678,3.111,4.698,2.524,2.895,3.763,1.356,-2.495,0.46,0.681,-1.763,-0.794,-1.173,235511992,295776028,269751257,255808397,276680870,161898852,178862310,6552809533287936.0,7997931515117528.0,0.314,-0.079,0.037,0.045,0.039,0.0017128712871287,0.001,0.852,-1.517,-0.54,-0.38,-36.167,0.011,-1.439,-0.632,-0.286,-34.185,9.731,1.774,0.786,0.335,0.057,-1.422,-0.605,-0.255,2703,3195,3736,2925,3297,3664,3244,-0.493,99.046,100.375,84.194,11.448,36.941,39.25,32.762,385.147,-0.112,-0.023,0.449,0.401,0.373,0.41,0.378,0.427,0.386,0.275,0.246,0.165,0.019,0.015,0.007,0.645,0.349,0.12,386485,345099,391088,390085,394102,353420,135403,109030,4583472755,2971910723,0.178,0.228,87641,-0.109,0.238,163665,32690,267154638,0.138,0.166,20.874,21.117,21.082,21.077,0.312,1.073,0.024,0.288,-0.03,0.03,0.042,81.86,60.719,0.801,199735,195527,199932,901836710,0.111,227.343,87.004,-99.436,1.689,-0.632,-0.282,234.356
2015-01-24,237.146,2.6731810154695206e+17,2.805,43532705696,41802640091,40126235385,43970911855,43869414423,43356116530,42291617907,43971662056,43971662056,43886328046,42731663341,41001861163,3547.0,3638980635,3928535854,421562223.75,3.310545015885791e+18,0.179,0.483,1.12275,2.9480110697636685e+17,3.012505146125859e+17,3.035210653713244e+17,3.0918885302655046e+17,2.825526613055736e+17,3.005111212379756e+17,3.023765745812269e+17,2.8766683375808912e+17,2.833386458750429e+17,3.0551993719898726e+17,2.9820613373593126e+17,4.849323554447332e+16,4.4590031704361576e+16,5.8789847339294e+32,4.5365156976036e+32,0.174,0.434,2.564,2.497,2.589,3.202,4.119,2.652,2.695,3.092,4.657,2.641,2.867,3.734,1.341,-1.44,0.45,0.7,-1.744,-0.816,-1.172,230250322,290950908,269080659,256452138,270259272,163255265,177301379,6663070386364144.0,7858944733860736.0,0.293,-0.076,0.036,0.044,0.039,0.0017920792079207,0.001,0.937,-1.56,-0.568,-0.381,-41.179,0.011,-1.408,-0.652,-0.288,-32.492,9.809,1.859,0.864,0.394,0.057,-1.393,-0.625,-0.257,2833,3256,3726,3043,3303,3658,3250,-0.53,99.141,99.611,81.287,13.914,35.446,40.938,48.398,418.988,-0.148,-0.024,0.446,0.405,0.373,0.407,0.378,0.416,0.386,0.277,0.238,0.165,0.019,0.014,0.007,0.538,0.349,0.121,383809,345533,386380,386528,391013,354017,129558,109148,4196320731,2978330337,0.192,0.228,87783,-0.382,0.239,161169,32747,268089605,0.138,0.166,20.885,21.158,21.097,21.087,0.321,1.065,0.026,0.283,-0.018,0.029,0.042,75.167,59.482,0.566,200889,195442,199666,822783244,0.111,224.267,85.443,-81.886,2.003,-0.652,-0.284,231.602
2015-01-25,248.51,2.7915105028574883e+17,2.794,43770613341,41953106449,40214968961,43971286956,43894976331,43438189266,42400007852,43971662056,43971662056,43944855561,42871600242,41086376035,3396.0,3611886385,3911155067,-57061732.5,3.2614308138199286e+18,0.185,0.478,-0.0205000000000001,2.758205010199895e+17,2.9533888963254534e+17,3.021702246323116e+17,3.088772981776128e+17,2.808518557956612e+17,2.976631117776787e+17,3.00878153658938e+17,2.8747967368177395e+17,2.7551361752973363e+17,3.0358201444151616e+17,2.9787954752631123e+17,5.00546473860797e+16,4.386267745361532e+16,6.2636693123619e+32,4.6935935681028e+32,0.163,0.43,2.715,2.543,2.534,3.153,4.089,2.723,2.708,3.072,4.616,2.756,2.841,3.705,1.287,-2.762,0.414,0.696,-1.698,-0.836,-1.171,234726051,284271727,270499897,256951241,267005231,160758310,176631950,6460808573663392.0,7799711457385192.0,0.269,-0.073,0.036,0.043,0.038,0.0018712871287128,0.001,2.78,-1.557,-0.593,-0.383,-32.799,0.011,-1.349,-0.668,-0.29,-29.559,9.877,1.952,0.953,0.455,0.057,-1.336,-0.641,-0.259,2873,3186,3706,2957,3264,3637,3213,-0.58,98.734,98.538,76.859,21.915,38.615,42.901,120.072,460.132,-0.191,-0.025,0.451,0.403,0.374,0.408,0.379,0.413,0.387,0.272,0.235,0.165,0.019,0.014,0.007,0.455,0.348,0.123,403347,347114,404162,404953,399538,356478,132291,111443,4375227413,3104909022,0.21,0.228,87812,-0.608,0.237,163610,33182,275263748,0.142,0.166,20.895,21.197,21.114,21.098,0.331,1.056,0.027,0.279,-0.007,0.029,0.042,76.031,59.803,0.622,205055,196495,201712,1015191862,0.112,222.507,82.76,-74.625,2.509,-0.668,-0.287,228.42
