Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-std-30,difficulty-btc-var-30,hashrate-btc-ema-3,hashrate-btc-wma-3,hashrate-btc-var-14,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-7,mining_profitability-btc-roc-14,transactionfees-btc-mom-14,median_transaction_fee-btc-std-14,median_transaction_fee-btc-mom-14,median_transaction_fee-btc-rsi-14,median_transaction_fee-btc-rsi-90,confirmationtime-btc-trx-90,marketcap-btc-sma-90,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-wma-3,marketcap-btc-mom-7,marketcap-btc-trx-3,marketcap-btc-rsi-14,marketcap-btc-rsi-90,top100cap-btc-trx-14,price-btc-sma-3,price-btc-ema-3,price-btc-ema-7,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-30,price-btc-rsi-14,price-btc-rsi-90,bitcoin-price_raw_1d
2015-08-15,3780938872,264.722,0.0265,3.5845024874184966e+17,1245212591,3.876385994577018e+17,3.693651374246941e+17,3.672198269587864e+17,9.1723269446924e+32,2.513,2.616,2.599,2.655,2.515,2.654,2.659,0.501,0.063,-0.691,-3.08,-0.005,0.014,-0.002,46.349,49.427,0.002,3666209637,3859125252,3890520332,3784355507,-72601195,-0.181,39.1,50.125,0.558,264.537,264.949,266.871,264.451,264.649,265.062,275.364,37.464,49.318,258.969
2015-08-16,3704842867,258.969,0.0259,3.698356447832033e+17,1213399410,3.680845323053302e+17,3.696003911039488e+17,3.676315734630179e+17,8.7991935845684e+32,2.503,2.603,2.577,2.641,2.494,2.636,2.655,0.501,0.063,-0.698,-6.989,-0.001,0.014,-0.002,45.695,49.231,0.002,3670318866,3838554268,3878541141,3745790370,-50211594,-0.378,34.02,49.345,0.556,262.843,261.959,264.895,264.331,261.865,263.57,274.13,32.23,48.506,257.854
2015-08-17,3706332484,257.854,0.0258,3.5897207908642714e+17,1170766262,3.426734103388488e+17,3.64286235095188e+17,3.6250629592788736e+17,9.1029056609884e+32,2.502,2.583,2.587,2.642,2.532,2.634,2.657,0.495,0.061,-0.578,-9.638,-0.011,0.014,-0.002,45.561,49.192,0.002,3674788722,3820924697,3867430905,3718270343,-55142948,-0.462,34.201,49.361,0.547,260.515,259.906,263.135,264.189,259.37,261.954,272.864,31.316,48.349,253.79
2015-08-18,3604969298,253.79,0.0254,3.8211568927700646e+17,1116073893,3.1140523355825766e+17,3.732009621860972e+17,3.723544784644771e+17,8.6256387809325e+32,2.498,2.579,2.557,2.623,2.497,2.613,2.651,0.498,0.062,-0.59,-2.148,-0.021,0.014,-0.011,45.042,49.051,0.002,3678044626,3792130643,3850497898,3655402622,-169326437,-0.77,28.497,48.337,0.533,256.871,256.848,260.799,263.96,256.008,259.56,271.377,28.183,47.782,231.748
2015-08-19,3274728642,231.748,0.0232,3.9963149203175936e+17,1047434966,2.7428000196408115e+17,3.864162271089283e+17,3.8701632228925056e+17,6.1635583396392e+32,2.486,2.529,2.519,2.601,2.441,2.587,2.644,0.501,0.063,-0.699,-23.685,-0.025,0.014,-0.01,42.232,48.292,0.002,3677351683,3723143710,3813351494,3456742834,-530182933,-1.966,17.978,45.246,0.514,247.797,244.298,253.536,263.252,243.446,252.072,268.513,17.786,44.895,232.887
2015-08-20,3327860050,232.887,0.0233,4.1311841520554765e+17,961868423,2.312977155547464e+17,3.99767321157238e+17,4.034556531594922e+17,6.6094986862947e+32,2.413,2.487,2.467,2.57,2.352,2.554,2.634,0.509,0.065,-0.913,-21.71,-0.026,0.003,-0.029,42.431,48.334,0.001,3676968359,3670439222,3782029466,3356334455,-438784632,-2.293,22.909,45.81,0.491,239.475,238.592,248.374,262.585,235.991,246.152,265.819,19.44,45.068,233.452
2015-08-21,3331386336,233.452,0.0233,3.924909591708461e+17,854302931,1.8245837433235046e+17,3.961291401640421e+17,4.0055686665919616e+17,6.6145447201679e+32,2.409,2.483,2.467,2.564,2.365,2.542,2.631,0.498,0.062,-0.921,-1.984,-0.015,0.003,-0.004,42.538,48.355,0.001,3676026616,3625232170,3752955715,3320767958,-466949537,-2.07,23.238,45.847,0.465,232.696,236.022,244.643,261.944,232.98,241.486,263.259,20.297,45.155,229.848
2015-08-22,3272786444,229.848,0.023,4.338432441214149e+17,957209883,2.290626900923515e+17,4.1498619214272845e+17,4.166050109852114e+17,8.0698117050532e+32,2.346,2.429,2.419,2.534,2.289,2.509,2.62,0.504,0.064,-1.049,-26.38,-0.011,0.003,-0.004,42.005,48.229,0.001,3674378831,3578239407,3721977053,3301498676,-508152428,-1.844,21.586,45.321,0.437,232.062,232.935,240.944,261.239,231.556,237.04,260.559,18.915,44.7,229.287
2015-08-23,3248378676,229.287,0.0229,3.898660617717914e+17,1018471869,2.5932123676291888e+17,4.0242612695726e+17,4.049626054548055e+17,7.92287586281e+32,2.282,2.393,2.361,2.499,2.198,2.468,2.607,0.517,0.067,-1.272,-20.597,-0.005,0.003,-0.003,41.917,48.209,0.0006,3672738633,3534257976,3691422319,3270349208,-456464192,-1.597,20.918,45.103,0.408,230.862,231.111,238.03,260.537,230.168,233.699,257.924,18.702,44.629,219.892
2015-08-24,3116618034,219.892,0.022,4.031896189047517e+17,1121142809,3.142402993480008e+17,4.0280787293100576e+17,4.038573707298391e+17,7.5455979522203e+32,2.206,2.354,2.33,2.475,2.16,2.44,2.597,0.526,0.069,-1.397,-20.224,-0.019,0.003,-0.004,40.392,47.877,0.0001999999999999,3669773129,3478572650,3654338171,3186566316,-589714450,-1.763,17.732,43.95,0.378,226.342,225.501,233.495,259.644,224.683,229.07,254.799,15.54,43.465,213.673
2015-08-25,3075432623,213.673,0.0214,4.028364408162973e+17,1247936663,3.893364786515149e+17,4.028221568736516e+17,4.0079243700499456e+17,4.6858906711884e+32,2.127,2.312,2.259,2.431,2.059,2.391,2.58,0.549,0.075,-1.65,-24.429,-0.016,0.004,-0.005,39.371,47.657,-0.0002,3666258992,3424820647,3616989426,3117985435,-529536675,-1.85,16.867,43.597,0.348,220.95,219.587,228.54,258.633,218.348,224.242,251.419,13.869,42.718,225.249
2015-08-26,3244055127,225.249,0.0225,3.926351687714086e+17,1350163527,4.557353874798674e+17,3.9772866282253005e+17,3.977946678085586e+17,4.184702002415e+32,2.134,2.31,2.268,2.424,2.108,2.378,2.575,0.55,0.076,-1.565,-1.342,-0.012,0.004,-0.004,42.295,48.106,-0.0006,3664649142,3400718577,3592929149,3166608110,-30673515,-1.021,31.582,45.41,0.32,219.605,222.418,227.717,257.899,220.497,223.74,248.953,29.146,44.512,225.623
2015-08-27,3240906595,225.623,0.0226,4.068423780190798e+17,1433090403,5.134370258330583e+17,4.0228552042080486e+17,4.014389854026887e+17,4.0615547543427e+32,2.103,2.258,2.221,2.391,2.053,2.34,2.56,0.567,0.08,-1.591,-27.716,-0.011,0.003,-0.004,42.392,48.12,-0.001,3663108236,3379410313,3570218016,3214377110,-86953455,-0.362,31.47,45.382,0.292,221.515,224.02,227.193,257.19,223.506,223.564,246.653,29.579,44.568,227.685
2015-08-28,3271428787,227.685,0.0228,3.913447820426448e+17,1499921856,5.6244139371056326e+17,3.968151512317248e+17,3.9672571182288e+17,3.9466836913788e+32,2.075,2.242,2.227,2.383,2.094,2.326,2.554,0.57,0.081,-1.403,-9.074,-0.012,0.003,-0.004,42.959,48.201,-0.001,3662309155,3365012776,3550941292,3256692446,-59957549,0.111,33.917,45.705,0.266,226.185,225.852,227.316,256.542,226.591,224.163,244.632,32.054,44.882,230.117
2015-08-29,3289780954,230.117,0.023,4.42105859448096e+17,1552737571,6.02748491113431e+17,4.194605053399104e+17,4.193082534080722e+17,4.5176992133943e+32,2.073,2.209,2.209,2.365,2.099,2.303,2.543,0.578,0.084,-1.244,-17.742,-0.012,0.003,-0.003,43.665,48.297,-0.001,3662098538,3354981867,3534092238,3275517838,16994510,0.381,35.41,45.9,0.24,227.808,227.985,228.017,255.961,228.557,225.576,242.905,34.957,45.252,229.659
2015-08-30,3289829922,229.659,0.023,4.144318399509015e+17,1592932287,6.343583180411372e+17,4.16946172645406e+17,4.198086701318858e+17,4.011425285937e+32,2.088,2.185,2.193,2.347,2.103,2.28,2.533,0.582,0.085,-1.108,-14.004,-0.009,0.002,-0.003,43.555,48.28,-0.002,3662561090,3346294941,3518333379,3286746743,41451246,0.441,35.414,45.9,0.216,229.154,228.822,228.427,255.383,229.483,226.865,241.272,34.657,45.195,228.792
2015-08-31,3287727721,228.792,0.0229,4.303101350143879e+17,1621444880,6.572708744926331e+17,4.2362815382989696e+17,4.269833240654726e+17,3.0351308119888e+32,2.085,2.145,2.181,2.331,2.106,2.26,2.523,0.589,0.087,-0.976,-20.896,-0.003,0.002,-0.003,43.335,48.248,-0.002,3663310318,3338485978,3503455594,3288770660,171109687,0.381,35.308,45.881,0.194,229.523,228.807,228.518,254.798,229.302,227.924,239.701,34.061,45.084,228.197
2015-09-01,3272849765,228.197,0.0228,3.9628845663843546e+17,1638885183,6.714861604689674e+17,4.099583052341663e+17,4.106529133157926e+17,2.6692138979405e+32,2.146,2.136,2.188,2.325,2.143,2.25,2.516,0.59,0.087,-0.76,-5.372,-0.01,0.001,-0.003,43.173,48.225,-0.002,3663692583,3329734483,3488577799,3280639110,197417142,0.231,34.521,45.744,0.173,228.883,228.502,228.438,254.214,228.639,228.516,238.205,33.633,45.008,228.016
2015-09-02,3254943339,228.016,0.0456,4.272481306395324e+17,1645605270,6.770041759696159e+17,4.186032179368493e+17,4.1743857336827104e+17,2.8535526709679e+32,2.123,2.128,2.184,2.314,2.147,2.236,2.508,0.595,0.089,-0.576,-4.928,0.035,0.012,0.022,77.623,56.18,-0.003,3663988698,3319762330,3473504608,3266376212,10888212,0.048,33.551,45.578,0.155,228.335,228.259,228.333,253.638,228.206,228.544,236.808,33.495,44.985,227.614
2015-09-03,3259698973,227.614,0.0228,4.088048787999141e+17,1641736789,6.738249209951027e+17,4.137040483683817e+17,4.1286655905283526e+17,2.8451596137901e+32,2.142,2.123,2.166,2.297,2.129,2.216,2.497,0.602,0.09,-0.508,-3.791,-0.001,0.012,-0.001,46.915,48.608,-0.003,3664486237,3311753883,3459710696,3260305560,18792378,-0.035,34.081,45.631,0.138,227.942,227.937,228.153,253.066,227.845,228.373,235.503,33.17,44.933,229.058
2015-09-04,3281548900,229.058,0.0229,4.301864929204133e+17,1843706833,8.498137212675686e+17,4.2194527064439744e+17,4.2256956116672806e+17,2.8746099944205e+32,2.117,2.096,2.156,2.284,2.116,2.2,2.487,0.608,0.092,-0.463,-15.295,0.008,0.012,-0.0003333333333333,47.058,48.653,-0.004,3665045776,3307726552,3448216387,3269831331,10120113,0.023,36.582,45.876,0.123,228.229,228.497,228.379,252.538,228.403,228.492,234.412,35.587,45.164,231.934
2015-09-05,3322516844,231.934,0.0232,4.342689197351648e+17,2182606411,1.190942686103208e+18,4.281070951897811e+17,4.286641039743337e+17,2.8879292463043e+32,2.1,2.087,2.132,2.264,2.081,2.179,2.474,0.613,0.094,-0.508,-6.032,0.003,0.012,0.0003333333333333,47.361,48.741,-0.004,3666136918,3309698591,3440106739,3298391218,32735891,0.224,41.095,46.334,0.11,229.535,230.216,229.268,252.086,230.255,229.281,233.621,40.228,45.626,239.717
2015-09-06,3419119314,239.717,0.024,4.2833782851948166e+17,2435909114,1.4834133029051433e+18,4.2822246185463136e+17,4.3062296965815904e+17,2.6438776472741e+32,2.091,2.09,2.118,2.249,2.063,2.162,2.463,0.623,0.097,-0.542,2.25,-0.001,0.012,0.001,48.226,48.983,-0.005,3668141458,3324288021,3438752711,3363990088,129289392,0.682,50.111,47.395,0.097,233.57,234.966,231.88,251.814,235.346,231.95,233.434,50.598,46.849,240.53
2015-09-07,3455213326,240.53,0.0241,3.9771249552829446e+17,2646702180,1.751258107843969e+18,4.129674786914629e+17,4.1401367722646285e+17,2.7555313600347e+32,2.122,2.103,2.145,2.253,2.119,2.165,2.458,0.623,0.097,-0.348,8.859,0.011,0.012,0.002,48.321,49.008,-0.005,3670092891,3341744728,3439814686,3421065908,167485605,0.989,53.005,47.786,0.085,237.394,237.748,234.043,251.566,238.827,234.464,233.382,51.543,46.976,243.394
2015-09-08,3535675580,243.394,0.0243,4.0926880018663e+17,2823407700,1.9929077599824773e+18,4.111181394390464e+17,4.0859487002262086e+17,2.6755644655744e+32,2.094,2.12,2.13,2.239,2.098,2.151,2.448,0.631,0.1,-0.283,12.956,0.006,0.012,0.003,48.68,49.099,-0.006,3672928012,3367602175,3445999260,3489428784,262825815,1.296,58.75,48.644,0.073,241.214,240.571,236.38,251.386,241.826,237.274,233.583,54.824,47.42,240.462
2015-09-09,3463668827,240.462,0.024,3.9732495974989645e+17,2962614346,2.194270940294545e+18,4.0422154959447136e+17,4.013708291918346e+17,2.5404170543257e+32,2.11,2.116,2.149,2.241,2.142,2.153,2.442,0.625,0.098,-0.108,-2.268,0.006,0.012,0.002,48.31,49.009,-0.006,3674881894,3380411062,3447139232,3486261828,208725487,1.01,52.558,47.931,0.063,241.462,240.517,237.401,251.146,241.451,238.809,233.638,51.016,47.012,238.539
2015-09-10,3435844536,238.539,0.0239,4.686409044433124e+17,3069428382,2.355347648778076e+18,4.364312270188919e+17,4.349735721693539e+17,4.3250560684921e+32,2.13,2.136,2.155,2.238,2.162,2.151,2.435,0.629,0.099,0.028,14.508,0.008,0.012,0.001,48.052,48.95,-0.006,3676324789,3387802192,3446410542,3461757807,176145563,0.567,50.35,47.658,0.052,240.798,239.528,237.685,250.869,239.989,239.418,233.621,48.63,46.745,239.916
2015-09-11,3464888833,239.916,0.024,4.783485456079204e+17,3147149749,2.476137885434118e+18,4.573898863134061e+17,4.616087342433408e+17,5.8172321213403e+32,2.117,2.117,2.134,2.223,2.129,2.137,2.423,0.638,0.102,-0.012,-11.834,0.005,0.011,0.001,48.265,48.994,-0.007,3678104210,3398080411,3447602690,3455004067,183339933,0.364,52.589,47.971,0.042,239.639,239.722,238.243,250.628,239.548,239.982,233.75,50.418,46.963,238.114
2015-09-12,3438891093,238.114,0.0238,4.13577397023174e+17,3197900343,2.556641650262147e+18,4.3548364166829005e+17,4.443450311214061e+17,5.6985514489729e+32,2.114,2.107,2.111,2.206,2.09,2.121,2.411,0.646,0.104,-0.151,-6.366,0.005,0.011,0.001,47.988,48.938,-0.007,3679156585,3403521835,3447040651,3447049247,116374249,0.151,50.398,47.713,0.033,238.856,238.918,238.211,250.353,238.785,239.707,233.823,48.06,46.71,232.617
2015-09-13,3351769653,232.617,0.0233,3.928085889518992e+17,3222954510,2.596858943262687e+18,4.141461153100946e+17,4.139881844182877e+17,6.3014764331819e+32,2.146,2.119,2.129,2.208,2.124,2.126,2.405,0.648,0.105,-0.094,7.738,-0.005,0.011,-0.005,47.099,48.763,-0.008,3678857993,3396621544,3440894135,3399663330,-67349661,-0.29,43.81,46.858,0.024,236.882,235.767,236.812,249.963,235.666,237.837,233.597,41.661,45.948,230.218
2015-09-14,3334978018,230.218,0.023,4.6009534987684896e+17,3222911581,2.59678976443469e+18,4.371207325934719e+17,4.299134374262131e+17,7.2279159174963e+32,2.089,2.106,2.101,2.19,2.067,2.109,2.392,0.657,0.108,-0.207,-8.78,-0.006,0.011,-0.011,46.692,48.687,-0.008,3677433950,3388402407,3434060838,3357894076,-120235307,-0.566,42.653,46.695,0.017,233.65,232.993,235.164,249.529,232.334,235.621,233.286,39.207,45.619,230.152
2015-09-15,3327247333,230.152,0.023,4.3232775842940826e+17,3197770544,2.5564341137797284e+18,4.3472424551144e+17,4.3499709399893005e+17,6.6372468607211e+32,2.105,2.099,2.107,2.187,2.081,2.108,2.384,0.651,0.106,-0.203,-3.886,-0.003,0.011,-0.017,46.68,48.685,-0.009,3674686780,3380248397,3427169644,3333911281,-208428247,-0.644,42.102,46.619,0.009,230.996,231.572,233.911,249.104,230.585,233.757,233.044,39.138,45.61,228.705
2015-09-16,3313642747,228.705,0.0229,4.460899379225785e+17,3146929927,2.475791991297802e+18,4.404070917170093e+17,4.438367800838598e+17,6.8775655105263e+32,2.042,2.076,2.07,2.164,2.013,2.088,2.37,0.666,0.111,-0.377,-15.257,-0.046,0.001,-0.023,46.4,48.637,-0.009,3672143725,3371367644,3419845328,3321733487,-150026080,-0.629,41.095,46.485,0.002,229.692,230.139,232.609,248.655,229.439,232.004,232.771,37.592,45.409,230.686
2015-09-17,3354836745,230.686,0.00997,3.9189711303195866e+17,3097506111,2.398636026930135e+18,4.16152102374484e+17,4.1669982889503296e+17,7.5408071836068e+32,2.034,2.082,2.079,2.162,2.036,2.09,2.362,0.67,0.112,-0.372,4.26,-0.025,0.007,-0.013,29.436,44.736,-0.009,3670385240,3369163524,3415651226,3336507177,-81007791,-0.38,45.356,46.952,-0.006,229.848,230.412,232.128,248.26,229.937,231.166,232.689,41.027,45.739,233.043
2015-09-18,3373989402,233.043,0.0233,4.312727351996973e+17,3256019145,2.6504151683437686e+18,4.2371241878709056e+17,4.2061706159755725e+17,7.5462147175572e+32,2.034,2.076,2.068,2.152,2.027,2.082,2.351,0.677,0.115,-0.386,-4.326,-0.019,0.007,-0.009,49.847,49.011,-0.01,3669274114,3369806974,3412963366,3357547407,-90899431,-0.106,47.266,47.168,-0.012,230.811,231.728,232.357,247.926,231.534,231.198,232.808,44.912,46.131,231.588
