Date,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-sma-30,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-90,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-var-30,difficulty-btc-trx-7,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-14,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-var-30,hashrate-btc-trx-7,hashrate-btc-trx-30,hashrate-btc-trx-90,hashrate-btc-rsi-30,hashrate-btc-roc-90,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-7,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,sentinusd-btc-var-30,sentinusd-btc-trx-30,transactionfees-btc-sma-14,transactionfees-btc-sma-90,transactionfees-btc-std-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-var-14,transactionfees-btc-var-30,transactionfees-btc-trx-3,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-wma-30,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-14,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-30,confirmationtime-btc-trx-30,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-wma-14,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-sma-90,transactionvalue-btc-std-90,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-std-7,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-7,mediantransactionvalue-btc-trx-14,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,mediantransactionvalue-btc-roc-30,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-std-30,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-trx-14,sentbyaddress-btc-sma-14,sentbyaddress-btc-wma-14,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-14,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-mom-30,top100cap-btc-mom-90,top100cap-btc-trx-90,top100cap-btc-roc-30,activeaddresses-btc-sma-90,activeaddresses-btc-trx-14,price-btc-sma-90,price-btc-mom-30,price-btc-mom-90,price-btc-trx-14,price-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2015-05-10,0.0241,3.0897006920833946e+17,48150261646,47812895036,46585655408,47635201285,47724983374,1626221182,2830942318,6.611488332413665e+17,-0.034,-0.058,0.071,0.222,3.251301795761256e+17,3.3802427152159315e+17,3.365335397280686e+17,3.410007480458034e+17,3.4160396578418765e+17,3.3682964525015974e+17,3.3546371725777434e+17,3.1855839293918464e+17,3.344660905228594e+17,3.3671630136146566e+17,3.4239927085541875e+17,3.4794524920959224e+16,4.191688106436868e+16,4.3925622954111e+32,-0.052,0.015,0.197,47.51,-2.438,2.505,2.469,2.409,2.64,2.499,2.481,2.773,2.522,2.505,2.448,2.567,0.357,0.032,0.075,0.009,-0.872,211280076,2165989610025320.0,0.116,0.034,0.039,0.071,0.0059411764705882,0.0057479224376731,0.0030903954802259,0.001,2.896,0.156,-0.314,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.004,-0.197,-0.283,56.531,10.236,9.989,10.046,10.087,1.692,0.057,3319800362,3417867063,3354782354,117617707,389822997,1.1617194048815104e+16,6.969043844161126e+16,0.047,-0.146,-0.253,12.905,2367,2347,1586.0,163576,628456,0.7,-0.332,65.779,58.349,64.999,67.844,15.668,30.687,27.483,61.369,235.419,188.833,-0.426,0.43,0.268,-0.305,54.535,0.439,0.434,0.499,0.438,0.48,0.449,0.431,0.495,0.464,0.706,0.43,0.002,0.125,0.046,-0.375,0.478,0.183,80909,1636572070,1886578600,0.064,0.156,-0.004,168448,167571,26047,169609948,0.13,0.069,0.107,20.33,20.405,20.297,0.216,0.391,-0.397,-0.004,1.943,223108,0.13,247.265,3.496,20.424,-0.035,-0.282,241.467,236.816,229.474,272.542
2015-05-11,0.0241,3.4327315110626925e+17,48090161890,47801959745,46608902498,47637310347,47735780088,1562180776,2774297232,6.101021940242186e+17,-0.027,-0.056,0.066,0.22,3.234209669349373e+17,3.406003278953308e+17,3.3768518333540326e+17,3.4038227953043654e+17,3.4162236353470714e+17,3.3768877936430765e+17,3.356353531665325e+17,3.2762987870425626e+17,3.357783104190283e+17,3.3761491621189254e+17,3.424359562471129e+17,3.4542365689879644e+16,4.121105713797423e+16,4.2458780760734e+32,-0.119,0.011,0.195,50.284,0.485,2.565,2.503,2.425,2.645,2.572,2.501,2.773,2.651,2.576,2.473,2.57,0.379,0.036,0.074,0.058,-0.868,212305962,1911254820377664.0,0.132,0.035,0.039,0.071,0.0057058823529411,0.0058310249307479,0.0031355932203389,0.001,2.498,0.136,-0.311,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.004,-0.19,-0.282,56.627,10.197,9.979,10.025,10.068,1.739,0.055,3338057369,3422492234,3367102530,156012570,416265421,1.2590098334040064e+16,6.769134059044045e+16,0.075,-0.139,-0.251,13.894,2405,2356,1581.0,136588,625278,0.658,-0.331,68.133,58.91,65.872,70.372,30.43,32.355,29.133,231.493,261.712,212.186,0.575,0.517,0.292,-0.303,156.643,0.434,0.433,0.498,0.439,0.477,0.449,0.432,0.491,0.463,0.707,0.43,0.002,0.125,0.046,-0.454,0.444,0.185,80895,1636006762,1886767209,0.062,0.155,-0.021,168843,169117,26207,171699998,0.122,0.07,0.106,20.345,20.401,20.3,0.209,0.435,-0.356,-0.004,2.165,223405,0.145,247.524,5.573,23.291,-0.003,-0.281,241.493,236.105,229.253,263.326
2015-05-12,0.0241,3.80357347781098e+17,48030062134,47791729956,46631638664,47639106709,47745798297,1485707365,2714623012,5.518315935419597e+17,-0.022,-0.054,0.062,0.218,3.442001893652353e+17,3.4659356208698323e+17,3.3959457321633805e+17,3.4161179449466886e+17,3.4216500773439475e+17,3.433779218198797e+17,3.366182541470724e+17,3.560980691273364e+17,3.4571756539046995e+17,3.433045381379853e+17,3.432872745821984e+17,4.032680543175019e+16,4.363598415815679e+16,4.7602477836273e+32,0.056,0.01,0.193,53.058,14.732,2.522,2.498,2.432,2.643,2.527,2.494,2.765,2.548,2.533,2.471,2.565,0.371,0.034,0.074,0.082,-0.863,212975854,1352255749457504.0,0.147,0.035,0.039,0.071,0.0054705882352941,0.0059141274238227,0.0031807909604519,0.001,0.808,0.115,-0.308,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.004,-0.184,-0.28,56.654,10.142,9.985,10.016,10.06,1.706,0.051,3352592060,3426926217,3376905727,151485161,399058446,1.3499608844167168e+16,6.580550479195955e+16,0.099,-0.132,-0.25,13.247,2439,2360,1580.0,93851,623948,0.592,-0.329,70.392,59.426,66.646,72.531,35.54,33.333,30.429,315.771,277.769,231.475,1.68,0.679,0.326,-0.3,126.729,0.435,0.433,0.497,0.44,0.474,0.448,0.431,0.486,0.463,0.707,0.43,0.002,0.125,0.046,-0.523,0.41,0.186,80200,1608028191,1859197035,0.059,0.154,-0.02,169823,171233,26480,175301481,0.136,0.074,0.106,20.359,20.397,20.303,0.2,0.419,-0.363,-0.005,2.081,223824,0.159,247.756,5.501,20.908,0.026,-0.28,242.205,232.979,229.8,264.516
2015-05-13,0.0242,3.659590332852152e+17,47969962379,47782160154,46653875133,47640590371,47755038000,1394757372,2651715163,4.86337031793279e+17,-0.017,-0.052,0.058,0.216,3.63196510724194e+17,3.476666040919634e+17,3.4258228155918336e+17,3.428573070275756e+17,3.427717637405379e+17,3.463887366819244e+17,3.372631064358228e+17,3.66977491087326e+17,3.5055893319002784e+17,3.4681979948050234e+17,3.438102201986999e+17,4.148278807210154e+16,4.420787327681817e+16,4.885840149148e+32,0.24,0.012,0.191,51.895,17.539,2.529,2.532,2.429,2.649,2.568,2.507,2.763,2.608,2.575,2.488,2.566,0.362,0.033,0.071,0.116,-0.859,214124372,1315649706002448.0,0.161,0.035,0.039,0.071,0.005235294117647,0.0059972299168975,0.0032259887005649,0.001,-0.533,0.093,-0.305,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.004,-0.176,-0.279,57.442,10.131,9.949,9.991,10.036,1.735,0.045,3367819251,3431609591,3385377842,220027347,421503680,1.4293877772972032e+16,6.370841324878029e+16,0.12,-0.124,-0.249,14.075,2459,2367,1576.0,82042,621125,0.532,-0.328,71.195,59.486,66.88,73.035,35.383,32.331,30.548,312.986,261.327,233.295,2.052,0.792,0.358,-0.297,65.803,0.433,0.422,0.495,0.439,0.468,0.447,0.424,0.479,0.462,0.708,0.43,0.002,0.125,0.046,-0.602,0.373,0.187,81680,1667919878,1873159489,0.054,0.152,-0.01,169198,171202,26452,174929815,0.143,0.076,0.105,20.373,20.393,20.306,0.194,0.417,-0.32,-0.005,2.068,223933,0.152,248.01,9.942,22.868,0.053,-0.278,236.365,233.256,230.569,265.458
2015-05-14,0.0236,3.614068538968061e+17,47909862623,47773207758,46675622889,47641761332,47763499196,1286263595,2585337648,4.136185087794872e+17,-0.014,-0.05,0.054,0.214,3.692410783210396e+17,3.4662670354253754e+17,3.4614440403360525e+17,3.419185647545082e+17,3.4351884308200403e+17,3.483911523105753e+17,3.3779373824815206e+17,3.660826626736319e+17,3.539939956412384e+17,3.493297424588521e+17,3.4421978261971674e+17,3.867741165628644e+16,4.130080767333699e+16,4.2643917861749e+32,0.374,0.014,0.19,51.525,22.857,2.571,2.534,2.443,2.645,2.557,2.508,2.758,2.559,2.574,2.494,2.563,0.344,0.03,0.071,0.139,-0.855,214245704,1278699744896296.0,0.173,0.035,0.039,0.071,0.0049999999999999,0.0060803324099722,0.0032711864406779,0.001,-1.697,0.07,-0.303,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.004,-0.169,-0.278,49.493,10.12,9.943,9.977,10.022,1.75,0.037,3370746905,3433652916,3382830239,294306718,183899258,1.3136572550844416e+16,6.29896995633623e+16,0.133,-0.117,-0.247,5.811,2475,2370,1576.0,73739,620627,0.472,-0.326,70.878,59.687,66.922,72.92,35.917,31.847,30.551,322.514,253.551,233.345,1.833,0.834,0.384,-0.294,24.207,0.421,0.413,0.493,0.438,0.461,0.445,0.417,0.471,0.46,0.709,0.43,0.002,0.126,0.046,-0.691,0.333,0.187,84445,1782733792,1787756631,0.045,0.151,-0.011,168755,170578,24722,152792173,0.137,0.078,0.105,20.387,20.39,20.311,0.198,0.441,-0.274,-0.005,2.187,223331,0.122,248.062,16.339,4.674,0.07,-0.277,237.222,235.065,230.832,267.668
2015-05-15,0.0237,3.706658307186032e+17,47849762867,47764832936,46696892672,47642619594,47771181887,1155293944,2515215786,3.336760244995359e+17,-0.011,-0.048,0.051,0.212,3.660105726335414e+17,3.498074237837902e+17,3.483930436567952e+17,3.435649435365682e+17,3.4380188644478483e+17,3.513611094316457e+17,3.385162018189312e+17,3.667950388724134e+17,3.600037774352547e+17,3.525992660168519e+17,3.4481641971063104e+17,4.04187849448661e+16,4.181241443179197e+16,4.3706950015398e+32,0.5,0.018,0.188,52.241,7.38,2.538,2.519,2.451,2.639,2.509,2.498,2.749,2.472,2.522,2.489,2.557,0.322,0.026,0.071,0.138,-0.85,214765926,1135436559017384.0,0.179,0.035,0.039,0.071,0.0047647058823529,0.006163434903047,0.0033163841807909,0.001,-1.593,0.046,-0.301,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.004,-0.162,-0.276,50.573,10.053,9.952,9.973,10.019,1.637,0.03,3372754768,3433596827,3381374370,272812182,-5048050,1.2289514402308096e+16,6.299769488400794e+16,0.141,-0.11,-0.246,-0.15,2490,2374,1571.0,55454,617206,0.385,-0.325,70.698,59.957,66.804,72.314,36.588,30.931,30.18,334.671,239.187,227.714,1.231,0.801,0.4,-0.291,27.44,0.416,0.416,0.49,0.438,0.458,0.444,0.416,0.465,0.46,0.71,0.43,0.001,0.126,0.046,-0.76,0.294,0.187,82762,1712399998,1790170537,0.036,0.15,-0.011,169924,170374,24723,152811913,0.126,0.079,0.104,20.4,20.387,20.316,0.21,0.373,-0.301,-0.005,1.841,223086,0.087,247.963,16.418,-8.936,0.081,-0.276,236.928,237.015,233.557,264.053
2015-05-16,0.0237,3.288335656339858e+17,47789663112,47756998425,46717694987,47643165156,47778086071,992994620,2441026912,2.4650957895316275e+17,-0.008,-0.045,0.047,0.211,3.536354167497982e+17,3.513522645186162e+17,3.4691045131050886e+17,3.433366833070172e+17,3.440208535295495e+17,3.483574369252911e+17,3.3830339662805325e+17,3.4820653537263526e+17,3.5476031289780346e+17,3.499913356138107e+17,3.4448744562687725e+17,4.163872274476227e+16,4.205612872593196e+16,4.4217949085304e+32,0.405,0.021,0.186,48.87,6.375,2.526,2.513,2.453,2.634,2.478,2.491,2.741,2.402,2.484,2.485,2.551,0.321,0.026,0.071,0.123,-0.846,214653338,1315170827268464.0,0.174,0.035,0.039,0.071,0.0045294117647058,0.0062465373961218,0.0033615819209039,0.001,-1.127,0.022,-0.298,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.004,-0.156,-0.275,50.178,10.069,9.959,9.993,10.04,1.661,0.026,3375883822,3432730575,3378782513,192821463,-77962633,1.2021480395552768e+16,6.306849629210419e+16,0.143,-0.103,-0.244,-2.272,2468,2372,1573.0,61810,618202,0.271,-0.323,70.987,59.982,66.365,70.728,38.277,31.988,30.135,366.284,255.809,227.024,0.24,0.668,0.402,-0.289,-23.822,0.414,0.417,0.489,0.438,0.454,0.443,0.414,0.459,0.459,0.71,0.43,0.001,0.126,0.046,-0.819,0.255,0.187,82078,1684199702,1729401919,0.027,0.148,-0.043,169377,169715,23756,141082263,0.109,0.078,0.104,20.412,20.383,20.321,0.215,0.356,-0.35,-0.005,1.757,222201,0.076,247.815,10.393,-13.306,0.087,-0.274,236.816,240.003,235.626,264.837
2015-05-17,0.0237,3.7842202097488576e+17,47749078302,47787440230,46750907106,47721457802,47797078747,799500616,2368248664,1.5980030880199475e+17,0.013,-0.04,0.044,0.209,3.5930713910915814e+17,3.612739719138371e+17,3.4964912171771565e+17,3.453084316936754e+17,3.443852621653975e+17,3.523660481319037e+17,3.39185124635676e+17,3.605998374851788e+17,3.615277520118707e+17,3.5419287823572774e+17,3.452435152410604e+17,4.44315509795965e+16,4.28960074612093e+16,4.6001686402803e+32,0.451,0.025,0.185,52.619,9.489,2.547,2.526,2.468,2.634,2.529,2.504,2.74,2.531,2.524,2.499,2.552,0.319,0.025,0.071,0.128,-0.841,214438915,1649326176279824.0,0.158,0.035,0.039,0.071,0.0042941176470588,0.0063296398891966,0.0034067796610169,0.001,-0.24,0.0005,-0.296,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.004,-0.149,-0.274,50.016,9.969,9.951,9.959,10.006,1.683,0.018,3372875251,3434280827,3375576068,225917838,139522629,1.13307972053504e+16,6.259898240284467e+16,0.142,-0.096,-0.243,4.343,2441,2373,1571.0,79470,616692,0.117,-0.322,69.776,60.002,65.966,69.261,43.149,32.962,30.101,465.466,271.615,226.52,-0.731,0.483,0.393,-0.286,-26.069,0.389,0.414,0.484,0.437,0.445,0.44,0.399,0.447,0.456,0.713,0.431,0.002,0.127,0.046,-0.909,0.211,0.187,86647,1876946092,1798729305,0.014,0.146,-0.102,169467,166154,24131,145571430,0.057,0.074,0.103,20.423,20.379,20.326,0.217,0.346,-0.343,-0.005,1.711,222227,0.075,247.84,12.612,2.283,0.09,-0.273,236.105,239.853,241.816,264.722
2015-05-18,0.0236,3.508911530024716e+17,47727781521,47853249715,46796106669,47871094000,47827867332,634535298,2302038022,1.0065876101994904e+17,0.057,-0.03,0.042,0.207,3.527155798704476e+17,3.623622578990089e+17,3.514812928971704e+17,3.4587807149282086e+17,3.4447291188409485e+17,3.521693954479794e+17,3.3944239998439674e+17,3.5639184443183526e+17,3.5893204728402925e+17,3.543584824070286e+17,3.4538650185286426e+17,4.231969470582378e+16,4.272320072251962e+16,4.5631796999418e+32,0.417,0.029,0.183,50.493,2.3,2.496,2.531,2.468,2.633,2.505,2.499,2.733,2.509,2.495,2.497,2.548,0.319,0.025,0.072,0.122,-0.837,214817099,1444247928839840.0,0.141,0.035,0.039,0.071,0.0040588235294117,0.0064127423822714,0.0034519774011299,0.001,0.288,-0.021,-0.294,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.004,-0.143,-0.272,48.942,9.973,9.954,9.96,10.007,1.683,0.011,3369330529,3434987401,3370527672,230201555,63591661,1.0219299233376256e+16,6.241326979344794e+16,0.137,-0.09,-0.241,1.944,2456,2378,1567.0,66152,613644,-0.004,-0.321,69.939,60.121,65.985,69.033,34.314,31.531,30.123,294.357,248.547,226.856,-1.143,0.337,0.384,-0.284,51.368,0.385,0.41,0.486,0.437,0.442,0.44,0.398,0.443,0.455,0.712,0.431,0.002,0.127,0.046,-0.965,0.171,0.186,86425,1867337760,1770915848,0.002,0.145,-0.15,169295,165229,23869,142435198,0.013,0.069,0.102,20.436,20.376,20.332,0.221,0.37,-0.318,-0.006,1.824,221987,0.062,247.811,13.64,-2.605,0.088,-0.272,232.979,238.622,250.867,258.969
2015-05-19,0.0233,3.409339718034234e+17,47725476044,47914813426,46840312836,48009643634,47857593140,618111697,2229674794,9.55155174934446e+16,0.103,-0.017,0.041,0.205,3.5674904859359354e+17,3.5673034704505536e+17,3.5166195456602e+17,3.4547705183493504e+17,3.444104196104316e+17,3.506713389620385e+17,3.394751817826171e+17,3.5050104039832294e+17,3.535749757601327e+17,3.5295217292786246e+17,3.453087229499924e+17,4.211596215964942e+16,4.267542677372368e+16,4.5529801257986e+32,0.304,0.032,0.181,49.741,-1.623,2.473,2.498,2.465,2.625,2.437,2.482,2.722,2.374,2.429,2.482,2.539,0.326,0.026,0.073,0.089,-0.832,215629797,1431477175789456.0,0.13,0.035,0.039,0.071,0.0038235294117647,0.0064958448753462,0.0034971751412429,0.001,-0.072,-0.042,-0.292,0.024,0.024,0.024,0.023,0.024,0.024,0.024,0.004,-0.137,-0.271,44.428,10.012,9.982,9.984,10.032,1.728,0.008,3367299651,3435608108,3361822987,173242661,55863630,9276431349958656.0,6.221565632818381e+16,0.127,-0.085,-0.24,1.72,2460,2385,1565.0,66782,612178,-0.064,-0.32,73.55,60.834,67.098,71.968,43.549,34.936,32.32,474.127,305.133,261.144,-0.146,0.396,0.396,-0.281,110.461,0.393,0.414,0.49,0.439,0.445,0.44,0.408,0.442,0.456,0.71,0.431,0.002,0.126,0.046,-0.958,0.137,0.185,88431,1954995810,1796517615,-0.004,0.143,-0.169,169023,166107,23972,143668323,-0.004,0.066,0.102,20.448,20.372,20.337,0.22,0.369,-0.342,-0.006,1.819,222079,0.05,247.738,8.935,-6.55,0.082,-0.27,233.256,237.372,248.304,257.854
2015-05-20,0.0233,3.319199787692306e+17,47765373469,47972405286,46883547438,48137106704,47886256170,728034337,2150537985,1.3250849893960909e+17,0.142,-0.003,0.04,0.203,3.412483678583751e+17,3.518676249713433e+17,3.49767114531654e+17,3.4486944150965754e+17,3.4390716519545485e+17,3.481711576029975e+17,3.393091333647405e+17,3.3808650548614125e+17,3.473723836911764e+17,3.503199094882906e+17,3.4503420776666925e+17,4.309979387492031e+16,4.29105091184665e+16,4.603279482015e+32,0.131,0.033,0.18,49.056,-12.007,2.454,2.492,2.468,2.624,2.467,2.487,2.719,2.428,2.45,2.488,2.538,0.327,0.027,0.073,0.071,-0.828,216551267,1405390835481456.0,0.122,0.035,0.039,0.071,0.0035882352941176,0.006578947368421,0.0035423728813559,0.001,-0.793,-0.063,-0.29,0.024,0.024,0.024,0.023,0.024,0.024,0.024,0.004,-0.132,-0.27,44.913,10.031,9.996,9.983,10.031,1.711,0.005,3367087093,3436328998,3354441424,190894187,64880154,8148383937775616.0,6.19900598124544e+16,0.115,-0.08,-0.238,1.998,2456,2392,1560.0,66766,608171,-0.1,-0.318,75.841,61.436,67.943,74.057,50.405,36.63,33.586,635.165,335.446,281.997,1.065,0.545,0.42,-0.277,64.65,0.398,0.415,0.489,0.439,0.443,0.44,0.408,0.437,0.456,0.711,0.43,0.002,0.126,0.046,-0.942,0.105,0.184,88440,1955413354,1729416344,-0.009,0.141,-0.168,168595,167114,23894,142727603,-0.003,0.064,0.101,20.46,20.368,20.343,0.219,0.375,-0.32,-0.006,1.849,222559,0.041,247.688,9.447,-4.576,0.072,-0.269,235.065,237.443,247.452,253.79
2015-05-21,0.0235,3.750754299094144e+17,47805270893,48026281541,46925831830,48253483210,47913856424,815641763,2063848559,1.663178714424279e+17,0.168,0.011,0.039,0.201,3.493097934940225e+17,3.5382027868743014e+17,3.5022349111498445e+17,3.444995960890407e+17,3.4403713650338445e+17,3.5175839391051974e+17,3.4009520581627174e+17,3.5500003651166054e+17,3.53174334925694e+17,3.5369435153865875e+17,3.457192245735695e+17,4.401700168034632e+16,4.165306713998752e+16,4.3374450054208e+32,0.15,0.036,0.178,52.306,3.219,2.442,2.506,2.475,2.622,2.46,2.484,2.713,2.443,2.446,2.486,2.534,0.317,0.025,0.073,0.052,-0.823,216777585,1431260716734008.0,0.111,0.035,0.039,0.071,0.0033529411764705,0.0066620498614958,0.0035875706214689,0.001,-0.456,-0.083,-0.288,0.024,0.024,0.024,0.023,0.023,0.024,0.024,0.004,-0.127,-0.268,48.098,10.027,9.997,9.968,10.016,1.718,0.001,3369357081,3436896983,3350442280,191455266,51118654,7253181702004736.0,6.184797403056947e+16,0.104,-0.075,-0.237,1.556,2448,2396,1556.0,67070,605614,-0.128,-0.317,78.012,62.03,68.741,75.973,54.461,37.445,34.685,741.502,350.526,300.758,2.105,0.737,0.453,-0.273,9.489,0.399,0.41,0.488,0.439,0.438,0.438,0.402,0.43,0.454,0.711,0.43,0.002,0.126,0.046,-0.938,0.072,0.183,90940,2067506638,1767349554,-0.017,0.14,-0.173,167624,166739,23879,142550554,-0.005,0.062,0.101,20.472,20.365,20.349,0.215,0.361,-0.255,-0.006,1.781,222503,0.016,247.6,9.085,-7.926,0.062,-0.268,237.015,237.222,243.001,231.748
2015-05-22,0.0237,3.456776467031511e+17,47845168318,48076681909,46967186894,48358773152,47940393901,887566640,1968609009,1.9694363500190106e+17,0.183,0.024,0.039,0.2,3.5089101846059846e+17,3.5025053811379405e+17,3.500289809487929e+17,3.44411721482044e+17,3.443817234990194e+17,3.509476276162039e+17,3.402178968247745e+17,3.531839631162246e+17,3.5113867692962406e+17,3.5308823895041446e+17,3.4575527974279514e+17,4.407153376340147e+16,4.16316263784834e+16,4.3329807872941e+32,0.114,0.039,0.177,50.056,9.856,2.444,2.491,2.468,2.618,2.439,2.477,2.705,2.427,2.429,2.479,2.528,0.317,0.025,0.073,0.028,-0.819,218190387,1386074899621776.0,0.107,0.035,0.039,0.071,0.0031176470588235,0.001,0.0036327683615819,0.001,0.179,-0.101,-0.286,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.004,-0.122,-0.267,51.363,10.059,10.001,9.978,10.025,1.711,-0.002,3366515110,3437701292,3349509231,80234636,72387750,7286405185644544.0,6.166920234874675e+16,0.095,-0.07,-0.235,2.2,2458,2411,1555.0,76455,604702,-0.075,-0.315,80.36,62.585,69.372,77.431,53.856,37.733,35.329,725.129,355.94,312.039,2.691,0.919,0.489,-0.269,4.225,0.403,0.41,0.489,0.44,0.439,0.439,0.407,0.427,0.454,0.711,0.43,0.002,0.126,0.046,-0.905,0.044,0.182,91203,2079498839,1770475317,-0.023,0.138,-0.171,165177,166626,23775,141310882,-0.008,0.06,0.1,20.485,20.363,20.356,0.22,0.388,-0.183,-0.006,1.909,222205,-0.006,247.521,1.719,-7.1,0.054,-0.266,240.003,236.889,243.39,232.887
2015-05-23,0.024,3.253386903620104e+17,47885065742,48123830640,47007633055,48452976529,47965868602,947387544,1864647021,2.2438578961855283e+17,0.187,0.036,0.039,0.198,3.486972556581918e+17,3.497512702177976e+17,3.505517673682077e+17,3.4400820064974746e+17,3.4436501540854694e+17,3.4753310264897805e+17,3.3989088129812045e+17,3.4040779906693024e+17,3.449107149916781e+17,3.497962002055102e+17,3.4533675154198176e+17,4.269238528072309e+16,4.2125674289600456e+16,4.4364310858838e+32,-0.033,0.039,0.175,48.561,-0.46,2.399,2.462,2.461,2.61,2.348,2.451,2.691,2.236,2.337,2.454,2.516,0.34,0.029,0.076,-0.028,-0.814,219238530,1413019856065672.0,0.1,0.035,0.039,0.071,0.0028823529411764,0.001,0.0036779661016949,0.001,0.55,-0.117,-0.284,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.004,-0.117,-0.265,55.936,10.118,10.038,10.041,10.088,1.954,0.004,3366477196,3439627793,3356126314,150251899,173385151,7498211588311040.0,6.124840087561421e+16,0.091,-0.065,-0.233,5.347,2467,2427,1538.0,78048,591591,-0.009,-0.313,82.502,63.042,69.622,77.806,45.117,36.583,35.194,508.893,334.577,309.658,2.587,1.026,0.52,-0.265,-19.778,0.412,0.413,0.488,0.442,0.44,0.439,0.413,0.425,0.455,0.711,0.429,0.002,0.126,0.046,-0.846,0.02,0.181,89322,1994599971,1771841247,-0.024,0.137,-0.203,165111,163690,24063,144761439,-0.044,0.055,0.099,20.497,20.361,20.362,0.216,0.334,-0.231,-0.006,1.646,221804,-0.05,247.507,5.647,-1.199,0.051,-0.265,239.853,234.263,245.632,233.452
