Date,bitcoin-marketcap_raw,bitcoin-hashrate_raw,difficulty-btc--sma3,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--sma90,difficulty-btc--ema3,difficulty-btc--ema7,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma14,difficulty-btc--wma30,difficulty-btc--wma90,difficulty-btc--std3,difficulty-btc--std30,difficulty-btc--var30,difficulty-btc--var90,difficulty-btc--trx14,difficulty-btc--trx30,difficulty-btc--trx90,hashrate-btc--sma3,hashrate-btc--sma7,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--sma90,hashrate-btc--ema7,hashrate-btc--ema14,hashrate-btc--ema30,hashrate-btc--ema90,hashrate-btc--wma3,hashrate-btc--wma7,hashrate-btc--wma30,hashrate-btc--wma90,hashrate-btc--std7,hashrate-btc--std14,hashrate-btc--std30,hashrate-btc--std90,hashrate-btc--mom14,hashrate-btc--trx7,hashrate-btc--trx30,hashrate-btc--trx90,mining_profitability-btc--sma3,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema7,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma3,mining_profitability-btc--wma14,mining_profitability-btc--wma30,mining_profitability-btc--wma90,mining_profitability-btc--std14,mining_profitability-btc--std30,mining_profitability-btc--std90,mining_profitability-btc--var30,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,mining_profitability-btc--roc90,sentinusd-btc--sma7,sentinusd-btc--sma30,sentinusd-btc--sma90,sentinusd-btc--std30,sentinusd-btc--std90,sentinusd-btc--var30,sentinusd-btc--trx30,sentinusd-btc--trx90,transactionfees-btc--sma14,transactionfees-btc--wma30,transactionfees-btc--wma90,transactionfees-btc--var3,transactionfees-btc--var7,transactionfees-btc--trx3,transactionfees-btc--trx30,transactionfees-btc--trx90,median_transaction_fee-btc--std90,median_transaction_fee-btc--trx30,median_transaction_fee-btc--trx90,median_transaction_fee-btc--roc90,confirmationtime-btc--sma30,confirmationtime-btc--std30,confirmationtime-btc--var30,confirmationtime-btc--trx14,confirmationtime-btc--trx90,marketcap-btc--ema90,marketcap-btc--var90,marketcap-btc--trx30,marketcap-btc--trx90,transactionvalue-btc--sma14,transactionvalue-btc--sma30,transactionvalue-btc--sma90,transactionvalue-btc--ema7,transactionvalue-btc--ema14,transactionvalue-btc--ema30,transactionvalue-btc--ema90,transactionvalue-btc--wma7,transactionvalue-btc--wma30,transactionvalue-btc--var90,transactionvalue-btc--trx14,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema90,mediantransactionvalue-btc--wma14,mediantransactionvalue-btc--std30,mediantransactionvalue-btc--var7,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema30,fee_to_reward-btc--ema90,fee_to_reward-btc--wma14,fee_to_reward-btc--wma90,fee_to_reward-btc--std14,fee_to_reward-btc--std90,fee_to_reward-btc--var14,fee_to_reward-btc--var90,fee_to_reward-btc--trx14,fee_to_reward-btc--trx30,size-btc--sma7,size-btc--sma14,size-btc--sma90,size-btc--ema90,size-btc--wma7,size-btc--wma14,size-btc--wma90,size-btc--std30,size-btc--std90,size-btc--var30,size-btc--var90,size-btc--trx30,transactions-btc--ema7,transactions-btc--ema14,transactions-btc--std30,transactions-btc--var90,transactions-btc--trx30,sentbyaddress-btc--std90,sentbyaddress-btc--var90,sentbyaddress-btc--trx14,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma7,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma14,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--std90,top100cap-btc--var30,top100cap-btc--var90,top100cap-btc--trx14,top100cap-btc--trx90,top100cap-btc--rsi7,activeaddresses-btc--sma30,activeaddresses-btc--sma90,activeaddresses-btc--wma90,activeaddresses-btc--trx30,activeaddresses-btc--trx90,price-btc--mom30,price-btc--trx90,bitcoin-price_raw_90d
2014/02/15,7874711432.0,2.3929476324026176e+16,2621404453.0,2621404453.0,2518878130.0,2242777754.0,1425583292.0,2621121047.0,2600520643.0,2508052927.0,2259857796.0,1589258248.0,2591155552.0,2411448501.0,1800524185.0,407132398.8,636626521.0,1.0132333177912832e+17,4.506627950004073e+17,1.643,1.845,2.058,2.3810581756147188e+16,2.2124600323404444e+16,2.1599488143206692e+16,1.925478037404635e+16,1.245826178983498e+16,2.2665593331462932e+16,2.159480588454148e+16,1.947041729676962e+16,1.3823394302195536e+16,2.3853364457272692e+16,2.282697204546209e+16,2.0666736177713516e+16,1.5665529282449466e+16,3524610812385085.0,3213245591072553.0,5476906894164960.0,1.1457089590511074e+16,2883346620316468.0,1.329,1.739,2.005,111.23,142.687,179.966,354.249,114.935,122.904,140.416,179.592,322.697,112.355,128.803,156.966,260.404,58.006,90.294,373.887,2038.0,34948.0,-2.326,-1.408,-0.95,-71.844,407173834.0,428290819.0,766591496.0,221373577.0,1146087783.0,1.225156509881104e+16,-1.001,0.738,0.147,0.157,0.184,0.0028787878787878787,0.0022222222222222222,-2.828,-0.357,0.417,0.023,0.071,0.31,29.709,8.404,1.48,0.547,0.129,0.01,8416606026.0,1.7760226338344305e+18,0.169,1.184,7551.0,7465.0,12064.0,7569.0,7465.0,7851.0,8946.0,7409.0,7438.0,41737119.0,-0.697,0.732,182.972,275.386,214.107,180.739,50.463,510.715,636.623,-0.598,0.585,0.316,0.318,0.371,0.321,0.419,0.322,0.328,0.084,0.26,0.002,0.017,0.061,-0.74,213344.0,208310.0,188570.0,180868.0,211754.0,212164.0,183909.0,54904.0,71619.0,753624172.0,1282308814.0,0.228,65926.0,64837.0,13130.0,124090751.0,0.053,30840.0,237774676.0,0.548,0.204,0.357,21.158,21.404,21.283,21.217,21.199,21.306,21.334,0.344,0.518,0.03,0.067,-0.016,0.037,35.879,152073.0,150852.0,148102.0,0.207,0.405,-266.2,1.177,444.766
2014/02/16,7519183334.0,2.5659812321847684e+16,2621404453.0,2621404453.0,2549417886.0,2270506338.0,1447937978.0,2621262750.0,2605741596.0,2523166464.0,2283183387.0,1611942780.0,2604825728.0,2435876030.0,1826805968.0,440028224.90000004,627648919.0,9.848579131800576e+16,4.586515967955379e+17,1.582,1.826,2.051,2.4472925824338908e+16,2.2725476101670052e+16,2.2004673403572024e+16,1.9601741467553556e+16,1.2686630149339988e+16,2.341414807905912e+16,2.2136806742848972e+16,1.9869733104839172e+16,1.4083535357572506e+16,2.4777979740122944e+16,2.37107750450729e+16,2.1079964045313604e+16,1.5955673250186008e+16,4226465785614288.0,3692683250893627.0,5731275266924172.0,1.1679043891242454e+16,5672593645114624.0,1.526,1.73,1.998,115.334,137.391,177.131,350.886,117.833,122.361,137.791,175.794,318.258,117.105,125.876,153.145,255.272,51.108,92.194,376.772,2125.0,35489.0,-2.369,-1.433,-0.951,-71.483,415676395.0,430646300.0,759569085.0,217174589.0,1148046670.0,1.1791200571709888e+16,-0.992,0.716,0.144,0.154,0.183,0.0029393939393939396,0.002111111111111111,-2.269,-0.39,0.407,0.023,0.033,0.307,15.168,8.335,1.469,0.539,0.06,0.01,8396882450.0,1.7273793976434196e+18,0.134,1.165,7484.0,7487.0,11972.0,7327.0,7350.0,7771.0,8894.0,7276.0,7382.0,41977264.0,-0.651,0.713,180.514,270.853,212.451,174.845,54.287,648.905,736.757,-0.605,0.57,0.316,0.313,0.366,0.315,0.415,0.311,0.325,0.084,0.253,0.002,0.016,-0.006,-0.72,204060.0,207380.0,187351.0,180089.0,194779.0,203782.0,182961.0,57389.0,70774.0,823376205.0,1252251021.0,0.238,63778.0,63837.0,13194.0,122005088.0,0.063,30725.0,236005082.0,0.475,0.208,0.356,21.156,21.402,21.277,21.216,21.186,21.297,21.329,0.347,0.52,0.03,0.068,-0.021,0.036,42.521,152018.0,150441.0,147593.0,0.216,0.403,-188.711,1.158,446.281
2014/02/17,7660118530.0,2.7160730964448892e+16,2788608355.0,2693063268.0,2615787049.0,2314955311.0,1475866128.0,2872139454.0,2735060237.0,2603146423.0,2337366146.0,1645153184.0,2681305498.0,2490876664.0,1863620874.0,472924051.0,672384163.0,1.1302511552658944e+17,4.812369444120676e+17,1.571,1.814,2.044,2.5583339870107588e+16,2.394557875441735e+16,2.242947177591312e+16,2.003070141490112e+16,1.293659584678877e+16,2.4350793800406564e+16,2.280666330572896e+16,2.034012006352367e+16,1.4370946250031328e+16,2.612188231017794e+16,2.4819588760767612e+16,2.1567640787048788e+16,1.6273785356012576e+16,3676673409857200.0,4508987584732470.0,5997559767175683.0,1.1941546737802638e+16,5947177212775352.0,1.805,1.726,1.991,108.789,131.372,171.631,346.075,104.151,114.388,131.482,170.289,313.252,104.673,119.619,147.554,249.549,51.942,92.53,378.885,2140.0,35889.0,-2.43,-1.46,-0.952,-82.719,387107966.0,431621338.0,749319287.0,214449149.0,1147984311.0,1.1497109412952736e+16,-0.988,0.695,0.149,0.159,0.184,0.003,0.002,9.925,-0.407,0.398,0.023,-0.004,0.304,4.719,8.369,1.508,0.568,0.039,0.011,8380689836.0,1.7078382796038963e+18,0.099,1.147,7369.0,7476.0,11867.0,6809.0,7070.0,7608.0,8814.0,6788.0,7238.0,42383904.0,-0.669,0.693,178.929,265.751,210.918,169.802,56.728,359.478,804.523,-0.615,0.556,0.34,0.324,0.364,0.334,0.419,0.35,0.33,0.168,0.242,0.007,0.015,0.169,-0.679,204935.0,209945.0,186287.0,180893.0,197931.0,205020.0,183605.0,55496.0,65935.0,769952957.0,1086845454.0,0.249,63008.0,63418.0,12589.0,112553816.0,0.071,29437.0,216632260.0,0.403,0.21,0.354,21.173,21.399,21.274,21.217,21.184,21.291,21.325,0.347,0.521,0.03,0.068,-0.024,0.036,51.545,154478.0,150137.0,148251.0,0.227,0.401,-206.617,1.139,445.298
2014/02/18,7632701539.0,2.451310507340521e+16,2957997929.0,2765658800.0,2682624571.0,2359622852.0,1503867133.0,3000856314.0,2833688471.0,2673336657.0,2388476277.0,1677777799.0,2749810315.0,2543432655.0,1899966083.0,476045165.0,704125567.0,1.2394820361183437e+17,5.024987405247621e+17,1.587,1.806,2.038,2.5777882786567264e+16,2.4325635462958028e+16,2.2847791726367396e+16,2.0330166125746572e+16,1.3153683851234452e+16,2.4391371618656224e+16,2.303418887475246e+16,2.0609344902870868e+16,1.4593850839556028e+16,2.558676491182675e+16,2.496147034051458e+16,2.18568281198555e+16,1.6528214130223926e+16,3259031387785600.0,4099326433032849.0,5965658963397052.0,1.2064460509004886e+16,5856479306359896.0,1.841,1.721,1.985,105.326,125.35,167.464,342.681,104.465,111.986,127.921,166.063,308.67,102.667,116.073,143.24,244.246,42.465,92.938,381.986,2159.0,36478.0,-2.482,-1.486,-0.953,-74.455,365349693.0,426369713.0,743668388.0,221327110.0,1152176951.0,1.2246422447793408e+16,-0.989,0.674,0.146,0.156,0.182,0.003,0.002,4.64,-0.425,0.389,0.022,-0.04,0.301,27.001,8.379,1.516,0.575,0.036,0.012,8364250533.0,1.6063943704923668e+18,0.065,1.129,7054.0,7311.0,11798.0,6320.0,6775.0,7431.0,8727.0,6300.0,7069.0,42919053.0,-0.738,0.674,175.747,262.739,209.323,164.392,59.597,326.346,887.955,-0.627,0.542,0.34,0.325,0.361,0.333,0.417,0.348,0.329,0.168,0.237,0.007,0.014,0.281,-0.641,208685.0,210263.0,186202.0,181874.0,203074.0,207094.0,184467.0,53413.0,65711.0,713238508.0,1079498941.0,0.262,63567.0,63662.0,11378.0,110363221.0,0.078,29300.0,214623804.0,0.354,0.213,0.352,21.205,21.399,21.28,21.22,21.202,21.293,21.325,0.346,0.521,0.03,0.068,-0.025,0.036,67.124,156121.0,150056.0,148429.0,0.236,0.4,-214.062,1.12,445.022
2014/02/19,7556512852.0,2.9386906175235404e+16,3127387503.0,2838254331.0,2729829392.0,2404290393.0,1531868139.0,3065214744.0,2907659647.0,2734168193.0,2436288980.0,1709685390.0,2809403462.0,2593106870.0,1935695886.0,6182014.0,723549344.0,1.3088091329800397e+17,5.221924240198902e+17,1.614,1.8,2.032,2.7020247404363172e+16,2.545032854333982e+16,2.341408850014096e+16,2.0779062571012616e+16,1.3428059626303436e+16,2.564025525780102e+16,2.3881217848150184e+16,2.117563917850729e+16,1.4918972934845684e+16,2.739127660616082e+16,2.6226788018583924e+16,2.244113392949994e+16,1.6884988247234938e+16,3960099742303600.0,5214172069583254.0,6567069352145131.0,1.240082896525812e+16,7928154832829916.0,2.089,1.723,1.979,100.484,121.291,161.932,338.501,105.335,110.54,125.026,162.201,304.22,103.107,113.521,139.288,239.048,37.897,86.91,384.006,1888.0,36865.0,-2.52,-1.512,-0.954,-77.987,349893893.0,414199492.0,733051800.0,218257400.0,1152509459.0,1.190907315117216e+16,-0.995,0.653,0.143,0.154,0.181,0.003,0.002,-0.061,-0.444,0.38,0.022,-0.074,0.298,3.813,8.373,1.534,0.588,-0.001,0.012,8346498057.0,1.5898027785696543e+18,0.031,1.111,6658.0,7097.0,11636.0,5733.0,6401.0,7207.0,8623.0,5669.0,6854.0,43076870.0,-0.866,0.654,173.658,260.512,208.217,162.16,59.673,326.961,890.203,-0.639,0.527,0.337,0.325,0.356,0.33,0.415,0.341,0.328,0.17,0.225,0.007,0.013,0.319,-0.607,202240.0,209181.0,185443.0,182398.0,202329.0,206487.0,184896.0,53358.0,63169.0,711763528.0,997592097.0,0.274,65161.0,64499.0,11641.0,110068022.0,0.088,29871.0,223072403.0,0.378,0.223,0.351,21.229,21.398,21.282,21.222,21.218,21.292,21.323,0.344,0.521,0.03,0.068,-0.024,0.036,59.643,156069.0,149931.0,149034.0,0.247,0.398,-263.648,1.102,465.278
2014/02/20,7168503527.0,2.801205874208202e+16,3129573175.0,2910849863.0,2766127158.0,2448957933.0,1559869144.0,3097393960.0,2963138029.0,2786888857.0,2481016993.0,1740891714.0,2862702633.0,2639899307.0,1970810283.0,38058990.33333333,731637190.0,1.3382324458509414e+17,5.403179948974515e+17,1.64,1.795,2.026,2.730402333024088e+16,2.607022548974118e+16,2.3866807250565076e+16,2.116382013577913e+16,1.3684977301810022e+16,2.623320612887127e+16,2.4431996634007764e+16,2.161669850518953e+16,1.5206733062477252e+16,2.7887182275020244e+16,2.6867220568269476e+16,2.290777884376248e+16,1.7205515700328974e+16,4011202889107072.0,5616318464211013.0,6858078466003832.0,1.2638402603232212e+16,6338062505937552.0,2.239,1.727,1.974,101.901,116.016,157.813,332.921,100.027,106.585,120.985,157.847,299.616,100.225,109.978,134.952,233.69,29.799,87.547,383.417,1916.0,36752.0,-2.559,-1.538,-0.955,-84.133,344720515.0,408513958.0,719308712.0,220186723.0,1142942811.0,1.2120548287073344e+16,-1.002,0.632,0.14,0.151,0.179,0.00296,0.002,-2.666,-0.465,0.371,0.022,-0.108,0.294,-11.48,8.355,1.532,0.587,-0.031,0.013,8320608067.0,1.6287676127136973e+18,-0.003,1.092,6462.0,7010.0,11453.0,5437.0,6154.0,7036.0,8533.0,5272.0,6689.0,42615945.0,-1.008,0.635,172.873,258.374,207.702,163.644,59.687,365.994,890.643,-0.647,0.513,0.337,0.323,0.354,0.331,0.413,0.341,0.327,0.17,0.222,0.007,0.012,0.34,-0.575,203494.0,210358.0,185438.0,183365.0,208373.0,208785.0,185796.0,53790.0,63155.0,723339097.0,997135243.0,0.288,66613.0,65362.0,11501.0,108676107.0,0.1,30543.0,233226316.0,0.457,0.24,0.35,21.257,21.39,21.287,21.225,21.24,21.294,21.322,0.343,0.501,0.029,0.063,-0.022,0.035,64.64,156780.0,150105.0,149718.0,0.261,0.397,-265.426,1.083,492.31
2014/02/21,6824774152.0,2.6503414232044216e+16,3129573175.0,2983445395.0,2802424924.0,2493625474.0,1587870150.0,3113483567.0,3004746815.0,2832580099.0,2522859327.0,1771412186.0,2911162102.0,2683809968.0,2005309273.0,69935966.66666666,728766622.0,1.3277519747311104e+17,5.568754531574472e+17,1.659,1.791,2.02,2.7967459716453884e+16,2.645221483329852e+16,2.4188863005221748e+16,2.1512372691120024e+16,1.3921715307659398e+16,2.6300758154664508e+16,2.4708185647079292e+16,2.193197048756725e+16,1.5455011769500702e+16,2.7486877725921908e+16,2.697551775384524e+16,2.3252268785457004e+16,1.748723958890555e+16,3569906022450400.0,5666825756472091.0,6845264931633980.0,1.2790847210979244e+16,4508780565193420.0,2.178,1.729,1.968,94.08,112.628,151.998,327.079,90.672,100.268,115.696,152.91,294.818,89.932,105.351,130.017,228.161,33.76,83.844,382.552,1757.0,36587.0,-2.611,-1.565,-0.956,-86.604,330369048.0,405350454.0,710465181.0,225293595.0,1144407087.0,1.2689300996891552e+16,-1.011,0.611,0.137,0.148,0.177,0.00292,0.002,-4.473,-0.488,0.361,0.023,-0.142,0.29,-28.234,8.421,1.549,0.6,-0.018,0.013,8287732596.0,1.7030439680309166e+18,-0.038,1.074,6111.0,6942.0,11324.0,5119.0,5889.0,6851.0,8437.0,4827.0,6506.0,42981338.0,-1.164,0.615,172.338,256.941,208.545,173.4,63.097,1302.0,995.321,-0.645,0.5,0.335,0.325,0.352,0.333,0.412,0.345,0.327,0.167,0.22,0.007,0.012,0.37,-0.542,207889.0,211097.0,185950.0,184949.0,221358.0,214795.0,187335.0,56938.0,64651.0,810483347.0,1044943871.0,0.307,67269.0,65878.0,11671.0,108134475.0,0.112,31265.0,244380358.0,0.567,0.262,0.35,21.283,21.386,21.292,21.228,21.261,21.296,21.321,0.341,0.495,0.029,0.061,-0.018,0.035,65.15,157638.0,150414.0,150347.0,0.275,0.395,-287.367,1.064,509.156
2014/02/22,7042301997.0,2.4880051257258544e+16,3129573175.0,3056040926.0,2838722690.0,2538293015.0,1615871155.0,3121528371.0,3035953405.0,2872179176.0,2562002156.0,1801261878.0,2954781869.0,2724838852.0,2039192856.0,101812943.0,714805629.0,1.2773677196204851e+17,5.718647987998771e+17,1.667,1.786,2.014,2.646517474379493e+16,2.658801125233171e+16,2.435630578786809e+16,2.1783572798229588e+16,1.4141848042626814e+16,2.5945581430313016e+16,2.473110106176986e+16,2.2122169246902172e+16,1.5662155494506368e+16,2.5943173496324244e+16,2.6582476859835244e+16,2.346953837036916e+16,1.772808213724839e+16,3232054173668912.0,5599693286299000.0,6711485120530591.0,1.2855551907066856e+16,2344198957048732.0,1.896,1.724,1.962,93.64,110.045,148.085,321.749,97.777,101.422,114.254,149.811,290.644,95.333,104.319,126.977,223.277,29.994,81.278,381.417,1652.0,36370.0,-2.636,-1.59,-0.958,-82.06,281526544.0,398927074.0,701489297.0,236929509.0,1147569471.0,1.4033898023711136e+16,-1.026,0.59,0.136,0.145,0.176,0.00288,0.002,-4.124,-0.512,0.352,0.023,-0.175,0.286,-17.684,8.416,1.553,0.603,-0.019,0.014,8260360495.0,1.7566213870571192e+18,-0.072,1.055,5944.0,6853.0,11172.0,4808.0,5621.0,6659.0,8337.0,4372.0,6308.0,43146591.0,-1.331,0.596,172.538,256.331,207.694,173.068,63.026,1261.0,993.076,-0.643,0.487,0.335,0.322,0.351,0.329,0.409,0.337,0.326,0.167,0.22,0.007,0.012,0.336,-0.515,208580.0,210962.0,185967.0,184948.0,215608.0,211301.0,187311.0,56955.0,64649.0,810976080.0,1044882020.0,0.319,65075.0,64894.0,11803.0,108301391.0,0.12,31195.0,243278877.0,0.634,0.282,0.349,21.316,21.382,21.299,21.232,21.283,21.299,21.322,0.338,0.488,0.029,0.06,-0.015,0.035,68.132,157827.0,150762.0,150470.0,0.285,0.394,-259.593,1.045,529.149
2014/02/23,7555955670.0,2.7902748491660136e+16,3129573175.0,3128636458.0,2875020456.0,2577897881.0,1643872161.0,3125550773.0,3059358347.0,2906498376.0,2598619641.0,1830455533.0,2993561933.0,2762985959.0,2072461032.0,133689919.33333333,709780267.0,1.2594700702475264e+17,5.852860318247398e+17,1.663,1.779,2.008,2.6428737993654304e+16,2.690843070516206e+16,2.4816953403416068e+16,2.2110562269381436e+16,1.4393134474887112e+16,2.6434873195649796e+16,2.515398738575523e+16,2.249510984333817e+16,1.5931179516421836e+16,2.6661960370256852e+16,2.6911161169667356e+16,2.3864323898977588e+16,1.803051950975462e+16,3245137478165400.0,5629749049420793.0,6913243706673940.0,1.3036253388364016e+16,6449066617671704.0,1.743,1.721,1.956,93.189,108.923,144.139,316.184,95.573,99.408,111.469,146.17,286.308,95.198,102.095,123.447,218.258,31.206,80.018,379.965,1601.0,36093.0,-2.654,-1.615,-0.959,-84.287,261552492.0,387706444.0,692927303.0,236502307.0,1150093227.0,1.3983335264367488e+16,-1.045,0.57,0.136,0.143,0.174,0.00284,0.002,-2.919,-0.535,0.342,0.024,-0.206,0.282,-14.462,8.448,1.525,0.581,-0.013,0.014,8244879071.0,1.790091486383194e+18,-0.105,1.037,5805.0,6686.0,11055.0,4650.0,5428.0,6498.0,8245.0,4228.0,6135.0,43536062.0,-1.488,0.577,173.961,255.848,206.998,173.531,60.785,1115.0,923.716,-0.64,0.474,0.334,0.32,0.349,0.326,0.406,0.33,0.324,0.168,0.22,0.007,0.012,0.271,-0.492,217863.0,210962.0,186191.0,185507.0,216068.0,211228.0,187849.0,56081.0,64847.0,786267060.0,1051275601.0,0.33,63783.0,64229.0,11832.0,107563901.0,0.124,31497.0,248019648.0,0.693,0.302,0.349,21.346,21.379,21.305,21.235,21.304,21.302,21.322,0.337,0.484,0.028,0.058,-0.01,0.035,68.615,158503.0,150983.0,150737.0,0.293,0.393,-189.634,1.026,519.347
2014/02/24,7128400536.0,2.8305792197578772e+16,3129573175.0,3129573175.0,2911318221.0,2609088725.0,1671873166.0,3127561974.0,3076912054.0,2936241682.0,2632874708.0,1859007569.0,3027502296.0,2798577913.0,2105113801.0,165566895.66666666,721671704.0,1.3020251225309082e+17,5.971391522320369e+17,1.646,1.77,2.001,2.7029530648832492e+16,2.7072010881323476e+16,2.5508794817870424e+16,2.2451364562937636e+16,1.464870058981392e+16,2.690260294613204e+16,2.5574228027331704e+16,2.286999257586982e+16,1.6203149025897812e+16,2.7600487472219092e+16,2.7260501542771532e+16,2.426401615240967e+16,1.833629220695663e+16,3391650217204500.0,4720718920191701.0,7090951832343524.0,1.3214175087141596e+16,9685779802360984.0,1.662,1.717,1.951,98.257,105.915,141.031,310.581,96.047,98.686,109.476,142.967,282.137,96.864,100.441,120.375,213.43,27.005,79.931,377.881,1597.0,35699.0,-2.658,-1.638,-0.96,-83.933,274573815.0,388971864.0,662631880.0,236047675.0,1031016324.0,1.3929626243468768e+16,-1.057,0.55,0.135,0.141,0.173,0.0028,0.002022857142857143,-2.437,-0.558,0.333,0.024,-0.237,0.277,-28.407,8.408,1.555,0.605,-0.032,0.015,8220341081.0,1.8483980299447992e+18,-0.136,1.018,5674.0,6659.0,10688.0,5030.0,5527.0,6477.0,8200.0,4668.0,6102.0,34898432.0,-1.566,0.558,172.822,253.253,206.944,177.605,61.096,1033.0,933.165,-0.632,0.461,0.332,0.322,0.346,0.326,0.404,0.328,0.323,0.169,0.211,0.007,0.011,0.213,-0.471,219177.0,212056.0,185909.0,186395.0,218070.0,213216.0,188721.0,55272.0,63924.0,763761332.0,1021579438.0,0.342,66238.0,65479.0,11895.0,104228646.0,0.132,32358.0,261760178.0,0.803,0.33,0.349,21.352,21.374,21.303,21.236,21.307,21.297,21.32,0.337,0.481,0.028,0.058,-0.007,0.034,43.991,161442.0,151379.0,152147.0,0.31,0.392,-259.1,1.007,559.931
2014/02/25,6314417925.0,2.7871638770770184e+16,3129573175.0,3129573175.0,2947615987.0,2640279568.0,1699874172.0,3128567574.0,3090077334.0,2962019215.0,2664919770.0,1886932088.0,3056602956.0,2832157555.0,2137151164.0,197443872.0,728044724.0,1.3251228004765798e+17,6.074241600217667e+17,1.617,1.759,1.995,2.8026726486669708e+16,2.7551801409518468e+16,2.593871843623826e+16,2.2800947314206668e+16,1.490458961110294e+16,2.7144861902291576e+16,2.588054945979017e+16,2.3192679427153716e+16,1.6459599349960942e+16,2.8021541533187948e+16,2.7460408515133212e+16,2.4613711262592416e+16,1.8626906232911716e+16,2684428405657500.0,4395664618755619.0,7091295259129395.0,1.3335997724521354e+16,6018930657149696.0,1.566,1.712,1.945,87.461,102.2,137.153,302.478,84.271,92.138,104.545,138.42,277.529,83.982,95.985,115.953,208.197,29.909,81.551,366.506,1663.0,33582.0,-2.683,-1.663,-0.962,-90.958,307834630.0,395661326.0,636781017.0,238197045.0,922473841.0,1.4184458094198496e+16,-1.059,0.531,0.134,0.138,0.171,0.00276,0.0020457142857142857,-2.716,-0.583,0.323,0.025,-0.269,0.272,-43.925,8.391,1.518,0.576,-0.027,0.015,8178452660.0,1.9332202345889464e+18,-0.169,1.0,5674.0,6687.0,10421.0,5539.0,5732.0,6515.0,8175.0,5300.0,6128.0,30309045.0,-1.553,0.539,178.134,248.527,208.112,189.243,65.924,1307.0,1086.0,-0.615,0.449,0.341,0.326,0.343,0.333,0.405,0.342,0.326,0.177,0.199,0.008,0.01,0.25,-0.442,227186.0,217935.0,186093.0,188486.0,233667.0,222484.0,190823.0,61289.0,64923.0,939084699.0,1053763276.0,0.362,69659.0,67405.0,12624.0,95663743.0,0.146,33215.0,275805230.0,0.961,0.366,0.35,21.295,21.368,21.28,21.23,21.266,21.272,21.31,0.362,0.487,0.033,0.059,-0.009,0.034,21.365,164230.0,151490.0,153418.0,0.331,0.391,-361.36,0.988,580.277
2014/02/26,6993424821.0,2.663385733238857e+16,3129573175.0,3129573175.0,2983913753.0,2671470412.0,1727875177.0,3129070374.0,3099951294.0,2984359743.0,2694897409.0,1914242881.0,3080863915.0,2863724885.0,2168573120.0,229320848.3333333,729044060.0,1.328763104084562e+17,6.161410551939302e+17,1.577,1.746,1.988,2.7603762766912516e+16,2.715850871768321e+16,2.630441863051152e+16,2.3101574698453564e+16,1.5140495761365004e+16,2.7017110759815824e+16,2.5980990509469956e+16,2.3414690904910804e+16,1.6683209415508802e+16,2.732510695604738e+16,2.723092249585074e+16,2.4860995779894476e+16,1.888469233667623e+16,2268168625798394.0,3651214722533184.0,6949673658451601.0,1.3406254636786416e+16,5119802719825708.0,1.375,1.703,1.938,89.433,99.89,133.37,294.825,91.777,93.925,103.844,135.895,273.612,89.893,95.597,113.51,203.732,25.064,77.599,354.185,1505.0,31362.0,-2.679,-1.686,-0.963,-87.402,325656696.0,383939627.0,607501553.0,203744393.0,774537825.0,1.0377944434572448e+16,-1.058,0.512,0.13,0.136,0.169,0.00272,0.0020685714285714287,-2.053,-0.607,0.313,0.025,-0.299,0.268,-38.686,8.376,1.531,0.586,-0.037,0.016,8152408092.0,1.9535211253793915e+18,-0.201,0.981,5596.0,6495.0,10118.0,5497.0,5684.0,6442.0,8113.0,5431.0,6043.0,25028751.0,-1.534,0.521,182.454,242.918,208.341,194.63,65.724,1043.0,1080.0,-0.594,0.438,0.338,0.326,0.339,0.332,0.403,0.34,0.325,0.177,0.186,0.008,0.009,0.26,-0.415,231077.0,216658.0,185920.0,189463.0,235106.0,224485.0,191853.0,61612.0,64336.0,949014121.0,1034780991.0,0.381,70492.0,68150.0,12977.0,82261832.0,0.16,33297.0,277172339.0,1.106,0.405,0.352,21.257,21.361,21.266,21.226,21.24,21.255,21.303,0.369,0.489,0.034,0.06,-0.012,0.034,33.522,165260.0,151483.0,154516.0,0.354,0.391,-286.051,0.969,573.388
