Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-3,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-7,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-ema-30,sentinusd-btc-std-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-ema-7,transactionfees-btc-ema-30,transactionfees-btc-wma-3,transactionfees-btc-wma-7,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-30,transactionfees-btc-rsi-90,transactionfees-btc-roc-30,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-90,transactionvalue-btc-std-14,transactionvalue-btc-std-90,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-7,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-7,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-var-14,fee_to_reward-btc-trx-90,size-btc-sma-30,size-btc-ema-30,size-btc-ema-90,size-btc-wma-3,size-btc-wma-7,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,transactions-btc-sma-7,transactions-btc-sma-90,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-std-90,transactions-btc-var-90,transactions-btc-trx-30,sentbyaddress-btc-wma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-14,sentbyaddress-btc-var-90,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-3,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-14,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-30,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-ema-7,activeaddresses-btc-wma-90,price-btc-sma-3,price-btc-sma-14,price-btc-sma-90,price-btc-ema-3,price-btc-ema-7,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_90d,1d_binary_price_change,7d_binary_price_change,30d_binary_price_change,90d_binary_price_change
2014-01-20,10194974658,886.057,0.216,0.0886,0.313,272.177,21.241,1789546951,1626284380,1427937789,882749887,1787865426,1749355234,1448465114,1789546951,1789546951,1711381662,1550684918,1123778618,876048283,2.021,2.008,2.204,100.0,100.0,99.999,568.412,1.4789591433051482e+16,1.2554961618867528e+16,7856568002684314.0,1.5316846663533564e+16,1.4589900860587714e+16,1.2872566653584238e+16,8817776583420370.0,1.3783646644382454e+16,9987207496228576.0,4752576505854989.0,7788741810981301.0,5.6467458610012e+30,1.5166124749532e+31,2.02,252.477,242.53,289.377,392.716,253.634,252.121,266.169,304.063,446.416,255.261,255.707,279.254,380.222,-83.713,25129.0,-1.487,-0.838,-0.939,46.056,-23.522,549207693,1222917609,1.507,0.208,0.21,0.206,0.209,0.21,0.024,0.604,50.748,50.853,57.79,0.086,0.066,0.086,0.086,0.085,0.085,0.052,-0.002,0.487,0.527,53.721,-1.722,8.115,8.15,1.839,10077562781,10089631084,10152442601,7695443448,10116833650,10102126095,10037437194,9723362442,10120884881,10077727131,10119774151,9946877350,1919791507,6402235782,2882609482,8052956854,53804358365626368,9.2139985741747e+17,1.0247155751333e+19,0.763,1.601,56.03,58.643,375.952,9530,10156,12052,3953.0,14200.0,3906420,4106936,1.381,203.993,203.551,230.499,194.416,295.449,21823.0,-0.524,90.705,0.292,0.301,0.31,0.59,0.31,0.313,0.332,0.499,0.296,0.315,0.307,0.315,0.423,0.095,0.105,0.157,0.003,-0.361,164654,166137,167408,163697,164414,160302,163241,175776,81524,1661533924,-0.164,56583,60968,57238,58907,24928,155356346,-0.24,85808,39745,52872314,394924198,21.241,21.176,21.126,21.22,21.309,21.234,21.195,21.175,21.233,21.13,21.241,21.157,21.364,0.804,-0.487,1.548,0.162,-0.001,50.205,53.784,7.86,136269,141487,855.085,859.584,643.811,863.055,855.203,658.402,863.277,851.921,854.587,840.626,53.046,161.657,534.894,705.741,703.47,6533.0,71528.0,0.796,1.58,57.34,44.241,391.391,863.039,859.05,501.271,0,0,0,0
2014-01-21,10181118424,863.039,0.186,0.0863,0.375,218.289,21.246,1789546951,1652789062,1448225248,899658950,1788706189,1759403163,1470470394,1789546951,1789546951,1733150005,1574014542,1143708224,886595583,1.994,2.003,2.198,100.0,100.0,99.999,568.412,1.5027009677668544e+16,1.2785545822808864e+16,8006921407248506.0,1.5604967947421868e+16,1.484049165238759e+16,1.3104616017810208e+16,8985942632116334.0,1.40361866560095e+16,1.017649900823742e+16,4818169111416177.0,7924362979696670.0,5.8036883965512e+30,1.5698882158497e+31,2.015,240.082,239.617,287.268,391.108,235.962,243.663,259.785,298.529,441.403,238.167,248.687,274.668,376.388,-144.735,25454.0,-1.499,-0.861,-0.939,45.755,-39.869,544616363,1218933572,1.469,0.201,0.204,0.205,0.198,0.203,0.027,0.598,49.167,50.361,34.689,0.086,0.065,0.086,0.087,0.086,0.086,0.052,-0.009,0.466,0.521,53.348,-9.831,8.139,8.162,1.811,10159588236,10098473179,10124545765,7783287306,10148976037,10121874177,10056594691,9752895086,10172662702,10100598966,10123597594,9989720297,1781976398,6318750780,2671378411,7905947273,40530927311945728,7.938599709590487e+17,9.9816528558133e+18,0.743,1.586,55.96,58.611,347.488,9405,10090,11956,3264.0,14136.0,2662954,4215455,1.351,205.503,201.505,229.57,192.127,294.609,21699.0,-0.545,39.5,0.32,0.303,0.314,0.585,0.327,0.321,0.335,0.496,0.337,0.326,0.317,0.319,0.418,0.088,0.109,0.158,0.003,-0.367,166585,169607,168562,195118,178066,168549,166806,176757,81598,1664561548,-0.161,58753,61161,58217,59203,25011,156390598,-0.235,86238,39631,90290760,392655999,21.243,21.211,21.134,21.205,21.327,21.24,21.207,21.185,21.234,21.133,21.244,21.173,21.363,0.728,-0.44,1.556,0.132,-0.003,50.378,53.83,7.9,142137,141996,863.796,855.886,651.274,863.047,857.162,662.899,867.254,855.388,855.048,844.375,43.488,149.98,528.137,671.613,472.8,5624.0,69732.0,0.776,1.567,55.998,35.951,350.847,852.448,798.213,498.97,0,0,0,0
2014-01-22,10141792649,852.448,0.192,0.0852,0.308,255.773,21.233,1789546951,1679293745,1468512707,916568013,1789126570,1766939110,1491055978,1789546951,1789546951,1751384390,1596035297,1163266202,895743005,1.952,1.995,2.192,100.0,100.0,99.999,568.412,1.5226321249506066e+16,1.2988695271106738e+16,8153231089511938.0,1.5715435353520706e+16,1.5001337774978208e+16,1.3294436763230016e+16,9141127136285586.0,1.4246592575300362e+16,1.0353200462403766e+16,4837101192654327.0,8025839199270251.0,5.8493869869945e+30,1.6103523713136e+31,2.006,248.746,238.456,286.459,390.063,245.867,246.691,259.25,295.771,437.323,246.012,247.53,272.636,373.414,-94.022,25638.0,-1.49,-0.882,-0.939,46.004,-26.879,532995432,1215829036,1.431,0.198,0.201,0.204,0.194,0.199,0.028,0.593,49.499,50.46,31.887,0.087,0.066,0.086,0.086,0.086,0.085,0.051,0.065,0.441,0.515,53.176,330.845,8.148,8.148,1.791,10172628577,10081700473,10143847732,7871451544,10145384343,10126853795,10067954419,9777985252,10163764909,10111428833,10125897179,10024281197,1636306734,6225813238,2488904398,7934781428,35608235886198784,6.693749317089526e+17,9.6901876170729e+18,0.724,1.572,55.755,58.521,359.526,9331,10005,11838,3172.0,14067.0,2514683,4519134,1.322,207.122,201.164,228.897,193.528,292.834,21438.0,-0.564,100.175,0.332,0.304,0.314,0.578,0.322,0.32,0.333,0.492,0.331,0.321,0.318,0.318,0.412,0.082,0.109,0.158,0.003,-0.372,166695,169745,168632,189881,178053,169960,167139,176659,81521,1661438357,-0.157,59356,61185,58696,59345,25025,156556552,-0.226,86487,39575,105146326,391552532,21.24,21.231,21.145,21.191,21.344,21.237,21.214,21.191,21.234,21.135,21.239,21.186,21.361,0.635,-0.432,1.589,0.101,-0.004,49.948,53.7,8.09,144850,142344,867.181,856.18,658.683,857.748,855.984,667.065,861.58,855.538,854.59,846.951,43.335,137.863,520.452,666.843,469.481,4752.0,67718.0,0.757,1.553,55.381,31.129,359.28,837.897,825.551,491.704,0,0,0,0
2014-01-23,10007865382,837.897,0.222,0.0838,0.379,222.274,21.222,1789546951,1705798427,1488800165,933477077,1789336760,1772591070,1510313461,1789546951,1789546951,1766084818,1616747184,1182452552,903533066,1.896,1.984,2.185,100.0,100.0,99.999,568.412,1.5470717793213008e+16,1.3212574532241974e+16,8304971056955086.0,1.597258852613342e+16,1.5233699144177322e+16,1.351699232972947e+16,9308224299091872.0,1.4488873399356158e+16,1.0542009626238044e+16,4889621075141329.0,8152395395368723.0,5.9770985646166e+30,1.6615387670607e+31,1.997,232.112,237.078,284.422,388.919,234.071,240.587,254.32,291.029,432.596,232.776,242.419,268.495,369.726,-103.006,25903.0,-1.488,-0.903,-0.939,45.814,-31.667,524016706,1216592626,1.394,0.2,0.206,0.205,0.206,0.204,0.031,0.587,51.14,50.95,52.767,0.085,0.067,0.085,0.085,0.085,0.085,0.051,0.066,0.411,0.507,52.94,363.813,8.171,8.148,1.739,10110258818,10056746168,10143014149,7960249494,10076624863,10097106692,10059942548,9792816228,10081383311,10092970061,10107766199,10044849146,1494428237,6116228922,2130358976,7991815424,35824518110658560,5.583289389264896e+17,9.3520640563106e+18,0.705,1.557,55.043,58.212,396.41,9207,9929,11727,3245.0,14090.0,2631785,4730581,1.293,208.229,202.389,228.489,198.006,290.148,21046.0,-0.58,192.542,0.354,0.313,0.317,0.573,0.336,0.328,0.336,0.489,0.355,0.336,0.328,0.323,0.408,0.087,0.11,0.159,0.003,-0.378,167301,170755,169001,186605,181113,173060,168346,176858,80871,1635015677,-0.151,60339,61254,58999,59434,25015,156432990,-0.216,86557,39289,107491116,385906799,21.234,21.239,21.155,21.175,21.35,21.229,21.216,21.195,21.233,21.137,21.23,21.196,21.358,0.62,-0.485,0.528,0.096,-0.006,49.551,53.581,2.553,146219,142624,851.128,855.327,666.11,847.823,851.462,670.82,846.938,852.243,852.152,848.153,44.261,126.437,511.312,668.428,489.758,3997.0,65360.0,0.737,1.54,54.527,24.924,394.425,808.157,812.648,486.543,0,0,0,0
2014-01-24,9622109371,808.157,0.189,0.0808,0.323,211.733,21.438,1840173698,1743151699,1514150298,950900388,1865381975,1814800100,1538127250,1865487071,1827517011,1797501986,1645948927,1204605302,919981794,1.857,1.974,2.179,100.0,100.0,99.999,420.031,1.57389918783076e+16,1.3487746262170812e+16,8461337621694938.0,1.650270748387627e+16,1.5614947839234322e+16,1.3812222783108524e+16,9501297706960288.0,1.480374371063763e+16,1.0757132555911664e+16,5026227337126268.0,8354987249844274.0,6.3157403111189e+30,1.7451452986265e+31,1.99,229.927,237.928,282.252,389.079,222.902,233.373,248.642,285.913,427.742,222.587,236.937,263.805,365.832,14.441,25843.0,-1.498,-0.924,-0.939,45.754,7.32,526588488,1210096391,1.358,0.201,0.202,0.204,0.2,0.2,0.032,0.581,49.314,50.394,26.421,0.083,0.068,0.083,0.083,0.084,0.085,0.05,0.064,0.37,0.497,52.457,367.224,8.167,8.136,1.742,9923922467,10026510595,10114704167,8044287232,9849367117,9978357361,10001564791,9781802882,9837308588,9984310861,10038312228,10035948194,1344496783,5996235109,1629204863,7563396468,53296301761314816,4.51917899824464e+17,8.988708871643577e+18,0.685,1.542,53.028,57.332,367.385,9165,9912,11674,3296.0,13967.0,2716353,4679990,1.264,207.576,206.694,228.625,208.2,286.486,20519.0,-0.591,376.051,0.337,0.317,0.318,0.568,0.333,0.327,0.335,0.486,0.339,0.334,0.329,0.323,0.402,0.075,0.107,0.159,0.003,-0.383,167122,170762,169042,175855,179607,173804,168576,176723,80180,1607227113,-0.145,61272,61452,59413,59565,24860,154503604,-0.202,86654,38342,110824786,367533179,21.298,21.266,21.181,21.178,21.358,21.334,21.272,21.228,21.246,21.143,21.332,21.234,21.36,0.607,0.116,0.696,0.092,-0.007,56.319,55.459,3.355,145321,142723,832.834,852.609,673.168,827.99,840.636,673.838,825.452,842.091,845.862,847.076,50.413,112.953,501.328,635.187,635.376,3190.0,62832.0,0.716,1.526,52.805,20.549,367.224,829.446,824.542,487.399,1,1,0,0
2014-01-25,9818642379,829.446,0.183,0.0829,0.287,189.766,21.42,1974940671,1798535018,1547914454,970932823,2029614923,1909562043,1580431806,2042324157,1923167946,1857594809,1689800383,1231922829,948413405,1.866,1.97,2.173,100.0,100.0,99.999,461.189,1.6002726883815466e+16,1.3756708001505162e+16,8624717751128048.0,1.6897461460630392e+16,1.5943851246122114e+16,1.4087674435223636e+16,9689878491222540.0,1.5100129331845496e+16,1.0968569605784144e+16,5116403242562847.0,8524304936236226.0,6.5443955351269e+30,1.8165943661485e+31,1.985,207.924,228.542,277.602,388.527,206.334,222.471,240.792,279.71,422.512,202.506,229.145,257.838,361.451,-49.692,26036.0,-1.529,-0.946,-0.939,45.628,-20.752,515075426,1205023765,1.322,0.198,0.197,0.203,0.192,0.196,0.029,0.575,48.996,50.297,-4.158,0.083,0.068,0.083,0.082,0.084,0.084,0.048,0.065,0.328,0.487,52.769,364.862,8.175,8.148,1.746,9816205711,10009882070,10059533588,8129777776,9834004748,9938428616,9977175136,9784179624,9784668543,9932343807,9998837323,10036223124,1275365875,5874352536,1150662370,7694148985,40307210009509888,4.066395289989284e+17,8.627004428456747e+18,0.664,1.527,53.917,57.662,362.164,9112,9848,11571,3249.0,13855.0,2639601,4822018,1.236,206.491,204.764,227.825,206.352,283.26,20059.0,-0.601,259.207,0.33,0.321,0.318,0.557,0.322,0.322,0.332,0.481,0.315,0.325,0.325,0.321,0.396,0.076,0.099,0.159,0.002,-0.388,167121,170464,168978,170926,177603,173689,168513,176474,79172,1567068909,-0.139,61601,61565,59044,59437,24624,151582578,-0.193,86443,37202,112981803,346000279,21.36,21.292,21.206,21.182,21.366,21.377,21.309,21.253,21.257,21.149,21.393,21.266,21.361,0.593,0.101,0.677,0.088,-0.007,55.672,55.269,3.265,140737,142461,825.167,847.606,680.401,828.718,837.838,677.258,823.758,837.781,842.774,847.077,44.352,106.81,491.25,651.017,491.781,2852.0,60332.0,0.694,1.512,53.883,13.553,364.862,861.16,838.57,464.777,1,1,0,0
2014-01-26,10027796911,861.16,0.189,0.0861,0.309,188.823,21.443,2109707644,1853918338,1581678610,990965257,2111731397,1980633500,1620007036,2151777757,2004379563,1910303189,1731473507,1258800083,974371122,1.897,1.971,2.168,100.0,100.0,99.999,461.189,1.6256272222368886e+16,1.3982194289765758e+16,8778525170050322.0,1.7019135153647578e+16,1.613589191099905e+16,1.4300350680222056e+16,9858983496529718.0,1.5334158249987044e+16,1.1161084737247246e+16,5139692270222373.0,8650483269064150.0,6.6041091581459e+30,1.870771519709e+31,1.977,196.774,222.691,272.994,388.025,197.578,214.059,233.862,273.847,417.376,192.956,222.553,252.111,357.062,-45.131,26213.0,-1.573,-0.97,-0.939,45.623,-19.291,501910684,1201108051,1.287,0.187,0.195,0.202,0.187,0.194,0.025,0.569,49.361,50.402,7.494,0.083,0.069,0.084,0.084,0.084,0.084,0.047,0.067,0.296,0.476,53.231,357.962,8.189,8.177,1.767,9822849554,9999185682,10030374233,8216311105,9930900829,9960770690,9983924706,9799896868,9890464144,9936822517,9994605766,10047517352,1210032120,5752939669,1268170997,7787999599,29404032552894464,3.6604443278237696e+17,8.274078708855144e+18,0.643,1.512,54.858,58.011,347.71,9044,9768,11450,3341.0,13763.0,2790552,5074188,1.208,207.082,205.838,227.495,208.927,280.489,19668.0,-0.608,178.518,0.307,0.327,0.319,0.552,0.318,0.32,0.331,0.477,0.304,0.322,0.324,0.32,0.391,0.065,0.085,0.158,0.002,-0.393,168179,170948,169176,172843,177781,174905,169213,176473,78659,1546819231,-0.133,62400,61593,58682,59305,24581,151060157,-0.186,86300,36554,102648380,334046320,21.434,21.32,21.234,21.186,21.374,21.41,21.342,21.279,21.269,21.156,21.435,21.297,21.363,0.577,0.139,0.723,0.083,-0.007,56.315,55.46,3.489,136947,142153,832.921,845.269,687.88,844.939,843.669,681.3,841.755,841.666,844.581,848.91,37.229,103.042,481.437,673.118,346.507,2654.0,57945.0,0.673,1.497,55.452,14.356,357.962,859.05,835.689,456.496,0,0,0,0
2014-01-27,9747557461,859.05,0.18,0.0859,0.309,212.797,21.494,2193847870,1887031451,1615442766,1010997691,2152789633,2033937092,1657029025,2193847870,2071151862,1955627127,1770968298,1285237063,998047991,1.934,1.973,2.163,100.0,100.0,99.999,461.189,1.6278497996112268e+16,1.4240504415699718e+16,8938994943009946.0,1.7168110316481138e+16,1.633311109686342e+16,1.4514201333432364e+16,1.0029446184627566e+16,1.5568535121936468e+16,1.1355293762190796e+16,5064567464561002.0,8763652443292648.0,6.4124609007725e+30,1.9200401036707e+31,1.967,197.129,214.208,270.706,387.661,205.188,213.744,231.054,269.908,412.88,200.967,220.55,248.227,353.211,-32.79,26329.0,-1.601,-0.992,-0.939,45.789,-13.352,516496856,1197833027,1.254,0.184,0.191,0.2,0.184,0.189,0.018,0.563,48.826,50.243,0.147,0.085,0.07,0.085,0.085,0.084,0.085,0.046,0.067,0.271,0.466,53.196,344.796,8.181,8.179,1.758,9864665584,9935268940,10012450012,8299047393,9839229145,9907467383,9952409073,9796520132,9852818098,9873915462,9956896863,10038004366,1128322161,5623001440,1043533350,7446265875,34723407717187584,3.182777246391501e+17,7.90453629890936e+18,0.622,1.497,53.348,57.369,323.569,9104,9798,11437,3746.0,13719.0,3509035,5213857,1.18,209.442,207.947,227.367,212.339,277.957,19315.0,-0.612,149.538,0.302,0.329,0.319,0.546,0.316,0.319,0.329,0.474,0.306,0.317,0.321,0.32,0.385,0.066,0.082,0.158,0.002,-0.399,168500,172005,169574,180676,179031,176876,170448,176667,78369,1535433584,-0.124,62599,61754,59038,59412,24459,149556750,-0.176,86479,35937,109154861,322863165,21.452,21.357,21.266,21.193,21.382,21.452,21.38,21.307,21.284,21.163,21.465,21.332,21.366,0.56,0.191,0.776,0.078,-0.007,57.766,55.894,3.744,145344,142824,849.885,846.815,695.279,851.994,847.514,685.206,854.819,844.35,846.419,850.376,37.591,96.619,471.153,665.917,353.277,2334.0,55496.0,0.653,1.483,55.323,16.383,344.796,798.213,816.934,450.932,0,0,0,0
2014-01-28,9489317514,798.213,0.172,0.0798,0.367,165.921,21.498,2193847870,1915910088,1649206922,1031030125,2173318752,2073914787,1691662499,2193847870,2123484842,1996535983,1808284756,1311233771,1019602920,1.965,1.976,2.159,100.0,100.0,99.999,461.189,1.6578897387059596e+16,1.4552383227673666e+16,9106101681962646.0,1.752351001476279e+16,1.6633990831895998e+16,1.4777137318992066e+16,1.0217583831330428e+16,1.5849128973156338e+16,1.156739737024789e+16,4943678910528420.0,8918442806249741.0,6.1099902926009e+30,1.9884655522087e+31,1.958,189.18,206.727,265.134,386.503,185.554,201.788,222.369,263.199,407.452,185.363,212.224,241.467,348.338,-104.273,26720.0,-1.653,-1.016,-0.94,45.514,-38.592,512843182,1192315267,1.221,0.181,0.187,0.199,0.178,0.185,0.009,0.556,48.369,50.109,-17.019,0.084,0.071,0.083,0.083,0.083,0.084,0.045,0.06,0.234,0.454,52.195,308.148,8.203,8.204,1.767,9754890629,9836440238,9967456709,8378583109,9664273330,9802929915,9890663532,9776700609,9665144063,9762427606,9887145864,10009586580,1040407554,5483872584,824951773,7158214457,51432365860519936,2.7061196949348352e+17,7.518214628433453e+18,0.6,1.481,51.984,56.784,307.074,8969,9749,11344,3427.0,13621.0,2936938,5063477,1.154,212.719,210.709,227.396,217.401,276.19,19070.0,-0.612,89.909,0.329,0.327,0.32,0.544,0.329,0.325,0.332,0.471,0.338,0.327,0.326,0.323,0.381,0.063,0.076,0.159,0.001,-0.404,169869,174827,170589,199975,187275,182437,173496,177475,77886,1516545395,-0.11,61627,61946,59462,59548,24303,147658869,-0.165,86760,35557,121902747,316081944,21.478,21.393,21.302,21.2,21.39,21.475,21.41,21.333,21.298,21.171,21.488,21.363,21.368,0.545,0.216,0.745,0.074,-0.007,57.877,55.928,3.59,148570,143204,839.474,843.521,701.975,825.104,835.189,687.69,828.983,832.789,839.938,847.656,45.198,88.995,459.542,602.643,510.707,1980.0,52795.0,0.632,1.468,51.72,9.38,308.148,825.551,817.692,435.888,1,1,0,0
2014-01-29,9687524064,825.551,0.185,0.0826,0.35,183.105,21.482,2193847870,1944788725,1682971077,1051062560,2183583311,2103898058,1724061555,2193847870,2161378503,2033594354,1843422882,1336790204,1039167960,1.984,1.978,2.154,100.0,100.0,99.999,461.189,1.6735029350755786e+16,1.477886281904051e+16,9252721385370306.0,1.7440824529390448e+16,1.6708494464079654e+16,1.4932984464429572e+16,1.0370884583900604e+16,1.601947638254987e+16,1.174512630192505e+16,4781587054478757.0,9011043684701438.0,5.7158936898897e+30,2.0299727071899e+31,1.944,187.274,196.346,260.662,385.651,184.33,197.117,217.134,258.032,402.521,182.326,206.882,236.175,343.867,-76.676,27001.0,-1.703,-1.04,-0.94,45.635,-29.516,502451222,1187833715,1.189,0.179,0.186,0.198,0.18,0.183,-0.001,0.55,49.147,50.321,14.592,0.083,0.071,0.083,0.082,0.083,0.084,0.045,0.043,0.198,0.442,52.6,110.89,8.232,8.232,1.763,9641466346,9771544726,9926622599,8460289283,9675898697,9774078452,9863578270,9770947283,9631460780,9725198562,9849821511,9992182224,966717456,5338391123,807419975,7353555658,49282599121518592,2.3363566004474675e+17,7.124604946338685e+18,0.578,1.465,52.94,57.124,315.067,8822,9675,11223,3500.0,13521.0,3061985,5152942,1.127,212.926,210.221,226.948,215.615,272.749,18598.0,-0.611,246.333,0.342,0.326,0.322,0.541,0.334,0.328,0.333,0.469,0.349,0.333,0.329,0.325,0.377,0.063,0.074,0.158,0.001,-0.408,170448,175963,171069,199359,189845,184499,174952,177749,77347,1495641383,-0.094,60754,61964,59466,59548,24294,147547760,-0.154,86781,35072,121974600,307505957,21.491,21.428,21.33,21.205,21.398,21.479,21.428,21.353,21.309,21.177,21.489,21.387,21.37,0.529,0.147,0.71,0.07,-0.006,57.232,55.751,3.417,146751,143196,827.605,841.217,708.973,825.327,832.779,690.72,822.022,830.378,837.543,846.552,45.338,83.936,447.517,629.821,513.887,1761.0,50068.0,0.61,1.454,53.138,8.522,321.78,812.648,830.298,443.354,0,1,0,0
