Date,difficulty-btc--trx90,hashrate-btc--trx90,sentbyaddress-btc--var30,sentbyaddress-btc--trx90,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma90,activeaddresses-btc--ema90,activeaddresses-btc--std30,activeaddresses-btc--trx90,bitcoin-price_raw_1d
2016/01/22,0.362,0.418,1248383382.0,0.278,19.734,19.507,19.724,19.633,367137.0,102757.0,0.293,388.784
2016/01/23,0.367,0.423,1286736087.0,0.278,19.727,19.496,19.715,19.625,368553.0,103880.0,0.293,396.316
2016/01/24,0.372,0.427,1276376569.0,0.279,19.719,19.488,19.707,19.617,369330.0,103093.0,0.293,396.252
2016/01/25,0.378,0.432,1389336616.0,0.279,19.711,19.476,19.698,19.607,370951.0,105163.0,0.294,393.133
2016/01/26,0.383,0.437,1461811386.0,0.28,19.703,19.465,19.69,19.598,373055.0,108710.0,0.294,394.257
2016/01/27,0.388,0.441,1561877753.0,0.281,19.697,19.457,19.682,19.591,374366.0,109471.0,0.294,383.843
2016/01/28,0.393,0.446,1652544237.0,0.282,19.691,19.449,19.675,19.583,376352.0,112256.0,0.295,375.988
2016/01/29,0.398,0.451,1697017924.0,0.283,19.686,19.443,19.668,19.575,378043.0,113903.0,0.295,378.256
2016/01/30,0.403,0.456,1524461278.0,0.284,19.681,19.44,19.661,19.569,379311.0,111888.0,0.296,377.724
2016/01/31,0.408,0.461,1150492904.0,0.285,19.676,19.437,19.656,19.562,379654.0,99821.0,0.296,373.237
2016/02/01,0.413,0.466,1088169555.0,0.286,19.67,19.433,19.649,19.556,383188.0,110459.0,0.297,374.287
2016/02/02,0.418,0.471,1118799941.0,0.287,19.663,19.429,19.643,19.549,387959.0,125008.0,0.298,372.194
2016/02/03,0.422,0.476,1071322862.0,0.288,19.654,19.424,19.637,19.542,389489.0,123677.0,0.3,378.35
2016/02/04,0.427,0.481,1043919918.0,0.289,19.647,19.424,19.632,19.537,389866.0,122337.0,0.301,387.86
2016/02/05,0.431,0.487,934662153.0,0.29,19.641,19.431,19.63,19.535,390747.0,118454.0,0.302,377.282
2016/02/06,0.436,0.492,909298681.0,0.29,19.636,19.436,19.628,19.532,391604.0,115795.0,0.303,377.566
2016/02/07,0.44,0.498,847035989.0,0.291,19.631,19.441,19.625,19.529,393120.0,113409.0,0.304,376.95
2016/02/08,0.445,0.504,835404890.0,0.292,19.628,19.445,19.622,19.527,393505.0,113058.0,0.304,374.584
2016/02/09,0.45,0.511,746140556.0,0.292,19.625,19.454,19.621,19.525,395118.0,111498.0,0.305,379.689
2016/02/10,0.455,0.517,716175367.0,0.293,19.623,19.456,19.618,19.522,395710.0,110393.0,0.306,380.995
2016/02/11,0.46,0.524,694756026.0,0.294,19.621,19.461,19.617,19.52,396263.0,109106.0,0.306,382.955
2016/02/12,0.465,0.531,634616857.0,0.294,19.62,19.468,19.615,19.519,396487.0,104414.0,0.307,389.825
2016/02/13,0.471,0.538,615168519.0,0.294,19.619,19.473,19.614,19.518,396606.0,101599.0,0.307,400.002
2016/02/14,0.476,0.544,557249170.0,0.294,19.614,19.478,19.613,19.516,397250.0,97524.0,0.307,404.62
2016/02/15,0.481,0.551,558008764.0,0.294,19.611,19.483,19.611,19.515,398271.0,97460.0,0.307,404.798
2016/02/16,0.487,0.557,553329774.0,0.294,19.607,19.486,19.61,19.513,398440.0,98279.0,0.307,414.783
2016/02/17,0.492,0.563,580717412.0,0.295,19.603,19.487,19.607,19.511,400233.0,98641.0,0.307,420.743
2016/02/18,0.497,0.568,490911075.0,0.295,19.599,19.49,19.606,19.509,400649.0,94654.0,0.306,420.701
2016/02/19,0.502,0.574,477328006.0,0.295,19.594,19.491,19.603,19.507,401437.0,82625.0,0.306,430.082
2016/02/20,0.508,0.579,471785367.0,0.295,19.59,19.494,19.602,19.506,402401.0,82604.0,0.306,438.567
2016/02/21,0.513,0.585,473529243.0,0.294,19.587,19.497,19.601,19.505,403564.0,82517.0,0.306,437.065
2016/02/22,0.519,0.589,515846946.0,0.295,19.583,19.5,19.599,19.504,404348.0,82420.0,0.305,427.514
2016/02/23,0.525,0.594,560833371.0,0.295,19.579,19.503,19.598,19.503,405594.0,81322.0,0.305,421.19
2016/02/24,0.531,0.598,557197474.0,0.295,19.574,19.504,19.597,19.502,405709.0,82256.0,0.305,423.3
2016/02/25,0.537,0.601,526412019.0,0.295,19.573,19.506,19.595,19.501,407243.0,82637.0,0.304,424.262
2016/02/26,0.543,0.605,511752207.0,0.295,19.574,19.509,19.594,19.501,407621.0,82846.0,0.304,432.256
2016/02/27,0.549,0.608,530439844.0,0.294,19.576,19.512,19.593,19.5,407803.0,83086.0,0.303,429.127
2016/02/28,0.554,0.612,519586542.0,0.294,19.577,19.514,19.592,19.499,408323.0,83079.0,0.302,436.765
2016/02/29,0.56,0.614,622739688.0,0.294,19.571,19.512,19.59,19.497,410147.0,84910.0,0.302,434.676
2016/03/01,0.566,0.617,691222472.0,0.294,19.56,19.485,19.579,19.487,411628.0,83754.0,0.301,431.575
2016/03/02,0.571,0.619,809177591.0,0.294,19.553,19.479,19.575,19.483,413539.0,78681.0,0.301,421.323
2016/03/03,0.576,0.622,712789859.0,0.294,19.547,19.477,19.572,19.481,415097.0,55900.0,0.3,419.557
2016/03/04,0.582,0.624,723888489.0,0.294,19.544,19.491,19.575,19.484,416243.0,56384.0,0.3,403.989
2016/03/05,0.586,0.626,711356511.0,0.294,19.543,19.518,19.582,19.492,417410.0,55703.0,0.3,404.42
2016/03/06,0.591,0.628,969793354.0,0.293,19.543,19.546,19.59,19.501,416014.0,64231.0,0.299,409.784
2016/03/07,0.596,0.629,1149111557.0,0.292,19.541,19.554,19.592,19.504,414958.0,69307.0,0.298,412.669
2016/03/08,0.6,0.631,1201557033.0,0.291,19.536,19.558,19.592,19.505,414991.0,69286.0,0.297,411.941
2016/03/09,0.604,0.632,1314010026.0,0.289,19.532,19.563,19.593,19.508,415929.0,68907.0,0.296,413.802
2016/03/10,0.607,0.633,1394895815.0,0.287,19.526,19.561,19.592,19.508,415267.0,70670.0,0.295,419.577
2016/03/11,0.611,0.634,1492179552.0,0.285,19.52,19.559,19.591,19.508,414632.0,72762.0,0.293,413.346
2016/03/12,0.614,0.635,1723260675.0,0.283,19.515,19.558,19.59,19.508,413034.0,80001.0,0.291,412.764
2016/03/13,0.617,0.636,1928757526.0,0.28,19.512,19.561,19.59,19.51,412031.0,82876.0,0.289,414.027
2016/03/14,0.619,0.636,1961931337.0,0.277,19.508,19.566,19.591,19.513,411816.0,82861.0,0.287,415.778
2016/03/15,0.622,0.636,1988557607.0,0.274,19.504,19.569,19.591,19.515,411557.0,83602.0,0.284,415.443
2016/03/16,0.624,0.636,1979791689.0,0.271,19.502,19.571,19.592,19.517,411048.0,84780.0,0.282,418.234
2016/03/17,0.626,0.636,1984666589.0,0.268,19.499,19.569,19.591,19.518,411475.0,84365.0,0.28,413.077
2016/03/18,0.627,0.636,1930064840.0,0.265,19.496,19.56,19.587,19.517,411006.0,83340.0,0.277,407.531
2016/03/19,0.629,0.635,2000079696.0,0.262,19.493,19.551,19.583,19.515,409868.0,86742.0,0.274,410.271
2016/03/20,0.63,0.634,2037599691.0,0.258,19.492,19.543,19.58,19.514,408733.0,89783.0,0.271,409.752
2016/03/21,0.631,0.633,2042399089.0,0.255,19.49,19.53,19.575,19.51,408189.0,90340.0,0.268,415.288
2016/03/22,0.632,0.632,2034223600.0,0.251,19.487,19.515,19.569,19.506,408340.0,89377.0,0.265,416.991
2016/03/23,0.633,0.63,1921543635.0,0.248,19.486,19.509,19.565,19.505,406850.0,93245.0,0.262,415.821
2016/03/24,0.634,0.629,1766189978.0,0.244,19.49,19.526,19.57,19.511,406338.0,92300.0,0.259,415.36
2016/03/25,0.634,0.627,1793262403.0,0.24,19.493,19.542,19.574,19.517,405308.0,94247.0,0.255,416.249
2016/03/26,0.634,0.626,1824950554.0,0.236,19.498,19.571,19.583,19.528,405602.0,91208.0,0.252,419.438
2016/03/27,0.635,0.624,1878630393.0,0.232,19.503,19.59,19.59,19.536,404338.0,93566.0,0.249,423.456
2016/03/28,0.635,0.622,1882898183.0,0.228,19.508,19.614,19.598,19.546,405531.0,95384.0,0.245,417.945
2016/03/29,0.634,0.62,1827947406.0,0.224,19.51,19.617,19.599,19.55,408232.0,104510.0,0.242,412.853
2016/03/30,0.634,0.619,1475039658.0,0.22,19.512,19.62,19.601,19.553,408850.0,100675.0,0.24,414.983
2016/03/31,0.633,0.617,1011158119.0,0.215,19.513,19.622,19.602,19.556,408086.0,98132.0,0.237,415.156
2016/04/01,0.633,0.614,553761036.0,0.211,19.514,19.619,19.601,19.558,408015.0,91883.0,0.234,418.138
2016/04/02,0.632,0.612,440929418.0,0.207,19.515,19.617,19.601,19.559,408226.0,86952.0,0.231,417.978
2016/04/03,0.631,0.61,421995944.0,0.203,19.514,19.612,19.6,19.56,408051.0,83335.0,0.228,418.564
2016/04/04,0.63,0.607,357520923.0,0.199,19.513,19.603,19.597,19.559,408251.0,79406.0,0.225,420.973
2016/04/05,0.628,0.605,347124495.0,0.195,19.513,19.594,19.594,19.558,408312.0,77959.0,0.222,421.292
2016/04/06,0.627,0.603,360360984.0,0.191,19.513,19.585,19.591,19.556,408527.0,77432.0,0.219,420.006
2016/04/07,0.625,0.6,359087090.0,0.188,19.514,19.575,19.587,19.554,408073.0,77302.0,0.216,420.314
2016/04/08,0.624,0.597,360208301.0,0.184,19.514,19.563,19.583,19.552,407326.0,74632.0,0.214,416.933
2016/04/09,0.622,0.595,363349033.0,0.18,19.514,19.553,19.579,19.549,406722.0,74774.0,0.211,418.889
2016/04/10,0.62,0.592,365111279.0,0.176,19.515,19.543,19.575,19.547,405449.0,76617.0,0.207,420.07
2016/04/11,0.618,0.59,325520488.0,0.173,19.515,19.533,19.571,19.544,405836.0,74659.0,0.204,423.767
2016/04/12,0.616,0.587,322138515.0,0.169,19.514,19.522,19.566,19.541,407199.0,77895.0,0.201,423.615
2016/04/13,0.613,0.585,339914720.0,0.166,19.514,19.514,19.563,19.538,407751.0,78709.0,0.199,423.23
2016/04/14,0.611,0.582,354333131.0,0.163,19.513,19.501,19.557,19.534,408052.0,79017.0,0.196,426.47
2016/04/15,0.609,0.58,337895086.0,0.159,19.51,19.486,19.551,19.528,407421.0,79300.0,0.193,429.738
2016/04/16,0.606,0.578,336769414.0,0.156,19.506,19.462,19.541,19.52,406768.0,79061.0,0.19,427.826
2016/04/17,0.604,0.575,331660956.0,0.153,19.502,19.439,19.532,19.511,406675.0,78969.0,0.188,427.315
2016/04/18,0.602,0.573,330280303.0,0.149,19.498,19.416,19.522,19.502,407117.0,77928.0,0.185,428.717
2016/04/19,0.599,0.57,346033573.0,0.146,19.494,19.396,19.513,19.493,407317.0,76231.0,0.182,436.562
2016/04/20,0.597,0.567,352077975.0,0.143,19.49,19.378,19.504,19.485,407418.0,75856.0,0.18,443.215
2016/04/21,0.594,0.565,356843063.0,0.14,19.485,19.358,19.494,19.476,407597.0,75865.0,0.177,445.474
2016/04/22,0.592,0.562,352919442.0,0.137,19.482,19.336,19.484,19.465,407239.0,72118.0,0.175,445.852
2016/04/23,0.589,0.56,361402303.0,0.134,19.478,19.316,19.474,19.455,407067.0,71632.0,0.172,452.604
2016/04/24,0.587,0.557,344440459.0,0.131,19.475,19.295,19.463,19.444,406963.0,69354.0,0.169,457.376
2016/04/25,0.584,0.554,284065625.0,0.129,19.47,19.267,19.45,19.431,407782.0,70390.0,0.167,463.109
2016/04/26,0.582,0.551,296399111.0,0.126,19.464,19.242,19.437,19.418,408639.0,67567.0,0.165,458.712
2016/04/27,0.579,0.547,305584779.0,0.123,19.459,19.216,19.424,19.404,408991.0,65641.0,0.162,444.29
2016/04/28,0.577,0.544,306581104.0,0.121,19.453,19.189,19.41,19.39,409200.0,49739.0,0.16,449.257
2016/04/29,0.574,0.541,334496570.0,0.119,19.446,19.162,19.396,19.375,410412.0,52709.0,0.158,451.828
2016/04/30,0.571,0.537,330423022.0,0.116,19.439,19.137,19.383,19.36,409803.0,52011.0,0.156,449.954
2016/05/01,0.568,0.534,368288182.0,0.114,19.432,19.11,19.368,19.344,409053.0,53454.0,0.154,446.236
2016/05/02,0.565,0.53,352672631.0,0.112,19.424,19.081,19.353,19.327,409360.0,53601.0,0.152,446.352
2016/05/03,0.562,0.527,336700775.0,0.109,19.416,19.054,19.337,19.31,409635.0,53668.0,0.15,446.988
2016/05/04,0.559,0.524,335497606.0,0.107,19.414,19.064,19.335,19.306,409697.0,53613.0,0.148,446.657
2016/05/05,0.556,0.521,336955488.0,0.104,19.408,19.063,19.328,19.298,409414.0,53822.0,0.146,451.464
2016/05/06,0.553,0.518,333343314.0,0.102,19.402,19.052,19.319,19.286,409033.0,54084.0,0.144,457.988
2016/05/07,0.55,0.515,374978490.0,0.1,19.392,19.026,19.304,19.27,408211.0,55221.0,0.142,457.595
2016/05/08,0.547,0.512,416081947.0,0.097,19.382,19.001,19.289,19.253,407100.0,56860.0,0.139,458.102
2016/05/09,0.544,0.51,403259454.0,0.095,19.373,18.981,19.276,19.238,407296.0,55980.0,0.137,454.748
2016/05/10,0.541,0.507,390862280.0,0.093,19.363,18.96,19.263,19.223,407702.0,51625.0,0.135,452.584
2016/05/11,0.538,0.505,390574091.0,0.09,19.353,18.935,19.247,19.205,407750.0,51444.0,0.133,451.025
2016/05/12,0.534,0.502,367359490.0,0.088,19.341,18.911,19.232,19.188,407873.0,46932.0,0.131,454.247
2016/05/13,0.531,0.499,359049249.0,0.086,19.33,18.888,19.218,19.17,407561.0,46436.0,0.129,455.025
2016/05/14,0.529,0.497,363245110.0,0.084,19.319,18.864,19.202,19.152,407435.0,46205.0,0.127,455.975
2016/05/15,0.526,0.494,394782874.0,0.082,19.307,18.841,19.187,19.135,406818.0,46203.0,0.125,455.809
2016/05/16,0.523,0.492,377432199.0,0.079,19.296,18.821,19.172,19.117,407706.0,47017.0,0.123,453.459
2016/05/17,0.52,0.489,377819573.0,0.077,19.284,18.797,19.156,19.099,408323.0,47868.0,0.121,453.949
2016/05/18,0.517,0.486,381041214.0,0.075,19.273,18.775,19.141,19.081,409453.0,50725.0,0.119,449.494
2016/05/19,0.515,0.483,369529742.0,0.074,19.26,18.751,19.125,19.062,409266.0,50841.0,0.117,441.529
2016/05/20,0.512,0.481,373992107.0,0.072,19.248,18.73,19.11,19.043,409003.0,51085.0,0.116,442.068
2016/05/21,0.51,0.478,391247255.0,0.07,19.236,18.713,19.096,19.026,409142.0,51082.0,0.114,441.268
2016/05/22,0.507,0.475,431065954.0,0.067,19.224,18.698,19.082,19.01,408794.0,50987.0,0.112,441.669
2016/05/23,0.504,0.473,424255886.0,0.065,19.213,18.687,19.07,18.994,409429.0,51695.0,0.111,445.089
2016/05/24,0.502,0.471,433440324.0,0.064,19.202,18.68,19.059,18.98,410592.0,54602.0,0.109,448.097
2016/05/25,0.499,0.469,444348136.0,0.062,19.193,18.684,19.052,18.97,411468.0,55105.0,0.108,450.845
2016/05/26,0.497,0.466,361663015.0,0.06,19.185,18.693,19.047,18.962,411519.0,53767.0,0.106,472.112
2016/05/27,0.494,0.464,354423992.0,0.059,19.18,18.719,19.048,18.96,412509.0,55855.0,0.105,496.908
2016/05/28,0.492,0.461,351693313.0,0.057,19.176,18.749,19.051,18.96,413033.0,56401.0,0.104,522.366
2016/05/29,0.49,0.459,342667453.0,0.055,19.175,18.79,19.058,18.965,412065.0,55625.0,0.103,533.135
2016/05/30,0.487,0.456,348011996.0,0.054,19.182,18.847,19.072,18.976,413839.0,61695.0,0.102,535.416
2016/05/31,0.485,0.454,325399021.0,0.052,19.186,18.909,19.088,18.99,414321.0,60301.0,0.101,532.201
2016/06/01,0.483,0.451,339965291.0,0.051,19.191,18.968,19.104,19.004,415126.0,61472.0,0.1,534.594
2016/06/02,0.48,0.448,343338273.0,0.049,19.189,19.008,19.115,19.012,415659.0,61930.0,0.099,551.979
2016/06/03,0.478,0.445,352846349.0,0.048,19.186,19.048,19.126,19.022,416262.0,62483.0,0.098,571.159
2016/06/04,0.475,0.442,372878281.0,0.047,19.182,19.084,19.137,19.031,416146.0,61991.0,0.098,573.875
2016/06/05,0.473,0.44,391442568.0,0.045,19.181,19.113,19.145,19.039,416016.0,61224.0,0.097,580.536
2016/06/06,0.471,0.437,376620605.0,0.044,19.179,19.135,19.152,19.045,416680.0,59031.0,0.096,579.599
2016/06/07,0.468,0.434,366993181.0,0.043,19.177,19.157,19.159,19.051,417253.0,54091.0,0.095,574.524
2016/06/08,0.466,0.432,377753774.0,0.041,19.175,19.169,19.163,19.055,417593.0,54002.0,0.095,574.28
2016/06/09,0.463,0.429,421539950.0,0.041,19.173,19.18,19.167,19.059,418631.0,55697.0,0.094,573.047
2016/06/10,0.461,0.427,441700494.0,0.04,19.172,19.198,19.173,19.065,419454.0,56146.0,0.094,579.549
2016/06/11,0.458,0.424,440831785.0,0.039,19.17,19.212,19.179,19.07,419347.0,56100.0,0.093,638.456
2016/06/12,0.456,0.422,441039348.0,0.038,19.167,19.221,19.183,19.074,419882.0,54675.0,0.093,686.885
2016/06/13,0.453,0.419,497577698.0,0.037,19.163,19.225,19.185,19.077,421675.0,59026.0,0.092,685.852
2016/06/14,0.45,0.417,487079444.0,0.037,19.16,19.233,19.188,19.081,422826.0,56944.0,0.092,682.671
2016/06/15,0.448,0.414,594906655.0,0.037,19.157,19.236,19.191,19.084,424465.0,60765.0,0.092,734.99
2016/06/16,0.445,0.412,710627200.0,0.037,19.155,19.233,19.19,19.084,426203.0,64937.0,0.092,744.823
2016/06/17,0.442,0.409,793838022.0,0.037,19.151,19.226,19.189,19.083,428031.0,69079.0,0.093,748.164
2016/06/18,0.439,0.406,796586516.0,0.037,19.148,19.217,19.187,19.082,429523.0,69705.0,0.093,753.295
2016/06/19,0.437,0.404,768545734.0,0.037,19.144,19.205,19.184,19.08,429839.0,67276.0,0.094,747.682
2016/06/20,0.434,0.402,746274829.0,0.038,19.142,19.197,19.181,19.078,430704.0,66547.0,0.094,681.946
2016/06/21,0.431,0.4,686322114.0,0.038,19.139,19.195,19.181,19.079,432628.0,67479.0,0.095,649.939
2016/06/22,0.428,0.398,692958532.0,0.039,19.135,19.208,19.186,19.084,433263.0,67247.0,0.095,588.926
2016/06/23,0.425,0.396,721018576.0,0.039,19.129,19.212,19.188,19.087,434646.0,68825.0,0.096,652.469
2016/06/24,0.423,0.393,739470019.0,0.04,19.121,19.216,19.189,19.091,435421.0,68969.0,0.097,669.287
2016/06/25,0.42,0.391,729824093.0,0.04,19.114,19.217,19.19,19.093,436646.0,68141.0,0.097,640.632
2016/06/26,0.418,0.389,769361310.0,0.041,19.106,19.217,19.191,19.095,437010.0,68170.0,0.098,637.878
2016/06/27,0.415,0.387,757029369.0,0.041,19.1,19.211,19.189,19.096,436290.0,70533.0,0.099,647.563
2016/06/28,0.413,0.384,637744588.0,0.042,19.094,19.205,19.188,19.096,436184.0,63198.0,0.099,633.786
2016/06/29,0.41,0.382,641546611.0,0.042,19.089,19.203,19.188,19.098,435611.0,64467.0,0.1,651.127
2016/06/30,0.408,0.38,627452638.0,0.042,19.083,19.197,19.186,19.098,435753.0,64224.0,0.1,674.251
2016/07/01,0.406,0.378,659018631.0,0.042,19.078,19.191,19.184,19.099,436063.0,64240.0,0.1,683.826
2016/07/02,0.403,0.376,736748004.0,0.042,19.073,19.183,19.181,19.098,435456.0,66335.0,0.1,673.449
2016/07/03,0.401,0.374,873176877.0,0.042,19.069,19.177,19.179,19.099,434324.0,71156.0,0.1,668.624
2016/07/04,0.399,0.372,810526367.0,0.042,19.064,19.168,19.176,19.098,434477.0,69493.0,0.1,669.77
2016/07/05,0.396,0.37,753525784.0,0.042,19.06,19.162,19.174,19.098,434296.0,68328.0,0.1,670.711
2016/07/06,0.394,0.368,781610352.0,0.041,19.056,19.157,19.172,19.099,433352.0,72124.0,0.099,640.923
2016/07/07,0.392,0.366,806547503.0,0.041,19.053,19.155,19.171,19.1,432419.0,75553.0,0.099,644.648
2016/07/08,0.39,0.364,853772377.0,0.04,19.051,19.163,19.173,19.105,431671.0,77729.0,0.098,649.595
2016/07/09,0.387,0.362,945056227.0,0.039,19.049,19.167,19.175,19.109,430894.0,80008.0,0.098,645.327
2016/07/10,0.385,0.36,1107135024.0,0.038,19.048,19.172,19.176,19.114,429093.0,87651.0,0.097,646.33
2016/07/11,0.383,0.358,1111341558.0,0.037,19.047,19.177,19.178,19.118,429095.0,87118.0,0.096,653.631
2016/07/12,0.381,0.356,1115393395.0,0.036,19.045,19.181,19.179,19.122,428284.0,89241.0,0.095,659.574
2016/07/13,0.379,0.354,1077865504.0,0.035,19.045,19.188,19.182,19.128,426845.0,91265.0,0.093,655.688
2016/07/14,0.377,0.352,1061164218.0,0.034,19.046,19.199,19.185,19.134,426215.0,91523.0,0.092,658.89
2016/07/15,0.375,0.35,960835809.0,0.033,19.048,19.209,19.189,19.141,425460.0,90097.0,0.091,660.703
2016/07/16,0.372,0.348,892769503.0,0.032,19.051,19.215,19.192,19.147,425123.0,86611.0,0.089,667.464
2016/07/17,0.37,0.346,883865434.0,0.031,19.052,19.216,19.192,19.151,423936.0,84021.0,0.088,675.134
2016/07/18,0.368,0.343,849548162.0,0.03,19.054,19.217,19.193,19.155,423959.0,79901.0,0.086,668.951
2016/07/19,0.366,0.341,843776772.0,0.028,19.054,19.214,19.193,19.157,423331.0,80154.0,0.085,667.413
2016/07/20,0.364,0.339,743125326.0,0.027,19.056,19.215,19.194,19.161,422755.0,78651.0,0.083,662.495
2016/07/21,0.362,0.337,623144803.0,0.026,19.058,19.217,19.195,19.165,422544.0,69595.0,0.081,659.521
2016/07/22,0.36,0.334,557490349.0,0.024,19.062,19.222,19.197,19.171,422195.0,67575.0,0.08,653.666
2016/07/23,0.358,0.332,461520108.0,0.023,19.065,19.227,19.199,19.176,421603.0,60610.0,0.078,656.306
2016/07/24,0.355,0.329,380623917.0,0.022,19.071,19.236,19.203,19.182,420538.0,57938.0,0.077,656.119
2016/07/25,0.353,0.326,388245279.0,0.02,19.076,19.242,19.206,19.188,421023.0,50790.0,0.075,651.943
2016/07/26,0.351,0.323,417770631.0,0.019,19.081,19.248,19.208,19.194,421570.0,49946.0,0.073,652.979
2016/07/27,0.349,0.32,428016298.0,0.018,19.087,19.252,19.211,19.199,421691.0,50523.0,0.072,654.826
2016/07/28,0.347,0.317,418884971.0,0.017,19.092,19.251,19.211,19.202,421718.0,50051.0,0.07,655.218
2016/07/29,0.345,0.314,411935610.0,0.016,19.097,19.251,19.212,19.205,414941.0,116411.0,0.068,655.252
2016/07/30,0.342,0.311,388634223.0,0.015,19.103,19.25,19.213,19.209,412557.0,119452.0,0.066,636.085
2016/07/31,0.34,0.307,402344895.0,0.013,19.108,19.244,19.211,19.21,412739.0,118018.0,0.063,620.444
2016/08/01,0.338,0.304,412726470.0,0.012,19.113,19.234,19.209,19.209,413499.0,119606.0,0.061,595.245
2016/08/02,0.336,0.301,449193133.0,0.011,19.112,19.227,19.207,19.21,414756.0,122821.0,0.059,552.184
2016/08/03,0.333,0.299,484726121.0,0.01,19.112,19.215,19.203,19.208,415482.0,123171.0,0.057,572.822
2016/08/04,0.331,0.296,497725495.0,0.01,19.113,19.201,19.199,19.206,415962.0,123605.0,0.056,573.026
2016/08/05,0.328,0.293,509795869.0,0.009,19.117,19.185,19.193,19.202,416022.0,123868.0,0.054,575.443
2016/08/06,0.326,0.291,519189097.0,0.008,19.12,19.167,19.187,19.197,415387.0,123899.0,0.052,589.396
2016/08/07,0.323,0.288,548722361.0,0.007,19.126,19.173,19.189,19.201,414842.0,123914.0,0.051,589.032
2016/08/08,0.321,0.286,537846156.0,0.006,19.133,19.18,19.191,19.204,416044.0,126683.0,0.049,586.113
2016/08/09,0.318,0.283,481846458.0,0.005,19.141,19.184,19.192,19.206,416365.0,125804.0,0.048,589.594
2016/08/10,0.315,0.281,524417095.0,0.005,19.146,19.178,19.19,19.205,417950.0,129307.0,0.047,592.19
2016/08/11,0.312,0.278,593372757.0,0.004,19.149,19.155,19.181,19.198,418944.0,130994.0,0.045,586.987
2016/08/12,0.309,0.276,608675793.0,0.004,19.152,19.13,19.173,19.19,419362.0,130493.0,0.044,586.74
2016/08/13,0.306,0.273,612193336.0,0.004,19.155,19.107,19.164,19.181,419175.0,130443.0,0.043,576.272
2016/08/14,0.303,0.271,619933513.0,0.003,19.158,19.085,19.155,19.173,418634.0,130400.0,0.042,569.003
2016/08/15,0.3,0.268,581016176.0,0.003,19.161,19.064,19.146,19.164,419582.0,131787.0,0.042,571.996
2016/08/16,0.297,0.266,557528682.0,0.002,19.164,19.044,19.138,19.155,421208.0,134229.0,0.041,574.509
2016/08/17,0.295,0.263,590685290.0,0.002,19.168,19.023,19.128,19.145,422210.0,135497.0,0.04,573.871
2016/08/18,0.292,0.261,615016043.0,0.002,19.171,19.003,19.119,19.135,422370.0,135362.0,0.04,574.592
2016/08/19,0.289,0.258,637030380.0,0.002,19.174,18.983,19.11,19.125,422437.0,135189.0,0.039,577.708
2016/08/20,0.287,0.256,629489050.0,0.002,19.174,18.955,19.097,19.111,423114.0,135763.0,0.039,580.948
2016/08/21,0.284,0.254,658246915.0,0.002,19.174,18.927,19.085,19.097,422293.0,136229.0,0.038,582.629
2016/08/22,0.281,0.252,617505042.0,0.002,19.174,18.901,19.073,19.083,423119.0,136727.0,0.038,584.169
2016/08/23,0.279,0.25,551465525.0,0.002,19.171,18.877,19.06,19.068,423757.0,135998.0,0.038,580.74
2016/08/24,0.276,0.249,555881796.0,0.002,19.169,18.86,19.051,19.056,424691.0,136706.0,0.037,575.66
2016/08/25,0.274,0.247,555149156.0,0.002,19.164,18.844,19.041,19.044,424182.0,136695.0,0.037,578.283
2016/08/26,0.272,0.245,556201473.0,0.002,19.157,18.829,19.032,19.032,423969.0,136716.0,0.037,574.184
2016/08/27,0.269,0.243,579468030.0,0.002,19.149,18.816,19.023,19.02,423677.0,136778.0,0.036,572.17
2016/08/28,0.267,0.241,653918817.0,0.002,19.137,18.802,19.013,19.008,422166.0,79711.0,0.036,574.891
