Date,difficulty-btc--trx14,difficulty-btc--trx30,difficulty-btc--trx90,difficulty-btc--rsi30,difficulty-btc--rsi90,hashrate-btc--trx90,mining_profitability-btc--trx7,mining_profitability-btc--trx90,transactionfees-btc--trx14,confirmationtime-btc--trx90,marketcap-btc--trx14,transactionvalue-btc--trx30,transactionvalue-btc--roc90,fee_to_reward-btc--trx30,size-btc--trx30,transactions-btc--std14,transactions-btc--var30,transactions-btc--trx14,transactions-btc--trx30,transactions-btc--trx90,sentbyaddress-btc--trx7,sentbyaddress-btc--trx90,top100cap-btc--sma14,top100cap-btc--sma90,top100cap-btc--ema14,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma14,top100cap-btc--wma90,top100cap-btc--std14,top100cap-btc--trx14,activeaddresses-btc--trx7,activeaddresses-btc--trx90,price-btc--trx30,price-btc--rsi90,bitcoin-price_raw_7d
2013/06/24,1.837,1.329,0.992,99.955,98.916,1.072,-2.505,0.246,-0.372,-0.069,-0.502,-1.046,-49.957,-0.438,-0.444,8448.0,33808393.0,-0.703,-0.292,0.159,-0.461,0.26,20.028,20.057,20.03,20.005,19.955,20.054,20.04,0.11,0.014,-0.532,0.314,0.078,53.248,85.608
2013/06/25,1.82,1.347,0.999,99.955,98.916,1.078,-2.414,0.235,-0.392,-0.068,-0.515,-1.037,-61.834,-0.436,-0.45,8090.0,32146929.0,-0.702,-0.305,0.154,-0.444,0.255,20.038,20.061,20.03,20.007,19.956,20.054,20.04,0.075,0.017,-0.501,0.307,0.055,53.01,83.204
2013/06/26,1.788,1.363,1.007,99.955,98.916,1.084,-2.301,0.224,-0.419,-0.068,-0.528,-1.027,-47.384,-0.436,-0.456,8083.0,32058252.0,-0.689,-0.317,0.15,-0.325,0.25,20.044,20.065,20.033,20.01,19.959,20.056,20.039,0.067,0.019,-0.371,0.301,0.032,53.14,81.424
2013/06/27,1.743,1.374,1.014,99.955,98.916,1.09,-2.118,0.214,-0.501,-0.068,-0.543,-1.018,-41.84,-0.441,-0.461,8047.0,29936009.0,-0.666,-0.327,0.145,-0.238,0.245,20.052,20.067,20.04,20.015,19.961,20.061,20.04,0.056,0.02,-0.31,0.294,0.009,52.866,78.461
2013/06/28,1.686,1.383,1.021,99.955,98.916,1.095,-2.043,0.203,-0.555,-0.067,-0.565,-1.009,-54.306,-0.441,-0.463,7943.0,28510188.0,-0.619,-0.334,0.141,0.052,0.24,20.059,20.069,20.048,20.02,19.964,20.068,20.041,0.053,0.022,-0.096,0.287,-0.014,52.021,73.017
2013/06/29,1.634,1.389,1.028,99.962,98.999,1.101,-2.045,0.192,-0.659,-0.067,-0.597,-1.0,-58.372,-0.45,-0.469,7709.0,29907270.0,-0.619,-0.344,0.136,-0.005,0.235,20.069,20.072,20.061,20.028,19.968,20.079,20.042,0.06,0.024,-0.037,0.28,-0.039,51.456,66.0
2013/06/30,1.6,1.397,1.035,99.968,99.096,1.106,-2.23,0.181,-0.731,-0.066,-0.632,-0.99,-54.041,-0.462,-0.479,10594.0,37063029.0,-0.678,-0.36,0.131,-0.366,0.23,20.078,20.074,20.072,20.036,19.972,20.09,20.044,0.068,0.026,-0.314,0.273,-0.064,51.554,69.751
2013/07/01,1.575,1.404,1.042,99.968,99.096,1.111,-2.413,0.169,-0.853,-0.066,-0.674,-0.971,-56.988,-0.479,-0.489,10858.0,36964283.0,-0.731,-0.377,0.126,-0.298,0.225,20.089,20.076,20.091,20.047,19.978,20.108,20.047,0.094,0.028,-0.234,0.266,-0.089,50.752,73.549
2013/07/02,1.551,1.409,1.049,99.968,99.096,1.116,-2.603,0.158,-0.949,-0.065,-0.724,-0.949,-65.597,-0.493,-0.498,10971.0,37914972.0,-0.774,-0.393,0.121,-0.168,0.22,20.104,20.079,20.112,20.06,19.984,20.129,20.051,0.121,0.032,-0.122,0.259,-0.116,50.301,72.494
2013/07/03,1.525,1.414,1.055,99.968,99.096,1.121,-2.636,0.147,-1.047,-0.065,-0.78,-0.918,-56.159,-0.512,-0.512,11442.0,37915243.0,-0.827,-0.411,0.115,0.031,0.215,20.118,20.082,20.132,20.073,19.99,20.15,20.055,0.145,0.036,0.034,0.253,-0.144,49.969,75.989
2013/07/04,1.494,1.416,1.062,99.968,99.096,1.126,-2.779,0.135,-1.172,-0.064,-0.842,-0.881,-56.118,-0.536,-0.528,10523.0,35726061.0,-0.885,-0.43,0.11,0.062,0.21,20.137,20.088,20.161,20.091,19.997,20.181,20.06,0.184,0.04,0.054,0.246,-0.174,49.42,81.5
2013/07/05,1.458,1.416,1.068,99.968,99.096,1.131,-2.87,0.124,-1.278,-0.064,-0.916,-0.835,-38.999,-0.56,-0.546,10211.0,32451046.0,-0.934,-0.449,0.105,0.037,0.205,20.162,20.095,20.197,20.113,20.007,20.22,20.068,0.234,0.046,0.005,0.24,-0.205,48.43,84.999
2013/07/06,1.416,1.414,1.075,99.968,99.096,1.136,-3.011,0.112,-1.379,-0.063,-1.009,-0.793,-43.703,-0.585,-0.566,10569.0,31878877.0,-0.991,-0.469,0.099,-0.284,0.2,20.197,20.103,20.243,20.141,20.019,20.27,20.078,0.296,0.054,-0.166,0.233,-0.239,47.198,88.095
2013/07/07,1.368,1.409,1.08,99.968,99.096,1.142,-3.171,0.1,-1.512,-0.063,-1.102,-0.753,-63.677,-0.618,-0.591,11624.0,34210606.0,-1.065,-0.492,0.093,-0.827,0.194,20.23,20.113,20.282,20.166,20.03,20.315,20.087,0.335,0.062,-0.552,0.226,-0.274,47.914,88.156
2013/07/08,1.316,1.402,1.086,99.968,99.096,1.147,-3.14,0.089,-1.612,-0.063,-1.18,-0.714,-74.548,-0.648,-0.614,11281.0,33324290.0,-1.097,-0.512,0.087,-0.853,0.189,20.266,20.123,20.323,20.194,20.042,20.364,20.098,0.371,0.071,-0.607,0.22,-0.309,48.628,89.295
2013/07/09,1.261,1.392,1.091,99.968,99.096,1.152,-3.078,0.077,-1.681,-0.063,-1.244,-0.668,-74.734,-0.675,-0.635,10881.0,33203878.0,-1.091,-0.529,0.082,-0.548,0.184,20.307,20.132,20.36,20.22,20.055,20.408,20.108,0.383,0.08,-0.377,0.213,-0.343,48.441,89.925
2013/07/10,1.203,1.38,1.096,99.968,99.096,1.158,-2.8,0.065,-1.752,-0.063,-1.287,-0.616,-47.633,-0.704,-0.655,10167.0,33163288.0,-1.066,-0.543,0.076,-0.182,0.179,20.344,20.136,20.389,20.243,20.066,20.444,20.118,0.379,0.087,-0.134,0.207,-0.376,49.095,88.775
2013/07/11,1.204,1.376,1.101,99.984,99.377,1.164,-2.722,0.053,-1.778,-0.063,-1.297,-0.56,-28.188,-0.728,-0.671,9637.0,31195831.0,-1.005,-0.553,0.071,0.47,0.175,20.381,20.141,20.416,20.265,20.078,20.477,20.128,0.369,0.094,0.295,0.201,-0.406,50.103,86.483
2013/07/12,1.24,1.376,1.107,99.984,99.379,1.17,-2.744,0.041,-1.802,-0.063,-1.274,-0.505,-25.163,-0.747,-0.675,9209.0,32050874.0,-0.892,-0.556,0.065,1.321,0.171,20.41,20.145,20.428,20.281,20.087,20.494,20.136,0.34,0.098,0.859,0.195,-0.431,50.73,83.838
2013/07/13,1.291,1.38,1.112,99.984,99.379,1.176,-2.478,0.03,-1.754,-0.063,-1.218,-0.448,45.434,-0.761,-0.676,9183.0,32434849.0,-0.805,-0.559,0.06,1.45,0.167,20.429,20.148,20.427,20.29,20.094,20.495,20.142,0.306,0.099,0.98,0.189,-0.453,51.278,83.858
2013/07/14,1.345,1.385,1.118,99.984,99.379,1.182,-2.16,0.018,-1.711,-0.063,-1.14,-0.398,-12.741,-0.778,-0.679,8532.0,31218383.0,-0.754,-0.564,0.055,0.847,0.162,20.444,20.148,20.418,20.294,20.1,20.485,20.147,0.267,0.098,0.517,0.183,-0.471,51.289,83.889
2013/07/15,1.393,1.391,1.124,99.984,99.379,1.187,-1.859,0.006,-1.682,-0.063,-1.045,-0.351,-14.425,-0.797,-0.68,8544.0,30917372.0,-0.717,-0.569,0.049,0.377,0.158,20.452,20.146,20.405,20.296,20.105,20.469,20.151,0.245,0.094,0.227,0.178,-0.484,51.491,84.1
2013/07/16,1.43,1.397,1.13,99.984,99.379,1.193,-1.586,-0.005,-1.578,-0.063,-0.938,-0.3,-8.94,-0.809,-0.68,8530.0,30891826.0,-0.676,-0.572,0.044,0.268,0.154,20.455,20.145,20.389,20.295,20.109,20.447,20.154,0.238,0.087,0.146,0.172,-0.495,51.604,85.24
2013/07/17,1.454,1.403,1.136,99.984,99.379,1.198,-1.164,-0.017,-1.447,-0.063,-0.828,-0.243,-80.184,-0.818,-0.68,8512.0,30044686.0,-0.624,-0.574,0.039,0.228,0.15,20.461,20.144,20.383,20.299,20.114,20.433,20.158,0.221,0.081,0.083,0.166,-0.502,51.384,86.425
2013/07/18,1.463,1.406,1.141,99.984,99.379,1.204,-1.03,-0.028,-1.286,-0.062,-0.726,-0.184,-37.227,-0.82,-0.677,8446.0,29115007.0,-0.564,-0.573,0.033,0.199,0.146,20.483,20.146,20.421,20.322,20.126,20.46,20.169,0.234,0.078,0.041,0.161,-0.507,50.945,87.875
2013/07/19,1.459,1.408,1.147,99.984,99.379,1.209,-0.942,-0.039,-1.203,-0.062,-0.639,-0.13,-28.538,-0.827,-0.675,8463.0,28141968.0,-0.525,-0.572,0.028,0.121,0.142,20.492,20.147,20.438,20.337,20.136,20.469,20.178,0.235,0.075,-0.096,0.156,-0.512,50.443,89.193
2013/07/20,1.441,1.408,1.152,99.984,99.379,1.214,-0.872,-0.051,-1.146,-0.062,-0.565,-0.091,-51.679,-0.838,-0.677,8404.0,24248654.0,-0.518,-0.574,0.023,-0.338,0.138,20.49,20.147,20.449,20.349,20.144,20.472,20.187,0.233,0.073,-0.407,0.15,-0.515,50.447,88.506
2013/07/21,1.413,1.405,1.157,99.984,99.379,1.219,-0.73,-0.062,-1.104,-0.062,-0.501,-0.065,-70.614,-0.852,-0.681,7276.0,22913728.0,-0.522,-0.576,0.018,-0.783,0.134,20.49,20.147,20.459,20.36,20.153,20.477,20.195,0.233,0.071,-0.771,0.144,-0.517,50.453,88.353
2013/07/22,1.386,1.401,1.162,99.986,99.422,1.224,-0.921,-0.073,-1.037,-0.062,-0.444,-0.038,-40.447,-0.861,-0.682,7285.0,21976354.0,-0.505,-0.576,0.013,-0.884,0.13,20.486,20.147,20.47,20.372,20.161,20.484,20.204,0.228,0.07,-0.865,0.139,-0.518,50.493,91.241
2013/07/23,1.403,1.404,1.167,99.991,99.549,1.229,-1.289,-0.084,-1.024,-0.062,-0.392,-0.005,-50.832,-0.869,-0.678,7234.0,21978625.0,-0.483,-0.574,0.008,-0.709,0.126,20.477,20.149,20.471,20.379,20.168,20.483,20.211,0.219,0.067,-0.715,0.133,-0.518,50.712,93.05
2013/07/24,1.441,1.41,1.172,99.991,99.549,1.234,-1.395,-0.095,-0.962,-0.062,-0.34,0.025,-49.795,-0.87,-0.669,7440.0,21449029.0,-0.434,-0.57,0.003,-0.417,0.122,20.472,20.15,20.475,20.387,20.175,20.486,20.219,0.213,0.064,-0.43,0.128,-0.516,50.94,96.0
2013/07/25,1.485,1.418,1.178,99.991,99.549,1.238,-1.529,-0.106,-0.878,-0.061,-0.286,0.051,-41.95,-0.863,-0.652,7311.0,20816736.0,-0.368,-0.562,-0.002,-0.083,0.118,20.466,20.151,20.479,20.394,20.183,20.491,20.226,0.203,0.061,-0.109,0.123,-0.512,51.219,95.875
2013/07/26,1.526,1.427,1.184,99.991,99.549,1.242,-1.551,-0.117,-0.853,-0.061,-0.23,0.076,-18.292,-0.861,-0.637,5317.0,19378139.0,-0.323,-0.556,-0.007,0.128,0.115,20.464,20.154,20.479,20.4,20.189,20.492,20.234,0.202,0.058,0.087,0.118,-0.507,51.473,95.495
2013/07/27,1.557,1.436,1.189,99.991,99.549,1.247,-1.406,-0.128,-0.768,-0.06,-0.175,0.087,-35.369,-0.857,-0.624,5371.0,17581111.0,-0.297,-0.549,-0.011,-0.069,0.111,20.469,20.158,20.481,20.406,20.196,20.496,20.241,0.201,0.055,-0.081,0.113,-0.5,51.332,95.372
2013/07/28,1.576,1.443,1.195,99.991,99.549,1.251,-1.403,-0.138,-0.717,-0.06,-0.124,0.092,-69.435,-0.855,-0.612,5075.0,13338942.0,-0.281,-0.543,-0.016,-0.447,0.107,20.479,20.163,20.484,20.412,20.202,20.5,20.249,0.192,0.052,-0.446,0.108,-0.492,51.3,94.551
2013/07/29,1.58,1.449,1.201,99.991,99.549,1.256,-1.173,-0.149,-0.656,-0.059,-0.069,0.095,-42.432,-0.853,-0.6,5247.0,13709783.0,-0.245,-0.535,-0.02,-0.351,0.103,20.499,20.168,20.498,20.423,20.211,20.515,20.258,0.178,0.05,-0.365,0.103,-0.482,51.866,95.46
2013/07/30,1.571,1.453,1.206,99.991,99.549,1.26,-0.865,-0.159,-0.528,-0.059,-0.01,0.106,-27.537,-0.846,-0.588,5508.0,12334635.0,-0.195,-0.524,-0.025,0.07,0.1,20.523,20.174,20.515,20.436,20.22,20.532,20.268,0.144,0.049,-0.038,0.098,-0.47,52.217,96.892
2013/07/31,1.549,1.455,1.211,99.991,99.549,1.265,-0.622,-0.169,-0.319,-0.059,0.057,0.114,-8.054,-0.829,-0.573,7701.0,16185446.0,-0.093,-0.507,-0.029,0.838,0.097,20.551,20.179,20.545,20.456,20.232,20.561,20.281,0.151,0.05,0.627,0.094,-0.455,52.786,97.39
2013/08/01,1.516,1.454,1.216,99.991,99.549,1.27,-0.525,-0.18,-0.147,-0.059,0.127,0.128,33.722,-0.808,-0.552,9630.0,20807339.0,0.046,-0.484,-0.033,1.729,0.094,20.551,20.184,20.561,20.47,20.241,20.576,20.291,0.151,0.051,2.167,0.091,-0.439,52.759,95.932
2013/08/02,1.473,1.45,1.22,99.991,99.549,1.275,-0.324,-0.19,-0.073,-0.059,0.193,0.139,60.422,-0.79,-0.53,10997.0,25136947.0,0.207,-0.455,-0.036,2.323,0.092,20.56,20.19,20.577,20.483,20.251,20.593,20.302,0.164,0.052,2.736,0.088,-0.421,52.676,94.179
2013/08/03,1.449,1.448,1.225,99.994,99.616,1.28,-0.45,-0.2,-0.063,-0.059,0.252,0.143,-2.278,-0.775,-0.506,10303.0,25494732.0,0.338,-0.426,-0.039,2.139,0.09,20.566,20.194,20.579,20.49,20.258,20.598,20.311,0.163,0.053,2.412,0.084,-0.402,52.649,93.381
2013/08/04,1.463,1.451,1.23,99.995,99.672,1.286,-0.611,-0.209,-0.043,-0.059,0.301,0.135,-38.423,-0.76,-0.482,9573.0,25375768.0,0.424,-0.398,-0.043,1.537,0.088,20.57,20.2,20.581,20.497,20.266,20.601,20.32,0.162,0.052,1.755,0.081,-0.383,52.468,93.038
2013/08/05,1.496,1.457,1.235,99.995,99.672,1.292,-0.823,-0.219,-0.08,-0.059,0.344,0.127,-17.006,-0.749,-0.458,10289.0,27133160.0,0.524,-0.366,-0.045,1.329,0.086,20.569,20.205,20.574,20.499,20.271,20.595,20.327,0.163,0.05,1.356,0.078,-0.362,52.65,93.989
2013/08/06,1.533,1.465,1.24,99.995,99.672,1.298,-0.93,-0.229,-0.073,-0.059,0.382,0.113,-25.105,-0.731,-0.433,11228.0,28697827.0,0.646,-0.33,-0.048,1.267,0.084,20.575,20.209,20.571,20.503,20.278,20.594,20.335,0.155,0.048,1.064,0.075,-0.342,52.938,94.938
2013/08/07,1.566,1.473,1.246,99.995,99.672,1.305,-1.032,-0.238,-0.112,-0.059,0.417,0.097,21.234,-0.715,-0.404,12917.0,36528444.0,0.792,-0.288,-0.05,1.295,0.083,20.582,20.214,20.575,20.508,20.285,20.596,20.343,0.15,0.045,0.939,0.073,-0.32,53.039,96.293
2013/08/08,1.589,1.48,1.251,99.995,99.672,1.312,-1.007,-0.248,-0.08,-0.06,0.442,0.075,-19.886,-0.692,-0.374,14181.0,44254143.0,0.946,-0.242,-0.052,1.264,0.082,20.59,20.221,20.581,20.516,20.292,20.601,20.352,0.145,0.043,0.813,0.07,-0.298,52.706,96.952
2013/08/09,1.6,1.487,1.256,99.995,99.672,1.32,-1.141,-0.257,0.005,-0.06,0.454,0.048,10.98,-0.663,-0.348,13191.0,45164480.0,1.044,-0.197,-0.053,1.005,0.08,20.597,20.227,20.581,20.52,20.298,20.6,20.36,0.131,0.041,0.519,0.068,-0.278,52.307,96.543
2013/08/10,1.597,1.491,1.261,99.995,99.672,1.328,-1.134,-0.266,0.015,-0.061,0.454,0.014,-3.561,-0.642,-0.325,11816.0,47423184.0,1.109,-0.153,-0.055,0.609,0.079,20.599,20.232,20.572,20.52,20.303,20.59,20.366,0.126,0.037,0.076,0.065,-0.258,52.125,96.796
2013/08/11,1.581,1.493,1.266,99.995,99.672,1.336,-1.129,-0.276,0.067,-0.061,0.444,-0.024,-50.48,-0.624,-0.31,11526.0,47468966.0,1.072,-0.119,-0.056,-0.039,0.078,20.609,20.239,20.581,20.527,20.31,20.594,20.375,0.115,0.035,-0.476,0.063,-0.239,52.047,96.925
2013/08/12,1.553,1.493,1.271,99.995,99.672,1.345,-1.148,-0.285,0.03,-0.062,0.43,-0.056,20.911,-0.615,-0.292,10830.0,47996627.0,1.037,-0.085,-0.058,0.648,0.077,20.628,20.249,20.619,20.549,20.323,20.629,20.389,0.176,0.036,0.118,0.061,-0.221,52.248,97.996
2013/08/13,1.534,1.493,1.276,99.996,99.707,1.354,-1.274,-0.294,-0.042,-0.063,0.416,-0.071,88.94,-0.607,-0.27,10128.0,48068849.0,1.017,-0.051,-0.059,0.876,0.077,20.652,20.259,20.664,20.575,20.337,20.673,20.405,0.243,0.04,0.467,0.059,-0.203,52.45,101.101
2013/08/14,1.604,1.506,1.281,99.998,99.804,1.364,-1.623,-0.303,-0.031,-0.064,0.405,-0.068,98.005,-0.587,-0.242,10139.0,47791771.0,0.998,-0.018,-0.06,0.976,0.076,20.662,20.267,20.692,20.595,20.349,20.703,20.418,0.266,0.044,0.719,0.057,-0.186,52.739,105.11
2013/08/15,1.718,1.528,1.288,99.998,99.804,1.373,-1.952,-0.312,0.117,-0.065,0.397,-0.069,-15.856,-0.543,-0.207,10881.0,52428380.0,1.012,0.019,-0.06,0.959,0.076,20.671,20.275,20.706,20.608,20.358,20.72,20.43,0.275,0.048,0.823,0.056,-0.168,52.879,107.292
2013/08/16,1.846,1.556,1.295,99.998,99.804,1.383,-2.247,-0.32,0.197,-0.065,0.389,-0.072,-9.667,-0.492,-0.162,15042.0,72764850.0,1.114,0.066,-0.06,1.1,0.076,20.673,20.281,20.707,20.614,20.366,20.726,20.439,0.276,0.051,0.982,0.054,-0.151,52.781,106.115
2013/08/17,1.968,1.586,1.303,99.998,99.804,1.394,-2.412,-0.329,0.178,-0.066,0.383,-0.073,71.005,-0.45,-0.121,14703.0,75033836.0,1.183,0.111,-0.06,0.756,0.076,20.671,20.287,20.688,20.611,20.37,20.711,20.446,0.279,0.05,0.662,0.053,-0.135,52.836,105.799
2013/08/18,2.071,1.618,1.311,99.998,99.804,1.404,-2.477,-0.338,0.2,-0.066,0.376,-0.077,6.522,-0.407,-0.083,13624.0,74181215.0,1.223,0.154,-0.06,0.136,0.076,20.669,20.292,20.67,20.608,20.375,20.696,20.451,0.282,0.046,0.105,0.052,-0.119,52.864,107.66
2013/08/19,2.148,1.649,1.32,99.998,99.804,1.415,-2.509,-0.347,0.204,-0.067,0.372,-0.081,6.087,-0.358,-0.037,16087.0,85028729.0,1.317,0.204,-0.059,0.107,0.076,20.672,20.297,20.657,20.605,20.379,20.683,20.458,0.276,0.042,-0.013,0.05,-0.103,53.1,108.695
2013/08/20,2.197,1.677,1.329,99.998,99.804,1.426,-2.368,-0.355,0.153,-0.068,0.376,-0.085,-7.339,-0.316,0.007,16536.0,85132476.0,1.393,0.254,-0.057,0.231,0.076,20.663,20.3,20.628,20.595,20.38,20.652,20.461,0.297,0.036,0.099,0.049,-0.086,53.78,111.875
2013/08/21,2.218,1.703,1.337,99.998,99.804,1.438,-2.154,-0.364,0.072,-0.068,0.396,-0.078,56.991,-0.283,0.048,16674.0,85375969.0,1.435,0.302,-0.056,0.412,0.077,20.648,20.303,20.595,20.581,20.38,20.615,20.463,0.329,0.027,0.35,0.048,-0.069,54.638,115.28
2013/08/22,2.213,1.724,1.346,99.998,99.804,1.449,-1.751,-0.372,-0.002,-0.069,0.429,-0.077,-22.721,-0.256,0.084,17504.0,88646549.0,1.48,0.35,-0.054,0.688,0.077,20.632,20.306,20.568,20.569,20.38,20.58,20.464,0.355,0.018,0.638,0.048,-0.049,55.096,115.785
2013/08/23,2.185,1.742,1.355,99.998,99.804,1.461,-1.533,-0.38,-0.057,-0.07,0.465,-0.075,-13.316,-0.235,0.115,17061.0,86262197.0,1.463,0.392,-0.052,0.689,0.078,20.608,20.31,20.525,20.548,20.377,20.529,20.463,0.407,0.007,0.841,0.047,-0.029,54.794,118.347
2013/08/24,2.172,1.76,1.363,99.998,99.833,1.474,-1.476,-0.389,-0.127,-0.071,0.499,-0.081,-5.411,-0.221,0.142,17047.0,83330708.0,1.388,0.425,-0.05,0.292,0.079,20.588,20.314,20.486,20.528,20.374,20.479,20.461,0.449,-0.004,0.59,0.047,-0.008,54.713,122.066
2013/08/25,2.222,1.787,1.373,99.999,99.869,1.486,-1.661,-0.397,-0.145,-0.071,0.533,-0.09,-17.027,-0.207,0.167,15300.0,78000079.0,1.242,0.446,-0.048,-0.329,0.079,20.56,20.317,20.455,20.51,20.372,20.434,20.46,0.48,-0.016,0.274,0.046,0.013,55.11,124.651
2013/08/26,2.298,1.82,1.384,99.999,99.869,1.498,-1.804,-0.405,-0.107,-0.072,0.567,-0.1,-11.635,-0.188,0.193,14743.0,70115840.0,1.113,0.464,-0.047,-0.579,0.079,20.513,20.319,20.423,20.491,20.368,20.388,20.458,0.477,-0.027,0.125,0.046,0.034,55.331,125.588
2013/08/27,2.376,1.855,1.395,99.999,99.869,1.509,-1.874,-0.413,-0.061,-0.072,0.606,-0.107,-12.204,-0.165,0.224,14566.0,64089875.0,1.026,0.483,-0.044,-0.411,0.08,20.457,20.322,20.388,20.47,20.364,20.341,20.454,0.441,-0.037,0.472,0.046,0.057,56.003,124.863
2013/08/28,2.441,1.89,1.407,99.999,99.869,1.521,-1.72,-0.421,1.38,-0.073,0.652,-0.115,0.739,0.015,0.255,14250.0,62707786.0,0.98,0.504,-0.042,-0.065,0.08,20.408,20.325,20.362,20.452,20.36,20.306,20.452,0.393,-0.047,0.728,0.046,0.081,56.707,120.747
2013/08/29,2.485,1.923,1.419,99.999,99.869,1.533,-1.604,-0.429,2.169,-0.073,0.701,-0.062,229.662,0.155,0.279,14227.0,57873386.0,0.932,0.522,-0.04,0.103,0.081,20.353,20.326,20.317,20.424,20.353,20.255,20.445,0.376,-0.058,0.706,0.046,0.106,56.811,117.345
2013/08/30,2.504,1.953,1.431,99.999,99.869,1.546,-1.401,-0.437,2.581,-0.074,0.753,-0.018,38.547,0.269,0.3,12930.0,58481616.0,0.899,0.539,-0.037,0.455,0.082,20.304,20.328,20.278,20.399,20.345,20.211,20.438,0.355,-0.068,0.864,0.047,0.132,57.336,115.05
2013/08/31,2.497,1.979,1.443,99.999,99.869,1.56,-1.07,-0.444,2.716,-0.074,0.811,0.029,110.642,0.35,0.308,14269.0,59933902.0,0.808,0.547,-0.035,0.671,0.083,20.264,20.329,20.242,20.373,20.338,20.171,20.431,0.355,-0.077,1.025,0.047,0.16,58.083,115.023
2013/09/01,2.467,1.999,1.454,99.999,99.869,1.574,-0.857,-0.452,2.622,-0.075,0.874,0.076,30.723,0.4,0.305,15563.0,62064697.0,0.678,0.547,-0.032,0.108,0.084,20.22,20.331,20.201,20.345,20.329,20.128,20.423,0.352,-0.087,0.514,0.048,0.19,58.593,116.613
2013/09/02,2.416,2.015,1.466,99.999,99.869,1.589,-0.684,-0.46,2.547,-0.076,0.936,0.12,45.521,0.437,0.294,14012.0,59554270.0,0.55,0.542,-0.03,-0.562,0.084,20.172,20.332,20.161,20.316,20.32,20.086,20.413,0.329,-0.096,-0.081,0.048,0.221,58.777,117.844
2013/09/03,2.347,2.024,1.477,99.999,99.869,1.604,-0.506,-0.467,2.352,-0.077,0.99,0.164,57.227,0.456,0.284,13665.0,54604821.0,0.432,0.535,-0.028,-1.023,0.084,20.133,20.332,20.126,20.289,20.31,20.049,20.404,0.322,-0.104,-0.433,0.048,0.252,58.573,119.961
2013/09/04,2.344,2.042,1.489,99.999,99.907,1.619,-0.84,-0.474,2.052,-0.077,1.024,0.207,27.347,0.461,0.278,13466.0,54095970.0,0.33,0.525,-0.026,-1.187,0.084,20.103,20.334,20.103,20.268,20.303,20.025,20.395,0.302,-0.11,-0.527,0.048,0.281,57.432,121.733
2013/09/05,2.397,2.067,1.502,99.999,99.915,1.634,-1.228,-0.482,1.704,-0.078,1.031,0.24,14.813,0.456,0.273,12295.0,54776768.0,0.275,0.518,-0.023,-1.225,0.084,20.063,20.334,20.067,20.24,20.292,19.989,20.384,0.286,-0.116,-0.621,0.049,0.308,56.512,123.67
2013/09/06,2.471,2.098,1.516,99.999,99.915,1.65,-1.646,-0.489,1.345,-0.079,1.014,0.259,44.841,0.442,0.271,12685.0,55451696.0,0.253,0.513,-0.021,-1.218,0.084,20.033,20.334,20.036,20.213,20.282,19.958,20.373,0.291,-0.121,-0.633,0.049,0.332,55.901,124.07
2013/09/07,2.542,2.13,1.53,99.999,99.915,1.665,-2.143,-0.496,0.969,-0.079,0.979,0.267,-12.621,0.421,0.274,12671.0,55874270.0,0.214,0.505,-0.019,-1.369,0.084,20.003,20.333,20.005,20.187,20.272,19.928,20.362,0.29,-0.126,-0.818,0.049,0.353,55.894,123.947
2013/09/08,2.598,2.161,1.545,99.999,99.915,1.679,-2.416,-0.504,0.631,-0.079,0.936,0.26,-11.446,0.392,0.273,12220.0,57531155.0,0.143,0.491,-0.016,-1.732,0.083,19.971,20.331,19.978,20.162,20.261,19.902,20.35,0.271,-0.129,-1.166,0.049,0.371,56.229,123.693
2013/09/09,2.63,2.189,1.559,99.999,99.915,1.693,-2.404,-0.511,0.323,-0.079,0.891,0.258,64.527,0.357,0.27,12273.0,57015349.0,0.101,0.479,-0.014,-1.797,0.082,19.931,20.329,19.935,20.13,20.248,19.859,20.335,0.28,-0.133,-1.153,0.048,0.387,56.488,123.8
2013/09/10,2.636,2.213,1.574,99.999,99.915,1.707,-2.364,-0.518,0.034,-0.08,0.85,0.25,9.472,0.314,0.263,11724.0,46624921.0,0.062,0.465,-0.012,-1.736,0.081,19.895,20.326,19.899,20.1,20.235,19.824,20.321,0.279,-0.137,-1.037,0.048,0.402,56.931,124.251
2013/09/11,2.617,2.232,1.588,99.999,99.915,1.721,-2.192,-0.525,-0.236,-0.08,0.815,0.247,36.703,0.263,0.251,10655.0,47081793.0,0.008,0.449,-0.01,-1.42,0.081,19.854,20.322,19.862,20.068,20.222,19.787,20.305,0.262,-0.141,-0.793,0.048,0.416,57.299,125.036
2013/09/12,2.574,2.246,1.603,99.999,99.915,1.736,-1.975,-0.532,-0.435,-0.08,0.787,0.242,11.418,0.21,0.236,10262.0,47288516.0,-0.039,0.432,-0.008,-0.98,0.08,19.822,20.317,19.824,20.037,20.208,19.75,20.289,0.278,-0.145,-0.465,0.048,0.429,57.699,122.527
2013/09/13,2.511,2.253,1.616,99.999,99.915,1.75,-1.767,-0.539,-0.619,-0.081,0.765,0.237,56.444,0.15,0.215,9711.0,51008329.0,-0.112,0.41,-0.006,-0.691,0.079,19.788,20.312,19.787,20.006,20.193,19.714,20.272,0.287,-0.148,-0.371,0.048,0.441,57.781,121.008
