Date,bitcoin-marketcap_raw,bitcoin-fee_to_reward_raw,bitcoin-difficulty_raw,top100cap-btc_raw,difficulty-btc--sma3,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--sma90,difficulty-btc--ema3,difficulty-btc--ema7,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma7,difficulty-btc--wma14,difficulty-btc--wma30,difficulty-btc--wma90,difficulty-btc--var90,difficulty-btc--rsi90,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--sma90,hashrate-btc--ema14,hashrate-btc--ema30,hashrate-btc--ema90,hashrate-btc--wma14,hashrate-btc--wma30,hashrate-btc--wma90,hashrate-btc--std90,hashrate-btc--trx90,mining_profitability-btc--sma7,mining_profitability-btc--sma14,mining_profitability-btc--sma90,mining_profitability-btc--ema30,mining_profitability-btc--wma30,mining_profitability-btc--std90,sentinusd-btc--sma14,sentinusd-btc--sma90,sentinusd-btc--trx14,sentinusd-btc--trx30,transactionfees-btc--sma14,transactionfees-btc--sma30,transactionfees-btc--sma90,transactionfees-btc--ema30,transactionfees-btc--ema90,transactionfees-btc--wma30,transactionfees-btc--wma90,transactionfees-btc--std14,transactionfees-btc--std90,transactionfees-btc--trx14,transactionfees-btc--trx30,transactionfees-btc--trx90,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma14,median_transaction_fee-btc--sma30,median_transaction_fee-btc--sma90,median_transaction_fee-btc--ema30,median_transaction_fee-btc--wma14,median_transaction_fee-btc--wma30,median_transaction_fee-btc--std30,median_transaction_fee-btc--std90,median_transaction_fee-btc--var14,median_transaction_fee-btc--var30,median_transaction_fee-btc--var90,median_transaction_fee-btc--trx14,median_transaction_fee-btc--trx90,confirmationtime-btc--trx90,marketcap-btc--sma90,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--ema90,marketcap-btc--wma90,marketcap-btc--std90,marketcap-btc--trx90,transactionvalue-btc--sma30,transactionvalue-btc--sma90,transactionvalue-btc--ema30,transactionvalue-btc--ema90,transactionvalue-btc--wma30,transactionvalue-btc--wma90,transactionvalue-btc--std90,transactionvalue-btc--var90,transactionvalue-btc--trx30,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--trx14,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma3,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema3,fee_to_reward-btc--ema7,fee_to_reward-btc--ema90,fee_to_reward-btc--wma30,fee_to_reward-btc--std30,fee_to_reward-btc--std90,fee_to_reward-btc--var30,fee_to_reward-btc--var90,fee_to_reward-btc--trx14,fee_to_reward-btc--trx90,size-btc--sma30,size-btc--sma90,size-btc--wma30,size-btc--wma90,size-btc--std90,size-btc--var30,size-btc--var90,size-btc--trx14,size-btc--trx30,size-btc--trx90,transactions-btc--sma90,transactions-btc--ema90,transactions-btc--wma90,transactions-btc--trx30,transactions-btc--trx90,sentbyaddress-btc--sma7,sentbyaddress-btc--sma30,sentbyaddress-btc--sma90,sentbyaddress-btc--ema30,sentbyaddress-btc--ema90,sentbyaddress-btc--wma30,sentbyaddress-btc--wma90,sentbyaddress-btc--trx30,top100cap-btc--sma30,top100cap-btc--sma90,top100cap-btc--ema14,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma14,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--std90,top100cap-btc--mom90,top100cap-btc--var90,top100cap-btc--trx30,top100cap-btc--roc90,activeaddresses-btc--sma90,activeaddresses-btc--std30,activeaddresses-btc--std90,activeaddresses-btc--var14,activeaddresses-btc--var30,activeaddresses-btc--var90,activeaddresses-btc--trx30,price-btc--sma30,price-btc--sma90,price-btc--ema90,price-btc--wma30,price-btc--wma90,price-btc--std90,price-btc--trx90,bitcoin-price_raw_90d
2018/01/07,280670512801.0,25.316,1931136454488.0,17.959,1931136454488.0,1929914190272.0,1901509832747.0,1796529622953.0,1490680874620.0,1930616036333.0,1922192514625.0,1891805912661.0,1794164632930.0,1527247170788.0,1930830888434.0,1915009652435.0,1865605547517.0,1617444252865.0,6.2195229380185e+22,91.684,1.476367096859e+19,1.4223616474695e+19,1.1533079511947e+19,1.491744325116e+19,1.4118961990148e+19,1.1924340035512e+19,1.5167747440745e+19,1.4570888850423e+19,1.2654105807467e+19,4.680318285387939e+18,0.527,2.655,2.663,2.095,2.757,2.861,1.597,23141069615.0,20159939243.0,-1.044,0.731,32.554,32.495,15.379,29.626,19.282,33.746,21.751,11.825,27.66,1.191,3.362,2.028,17.989,18.164,19.274,9.136,17.148,16.953,19.516,11.984,16.586,12.593,35.902,68.771,0.798,2.036,-0.01,172607618402.0,256024387635.0,245655233019.0,188939112497.0,210753167496.0,148091342201.0,1.201,107387.0,80313.0,104222.0,84441.0,106438.0,94190.0,71075.0,1262928621.0,0.834,0.929,3268.0,1572.0,2938.0,2.636,3.469,1.443,26.122,26.489,26.33,17.272,25.664,25.93,19.273,27.32,12.988,17.894,42.172,80.053,0.994,0.358,970196.0,952592.0,970089.0,963603.0,74522.0,33560720.0,1388387897.0,0.014,0.075,0.029,329495.0,327898.0,341693.0,0.163,0.172,547293.0,532523.0,493227.0,529292.0,496249.0,527992.0,513388.0,0.218,17.592,16.759,17.849,17.633,17.171,17.925,17.746,17.183,0.59,6.247,1.047,9.755,0.134,6.193,741650.0,175297.0,606827.0,8651722081.0,7682278682.0,92059680510.0,0.714,15741.0,10332.0,11302.0,15345.0,12600.0,8814.0,1.186,6916.0
2018/01/08,259614717349.0,25.086,1931136454488.0,18.088,1931136454488.0,1931136454488.0,1905654902695.0,1807870940527.0,1499650576502.0,1930876245410.0,1924428499591.0,1897049984905.0,1803001524643.0,1536123858342.0,1931136454488.0,1918959868667.0,1874289859229.0,1627124595280.0,6.2775284649218e+22,91.684,1.4916791513177e+19,1.4309538820432e+19,1.1602893952376e+19,1.5003722855197e+19,1.4212225105715e+19,1.2004344436521e+19,1.5274530015792e+19,1.4657400063761e+19,1.2742709340863e+19,4.731052341370046e+18,0.529,2.737,2.685,2.113,2.756,2.844,1.589,23709769515.0,20376502624.0,-0.837,0.691,31.8,32.813,15.695,29.722,19.542,33.657,22.097,10.699,27.722,0.985,3.209,2.048,18.118,17.649,19.383,9.315,17.182,16.889,19.413,11.863,16.601,9.117,35.185,68.902,0.612,2.052,-0.011,174602139966.0,256503098264.0,246555844911.0,190492422494.0,212665411429.0,147889524962.0,1.203,107480.0,81222.0,104777.0,85065.0,106789.0,94905.0,70623.0,1246898777.0,0.825,0.93,3349.0,1609.0,2963.0,2.566,3.413,1.481,25.088,26.208,26.476,17.465,25.375,25.719,19.401,27.239,12.828,17.853,41.141,79.681,0.84,0.371,969613.0,953175.0,969141.0,963667.0,73777.0,40166642.0,1360779530.0,0.011,0.073,0.029,329968.0,328285.0,342045.0,0.154,0.173,579574.0,534413.0,494543.0,532708.0,498139.0,531200.0,515345.0,0.218,17.627,16.771,17.881,17.663,17.192,17.959,17.778,17.213,0.58,6.253,1.079,9.774,0.135,6.344,745353.0,176986.0,609575.0,7342524870.0,7831030061.0,92895345522.0,0.7,15746.0,10451.0,11393.0,15328.0,12713.0,8801.0,1.189,7020.0
2018/01/09,252344308821.0,26.858,1931136454488.0,18.11,1931136454488.0,1931136454488.0,1909799972642.0,1819212258102.0,1508620278384.0,1931006349949.0,1926105488315.0,1901594847516.0,1811268294311.0,1544805453861.0,1931136454488.0,1922357408906.0,1882242473033.0,1636607801390.0,6.3194428814557e+22,91.684,1.513972730219e+19,1.4380959875258e+19,1.1692040269747e+19,1.512117991853e+19,1.4320123539552e+19,1.2089625895723e+19,1.5403577924727e+19,1.4759020193423e+19,1.2836813887628e+19,4.748025603254027e+18,0.532,2.769,2.661,2.13,2.75,2.822,1.58,23490131406.0,20557835149.0,-0.681,0.651,30.855,33.209,16.017,29.832,19.804,33.567,22.443,7.976,27.772,0.814,3.061,2.065,18.288,17.27,19.57,9.499,17.237,16.939,19.326,11.592,16.618,6.679,33.594,69.038,0.464,2.065,-0.012,176520638778.0,255948593004.0,246929294195.0,191851804611.0,214374030525.0,147393166539.0,1.205,107781.0,81939.0,104064.0,85256.0,105902.0,95180.0,69800.0,1218015418.0,0.809,0.93,3452.0,1650.0,2999.0,2.477,3.352,1.518,25.753,26.053,26.762,17.676,26.116,26.004,19.565,27.264,12.461,17.843,38.82,79.593,0.717,0.384,969632.0,953391.0,969249.0,964065.0,73875.0,40220308.0,1364362519.0,0.01,0.07,0.03,330721.0,328985.0,342707.0,0.146,0.174,592714.0,540345.0,496411.0,538287.0,500799.0,536669.0,518084.0,0.221,17.66,16.783,17.912,17.691,17.212,17.99,17.809,17.242,0.573,6.259,1.087,9.793,0.136,6.385,748932.0,177460.0,611380.0,4907909626.0,7872976012.0,93446384056.0,0.685,15762.0,10564.0,11473.0,15282.0,12814.0,8771.0,1.19,6918.0
2018/01/10,240422271940.0,25.778,1931136454488.0,18.053,1931136454488.0,1931136454488.0,1913945042590.0,1830553575676.0,1517589980265.0,1931071402218.0,1927363229858.0,1905533728445.0,1819001723999.0,1553296245084.0,1931136454488.0,1925202273153.0,1889463388929.0,1645893871194.0,6.3452661876203e+22,91.684,1.5297427122097e+19,1.4487058457295e+19,1.1778174997461e+19,1.5305250630326e+19,1.446087106971e+19,1.2186594782784e+19,1.5585175652035e+19,1.4895842798697e+19,1.2942520920315e+19,4.812213462351844e+18,0.534,2.725,2.62,2.143,2.729,2.785,1.569,23100433648.0,20699397438.0,-0.585,0.608,30.113,33.475,16.314,29.825,20.022,33.342,22.744,6.111,27.781,0.658,2.918,2.078,17.387,16.803,19.646,9.664,17.186,16.829,19.124,11.479,16.596,4.172,32.94,68.859,0.326,2.075,-0.013,178247514868.0,253878416863.0,246509486308.0,192919287409.0,215778462023.0,146703995810.0,1.205,106729.0,82546.0,103103.0,85342.0,104701.0,95339.0,69088.0,1193277158.0,0.787,0.929,3547.0,1688.0,3031.0,2.364,3.284,1.553,25.907,25.844,27.006,17.869,25.947,25.947,19.701,27.2,12.082,17.814,36.495,79.335,0.608,0.396,969648.0,954022.0,969293.0,964437.0,73470.0,40234191.0,1349468849.0,0.009,0.067,0.031,331324.0,329386.0,343070.0,0.139,0.175,593893.0,542753.0,498005.0,541732.0,502797.0,539981.0,520178.0,0.226,17.69,16.794,17.93,17.715,17.23,18.009,17.835,17.27,0.558,6.264,0.972,9.81,0.137,5.692,752392.0,177776.0,613257.0,4925240109.0,7901106817.0,94021185856.0,0.672,15688.0,10667.0,11536.0,15190.0,12897.0,8728.0,1.191,6805.0
2018/01/11,232652102673.0,22.436,1931136454488.0,18.095,1931136454488.0,1931136454488.0,1918090112537.0,1841894893250.0,1526559682147.0,1931103928353.0,1928306536016.0,1908947425251.0,1826236222741.0,1561600425510.0,1931136454488.0,1927494461406.0,1895952606917.0,1654982804693.0,6.3549983834154e+22,91.684,1.5485564547931e+19,1.4612551221631e+19,1.1884064210395e+19,1.5515639068086e+19,1.4617148027376e+19,1.228981608236e+19,1.5796607224226e+19,1.5050430247486e+19,1.305471847891e+19,4.837411004117817e+18,0.537,2.717,2.612,2.155,2.718,2.758,1.566,22903205099.0,20796236999.0,-0.569,0.56,29.518,33.616,16.574,29.747,20.211,33.03,23.015,4.812,27.798,0.509,2.776,2.089,16.802,16.437,19.683,9.807,17.105,16.713,18.885,11.423,16.588,2.797,32.624,68.789,0.193,2.081,-0.014,179793540445.0,251048241637.0,245615461557.0,193792536097.0,216974167249.0,146030539442.0,1.205,104278.0,82990.0,101366.0,85140.0,102730.0,95199.0,68401.0,1169679485.0,0.756,0.927,3585.0,1717.0,3040.0,2.177,3.198,1.584,25.024,25.326,27.033,17.958,24.192,25.07,19.761,26.906,12.038,17.824,36.226,79.424,0.481,0.408,969271.0,954088.0,968506.0,964512.0,73472.0,45031963.0,1349528518.0,0.005,0.065,0.031,331636.0,329570.0,343211.0,0.132,0.176,580576.0,542971.0,498794.0,542958.0,504070.0,541141.0,521557.0,0.231,17.721,16.805,17.952,17.739,17.249,18.028,17.861,17.299,0.538,6.27,1.002,9.827,0.137,5.862,756743.0,183642.0,616852.0,5166816224.0,8431079813.0,95126447299.0,0.661,15586.0,10759.0,11587.0,15072.0,12967.0,8687.0,1.191,6912.0
2018/01/12,232459902423.0,21.874,1931136454488.0,18.147,1931136454488.0,1931136454488.0,1922235182485.0,1853236210825.0,1535529384029.0,1931120191420.0,1929014015634.0,1911905962483.0,1833003979628.0,1569722096477.0,1931136454488.0,1929233973666.0,1901710126996.0,1663874601888.0,6.3486394688412e+22,91.684,1.5730952214724e+19,1.4765791463677e+19,1.1988622598588e+19,1.5815031663773e+19,1.4819982576302e+19,1.2410063718698e+19,1.6100009755934e+19,1.5253561364525e+19,1.3183883738807e+19,4.933261029578314e+18,0.539,2.658,2.563,2.164,2.685,2.711,1.557,22558614042.0,20904392210.0,-0.609,0.508,29.255,33.78,16.845,29.683,20.398,32.716,23.282,4.541,27.793,0.373,2.638,2.096,16.101,16.254,19.735,9.952,17.029,16.645,18.642,11.341,16.57,2.483,32.156,68.64,0.07,2.085,-0.015,181328886281.0,248569796409.0,244766715807.0,194642368323.0,218131669710.0,145305728305.0,1.204,102748.0,83585.0,100178.0,85092.0,101354.0,95198.0,67451.0,1137395534.0,0.719,0.925,3626.0,1749.0,3044.0,1.95,3.099,1.612,23.363,24.917,27.075,18.074,23.033,24.271,19.808,26.573,11.958,17.789,35.748,79.109,0.342,0.419,969295.0,954432.0,969162.0,965069.0,73654.0,45489616.0,1356211019.0,0.005,0.062,0.032,331712.0,328918.0,342514.0,0.121,0.176,571717.0,539169.0,499655.0,540264.0,504007.0,538446.0,521610.0,0.231,17.749,16.816,17.978,17.766,17.269,18.051,17.888,17.328,0.538,6.276,1.031,9.846,0.138,6.021,759684.0,176662.0,618639.0,5166913637.0,7802401728.0,95678566374.0,0.65,15490.0,10850.0,11637.0,14960.0,13035.0,8643.0,1.19,7355.0
2018/01/13,241095276020.0,22.112,2134254177774.0,18.171,1998842362250.0,1960153272100.0,1940888661239.0,1871348119175.0,1546099377046.0,2032687184597.0,1980324056169.0,1941552391188.0,1852439476282.0,1582129394967.0,1981915885309.0,1957503173037.0,1919840318412.0,1677033388563.0,6.5976475999862e+22,93.482,1.5984267078474e+19,1.4865658625057e+19,1.2076458393752e+19,1.60896770555e+19,1.5017072223104e+19,1.2530169397446e+19,1.6385865740867e+19,1.5454147212141e+19,1.3313251859755e+19,5.066058175256032e+18,0.542,2.484,2.528,2.169,2.636,2.648,1.551,22144402237.0,20981213658.0,-0.72,0.448,29.151,34.008,17.126,29.612,20.578,32.38,23.54,4.531,27.749,0.248,2.505,2.1,16.133,16.29,19.813,10.114,16.997,16.683,18.436,11.218,16.54,2.484,31.462,68.393,-0.034,2.086,-0.016,182968295988.0,247573193690.0,244529848724.0,195663311350.0,219445216737.0,144635050074.0,1.202,101903.0,84112.0,98471.0,84842.0,99482.0,94981.0,66384.0,1101721201.0,0.676,0.921,3593.0,1787.0,3058.0,1.746,3.0,1.638,22.141,24.36,27.085,18.25,22.572,23.731,19.859,26.253,11.94,17.63,35.643,77.709,0.204,0.429,968580.0,955727.0,967775.0,964923.0,68887.0,60402302.0,1186356624.0,-0.001,0.059,0.033,331516.0,327526.0,341061.0,0.105,0.176,556757.0,529692.0,500028.0,534175.0,502729.0,532428.0,520428.0,0.226,17.778,16.828,18.004,17.792,17.289,18.072,17.916,17.358,0.532,6.282,1.05,9.865,0.139,6.13,760769.0,167079.0,618816.0,5841411091.0,6978831761.0,95733380048.0,0.634,15418.0,10947.0,11697.0,14887.0,13112.0,8602.0,1.188,8008.0
2018/01/14,232027547555.0,20.24,2227847638504.0,18.186,2097746090255.0,2002540584102.0,1966227387187.0,1892579809550.0,1557555543095.0,2130267411550.0,2042204951752.0,1979725090830.0,1876659357716.0,1596321004715.0,2048839476910.0,1995764370006.0,1942840287401.0,1692016866837.0,6.9653738184314e+22,94.079,1.6097454322994e+19,1.4950198654009e+19,1.2141505385249e+19,1.6178551894462e+19,1.5129276489208e+19,1.2623050033716e+19,1.6488795243432e+19,1.5576120097474e+19,1.3416104166436e+19,5.153645879243947e+18,0.545,2.361,2.508,2.178,2.595,2.593,1.538,21943020981.0,21005249800.0,-0.885,0.38,29.418,34.117,17.409,29.566,20.761,32.051,23.799,3.967,27.706,0.139,2.376,2.102,15.6,16.222,19.744,10.248,16.826,16.423,18.083,11.327,16.478,2.681,32.073,67.885,-0.149,2.084,-0.017,184497952756.0,245500440872.0,243723248648.0,196462525332.0,220523442047.0,143763496418.0,1.2,100416.0,84555.0,96929.0,84616.0,97718.0,94771.0,65588.0,1075436983.0,0.629,0.916,3588.0,1813.0,3051.0,1.491,2.885,1.661,21.409,24.297,27.029,18.384,21.406,22.858,19.867,25.811,12.052,17.505,36.312,76.606,0.055,0.438,968635.0,957166.0,968002.0,965283.0,64652.0,60696401.0,1044978369.0,-0.003,0.057,0.033,330631.0,325490.0,338937.0,0.083,0.176,525832.0,522523.0,499005.0,524222.0,500030.0,522764.0,517788.0,0.212,17.805,16.84,18.028,17.817,17.309,18.09,17.942,17.388,0.53,6.288,1.044,9.885,0.139,6.091,761773.0,168606.0,618860.0,6527480341.0,7106955162.0,95746993304.0,0.613,15294.0,11037.0,11744.0,14784.0,13176.0,8550.0,1.186,8025.0
2018/01/15,233914106364.0,21.397,2227847638504.0,18.231,2196649818260.0,2044927896105.0,1988032175296.0,1913811499925.0,1569011709144.0,2179057525027.0,2088615623440.0,2012808097187.0,1899316666154.0,1610200710952.0,2105166240510.0,2030647070182.0,1964470469915.0,1706748561242.0,7.3068512887683e+22,94.079,1.6178936607938e+19,1.5051046028645e+19,1.2209721649747e+19,1.6179931757399e+19,1.5197639352258e+19,1.2701420381689e+19,1.6500988115898e+19,1.5656036369247e+19,1.3505057913276e+19,5.203363572915243e+18,0.548,2.261,2.499,2.187,2.56,2.544,1.527,21924321658.0,20995805559.0,-1.064,0.31,29.398,34.087,17.658,29.336,20.876,31.527,23.988,4.034,27.606,0.023,2.249,2.101,14.672,16.116,19.634,10.369,16.588,16.011,17.657,11.515,16.402,3.167,33.149,67.26,-0.282,2.079,-0.018,186057042668.0,243955596271.0,243090400759.0,197285637003.0,221609511357.0,142826816745.0,1.196,99005.0,84873.0,95592.0,84432.0,96156.0,94588.0,65144.0,1060930418.0,0.579,0.911,3615.0,1840.0,3045.0,1.223,2.763,1.68,21.25,24.439,27.076,18.519,21.401,22.493,19.901,25.448,11.953,17.408,35.719,75.764,-0.083,0.447,968548.0,957921.0,967991.0,965531.0,63566.0,60487731.0,1010145628.0,-0.005,0.054,0.034,329955.0,324347.0,337681.0,0.058,0.176,507247.0,520458.0,498539.0,519572.0,498977.0,518223.0,516758.0,0.195,17.833,16.852,18.055,17.844,17.329,18.112,17.969,17.418,0.527,6.294,1.104,9.905,0.14,6.447,762541.0,173495.0,618943.0,7099655114.0,7525138882.0,95772734577.0,0.587,15147.0,11129.0,11792.0,14696.0,13239.0,8494.0,1.182,8241.0
2018/01/16,205785298207.0,23.387,2227847638504.0,18.281,2227847638504.0,2087315208107.0,2009225831297.0,1935043190300.0,1580467875193.0,2203452581765.0,2123423627206.0,2041480036029.0,1920512212757.0,1623775368701.0,2150896176110.0,2062622465276.0,1984730865952.0,1721228471777.0,7.6220800109971e+22,94.079,1.6255117433694e+19,1.5138741616742e+19,1.2294575402104e+19,1.629254304188e+19,1.5315502387016e+19,1.2796433480795e+19,1.6613732086974e+19,1.5783357037786e+19,1.3610877577919e+19,5.265221903749516e+18,0.551,2.149,2.459,2.194,2.516,2.487,1.514,22181286615.0,21165843774.0,-1.13,0.251,29.252,34.019,17.895,29.022,20.955,30.907,24.138,4.554,27.469,-0.104,2.122,2.097,13.379,16.122,19.482,10.486,16.335,15.551,17.207,11.756,16.316,3.122,34.553,66.554,-0.425,2.071,-0.019,187346969310.0,238866223196.0,240683619949.0,197472442744.0,222043099390.0,141412234588.0,1.192,98950.0,85776.0,96945.0,85138.0,97289.0,95284.0,64620.0,1043930533.0,0.539,0.906,3636.0,1866.0,3036.0,0.949,2.634,1.695,21.674,24.445,27.228,18.676,22.394,22.716,19.977,25.21,11.64,17.326,33.87,75.047,-0.189,0.455,968370.0,958397.0,967711.0,965670.0,63104.0,61049679.0,995532950.0,-0.007,0.052,0.034,329668.0,323890.0,337101.0,0.034,0.175,494479.0,520162.0,499160.0,520232.0,499655.0,518826.0,517445.0,0.18,17.857,16.864,18.085,17.872,17.35,18.139,17.998,17.45,0.542,6.301,1.073,9.926,0.14,6.235,764405.0,171330.0,619272.0,7611202577.0,7338467446.0,95874317511.0,0.561,14909.0,11205.0,11802.0,14510.0,13264.0,8409.0,1.178,8104.0
2018/01/17,180485872090.0,24.447,2227847638504.0,18.269,2227847638504.0,2129702520109.0,2030419487298.0,1952036583800.0,1591924041242.0,2215650110134.0,2149529630030.0,2066329049692.0,1940340304741.0,1637051682323.0,2186029283709.0,2091772039570.0,2003621475513.0,1735456598443.0,7.9110599851176e+22,94.079,1.657865964896e+19,1.527553970608e+19,1.2405324437538e+19,1.6709670315511e+19,1.5580373045539e+19,1.2942028296472e+19,1.7035849441697e+19,1.6059631616972e+19,1.376750224148e+19,5.438007887579032e+18,0.554,2.02,2.373,2.195,2.452,2.413,1.512,21875747789.0,21248211783.0,-1.198,0.192,28.861,33.849,18.117,28.633,21.0,30.195,24.25,5.582,27.308,-0.243,1.995,2.09,12.711,15.894,19.34,10.601,16.076,15.046,16.746,11.993,16.221,4.072,35.958,65.776,-0.574,2.061,-0.019,188307920323.0,231082176382.0,236799894281.0,197099111521.0,221892306045.0,140030522713.0,1.187,96961.0,86373.0,96111.0,85113.0,96325.0,95246.0,63541.0,1009367982.0,0.499,0.901,3616.0,1890.0,3022.0,0.668,2.499,1.707,23.077,24.216,27.359,18.86,23.42,23.149,20.075,25.03,11.421,17.216,32.612,74.1,-0.259,0.463,968111.0,959010.0,967236.0,965727.0,62114.0,62785326.0,964530002.0,-0.009,0.049,0.035,329210.0,323708.0,336792.0,0.013,0.174,489439.0,519437.0,499681.0,522566.0,500902.0,521165.0,518703.0,0.168,17.878,16.875,18.11,17.898,17.37,18.163,18.025,17.481,0.555,6.308,1.029,9.947,0.141,5.969,766362.0,169047.0,620581.0,7609803016.0,7144228751.0,96280182664.0,0.537,14638.0,11262.0,11779.0,14241.0,13254.0,8327.0,1.173,8075.0
