bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-30,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-std-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-var-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-3,transactionfees-btc-ema-7,transactionfees-btc-ema-90,transactionfees-btc-wma-3,transactionfees-btc-wma-30,transactionfees-btc-wma-90,transactionfees-btc-std-90,transactionfees-btc-mom-90,transactionfees-btc-var-14,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-90,transactionfees-btc-roc-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-std-30,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-ema-30,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-var-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-7,marketcap-btc-std-14,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-14,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-sma-90,transactionvalue-btc-std-7,transactionvalue-btc-std-14,transactionvalue-btc-std-90,transactionvalue-btc-var-7,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-90,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-90,size-btc-sma-14,size-btc-sma-90,size-btc-ema-14,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,transactions-btc-sma-14,transactions-btc-ema-14,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-90,transactions-btc-std-30,transactions-btc-std-90,transactions-btc-var-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-30,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-sma-30
1267079990,115.0,0.107,0.0575,1.563,7092.0,20.19,7577580,7136703,6164676,4377328,7660142,7503324,7133024,6358816,4902639,7649145,7361530,6765619,5134959,2953023,4423450,2180085742573.0,1.358,98.62,93.644,136.125,62986677705533.0,61109257991306.0,53954152826930.0,36140003890285.0,64137235862668.0,60884980460614.0,54504195308758.0,41029324032980.0,62571996343681.0,58282455579911.0,43763128342763.0,17638256207232.0,7.7777020507993e+25,2.0370974062431e+26,1.527,0.493,10916.0,10166.0,7116.0,4746.0,9502.0,9781.0,7645.0,5463.0,9873.0,10242.0,8154.0,5840.0,4480.0,4449.0,5145.0,5018022.0,4949018.0,1.746,0.254,52.832,264.198,74349257,173151660,153047169,5855858996854238.0,0.734,0.144,0.044,0.132,0.129,0.056,0.138,0.103,0.062,0.075,0.095,0.001,3.505,1.629,55.42,844.631,0.081,0.076,0.063,0.073,0.065,0.075,0.077,0.07,0.042,0.04,0.035,0.051,3.37,1.49,57.769,60.154,722.163,8.26,8.989,8.491,8.87,8.594,1.647,-0.073,1794684499,1662325084,1387155750,508774849,1599341659,1604618759,1424519073,1113695941,654456853,1647347356,1702619360,1546790790,1227560681,591705873,727839133,922081787,876642040,1118093015,132437450706624256,2.1255870552985856e+17,1.9212531661372112e+17,5.171,3.654,1.518,53.076,60.187,65.378,163.892,750.464,3096,1486,3483.0,3071.0,2905.0,3033141,2356998,2336379,2109843,0.231,52.826,56.008,89.385,101.523,1997.0,3.842,0.568,746.939,1.268,1.325,1.201,1.247,1.409,1.342,1.314,1.287,1.2,1.413,1.304,1.329,1.271,1.271,0.543,0.631,0.757,0.074,0.1,0.143,0.664,181935,160726,182023,171533,157163,186719,172195,162953,51080,1200875592,652279796,0.166,60536,61081,58345,53528,56467,17856,15427,59494684,21154,163781316,111875259,0.831,0.303,19.827,19.887,19.653,19.438,19.883,19.826,19.705,19.576,19.968,19.858,19.873,19.764,19.53,0.448,0.808,0.05,0.089,0.035,65.535,52.423,4.169,81053
1018942331,92.446,0.0891,0.0462,1.291,6360.0,20.136,7673000,7206501,6274847,4426478,7666571,7545743,7205021,6443602,4963526,7673000,7433036,6862931,5207391,3022728,4423450,2284220826087.0,1.378,98.62,93.644,136.125,64682795559961.0,61439083798710.0,54950625608863.0,36637584644909.0,64024996828665.0,61258753696086.0,55096716884106.0,41527323059214.0,62915865908394.0,58910463766990.0,44368584954551.0,16296614049767.0,6.6394907371765e+25,2.0859434311197e+26,1.533,0.505,8586.0,9653.0,7160.0,4791.0,7931.0,8926.0,7562.0,5483.0,7595.0,9290.0,8105.0,5876.0,4423.0,4431.0,4077.0,4890942.0,4908464.0,1.774,0.273,51.98,178.631,75753638,169664822,153054969,5856455890383685.0,0.786,0.126,0.045,0.11,0.119,0.057,0.11,0.103,0.063,0.075,0.078,0.001,3.507,1.67,53.934,692.026,0.064,0.073,0.063,0.066,0.062,0.057,0.07,0.068,0.041,0.04,0.025,0.039,3.398,1.531,52.981,56.643,561.246,8.232,8.95,8.48,8.858,8.58,1.563,-0.074,1417297661,1605832272,1392135055,518441394,1309141995,1458199652,1370442174,1107582805,662467523,1259476272,1541773671,1497695668,1229510169,734003976,716655161,901416508,879739053,869989024,128398654982438400,2.031379304399611e+17,1.9348520028012816e+17,4.842,3.682,1.564,46.457,54.075,59.878,118.702,584.068,3151,1514,3722.0,2953.0,2907.0,3463470,2179736,2208171,2112289,0.272,53.832,57.291,90.037,84.708,2027.0,4.017,0.621,609.801,1.248,1.319,1.199,1.248,1.35,1.329,1.311,1.287,1.202,1.39,1.309,1.325,1.277,1.272,0.542,0.63,0.757,0.074,0.099,0.143,0.657,180932,160733,179590,171033,157309,184298,172486,163020,51081,1199269405,652320582,0.185,60281,60740,58356,53637,56549,17888,15321,58683492,21584,165857321,116462670,0.881,0.31,19.87,19.906,19.675,19.446,19.946,19.867,19.733,19.589,20.091,19.935,19.906,19.795,19.545,0.471,0.76,0.055,0.091,0.037,63.745,51.908,3.92,82384
1085384852,98.435,0.0743,0.0492,0.958,6595.0,20.138,7673000,7276299,6375101,4475627,7669785,7577557,7267418,6522918,5023075,7673000,7495236,6953134,5278743,3087734,4423450,2383524573089.0,1.394,98.62,93.644,136.125,64837746499643.0,61782278732706.0,55725770086524.0,37109457916385.0,63746965453545.0,61479302713700.0,55600984912757.0,41997335109082.0,63112370912324.0,59424157039204.0,44946063782755.0,15506433654622.0,6.0112371171297e+25,2.1312909511002e+26,1.533,0.518,6682.0,9320.0,7215.0,4839.0,7263.0,8343.0,7500.0,5507.0,6600.0,8526.0,8069.0,5915.0,4352.0,4415.0,4304.0,4734797.0,4872858.0,1.78,0.291,52.23,187.901,76726062,165815897,152519887,5815578951777596.0,0.834,0.09,0.045,0.092,0.108,0.057,0.085,0.103,0.063,0.075,0.063,0.001,3.464,1.706,52.733,571.828,0.051,0.07,0.064,0.062,0.061,0.05,0.064,0.066,0.04,0.04,0.028,0.042,3.387,1.568,54.028,57.312,607.072,8.251,8.926,8.489,8.853,8.572,1.524,-0.075,1123802391,1550197589,1401156941,528852702,1197263424,1364995952,1332434531,1106150679,671762409,1093519868,1411661816,1456795641,1234556942,819362118,697546580,879468861,884141326,937017691,121642807792453120,1.933663692785184e+17,1.954264710232443e+17,4.405,3.667,1.606,48.316,55.332,60.772,130.099,631.553,3201,1538,3947.0,2995.0,2900.0,3894868,2242639,2053298,2102569,0.312,54.205,57.942,89.999,61.073,2025.0,4.094,0.671,627.983,1.25,1.283,1.192,1.246,1.154,1.237,1.264,1.266,1.196,1.17,1.237,1.277,1.261,1.266,0.566,0.636,0.76,0.08,0.101,0.144,0.649,177893,160542,175003,169365,157042,179532,171586,162678,51184,1205285576,654939242,0.197,59876,59754,58033,53631,56515,17878,15279,58358928,21686,160688634,117569650,0.917,0.317,19.914,19.919,19.696,19.456,19.994,19.903,19.759,19.601,20.146,20.002,19.937,19.825,19.561,0.491,0.854,0.06,0.094,0.04,63.785,51.927,4.43,83108
1013148373,91.849,0.0886,0.0459,1.38,5779.0,20.149,7673000,7346097,6469279,4524777,7671393,7601418,7321496,6597117,5081315,7673000,7548129,7036869,5349015,3148331,4423450,2477996983579.0,1.405,98.62,93.644,136.125,64684411716147.0,62288221277125.0,56365301454215.0,37534784253576.0,63219391881007.0,61500285173658.0,55990384025701.0,42428968868517.0,63092956569749.0,59805505495776.0,45485123414557.0,14831557300994.0,5.4993772993164e+25,2.1753110778086e+26,1.529,0.53,6245.0,8801.0,7258.0,4877.0,6521.0,7702.0,7389.0,5513.0,6148.0,7641.0,7976.0,5936.0,4267.0,4388.0,3409.0,4552780.0,4813521.0,1.763,0.307,51.293,143.822,77237603,167456084,151993415,5775499545862167.0,0.877,0.084,0.046,0.09,0.103,0.058,0.084,0.103,0.064,0.075,0.078,0.001,3.396,1.738,53.739,706.984,0.047,0.067,0.064,0.058,0.059,0.047,0.058,0.064,0.039,0.041,0.022,0.039,3.343,1.602,52.694,56.345,556.932,8.286,8.928,8.549,8.865,8.583,1.526,-0.076,1039158519,1471645484,1403741761,538453760,1105205898,1277034057,1289863044,1100150530,679265397,1038192859,1277399512,1405061165,1233623555,900772551,691481667,855279033,886199895,864095279,119536723886916864,1.8287555601922176e+17,1.963375635312388e+17,3.908,3.616,1.644,46.429,53.68,59.319,113.253,579.723,3124,1549,4280.0,3266.0,2889.0,4579275,2666020,2147692,2087001,0.349,54.081,58.088,89.76,38.223,2014.0,4.079,0.717,370.688,1.261,1.304,1.189,1.251,1.267,1.272,1.28,1.274,1.2,1.225,1.269,1.29,1.273,1.269,0.556,0.63,0.756,0.077,0.099,0.143,0.642,179845,161076,175025,169740,157441,179169,172644,163000,50778,1207887412,644611706,0.207,60698,59163,57858,53668,56523,17669,15114,57106130,21536,161081756,115953283,0.936,0.323,19.968,19.941,19.721,19.466,20.033,19.936,19.784,19.613,20.143,20.061,19.968,19.854,19.576,0.51,0.912,0.065,0.097,0.042,63.997,52.024,4.743,83371
961179992,87.108,0.119,0.0436,1.785,5865.0,20.385,7673000,7415895,6563458,4573926,7672196,7619313,7368363,6666529,5138275,7673000,7591716,7114529,5418207,3204770,4423450,2567638057558.0,1.413,98.62,93.644,136.125,64491019249841.0,62037669432380.0,57066213968040.0,37976966029229.0,62913140487095.0,61566165324552.0,56377739011486.0,42858978042953.0,63053778573514.0,60168672260366.0,46022697086025.0,13806539915148.0,4.7655136107145e+25,2.2136953854744e+26,1.52,0.542,6080.0,8193.0,7296.0,4921.0,6193.0,7243.0,7291.0,5521.0,5958.0,6907.0,7886.0,5958.0,4198.0,4348.0,3941.0,4406319.0,4725580.0,1.73,0.323,51.386,204.784,77785369,168578531,151628775,5747821332686852.0,0.916,0.094,0.047,0.105,0.107,0.059,0.101,0.105,0.066,0.076,0.109,0.001,3.328,1.769,55.764,1040.0,0.046,0.061,0.064,0.054,0.057,0.045,0.052,0.061,0.038,0.041,0.021,0.037,3.27,1.633,51.742,55.662,523.689,8.304,8.894,8.564,8.863,8.58,1.427,-0.077,1019904406,1351815578,1398146246,547478560,1033192945,1198070541,1246038637,1091184689,685461322,999203596,1149783139,1346052929,1228180256,917196184,704328896,830056902,886692561,812231991,124019798573336320,1.7224861510659648e+17,1.9655592463753626e+17,3.387,3.534,1.679,45.065,52.513,58.305,99.659,545.312,3080,1560,4613.0,3404.0,2883.0,5320681,2896244,2215376,2078022,0.383,54.414,58.681,89.754,53.775,2014.0,4.011,0.761,347.41,1.347,1.37,1.224,1.259,1.526,1.4,1.347,1.307,1.213,1.512,1.4,1.354,1.312,1.28,0.551,0.64,0.764,0.076,0.102,0.146,0.635,181462,161116,173273,169233,157538,176774,172839,163018,50775,1092275268,644531554,0.214,60823,58519,57631,53683,56506,15863,14960,55948836,21763,146702119,118412322,0.948,0.329,20.068,19.971,19.754,19.479,20.121,19.996,19.823,19.63,20.265,20.165,20.027,19.897,19.596,0.542,1.166,0.074,0.103,0.045,68.177,54.059,6.064,85015
828357493,75.043,0.0578,0.0375,1.165,4937.0,20.518,7673000,7485694,6657636,4623075,7672598,7632735,7408981,6731462,5193984,7673000,7625997,7186112,5486319,3257267,4423450,2652447795025.0,1.418,98.62,93.644,136.125,64911449594467.0,62481173667108.0,57776120065725.0,38512729544934.0,64198519412374.0,62431297439707.0,57131088506758.0,43412729210981.0,63856043474291.0,60877604016506.0,46683745221387.0,13803433440421.0,4.7633693686032e+25,2.2747772502194e+26,1.511,0.554,5527.0,6991.0,7295.0,4949.0,5565.0,6666.0,7139.0,5508.0,5387.0,6093.0,7734.0,5958.0,4198.0,4314.0,2563.0,4406656.0,4652684.0,1.678,0.338,50.336,107.973,78822824,163238468,151606045,5746098225175414.0,0.952,0.088,0.048,0.081,0.095,0.059,0.083,0.103,0.066,0.076,0.047,0.001,3.224,1.795,51.2,427.888,0.042,0.053,0.062,0.05,0.054,0.041,0.046,0.058,0.037,0.04,0.016,0.03,3.169,1.659,49.394,53.977,428.524,8.345,8.862,8.536,8.847,8.563,1.383,-0.078,934228619,1162851956,1372807391,554999586,930775219,1105642279,1190347818,1074228096,688601898,903430139,1018918618,1270081095,1213136003,699952221,757006008,806519155,884609359,676892339,143264524156524032,1.6261828681345062e+17,1.9563342943098416e+17,2.845,3.423,1.708,41.695,49.66,55.839,72.892,446.896,3109,1576,4332.0,3518.0,2877.0,4691502,3093526,2125679,2069327,0.415,54.423,58.944,89.588,40.13,2007.0,3.894,0.801,273.17,1.355,1.357,1.243,1.258,1.346,1.342,1.323,1.297,1.212,1.407,1.355,1.326,1.308,1.278,0.561,0.598,0.764,0.079,0.089,0.146,0.628,181873,161121,174329,170005,158058,176738,174149,163459,50783,881535271,644731362,0.221,61146,59731,58274,53989,56779,14477,15180,57605566,22291,135844174,124217714,0.961,0.336,20.182,20.006,19.791,19.494,20.22,20.065,19.868,19.649,20.412,20.278,20.1,19.946,19.619,0.582,1.3,0.085,0.112,0.048,70.193,55.142,6.764,86629
858411619,77.734,0.112,0.0389,1.876,5006.0,20.389,7725182,7581583,6763990,4676283,7855437,7734120,7492887,6815773,5256496,7764319,7699674,7275186,5561378,3321596,4788726,2758250272700.0,1.42,98.84,94.189,147.366,64546608750623.0,63008477266074.0,58438944183005.0,39031430337929.0,65062044042885.0,63127473505668.0,57809896856930.0,43945474018090.0,64545569376599.0,61514797427390.0,47324182328849.0,13726914514982.0,4.7107045525407e+25,2.3322389480128e+26,1.501,0.566,5269.0,5948.0,7308.0,4983.0,5285.0,6251.0,7001.0,5497.0,5126.0,5596.0,7586.0,5959.0,4169.0,4268.0,3013.0,4345632.0,4554470.0,1.612,0.351,50.413,151.197,79929025,163512567,151494365,5737635628101426.0,0.985,0.096,0.049,0.097,0.099,0.06,0.095,0.104,0.068,0.077,0.1,0.001,3.124,1.818,54.531,855.643,0.04,0.046,0.061,0.047,0.052,0.039,0.043,0.055,0.035,0.04,0.016,0.031,3.051,1.681,49.918,54.289,423.267,8.374,8.812,8.529,8.838,8.553,1.195,-0.079,882649701,1004643521,1339966087,562776132,894593419,1043834614,1146089658,1060304452,692333979,865521639,942808534,1201494992,1199279672,272573411,802179809,782934679,882834594,699889144,160873111336384000,1.5324667797001216e+17,1.94849229899552e+17,2.324,3.293,1.733,42.739,50.292,56.262,70.063,441.508,3055,1596,1607.0,3548.0,2874.0,645211,3146297,2113889,2064635,0.445,54.773,59.538,89.581,54.006,2006.0,3.753,0.838,330.571,1.431,1.377,1.279,1.264,1.611,1.475,1.396,1.335,1.227,1.624,1.485,1.396,1.349,1.292,0.611,0.616,0.775,0.093,0.095,0.15,0.622,180415,160719,172925,169604,158184,174329,174121,163518,50115,770912856,627870734,0.225,60629,59305,58162,54045,56805,13587,15101,57010541,22559,128369152,127222999,0.969,0.342,20.272,20.035,19.825,19.507,20.262,20.108,19.901,19.665,20.431,20.329,20.151,19.985,19.639,0.608,1.197,0.092,0.121,0.051,65.996,53.895,6.239,88176
1045938834,94.679,0.0866,0.0473,1.148,4878.0,20.427,7911082,7744331,6901545,4739892,8414867,8044164,7690408,6955032,5338205,8076597,7885369,7417786,5655840,3427443,5724746,2936841391024.0,1.426,99.185,95.245,176.17,65441521961442.0,64214099833488.0,59328590569163.0,39623024055206.0,66834325803132.0,64330633182762.0,58735140355442.0,44565379448107.0,65764595218972.0,62399457227446.0,48052088718869.0,13706862555370.0,4.696952027795e+25,2.4056229139233e+26,1.494,0.578,4940.0,5631.0,7308.0,5009.0,5082.0,5908.0,6864.0,5483.0,4930.0,5329.0,7430.0,5957.0,4168.0,4235.0,2400.0,4342954.0,4484198.0,1.536,0.363,50.269,96.818,85757610,214547991,180117427,8110571853729934.0,1.027,0.085,0.05,0.092,0.096,0.061,0.09,0.103,0.068,0.077,0.075,0.001,3.014,1.839,52.825,637.999,0.041,0.044,0.06,0.047,0.051,0.043,0.043,0.053,0.034,0.04,0.022,0.04,2.93,1.7,53.085,56.181,518.736,8.418,8.788,8.61,8.859,8.575,1.099,-0.08,910902649,973051928,1317688506,572582902,970266127,1044360669,1132736215,1059377638,700105515,947166206,953132362,1162291359,1196761330,178669150,816159749,758632217,884475080,882609311,166529183971011584,1.4388071010127846e+17,1.9557404163789312e+17,1.883,3.16,1.755,48.886,54.02,58.757,86.478,540.386,3378,1722,6888.0,5578.0,3582.0,11861565,7777972,4569337,3207175,0.484,55.59,60.593,89.994,72.079,2025.0,3.611,0.875,362.621,1.372,1.32,1.277,1.263,1.379,1.393,1.363,1.323,1.225,1.393,1.414,1.365,1.34,1.289,0.531,0.617,0.775,0.071,0.095,0.15,0.616,174904,160266,169125,167980,157882,169529,172722,163159,49958,748677366,623957901,0.223,59183,57595,57409,53878,56608,13527,15158,57442874,22638,124833894,128124217,0.969,0.348,20.306,20.066,19.862,19.52,20.303,20.151,19.935,19.682,20.429,20.368,20.203,20.024,19.659,0.634,1.23,0.1,0.129,0.054,66.606,54.205,6.406,88621
1179129473,106.7,0.0994,0.0534,1.594,6198.0,20.424,8096981,7884991,7039100,4803500,8694581,8276697,7861593,7085307,5418120,8342401,8049365,7551512,5748904,3525530,5724746,3107340479299.0,1.434,99.185,95.245,176.17,64903024476464.0,64792910018212.0,59835876327805.0,40042583555610.0,65105443685300.0,63742388402634.0,58811505321659.0,44902817203792.0,65191888218748.0,62437535083100.0,48498149670003.0,12584247801134.0,3.9590823180089e+25,2.4157411451629e+26,1.479,0.59,5361.0,5608.0,7286.0,5048.0,5640.0,5980.0,6821.0,5499.0,5559.0,5471.0,7358.0,5983.0,4184.0,4214.0,3496.0,4376977.0,4439211.0,1.459,0.375,51.711,129.374,87640254,213194693,180948734,8185611118074155.0,1.068,0.099,0.051,0.096,0.097,0.062,0.097,0.104,0.069,0.077,0.082,0.001,2.905,1.857,53.565,472.97,0.047,0.045,0.059,0.049,0.052,0.049,0.045,0.052,0.033,0.04,0.024,0.046,2.813,1.717,55.166,57.445,597.454,8.541,8.801,8.733,8.895,8.613,1.129,-0.08,1027826642,995935805,1300884039,583869469,1074697800,1078052870,1138921982,1067103563,710633514,1081279618,1004651749,1143816821,1201792822,229982591,817190684,738570057,889209803,1015791030,166950153666471168,1.3637143235856256e+17,1.976735185425368e+17,1.54,3.033,1.776,52.765,56.421,60.38,86.962,621.893,3412,1755,6866.0,5587.0,3587.0,11786608,7804261,4532981,3216786,0.522,56.386,61.628,90.281,78.453,2038.0,3.47,0.909,588.076,1.415,1.332,1.307,1.263,1.487,1.444,1.394,1.34,1.233,1.492,1.47,1.402,1.361,1.297,0.547,0.589,0.774,0.075,0.087,0.15,0.61,176442,160843,174787,170793,159062,174421,175630,164288,51103,673483395,652890003,0.228,59052,57835,57537,54000,56696,12892,15181,57613142,23036,120649547,132659018,0.969,0.354,20.347,20.109,19.895,19.534,20.334,20.187,19.967,19.698,20.419,20.398,20.251,20.06,19.679,0.658,1.22,0.108,0.136,0.058,66.502,54.173,6.356,90027
1265497456,114.48,0.11,0.0572,1.19,6887.0,20.546,8282881,7977940,7176655,4867108,8834439,8451097,8009954,7207178,5496277,8561730,8194605,7676363,5840570,3616489,5724746,3269747537528.0,1.442,99.185,95.245,176.17,65167428975407.0,65002587737525.0,60239166812288.0,40521346983024.0,65020008469174.0,63878563658389.0,59195518063539.0,45339320184386.0,65187993925759.0,62755459372970.0,49041470972535.0,12413472453200.0,3.8523574586589e+25,2.4438673792603e+26,1.462,0.601,5988.0,5650.0,7293.0,5099.0,6263.0,6207.0,6825.0,5530.0,6323.0,5790.0,7332.0,6024.0,4181.0,4191.0,4565.0,4370125.0,4391660.0,1.387,0.386,52.44,196.525,88638558,213623611,180359331,8132372072422718.0,1.105,0.099,0.052,0.103,0.1,0.063,0.103,0.104,0.071,0.078,0.098,0.001,2.802,1.873,54.16,795.961,0.053,0.046,0.058,0.051,0.052,0.054,0.049,0.052,0.033,0.041,0.025,0.05,2.704,1.733,56.459,58.233,646.552,8.632,8.782,8.773,8.905,8.625,1.074,-0.081,1163521921,1021666177,1285931883,596110754,1170097628,1124914017,1155798712,1079903169,722828326,1200115025,1072042161,1139098610,1211216981,295285793,811553721,723430795,896047453,1101715612,164654860708931584,1.3083802872558643e+17,2.007252594814136e+17,1.289,2.914,1.794,55.142,57.896,61.377,81.011,672.673,3420,1779,6848.0,5628.0,3581.0,11722105,7919161,4516867,3205073,0.558,56.532,62.011,90.185,43.32,2033.0,3.312,0.941,219.877,1.448,1.349,1.316,1.265,1.338,1.38,1.367,1.33,1.232,1.318,1.414,1.383,1.353,1.295,0.512,0.573,0.773,0.065,0.082,0.149,0.604,176359,161030,172470,169930,159026,171883,174812,164212,50928,615987546,648423523,0.229,58809,56543,56931,53871,56535,13317,14961,55956096,22905,117540312,131164512,0.96,0.359,20.405,20.159,19.934,19.549,20.387,20.235,20.004,19.717,20.486,20.448,20.309,20.102,19.701,0.688,1.329,0.118,0.143,0.061,68.447,55.163,6.916,90186
