Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-30,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-3,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-90,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-30,mining_profitability-btc-mom-90,mining_profitability-btc-var-7,mining_profitability-btc-var-14,mining_profitability-btc-var-30,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-ema-30,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-3,transactionfees-btc-wma-3,transactionfees-btc-std-90,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-90,transactionfees-btc-roc-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-std-30,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-14,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-ema-30,transactionvalue-btc-std-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-std-14,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-7,size-btc-ema-14,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-90,transactions-btc-sma-90,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-30,transactions-btc-wma-90,transactions-btc-var-90,transactions-btc-trx-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-3,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-std-90,activeaddresses-btc-var-90,activeaddresses-btc-trx-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-14,price-btc-ema-3,price-btc-ema-7,price-btc-ema-14,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-30,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-rsi-90,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_90d,1d_binary_price_change,7d_binary_price_change,30d_binary_price_change,90d_binary_price_change
2016-06-25,10496178979,669.287,0.197,0.107,1.485,1.771,19.225,205177561625,199500819590,186117780821,206044886372,202846327046,199246900678,185280445374,207681289581,203414252364,200472821745,193147897070,26094787388,10141091064,43956323477,1.7023448220083e+20,0.219,92.532,26.56,1.445998510505818e+18,1.4634525518851366e+18,1.3805596952976663e+18,1.4933123393473487e+18,1.4731578974502943e+18,1.4663091220428997e+18,1.492264119380506e+18,1.503122095894417e+18,1.487703989535755e+18,1.428191219310137e+18,2.551229557694476e+17,1.6271930640135e+34,0.391,1.611,1.68,1.762,1.575,1.356,1.671,1.68,1.681,1.592,1.46,1.661,1.636,1.666,1.43,0.393,0.487,0.569,0.029,0.039,0.059,1.12,0.558,-0.263,50.531,47.33,1245961171,601482536,561772205,-0.166,0.195,0.125,0.2,0.197,0.136,1.235,0.403,53.407,137.411,0.105,0.114,0.108,0.108,0.109,0.104,0.107,0.109,0.053,0.048,0.055,0.065,3.084,1.636,0.331,59.516,60.64,104.871,154.542,9.75,9.75,9.79,0.026,9986149201,10619907634,7731396565,10295455820,10445319382,10196854092,10322776239,10716570740,10205681077,2567798471,3076327559,4058638162,560490036040073216,1.6483972469189837e+18,2.3659478129591337e+18,0.828,0.249,57.178,62.534,63.68,49.498,63.046,6661,6679,3264.0,-0.144,137.441,149.06,47.861,54.939,66.644,0.574,0.017,1.947,1.926,1.904,1.666,1.459,1.835,1.919,1.859,1.722,1.493,1.843,1.967,1.946,1.761,1.554,0.629,0.7,0.099,0.123,0.325,859778,885146,838075,783718,873659,865763,843369,793142,879822,808266,193502,9360778353,0.146,220156,230919,221022,233637,225012,445492429,0.137,316806,48518,588501033,0.201,0.04,19.257,19.207,19.222,19.364,19.114,19.247,19.236,19.244,19.217,19.19,19.248,19.244,19.213,19.298,19.093,0.786,-0.652,0.155,0.018,0.026,51.167,49.224,-3.281,76768,1473329014,0.097,636.894,677.649,690.385,656.63,666.51,662.87,650.288,658.525,684.048,652.177,95.924,162.236,192.089,218.442,249.85,2300.0,6580.0,9225.0,0.801,0.22,62.141,62.904,48.452,59.568,640.632,599.46,0,1,0,0
2016-06-26,10049382873,640.632,0.192,0.1,1.467,1.504,19.227,207090666576,199838855959,186606184415,206896954428,203727237919,199905368930,185811713797,208750188823,204592074472,201114908132,193660762516,26177981779,10141091064,43956323477,1.7132168251008e+20,0.219,92.532,26.56,1.4948976464207078e+18,1.4723284253936822e+18,1.3846179511811948e+18,1.5046409078053617e+18,1.4799397494072074e+18,1.5324481681812124e+18,1.5017364867113416e+18,1.513721672182969e+18,1.4951119928194522e+18,1.432536645848264e+18,2.559529889023175e+17,1.6377983132007e+34,0.389,1.622,1.618,1.756,1.583,1.356,1.587,1.636,1.658,1.586,1.461,1.607,1.592,1.661,1.433,0.407,0.476,0.004,0.02,0.041,0.057,0.99,0.567,-0.258,49.549,0.257,1221037973,584919393,559828357,-0.165,0.198,0.126,0.196,0.196,0.136,1.263,0.412,53.174,92.449,0.107,0.109,0.111,0.104,0.107,0.103,0.104,0.106,0.053,0.049,0.036,0.058,2.894,1.677,0.344,57.315,59.055,56.41,136.461,9.765,9.752,9.792,0.026,10258626947,10370258985,7770826229,10172419346,10346335255,10228470927,10180145049,10615106051,10233755188,2430064526,3103072735,3548669779,552790432302039040,1.4763034001662935e+18,2.407265100273541e+18,0.834,0.254,52.153,58.685,61.383,36.657,54.589,6573,6662,3257.0,-0.143,137.652,148.882,51.284,54.846,19.015,0.595,0.02,1.733,1.935,1.908,1.648,1.463,1.651,1.806,1.807,1.705,1.493,1.603,1.852,1.888,1.748,1.554,0.618,0.692,0.095,0.12,0.327,865367,880302,831878,784693,845781,851947,838129,792461,863422,807792,192170,9232336870,0.147,219992,227711,220147,230664,224156,455793894,0.137,314255,48545,589145843,0.204,0.041,19.24,19.234,19.213,19.369,19.106,19.237,19.234,19.241,19.217,19.191,19.233,19.249,19.214,19.29,19.095,0.766,-0.736,0.147,0.014,0.026,51.2,49.235,-3.689,76683,1470068515,0.098,654.129,661.554,690.54,648.631,660.04,659.905,652.156,649.271,677.414,653.83,95.593,153.488,193.745,168.52,217.175,2285.0,5890.0,9384.0,0.807,0.225,58.301,60.659,35.695,51.286,637.878,603.368,0,1,1,0
2016-06-27,10008507423,637.878,0.182,0.0957,1.655,1.534,19.123,209003771526,200176892328,187094588009,207536005469,204490694009,200521355360,186331305990,209340811828,205642356250,201735185722,194162893816,26224553890,10141091064,43956323477,1.7193180667771e+20,0.219,92.532,26.56,1.561718353021097e+18,1.47657299698311e+18,1.386522565369276e+18,1.5111468657006392e+18,1.4846814166725453e+18,1.5617171409808294e+18,1.510866925461358e+18,1.5201194603232965e+18,1.5003447132469527e+18,1.436246923668896e+18,2.58386846075356e+17,1.6690940556192e+34,0.387,1.603,1.571,1.731,1.595,1.36,1.561,1.61,1.641,1.583,1.463,1.564,1.571,1.658,1.437,0.415,0.452,0.33,0.011,0.043,0.051,0.857,0.57,-0.253,49.663,27.394,1209082361,567787461,556506942,-0.164,0.19,0.126,0.189,0.188,0.137,1.281,0.421,52.735,48.402,0.101,0.103,0.112,0.1,0.104,0.102,0.099,0.102,0.053,0.049,0.03,0.054,2.668,1.703,0.358,55.881,58.026,46.485,128.934,9.772,9.753,9.793,0.026,10184689758,10126856211,7810722146,10090463385,10261878297,10103411166,10089707158,10507547417,10253395037,2319753978,3124721124,3590632524,596143105199964160,1.3453146301888594e+18,2.440970525224747e+18,0.837,0.259,51.705,58.346,61.179,29.281,55.947,6471,6643,3250.0,-0.143,138.067,149.186,52.484,55.032,37.34,0.608,0.023,1.536,1.908,1.914,1.652,1.465,1.653,1.768,1.787,1.702,1.496,1.564,1.782,1.854,1.749,1.558,0.605,0.691,0.092,0.119,0.328,864926,870417,829006,784034,828617,841971,834193,792124,849665,807626,191863,9202871122,0.147,220210,227013,220075,230067,224087,450108047,0.137,312586,48554,589371932,0.203,0.041,19.192,19.24,19.202,19.366,19.1,19.18,19.206,19.226,19.211,19.189,19.175,19.222,19.202,19.274,19.096,0.757,-0.533,0.143,0.01,0.026,48.904,48.514,-2.709,73872,1364257610,0.099,649.266,645.868,687.04,643.254,654.5,656.968,644.031,643.352,670.392,654.942,99.386,146.522,195.08,140.969,219.933,2469.0,5367.0,9514.0,0.81,0.23,57.945,60.45,28.369,52.623,647.563,602.605,1,1,1,0
2016-06-28,10162849953,647.563,0.178,0.0878,1.554,1.585,19.112,209453158595,200514928697,187582991603,208015293751,205152355954,201097600730,186839478575,209453158595,206565097699,202333654513,194654290972,26234698756,10141091064,43956323477,1.7206485470369e+20,0.219,92.532,26.56,1.5558857797174648e+18,1.478678680752771e+18,1.3894432175001748e+18,1.5144533028538885e+18,1.487988753942059e+18,1.5488305366452846e+18,1.5200318682001836e+18,1.5235827219387546e+18,1.504175174367398e+18,1.439530936393747e+18,2.5913328073758192e+17,1.6787514296456e+34,0.384,1.541,1.561,1.732,1.604,1.364,1.573,1.604,1.634,1.583,1.465,1.554,1.574,1.657,1.442,0.412,0.44,0.378,0.009,0.042,0.048,0.734,0.571,-0.249,49.849,31.322,1191215208,573688875,552907793,-0.164,0.184,0.127,0.183,0.182,0.137,1.288,0.43,52.574,89.22,0.095,0.102,0.111,0.094,0.1,0.1,0.092,0.099,0.052,0.05,0.023,0.047,2.403,1.713,0.371,53.434,56.272,35.237,112.69,9.772,9.753,9.792,0.026,10073580083,10052209108,7853183714,10126656669,10237121211,10092491263,10098705594,10427548078,10278117573,2241475208,3147474532,3821541108,620140643938926592,1.2560527774550426e+18,2.4766489824031703e+18,0.835,0.264,53.334,59.267,61.666,24.85,60.264,6394,6581,3233.0,-0.142,138.492,149.463,53.309,55.168,38.271,0.616,0.027,1.559,1.843,1.879,1.66,1.469,1.603,1.715,1.756,1.693,1.498,1.573,1.694,1.806,1.742,1.56,0.627,0.679,0.098,0.115,0.33,842801,856477,831671,784158,811450,831035,829403,791416,834936,807097,191787,9195526178,0.147,220339,226074,219908,229132,223917,446607718,0.136,312167,48526,588686348,0.201,0.042,19.154,19.232,19.185,19.357,19.094,19.146,19.182,19.21,19.205,19.188,19.135,19.19,19.19,19.257,19.096,0.748,-0.551,0.14,0.005,0.025,48.658,48.436,-2.803,73852,1363543893,0.099,642.024,640.956,684.305,645.409,652.765,655.714,643.179,643.775,665.129,656.376,101.452,141.602,196.483,125.197,234.71,2573.0,5013.0,9651.0,0.809,0.234,58.859,60.93,23.967,56.851,633.786,604.645,0,1,1,0
2016-06-29,9948974840,633.786,0.175,0.0859,1.663,1.587,19.181,209453158595,200852965065,188071395198,208374759962,205725796306,201636668980,187336482531,209453158595,207360298817,202910314507,195134953983,26208458679,10141091064,43956323477,1.7172082658803e+20,0.22,92.532,26.56,1.5238095426028805e+18,1.483469191427729e+18,1.3937072091436155e+18,1.5101325813318625e+18,1.487605472490229e+18,1.511911592505897e+18,1.516719471773476e+18,1.51933667281725e+18,1.5043925427987476e+18,1.441566203952835e+18,2.523705018988948e+17,1.5922717557175e+34,0.382,1.569,1.578,1.707,1.608,1.369,1.58,1.6,1.627,1.583,1.468,1.578,1.581,1.656,1.447,0.4,0.437,0.399,0.008,0.04,0.048,0.622,0.569,-0.244,49.859,33.541,1170984899,575419419,550122773,-0.163,0.178,0.128,0.179,0.177,0.137,1.287,0.438,52.43,89.73,0.09,0.098,0.109,0.09,0.096,0.098,0.088,0.095,0.051,0.05,0.024,0.044,2.121,1.708,0.384,52.866,55.866,38.917,107.096,9.752,9.755,9.794,0.025,10040110739,10018308956,7892888453,10037815754,10165084618,10030188641,10072897027,10324414813,10284691596,2167617789,3162034933,3573426502,660020310539337728,1.1746417201443963e+18,2.499616228724302e+18,0.831,0.268,50.778,57.445,60.601,19.725,56.049,6392,6519,3220.0,-0.141,139.151,150.218,52.884,55.895,59.336,0.623,0.03,1.624,1.74,1.844,1.663,1.471,1.633,1.702,1.743,1.691,1.501,1.625,1.649,1.777,1.743,1.565,0.617,0.679,0.095,0.115,0.332,816932,845577,827432,783262,799707,822160,825215,790824,822669,806664,191392,9157749160,0.147,220535,225938,219997,228868,223997,444541852,0.136,311000,48384,585252056,0.197,0.042,19.139,19.202,19.178,19.341,19.089,19.163,19.182,19.206,19.203,19.188,19.148,19.177,19.189,19.246,19.098,0.739,-0.467,0.136,0.0004999999999999,0.025,50.237,48.943,-2.374,73082,1335238825,0.1,639.742,638.649,680.813,639.597,648.02,652.79,639.06,641.983,658.393,656.651,104.748,137.004,197.37,100.65,218.803,2743.0,4693.0,9739.0,0.804,0.239,57.035,59.884,18.879,52.726,651.127,605.886,1,1,1,0
2016-06-30,10223574118,651.127,0.176,0.0883,1.64,1.564,19.104,209453158595,201191001434,188548386833,208644359620,206222777945,202140958632,187822563324,209453158595,208027959605,203465165702,195604882849,26185053623,10141091064,42929247222,1.7141425831023e+20,0.221,92.532,25.78,1.5350237423227983e+18,1.4889562791781596e+18,1.3987027922999237e+18,1.5203919959782405e+18,1.494023067244388e+18,1.5435459167943045e+18,1.538928278064523e+18,1.5279354003309133e+18,1.511076994395649e+18,1.445816115645936e+18,2.496696757815552e+17,1.5583736751217e+34,0.38,1.579,1.591,1.686,1.62,1.37,1.572,1.591,1.619,1.582,1.47,1.575,1.578,1.654,1.451,0.397,0.412,0.149,0.006,0.039,0.042,0.518,0.563,-0.239,49.772,10.503,1159677068,578474074,547703251,-0.163,0.176,0.129,0.177,0.176,0.138,1.279,0.446,52.469,68.25,0.087,0.097,0.107,0.089,0.094,0.097,0.087,0.092,0.051,0.05,0.026,0.047,1.845,1.693,0.396,53.51,56.267,42.0,112.674,9.754,9.752,9.79,0.025,10111799637,10159969596,7935600474,10130694936,10179706993,10121920331,10124213317,10264862051,10305456642,2091547524,3182891764,3844081914,616529458324717568,1.0936427616091176e+18,2.532699994876281e+18,0.824,0.273,53.837,59.114,61.465,22.478,60.257,6375,6476,3204.0,-0.141,139.948,151.205,51.277,57.008,71.693,0.632,0.034,1.619,1.673,1.807,1.664,1.474,1.637,1.686,1.73,1.687,1.504,1.634,1.624,1.75,1.741,1.568,0.598,0.678,0.089,0.115,0.333,799462,834135,825115,783585,799137,818863,823422,790969,816249,806975,191389,9157401673,0.147,220757,226317,220257,229082,224245,445051099,0.135,310814,48437,586535982,0.192,0.042,19.132,19.177,19.172,19.317,19.083,19.133,19.162,19.193,19.197,19.186,19.131,19.152,19.179,19.231,19.098,0.731,-0.476,0.134,-0.004,0.024,48.506,48.403,-2.43,72982,1331578942,0.1,644.159,647.534,674.823,645.362,648.797,652.569,644.753,645.102,654.435,657.829,101.202,132.245,198.652,115.711,235.971,2560.0,4372.0,9866.0,0.798,0.244,58.701,60.742,21.611,56.839,674.251,604.801,1,0,1,0
2016-07-01,10589176604,674.251,0.189,0.0906,1.468,1.532,19.103,209453158595,201529037803,189021738448,208846559364,206653495365,202612713469,188297961022,209453158595,208568080063,203998208100,196064328382,26139261956,10141091064,42601645313,1.7081525389859e+20,0.222,92.532,25.533,1.5998096073334446e+18,1.5047696532408968e+18,1.40379494840189e+18,1.5483800950987346e+18,1.5092669170597146e+18,1.641185415323878e+18,1.5913896858296356e+18,1.5548652350873285e+18,1.5266477337636357e+18,1.4531040265708155e+18,2.576914375475379e+17,1.6601219246329e+34,0.378,1.561,1.583,1.656,1.619,1.374,1.552,1.576,1.608,1.579,1.471,1.552,1.563,1.648,1.455,0.376,0.412,0.374,0.007,0.035,0.042,0.419,0.555,-0.234,49.652,32.264,1153324871,573296194,542665982,-0.162,0.18,0.13,0.183,0.182,0.138,1.267,0.454,53.001,67.024,0.088,0.094,0.105,0.09,0.093,0.096,0.089,0.091,0.05,0.05,0.029,0.049,1.59,1.669,0.408,54.151,56.661,46.522,116.721,9.742,9.742,9.78,0.025,10253908521,10211234970,7981847795,10359935770,10282074396,10360608815,10231515069,10266230560,10345773944,2008362228,3214659816,4162258832,527449231829123072,1.0083797092924948e+18,2.5835094333416653e+18,0.816,0.277,57.614,61.21,62.57,27.598,64.763,6420,6491,3187.0,-0.14,140.78,151.951,50.954,57.434,74.928,0.639,0.037,1.591,1.562,1.763,1.661,1.475,1.552,1.632,1.695,1.673,1.504,1.558,1.573,1.705,1.728,1.568,0.602,0.681,0.091,0.116,0.334,771844,821177,822116,783035,786670,809583,818638,790053,804934,806221,191495,9167619986,0.147,221005,224983,219936,227572,223912,431990793,0.134,308968,48193,580646436,0.185,0.042,19.129,19.153,19.171,19.293,19.078,19.118,19.147,19.181,19.191,19.184,19.116,19.133,19.17,19.217,19.099,0.724,-0.48,0.131,-0.008,0.024,48.484,48.396,-2.45,73089,1335499256,0.1,653.055,650.646,669.782,659.807,655.161,655.46,659.799,651.782,654.359,660.251,93.49,127.005,200.621,142.05,256.113,2185.0,4033.0,10062.0,0.791,0.248,60.798,61.842,26.691,61.251,683.826,604.65,1,0,0,0
2016-07-02,10742208270,683.826,0.182,0.0927,1.402,1.722,19.075,209453158595,201867074172,189495090063,208998209172,207026783796,203054032509,188762910419,209453158595,208980660191,204509441699,196513370583,26059019627,10141091064,42601645313,1.6976812598489e+20,0.222,92.532,25.533,1.6059962387387287e+18,1.505790246640096e+18,1.4077440942313526e+18,1.5420104538395092e+18,1.5087082634206712e+18,1.591584504484427e+18,1.5729513099070697e+18,1.5485703775972457e+18,1.5263792261774193e+18,1.4552317812357092e+18,2.5256018504968845e+17,1.5946661768083e+34,0.376,1.606,1.575,1.628,1.634,1.379,1.637,1.613,1.623,1.588,1.477,1.632,1.598,1.655,1.462,0.28,0.393,0.41,0.004,0.02,0.039,0.354,0.548,-0.229,50.374,31.258,1144061334,572881091,534884131,-0.162,0.182,0.131,0.183,0.183,0.138,1.251,0.461,52.692,78.246,0.091,0.092,0.103,0.091,0.093,0.096,0.091,0.09,0.049,0.051,0.029,0.051,1.365,1.641,0.42,54.736,57.016,44.809,121.846,9.737,9.74,9.779,0.025,10518319664,10246382012,8029806587,10551072020,10397107864,10604758689,10364258394,10298187508,10391038837,1920154447,3248982844,4316291274,421971638350839808,9.217482755427697e+17,2.638972379889664e+18,0.809,0.282,59.122,62.052,63.019,28.833,67.17,6486,6549,3171.0,-0.139,141.697,152.72,49.448,57.718,82.472,0.645,0.041,1.504,1.55,1.738,1.652,1.477,1.477,1.574,1.656,1.656,1.501,1.464,1.533,1.657,1.712,1.567,0.63,0.687,0.099,0.118,0.334,757876,808827,817716,782677,763686,794270,810644,787958,788075,804280,192033,9219200039,0.147,221232,223289,219470,225677,223423,417178420,0.134,305929,48441,586620911,0.173,0.042,19.094,19.132,19.169,19.276,19.073,19.096,19.129,19.167,19.183,19.181,19.089,19.114,19.157,19.203,19.098,0.717,-0.471,0.128,-0.013,0.023,47.845,48.199,-2.409,72969,1331119187,0.1,669.735,652.723,665.186,671.816,662.327,659.242,675.185,660.077,656.231,662.984,83.407,121.441,202.75,149.232,265.848,1739.0,3687.0,10277.0,0.783,0.253,61.633,62.285,27.915,63.603,673.449,604.894,0,0,0,0
2016-07-03,10581703695,673.449,0.173,0.0881,1.168,1.657,19.079,209453158595,202205110541,189968441677,209111946528,207350300436,203466879353,189217641149,209453158595,209265699989,204998866501,196952009452,25944006982,10141091064,42601645313,1.6827287456913e+20,0.222,92.532,25.533,1.6046497449834168e+18,1.512135095956941e+18,1.410424267901776e+18,1.547480887982743e+18,1.5135037760976448e+18,1.5801057400719432e+18,1.5770076321423928e+18,1.5524955019569764e+18,1.5313629980015263e+18,1.4590844101518062e+18,2.54814588930004e+17,1.6232618682892e+34,0.374,1.637,1.597,1.608,1.642,1.383,1.647,1.624,1.627,1.592,1.481,1.658,1.618,1.656,1.469,0.222,0.386,0.349,0.004,0.012,0.037,0.305,0.541,-0.224,50.126,26.639,1126732373,568881646,531711419,-0.162,0.181,0.132,0.178,0.179,0.138,1.229,0.468,52.295,91.439,0.09,0.09,0.099,0.09,0.092,0.095,0.09,0.09,0.048,0.051,0.024,0.046,1.153,1.606,0.431,53.204,56.005,37.222,110.547,9.744,9.731,9.77,0.025,10637696190,10322427843,8075865405,10566387857,10443256822,10636450705,10448088815,10317995357,10420778459,1842339608,3274750902,4145293664,283164130416803840,8.48553808059859e+17,2.68099836808668e+18,0.8,0.286,56.838,60.624,62.227,22.884,64.404,6554,6552,3156.0,-0.138,142.01,152.707,49.214,57.635,28.156,0.644,0.045,1.346,1.507,1.721,1.64,1.478,1.323,1.473,1.591,1.624,1.494,1.296,1.437,1.581,1.681,1.56,0.676,0.707,0.114,0.125,0.334,736792,801080,810452,782065,726406,770310,797994,784147,762173,800586,193812,9390778065,0.146,220879,220301,218536,222448,222450,437091284,0.132,302111,49583,614612518,0.157,0.042,19.086,19.111,19.172,19.258,19.069,19.088,19.117,19.155,19.177,19.179,19.082,19.101,19.145,19.19,19.099,0.712,-0.385,0.127,-0.017,0.021,47.968,48.236,-1.978,73529,1351621652,0.1,677.175,657.411,659.483,672.633,665.108,661.136,677.042,665.258,657.333,664.727,68.03,116.576,204.339,121.471,254.885,1157.0,3398.0,10439.0,0.775,0.257,60.196,61.503,22.006,60.895,668.624,611.559,0,0,0,0
2016-07-04,10508455195,668.624,0.173,0.0852,1.441,1.608,19.049,209468090541,202546631030,190442954665,209223380450,207644618006,203859834377,189664675018,209479289501,209437135940,205473225964,197382542211,25797191963,10245614686,42706168935,1.6637377828825e+20,0.223,92.548,25.595,1.5587918708044257e+18,1.5203558919341903e+18,1.4135661556048737e+18,1.5535139851643738e+18,1.5186150884039242e+18,1.574145426002721e+18,1.5833164808558287e+18,1.5592322136022328e+18,1.5365626122523676e+18,1.4630911101285796e+18,2.5674795968243155e+17,1.6479878700273e+34,0.372,1.662,1.608,1.59,1.653,1.387,1.627,1.62,1.625,1.593,1.484,1.643,1.621,1.654,1.474,0.171,0.362,0.347,0.003,0.007,0.033,0.26,0.532,-0.219,49.937,27.541,1134207480,536678412,530133841,-0.161,0.176,0.133,0.175,0.174,0.138,1.202,0.475,52.271,84.692,0.089,0.088,0.096,0.087,0.09,0.093,0.087,0.088,0.046,0.051,0.025,0.043,0.951,1.564,0.442,52.227,55.363,41.08,102.284,9.747,9.727,9.766,0.025,10610789053,10393848954,8120679398,10537421526,10459556415,10571830208,10494595653,10339610261,10441554603,1783339222,3296223136,4033259382,144367529250078720,7.950746955749294e+17,2.716271740145361e+18,0.791,0.291,55.779,59.972,61.869,17.908,62.288,6680,6653,3174.0,-0.137,142.882,153.756,49.81,58.76,78.561,0.645,0.048,1.337,1.477,1.692,1.637,1.48,1.382,1.465,1.571,1.612,1.493,1.343,1.421,1.543,1.668,1.559,0.688,0.71,0.118,0.126,0.334,731381,798154,807078,782039,729615,766168,794204,783160,753929,799645,193835,9392954651,0.145,220854,219878,218430,221715,222293,437393269,0.131,301312,49604,615147405,0.141,0.042,19.068,19.1,19.17,19.24,19.064,19.069,19.1,19.141,19.168,19.176,19.064,19.085,19.129,19.177,19.098,0.707,-0.417,0.125,-0.021,0.02,47.248,48.02,-2.143,73489,1350140916,0.1,675.3,661.804,653.836,670.628,665.987,662.134,672.766,668.061,658.552,665.897,47.978,112.928,205.657,97.465,247.651,575.464,3188.0,10574.0,0.765,0.261,59.529,61.142,17.064,58.828,669.77,610.758,1,0,0,0
