Date,difficulty-btc-trx-90,hashrate-btc-trx-90,sentinusd-btc-ema-90,transactionfees-btc-trx-90,transactionvalue-btc-ema-7,transactionvalue-btc-wma-90,transactionvalue-btc-trx-90,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-90,activeaddresses-btc-ema-90,activeaddresses-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2016-12-13,0.216,0.226,1128916714,0.319,4094,5544,-0.038,0.135,18.665,18.631,18.69,18.668,518256,0.146,776.714,789.909,781.292,1229.0
2016-12-14,0.217,0.227,1128076185,0.322,4193,5514,-0.042,0.136,18.664,18.624,18.686,18.665,518638,0.148,776.708,811.021,805.197,1239.0
2016-12-15,0.217,0.228,1133478391,0.324,4551,5510,-0.046,0.138,18.663,18.618,18.683,18.662,518982,0.149,779.035,852.382,825.581,1248.0
2016-12-16,0.218,0.229,1136324033,0.327,4726,5496,-0.05,0.139,18.663,18.612,18.68,18.659,519847,0.151,786.632,894.707,816.142,1218.0
2016-12-17,0.219,0.23,1129681756,0.329,4636,5464,-0.054,0.141,18.662,18.606,18.676,18.656,519584,0.152,787.662,897.765,825.861,1131.0
2016-12-18,0.22,0.23,1123498843,0.331,4655,5439,-0.057,0.142,18.661,18.598,18.672,18.652,518437,0.153,789.416,871.821,873.162,1039.0
2016-12-19,0.22,0.231,1121063380,0.334,4786,5424,-0.061,0.143,18.659,18.591,18.668,18.648,519559,0.154,789.909,896.85,882.986,1014.0
2016-12-20,0.221,0.232,1121336743,0.336,4881,5409,-0.064,0.144,18.657,18.581,18.663,18.643,520920,0.155,811.021,911.027,890.236,1039.0
2016-12-21,0.222,0.233,1140344164,0.338,5435,5437,-0.067,0.145,18.654,18.569,18.657,18.637,523106,0.157,852.382,950.293,892.331,1089.0
2016-12-22,0.223,0.234,1147406042,0.34,5742,5455,-0.069,0.146,18.652,18.559,18.652,18.632,524917,0.158,894.707,965.624,914.851,1062.0
2016-12-23,0.224,0.235,1160049620,0.342,6237,5496,-0.071,0.148,18.649,18.548,18.646,18.626,525711,0.159,897.765,950.955,920.879,1043.0
2016-12-24,0.225,0.236,1156120112,0.345,6100,5492,-0.073,0.149,18.647,18.537,18.64,18.62,524737,0.16,871.821,952.778,918.084,997.754
2016-12-25,0.226,0.237,1146476099,0.347,5794,5470,-0.075,0.149,18.646,18.535,18.637,18.617,522250,0.16,896.85,970.988,906.179,934.795
2016-12-26,0.227,0.238,1143431054,0.349,5730,5463,-0.076,0.149,18.646,18.535,18.635,18.615,522544,0.161,911.027,1010.0,894.156,973.897
2016-12-27,0.228,0.239,1144024087,0.352,6019,5485,-0.078,0.15,18.645,18.536,18.633,18.613,523699,0.161,950.293,1017.0,903.996,1003.0
2016-12-28,0.229,0.24,1146976522,0.354,6119,5496,-0.079,0.15,18.643,18.537,18.631,18.611,524415,0.162,965.624,1075.0,914.645,1045.0
2016-12-29,0.23,0.241,1150111889,0.357,6000,5491,-0.08,0.151,18.641,18.537,18.629,18.609,525510,0.162,950.955,1045.0,916.865,1036.0
2016-12-30,0.231,0.242,1157584935,0.36,6330,5522,-0.08,0.151,18.639,18.534,18.626,18.605,526596,0.163,952.778,927.984,915.551,1037.0
2016-12-31,0.232,0.243,1152964614,0.362,6059,5507,-0.081,0.152,18.637,18.535,18.624,18.603,526491,0.163,970.988,865.388,915.703,1057.0
2017-01-01,0.233,0.245,1145638807,0.365,6001,5505,-0.081,0.152,18.635,18.538,18.623,18.602,524225,0.163,1010.0,908.784,937.573,1083.0
2017-01-02,0.234,0.246,1146805022,0.369,5889,5496,-0.082,0.151,18.634,18.542,18.623,18.601,525906,0.163,1017.0,890.728,969.061,1090.0
2017-01-03,0.236,0.247,1156542382,0.373,6060,5509,-0.082,0.151,18.633,18.55,18.624,18.602,526328,0.163,1075.0,899.089,989.036,1132.0
2017-01-04,0.237,0.249,1172117646,0.378,6573,5556,-0.082,0.152,18.632,18.557,18.624,18.602,527604,0.163,1045.0,843.358,1009.0,1142.0
2017-01-05,0.238,0.25,1196686380,0.384,7644,5662,-0.08,0.152,18.632,18.565,18.626,18.604,528079,0.163,927.984,781.292,1014.0,1128.0
2017-01-06,0.239,0.252,1207618558,0.39,7809,5711,-0.079,0.152,18.631,18.563,18.624,18.601,530451,0.163,865.388,805.197,1016.0,1164.0
2017-01-07,0.24,0.253,1207239882,0.395,7515,5723,-0.077,0.152,18.629,18.563,18.622,18.6,531448,0.163,908.784,825.581,1017.0,1189.0
2017-01-08,0.241,0.254,1198293226,0.401,7103,5718,-0.075,0.152,18.628,18.565,18.622,18.599,531133,0.163,890.728,816.142,1038.0,1188.0
2017-01-09,0.242,0.255,1200119137,0.406,7055,5737,-0.073,0.152,18.627,18.565,18.62,18.598,530745,0.163,899.089,825.861,1049.0,1194.0
2017-01-10,0.242,0.256,1202877895,0.41,6928,5747,-0.071,0.152,18.625,18.564,18.619,18.596,532042,0.163,843.358,873.162,1020.0,1208.0
2017-01-11,0.243,0.258,1237498089,0.415,7965,5858,-0.068,0.152,18.624,18.561,18.617,18.594,531893,0.163,781.292,882.986,973.244,1213.0
2017-01-12,0.244,0.259,1248287133,0.419,8349,5932,-0.065,0.152,18.622,18.558,18.614,18.591,531759,0.163,805.197,890.236,1003.0,1218.0
2017-01-13,0.245,0.26,1251402969,0.422,8023,5951,-0.061,0.152,18.622,18.557,18.613,18.589,531361,0.162,825.581,892.331,999.914,1191.0
2017-01-14,0.247,0.262,1239664840,0.425,7295,5929,-0.058,0.152,18.621,18.55,18.609,18.586,530391,0.162,816.142,914.851,994.654,1185.0
2017-01-15,0.248,0.264,1229444392,0.428,6962,5926,-0.055,0.151,18.619,18.541,18.605,18.581,529190,0.161,825.861,920.879,1003.0,1188.0
2017-01-16,0.249,0.266,1225854769,0.431,6831,5933,-0.052,0.15,18.616,18.532,18.6,18.576,528835,0.16,873.162,918.084,1006.0,1188.0
2017-01-17,0.25,0.268,1227546063,0.433,6846,5950,-0.049,0.15,18.614,18.523,18.596,18.571,529324,0.159,882.986,906.179,1023.0,1190.0
2017-01-18,0.251,0.27,1225066492,0.435,6575,5942,-0.046,0.149,18.611,18.51,18.59,18.565,530320,0.159,890.236,894.156,1043.0,1218.0
2017-01-19,0.252,0.272,1220895848,0.437,6859,5977,-0.043,0.149,18.608,18.499,18.584,18.559,532310,0.158,892.331,903.996,1056.0,1217.0
2017-01-20,0.253,0.274,1216836414,0.439,7079,6013,-0.04,0.148,18.606,18.488,18.579,18.553,533518,0.158,914.851,914.645,1049.0,1233.0
2017-01-21,0.254,0.276,1207954129,0.44,6639,5994,-0.037,0.148,18.603,18.477,18.573,18.547,533939,0.157,920.879,916.865,1052.0,1256.0
2017-01-22,0.255,0.279,1197635066,0.442,6082,5956,-0.034,0.147,18.601,18.469,18.568,18.541,533088,0.156,918.084,915.551,1095.0,1252.0
2017-01-23,0.256,0.281,1193231927,0.443,6052,5954,-0.032,0.146,18.599,18.462,18.564,18.536,533460,0.156,906.179,915.703,1114.0,1252.0
2017-01-24,0.258,0.284,1193154318,0.446,6131,5961,-0.029,0.145,18.596,18.451,18.558,18.529,534989,0.155,894.156,937.573,1140.0,1257.0
2017-01-25,0.26,0.287,1193436568,0.448,6014,5952,-0.027,0.144,18.59,18.439,18.551,18.522,536731,0.154,903.996,969.061,1178.0,1269.0
2017-01-26,0.261,0.29,1187297678,0.451,6041,5954,-0.025,0.144,18.585,18.427,18.545,18.514,538716,0.154,914.645,989.036,1163.0,1293.0
2017-01-27,0.263,0.293,1179614231,0.453,6093,5959,-0.023,0.143,18.58,18.417,18.538,18.507,540177,0.154,916.865,1009.0,1160.0,1318.0
2017-01-28,0.265,0.296,1167986950,0.456,5731,5927,-0.021,0.142,18.575,18.407,18.532,18.5,540508,0.153,915.551,1014.0,1181.0,1326.0
2017-01-29,0.268,0.299,1157333024,0.459,5600,5909,-0.019,0.141,18.571,18.398,18.527,18.494,541071,0.153,915.703,1016.0,1190.0,1335.0
2017-01-30,0.27,0.302,1151588106,0.463,5568,5895,-0.018,0.14,18.566,18.389,18.521,18.487,541163,0.153,937.573,1017.0,1203.0,1337.0
2017-01-31,0.272,0.305,1151026717,0.467,5540,5882,-0.016,0.14,18.561,18.381,18.515,18.48,541791,0.152,969.061,1038.0,1237.0,1390.0
2017-02-01,0.275,0.309,1153745660,0.471,5591,5877,-0.015,0.139,18.557,18.378,18.511,18.475,544724,0.152,989.036,1049.0,1270.0,1437.0
2017-02-02,0.277,0.312,1154757771,0.475,5956,5903,-0.014,0.138,18.552,18.374,18.507,18.47,545585,0.152,1009.0,1020.0,1271.0,1462.0
2017-02-03,0.28,0.316,1172225204,0.48,6367,5944,-0.012,0.138,18.546,18.368,18.502,18.464,546933,0.152,1014.0,973.244,1261.0,1517.0
2017-02-04,0.282,0.319,1171486096,0.486,6666,5986,-0.011,0.138,18.541,18.362,18.497,18.458,547926,0.152,1016.0,1003.0,1273.0,1534.0
2017-02-05,0.285,0.323,1168069261,0.491,6565,6002,-0.009,0.137,18.535,18.356,18.492,18.452,548438,0.152,1017.0,999.914,1252.0,1530.0
2017-02-06,0.287,0.326,1168884019,0.497,6779,6045,-0.007,0.137,18.528,18.347,18.486,18.445,548622,0.152,1038.0,994.654,1196.0,1541.0
2017-02-07,0.29,0.329,1173559733,0.504,6710,6068,-0.005,0.136,18.521,18.338,18.48,18.438,550390,0.152,1049.0,1003.0,1175.0,1600.0
2017-02-08,0.293,0.332,1177519954,0.511,6699,6095,-0.003,0.136,18.513,18.325,18.472,18.429,551364,0.152,1020.0,1006.0,1202.0,1700.0
2017-02-09,0.296,0.335,1184151044,0.518,7375,6181,-0.001,0.136,18.506,18.312,18.464,18.421,553352,0.152,973.244,1023.0,1168.0,1721.0
2017-02-10,0.299,0.338,1182573116,0.525,7743,6254,0.002,0.136,18.498,18.3,18.457,18.412,553811,0.152,1003.0,1043.0,1195.0,1800.0
2017-02-11,0.302,0.341,1173547599,0.531,7161,6249,0.004,0.136,18.491,18.291,18.45,18.405,553645,0.152,999.914,1056.0,1229.0,1763.0
2017-02-12,0.306,0.344,1160988589,0.537,6375,6214,0.006,0.135,18.484,18.283,18.444,18.398,551952,0.151,994.654,1049.0,1239.0,1700.0
2017-02-13,0.309,0.347,1157642423,0.543,6153,6211,0.008,0.135,18.477,18.27,18.436,18.389,552080,0.151,1003.0,1052.0,1248.0,1776.0
2017-02-14,0.312,0.35,1157787054,0.549,6145,6222,0.01,0.134,18.47,18.259,18.429,18.381,552953,0.151,1006.0,1095.0,1218.0,1722.0
2017-02-15,0.315,0.353,1155592292,0.554,6102,6229,0.011,0.134,18.461,18.246,18.421,18.372,553209,0.15,1023.0,1114.0,1131.0,1709.0
2017-02-16,0.318,0.356,1153476108,0.56,7282,6342,0.014,0.133,18.454,18.236,18.414,18.364,553285,0.15,1043.0,1140.0,1039.0,1790.0
2017-02-17,0.321,0.359,1157467442,0.565,7501,6395,0.016,0.133,18.446,18.226,18.406,18.355,554432,0.149,1056.0,1178.0,1014.0,1837.0
2017-02-18,0.324,0.361,1151685088,0.571,6781,6369,0.018,0.133,18.44,18.217,18.399,18.347,555694,0.149,1049.0,1163.0,1039.0,1923.0
2017-02-19,0.327,0.364,1150725778,0.577,6564,6372,0.02,0.132,18.433,18.207,18.392,18.339,554843,0.149,1052.0,1160.0,1089.0,1988.0
2017-02-20,0.33,0.366,1149084641,0.583,6375,6371,0.022,0.132,18.427,18.198,18.385,18.331,555171,0.148,1095.0,1181.0,1062.0,2045.0
2017-02-21,0.333,0.368,1149344389,0.59,6500,6394,0.024,0.132,18.42,18.189,18.377,18.323,555903,0.148,1114.0,1190.0,1043.0,2149.0
2017-02-22,0.336,0.371,1153304673,0.597,7402,6487,0.026,0.131,18.414,18.181,18.37,18.315,555934,0.147,1140.0,1203.0,997.754,2208.0
2017-02-23,0.339,0.372,1162032481,0.605,8474,6614,0.029,0.131,18.408,18.174,18.364,18.308,556881,0.146,1178.0,1237.0,934.795,2379.0
2017-02-24,0.342,0.374,1170615028,0.614,7999,6626,0.032,0.131,18.401,18.165,18.357,18.3,559320,0.146,1163.0,1270.0,973.897,2568.0
2017-02-25,0.345,0.377,1166899390,0.623,7096,6589,0.035,0.131,18.394,18.157,18.35,18.292,560446,0.146,1160.0,1271.0,1003.0,2377.0
2017-02-26,0.348,0.379,1159188095,0.632,6554,6564,0.037,0.131,18.387,18.151,18.344,18.284,561145,0.146,1181.0,1261.0,1045.0,2061.0
2017-02-27,0.351,0.381,1162833878,0.642,6867,6602,0.039,0.13,18.38,18.148,18.338,18.278,561049,0.145,1190.0,1273.0,1036.0,2158.0
2017-02-28,0.353,0.384,1168648707,0.652,6937,6624,0.041,0.13,18.373,18.144,18.333,18.272,562002,0.145,1203.0,1252.0,1037.0,2208.0
2017-03-01,0.356,0.386,1176665437,0.664,7576,6697,0.044,0.13,18.366,18.14,18.327,18.265,562633,0.145,1237.0,1196.0,1057.0,2258.0
2017-03-02,0.359,0.388,1197873412,0.676,8255,6786,0.047,0.13,18.361,18.14,18.323,18.26,563677,0.144,1270.0,1175.0,1083.0,2236.0
2017-03-03,0.361,0.39,1215921010,0.689,10482,7025,0.052,0.13,18.356,18.141,18.32,18.256,565386,0.144,1271.0,1202.0,1090.0,2384.0
2017-03-04,0.364,0.392,1220545120,0.703,10240,7092,0.057,0.13,18.352,18.149,18.318,18.254,564587,0.144,1261.0,1168.0,1132.0,2413.0
2017-03-05,0.366,0.393,1218623856,0.718,9063,7070,0.062,0.13,18.348,18.156,18.317,18.252,565634,0.143,1273.0,1195.0,1142.0,2500.0
2017-03-06,0.369,0.395,1230848522,0.734,8915,7113,0.067,0.13,18.345,18.163,18.316,18.25,565578,0.143,1252.0,1229.0,1128.0,2512.0
2017-03-07,0.371,0.396,1242763195,0.75,8689,7144,0.071,0.13,18.341,18.171,18.315,18.249,567467,0.143,1196.0,1239.0,1164.0,2594.0
2017-03-08,0.373,0.398,1251311618,0.767,9056,7221,0.076,0.131,18.338,18.179,18.315,18.247,568771,0.143,1175.0,1248.0,1189.0,2822.0
2017-03-09,0.376,0.399,1256250236,0.783,12307,7559,0.084,0.131,18.335,18.187,18.314,18.247,569960,0.142,1202.0,1218.0,1188.0,2797.0
2017-03-10,0.378,0.4,1265741042,0.8,11910,7643,0.091,0.131,18.332,18.196,18.315,18.247,571704,0.142,1168.0,1131.0,1194.0,2741.0
2017-03-11,0.38,0.402,1268548904,0.816,10649,7640,0.098,0.131,18.33,18.204,18.315,18.247,572412,0.142,1195.0,1039.0,1208.0,2811.0
2017-03-12,0.382,0.403,1263567828,0.832,9609,7629,0.105,0.131,18.328,18.213,18.315,18.247,570981,0.142,1229.0,1014.0,1213.0,2845.0
2017-03-13,0.384,0.404,1274661169,0.849,9557,7681,0.111,0.131,18.326,18.222,18.316,18.247,571227,0.142,1239.0,1039.0,1218.0,2894.0
2017-03-14,0.386,0.405,1294302645,0.865,9864,7762,0.118,0.13,18.323,18.226,18.316,18.246,573380,0.142,1248.0,1089.0,1191.0,2799.0
2017-03-15,0.388,0.406,1305274784,0.881,9823,7818,0.125,0.13,18.32,18.23,18.315,18.245,574418,0.141,1218.0,1062.0,1185.0,2712.0
2017-03-16,0.389,0.407,1339555888,0.897,10456,7931,0.132,0.13,18.318,18.232,18.314,18.244,570813,0.141,1131.0,1043.0,1188.0,2654.0
2017-03-17,0.391,0.408,1362469961,0.912,10863,8036,0.14,0.13,18.315,18.236,18.313,18.244,572820,0.141,1039.0,997.754,1188.0,2377.0
2017-03-18,0.393,0.409,1368414803,0.926,10733,8102,0.148,0.13,18.314,18.246,18.315,18.245,574466,0.14,1014.0,934.795,1190.0,2456.0
2017-03-19,0.394,0.41,1365991038,0.939,14035,8465,0.158,0.13,18.313,18.257,18.317,18.248,575419,0.14,1039.0,973.897,1218.0,2559.0
2017-03-20,0.396,0.41,1369597338,0.951,13616,8568,0.168,0.13,18.313,18.266,18.319,18.25,568281,0.139,1089.0,1003.0,1217.0,2566.0
2017-03-21,0.397,0.411,1380670169,0.963,16073,8914,0.18,0.13,18.312,18.269,18.319,18.25,569358,0.138,1062.0,1045.0,1233.0,2561.0
2017-03-22,0.398,0.412,1395190230,0.973,16451,9126,0.193,0.129,18.31,18.267,18.317,18.248,571704,0.137,1043.0,1036.0,1256.0,2657.0
2017-03-23,0.4,0.412,1404129106,0.983,14494,9140,0.205,0.129,18.309,18.269,18.317,18.248,572282,0.136,997.754,1037.0,1252.0,2707.0
2017-03-24,0.401,0.413,1442062512,0.992,14210,9257,0.218,0.129,18.308,18.272,18.317,18.248,573885,0.136,934.795,1057.0,1252.0,2677.0
2017-03-25,0.402,0.413,1466788071,0.999,13889,9362,0.23,0.129,18.303,18.258,18.311,18.242,573552,0.135,973.897,1083.0,1257.0,2710.0
2017-03-26,0.403,0.414,1458967732,1.005,12359,9352,0.242,0.128,18.299,18.249,18.307,18.238,572664,0.134,1003.0,1090.0,1269.0,2654.0
2017-03-27,0.404,0.414,1461952174,1.01,11792,9393,0.253,0.128,18.293,18.237,18.301,18.233,571357,0.133,1045.0,1132.0,1293.0,2567.0
2017-03-28,0.405,0.414,1466374443,1.015,10916,9394,0.263,0.127,18.289,18.23,18.298,18.229,573929,0.133,1036.0,1142.0,1318.0,2472.0
2017-03-29,0.405,0.415,1465520148,1.018,9839,9357,0.272,0.127,18.284,18.223,18.294,18.226,574497,0.132,1037.0,1128.0,1326.0,2409.0
2017-03-30,0.406,0.415,1466714672,1.021,9322,9345,0.28,0.126,18.28,18.215,18.289,18.221,576014,0.131,1057.0,1164.0,1335.0,2524.0
2017-03-31,0.407,0.415,1478679943,1.023,10631,9482,0.288,0.126,18.276,18.214,18.288,18.22,575760,0.13,1083.0,1189.0,1337.0,2545.0
2017-04-01,0.407,0.415,1474402892,1.024,10999,9564,0.297,0.125,18.271,18.213,18.285,18.218,576415,0.13,1090.0,1188.0,1390.0,2513.0
2017-04-02,0.408,0.415,1469993982,1.025,12742,9772,0.306,0.125,18.266,18.209,18.283,18.216,576933,0.129,1132.0,1194.0,1437.0,2447.0
2017-04-03,0.409,0.415,1477034708,1.025,13646,9942,0.316,0.124,18.261,18.206,18.28,18.213,578965,0.129,1142.0,1208.0,1462.0,2431.0
2017-04-04,0.409,0.415,1483454277,1.025,12997,9993,0.326,0.123,18.255,18.201,18.276,18.21,579161,0.128,1128.0,1213.0,1517.0,2518.0
2017-04-05,0.41,0.414,1487984219,1.024,11793,9980,0.334,0.123,18.249,18.199,18.274,18.208,581124,0.128,1164.0,1218.0,1534.0,2588.0
2017-04-06,0.41,0.414,1491883326,1.023,10892,9969,0.342,0.122,18.245,18.196,18.272,18.206,582309,0.127,1189.0,1191.0,1530.0,2566.0
2017-04-07,0.411,0.414,1493917738,1.022,14099,10298,0.351,0.122,18.241,18.194,18.269,18.204,583661,0.127,1188.0,1185.0,1541.0,2589.0
2017-04-08,0.411,0.414,1483714629,1.02,23452,11234,0.367,0.122,18.236,18.195,18.268,18.204,583092,0.127,1194.0,1188.0,1600.0,2542.0
2017-04-09,0.411,0.414,1475053065,1.018,19482,11193,0.381,0.121,18.232,18.194,18.266,18.203,583191,0.126,1208.0,1188.0,1700.0,2513.0
2017-04-10,0.411,0.414,1478550043,1.016,16919,11189,0.394,0.12,18.228,18.192,18.264,18.201,583507,0.126,1213.0,1190.0,1721.0,2540.0
2017-04-11,0.412,0.413,1484155025,1.013,14683,11156,0.405,0.12,18.224,18.189,18.261,18.199,585528,0.125,1218.0,1218.0,1800.0,2455.0
2017-04-12,0.412,0.413,1491378524,1.01,13277,11148,0.415,0.119,18.22,18.186,18.259,18.198,586136,0.125,1191.0,1217.0,1763.0,2341.0
2017-04-13,0.412,0.413,1495443581,1.008,12748,11186,0.425,0.119,18.215,18.181,18.255,18.195,585362,0.125,1185.0,1233.0,1700.0,2341.0
2017-04-14,0.412,0.412,1504277511,1.005,11822,11177,0.433,0.118,18.211,18.175,18.251,18.192,586512,0.124,1188.0,1256.0,1776.0,2365.0
2017-04-15,0.412,0.412,1500338573,1.002,10633,11123,0.441,0.118,18.208,18.172,18.249,18.19,587179,0.124,1188.0,1252.0,1722.0,2276.0
2017-04-16,0.412,0.411,1493635866,0.999,10655,11150,0.447,0.117,18.204,18.168,18.246,18.188,585894,0.123,1190.0,1252.0,1709.0,2079.0
2017-04-17,0.412,0.41,1498708672,0.995,10967,11201,0.453,0.116,18.201,18.162,18.242,18.186,584765,0.123,1218.0,1257.0,1790.0,1941.0
2017-04-18,0.412,0.409,1511583575,0.991,10692,11206,0.459,0.115,18.198,18.156,18.238,18.183,578622,0.121,1217.0,1269.0,1837.0,2054.0
2017-04-19,0.412,0.408,1513897905,0.987,10153,11181,0.463,0.115,18.195,18.15,18.234,18.18,565905,0.119,1233.0,1293.0,1923.0,2268.0
2017-04-20,0.412,0.407,1521400388,0.983,10172,11193,0.467,0.114,18.192,18.145,18.231,18.177,553468,0.116,1256.0,1318.0,1988.0,2309.0
2017-04-21,0.412,0.407,1525293004,0.978,9852,11175,0.47,0.113,18.188,18.133,18.225,18.172,541304,0.111,1252.0,1326.0,2045.0,2471.0
2017-04-22,0.412,0.406,1520549677,0.973,9422,11139,0.472,0.113,18.183,18.118,18.218,18.165,542529,0.107,1252.0,1335.0,2149.0,2702.0
2017-04-23,0.412,0.405,1515008397,0.968,9081,11101,0.474,0.112,18.178,18.104,18.211,18.159,542756,0.103,1257.0,1337.0,2208.0,2766.0
2017-04-24,0.411,0.404,1520174702,0.963,9550,11126,0.475,0.112,18.174,18.091,18.204,18.153,542602,0.099,1269.0,1390.0,2379.0,2760.0
2017-04-25,0.411,0.403,1554281895,0.959,10329,11188,0.476,0.111,18.17,18.078,18.197,18.147,544244,0.095,1293.0,1437.0,2568.0,2745.0
2017-04-26,0.411,0.402,1568953261,0.954,10094,11176,0.476,0.111,18.165,18.064,18.19,18.14,546729,0.092,1318.0,1462.0,2377.0,2625.0
2017-04-27,0.41,0.4,1590812836,0.95,10488,11213,0.477,0.11,18.159,18.044,18.18,18.131,547604,0.089,1326.0,1517.0,2061.0,2503.0
2017-04-28,0.41,0.399,1603355408,0.945,10531,11226,0.477,0.11,18.154,18.029,18.172,18.123,548371,0.086,1335.0,1534.0,2158.0,2571.0
2017-04-29,0.409,0.398,1606008458,0.941,9937,11184,0.476,0.11,18.149,18.014,18.164,18.116,551960,0.083,1337.0,1530.0,2208.0,2742.0
2017-04-30,0.408,0.397,1602095793,0.936,9594,11149,0.475,0.11,18.144,18.002,18.156,18.109,553030,0.081,1390.0,1541.0,2258.0,2725.0
2017-05-01,0.408,0.396,1610893311,0.932,10152,11185,0.474,0.11,18.14,17.993,18.15,18.103,553541,0.078,1437.0,1600.0,2236.0,2693.0
2017-05-02,0.407,0.395,1625032811,0.928,10344,11200,0.473,0.11,18.135,17.987,18.144,18.097,556341,0.076,1462.0,1700.0,2384.0,2771.0
2017-05-03,0.406,0.394,1639410377,0.924,11009,11259,0.472,0.11,18.13,17.982,18.139,18.092,557056,0.075,1517.0,1721.0,2413.0,2785.0
2017-05-04,0.405,0.392,1670719294,0.921,11349,11303,0.47,0.11,18.126,17.977,18.134,18.087,561367,0.073,1534.0,1800.0,2500.0,2718.0
2017-05-05,0.405,0.391,1700616817,0.919,12622,11436,0.47,0.11,18.122,17.97,18.128,18.082,561443,0.072,1530.0,1763.0,2512.0,2747.0
2017-05-06,0.404,0.39,1712574769,0.917,12324,11456,0.469,0.111,18.117,17.964,18.123,18.076,566353,0.071,1541.0,1700.0,2594.0,2831.0
2017-05-07,0.403,0.389,1724012077,0.916,11941,11460,0.468,0.111,18.113,17.957,18.117,18.07,568724,0.07,1600.0,1776.0,2822.0,3152.0
2017-05-08,0.401,0.388,1755539487,0.915,13204,11600,0.468,0.112,18.109,17.948,18.11,18.064,572893,0.07,1700.0,1722.0,2797.0,3238.0
2017-05-09,0.4,0.387,1790813079,0.914,13941,11720,0.468,0.112,18.106,17.942,18.105,18.058,575074,0.07,1721.0,1709.0,2741.0,3306.0
2017-05-10,0.399,0.386,1828067699,0.915,15809,11952,0.47,0.113,18.103,17.933,18.098,18.052,576040,0.07,1800.0,1790.0,2811.0,3422.0
2017-05-11,0.398,0.386,1857619966,0.917,16504,12119,0.472,0.114,18.099,17.926,18.092,18.046,576908,0.069,1763.0,1837.0,2845.0,3353.0
2017-05-12,0.397,0.385,1881979020,0.919,16642,12251,0.474,0.115,18.095,17.917,18.085,18.039,578800,0.07,1700.0,1923.0,2894.0,3399.0
2017-05-13,0.396,0.384,1889930390,0.922,16375,12347,0.477,0.116,18.091,17.91,18.079,18.032,581467,0.07,1776.0,1988.0,2799.0,3514.0
2017-05-14,0.395,0.383,1893128567,0.925,15343,12367,0.479,0.117,18.087,17.899,18.072,18.025,586265,0.07,1722.0,2045.0,2712.0,3780.0
2017-05-15,0.394,0.383,1922774117,0.929,15576,12474,0.481,0.118,18.084,17.892,18.065,18.018,588791,0.071,1709.0,2149.0,2654.0,4041.0
2017-05-16,0.393,0.383,1944394205,0.935,16815,12672,0.485,0.119,18.08,17.882,18.058,18.011,587786,0.072,1790.0,2208.0,2377.0,4185.0
2017-05-17,0.392,0.382,1995367596,0.943,18312,12916,0.489,0.119,18.075,17.868,18.05,18.001,590007,0.073,1837.0,2379.0,2456.0,4189.0
2017-05-18,0.391,0.382,2022047947,0.953,18891,13110,0.494,0.12,18.071,17.859,18.043,17.994,591677,0.074,1923.0,2568.0,2559.0,4177.0
2017-05-19,0.39,0.381,2052514795,0.964,18601,13236,0.498,0.121,18.068,17.854,18.037,17.987,593969,0.075,1988.0,2377.0,2566.0,4354.0
2017-05-20,0.389,0.38,2076533444,0.976,17899,13317,0.503,0.122,18.065,17.851,18.032,17.982,596987,0.076,2045.0,2061.0,2561.0,4240.0
2017-05-21,0.388,0.38,2089001799,0.989,17050,13368,0.508,0.123,18.063,17.85,18.028,17.977,599317,0.077,2149.0,2158.0,2657.0,4090.0
2017-05-22,0.387,0.379,2136532115,1.002,18234,13576,0.513,0.124,18.06,17.85,18.024,17.972,600930,0.078,2208.0,2208.0,2707.0,4101.0
2017-05-23,0.386,0.379,2184760605,1.017,19849,13845,0.519,0.125,18.058,17.851,18.02,17.968,604905,0.08,2379.0,2258.0,2677.0,4043.0
2017-05-24,0.386,0.379,2251082345,1.035,21188,14121,0.526,0.126,18.056,17.853,18.017,17.964,607072,0.081,2568.0,2236.0,2710.0,3941.0
