Date,difficulty-btc-std-30,difficulty-btc-var-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-30,hashrate-btc-trx-90,mining_profitability-btc-wma-90,mining_profitability-btc-trx-7,mining_profitability-btc-trx-90,sentinusd-btc-wma-90,transactionfees-btc-sma-90,transactionfees-btc-trx-14,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-mom-14,confirmationtime-btc-std-30,confirmationtime-btc-trx-90,transactionvalue-btc-wma-90,transactionvalue-btc-trx-30,mediantransactionvalue-btc-sma-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-trx-30,size-btc-sma-90,size-btc-std-90,size-btc-trx-30,transactions-btc-sma-90,transactions-btc-std-30,transactions-btc-var-30,transactions-btc-trx-14,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-90,sentbyaddress-btc-trx-7,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-90,activeaddresses-btc-sma-7,activeaddresses-btc-sma-90,activeaddresses-btc-ema-90,activeaddresses-btc-wma-7,activeaddresses-btc-wma-90,activeaddresses-btc-trx-7,price-btc-rsi-90,bitcoin-price_raw_7d
2017-08-27,57332159702,9.8320779373016e+21,0.342,0.505,0.448,73.074,0.44,1.097,2.413,0.206,6398581501,3.391,5.595,1.992,1.92,3.816,-0.001,33850,0.563,445.435,13.692,0.027,933636,132293,0.051,251289,88593,1962196403,0.212,-0.018,-0.082,390016,383684,379981,-0.783,-0.029,17.739,17.125,17.237,17.586,17.114,17.521,541969.0,596963,587324,558787.0,579679,-0.791,66.088,4601.0
2017-08-28,55972674423,9.6006633211223e+21,0.3,0.495,0.448,73.074,0.437,1.101,2.109,0.21,6409965953,3.429,5.555,2.017,1.955,3.793,0.002,33883,0.516,448.31,13.672,0.156,933630,132284,0.059,249909,88072,1939189853,0.123,-0.017,-0.083,388826,383846,379897,-0.711,-0.03,17.727,17.114,17.225,17.574,17.108,17.506,551501.0,595076,586943,565792.0,579086,-0.556,65.729,4402.0
2017-08-29,54515686453,9.3481598094007e+21,0.26,0.484,0.448,73.074,0.435,1.117,2.155,0.213,6437744612,3.467,5.438,2.044,1.801,3.797,0.004,33870,0.47,451.514,13.651,0.279,933848,132631,0.067,249459,86007,1849316290,0.089,-0.011,-0.084,388715,388702,381442,-0.302,-0.031,17.716,17.1,17.211,17.561,17.096,17.49,587121.0,594208,588224,589223.0,580188,-0.176,66.594,4290.0
2017-08-30,52953148144,9.0745674021371e+21,0.222,0.472,0.448,73.074,0.433,1.128,2.071,0.217,6435864889,3.493,5.21,2.063,1.13,3.856,0.006,33778,0.423,454.427,13.59,0.386,933884,132681,0.075,248923,86158,1855805691,0.084,-0.004,-0.084,388351,391705,382464,0.099,-0.031,17.704,17.09,17.199,17.55,17.088,17.475,583157.0,593955,590598,616507.0,582431,0.349,67.197,4564.0
2017-08-31,51275410956,8.7798860993314e+21,0.187,0.46,0.448,73.074,0.431,1.139,1.939,0.221,6446910298,3.523,4.938,2.083,1.363,3.891,0.008,33732,0.377,458.737,13.549,0.479,933846,132627,0.082,249025,74900,1402495458,0.105,0.005,-0.084,388856,395913,383972,0.517,-0.032,17.691,17.082,17.188,17.538,17.079,17.46,607675.0,593928,592205,636651.0,583965,0.755,67.675,4613.0
2017-09-01,49470755812,8.4641159009832e+21,0.156,0.447,0.448,73.074,0.429,1.15,1.783,0.226,6463126360,3.545,4.618,2.105,1.27,3.954,0.01,33702,0.334,464.084,13.51,0.557,933711,132459,0.088,248785,73670,1356827876,0.145,0.017,-0.085,388945,399896,385484,0.867,-0.032,17.678,17.067,17.174,17.526,17.061,17.444,628154.0,592314,593630,648983.0,585351,1.011,68.343,4509.0
2017-09-02,47524726552,8.259243147705e+21,0.127,0.434,0.448,73.074,0.427,1.157,1.405,0.23,6450312218,3.563,4.237,2.12,1.135,3.997,0.011,33687,0.292,466.548,13.448,0.614,931749,134736,0.088,248460,72262,1305456302,0.151,0.025,-0.085,389071,400214,385833,0.907,-0.032,17.665,17.058,17.163,17.514,17.05,17.43,643690.0,592197,594221,647079.0,585971,1.048,67.116,4327.0
2017-09-03,45419154865,8.1993208332567e+21,0.102,0.421,0.447,73.074,0.426,1.165,1.016,0.235,6430900723,3.578,3.827,2.126,0.508,3.923,0.013,33723,0.256,467.492,13.361,0.65,929490,139218,0.083,247409,75300,1417529449,0.095,0.026,-0.085,387740,395560,384492,0.498,-0.032,17.654,17.055,17.155,17.504,17.045,17.416,622325.0,590665,592228,612040.0,584023,0.663,66.143,4224.0
2017-09-04,43130681248,8.1285705485776e+21,0.08,0.408,0.447,73.074,0.424,1.172,0.638,0.239,6480412019,3.584,3.401,2.13,0.339,3.916,0.014,33889,0.228,471.868,13.268,0.674,928746,138631,0.078,247096,75176,1412861104,0.07,0.029,-0.086,387337,398527,385675,0.404,-0.033,17.641,17.05,17.146,17.493,17.038,17.402,634804.0,590105,593659,620794.0,585488,0.561,64.129,4239.0
2017-09-05,40628410535,8.0469922936675e+21,0.06,0.395,0.446,73.074,0.423,1.181,0.398,0.244,6909637993,3.571,2.935,2.128,-0.995,4.071,0.015,35386,0.256,475.155,13.11,0.68,926156,142462,0.067,246409,72361,1309032951,0.076,0.034,-0.086,386878,402930,387421,0.546,-0.032,17.628,17.045,17.137,17.482,17.031,17.388,638308.0,588961,595331,629531.0,587239,0.615,63.039,4271.0
2017-09-06,37428969523,7.9852679211581e+21,0.048,0.382,0.445,77.134,0.423,1.183,-0.041,0.248,6977791456,3.572,2.475,2.128,-1.394,4.091,0.015,35575,0.282,479.021,13.029,0.676,925355,142283,0.058,246063,72470,1312987024,0.099,0.041,-0.086,386836,406296,388920,0.709,-0.032,17.615,17.042,17.13,17.472,17.026,17.375,639018.0,588815,597659,645260.0,589706,0.796,64.531,3956.0
2017-09-07,34221665687,7.9567102147135e+21,0.045,0.37,0.444,80.943,0.422,1.191,-0.281,0.252,7031398495,3.573,2.045,2.124,-2.297,4.126,0.016,35727,0.306,481.728,12.929,0.66,923462,144193,0.045,245776,72279,1306078304,0.114,0.047,-0.086,386500,406595,389450,0.673,-0.032,17.602,17.037,17.122,17.462,17.02,17.361,637347.0,588975,598854,648515.0,591095,0.859,64.791,3648.0
2017-09-08,34021198195,7.9134565277751e+21,0.049,0.36,0.444,80.943,0.422,1.196,-0.47,0.256,7076076347,3.564,1.6,2.114,-3.2,4.189,0.016,35761,0.322,483.977,12.828,0.633,922786,143953,0.034,246048,72608,1317998359,0.143,0.055,-0.086,387242,410057,391071,0.737,-0.032,17.589,17.027,17.111,17.451,17.01,17.347,643623.0,589853,601097,664411.0,593556,0.973,63.801,3430.0
2017-09-09,33990243588,7.8555068603428e+21,0.057,0.35,0.443,80.943,0.422,1.198,-0.763,0.26,7086380387,3.544,1.136,2.105,-3.116,4.226,0.016,35832,0.333,485.324,12.718,0.589,920284,149993,0.018,245992,74230,1377526323,0.122,0.058,-0.085,387195,405907,390158,0.387,-0.031,17.575,17.025,17.105,17.441,17.007,17.334,631297.0,589656,599628,637070.0,592334,0.651,62.113,3733.0
2017-09-10,33959226940,7.7828612124168e+21,0.067,0.341,0.442,80.943,0.422,1.197,-1.197,0.263,7074182058,3.532,0.693,2.094,-2.073,4.228,0.016,35873,0.34,486.151,12.6,0.537,918152,152679,0.001,245149,77324,1494764742,0.047,0.054,-0.086,385956,399925,388532,-0.205,-0.031,17.563,17.038,17.106,17.434,17.022,17.325,628879.0,588130,597144,600897.0,590069,0.074,61.182,3669.0
2017-09-11,33928148084,7.6955195839971e+21,0.077,0.332,0.441,80.943,0.422,1.204,-1.253,0.267,7136321072,3.512,0.263,2.083,-2.602,4.274,0.016,36123,0.349,486.656,12.439,0.476,916382,153597,-0.017,244723,77317,1494469912,-0.004,0.05,-0.086,385124,400135,388910,-0.468,-0.031,17.55,17.041,17.103,17.426,17.027,17.313,624586.0,587682,597807,600502.0,590930,-0.168,61.266,3962.0
2017-09-12,33897006847,7.5934819750836e+21,0.088,0.324,0.439,80.943,0.422,1.208,-1.231,0.27,7186436218,3.493,-0.151,2.071,-3.098,4.359,0.016,36271,0.358,487.166,12.276,0.406,913376,159802,-0.037,244374,77272,1492755337,-0.033,0.047,-0.086,384851,401192,389600,-0.495,-0.031,17.537,17.036,17.097,17.417,17.025,17.302,619341.0,587713,598581,602614.0,591927,-0.216,61.453,3978.0
2017-09-13,33865803058,7.4767483856765e+21,0.097,0.316,0.438,80.943,0.422,1.209,-1.333,0.273,7249081389,3.476,-0.559,2.059,-3.063,4.423,0.015,36460,0.367,488.906,12.129,0.33,910117,164948,-0.06,244067,77316,1494428765,-0.041,0.046,-0.086,384487,401906,390203,-0.426,-0.031,17.525,17.031,17.09,17.408,17.022,17.29,608840.0,586888,599221,604706.0,592806,-0.185,58.699,3958.0
2017-09-14,33834536543,7.3453188157756e+21,0.105,0.308,0.437,80.943,0.423,1.206,-1.652,0.275,7316608851,3.461,-0.942,2.047,-3.217,4.458,0.015,36668,0.376,491.914,12.014,0.251,907911,166297,-0.082,244046,74758,1397194995,-0.03,0.047,-0.086,384624,403313,391065,-0.275,-0.031,17.513,17.023,17.082,17.398,17.016,17.277,602016.0,586386,599332,603565.0,593188,-0.181,56.218,3811.0
2017-09-15,33803207129,7.2022185628585e+21,0.112,0.301,0.436,80.943,0.423,1.203,-1.982,0.276,7398338783,3.447,-1.296,2.036,-3.151,4.48,0.014,36827,0.385,495.74,11.932,0.173,906157,166310,-0.103,244662,75620,1429608903,0.015,0.052,-0.085,385952,408428,393218,0.116,-0.03,17.501,17.019,17.077,17.389,17.013,17.266,603335.0,587715,601768,630602.0,595908,0.081,54.558,3645.0
2017-09-16,33771814639,7.1412438544542e+21,0.117,0.294,0.435,80.943,0.424,1.202,-2.145,0.278,7415945854,3.431,-1.622,2.025,-2.655,4.459,0.013,36876,0.389,497.804,11.843,0.092,903391,172366,-0.125,244872,68035,1157189884,0.021,0.053,-0.085,386371,405264,392634,0.075,-0.03,17.488,17.012,17.07,17.38,17.007,17.254,609403.0,588082,601218,623951.0,595667,0.073,56.367,3735.0
2017-09-17,33740358899,7.0692734407636e+21,0.12,0.287,0.433,80.943,0.425,1.201,-2.219,0.279,7384340227,3.41,-1.922,2.011,-2.126,4.495,0.012,36827,0.385,498.426,11.702,0.007,898756,185172,-0.152,244071,66810,1115877729,-0.028,0.048,-0.085,385306,399922,391230,-0.285,-0.03,17.477,17.009,17.065,17.371,17.004,17.243,607566.0,586524,598417,590037.0,593154,-0.309,55.893,3713.0
2017-09-18,61882059454,7.4197445631356e+21,0.156,0.285,0.432,92.708,0.425,1.195,-2.445,0.279,7407764203,3.402,-2.134,2.002,-1.796,4.533,0.011,36999,0.383,501.807,11.604,-0.069,897945,184637,-0.173,243517,67225,1129802450,-0.091,0.039,-0.085,384309,397768,390817,-0.551,-0.029,17.464,16.993,17.053,17.361,16.988,17.23,597537.0,585500,597508,577419.0,592507,-0.575,57.542,3832.0
2017-09-19,92584625397,8.0104273974152e+21,0.225,0.287,0.431,94.179,0.426,1.195,-2.38,0.279,7406792829,3.379,-2.306,1.991,-1.413,4.509,0.011,36830,0.37,501.624,11.463,-0.14,897356,183884,-0.188,243547,67179,1128239284,-0.099,0.036,-0.085,384310,399876,391831,-0.485,-0.029,17.45,16.979,17.043,17.35,16.973,17.218,542346.0,581396,589798,489710.0,585061,-1.535,57.63,3928.0
2017-09-20,114131060718,8.5632258327203e+21,0.31,0.294,0.43,94.179,0.427,1.19,-2.433,0.279,7402384490,3.357,-2.441,1.979,-1.313,4.492,0.01,36786,0.353,502.939,11.337,-0.203,896578,182857,-0.199,243170,67204,1129088395,-0.115,0.031,-0.085,383866,398011,391538,-0.508,-0.029,17.437,16.97,17.034,17.341,16.962,17.206,528640.0,580529,588523,487066.0,583971,-1.913,57.484,4045.0
2017-09-21,131115779998,9.0781398690499e+21,0.401,0.303,0.43,94.179,0.427,1.189,-2.308,0.278,7397474623,3.34,-2.565,1.968,-1.211,3.817,0.01,36660,0.33,504.524,11.24,-0.268,894345,185147,-0.21,243117,64390,1036531575,-0.117,0.028,-0.085,384060,398465,392003,-0.426,-0.029,17.423,16.962,17.026,17.331,16.952,17.194,529773.0,580570,589043,507957.0,584667,-1.747,56.389,4200.0
2017-09-22,145149092631,9.555169506405e+21,0.489,0.315,0.429,94.179,0.428,1.181,-2.484,0.277,7378337474,3.321,-2.683,1.956,-0.635,3.829,0.009,36558,0.303,505.423,11.15,-0.331,892460,186302,-0.22,243123,60088,902630982,-0.135,0.022,-0.085,384406,397782,392087,-0.372,-0.029,17.41,16.947,17.015,17.321,16.935,17.182,506227.0,580375,588083,511848.0,583892,-1.512,55.195,4156.0
2017-09-23,156090209790,9.9943147447846e+21,0.57,0.328,0.429,94.179,0.429,1.179,-2.396,0.276,7322818416,3.301,-2.793,1.945,-0.675,3.397,0.009,36325,0.269,504.668,11.04,-0.396,888851,195779,-0.236,243380,60089,902657118,-0.185,0.013,-0.085,384701,392714,390655,-0.601,-0.029,17.395,16.932,17.003,17.31,16.917,17.169,491994.0,580612,585644,504568.0,581623,-1.444,55.712,4290.0
2017-09-24,164942458758,1.039557558419e+22,0.64,0.342,0.429,94.179,0.43,1.172,-2.448,0.274,7254848037,3.28,-2.9,1.932,-0.646,2.865,0.008,36056,0.228,503.346,10.895,-0.463,884954,201673,-0.254,242528,62595,979532932,-0.271,-0.002,-0.086,383403,386148,388594,-1.022,-0.029,17.38,16.913,16.989,17.299,16.895,17.156,490290.0,579214,582922,497023.0,579012,-1.483,55.548,4323.0
2017-09-25,172151418445,1.0758952024619e+22,0.698,0.356,0.429,94.179,0.431,1.168,-2.383,0.271,7254690083,3.27,-2.952,1.924,-0.403,2.479,0.008,36040,0.191,504.813,10.787,-0.522,883824,200445,-0.266,242160,62591,979401830,-0.337,-0.017,-0.086,382775,385709,388505,-1.099,-0.03,17.366,16.896,16.976,17.287,16.876,17.143,491439.0,578988,582531,515735.0,578703,-1.255,56.23,4421.0
2017-09-26,177916952837,1.1084444066074e+22,0.743,0.371,0.429,94.179,0.432,1.166,-2.086,0.269,7257825756,3.256,-2.972,1.914,-0.108,2.527,0.008,35965,0.154,505.033,10.694,-0.574,883347,199801,-0.273,241981,62652,981305466,-0.351,-0.027,-0.086,382480,387232,389088,-0.878,-0.03,17.353,16.883,16.965,17.277,16.86,17.13,545773.0,578929,583510,549637.0,579759,-0.746,56.768,4326.0
2017-09-27,182376008300,1.1372051708554e+22,0.774,0.385,0.429,94.179,0.432,1.163,-1.726,0.266,7270706594,3.239,-2.966,1.904,0.277,2.423,0.008,35951,0.121,504.644,10.568,-0.622,881689,199482,-0.278,242279,62185,966730045,-0.334,-0.034,-0.086,382832,388680,389686,-0.545,-0.03,17.34,16.873,16.955,17.266,16.848,17.118,552268.0,579568,583372,557501.0,579721,-0.322,57.412,4263.0
2017-09-28,185622761974,1.1621774952058e+22,0.794,0.399,0.43,94.179,0.433,1.164,-1.15,0.264,7301519870,3.225,-2.949,1.895,0.281,2.434,0.008,35959,0.092,506.37,10.458,-0.669,880126,199325,-0.281,242375,61843,956127502,-0.28,-0.037,-0.086,382839,390479,390427,-0.177,-0.03,17.328,16.863,16.945,17.256,16.837,17.106,559306.0,580161,585088,584802.0,581521,0.247,58.248,4268.0
2017-09-29,187720127276,1.1833613796588e+22,0.803,0.412,0.43,94.179,0.434,1.162,-0.731,0.261,7306218158,3.214,-2.932,1.888,0.063,2.435,0.007,35901,0.065,507.313,10.392,-0.716,879147,200130,-0.283,242737,61269,938480823,-0.224,-0.038,-0.086,383766,392266,391204,0.158,-0.03,17.315,16.854,16.935,17.246,16.827,17.095,576304.0,581389,586830,611056.0,583371,0.788,57.921,4372.0
2017-09-30,188706432506,1.1995640781163e+22,0.803,0.424,0.43,94.179,0.435,1.156,-0.691,0.258,7296558760,3.21,-2.9,1.881,0.016,2.488,0.007,35874,0.04,509.4,10.368,-0.763,878848,200805,-0.287,242917,61161,935176891,-0.209,-0.042,-0.087,384213,389213,390351,0.123,-0.03,17.303,16.848,16.927,17.236,16.82,17.084,583054.0,581408,585456,598068.0,582118,0.815,58.635,4364.0
2017-10-01,188599109796,1.211900313988e+22,0.794,0.435,0.431,94.179,0.435,1.156,-0.411,0.255,7265755682,3.207,-2.822,1.874,0.127,2.573,0.007,35779,0.015,509.753,10.313,-0.804,879545,200358,-0.286,242366,61134,934355036,-0.23,-0.05,-0.087,383393,384475,388846,-0.184,-0.031,17.291,16.843,16.919,17.227,16.815,17.073,592328.0,580932,584166,583988.0,580916,0.618,58.808,4508.0
2017-10-02,188911485214,1.2300279335254e+22,0.783,0.446,0.431,94.819,0.436,1.158,0.056,0.252,7273482277,3.204,-2.695,1.869,-0.003,2.575,0.007,35680,-0.01,511.336,10.262,-0.838,880191,200952,-0.281,242805,63958,1022659587,-0.184,-0.051,-0.087,383806,389044,390427,0.016,-0.031,17.279,16.837,16.911,17.217,16.81,17.062,614050.0,582240,587090,615205.0,583911,0.886,59.32,4655.0
2017-10-03,187937991984,1.2440380912894e+22,0.769,0.455,0.432,94.827,0.437,1.157,0.355,0.248,7242651313,3.202,-2.56,1.865,-0.076,2.616,0.007,35458,-0.038,511.798,10.211,-0.869,879422,201028,-0.275,243306,62703,982913051,-0.11,-0.047,-0.087,384682,392675,391779,0.357,-0.031,17.267,16.835,16.905,17.209,16.809,17.052,620812.0,583700,589008,630287.0,585936,1.165,58.603,4825.0
2017-10-04,185634174228,1.2537916018625e+22,0.753,0.464,0.432,94.827,0.438,1.151,0.167,0.245,7195051916,3.199,-2.406,1.862,-0.052,2.657,0.007,35281,-0.068,512.792,10.162,-0.896,877598,201188,-0.269,243392,62342,971627570,-0.067,-0.045,-0.087,384912,391869,391680,0.432,-0.031,17.254,16.833,16.9,17.2,16.809,17.042,612217.0,583493,587427,604350.0,584471,0.948,58.137,4796.0
2017-10-05,181949505845,1.2592884652447e+22,0.733,0.472,0.433,94.827,0.439,1.151,0.179,0.242,7172580968,3.199,-2.241,1.86,0.145,2.686,0.007,35084,-0.099,513.37,10.138,-0.914,877928,201673,-0.259,243722,62045,962402016,-0.008,-0.04,-0.086,385043,393984,392553,0.556,-0.031,17.241,16.829,16.894,17.191,16.807,17.032,596837.0,582320,586688,589749.0,583819,0.651,58.16,5076.0
2017-10-06,178427372710,1.260528681436e+22,0.71,0.479,0.433,94.827,0.439,1.152,0.382,0.238,7132093787,3.2,-2.086,1.861,0.216,2.682,0.007,34785,-0.134,513.773,10.121,-0.93,878074,201636,-0.248,244420,62592,979443919,0.069,-0.032,-0.086,386435,398043,394133,0.801,-0.03,17.227,16.828,16.889,17.183,16.809,17.023,601733.0,584080,589148,615188.0,586374,0.751,58.721,5611.0
2017-10-07,175562804194,1.2575122504364e+22,0.685,0.485,0.434,94.827,0.44,1.151,0.503,0.235,7065453725,3.2,-1.961,1.861,0.256,2.649,0.007,34456,-0.173,514.08,10.085,-0.948,878600,200536,-0.239,244899,62682,982267916,0.103,-0.027,-0.086,387377,395885,393653,0.673,-0.03,17.214,16.827,16.885,17.175,16.81,17.014,608752.0,585380,588803,608127.0,586142,0.647,58.663,5677.0
2017-10-08,171606100470,1.2502391722459e+22,0.658,0.489,0.434,94.827,0.44,1.151,0.597,0.231,7021202401,3.201,-1.853,1.86,0.22,2.67,0.007,34222,-0.212,513.107,10.052,-0.969,878328,201320,-0.233,244751,61397,942409396,0.113,-0.023,-0.085,387281,394266,393288,0.425,-0.03,17.202,16.83,16.883,17.168,16.816,17.006,613117.0,584315,588111,595261.0,585524,0.424,59.431,5632.0
2017-10-09,166479409651,1.2387094468645e+22,0.629,0.493,0.435,94.827,0.441,1.15,0.604,0.228,7103526335,3.206,-1.738,1.862,-0.01,2.656,0.007,34344,-0.238,513.756,10.031,-0.986,878049,201323,-0.226,245097,63492,1007799541,0.165,-0.014,-0.085,387543,397871,394670,0.476,-0.03,17.191,16.841,16.884,17.163,16.83,17.0,603115.0,583875,589409,603776.0,586906,0.419,60.193,5680.0
2017-10-10,160070355077,1.2229230742922e+22,0.6,0.495,0.435,94.827,0.442,1.15,0.664,0.225,7123239650,3.214,-1.592,1.866,0.156,2.63,0.006,34262,-0.26,514.518,10.016,-0.999,878287,201390,-0.216,245608,63498,1007989318,0.246,-0.001,-0.084,388355,402121,396345,0.688,-0.029,17.181,16.863,16.892,17.159,16.855,16.996,605302.0,584545,591613,625419.0,589231,0.611,61.05,5633.0
2017-10-11,152217042176,1.202880054529e+22,0.569,0.496,0.436,94.827,0.443,1.151,0.763,0.221,7135242425,3.218,-1.448,1.868,0.162,2.624,0.006,34137,-0.28,514.717,9.995,-1.006,879361,201917,-0.203,246126,65302,1066083404,0.33,0.014,-0.083,389196,405280,397723,0.87,-0.029,17.172,16.885,16.901,17.156,16.881,16.992,626165.0,585496,593184,639871.0,590958,0.772,60.818,5398.0
2017-10-12,142681189721,1.2032917733124e+22,0.538,0.497,0.436,94.827,0.444,1.153,0.953,0.218,7173984873,3.228,-1.253,1.871,0.335,2.543,0.006,34129,-0.294,516.076,9.966,-1.008,879509,201997,-0.189,246851,67000,1122236974,0.413,0.032,-0.082,390105,408051,399021,0.983,-0.028,17.163,16.911,16.912,17.155,16.911,16.99,643910.0,586867,595049,652837.0,592992,0.921,62.184,5656.0
2017-10-13,131096149788,1.2161405433579e+22,0.507,0.496,0.437,94.827,0.444,1.162,1.572,0.216,7215833747,3.246,-0.838,1.892,1.896,2.473,0.006,34155,-0.302,519.043,9.912,-0.989,879250,201566,-0.172,247828,70014,1225497786,0.505,0.053,-0.081,391704,413319,401209,1.192,-0.027,17.154,16.935,16.924,17.153,16.941,16.989,642080.0,588221,597043,663304.0,595166,1.042,64.57,5788.0
2017-10-14,116854027298,1.2264713673273e+22,0.476,0.494,0.437,94.827,0.444,1.167,1.986,0.213,7223754124,3.277,-0.361,1.913,1.739,2.436,0.006,34026,-0.309,519.886,9.955,-0.961,880454,201912,-0.154,248828,71252,1269210138,0.58,0.074,-0.079,392916,413993,401914,1.133,-0.026,17.144,16.959,16.937,17.152,16.971,16.988,662965.0,590372,599738,682706.0,598055,1.202,64.843,6077.0
2017-10-15,102969814942,1.2603005416668e+22,0.46,0.493,0.437,96.55,0.445,1.174,2.37,0.211,7206696292,3.294,0.028,1.924,0.867,2.5,0.005,33828,-0.318,519.646,9.917,-0.937,879187,201701,-0.138,249418,70718,1250252569,0.631,0.094,-0.078,393343,413884,402341,0.912,-0.025,17.136,16.981,16.948,17.152,16.999,16.987,688591.0,592016,602748,701132.0,601270,1.371,64.499,5919.0
2017-10-16,85107329319,1.297665677443e+22,0.454,0.492,0.438,96.807,0.446,1.176,2.296,0.21,7264284464,3.311,0.36,1.937,0.776,2.516,0.005,33813,-0.322,520.137,9.899,-0.913,877890,201124,-0.124,250020,73188,1339128559,0.689,0.117,-0.076,393692,417630,404068,0.87,-0.024,17.127,17.002,16.961,17.152,17.027,16.987,699406.0,592616,605388,709705.0,604146,1.456,64.703,5877.0
2017-10-17,56710305474,1.3312314603504e+22,0.455,0.493,0.438,96.807,0.447,1.179,2.06,0.208,7420465148,3.33,0.637,1.949,0.972,2.479,0.004,34079,-0.312,521.002,9.893,-0.886,877459,200763,-0.11,250916,74734,1396289111,0.767,0.143,-0.074,394654,422565,406275,0.975,-0.023,17.118,17.019,16.972,17.151,17.049,16.987,707210.0,593900,608442,720932.0,607480,1.519,64.34,5662.0
2017-10-18,57604048480,1.3609978903889e+22,0.459,0.493,0.439,96.807,0.448,1.18,1.67,0.206,7477763381,3.337,0.828,1.96,0.754,2.396,0.004,34068,-0.299,519.631,9.883,-0.856,877371,200678,-0.095,252020,76694,1470492056,0.846,0.171,-0.072,395688,425876,408016,1.031,-0.021,17.11,17.044,16.987,17.152,17.079,16.989,713465.0,595425,610605,720854.0,609964,1.445,62.548,5546.0
2017-10-19,62635192074,1.3869649675586e+22,0.464,0.494,0.439,96.807,0.449,1.186,1.59,0.205,7522458322,3.343,0.941,1.967,0.54,2.452,0.003,33945,-0.289,518.946,9.843,-0.827,876586,199672,-0.081,253004,83230,1731812073,0.944,0.204,-0.069,396661,431270,410518,1.169,-0.02,17.101,17.07,17.003,17.154,17.11,16.992,728172.0,597236,614350,737731.0,614042,1.48,63.671,5824.0
2017-10-20,66712660680,1.4091326918594e+22,0.467,0.494,0.439,96.807,0.451,1.187,1.311,0.203,7568696143,3.353,0.991,1.974,0.527,2.278,0.003,33939,-0.276,519.411,9.83,-0.803,876301,199464,-0.067,253993,83788,1755106791,1.004,0.235,-0.067,398139,433865,412162,1.16,-0.018,17.093,17.101,17.022,17.157,17.145,16.997,736368.0,599267,617181,741475.0,617249,1.437,64.223,5824.0
2017-10-21,70003298693,1.4275010632914e+22,0.469,0.495,0.44,96.807,0.452,1.191,1.163,0.202,7584043667,3.368,1.019,1.982,0.498,2.234,0.002,33814,-0.266,519.129,9.859,-0.779,879058,195536,-0.052,255451,84871,1800752752,1.035,0.263,-0.064,399871,433726,412900,0.933,-0.016,17.086,17.128,17.04,17.161,17.175,17.001,734031.0,602056,619074,733215.0,619536,1.253,65.39,5755.0
2017-10-22,72614154851,1.4420700818546e+22,0.467,0.494,0.44,96.807,0.454,1.196,1.122,0.201,7582552493,3.382,1.022,1.99,0.553,2.27,0.001,33693,-0.257,518.824,9.852,-0.76,879460,195809,-0.037,255996,83375,1737854876,1.021,0.287,-0.061,400101,430999,412715,0.499,-0.014,17.079,17.152,17.058,17.164,17.202,17.006,742428.0,604243,622950,748571.0,623786,1.233,64.233,5882.0
2017-10-23,74616620572,1.4528397475489e+22,0.463,0.494,0.441,96.807,0.456,1.2,1.042,0.2,7723990058,3.4,1.03,1.997,0.507,2.282,0.0,34121,-0.229,522.128,9.848,-0.74,879121,195534,-0.023,256797,80332,1613315240,1.002,0.31,-0.058,400432,430943,413375,0.177,-0.013,17.072,17.172,17.073,17.167,17.223,17.011,746825.0,606240,625823,751378.0,627070,1.167,63.929,6122.0
2017-10-24,76058763930,1.4598100603743e+22,0.456,0.492,0.441,96.807,0.457,1.201,0.839,0.199,7810203335,3.418,1.031,2.007,0.376,2.285,-0.001,34327,-0.196,525.283,9.856,-0.717,879148,195583,-0.007,257919,75343,1419136887,0.997,0.334,-0.055,402461,438474,416611,0.357,-0.011,17.068,17.183,17.085,17.169,17.234,17.015,758706.0,609256,630255,771542.0,631933,1.237,62.393,6244.0
2017-10-25,76972085846,1.4756116504559e+22,0.446,0.491,0.442,96.807,0.459,1.205,0.692,0.198,7842132617,3.425,0.955,2.014,0.074,2.177,-0.002,34292,-0.165,525.372,9.833,-0.701,879125,195563,0.007,258940,73199,1339515766,0.98,0.356,-0.052,404030,441724,418510,0.508,-0.009,17.063,17.18,17.09,17.169,17.231,17.017,772526.0,611756,634066,782775.0,636205,1.277,61.591,6507.0
2017-10-26,80401930993,1.5098547213003e+22,0.441,0.489,0.442,97.383,0.462,1.205,0.46,0.197,7867956845,3.429,0.82,2.02,-0.1,2.212,-0.003,34302,-0.136,524.375,9.783,-0.693,876686,199067,0.014,259370,72703,1321418129,0.927,0.372,-0.049,404918,442775,419696,0.507,-0.007,17.057,17.18,17.096,17.169,17.229,17.02,757455.0,612799,634976,758514.0,637605,0.996,62.755,6963.0
