Date,bitcoin-median_transaction_fee_raw,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-30,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-3,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-roc-30,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-trx-14,hashrate-btc-trx-30,hashrate-btc-trx-90,hashrate-btc-rsi-30,hashrate-btc-rsi-90,hashrate-btc-roc-90,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-std-14,mining_profitability-btc-std-30,mining_profitability-btc-std-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-var-30,sentinusd-btc-trx-30,sentinusd-btc-trx-90,transactionfees-btc-sma-14,transactionfees-btc-sma-90,transactionfees-btc-wma-30,transactionfees-btc-std-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-var-14,transactionfees-btc-var-30,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-14,median_transaction_fee-btc-rsi-90,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-7,confirmationtime-btc-trx-30,confirmationtime-btc-trx-90,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-wma-90,marketcap-btc-std-30,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-90,marketcap-btc-roc-30,transactionvalue-btc-sma-90,transactionvalue-btc-std-30,transactionvalue-btc-std-90,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-7,mediantransactionvalue-btc-trx-14,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-trx-14,transactions-btc-trx-30,sentbyaddress-btc-sma-14,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-14,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-90,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-mom-90,top100cap-btc-trx-90,activeaddresses-btc-sma-90,activeaddresses-btc-trx-14,activeaddresses-btc-trx-30,price-btc-sma-90,price-btc-wma-90,price-btc-std-30,price-btc-mom-30,price-btc-mom-90,price-btc-var-30,price-btc-trx-14,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-90,bitcoin-price_raw_90d
2014-10-02,0.0378,32287716380,30108769203,23167855979,34625978457,30297945181,34661425924,33412302243,26263037482,11290559663,2734507499.727273,1.044,0.972,0.993,26.37,2.542346001970601e+17,2.46580396688807e+17,2.4688529331691142e+17,1.840642039738117e+17,2.4868306675395875e+17,2.34902008056386e+17,1.9134229464741382e+17,2.5531573643594608e+17,2.4820411736577136e+17,2.4645310186304205e+17,2.4403922920821635e+17,2.0881033855511648e+17,2.668141847389308e+16,4.140305231626798e+16,9.186967872459566e+16,1.7797452294475e+32,0.615,0.922,0.983,54.391,55.939,95.896,5.546,6.204,12.425,5.457,6.243,7.473,14.579,5.461,5.905,6.741,1.477,2.724,8.953,1.856,20.038,-1.807,-1.235,247965486,75339819,1419022075216344.0,-0.837,-0.254,0.079,0.093,0.079,0.078,0.0086981132075471,0.005,0.003,0.002,-0.403,-0.2,0.039,0.038,0.039,0.04,0.038,0.039,-0.507,-0.085,27.336,42.175,9.137,9.099,9.107,1.796,0.807,1.101,0.036,0.028,5184460041,6818497051,6276179089,1068691510,-1334808616,-3222411272,-0.833,-0.492,-0.031,42.711,-21.277,4459,1442.0,5327.0,7094237,-0.896,-0.222,102.067,102.465,101.494,104.128,31.513,271.92,248.268,-0.215,-0.123,-0.189,0.483,0.381,0.339,0.304,0.351,0.317,0.361,0.32,0.576,0.414,0.285,0.083,0.043,0.02,1.586,0.424,-0.115,83601,77870,1747290874,1515940662,0.228,0.11,0.174,0.179,126663,28367,201173136,0.289,0.168,0.114,19.598,19.719,19.738,0.083,0.493,-0.009,165173,0.196,0.099,525.248,481.921,78.152,-99.478,-258.881,1527.0,-0.821,-0.507,-0.061,42.13,312.724
2014-10-03,0.0367,32632837294,30349862370,23366111141,34643702190,30579460068,34661425924,33728796849,26515643415,11462938293,2357690169.909091,1.052,0.976,0.992,26.37,2.538777974053006e+17,2.430273642315222e+17,2.455919733091949e+17,1.8522504372449856e+17,2.467038019815264e+17,2.352803306117307e+17,1.9242853009833286e+17,2.4858144016953062e+17,2.4675052010962685e+17,2.456371971093511e+17,2.4426053290711046e+17,2.10056532042818e+17,2.597789540701241e+16,4.062409730930831e+16,9.206575759146432e+16,1.6871276244442e+32,0.574,0.906,0.981,53.406,55.445,76.657,5.605,6.123,12.292,5.522,6.155,7.351,14.381,5.461,5.823,6.623,1.479,2.705,8.998,1.83,20.242,-1.825,-1.235,247442538,75596652,1428713442610984.0,-0.856,-0.257,0.079,0.092,0.077,0.078,0.0086226415094339,0.005,0.003,0.002,-0.41,-0.201,0.038,0.037,0.038,0.04,0.038,0.039,-0.518,-0.088,24.953,41.73,9.141,9.116,9.123,1.795,0.805,0.951,0.05,0.029,5151017966,6780919627,6230204114,1108065392,-1517267472,-3381968134,-0.851,-0.504,-0.035,41.962,-24.3,4439,1442.0,5329.0,7098735,-0.873,-0.225,99.384,102.028,101.78,103.886,31.656,268.447,250.532,-0.223,-0.135,-0.187,0.329,0.387,0.341,0.305,0.35,0.318,0.36,0.32,0.572,0.413,0.285,0.082,0.043,0.02,1.421,0.443,-0.11,83141,76981,1728095121,1481531821,0.246,0.111,0.187,0.18,127294,27161,184425081,0.31,0.173,0.115,19.603,19.722,19.744,0.082,0.428,-0.009,165455,0.172,0.1,522.332,478.45,80.848,-108.094,-262.452,1634.0,-0.84,-0.518,-0.064,41.654,315.626
2014-10-04,0.0346,32977958208,30590955538,23564366302,34652564057,30842812704,34661425924,33999275333,26763892091,11619239659,1980872840.090909,1.05,0.978,0.992,26.37,2.4769085152495632e+17,2.4730062249075712e+17,2.458520480766512e+17,1.8668994625841818e+17,2.485236798456006e+17,2.36486974665027e+17,1.937813824794205e+17,2.4863419818579216e+17,2.4948950741120208e+17,2.467560424598349e+17,2.4528056831331715e+17,2.1156770280574816e+17,2.623455208991397e+16,4.090860651303712e+16,9.21996479125831e+16,1.720629308396e+32,0.541,0.89,0.978,54.884,56.131,107.941,5.496,5.983,12.145,5.391,6.036,7.216,14.181,5.37,5.708,6.491,1.406,2.776,9.022,1.926,20.35,-1.841,-1.235,247256904,75728110,1433686669182264.0,-0.871,-0.26,0.079,0.092,0.076,0.078,0.0085471698113207,0.005,0.003,0.002,-0.418,-0.203,0.037,0.036,0.037,0.039,0.037,0.038,-0.53,-0.092,20.906,40.831,9.132,9.121,9.127,1.795,0.805,0.712,0.063,0.029,5085545336,6739303294,6178423512,1165936663,-1914454412,-3745469989,-0.882,-0.518,-0.038,40.928,-30.2,4424,1439.0,5334.0,7113404,-0.852,-0.227,98.586,100.803,101.958,103.431,31.638,240.092,250.236,-0.471,-0.181,-0.186,0.331,0.394,0.342,0.306,0.348,0.318,0.359,0.321,0.567,0.413,0.284,0.08,0.043,0.02,1.241,0.455,-0.105,82786,77027,1713400541,1483282190,0.261,0.113,0.17,0.179,128072,26737,178714541,0.298,0.176,0.115,19.608,19.727,19.751,0.082,0.449,-0.008,165061,0.12,0.096,519.144,474.572,84.894,-135.419,-286.909,1802.0,-0.869,-0.53,-0.068,40.697,314.346
2014-10-05,0.0316,33323079123,30832048705,23762621464,34656994991,31089174847,34661425924,34223737695,27007783512,11760104818,1604055510.2727275,1.039,0.98,0.991,26.37,2.631046941469673e+17,2.548987992793584e+17,2.4834694633025645e+17,1.8861012904088768e+17,2.600339502189128e+17,2.402339286439833e+17,1.959964017950124e+17,2.7207115309273872e+17,2.6130554212322512e+17,2.532510708947947e+17,2.4886842036572003e+17,2.1393857786246096e+17,3.587543437475983e+16,4.371943989829811e+16,9.38924111824532e+16,3.2176169789442e+32,0.556,0.88,0.976,59.013,58.132,141.946,5.391,5.854,11.981,4.967,5.837,7.044,13.969,4.956,5.516,6.32,1.57,2.887,9.03,2.083,20.387,-1.873,-1.236,247129745,80609517,1624473576345924.0,-0.877,-0.263,0.078,0.091,0.075,0.078,0.0084716981132075,0.005,0.003,0.002,-0.431,-0.204,0.036,0.034,0.036,0.038,0.035,0.037,-0.545,-0.095,16.79,39.62,9.12,9.108,9.114,1.794,0.804,0.329,0.071,0.029,5012086422,6695168359,6120239100,1250946745,-2280426372,-3972144159,-0.933,-0.534,-0.042,39.833,-35.786,4420,1475.0,5334.0,7113245,-0.771,-0.23,98.744,99.977,101.839,102.98,32.164,151.651,258.624,-0.783,-0.249,-0.184,0.324,0.397,0.341,0.306,0.344,0.317,0.356,0.32,0.564,0.413,0.284,0.079,0.043,0.02,1.027,0.457,-0.1,82797,77091,1713844490,1485764583,0.271,0.114,0.138,0.175,131402,27480,188788950,0.326,0.183,0.116,19.615,19.732,19.759,0.09,0.661,-0.008,165501,0.158,0.102,515.69,470.103,91.748,-168.78,-310.838,2104.0,-0.917,-0.545,-0.072,39.411,303.591
2014-10-06,0.0322,33668200037,31073141873,23960876626,34659210457,31319642659,34661425924,34402183935,27247317676,11886082598,1227238180.4545455,1.021,0.98,0.99,26.37,2.7653932753320102e+17,2.6186968440785885e+17,2.514716285362752e+17,1.9032384079723206e+17,2.6529293961991715e+17,2.4286850794585085e+17,1.978661491802413e+17,2.8105375993072035e+17,2.6784831925911808e+17,2.5761413242715123e+17,2.513963449016361e+17,2.159706609126157e+17,3.897716385649712e+16,4.484180892750534e+16,9.494409960941192e+16,3.7980482557406e+32,0.586,0.872,0.974,57.212,57.253,121.601,5.254,5.678,11.827,4.799,5.676,6.888,13.764,4.707,5.353,6.164,1.524,2.804,9.056,1.965,20.502,-1.909,-1.236,248490310,94210172,2218889130072420.0,-0.866,-0.265,0.077,0.091,0.073,0.079,0.0083962264150943,0.005,0.003,0.002,-0.447,-0.206,0.036,0.033,0.035,0.037,0.034,0.036,-0.561,-0.098,20.519,40.018,9.113,9.104,9.11,1.745,0.762,0.01,0.077,0.03,4952715618,6654368902,6067923036,1287163198,-2026664254,-3671951067,-0.983,-0.55,-0.047,40.903,-31.959,4436,1512.0,5329.0,7098734,-0.621,-0.232,97.773,100.399,101.966,102.884,31.747,124.816,251.961,-0.819,-0.291,-0.183,0.318,0.4,0.345,0.306,0.342,0.317,0.354,0.32,0.562,0.411,0.284,0.079,0.042,0.02,0.822,0.454,-0.096,77840,77000,1514755140,1482256387,0.28,0.116,0.133,0.173,131639,27459,188498762,0.349,0.19,0.117,19.624,19.741,19.771,0.122,0.811,-0.007,164926,0.165,0.105,512.372,465.856,96.184,-159.026,-298.667,2313.0,-0.972,-0.561,-0.076,39.836,274.82
2014-10-07,0.0328,34013320951,31314235040,24159131788,34660318191,31535241579,34661425924,34534614053,27482494583,11997641971,850420850.6363635,0.996,0.978,0.989,26.37,2.811873539762413e+17,2.6559696679749267e+17,2.535182127468953e+17,1.918036671760582e+17,2.65951552906674e+17,2.4448521019237306e+17,1.994059567315975e+17,2.7674779254759216e+17,2.6936274634888944e+17,2.5980823432457382e+17,2.5293725872939347e+17,2.176762334833787e+17,3.920884778225533e+16,4.5407309572909e+16,9.558232981273315e+16,3.8433343610302e+32,0.608,0.864,0.972,55.505,56.414,98.843,4.984,5.514,11.66,4.46,5.469,6.71,13.552,4.362,5.145,5.985,1.66,2.935,9.062,2.154,20.531,-1.961,-1.236,248358837,94328961,2224488211437740.0,-0.85,-0.268,0.076,0.09,0.072,0.073,0.0083207547169811,0.005,0.003,0.001,-0.466,-0.208,0.035,0.033,0.034,0.037,0.034,0.036,-0.578,-0.102,23.757,40.368,9.136,9.14,9.146,1.829,0.837,0.06,0.086,0.03,4877341093,6613821912,6017159881,1303030058,-2019621002,-3649229138,-1.029,-0.567,-0.051,41.045,-31.734,4429,1501.0,5332.0,7106706,-0.505,-0.234,96.69,101.419,102.117,102.897,30.065,72.356,225.98,-0.643,-0.301,-0.182,0.33,0.404,0.341,0.307,0.346,0.319,0.357,0.322,0.561,0.407,0.285,0.079,0.041,0.02,0.691,0.455,-0.091,80520,78989,1620872406,1559833438,0.292,0.117,0.149,0.174,132632,28180,198529479,0.394,0.201,0.118,19.634,19.749,19.782,0.149,0.845,-0.007,164849,0.172,0.108,509.115,461.81,98.576,-153.432,-293.121,2429.0,-1.023,-0.578,-0.08,40.21,272.076
2014-10-08,0.0339,34358441866,31555328207,24357386949,34660872057,31736930891,34661425924,34621028050,27713314235,12095181905,473603520.818182,0.965,0.975,0.988,26.37,2.6227150440178832e+17,2.6063597558844035e+17,2.538705969356608e+17,1.930215224773571e+17,2.5891796783387805e+17,2.440550168003161e+17,2.0025016015761712e+17,2.5506272186721664e+17,2.6241780780338883e+17,2.577147676403865e+17,2.5245834807554368e+17,2.1868752019633328e+17,3.854375427834836e+16,4.373024411385229e+16,9.510210331893606e+16,3.7140524846742e+32,0.592,0.853,0.969,51.839,54.561,85.49,4.937,5.368,11.517,4.806,5.427,6.609,13.367,4.721,5.097,5.882,1.377,2.949,9.064,2.175,20.539,-1.986,-1.236,248230384,98801956,2440456629436396.0,-0.827,-0.27,0.075,0.089,0.071,0.074,0.0082452830188679,0.005,0.003,0.001,-0.488,-0.21,0.034,0.033,0.034,0.036,0.033,0.035,-0.594,-0.106,29.455,41.009,9.14,9.159,9.165,1.829,0.837,0.136,0.095,0.031,4804394436,6575944774,5971180853,1302805818,-1696686540,-3408942414,-1.06,-0.583,-0.055,41.883,-27.285,4418,1506.0,5332.0,7107653,-0.394,-0.236,96.376,101.599,102.053,102.924,30.064,75.577,225.957,-0.38,-0.289,-0.18,0.332,0.406,0.341,0.308,0.346,0.319,0.358,0.323,0.56,0.407,0.285,0.078,0.041,0.02,0.578,0.453,-0.087,80991,79800,1639869220,1592027158,0.305,0.119,0.175,0.176,133646,28670,205487959,0.442,0.212,0.119,19.643,19.758,19.793,0.17,0.846,-0.006,164839,0.167,0.11,506.032,458.074,99.825,-130.979,-277.463,2491.0,-1.062,-0.594,-0.084,40.893,276.104
2014-10-09,0.0365,34668339223,31799647581,24556717513,34709542086,31931852261,34685622472,34674330749,27941903799,12182624957,96786191.0,0.93,0.97,0.987,26.722,2.4598806402350656e+17,2.5833545461919302e+17,2.5245792565400016e+17,1.9413146487642976e+17,2.5224337254742982e+17,2.432914406640432e+17,2.0095278491652848e+17,2.4003676301036515e+17,2.553137105783e+17,2.5482796627404307e+17,2.5156124654514883e+17,2.195490161130525e+17,4.01318909102665e+16,3.938648161397822e+16,9.45728975344823e+16,4.0264216700838e+32,0.546,0.836,0.966,51.189,54.226,75.492,5.018,5.282,11.378,5.318,5.48,6.559,13.201,5.319,5.159,5.829,1.063,2.846,9.023,2.024,20.355,-1.966,-1.237,248488609,101488041,2574955612841960.0,-0.8,-0.271,0.075,0.089,0.07,0.074,0.0081698113207547,0.005,0.003,0.001,-0.508,-0.212,0.034,0.035,0.035,0.036,0.034,0.035,-0.609,-0.109,40.713,42.482,9.145,9.172,9.178,1.824,0.832,0.163,0.104,0.031,4766129585,6540408756,5932459560,1278026785,-1360141433,-3198241603,-1.065,-0.597,-0.059,43.231,-22.029,4416,1518.0,5332.0,7108010,-0.269,-0.238,97.223,101.972,101.85,103.106,30.252,100.124,228.794,-0.003,-0.245,-0.179,0.339,0.411,0.341,0.309,0.348,0.321,0.36,0.325,0.557,0.407,0.285,0.078,0.041,0.02,0.497,0.452,-0.082,76633,80245,1468142371,1609801717,0.317,0.121,0.221,0.182,134022,29028,210649781,0.482,0.224,0.121,19.653,19.766,19.803,0.184,0.834,-0.006,164768,0.147,0.109,503.17,454.964,98.772,-101.923,-257.59,2439.0,-1.076,-0.609,-0.088,42.462,287.178
2014-10-10,0.0362,34692700373,32052109285,24758578940,34856012056,32129957407,34767429848,34718883123,28171481041,12265921950,341056102.0,0.894,0.964,0.986,27.613,2.470762588897853e+17,2.6268202171941475e+17,2.5285469297546864e+17,1.956844424306781e+17,2.569805237520176e+17,2.4509147528996166e+17,2.024965034318967e+17,2.526387196815024e+17,2.5852784126494688e+17,2.5732583983561382e+17,2.53093604826228e+17,2.2124265375018115e+17,4.075030902623795e+16,3.735056371751314e+16,9.49923461043608e+16,4.1514692143347e+32,0.521,0.822,0.963,55.233,56.122,106.349,4.962,5.283,11.225,5.256,5.442,6.471,13.025,5.399,5.147,5.741,1.062,2.715,8.972,1.843,20.125,-1.933,-1.237,248713778,105739639,2795217833893040.0,-0.766,-0.273,0.06,0.088,0.069,0.074,0.0080943396226415,0.005,0.003,0.001,-0.529,-0.215,0.034,0.036,0.035,0.036,0.035,0.035,-0.621,-0.113,40.103,42.388,9.147,9.174,9.181,1.824,0.832,0.093,0.111,0.032,4731023134,6503509222,5893814174,1235639380,-1506543194,-3320958045,-1.052,-0.61,-0.064,43.12,-23.957,4405,1544.0,5328.0,7096121,-0.126,-0.24,97.378,101.72,102.024,103.159,30.002,106.441,225.031,0.274,-0.195,-0.177,0.339,0.334,0.341,0.31,0.347,0.321,0.359,0.325,0.055,0.407,0.285,0.001,0.041,0.02,0.414,0.448,-0.077,75859,79413,1438656988,1576624206,0.326,0.122,0.27,0.188,135523,28917,209049635,0.522,0.237,0.122,19.662,19.773,19.813,0.195,0.82,-0.005,164951,0.126,0.109,500.172,451.867,95.768,-120.118,-269.775,2293.0,-1.071,-0.621,-0.092,42.361,287.542
2014-10-11,0.0359,34717061524,32304570989,24954869663,34929247041,32315281576,34837056648,34760187344,28396621768,12349662708,341056102.0,0.857,0.957,0.984,27.613,2.584045240361943e+17,2.652275495218281e+17,2.562640860062928e+17,1.9719753820609792e+17,2.6068589482769245e+17,2.4681473546833296e+17,2.040197013356949e+17,2.6500159426396826e+17,2.6080783784877245e+17,2.59852148512847e+17,2.5452820989851507e+17,2.2291556728037978e+17,3.846999853506773e+16,3.5634722906654308e+16,9.54545344221138e+16,3.6998519682203e+32,0.509,0.809,0.96,55.293,56.151,100.409,4.892,5.194,11.072,5.015,5.353,6.361,12.844,5.09,5.079,5.635,1.008,2.524,8.935,1.592,19.957,-1.904,-1.237,247760380,104873613,2749618691776688.0,-0.738,-0.275,0.059,0.088,0.068,0.074,0.0080188679245283,0.005,0.003,0.001,-0.549,-0.217,0.034,0.036,0.035,0.036,0.035,0.035,-0.632,-0.117,39.288,42.265,9.158,9.192,9.2,1.817,0.826,0.106,0.118,0.032,4695653892,6466133573,5854930345,1191431672,-1505665865,-3363808479,-1.028,-0.62,-0.068,42.954,-24.129,4377,1544.0,5327.0,7093287,-0.06,-0.241,98.216,101.049,102.141,102.846,30.217,85.434,228.273,0.195,-0.181,-0.176,0.334,0.333,0.343,0.311,0.343,0.32,0.356,0.325,0.059,0.405,0.285,0.001,0.041,0.02,0.3,0.437,-0.073,73337,78892,1344589001,1555985599,0.329,0.124,0.265,0.19,136241,28622,204807111,0.508,0.244,0.123,19.672,19.783,19.825,0.217,0.901,-0.005,164489,0.072,0.103,497.169,448.773,92.923,-116.192,-270.276,2159.0,-1.052,-0.632,-0.096,42.231,283.794
2014-10-12,0.0363,34741422674,32557032694,25151160386,34965864534,32488649347,34894502874,34798243411,28617448413,12420437042,244269911.0,0.819,0.948,0.983,27.613,2.6463573736289456e+17,2.5899161599744765e+17,2.569452076384032e+17,1.9858211436159715e+17,2.5824272778781584e+17,2.4707915425542022e+17,2.0505032826607936e+17,2.6125594557996416e+17,2.5722925713536195e+17,2.591387006010995e+17,2.544892168615096e+17,2.2409613186196416e+17,3.772198958511937e+16,3.488387789411704e+16,9.491443105056253e+16,3.5573712456496e+32,0.484,0.794,0.957,52.788,54.905,98.662,5.009,5.2,10.946,5.188,5.354,6.297,12.68,5.138,5.101,5.576,1.011,2.472,8.934,1.527,19.955,-1.854,-1.238,246222719,106252709,2822409545978280.0,-0.719,-0.276,0.059,0.087,0.067,0.074,0.007943396226415,0.005,0.003,0.001,-0.567,-0.219,0.035,0.036,0.036,0.036,0.036,0.035,-0.642,-0.12,40.703,42.449,9.147,9.204,9.213,1.823,0.831,0.106,0.124,0.033,4680821046,6430794861,5819059250,1137980665,-1361893797,-3180484081,-0.99,-0.629,-0.072,43.413,-21.981,4352,1569.0,5337.0,7120496,-0.079,-0.243,98.585,99.521,101.729,102.216,30.86,135.695,238.083,-0.257,-0.227,-0.175,0.336,0.33,0.344,0.31,0.34,0.32,0.353,0.324,0.062,0.405,0.284,0.001,0.041,0.02,0.178,0.421,-0.069,72299,79122,1306771544,1565053285,0.33,0.125,0.22,0.187,137334,28781,207089281,0.499,0.252,0.124,19.682,19.793,19.838,0.237,0.893,-0.005,165129,0.101,0.106,494.289,445.814,89.548,-109.778,-259.256,2005.0,-1.022,-0.642,-0.1,42.426,280.21
2014-10-13,0.0379,34765783824,32797113023,25347451108,34984173280,32650832100,34939768525,34833051324,28833960977,12478465582,280070483.45454544,0.78,0.939,0.981,25.908,2.6143331531440448e+17,2.5620801648278768e+17,2.5903885044532346e+17,2.0012699388223386e+17,2.5907822364593952e+17,2.4801499664025187e+17,2.062928421771613e+17,2.5973043250867226e+17,2.578775309410777e+17,2.597573010786872e+17,2.5509778734615632e+17,2.254808043203974e+17,3.518033246712076e+16,3.441191182828205e+16,9.443865204358176e+16,3.0941394812429e+32,0.462,0.779,0.953,53.892,55.416,113.459,5.152,5.203,10.784,5.409,5.391,6.254,12.525,5.397,5.159,5.541,1.016,2.21,8.784,1.221,19.289,-1.779,-1.238,245359775,103361028,2670875551344504.0,-0.696,-0.278,0.059,0.087,0.067,0.074,0.0078679245283018,0.005,0.003,0.001,-0.584,-0.222,0.036,0.037,0.036,0.036,0.036,0.035,-0.649,-0.124,47.451,43.38,9.15,9.206,9.216,1.75,0.766,0.029,0.128,0.033,4685044524,6397320132,5787847654,1064751286,-1224580731,-3012725592,-0.934,-0.635,-0.076,44.219,-19.64,4340,1523.0,5337.0,7121385,-0.082,-0.245,97.548,99.493,101.74,102.11,30.866,135.664,238.179,-0.424,-0.254,-0.174,0.34,0.329,0.348,0.31,0.34,0.32,0.353,0.325,0.06,0.402,0.284,0.001,0.04,0.02,0.082,0.406,-0.065,62998,79548,992184604,1581966693,0.332,0.127,0.199,0.185,139171,29527,217964059,0.515,0.262,0.126,19.691,19.8,19.848,0.243,0.804,-0.004,165407,0.13,0.11,491.596,443.274,84.49,-96.752,-242.372,1785.0,-0.974,-0.649,-0.104,43.414,273.146
