Date,bitcoin-difficulty_raw,difficulty-btc-sma-3,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-var-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-90,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-90,mining_profitability-btc-std-90,transactionfees-btc-trx-90,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-90,fee_to_reward-btc-sma-90,transactions-btc-sma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-90,top100cap-btc-wma-90,price-btc-sma-90,price-btc-ema-90,price-btc-wma-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2013-08-20,50810339,50810339,50810339,44274378,37905742,25029746,50714930,49058167,45402902,39404579,27892042,50810339,50810339,47393624,41837227,30926743,118522738235680.0,451283358926600.0,416178170117430.0,344820843830610.0,221372350415950.0,417724405984082.0,360823783473450.0,249578546371060.0,436896798774691.0,387011901676080.0,277027055056210.0,207452441792550.0,1.0759128901422e+28,1.426,2482.0,2847.0,0.243,1115544582,1070176201,1062185985,0.848,46272,50711,51119,52575,20.612,20.3,20.38,20.461,98.122,93.97,92.828,105.11,111.875,122.527,550.5
2013-08-21,50810339,50810339,50810339,45232777,38693363,25470003,50762634,49496210,46123894,40140435,28395741,50810339,50810339,48265085,42669782,31493350,123584739985143.0,461791478054180.0,427215194435380.0,352951805203370.0,225984442785980.0,429430454658197.0,370159008477740.0,255203628231910.0,448809012231030.0,397379574399260.0,283272053311680.0,213957567419040.0,1.1444460163969e+28,1.438,2429.0,2775.0,0.234,1114319262,1073412139,1064424816,0.841,46280,51217,51593,53075,20.607,20.303,20.38,20.463,97.971,94.215,92.981,107.292,115.28,121.008,601.887
2013-08-22,50810339,50810339,50810339,46191175,39345143,25910259,50786487,49824742,46748753,40828816,28888370,50810339,50810339,49008760,43451522,32050280,128259090229800.0,474585066634170.0,438261551648724.0,362002352185680.0,230616166723970.0,440458178899540.0,379318968348100.0,260850545995350.0,460132104502080.0,407649676416350.0,289561150975030.0,220390756990760.0,1.214302144174e+28,1.449,2380.0,2706.0,0.226,1112640166,1077143824,1067257443,0.837,46406,51753,52272,53778,20.604,20.306,20.38,20.464,97.779,94.503,93.186,106.115,115.785,121.108,494.668
2013-08-23,50810339,50810339,50810339,47149573,39996922,26347588,50798413,50071141,47290298,41472785,29370171,50810339,50810339,49624649,44191212,32597535,132633797107370.0,490516203931600.0,448828026922190.0,372597763549062.0,235574375297700.0,453899203639400.0,389767155193290.0,267013520027290.0,473866012875380.0,419215064304270.0,296388616859090.0,227915990622810.0,1.2986424695394e+28,1.461,2328.0,2634.0,0.218,1110421986,1080506349,1069839829,0.832,46449,51984,52338,53878,20.595,20.31,20.377,20.463,97.539,94.758,93.369,105.799,118.347,121.534,599.545
2013-08-24,56116797,52579158,51568405,48487003,40825583,26836070,53457605,51582555,48467164,42417560,29958009,53463568,52136954,50820279,45231204,33251803,140003306840810.0,499819351088580.0,460436519430380.0,382340716762760.0,240357795734180.0,464055000445700.0,398818801934790.0,272794930129690.0,484697966577310.0,429374413732500.0,302860997175330.0,234278587746040.0,1.3721614169069e+28,1.474,2279.0,2573.0,0.209,1108035475,1083725983,1072401977,0.83,46573,51875,51795,53358,20.586,20.314,20.374,20.461,97.284,95.0,93.551,107.66,122.066,121.286,675.116
2013-08-25,65750060,57559066,53702650,50512524,41975353,27431588,59603833,55124432,50771550,43922882,30744648,60049019,55682368,53122020,46839235,34107055,154078866858110.0,505006755991850.0,468922404104310.0,391148637694350.0,244943601700930.0,471180874980860.0,406475592742830.0,278173042862210.0,492306305247840.0,438094306809700.0,308952013960490.0,239580894075720.0,1.4349751201531e+28,1.486,2227.0,2503.0,0.201,1105937583,1087360030,1075501749,0.826,46480,51711,51021,52578,20.579,20.317,20.372,20.46,97.054,95.279,93.779,108.695,124.651,121.31,738.639
2013-08-26,65750060,62538973,55836896,52538045,43125123,28027107,62676946,57780839,52768685,45331087,31513997,64144516,58694220,55153691,48373087,34949220,167445142746040.0,514213821872610.0,477116538000460.0,400062368615400.0,249737694400850.0,478731138361500.0,414303480329460.0,283659522147340.0,500157698078690.0,446911030205920.0,315168810633790.0,244707364026700.0,1.4970423502223e+28,1.498,2179.0,2436.0,0.193,1104298887,1091187141,1078920562,0.822,46470,52265,51116,52628,20.569,20.319,20.368,20.458,96.865,95.574,94.035,111.875,125.588,122.14,702.545
2013-08-27,65750060,65750060,57971142,54390741,44274893,28622625,64213503,59773144,54499535,46648441,32266438,65750060,61172511,56915293,49832760,35778296,180102134504620.0,526054978218270.0,488669168572440.0,408948240443660.0,254709382335740.0,487978484725230.0,422934625862370.0,289471098277940.0,509620324490560.0,456460957139730.0,321725921440130.0,250501147530620.0,1.568770622854e+28,1.509,2129.0,2357.0,0.186,1102982086,1095751474,1083196725,0.819,46549,53103,51681,53119,20.558,20.322,20.364,20.454,96.703,95.932,94.364,115.28,124.863,122.652,723.096
2013-08-28,65750060,65750060,60105388,55457864,45424663,29218143,64981782,61267373,55999605,47880803,33002342,65750060,63117240,58429869,51218255,36594283,192049842133820.0,533398794646370.0,497595136350270.0,419006544897440.0,259748932735180.0,497171551566760.0,431579262002650.0,295349238668240.0,518721300152460.0,466007940726380.0,328368055587400.0,256301772690670.0,1.6422649671095e+28,1.521,2078.0,2254.0,0.185,1102002544,1101095030,1088381366,0.869,46630,53511,52245,53591,20.545,20.325,20.36,20.452,96.57,96.357,94.773,115.785,120.747,122.374,796.644
2013-08-29,65750060,65750060,62239634,56524986,46574433,29813661,65365921,62388045,57299666,49033658,33722072,65750060,64528408,59802162,52529571,37397182,203288265633660.0,549292518596480.0,511938792615320.0,430134364513220.0,265451123439080.0,514001271907050.0,443954435687570.0,302559023623200.0,535494542521620.0,479194257450350.0,336360264848580.0,265412424888060.0,1.761093882124e+28,1.533,2032.0,2177.0,0.183,1101189915,1106461374,1093727765,0.864,46682,53572,52333,53598,20.525,20.326,20.353,20.445,96.452,96.784,95.195,118.347,117.345,123.201,891.298
2013-08-30,65750060,65750060,64373880,57592109,47724203,30409180,65557991,63228549,58426385,50112136,34425984,65750060,65406015,61032172,53766708,38186993,213817405004142.0,564360059734400.0,527438131833000.0,441648690041240.0,271346846182140.0,531699589307980.0,457037288379600.0,310123411069153.0,553467857161440.0,493168727637490.0,344740210540340.0,275272600796720.0,1.8943751187348e+28,1.546,1977.0,2031.0,0.181,1100647614,1112376285,1099758532,0.864,46774,53707,53048,54233,20.501,20.328,20.345,20.438,96.357,97.258,95.676,122.066,115.05,123.325,934.539
2013-08-31,65750060,65750060,65750060,58659232,48873973,31004698,65654025,63858927,59402875,51121034,35114425,65750060,65750060,62119898,54929667,38963716,223637260245250.0,585695500234360.0,542757425661470.0,454387024705480.0,277482120269510.0,551395079158430.0,471384286754230.0,318239726500300.0,573731541341890.0,508508538808150.0,353708758166810.0,286535135524370.0,2.0525595972493e+28,1.56,1934.0,1944.0,0.18,1100931103,1119124997,1106765017,0.86,46746,53560,53391,54533,20.479,20.329,20.338,20.431,96.334,97.803,96.241,124.651,115.023,123.05,981.667
2013-09-01,65750060,65750060,65750060,59726355,50023743,31600216,65702043,64331710,60249166,52064842,35787736,65750060,65750060,63065342,56018446,39727350,232747831357000.0,619305574439630.0,562156165215740.0,469939503817780.0,284464247815760.0,578245012456810.0,489538176569840.0,327789833146370.0,601733161773200.0,527759026175290.0,364154636378380.0,301505367948640.0,2.2726371725461e+28,1.574,1886.0,1828.0,0.178,1102024026,1126401310,1114441196,0.853,46643,52778,52209,53340,20.454,20.331,20.329,20.423,96.382,98.393,96.864,125.588,116.613,123.374,1052.0
2013-09-02,65750060,65750060,65750060,60793478,51077265,32195735,65726051,64686297,60982619,52947760,36446248,65750060,65750060,63868503,57033048,40477896,241149118339390.0,647574009902340.0,580893915887480.0,483439629145040.0,291135390479410.0,597903930605850.0,504773577989510.0,336534823595340.0,623537259554380.0,544258858095090.0,373851837493960.0,313454386351980.0,2.4563413080825e+28,1.589,1839.0,1703.0,0.176,1103319586,1133772540,1122348190,0.851,46573,52627,51389,52484,20.431,20.332,20.32,20.413,96.447,98.991,97.506,124.863,117.844,112.777,915.571
2013-09-03,65750060,65750060,65750060,61860601,52022508,32776660,65738056,64952238,61618278,53773715,37090288,65750060,65750060,64529380,57979680,41215354,249424067509810.0,659839899303840.0,592947438761060.0,494055306510470.0,296634440030850.0,602709734778400.0,513107376951470.0,343071365096540.0,630611065689380.0,553969040853470.0,381386168733980.0,319886827067170.0,2.5581895532776e+28,1.604,1805.0,1649.0,0.174,1104470405,1140810920,1130055866,0.844,46524,52756,50955,51970,20.408,20.332,20.31,20.404,96.5,99.56,98.13,120.747,119.961,108.504,917.898
2013-09-04,81734746,71078289,68033587,64069487,53500574,33511428,73736401,69147865,64300473,55577652,38071485,73742403,69746232,67179266,59896598,42291356,272240294265220.0,687734037146640.0,610566415896510.0,507336882886440.0,303409946429470.0,622639830266120.0,528531768821459.0,352062883466640.0,651842800646070.0,570622598558360.0,391398278863770.0,332129443429490.0,2.7577491798196e+28,1.619,1770.0,1609.0,0.173,1105177463,1146654061,1136697700,0.841,46505,52552,50830,51729,20.389,20.334,20.303,20.395,96.515,100.025,98.663,117.345,121.733,117.032,984.654
2013-09-05,86933018,78139275,71059723,66649679,55151916,34303955,80334709,73594153,67318146,57600579,39145365,81669768,74471089,70227737,62053530,43465457,299759403926640.0,703128171800820.0,626210345198650.0,520369912397780.0,310142750456880.0,637108305790400.0,541604131910290.0,360394543098110.0,667921064752980.0,585062373643000.0,400799233814730.0,341831702982780.0,2.9212228291028e+28,1.634,1737.0,1569.0,0.17,1105990407,1151508243,1142463455,0.839,46600,52322,50620,51408,20.365,20.334,20.292,20.384,96.541,100.406,99.121,115.05,123.67,119.311,1037.0
2013-09-06,86933018,85200261,74085860,69229870,56803258,35096481,83633864,76928869,69933462,59492994,40195643,86066639,78439413,72932182,64103924,44622140,326022317078490.0,723764530726890.0,644062295230640.0,535042970208040.0,317468978008660.0,657652953671210.0,557706650167460.0,369862644676090.0,689918774046010.0,602534841546137.0,411371770395820.0,354268256372870.0,3.1376499368368e+28,1.65,1702.0,1521.0,0.168,1107060833,1155679366,1147634970,0.835,46740,52011,50351,51029,20.339,20.334,20.282,20.373,96.591,100.728,99.528,115.023,124.07,119.368,991.025
2013-09-07,86933018,86933018,77111997,71431029,58454599,35889008,85283441,79429906,72200070,61263318,41222838,86933018,81651202,75292602,66047779,45761404,351029033720770.0,727774014404070.0,656734757319220.0,546709395656210.0,323822754472250.0,664296846371940.0,567369585571280.0,377282853560720.0,698374754538820.0,613659949850560.0,419943488437970.0,361435466568090.0,3.2658899123323e+28,1.665,1673.0,1507.0,0.165,1108710005,1159763590,1152787734,0.833,46824,51557,49689,50260,20.312,20.333,20.272,20.362,96.692,101.042,99.933,116.613,123.947,120.405,916.265
2013-09-08,86933018,86933018,80138134,72944097,60105941,36681534,86108229,81305684,74164463,62919428,42227457,86933018,84106457,77359534,67885096,46883250,374779553853480.0,715478293187800.0,667391933813718.0,555821539648290.0,329720938885600.0,664617204239990.0,573777969107480.0,383643659644710.0,699703390947240.0,621401248865160.0,427479241754680.0,366266784249100.0,3.3537839311045e+28,1.679,1644.0,1478.0,0.162,1110800021,1164174905,1158321105,0.831,46840,51106,48694,49144,20.286,20.331,20.261,20.35,96.831,101.384,100.37,117.844,123.693,121.615,720.715
2013-09-09,86933018,86933018,83164271,74457165,61757283,37474061,86520623,82712518,75866937,64468692,43209997,86933018,85805178,79224723,69615876,47987679,397273877476610.0,725103320051910.0,686338664977130.0,570005316383340.0,337073482939490.0,681743188557780.0,587925331527860.0,392641866831060.0,716459411321862.0,636707090605480.0,437662563682980.0,376467052702520.0,3.543186044263e+28,1.693,1611.0,1425.0,0.159,1112737142,1168814945,1164134220,0.826,46929,51071,48422,48716,20.257,20.329,20.248,20.335,96.957,101.746,100.832,119.961,123.8,122.893,733.548
2013-09-10,86933018,86933018,86190408,75970234,63408625,38266587,86726821,83767643,77342414,65918003,44170943,86933018,86747365,80888170,71240117,49074689,418512004590175.0,754510655433140.0,707175277368488.0,584708720901480.0,344734308031300.0,702817271359220.0,604175233336930.0,402469491946170.0,736920763934050.0,654113122423880.0,448711471960540.0,388812613461750.0,3.7793812096739e+28,1.707,1578.0,1369.0,0.156,1114762921,1173909387,1170461141,0.823,47011,51259,48084,48208,20.225,20.326,20.235,20.321,97.089,102.146,101.338,121.733,124.251,123.503,856.334
2013-09-11,86933018,86933018,86933018,77483302,65059966,39059114,86829919,84558986,78621161,67273811,45110769,86933018,86933018,82349875,72757819,50144281,438493935194170.0,765651200498380.0,726692618822510.0,598611363921590.0,352236802266370.0,719797537363720.0,618755493534100.0,411869486988950.0,753319962470650.0,669949286649140.0,459380372144320.0,399777952633510.0,3.995560285296e+28,1.721,1550.0,1334.0,0.152,1117157444,1179359345,1177211022,0.818,47078,50209,48131,48050,20.183,20.322,20.222,20.305,97.253,102.577,101.879,123.67,125.036,123.832,916.819
2013-09-12,86933018,86933018,86933018,78996371,66630656,39851640,86881468,85152494,79729409,68542147,46029939,86933018,86933018,83609837,74168984,51196454,457219669288590.0,791727299677750.0,747427735739280.0,616189253350660.0,360864692165919.0,745649344509070.0,637783274012790.0,422898423339830.0,778252425421490.0,690276688393160.0,471719916950630.0,414100297474440.0,4.2869764092106e+28,1.736,1520.0,1286.0,0.149,1120317539,1185200365,1184419117,0.816,47101,50146,48238,48023,20.138,20.317,20.208,20.289,97.485,103.04,102.46,124.07,122.527,124.149,887.697
2013-09-13,86933018,86933018,86933018,80509439,67834745,40644167,86907243,85597625,80689890,69728654,46928908,86933018,86933018,84668056,75478814,52231210,474689206873440.0,806281665038160.0,765023097882524.0,631559612859740.0,369258056619960.0,765305928230430.0,654253625522890.0,433231946396520.0,797671890312160.0,708140202526620.0,483416818714440.0,426112629342498.0,4.5392993221294e+28,1.75,1493.0,1249.0,0.145,1123858601,1191030389,1191675136,0.812,47201,49806,48042,47704,20.093,20.312,20.193,20.272,97.749,103.502,103.044,123.947,121.008,126.822,853.621
2013-09-14,87168757,87011597,86966695,82039346,69046692,41435500,87038000,85990408,81553739,70853822,47813300,87050887,86991952,85555965,76726169,53253728,491337136685670.0,836896950837226.0,782335482620650.0,648199808963466.0,377867566267780.0,786170357735730.0,671513981909810.0,443969467344300.0,818574030530510.0,726864688762780.0,495560359217740.0,438915864562550.0,4.8161784041172e+28,1.765,1466.0,1206.0,0.141,1127372713,1196714564,1198835615,0.808,47207,49140,47163,46711,20.051,20.306,20.179,20.255,98.012,103.952,103.62,123.693,121.108,130.117,870.134
2013-09-15,112628549,95576774,90637485,85387809,71107299,42472048,99833274,92649943,85697047,73548966,49237811,99859363,93407416,89634526,79537902,54818411,541153885531450.0,902057006322710.0,808767649755260.0,671302209477270.0,388582008460790.0,831056965875063.0,700630493966000.0,458889257485760.0,863971955351860.0,757485341009050.0,511932938393850.0,463372628320220.0,5.3678548169098e+28,1.781,1446.0,1209.0,0.137,1130794572,1202223337,1205868384,0.804,47292,48196,46266,45687,20.011,20.301,20.164,20.237,98.265,104.386,104.184,123.8,121.534,134.739,854.784
2013-09-16,112628549,104141951,94308275,88736273,73167906,43508596,106230911,97644595,89287914,76070229,50631014,108385250,98905182,93266624,82216692,56360312,588821772228543.0,927598741050540.0,826351030551220.0,688199162148290.0,397779093934970.0,849829934387481.0,718128799498400.0,470163212919440.0,885716832680250.0,776875793927820.0,524752108091820.0,476277215181970.0,5.6709996425372e+28,1.797,1423.0,1202.0,0.133,1133878685,1207650737,1212865647,0.804,47357,48217,46209,45505,19.974,20.294,20.148,20.219,98.489,104.812,104.746,124.251,121.286,136.214,834.51
2013-09-17,112628549,112628549,97979065,92084736,75228513,44545143,109429730,101390583,92399998,78428831,51993597,112628549,103485250,96452261,84762540,57879432,634340796776940.0,941900153072720.0,848205404252930.0,703489877767860.0,406870598899710.0,861840435632320.0,732437179771010.0,480487289420630.0,900857854436600.0,793115118545600.0,536667044350910.0,485987231238540.0,5.9045897231726e+28,1.813,1397.0,1168.0,0.137,1136841727,1213085520,1219921794,0.862,47589,48478,46347,45513,19.937,20.287,20.133,20.2,98.702,105.24,105.312,125.036,121.31,138.704,774.416
2013-09-18,112628549,112628549,101649855,94291437,77289120,45581691,111029139,104200074,95097138,80635264,53326233,112628549,107147621,99191436,87175446,59375770,677710959176640.0,947290410461318.0,856470805479848.0,716974633732630.0,414922806252270.0,862648519963100.0,741176785470500.0,489001877963320.0,903483942951290.0,803722292116260.0,546799582135820.0,492220524415680.0,6.0570261164012e+28,1.827,1371.0,1136.0,0.142,1139818422,1218615169,1227127130,0.871,47678,48132,46636,45665,19.899,20.28,20.117,20.181,98.915,105.675,105.891,122.527,122.14,143.723,673.001
2013-09-19,112628549,112628549,105320645,96126832,79349727,46618239,111828844,106307193,97434660,82699347,54629581,112628549,109892295,101636384,89455409,60849328,718932259427650.0,969146753677040.0,880437026677400.0,737024045459090.0,425088627485410.0,889852783096550.0,762177024695880.0,501698111271030.0,931511901349172.0,826283960486020.0,561123926909710.0,507611144845060.0,6.4417268592729e+28,1.842,1345.0,1097.0,0.148,1142438654,1223388316,1233632074,0.881,47820,47943,46995,45927,19.87,20.274,20.105,20.165,99.098,106.045,106.41,121.008,122.652,153.886,554.522
2013-09-20,112628549,112628549,108991436,97962227,81410334,47654786,112228696,107887532,99460512,84630263,55904284,112628549,111719270,103836613,91602429,62300104,758004697529970.0,994544430942740.0,900413047990450.0,755868635200400.0,435108700091929.0,913986740454240.0,782091891701260.0,514207108018460.0,956901292896080.0,847821600345390.0,575316648575510.0,522386833783010.0,6.822200102746e+28,1.856,1321.0,1069.0,0.153,1145164459,1227677982,1239700854,0.873,47980,47630,47128,45999,19.842,20.268,20.093,20.149,99.291,106.374,106.891,121.108,122.374,157.329,615.988
