Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,hashrate-btc-wma-3,mining_profitability-btc-sma-7,mining_profitability-btc-wma-14,marketcap-btc-wma-3,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2013-09-21,1420351848,121.108,0.0606,1069927411992500.0,1069696276000000.0,557.235,603.225,1422330866,121.547,121.685,121.311,121.534,123.201,164.81,663.529
2013-09-22,1425922214,121.534,0.0608,1129804258013100.0,1100020843550600.0,563.981,591.207,1422839748,121.216,121.609,121.304,121.286,123.325,180.316,614.291
2013-09-23,1423622160,121.286,0.0606,1196253812173990.0,1153049560756790.0,569.782,578.882,1423843793,121.309,121.447,121.339,121.31,123.05,191.426,634.818
2013-09-24,1424540557,121.31,0.0607,1183023544190562.0,1178563752488800.0,557.642,570.053,1424464701,121.376,121.378,121.339,122.14,123.374,185.605,650.085
2013-09-25,1434940478,122.14,0.0611,1311499659366700.0,1249466646442536.0,539.463,554.001,1429587451,121.578,121.759,121.721,122.652,112.777,169.469,670.728
2013-09-26,1441581271,122.652,0.0613,1387658341019900.0,1328166314330605.0,511.494,524.083,1436527554,122.034,122.205,122.257,122.374,108.504,172.97,670.394
2013-09-27,1438815296,122.374,0.0612,1279522286780700.0,1320897200291500.0,492.273,507.386,1439091485,122.388,122.29,122.427,123.201,117.032,178.428,730.449
2013-09-28,1449081119,123.201,0.0616,1246878220558239.0,1281222929376000.0,478.263,494.176,1444409204,122.742,122.745,122.833,123.325,119.311,188.042,753.055
2013-09-29,1451085294,123.325,0.0617,1301167273503683.0,1279463424734700.0,457.765,479.178,1448372236,122.966,123.035,123.125,123.05,119.368,193.134,738.125
2013-09-30,1448378379,123.05,0.0615,1210813890727900.0,1246942406624900.0,440.687,466.628,1449397807,123.192,123.042,123.167,123.374,120.405,195.57,729.759
2013-10-01,1452688931,123.374,0.0617,1369971463979800.0,1305451574483200.0,423.247,455.867,1450984807,123.249,123.208,123.257,112.777,121.615,195.73,760.719
2013-10-02,1328445298,112.777,0.0564,1319690046866200.0,1318304493214300.0,413.098,445.337,1389848689,119.733,117.992,118.021,108.504,122.893,197.87,756.614
2013-10-03,1278630032,108.504,0.0543,1493898777224566.0,1415174648231000.0,413.616,430.367,1324244937,114.885,113.248,112.407,117.032,123.503,199.6,771.144
2013-10-04,1379701809,117.032,0.0585,1399393314111600.0,1417611257275024.0,405.745,419.147,1337468465,112.771,115.14,113.48,119.311,123.832,202.56,779.773
2013-10-05,1407106134,119.311,0.0597,1462196791702569.0,1446545963425900.0,407.041,419.128,1376558675,114.949,117.225,116.75,119.368,124.149,213.806,793.629
2013-10-06,1408431909,119.368,0.0597,1717009473378600.0,1579135886275400.0,395.289,403.175,1403201634,118.57,118.296,118.959,120.405,126.822,231.403,834.69
2013-10-07,1421230302,120.405,0.0602,1510234438098320.0,1571153175459142.0,380.545,388.109,1414610143,119.694,119.351,119.877,121.615,130.117,248.284,877.685
2013-10-08,1435981223,121.615,0.0608,1497252238078600.0,1538205843968500.0,366.8,377.136,1426472697,120.462,120.483,120.837,122.893,134.739,274.025,961.717
2013-10-09,1451519955,122.893,0.0614,1699216644483167.0,1600398141284164.0,354.568,367.912,1441292102,121.637,121.688,122.052,123.503,136.214,298.115,914.81
2013-10-10,1459329722,123.503,0.0618,1717116634877000.0,1674505905279346.0,352.207,363.064,1452835050,122.67,122.595,122.985,123.832,138.704,334.983,848.331
2013-10-11,1463805716,123.832,0.0619,1746679922393300.0,1728914946902900.0,345.221,355.943,1460266091,123.409,123.213,123.565,124.149,143.723,291.892,849.84
2013-10-12,1468127141,124.149,0.0621,1826148638294400.0,1781487065757800.0,333.368,354.665,1465220429,123.828,123.681,123.935,126.822,153.886,314.01,846.22
2013-10-13,1500421299,126.822,0.0634,2123037518434500.0,1961348292380939.2,334.636,349.556,1483553982,124.934,125.251,125.432,130.117,157.329,336.63,899.476
2013-10-14,1540117168,130.117,0.0651,2264610924617800.0,2144342741502800.0,341.418,349.027,1514886874,127.029,127.684,128.024,134.739,164.81,369.033,893.878
2013-10-15,1595673261,134.739,0.0674,2388586730245300.0,2303003259734322.0,347.206,350.075,1561279236,130.559,131.211,131.879,136.214,180.316,400.994,837.415
2013-10-16,1614026616,136.214,0.0681,2607445603606700.0,2477353532654800.0,340.19,339.372,1595590590,133.69,133.713,134.706,138.704,191.426,411.755,844.33
2013-10-17,1644263494,138.704,0.0694,2391544055594154.0,2463018350706866.0,325.445,325.623,1626086163,136.552,136.209,137.213,143.723,185.605,418.345,857.806
2013-10-18,1704352807,143.723,0.0431,2343071634226500.0,2403291436245800.0,320.77,320.017,1669268671,139.547,139.966,140.798,153.886,169.469,453.251,854.108
2013-10-19,1825611333,153.886,0.0769,2850729566603702.0,2604979337309700.0,311.771,316.005,1754967185,145.438,146.926,147.968,157.329,172.97,550.5,822.71
2013-10-20,1867340745,157.329,0.0787,2758032200610565.0,2719771228210900.0,305.133,311.051,1826266285,151.646,152.127,153.914,164.81,178.428,601.887,836.905
2013-10-21,1956949972,164.81,0.0824,2778666446652800.0,2783798884630500.0,298.577,310.414,1905190457,158.675,158.469,160.496,180.316,188.042,494.668,842.293
2013-10-22,2142017804,180.316,0.0902,3124425761821300.0,2948107063230006.0,296.727,315.2,2034549017,167.485,169.392,171.316,191.426,193.134,599.545,886.057
2013-10-23,2275171151,191.426,0.0957,2937525388309321.0,2973349022537222.0,309.055,320.674,2177749839,178.851,180.409,183.287,185.605,195.57,675.116,863.039
2013-10-24,2207011221,185.605,0.0198,2878966168108400.0,2939395840460828.0,324.132,324.031,2218898962,185.782,183.007,186.664,169.469,195.73,738.639,852.448
2013-10-25,2016049958,169.469,0.0181,3087450974088182.0,2992968441131800.0,328.203,324.096,2122890578,182.167,176.238,178.507,172.97,197.87,702.545,837.897
2013-10-26,2058712902,172.97,0.0173,4020073530518100.0,3519014784639830.0,313.115,307.137,2069208308,176.015,174.604,173.909,178.428,199.6,723.096,808.157
2013-10-27,2124493394,178.428,0.0178,3377511741912781.0,3543355543477100.0,306.55,297.406,2084492657,173.622,176.516,175.116,188.042,202.56,796.644,829.446
2013-10-28,2239797312,188.042,0.0188,3541488529694418.0,3566593767237800.0,294.956,287.821,2171181938,179.813,182.279,182.325,193.134,213.806,891.298,861.16
2013-10-29,2301291587,193.134,0.0193,3172756238615668.0,3329792919524764.0,279.199,280.997,2251327130,186.535,187.706,188.985,195.57,231.403,934.539,859.05
2013-10-30,2331103057,195.57,0.0196,3550102603864746.0,3422884803086700.0,265.937,278.628,2305948276,192.248,191.638,193.503,195.73,248.284,981.667,798.213
2013-10-31,2333968406,195.73,0.0391,3996994766584200.0,3710657624349600.0,253.078,274.932,2327567153,194.811,193.684,195.244,197.87,274.025,1052.0,825.551
2013-11-01,2360529259,197.87,0.0198,3844703120077900.0,3846366916211100.0,245.098,272.375,2346771274,196.39,195.777,196.773,199.6,298.115,915.571,812.648
2013-11-02,2382205380,199.6,0.02,4166069583056308.0,4030768292651500.0,251.639,266.565,2366940510,197.733,197.689,198.378,202.56,334.983,917.898,824.542
2013-11-03,2418551851,202.56,0.0203,3848218156144300.0,3953582792437208.0,253.833,262.889,2396765928,200.01,200.124,200.792,213.806,291.892,984.654,838.57
2013-11-04,2553856856,213.806,0.0214,3857048146418483.0,3905608389100041.5,259.426,261.945,2480146608,205.322,206.965,207.69,231.403,314.01,1037.0,835.689
2013-11-05,2765169890,231.403,0.0231,3681683791003459.0,3767894303665300.0,263.825,261.837,2636962539,215.923,219.184,220.73,248.284,336.63,991.025,816.934
2013-11-06,2967969999,248.284,0.0248,4181010473802284.0,3960574524972000.0,261.031,259.053,2831351106,231.164,233.734,236.911,274.025,369.033,916.265,817.692
2013-11-07,3276694014,274.025,0.0274,4063508548876500.0,4039038397539600.0,259.838,257.447,3088531989,251.237,253.879,258.341,298.115,400.994,720.715,830.298
2013-11-08,3565822945,298.115,0.0298,3525213954729477.0,3813944905957257.5,263.111,262.23,3369804477,273.475,275.997,281.78,334.983,411.755,733.548,800.337
2013-11-09,4007937903,334.983,0.0335,3478270768336200.0,3591458127223980.0,280.062,276.58,3738692269,302.374,305.49,312.534,291.892,418.345,856.334,727.901
2013-11-10,3493449232,291.892,0.0292,4086898747248503.0,3790408622191200.0,287.746,282.28,3677007741,308.33,298.691,307.293,314.01,453.251,916.819,696.661
2013-11-11,3759506481,314.01,0.0314,4812044517364149.0,4348033635820900.0,292.892,287.392,3712225969,313.629,306.351,310.133,336.63,550.5,887.697,676.229
2013-11-12,4031895613,336.63,0.0337,4903095293448137.0,4736712277053515.0,302.916,296.777,3851358172,314.177,321.49,321.634,369.033,601.887,853.621,659.682
2013-11-13,4421853321,369.033,0.0369,4848388582881698.0,4860566808817565.0,313.03,301.852,4181476278,339.891,345.262,349.062,400.994,494.668,870.134,661.433
2013-11-14,4806496366,400.994,0.0401,4387252754706400.0,4626938453888425.0,337.149,319.617,4549181892,368.886,373.128,379.613,411.755,599.545,854.784,634.091
2013-11-15,4937365088,411.755,0.0412,4195859488618400.0,4368412093024900.0,353.81,334.345,4807823553,393.927,392.441,401.048,418.345,675.116,834.51,574.95
2013-11-16,5018118744,418.345,0.0418,4885055119877049.0,4572356181929020.0,361.642,348.759,4955930463,410.364,405.393,413.256,453.251,738.639,774.416,547.519
2013-11-17,5439031727,453.251,0.0453,5171690763596886.0,4913507003193828.0,375.989,360.516,5215116293,427.784,429.322,434.7,550.5,702.545,673.001,587.908
2013-11-18,6608579276,550.5,0.0551,5106659966396930.0,5091402757710241.0,392.307,372.715,5953653338,474.032,489.911,496.058,601.887,723.096,554.522,633.999
2013-11-19,7227259799,601.887,0.0602,4663818194058517.0,4896077546427688.0,417.59,396.838,6722994946,535.213,545.899,559.985,494.668,796.644,615.988,630.288
2013-11-20,5941801419,494.668,0.0495,4975184673293946.0,4893308395732604.0,430.265,403.493,6481417188,549.018,520.284,539.713,599.545,891.298,663.529,628.232
2013-11-21,7204012321,599.545,0.06,4693086419026751.0,4782241132954412.0,439.15,418.267,6787149933,565.367,559.914,564.976,675.116,934.539,614.291,622.409
2013-11-22,8114484743,675.116,0.0675,4889467946489216.0,4838293558469149.0,466.005,446.106,7448880049,589.776,617.515,619.851,738.639,981.667,634.818,597.613
2013-11-23,8881168588,738.639,0.0787,5196993705600581.0,5010500571467786.0,493.215,472.389,8346081262,671.1,678.077,694.282,702.545,1052.0,650.085,565.081
2013-11-24,8449651144,702.545,0.0703,5068105110191185.0,5081295114710619.0,518.302,493.351,8537629225,705.433,690.311,710.005,723.096,915.571,670.728,578.305
2013-11-25,8699310811,723.096,0.0723,5286969588233257.0,5199018781780415.0,542.709,512.959,8646400551,721.427,706.704,718.836,796.644,917.898,670.394,618.523
2013-11-26,9587594542,796.644,0.0797,5304841854165931.0,5259428308192542.0,553.739,530.722,9101842732,740.762,751.674,756.445,891.298,984.654,730.449,570.345
2013-11-27,10730289044,891.298,0.0891,4841626854758379.0,5070255643473334.0,609.685,572.872,10010894504,803.679,821.486,831.713,934.539,1037.0,753.055,499.8
2013-11-28,11254886229,934.539,0.0935,5402303808802756.0,5199167831681782.0,653.347,608.621,10802138553,874.16,878.013,897.143,981.667,991.025,738.125,572.999
2013-11-29,11826898270,981.667,0.0982,5831495269072218.0,5523453379930044.0,672.707,633.449,11453459386,935.835,929.84,950.896,1052.0,916.265,729.759,580.375
2013-11-30,12682051948,1052.0,0.105,5638433465989095.0,5663432457485697.0,703.834,667.525,12159139769,989.496,991.061,1009.0,915.571,720.715,760.719,567.657
2013-12-01,11038486608,915.571,0.0916,6881345781349847.0,6292066590849941.0,713.334,674.54,11717743665,983.174,953.316,972.158,917.898,733.548,756.614,560.083
2013-12-02,11070978963,917.898,0.0918,6233774274460534.0,6350407975345013.0,712.506,670.886,11328660342,961.917,935.607,939.52,984.654,856.334,771.144,561.09
2013-12-03,11880028583,984.654,0.0985,6295406447692128.0,6372518945557829.0,738.864,691.903,11470088381,939.375,960.131,950.888,1037.0,916.819,779.773,604.807
2013-12-04,12514095135,1037.0,0.104,6523746000159635.0,6399304195053893.0,721.853,696.757,12062220256,979.777,998.454,999.59,991.025,887.697,793.629,677.606
2013-12-05,11966086645,991.025,0.0991,6001602350845842.0,6224617583424763.0,710.055,702.056,12134413131,1004.0,994.74,1005.0,916.265,853.621,834.69,662.002
2013-12-06,11067183762,916.265,0.0916,6695427561760657.0,6435538897855488.0,707.454,706.395,11607969952,981.356,955.503,961.271,720.715,870.134,877.685,661.353
2013-12-07,8708859864,720.715,0.0721,7091650017227131.0,6777901254341363.0,660.929,680.951,10037838960,876.002,838.109,830.95,733.548,854.784,961.717,642.185
2013-12-08,8867502070,733.548,0.0734,6526930548585020.0,6743253206994933.0,646.362,663.19,9181234950,790.176,785.828,759.723,856.334,834.51,914.81,619.677
2013-12-09,10355946029,856.334,0.0856,6959636858231775.0,6837403614848685.0,639.944,645.008,9585283682,770.199,821.081,792.802,916.819,774.416,848.331,627.479
2013-12-10,11091432811,916.819,0.0917,7428188368399635.0,7121794895041180.0,612.71,634.124,10475615427,835.567,868.95,866.112,887.697,673.001,849.84,630.301
2013-12-11,10743391422,887.697,0.0888,7556796021461982.0,7414400276569430.0,584.696,608.901,10794830986,886.95,878.324,892.177,853.621,554.522,846.22,625.927
2013-12-12,10334494909,853.621,0.0854,7575300196267822.0,7544613500021107.0,549.738,583.239,10596950064,886.046,865.972,875.513,870.134,615.988,899.476,636.984
2013-12-13,10537959468,870.134,0.087,7653858479326845.0,7611495308662955.0,518.597,565.42,10504376607,870.484,868.053,867.557,854.784,663.529,893.878,638.79
2013-12-14,10355708429,854.784,0.0855,8206069562908918.0,7916870973941304.0,521.119,552.604,10412923189,859.513,861.418,859.707,834.51,614.291,837.415,632.924
2013-12-15,10114244669,834.51,0.0835,8711511896225939.0,8366755548970341.0,503.379,530.466,10265351722,853.143,847.964,847.205,774.416,634.818,844.33,631.464
2013-12-16,9389330110,774.416,0.0774,8363836008024898.0,8453433563239171.0,492.413,516.047,9792031350,821.237,811.19,807.842,673.001,650.085,857.806,631.648
2013-12-17,8163095363,673.001,0.0673,9105955423884440.0,8792841697321432.0,461.215,490.717,8897031830,760.643,742.096,733.724,554.522,670.728,854.108,625.026
2013-12-18,6728817650,554.522,0.0555,9240127173187196.0,9049354729225816.0,434.51,459.079,7650328964,667.313,648.309,630.664,615.988,670.394,822.71,613.511
2013-12-19,7477721321,615.988,0.0616,9930835726470662.0,9563119491611722.0,418.892,437.996,7342315771,614.503,632.148,605.001,663.529,730.449,836.905,613.783
2013-12-20,8058557197,663.529,0.0664,9411150200132694.0,9555874871087686.0,392.983,415.406,7643321980,611.346,647.839,629.514,614.291,753.055,842.293,596.009
2013-12-21,7312365176,614.291,0.0614,8651254170998630.0,9117816439955240.0,360.094,392.859,7588655207,631.269,631.065,630.986,634.818,738.125,886.057,582.231
2013-12-22,7509740013,634.818,0.0635,9551805680846730.0,9228179264111606.0,339.603,371.652,7535417932,637.546,632.942,632.761,650.085,729.759,863.039,563.348
2013-12-23,7652888251,650.085,0.065,9952354122881032.0,9601987983555778.0,312.933,352.791,7548418326,633.065,641.513,639.03,670.728,760.719,852.448,564.372
2013-12-24,7877506406,670.728,0.0671,1.0027670209914472e+16,9923254092725280.0,299.676,336.889,7741339289,651.877,656.12,657.862,670.394,756.614,837.897,563.641
2013-12-25,7992904507,670.394,0.0737,9837912459239684.0,9920238653404750.0,296.41,323.073,7897769097,663.735,663.257,667.12,730.449,771.144,808.157,577.854
2013-12-26,8667980009,730.449,0.073,1.0012871210862236e+16,9957018126830002.0,293.235,318.245,8311209241,690.523,696.853,700.477,753.055,779.773,829.446,579.582
2013-12-27,8759625914,753.055,0.0753,1.0619567584881254e+16,1.0287059605934564e+16,294.975,314.379,8601290378,717.966,724.954,731.743,738.125,793.629,861.16,543.197
2013-12-28,8704024111,738.125,0.0738,9865732026963022.0,1.0141533743585546e+16,294.225,306.04,8716550695,740.543,731.54,741.822,729.759,834.69,859.05,502.664
2013-12-29,8664365741,729.759,0.073,9233344750389284.0,9675177648329102.0,301.588,306.832,8693461893,740.313,730.649,736.43,760.719,877.685,798.213,499.324
2013-12-30,8880104088,760.719,0.0761,1.0398380332268098e+16,9921260420757558.0,306.907,306.388,8778844643,742.868,745.684,746.633,756.614,961.717,825.551,469.428
2013-12-31,8848410602,756.614,0.0757,1.0582875840170068e+16,1.029645548923919e+16,313.514,309.019,8828300954,749.03,751.149,753.506,771.144,914.81,812.648,457.005
2014-01-01,9027564716,771.144,0.0771,1.134520943522258e+16,1.0933293386379238e+16,323.824,314.672,8943269907,762.826,761.147,764.563,779.773,848.331,824.542,476.297
2014-01-02,9275962711,779.773,0.078,1.1752424385835746e+16,1.1421761311353654e+16,308.671,303.081,9121904694,769.177,770.46,773.037,793.629,849.84,838.57,466.322
2014-01-03,9653676428,793.629,0.0794,1.050349167013945e+16,1.1060088869551978e+16,305.543,303.643,9423419904,781.515,782.044,785.263,834.69,846.22,835.689,434.951
2014-01-04,9859310390,834.69,0.0835,1.0816266226805066e+16,1.0868034401088216e+16,304.334,300.005,9693541123,802.697,808.367,811.85,877.685,899.476,816.934,444.394
2014-01-05,10586963510,877.685,0.0878,1.1832131795703252e+16,1.1272069918476464e+16,308.026,307.96,10188864623,835.334,843.026,849.344,961.717,893.878,817.692,451.812
2014-01-06,11416358515,961.717,0.0962,1.3262530771183098e+16,1.2378020355293384e+16,311.178,312.563,10880385493,891.364,902.372,912.535,914.81,837.415,830.298,459.325
2014-01-07,10571674123,914.81,0.0915,1.3145476374447896e+16,1.2965603743568762e+16,308.23,312.56,10855783818,918.071,908.591,924.258,848.331,844.33,800.337,454.031
2014-01-08,9871565110,848.331,0.0848,1.3256475566091898e+16,1.3220485036392336e+16,302.614,312.4,10362400349,908.286,878.461,889.388,849.84,857.806,727.901,451.41
2014-01-09,10019535543,849.84,0.085,1.3322496432074378e+16,1.3270986133809042e+16,318.005,314.762,10062235162,870.994,864.15,860.165,846.22,854.108,696.661,447.11
2014-01-10,10018449122,846.22,0.0846,1.433722716578053e+16,1.381885832126361e+16,313.934,309.873,9994330594,848.13,855.185,847.779,899.476,822.71,676.229,407.703
2014-01-11,10591030492,899.476,0.0899,1.4389433313782646e+16,1.4194208450830464e+16,321.93,312.433,10304920877,865.179,877.331,873.451,893.878,836.905,659.682,403.328
2014-01-12,10436027877,893.878,0.0894,1.383452149295122e+16,1.4103276378699814e+16,318.528,315.366,10418098956,879.858,885.604,887.801,837.415,842.293,661.433,425.31
2014-01-13,9998496558,837.415,0.0837,1.7303874972574498e+16,1.5661683536234662e+16,299.345,300.936,10243095986,876.923,861.51,866.579,844.33,886.057,634.091,415.876
2014-01-14,10119223760,844.33,0.0844,1.4384117636345152e+16,1.5265770724522506e+16,289.295,292.057,10131782046,858.541,852.92,850.283,857.806,863.039,574.95,445.898
2014-01-15,10259201593,857.806,0.0858,1.5006920581526776e+16,1.5182145331640746e+16,282.756,287.409,10169091476,846.517,855.363,849.915,854.108,852.448,547.519,487.666
2014-01-16,10182545514,854.108,0.0854,1.7081647901196432e+16,1.594048375049789e+16,268.612,279.307,10197543915,852.081,854.736,853.711,822.71,837.897,587.908,517.354
2014-01-17,9833758380,822.71,0.0823,1.5250979516631566e+16,1.5820525822302278e+16,258.485,267.637,10020927960,844.875,838.723,839.026,836.905,808.157,633.999,505.461
2014-01-18,9935042058,836.905,0.0837,1.429193254402194e+16,1.5076567427754118e+16,247.99,263.539,9942531408,837.908,837.814,835.041,842.293,829.446,630.288,485.296
