Date,difficulty-btc-trx-14,hashrate-btc-var-30,hashrate-btc-trx-30,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,transactionfees-btc-sma-90,transactionfees-btc-var-30,transactionfees-btc-trx-90,median_transaction_fee-btc-trx-90,marketcap-btc-trx-90,transactionvalue-btc-sma-90,transactionvalue-btc-std-90,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,mediantransactionvalue-btc-sma-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-30,top100cap-btc-trx-90,price-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2016-08-24,0.099,1.3643467923294e+34,0.091,0.716,0.743,1.157,0.769,1.015,-0.275,1024041573,0.178,0.001,0.523,0.62,0.317,6401,2411.0,1452795,-0.79,183.627,2.596,2.145,1.15,1.196,-0.012,0.293,575.66,574.462,599.46,741.868
2016-08-25,0.122,1.2627092913157e+34,0.098,0.7,0.736,1.15,0.759,1.006,-0.279,1015890560,0.178,0.001,0.519,0.619,0.314,6359,2357.0,1388347,-0.774,184.031,2.617,2.156,1.162,1.145,-0.012,0.29,578.283,573.069,603.368,742.446
2016-08-26,0.14,1.1959332302324e+34,0.101,0.697,0.733,1.144,0.756,1.0,-0.283,1009166325,0.178,0.001,0.514,0.618,0.311,6313,2274.0,1292898,-0.749,184.538,2.64,2.155,1.161,1.098,-0.012,0.287,574.184,573.174,602.605,738.491
2016-08-27,0.154,1.1612477672309e+34,0.101,0.696,0.73,1.138,0.755,0.994,-0.286,1004573724,0.178,0.001,0.51,0.616,0.308,6273,2281.0,1300186,-0.754,184.42,2.659,2.137,1.142,1.046,-0.013,0.284,572.17,579.773,604.645,734.983
2016-08-28,0.165,1.1870221947269e+34,0.102,0.691,0.725,1.129,0.75,0.987,-0.29,1000832038,0.178,0.001,0.506,0.614,0.304,6257,2316.0,1340535,-0.785,184.466,2.669,2.125,1.129,0.987,-0.013,0.281,574.891,604.208,605.886,734.786
2016-08-29,0.174,1.2318139498344e+34,0.106,0.689,0.722,1.123,0.742,0.979,-0.294,996692592,0.179,0.001,0.501,0.611,0.301,6235,2349.0,1379385,-0.824,184.81,2.688,2.118,1.122,0.931,-0.013,0.277,576.744,605.63,604.801,732.631
2016-08-30,0.183,1.2027240082154e+34,0.111,0.693,0.718,1.114,0.742,0.974,-0.298,994630902,0.179,0.001,0.496,0.609,0.297,6222,2381.0,1417268,-0.875,185.434,2.707,2.107,1.11,0.876,-0.013,0.274,574.462,606.793,604.65,732.658
2016-08-31,0.191,1.2004752137691e+34,0.114,0.69,0.713,1.107,0.735,0.967,-0.301,992367037,0.179,0.001,0.491,0.606,0.294,6213,2401.0,1441170,-0.914,186.061,2.728,2.103,1.106,0.827,-0.013,0.271,573.069,610.021,604.894,732.374
2016-09-01,0.198,1.1665387878847e+34,0.116,0.685,0.712,1.099,0.732,0.96,-0.305,991604121,0.18,0.001,0.486,0.603,0.291,6210,2409.0,1450704,-0.951,186.804,2.75,2.094,1.096,0.781,-0.014,0.268,573.174,621.285,611.559,737.759
2016-09-02,0.203,1.1928143808631e+34,0.119,0.682,0.709,1.092,0.728,0.954,-0.309,991761137,0.18,0.001,0.48,0.6,0.287,6207,2420.0,1463527,-0.996,187.546,2.765,2.078,1.08,0.733,-0.014,0.264,579.773,622.603,610.758,747.59
2016-09-03,0.207,1.2117060358803e+34,0.119,0.679,0.706,1.08,0.722,0.947,-0.313,989784756,0.18,0.001,0.474,0.596,0.284,6192,2453.0,1504716,-1.037,187.642,2.789,2.047,1.048,0.687,-0.014,0.261,604.208,623.902,610.721,767.657
2016-09-04,0.208,1.2305859795427e+34,0.121,0.687,0.708,1.072,0.728,0.944,-0.316,984911738,0.18,0.001,0.469,0.592,0.28,6177,2494.0,1554730,-1.087,187.339,2.798,2.026,1.026,0.632,-0.014,0.258,605.63,620.306,609.337,764.483
2016-09-05,0.208,1.2564274392338e+34,0.125,0.683,0.706,1.064,0.722,0.937,-0.32,982876303,0.181,0.001,0.463,0.588,0.277,6168,2511.0,1576672,-1.106,187.624,2.821,2.011,1.011,0.583,-0.015,0.254,606.793,607.225,610.478,764.011
2016-09-06,0.206,1.2624174827063e+34,0.127,0.686,0.705,1.055,0.721,0.932,-0.323,980513120,0.181,0.001,0.457,0.583,0.273,6159,2534.0,1605258,-1.118,187.668,2.844,1.992,0.992,0.539,-0.015,0.251,610.021,609.126,611.072,754.931
2016-09-07,0.203,1.2173127214747e+34,0.128,0.687,0.703,1.046,0.722,0.928,-0.327,977629358,0.181,0.001,0.451,0.579,0.27,6146,2568.0,1649026,-1.136,187.612,2.865,1.966,0.966,0.499,-0.015,0.248,621.285,610.447,613.763,755.702
2016-09-08,0.198,1.178299359442e+34,0.13,0.694,0.705,1.038,0.721,0.923,-0.33,973739232,0.182,0.001,0.445,0.574,0.267,6131,2592.0,1679175,-1.129,187.422,2.885,1.944,0.945,0.46,-0.015,0.245,622.603,609.706,617.237,760.565
2016-09-09,0.192,1.1213415073422e+34,0.13,0.697,0.703,1.029,0.722,0.919,-0.333,972886961,0.182,0.001,0.44,0.57,0.264,6129,2595.0,1683274,-1.08,187.682,2.91,1.913,0.915,0.426,-0.016,0.242,623.902,608.348,616.581,766.652
2016-09-10,0.186,9.8379446979796e+33,0.131,0.698,0.7,1.02,0.724,0.915,-0.336,962542776,0.182,0.001,0.434,0.565,0.261,6087,2558.0,1635624,-1.012,187.524,2.923,1.888,0.891,0.389,-0.016,0.239,620.306,607.443,616.296,768.494
2016-09-11,0.178,1.0233226605801e+34,0.133,0.703,0.701,1.007,0.726,0.912,-0.339,951778044,0.182,0.001,0.428,0.56,0.258,6061,2546.0,1620993,-0.912,187.001,2.931,1.871,0.876,0.346,-0.016,0.236,607.225,607.971,631.621,771.991
2016-09-12,0.175,1.40775721547e+34,0.141,0.704,0.697,0.997,0.721,0.906,-0.342,945348909,0.182,0.001,0.422,0.555,0.255,6042,2556.0,1633772,-0.807,186.873,2.938,1.863,0.868,0.303,-0.016,0.233,609.126,609.926,637.312,767.304
2016-09-13,0.174,1.4506920920266e+34,0.149,0.704,0.697,0.984,0.723,0.903,-0.345,939972270,0.181,0.001,0.417,0.55,0.252,6030,2565.0,1644307,-0.693,187.056,2.95,1.856,0.861,0.264,-0.016,0.231,610.447,608.701,635.764,774.371
2016-09-14,0.176,1.5908511358721e+34,0.159,0.707,0.698,0.97,0.719,0.897,-0.348,930148146,0.181,0.001,0.411,0.545,0.249,6000,2550.0,1625553,-0.58,186.621,2.96,1.849,0.855,0.229,-0.017,0.228,609.706,597.916,636.521,777.648
2016-09-15,0.179,1.5341948724897e+34,0.168,0.709,0.698,0.957,0.718,0.893,-0.351,919313739,0.18,0.001,0.405,0.54,0.246,5955,2541.0,1613608,-0.515,186.384,2.97,1.839,0.846,0.196,-0.017,0.225,608.348,597.849,639.211,776.714
2016-09-16,0.181,1.3358663822362e+34,0.177,0.705,0.696,0.94,0.712,0.887,-0.354,913815499,0.179,0.001,0.4,0.535,0.243,5933,2523.0,1590855,-0.416,186.623,2.99,1.825,0.833,0.17,-0.017,0.223,607.443,599.46,639.793,776.708
2016-09-17,0.182,1.2958205996e+34,0.185,0.713,0.696,0.927,0.714,0.884,-0.357,906322491,0.179,0.001,0.394,0.53,0.241,5902,2541.0,1613933,-0.364,186.416,3.005,1.795,0.805,0.143,-0.017,0.22,607.971,603.368,638.715,779.035
2016-09-18,0.183,1.2894634817843e+34,0.192,0.703,0.695,0.914,0.712,0.88,-0.359,895413811,0.178,0.001,0.388,0.525,0.238,5872,2509.0,1573348,-0.294,185.834,3.016,1.778,0.791,0.116,-0.018,0.217,609.926,602.605,637.034,786.632
2016-09-19,0.183,1.2979862602905e+34,0.195,0.706,0.695,0.903,0.709,0.875,-0.362,885733572,0.178,0.001,0.383,0.52,0.235,5848,2475.0,1530879,-0.19,185.576,3.037,1.773,0.786,0.098,-0.018,0.215,608.701,604.645,632.653,787.662
2016-09-20,0.181,1.2820207617877e+34,0.197,0.707,0.695,0.894,0.71,0.872,-0.364,880348212,0.177,0.001,0.378,0.516,0.232,5828,2450.0,1501171,-0.065,185.007,3.049,1.771,0.784,0.085,-0.018,0.212,597.916,605.886,628.962,789.416
2016-09-21,0.179,1.2650381229778e+34,0.199,0.708,0.697,0.886,0.713,0.869,-0.367,871919633,0.177,0.001,0.372,0.511,0.23,5795,2430.0,1475840,0.015,184.947,3.059,1.759,0.774,0.071,-0.018,0.21,597.849,604.801,631.236,789.909
2016-09-22,0.175,1.3841899105289e+34,0.202,0.7,0.695,0.875,0.705,0.863,-0.369,865660462,0.177,0.001,0.367,0.506,0.227,5776,2397.0,1436884,0.129,184.674,3.073,1.753,0.768,0.061,-0.018,0.207,599.46,604.65,641.524,811.021
2016-09-23,0.17,1.4146640001838e+34,0.202,0.697,0.694,0.863,0.704,0.859,-0.372,863213292,0.176,0.001,0.362,0.502,0.224,5765,2384.0,1420316,0.259,184.97,3.094,1.721,0.741,0.054,-0.019,0.205,603.368,604.894,653.664,852.382
2016-09-24,0.165,1.4156092648678e+34,0.2,0.701,0.701,0.856,0.711,0.858,-0.374,860489158,0.176,0.001,0.357,0.497,0.222,5759,2380.0,1415565,0.385,185.427,3.108,1.688,0.712,0.044,-0.019,0.202,602.605,611.559,650.557,894.707
2016-09-25,0.169,2.4731575571112e+34,0.208,0.692,0.698,0.845,0.705,0.853,-0.376,857537914,0.176,0.001,0.351,0.493,0.219,5752,2376.0,1411355,0.492,185.199,3.113,1.673,0.7,0.026,-0.019,0.2,604.645,610.758,654.64,897.765
2016-09-26,0.184,2.5419881463475e+34,0.219,0.688,0.693,0.835,0.699,0.847,-0.378,859634497,0.175,0.001,0.346,0.488,0.217,5755,2376.0,1411807,0.593,185.067,3.13,1.64,0.673,0.009,-0.019,0.197,605.886,610.721,665.07,871.821
2016-09-27,0.207,2.601059238016e+34,0.23,0.685,0.694,0.825,0.699,0.844,-0.38,857973415,0.175,0.001,0.341,0.483,0.214,5743,2391.0,1429694,0.608,184.663,3.144,1.611,0.649,-0.007,-0.019,0.195,604.801,609.337,682.275,896.85
2016-09-28,0.232,2.7516618532903e+34,0.241,0.68,0.693,0.814,0.693,0.839,-0.383,860772692,0.175,0.001,0.335,0.478,0.212,5750,2397.0,1436779,0.668,184.255,3.164,1.58,0.624,-0.018,-0.02,0.192,604.65,610.478,685.356,911.027
2016-09-29,0.256,2.7341289694788e+34,0.251,0.676,0.69,0.804,0.689,0.835,-0.385,858052212,0.175,0.001,0.33,0.472,0.209,5727,2401.0,1441188,0.657,183.89,3.188,1.542,0.595,-0.023,-0.02,0.19,604.894,611.072,705.335,950.293
2016-09-30,0.279,2.6898780611474e+34,0.257,0.679,0.691,0.793,0.689,0.831,-0.387,859990953,0.175,0.001,0.325,0.467,0.207,5711,2375.0,1410667,0.663,183.537,3.214,1.499,0.562,-0.023,-0.02,0.188,611.559,613.763,704.786,965.624
2016-10-01,0.299,2.6940035117556e+34,0.263,0.673,0.69,0.781,0.686,0.827,-0.389,858285551,0.175,0.001,0.32,0.462,0.204,5686,2384.0,1420772,0.605,183.109,3.233,1.437,0.516,-0.025,-0.02,0.185,610.758,617.237,698.831,950.955
2016-10-02,0.315,2.7468074609124e+34,0.271,0.666,0.687,0.77,0.68,0.822,-0.391,850916316,0.175,0.001,0.315,0.457,0.202,5646,2340.0,1368969,0.514,182.051,3.25,1.387,0.481,-0.029,-0.02,0.183,610.721,616.581,720.121,952.778
2016-10-03,0.326,2.6074899733766e+34,0.273,0.671,0.691,0.759,0.684,0.82,-0.393,850084843,0.175,0.001,0.311,0.452,0.2,5627,2343.0,1372301,0.413,181.459,3.276,1.343,0.451,-0.027,-0.02,0.181,609.337,616.296,724.827,970.988
2016-10-04,0.334,2.6746658667944e+34,0.277,0.666,0.685,0.75,0.682,0.816,-0.394,849208732,0.175,0.001,0.306,0.447,0.197,5605,2352.0,1382817,0.297,180.992,3.297,1.293,0.418,-0.022,-0.02,0.179,610.478,631.621,724.099,
2016-10-05,0.338,2.7977688619855e+34,0.282,0.661,0.687,0.741,0.682,0.813,-0.396,845114331,0.175,0.001,0.301,0.442,0.195,5570,2273.0,1291928,0.216,180.355,3.316,1.244,0.387,-0.017,-0.02,0.177,611.072,637.312,698.792,
2016-10-06,0.338,2.6996980323104e+34,0.288,0.665,0.685,0.73,0.68,0.81,-0.398,845885595,0.175,0.001,0.296,0.437,0.193,5548,2255.0,1271119,0.153,179.534,3.34,1.189,0.354,-0.008,-0.02,0.174,613.763,635.764,702.682,
2016-10-07,0.336,2.6400867212828e+34,0.294,0.661,0.682,0.723,0.676,0.806,-0.399,848444566,0.175,0.001,0.292,0.431,0.191,5536,2243.0,1258245,0.123,179.347,3.367,1.128,0.318,0.005,-0.021,0.172,617.237,636.521,708.671,
2016-10-08,0.34,2.6816012459597e+34,0.3,0.651,0.68,0.722,0.676,0.803,-0.401,853778567,0.175,0.001,0.287,0.426,0.188,5534,2242.0,1256499,0.132,179.115,3.38,1.089,0.296,0.014,-0.021,0.17,616.581,639.211,703.872,
2016-10-09,0.356,2.797932277466e+34,0.309,0.65,0.676,0.72,0.672,0.799,-0.403,859797064,0.175,0.001,0.283,0.421,0.186,5548,2286.0,1306168,0.262,178.189,3.377,1.093,0.299,0.019,-0.021,0.168,616.296,639.793,705.761,
2016-10-10,0.377,2.7101400842691e+34,0.316,0.645,0.669,0.717,0.663,0.793,-0.404,862988360,0.175,0.001,0.279,0.417,0.184,5551,2294.0,1315599,0.428,178.117,3.392,1.099,0.302,0.031,-0.021,0.166,631.621,638.715,724.306,
2016-10-11,0.4,2.7189982648499996e+34,0.32,0.642,0.666,0.716,0.663,0.79,-0.406,868546516,0.175,0.001,0.275,0.412,0.182,5551,2294.0,1315550,0.593,177.611,3.406,1.12,0.314,0.05,-0.021,0.164,637.312,637.034,714.235,
2016-10-12,0.422,2.657808360348e+34,0.321,0.647,0.667,0.714,0.664,0.787,-0.407,875263285,0.176,0.001,0.271,0.408,0.18,5564,2323.0,1349059,0.773,177.389,3.412,1.12,0.314,0.069,-0.021,0.162,635.764,632.653,714.44,
2016-10-13,0.441,2.6808804007107e+34,0.318,0.646,0.663,0.712,0.661,0.784,-0.409,867513972,0.176,0.001,0.267,0.403,0.178,5515,2104.0,1106822,0.874,176.7,3.421,1.127,0.317,0.091,-0.021,0.161,636.521,628.962,708.542,
2016-10-14,0.456,2.680458524553e+34,0.314,0.643,0.661,0.71,0.659,0.781,-0.41,870262671,0.176,0.001,0.264,0.399,0.177,5495,2076.0,1077750,0.899,176.341,3.436,1.114,0.31,0.112,-0.021,0.159,639.211,631.236,696.136,
2016-10-15,0.466,2.6722936932658e+34,0.309,0.645,0.66,0.709,0.66,0.778,-0.411,879883879,0.176,0.001,0.26,0.395,0.175,5521,2252.0,1268409,1.093,175.924,3.446,1.096,0.3,0.13,-0.021,0.157,639.793,641.524,701.676,
2016-10-16,0.472,2.6691619777159e+34,0.301,0.647,0.66,0.707,0.657,0.775,-0.413,884317128,0.176,0.001,0.257,0.391,0.173,5533,2292.0,1313373,1.274,174.585,3.45,1.094,0.299,0.145,-0.021,0.156,638.715,653.664,709.94,
2016-10-17,0.473,2.7154646695685e+34,0.292,0.639,0.656,0.705,0.655,0.771,-0.414,884163729,0.176,0.001,0.254,0.387,0.172,5504,2250.0,1265236,1.305,173.277,3.458,1.112,0.309,0.165,-0.021,0.154,637.034,650.557,721.652,
2016-10-18,0.47,2.6533314962793e+34,0.284,0.641,0.656,0.704,0.657,0.769,-0.415,887751982,0.176,0.001,0.251,0.383,0.17,5495,2228.0,1240863,1.293,172.421,3.463,1.114,0.31,0.184,-0.021,0.153,632.653,654.64,742.568,
2016-10-19,0.463,2.4782063004778e+34,0.277,0.631,0.652,0.701,0.65,0.764,-0.416,889063418,0.176,0.001,0.249,0.38,0.168,5488,2217.0,1229038,1.242,171.373,3.467,1.117,0.312,0.203,-0.021,0.151,628.962,665.07,742.522,
2016-10-20,0.453,2.6137347442262e+34,0.266,0.636,0.652,0.7,0.654,0.763,-0.417,892872713,0.176,0.001,0.246,0.377,0.167,5472,2188.0,1196435,1.149,169.91,3.48,1.163,0.338,0.23,-0.021,0.15,631.236,682.275,747.646,
2016-10-21,0.44,2.5742467017463e+34,0.256,0.643,0.651,0.699,0.659,0.763,-0.418,904941326,0.176,0.001,0.244,0.374,0.166,5488,2226.0,1239275,1.106,169.089,3.481,1.163,0.338,0.253,-0.021,0.148,641.524,685.356,740.325,
2016-10-22,0.424,3.003226339385e+34,0.253,0.635,0.65,0.697,0.653,0.758,-0.419,902374699,0.176,0.001,0.242,0.371,0.164,5459,2235.0,1248950,0.95,168.326,3.484,1.161,0.337,0.269,-0.021,0.147,653.664,705.335,734.423,
2016-10-23,0.402,2.6944735168773e+34,0.248,0.64,0.65,0.695,0.654,0.757,-0.42,905324549,0.177,0.001,0.24,0.369,0.163,5471,2244.0,1258421,0.825,167.242,3.479,1.154,0.333,0.282,-0.021,0.146,650.557,704.786,741.868,
2016-10-24,0.376,2.4615114790839e+34,0.245,0.649,0.644,0.694,0.654,0.754,-0.421,917582816,0.177,0.001,0.239,0.366,0.162,5520,2492.0,1552929,0.899,166.384,3.48,1.159,0.336,0.297,-0.021,0.145,654.64,698.831,742.446,
2016-10-25,0.349,1.8196874718245e+34,0.24,0.648,0.646,0.692,0.655,0.752,-0.421,925050115,0.178,0.001,0.238,0.364,0.16,5538,2556.0,1633535,1.006,165.407,3.49,1.209,0.365,0.324,-0.021,0.144,665.07,720.121,738.491,
2016-10-26,0.32,1.8047501286688e+34,0.233,0.652,0.65,0.691,0.659,0.752,-0.422,927268343,0.18,0.002,0.238,0.362,0.159,5534,2549.0,1623771,1.045,164.419,3.52,1.379,0.475,0.368,-0.021,0.142,682.275,724.827,734.983,
2016-10-27,0.292,1.8056007856512e+34,0.227,0.663,0.653,0.691,0.668,0.752,-0.422,940283632,0.18,0.002,0.239,0.361,0.158,5548,2573.0,1655168,1.065,162.956,3.535,1.422,0.505,0.415,-0.021,0.141,685.356,724.099,734.786,
2016-10-28,0.264,1.8527238313426e+34,0.223,0.667,0.655,0.69,0.669,0.751,-0.422,943725530,0.18,0.002,0.24,0.36,0.157,5526,2583.0,1668499,0.95,161.834,3.535,1.42,0.504,0.454,-0.021,0.141,705.335,698.792,732.631,
2016-10-29,0.238,1.8473328059624e+34,0.22,0.671,0.658,0.689,0.672,0.75,-0.423,944809292,0.18,0.002,0.241,0.359,0.156,5509,2587.0,1673184,0.769,160.914,3.536,1.421,0.505,0.484,-0.021,0.14,704.786,702.682,732.658,
2016-10-30,0.213,1.7751260350279e+34,0.219,0.682,0.661,0.688,0.679,0.751,-0.423,945520727,0.18,0.002,0.241,0.358,0.156,5507,2590.0,1677252,0.551,159.783,3.527,1.427,0.509,0.498,-0.021,0.139,698.831,708.671,732.374,
2016-10-31,0.19,1.9896448560691e+34,0.221,0.683,0.661,0.688,0.676,0.748,-0.423,940285280,0.18,0.002,0.242,0.358,0.155,5472,2518.0,1584924,0.345,158.464,3.527,1.426,0.508,0.507,-0.021,0.139,720.121,703.872,737.759,
2016-11-01,0.169,1.9877620395836e+34,0.221,0.686,0.666,0.687,0.68,0.748,-0.422,943263146,0.181,0.002,0.243,0.358,0.155,5468,2517.0,1584235,0.162,157.807,3.534,1.433,0.513,0.515,-0.021,0.138,724.827,705.761,747.59,
2016-11-02,0.149,1.9613079357489e+34,0.218,0.703,0.667,0.688,0.686,0.749,-0.422,965554980,0.182,0.002,0.245,0.357,0.155,5529,2935.0,2153961,0.285,157.074,3.546,1.449,0.525,0.524,-0.021,0.138,724.099,724.306,767.657,
2016-11-03,0.131,1.9644487063567e+34,0.214,0.706,0.67,0.688,0.691,0.749,-0.422,1006445624,0.182,0.002,0.246,0.357,0.154,5667,3953.0,3907178,0.797,156.609,3.552,1.451,0.526,0.528,-0.021,0.138,698.792,714.235,764.483,
2016-11-04,0.115,2.0293780059448e+34,0.208,0.7,0.669,0.687,0.687,0.746,-0.421,1042864899,0.183,0.001,0.247,0.357,0.154,5802,4561.0,5201192,1.465,156.157,3.582,1.498,0.561,0.54,-0.021,0.138,702.682,714.44,764.011,
2016-11-05,0.101,2.0570870039154e+34,0.2,0.716,0.674,0.688,0.694,0.748,-0.421,1079284077,0.183,0.001,0.248,0.357,0.154,5928,5142.0,6609681,2.199,155.014,3.586,1.499,0.562,0.546,-0.021,0.138,708.671,708.542,754.931,
2016-11-06,0.089,2.0760521960535e+34,0.193,0.72,0.678,0.687,0.697,0.747,-0.42,1111537503,0.183,0.001,0.249,0.357,0.154,6064,5649.0,7979052,2.908,154.179,3.576,1.488,0.553,0.545,-0.021,0.138,703.872,696.136,755.702,
2016-11-07,0.08,2.0281223412445e+34,0.187,0.724,0.678,0.688,0.698,0.746,-0.419,1133119067,0.183,0.001,0.25,0.357,0.155,6128,5761.0,8298435,3.331,153.202,3.578,1.494,0.558,0.546,-0.021,0.138,705.761,701.676,760.565,
2016-11-08,0.071,1.8920872192817e+34,0.184,0.732,0.684,0.688,0.703,0.747,-0.418,1147506740,0.184,0.001,0.252,0.356,0.155,6163,5777.0,8342683,3.43,152.41,3.58,1.496,0.56,0.545,-0.02,0.139,724.306,709.94,766.652,
2016-11-09,0.064,1.8882039224557e+34,0.18,0.734,0.691,0.687,0.706,0.747,-0.417,1157658156,0.184,0.001,0.253,0.356,0.155,6185,5778.0,8345389,3.285,151.853,3.583,1.501,0.563,0.542,-0.02,0.139,714.235,721.652,768.494,
2016-11-10,0.058,2.0245079637536e+34,0.18,0.732,0.694,0.687,0.709,0.747,-0.416,1160551706,0.184,0.001,0.254,0.355,0.155,6182,5780.0,8352390,2.915,150.775,3.584,1.502,0.564,0.535,-0.02,0.139,714.44,742.568,771.991,
2016-11-11,0.052,2.2882048011118e+34,0.183,0.733,0.695,0.686,0.709,0.746,-0.415,1162796434,0.185,0.001,0.255,0.355,0.156,6164,5798.0,8405526,2.411,149.71,3.589,1.497,0.56,0.521,-0.02,0.14,708.542,742.522,767.304,
2016-11-12,0.048,2.3478932355194e+34,0.188,0.735,0.699,0.686,0.711,0.746,-0.413,1162638328,0.185,0.001,0.256,0.354,0.156,6141,5832.0,8504196,1.823,148.704,3.591,1.495,0.559,0.499,-0.02,0.14,696.136,747.646,774.371,
2016-11-13,0.044,2.3650412282678e+34,0.193,0.725,0.7,0.686,0.707,0.744,-0.412,1160070686,0.185,0.001,0.257,0.353,0.156,6116,5857.0,8575237,1.232,147.45,3.588,1.495,0.559,0.474,-0.02,0.141,701.676,740.325,777.648,
2016-11-14,0.04,2.3765738215546e+34,0.198,0.736,0.703,0.687,0.711,0.745,-0.411,1157709043,0.185,0.001,0.257,0.352,0.157,6092,5873.0,8623785,0.679,146.578,3.576,1.477,0.545,0.447,-0.02,0.141,709.94,734.423,776.714,
2016-11-15,0.037,2.3717198478102e+34,0.203,0.734,0.707,0.688,0.711,0.744,-0.409,1160234950,0.186,0.001,0.258,0.351,0.157,6088,5877.0,8635794,0.186,146.039,3.569,1.464,0.536,0.422,-0.019,0.142,721.652,741.868,776.708,
2016-11-16,0.034,2.40294604891e+34,0.211,0.732,0.71,0.687,0.713,0.744,-0.408,1162482251,0.186,0.001,0.258,0.349,0.158,6080,5882.0,8649302,-0.238,145.186,3.567,1.463,0.535,0.395,-0.019,0.142,742.568,742.446,779.035,
2016-11-17,0.031,2.5984487808529e+34,0.22,0.728,0.711,0.687,0.713,0.743,-0.406,1163672135,0.186,0.001,0.259,0.348,0.158,6066,5893.0,8681560,-0.615,144.156,3.57,1.468,0.539,0.374,-0.019,0.143,742.522,738.491,786.632,
2016-11-18,0.045,2.640519355068e+34,0.228,0.733,0.717,0.688,0.713,0.743,-0.405,1163446379,0.187,0.001,0.259,0.346,0.159,6049,5904.0,8714683,-0.947,143.742,3.584,1.472,0.542,0.356,-0.019,0.143,747.646,734.983,787.662,
2016-11-19,0.078,2.1905484210985e+34,0.235,0.725,0.716,0.688,0.711,0.741,-0.403,1165154186,0.188,0.001,0.26,0.345,0.16,6039,5919.0,8757860,-1.264,143.388,3.6,1.453,0.528,0.339,-0.019,0.144,740.325,734.786,789.416,
2016-11-20,0.122,2.166855426216e+34,0.239,0.719,0.713,0.687,0.707,0.739,-0.401,1162609430,0.188,0.001,0.26,0.344,0.16,6023,5938.0,8814476,-1.551,142.538,3.613,1.46,0.533,0.325,-0.019,0.145,734.423,732.631,789.909,
2016-11-21,0.169,1.9774648051279e+34,0.241,0.721,0.719,0.688,0.709,0.739,-0.399,1162068294,0.189,0.001,0.261,0.343,0.161,6011,5950.0,8849499,-1.794,141.909,3.631,1.496,0.56,0.32,-0.018,0.146,741.868,732.658,811.021,
2016-11-22,0.217,1.923204974373e+34,0.24,0.715,0.719,0.688,0.707,0.738,-0.398,1161745460,0.19,0.001,0.262,0.342,0.162,6001,5957.0,8870471,-1.982,141.41,3.658,1.557,0.606,0.327,-0.018,0.146,742.446,732.374,852.382,
2016-11-23,0.262,1.970369484841e+34,0.241,0.711,0.72,0.689,0.707,0.737,-0.396,1162534145,0.192,0.001,0.263,0.342,0.163,5995,5962.0,8885336,-2.119,140.62,3.678,1.609,0.647,0.341,-0.018,0.147,738.491,737.759,894.707,
2016-11-24,0.302,1.9657898796242e+34,0.242,0.712,0.724,0.689,0.711,0.738,-0.394,1164735440,0.193,0.001,0.265,0.342,0.164,5983,5971.0,8913376,-2.224,139.762,3.707,1.7,0.722,0.366,-0.018,0.148,734.983,747.59,897.765,
2016-11-25,0.335,1.9835104028386e+34,0.246,0.71,0.723,0.689,0.709,0.736,-0.392,1167433047,0.195,0.001,0.267,0.342,0.164,5972,5986.0,8958827,-2.329,139.55,3.749,1.811,0.82,0.403,-0.018,0.149,734.786,767.657,871.821,
2016-11-26,0.363,2.0488127102588e+34,0.251,0.706,0.719,0.689,0.707,0.735,-0.39,1168921290,0.196,0.001,0.269,0.342,0.165,5960,6004.0,9011211,-2.433,139.243,3.777,1.812,0.821,0.437,-0.018,0.15,732.631,764.483,896.85,
2016-11-27,0.384,2.1426875663406e+34,0.256,0.706,0.718,0.689,0.703,0.733,-0.388,1166687506,0.197,0.001,0.272,0.343,0.166,5944,6028.0,9084942,-2.541,138.322,3.788,1.813,0.822,0.462,-0.018,0.151,732.658,764.011,911.027,
2016-11-28,0.398,2.1946888306659e+34,0.262,0.703,0.719,0.689,0.706,0.734,-0.386,1167856037,0.199,0.001,0.274,0.343,0.167,5939,6035.0,9105789,-2.618,137.69,3.809,1.829,0.836,0.485,-0.017,0.152,732.374,754.931,950.293,
2016-11-29,0.407,2.273289767083e+34,0.267,0.7,0.715,0.689,0.703,0.732,-0.384,1168685910,0.2,0.001,0.277,0.344,0.168,5928,6048.0,9144567,-2.671,137.099,3.826,1.849,0.855,0.507,-0.017,0.153,737.759,755.702,965.624,
2016-11-30,0.411,2.2410090158756e+34,0.272,0.695,0.716,0.689,0.701,0.731,-0.383,1169850281,0.201,0.001,0.279,0.345,0.169,5919,6061.0,9184170,-2.708,136.201,3.846,1.874,0.878,0.528,-0.017,0.153,747.59,760.565,950.955,
2016-12-01,0.41,2.2499760888151e+34,0.277,0.692,0.714,0.689,0.699,0.729,-0.381,1172585904,0.203,0.001,0.282,0.346,0.17,5926,6053.0,9161188,-2.68,135.377,3.873,1.889,0.892,0.548,-0.017,0.154,767.657,766.652,952.778,
