Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-mom-90,hashrate-btc-wma-3,mining_profitability-btc-sma-14,mining_profitability-btc-sma-90,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-30,sentinusd-btc-sma-30,transactionfees-btc-sma-30,transactionfees-btc-ema-30,transactionfees-btc-ema-90,transactionfees-btc-wma-30,transactionfees-btc-std-90,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-rsi-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-wma-3,marketcap-btc-wma-7,transactionvalue-btc-wma-90,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2014-06-06,8256972650,654.137,0.0654,8.661519769360045e+16,7940828118,8.713253002056317e+16,28.831,41.001,29.359,61.237,32.403,35.637,317.496,-1.345,412017460,0.097,0.104,0.108,0.105,0.035,0.065,52.597,0.049,8205280499,8226322694,8049217050,8232663282,8198641785,5843,648.977,650.92,651.08,650.778,595.946,632.787,481.297
2014-06-07,8215294911,650.778,0.0651,8.589899039220682e+16,7940828118,8.572364004191162e+16,29.108,40.34,29.363,60.538,32.149,34.241,293.113,-1.307,405412868,0.098,0.104,0.108,0.106,0.035,0.065,52.495,0.049,8246153485,8220808803,8090736515,8237670488,8218157980,5882,652.062,650.849,651.98,652.884,575.029,626.639,484.581
2014-06-08,8302764076,652.884,0.0653,8.776414703293906e+16,7940828118,8.69509365961373e+16,28.894,39.794,29.105,59.764,31.82,33.607,282.351,-1.272,403312973,0.099,0.105,0.108,0.107,0.034,0.065,52.553,0.049,8258343879,8261786440,8143743406,8265975784,8242934244,5989,652.6,651.866,652.391,648.195,565.303,621.123,481.482
2014-06-09,8208869166,648.195,0.0648,8.364395709362398e+16,7940828118,8.539319262315822e+16,29.117,39.175,29.182,59.117,31.611,32.198,259.17,-1.235,401274578,0.1,0.106,0.108,0.109,0.033,0.065,52.408,0.05,8242309384,8235327803,8160024846,8241238427,8240018807,5954,650.619,650.031,650.188,650.767,596.048,621.434,481.745
2014-06-10,8278471589,650.767,0.0651,9.788243956227688e+16,7940828118,9.144989665116835e+16,29.243,38.482,29.095,58.429,31.362,30.409,231.176,-1.2,406939180,0.101,0.107,0.109,0.11,0.033,0.065,52.481,0.05,8263368277,8256899696,8189636532,8259319529,8249053423,5962,650.615,650.399,650.263,642.504,596.985,616.557,470.073
2014-06-11,8183142189,642.504,0.0643,8.71466773423661e+16,7538518747,9.014147804087808e+16,29.095,38.007,28.96,57.739,31.109,29.77,221.557,-1.165,409885058,0.102,0.108,0.109,0.111,0.032,0.065,52.22,0.05,8223494315,8220020942,8188012946,8219206485,8236937497,5954,647.155,646.452,646.207,621.319,607.673,622.121,466.454
2014-06-12,7804105501,621.319,0.0621,9.470966050955517e+16,7506333997,9.271746262927782e+16,29.244,37.551,28.917,57.091,30.896,29.086,211.5,-1.131,422724918,0.104,0.109,0.109,0.112,0.032,0.063,51.557,0.05,8088573093,8012063222,8092036085,8009512078,8126831462,6061,638.197,633.885,633.289,595.946,603.129,632.056,482.398
2014-06-13,7661145579,595.946,0.0596,9.705252818052736e+16,7506333997,9.462059715050846e+16,28.848,36.972,28.67,56.388,30.622,27.959,195.425,-1.1,426680909,0.105,0.109,0.109,0.113,0.032,0.061,50.776,0.051,7882797756,7836604400,7984313458,7795798321,7997488569,6085,619.923,614.916,612.163,575.029,590.957,629.664,475.58
2014-06-14,7321284575,575.029,0.0575,1.0170639222835726e+17,7506333997,9.898898225927896e+16,28.561,36.355,28.447,55.703,30.364,26.477,175.263,-1.071,423911199,0.106,0.108,0.109,0.112,0.032,0.059,50.143,0.051,7595511885,7578944488,7818556237,7515041731,7804459962,6066,597.431,594.973,589.717,565.303,589.485,621.8,472.322
2014-06-15,7311213381,565.303,0.0565,1.0856912047843875e+17,7506333997,1.0436211234542502e+17,28.067,35.878,28.211,55.023,30.109,25.737,165.599,-1.044,422521937,0.106,0.107,0.109,0.112,0.031,0.057,49.851,0.05,7431214512,7445078934,7691720523,7372892479,7640842497,6042,578.76,580.138,573.652,596.048,598.9,621.061,475.441
