Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-trx-14,difficulty-btc-rsi-90,hashrate-btc-sma-3,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-30,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-90,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-30,mining_profitability-btc-mom-90,mining_profitability-btc-var-14,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-sma-90,sentinusd-btc-ema-90,sentinusd-btc-wma-90,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-30,transactionfees-btc-ema-3,transactionfees-btc-wma-3,transactionfees-btc-wma-90,transactionfees-btc-std-14,transactionfees-btc-std-90,transactionfees-btc-mom-90,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-std-14,marketcap-btc-std-90,marketcap-btc-mom-90,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-14,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-std-90,transactionvalue-btc-var-7,transactionvalue-btc-trx-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-wma-90,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-var-7,fee_to_reward-btc-var-14,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-14,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-sma-14,transactions-btc-sma-90,transactions-btc-wma-14,transactions-btc-std-90,transactions-btc-var-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-30,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-ema-90,activeaddresses-btc-wma-90,activeaddresses-btc-std-30,activeaddresses-btc-std-90,activeaddresses-btc-var-90,activeaddresses-btc-trx-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-14,price-btc-sma-30,price-btc-ema-3,price-btc-ema-7,price-btc-ema-14,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-30,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-14,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-rsi-90,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_90d,90d_binary_price_change
2016-03-13,6314071977,412.764,1.296,19.608,158427203767,125399369938,158436933941,158988243689,154350620892,158427203767,159899783815,140173970492,53419329349,0.425,92.31,1.175538603604315e+18,1.1782745368191288e+18,1.1522386321979942e+18,9.742456212395364e+17,1.1496770349083626e+18,1.1664277537550963e+18,1.0730607755440992e+18,3.887453996395993e+17,6.2822740600867e+33,3.7780746435238e+34,0.608,1.299,1.318,1.328,1.346,1.299,1.311,1.323,1.681,1.295,1.314,1.524,0.18,0.206,-1.941,0.008,0.011,0.213,-0.372,-0.751,-0.232,47.797,-59.97,1984921529,1833751395,2061406012,2954164686,6243394909,1.046,0.09,0.092,0.094,0.092,0.086,0.031,0.023,0.021,0.469,0.296,0.042,0.044,0.042,0.041,0.042,0.003,-0.003,0.151,0.239,51.982,7.784,-6.505,9.456,9.452,6350222537,6319225552,6377461573,6279001401,6327533632,6332121094,6349116127,6312895489,6057834343,6330610457,6328961475,298411123,750869738,-283113597,3.373955705058099e+16,1.4095134074759578e+17,0.116,0.107,0.278,49.528,54.757,8.568,-4.291,30464.0,471575,-0.228,0.759,157.428,159.294,179.824,162.007,140.929,128.305,-120.048,0.688,0.334,1.0,1.113,1.359,1.261,1.042,1.037,1.114,1.207,1.222,1.079,1.013,1.203,1.286,1.135,0.726,0.017,0.132,0.077,0.737,0.325,662225,747851,757889,693774,703764,729708,697386,691029,746846,720653,209317,10953445734,0.303,0.207,207623,203049,189414,55027,756989912,313665,79938,1928757526,1597520054,0.079,19.56,19.59,19.579,19.557,19.592,19.589,19.561,19.59,19.575,19.612,19.574,19.51,0.28,-0.292,0.02,0.003,-0.022,49.142,-1.466,412031,426714,82876,104420,2725869461,0.289,415.229,413.412,417.585,418.834,413.746,414.253,415.718,414.094,414.052,414.185,20.058,23.982,51.62,29.809,-28.721,100.58,143.78,666.147,0.092,0.079,0.245,51.179,53.765,7.784,-6.505,414.027,579.549,1
2016-03-14,6334764996,414.027,1.422,19.634,158427203767,126280756859,158432068854,158913438367,154613626239,158427203767,159944409422,140899856950,52950319518,0.38,92.31,1.1205321536776412e+18,1.178037959747038e+18,1.1518391079412628e+18,9.783442615957074e+17,1.1476633725546944e+18,1.1642488270601613e+18,1.0762304381196372e+18,3.869587045950213e+17,6.3097335326219e+33,3.7434259765464e+34,0.591,1.333,1.356,1.335,1.348,1.361,1.339,1.336,1.675,1.356,1.34,1.517,0.187,0.208,-1.39,0.009,0.011,0.201,-0.336,-0.739,-0.235,48.134,-49.437,1973837925,1812532321,2036864518,2957694305,6247741587,1.027,0.091,0.092,0.091,0.091,0.086,0.031,0.024,0.007,0.47,0.298,0.041,0.044,0.042,0.041,0.041,0.002,-0.004,0.15,0.238,52.047,6.208,-9.352,9.456,9.456,6323440842,6330031380,6354222516,6273527567,6331149314,6332782069,6347202643,6314306425,6063920731,6334495318,6323268598,254133425,741927864,-492645107,2.649033026801664e+16,1.3761423871470797e+17,0.097,0.107,0.277,50.651,54.875,6.974,-7.216,30480.0,154254,-0.271,0.746,156.465,158.496,175.755,161.251,141.932,128.022,-86.703,0.623,0.333,1.028,1.08,1.318,1.267,1.044,1.054,1.103,1.188,1.212,1.079,1.048,1.165,1.274,1.136,0.723,0.011,0.131,0.077,0.701,0.327,664779,734488,761078,694939,706747,729478,698018,688134,744798,721364,208858,10905380344,0.278,0.207,202337,202687,187223,54905,753630046,313027,79997,1961931337,1599893453,0.048,19.595,19.586,19.59,19.56,19.603,19.595,19.566,19.591,19.586,19.619,19.579,19.513,0.264,-0.335,0.017,0.004,-0.022,49.317,-1.677,411816,426398,82861,104449,2727420528,0.287,413.379,414.018,415.961,419.641,413.887,414.197,415.493,413.492,414.206,413.711,17.038,21.526,50.863,24.202,-42.716,72.569,115.847,646.773,0.073,0.079,0.243,51.571,53.872,6.208,-9.352,415.778,638.456,1
2016-03-15,6363138186,415.778,1.367,19.609,158427203767,127162143779,158429636311,158848607087,154859663499,158427203767,159958259210,141606372267,52417870835,0.338,92.31,1.1423133916284348e+18,1.1899440147639862e+18,1.1536919794085494e+18,9.843760810535631e+17,1.1534708332324928e+18,1.1697868854549553e+18,1.0819301029869967e+18,3.86015241056436e+17,5.6036006656616e+33,3.7251941581965e+34,0.576,1.361,1.332,1.329,1.346,1.364,1.346,1.34,1.669,1.373,1.343,1.508,0.176,0.207,-1.335,0.008,0.011,0.193,-0.298,-0.726,-0.239,47.997,-49.425,1965996729,1799355037,2020142056,2952102188,6249769900,1.007,0.092,0.093,0.09,0.09,0.086,0.032,0.024,0.011,0.468,0.299,0.041,0.044,0.042,0.042,0.041,0.002,-0.004,0.148,0.237,52.139,3.944,-8.925,9.445,9.448,6337325053,6338400094,6335181949,6268382621,6347143750,6340371098,6349327382,6317456861,6070496939,6342772019,6324457354,203649528,732893832,-463045145,2.301767066607616e+16,1.3428334234723942e+17,0.083,0.106,0.275,52.221,55.037,4.692,-6.783,30487.0,499125,-0.312,0.732,155.481,157.753,171.838,160.552,143.184,127.621,-88.6,0.557,0.331,1.064,1.066,1.274,1.274,1.046,1.054,1.091,1.171,1.202,1.078,1.062,1.13,1.26,1.136,0.705,0.01,0.124,0.077,0.664,0.33,662470,717285,762394,694804,701063,725261,697273,678751,738542,720686,208921,10912029668,0.253,0.207,197003,202487,187213,54778,750161841,312606,80092,1988557607,1603684132,0.02,19.617,19.585,19.626,19.561,19.604,19.597,19.569,19.591,19.592,19.622,19.583,19.515,0.25,-0.319,0.016,0.005,-0.022,49.153,-1.6,411557,426040,83602,104504,2730266408,0.284,414.19,414.462,414.611,420.167,414.832,414.592,415.531,414.692,414.646,413.686,13.525,20.319,50.087,15.775,-40.743,45.73,103.213,627.181,0.059,0.078,0.241,52.122,54.022,3.944,-8.925,415.443,686.885,1
2016-03-16,6359689803,415.443,1.252,19.607,158427203767,128043530700,158428420039,158792419977,155089827387,158427203767,159941333178,142293516442,51820027840,0.3,92.31,1.2110844231482406e+18,1.1940343145888284e+18,1.158511768517259e+18,9.91713552009397e+17,1.1614474883760512e+18,1.177749273103284e+18,1.0883637932486248e+18,3.8287584569358566e+17,6.0657041249778e+33,3.6648478303895e+34,0.564,1.347,1.319,1.317,1.342,1.308,1.322,1.328,1.66,1.318,1.323,1.498,0.172,0.209,-1.636,0.007,0.011,0.18,-0.28,-0.714,-0.242,47.712,-56.646,2006370786,1879498033,2096622597,3217009183,6292078382,0.991,0.09,0.093,0.092,0.091,0.086,0.018,0.024,0.015,0.464,0.3,0.042,0.043,0.042,0.042,0.042,0.002,-0.003,0.146,0.235,52.46,4.277,-7.291,9.445,9.451,6352530995,6347636809,6319164879,6263413423,6353416777,6345200775,6350709038,6320181567,6076852826,6348094447,6327725068,151459520,724234323,-447227842,2.082473612288819e+16,1.3112883862867968e+17,0.07,0.105,0.273,52.004,55.013,3.413,-6.57,30680.0,54492802,-0.301,0.721,155.103,158.656,172.771,161.506,143.214,126.901,-34.026,0.504,0.33,1.124,1.06,1.199,1.279,1.049,1.151,1.13,1.181,1.205,1.082,1.154,1.126,1.258,1.141,0.421,0.008,0.044,0.077,0.629,0.332,651720,700757,759271,694719,696761,721618,696647,672286,732503,720115,208958,10915824725,0.228,0.206,192845,202439,189191,54738,749059743,312505,80102,1979791689,1604084043,-0.005,19.617,19.58,19.642,19.563,19.605,19.598,19.571,19.592,19.597,19.619,19.586,19.517,0.243,-0.198,0.015,0.005,-0.021,49.139,-0.998,411048,425429,84780,104665,2738716508,0.282,415.083,414.962,413.459,420.528,415.138,414.805,415.519,415.319,414.891,413.797,9.777,19.572,49.335,10.823,-39.665,23.896,95.77,608.484,0.046,0.078,0.239,52.005,53.988,2.675,-8.715,418.234,685.852,1
2016-03-17,6404007385,418.234,1.309,19.543,158427203767,128903223691,158427811903,158743724483,155305141992,158427203767,159893631328,142961289477,51237272657,0.266,92.31,1.218637464656518e+18,1.1939509531448184e+18,1.1603930854102996e+18,9.970815607696036e+17,1.1601363209292954e+18,1.1766275069377403e+18,1.0916475479946016e+18,3.7752003161405e+17,6.0744211829632e+33,3.5630343567468e+34,0.55,1.309,1.321,1.32,1.342,1.308,1.319,1.326,1.652,1.299,1.32,1.489,0.17,0.209,-1.667,0.007,0.011,0.164,-0.264,-0.701,-0.246,47.868,-56.018,2022267292,1908629371,2122965523,3241284944,6296879924,0.977,0.092,0.094,0.093,0.093,0.087,0.017,0.024,0.012,0.459,0.301,0.042,0.043,0.042,0.042,0.042,0.001,-0.004,0.143,0.234,52.247,3.319,-8.958,9.462,9.47,6375611791,6358895426,6317366611,6258206107,6378712081,6359902427,6357815484,6325589684,6084043036,6362187091,6339037402,146715384,713293871,-468658360,1.848993397579776e+16,1.2719703661023232e+17,0.062,0.104,0.271,54.609,55.27,4.062,-6.819,30705.0,59766747,-0.274,0.712,154.074,158.529,170.73,161.457,143.522,125.449,-92.545,0.453,0.329,1.2,1.096,1.175,1.282,1.053,1.225,1.172,1.197,1.211,1.087,1.241,1.14,1.259,1.146,0.351,0.015,0.031,0.078,0.598,0.334,661688,688323,758816,696217,703416,723235,697747,678409,731691,721257,208491,10867139158,0.207,0.206,191892,202378,191236,54700,748018449,312432,80113,1984666589,1604523314,-0.026,19.586,19.582,19.649,19.563,19.589,19.591,19.569,19.591,19.588,19.606,19.584,19.518,0.234,-0.269,0.014,0.006,-0.021,48.725,-1.359,411475,425750,84365,104701,2740588666,0.28,416.485,415.596,413.238,420.975,416.686,415.662,415.881,416.895,415.709,414.434,9.178,18.708,48.392,13.437,-41.15,21.058,87.497,585.445,0.038,0.077,0.237,52.918,54.23,3.319,-8.958,413.077,682.671,1
2016-03-18,6326489028,413.077,1.235,19.426,158991586102,129669103795,160402846007,159228278566,155761447678,160402541939,160070036003,143696996211,51155120631,0.241,92.793,1.1899071264760443e+18,1.1886094841595205e+18,1.165029179249492e+18,1.0017124027594574e+18,1.1595783646447698e+18,1.1760529852028275e+18,1.0950410960770092e+18,3.747475935754763e+17,6.1000809294638e+33,3.5108939722653e+34,0.535,1.265,1.309,1.312,1.33,1.272,1.298,1.313,1.643,1.262,1.299,1.479,0.174,0.188,-1.258,0.008,0.009,0.159,-0.263,-0.69,-0.249,47.682,-50.467,2026242509,1911062361,2122900976,3236477555,6296415752,0.963,0.091,0.094,0.089,0.09,0.087,0.017,0.024,0.01,0.45,0.302,0.042,0.043,0.042,0.042,0.042,0.0,-0.005,0.138,0.233,51.949,-0.411,-10.703,9.487,9.497,6363395405,6346235275,6311854811,6251583292,6352600554,6351549077,6353638623,6325647706,6089371519,6354085491,6340253725,138925735,699431690,-596053431,1.835302363386675e+16,1.2230117236225638e+17,0.053,0.103,0.269,49.544,54.717,0.305,-8.61,30703.0,56341011,-0.247,0.702,153.803,157.839,167.133,160.865,144.903,125.575,-24.389,0.4,0.327,1.264,1.133,1.17,1.286,1.057,1.236,1.191,1.203,1.213,1.09,1.264,1.149,1.257,1.15,0.345,0.015,0.03,0.078,0.57,0.336,679585,684968,757670,697177,708230,724285,698665,685235,730446,722208,208485,10866462069,0.187,0.206,191789,202291,193102,54652,746718476,311816,79815,1930064840,1592592680,-0.046,19.525,19.567,19.63,19.561,19.548,19.569,19.56,19.587,19.549,19.576,19.575,19.517,0.23,-0.271,0.013,0.006,-0.021,47.975,-1.376,411006,425179,83340,104586,2734542571,0.277,415.585,414.667,412.775,420.919,414.881,415.016,415.507,415.19,415.08,414.413,8.484,18.793,47.254,-1.706,-49.511,17.993,88.295,558.246,0.029,0.076,0.235,51.062,53.702,-0.411,-10.703,407.531,734.99,1
2016-03-19,6242939372,407.531,1.252,19.424,160001533438,130469638954,162949840563,160064086107,156389537190,163278911557,160408391684,144484418878,51117760657,0.228,93.138,1.1369837516056238e+18,1.1793659376999124e+18,1.1623594698355917e+18,1.005645671253881e+18,1.1569177516577772e+18,1.173040706757466e+18,1.0976043149910076e+18,3.72121278043911e+17,6.1175331586642e+33,3.4618561393258e+34,0.518,1.265,1.304,1.313,1.322,1.262,1.286,1.305,1.634,1.256,1.284,1.469,0.172,0.179,-1.217,0.007,0.008,0.154,-0.269,-0.679,-0.253,47.728,-49.293,2016292136,1886922167,2096229350,3262413069,6301223264,0.948,0.086,0.094,0.084,0.084,0.087,0.018,0.024,0.0045,0.436,0.303,0.041,0.042,0.042,0.041,0.041,-0.001,-0.005,0.133,0.231,51.629,-3.14,-10.164,9.511,9.524,6324478595,6335014392,6317236362,6245500072,6297769963,6324396651,6338878723,6320311685,6092746637,6328261516,6331064999,120812743,690040092,-547489743,1.9397590667698176e+16,1.1903883231390925e+17,0.042,0.101,0.267,44.729,54.127,-2.447,-8.063,30721.0,55467559,-0.236,0.693,152.477,156.64,162.101,159.754,147.585,125.159,-119.412,0.343,0.325,1.182,1.141,1.125,1.286,1.06,1.118,1.143,1.176,1.2,1.088,1.132,1.127,1.239,1.149,0.243,0.012,0.015,0.077,0.538,0.338,689019,674972,757310,697622,699133,718848,697375,679240,722855,720952,207823,10797616697,0.167,0.205,187682,202109,191175,54874,752778058,311339,80438,2000079696,1617585204,-0.067,19.464,19.55,19.595,19.558,19.517,19.549,19.551,19.583,19.513,19.549,19.567,19.515,0.227,-0.265,0.013,0.006,-0.021,47.964,-1.345,409868,423944,86742,104733,2742258177,0.274,412.947,413.836,413.028,420.478,411.206,413.145,414.444,411.164,413.296,413.713,7.584,19.398,46.467,-13.212,-46.11,14.379,94.074,539.796,0.018,0.074,0.234,49.144,53.141,-3.14,-10.164,410.271,744.823,1
2016-03-20,6286306476,410.271,1.287,19.42,161011480774,131270174113,164223337840,160788452642,156977104798,164977009284,160700768038,145254247365,51030164512,0.222,93.138,1.1481071522977856e+18,1.181467762112803e+18,1.1617754182006497e+18,1.0103938867446428e+18,1.1580517415526188e+18,1.1738236180601905e+18,1.1013152803486766e+18,3.697046305505599e+17,6.0307907568206e+33,3.4170378462631e+34,0.502,1.258,1.303,1.311,1.321,1.274,1.286,1.303,1.626,1.266,1.28,1.461,0.173,0.18,-0.918,0.007,0.008,0.152,-0.272,-0.668,-0.256,47.827,-41.645,1999426873,1860089799,2066553686,3298922013,6307460433,0.932,0.081,0.093,0.081,0.08,0.087,0.019,0.024,-0.001,0.418,0.303,0.041,0.042,0.042,0.041,0.041,-0.001,-0.003,0.128,0.23,51.777,-2.479,-6.217,9.519,9.534,6285244958,6331047892,6325136722,6242568509,6292038219,6314874107,6331869090,6318117800,6097000699,6316084536,6326941015,94318182,687073560,-263840732,1.9956382366859264e+16,1.1801751920154214e+17,0.03,0.099,0.265,47.577,54.385,-1.786,-4.028,30747.0,56155083,-0.24,0.682,150.839,155.451,157.18,158.656,150.063,123.866,-147.406,0.282,0.322,1.055,1.119,1.116,1.275,1.058,1.018,1.087,1.142,1.182,1.085,1.0,1.099,1.215,1.146,0.263,0.018,0.017,0.077,0.5,0.339,692268,677246,753763,696446,693998,715092,696568,677327,716617,720139,207449,10758816448,0.146,0.205,188854,201539,189884,54798,750701274,310598,80722,2037599691,1629027237,-0.087,19.423,19.523,19.557,19.555,19.493,19.532,19.543,19.58,19.481,19.526,19.558,19.514,0.228,-0.13,0.013,0.006,-0.021,47.939,-0.664,408733,422689,89783,105197,2766611460,0.271,410.293,413.48,413.446,420.13,410.739,412.426,413.887,409.825,412.404,413.346,6.15,19.741,46.162,-10.43,-27.197,9.455,97.425,532.726,0.007,0.072,0.232,50.102,53.384,-2.479,-6.217,409.752,748.164,1
2016-03-21,6279846322,409.752,1.275,19.346,162021428110,132070709272,164860086479,161416236972,157526764819,165496835118,160965843425,146006481673,50892072794,0.221,93.138,1.1410078680016424e+18,1.1771944103060288e+18,1.1596321448579412e+18,1.0155798948945484e+18,1.1562542192350769e+18,1.1717858585395497e+18,1.1039481651593596e+18,3.631280285747355e+17,6.1951223119357e+33,3.2965491284143e+34,0.485,1.271,1.282,1.319,1.318,1.274,1.284,1.299,1.619,1.275,1.273,1.453,0.153,0.18,-1.233,0.006,0.008,0.146,-0.275,-0.657,-0.259,47.795,-49.162,1984848256,1834832739,2038234273,3329432012,6313238016,0.915,0.08,0.093,0.083,0.081,0.087,0.019,0.024,0.008,0.398,0.304,0.041,0.041,0.041,0.041,0.041,-0.002,-0.003,0.121,0.228,51.747,-4.727,-6.673,9.537,9.556,6269697390,6323202367,6326616874,6239284265,6285942271,6306117161,6324932721,6315648673,6101019284,6303284144,6320902295,90709290,683494290,-295581899,1.992228804931584e+16,1.1679111124977254e+17,0.019,0.097,0.263,47.187,54.339,-4.05,-4.495,30771.0,57868509,-0.256,0.67,149.452,154.662,153.539,157.969,151.069,122.432,-124.82,0.222,0.319,1.03,1.134,1.107,1.277,1.059,1.094,1.108,1.146,1.181,1.087,1.058,1.106,1.208,1.148,0.246,0.018,0.015,0.077,0.466,0.34,696276,680528,754313,696496,702025,717614,697834,687587,716645,721408,207503,10764346607,0.128,0.204,189978,201276,191219,54619,745798288,310062,80863,2042399089,1634713332,-0.106,19.397,19.482,19.534,19.548,19.456,19.507,19.53,19.575,19.436,19.498,19.544,19.51,0.229,-0.184,0.013,0.005,-0.021,47.463,-0.944,408189,422021,90340,105384,2776457247,0.268,409.185,412.869,413.444,419.453,410.245,411.758,413.336,409.555,411.472,412.853,6.155,19.724,45.807,-20.331,-29.296,9.472,97.255,524.562,-0.004,0.07,0.23,49.918,53.331,-4.727,-6.673,415.288,753.295,1
2016-03-22,6366132948,415.288,1.299,19.3,163031375445,132871244431,165178460799,161960316725,158040962903,165496835118,161226606596,146741121801,50703072926,0.222,93.138,1.1672051853097231e+18,1.1879350196293732e+18,1.162730334087815e+18,1.0205547039576544e+18,1.1588785157534994e+18,1.1741922243726262e+18,1.1079338996731196e+18,3.6065346078592346e+17,4.8886740127292e+33,3.2517729694216e+34,0.469,1.287,1.272,1.302,1.319,1.287,1.287,1.299,1.612,1.289,1.277,1.445,0.095,0.179,-1.035,0.002,0.008,0.142,-0.272,-0.646,-0.263,47.863,-44.341,1972594601,1811959937,2012064427,3354898017,6318152029,0.897,0.083,0.093,0.085,0.084,0.087,0.019,0.024,0.007,0.378,0.304,0.041,0.041,0.041,0.041,0.041,-0.002,-0.003,0.115,0.227,52.051,-5.308,-5.8,9.542,9.563,6310761915,6323630190,6331015142,6236639168,6326037609,6321121108,6330426085,6318905723,6106845958,6314016789,6326171104,91966884,679656890,-238058752,1.744524836233216e+16,1.154833719574528e+17,0.012,0.094,0.261,52.758,54.856,-4.637,-3.605,30791.0,60618363,-0.281,0.658,147.759,153.589,149.189,157.01,151.941,120.57,-152.36,0.162,0.315,1.076,1.146,1.106,1.274,1.061,1.117,1.116,1.145,1.178,1.088,1.113,1.11,1.199,1.15,0.245,0.017,0.015,0.077,0.432,0.341,703397,682934,749923,696797,703617,717379,698189,692045,714042,721792,207525,10766612436,0.112,0.203,190329,201100,193230,54466,741639534,309971,80896,2034223600,1636059500,-0.123,19.356,19.438,19.511,19.54,19.417,19.48,19.515,19.569,19.391,19.466,19.528,19.506,0.233,-0.214,0.014,0.004,-0.021,47.167,-1.097,408340,422044,89377,105384,2776451140,0.265,411.77,412.799,413.631,418.677,412.766,412.64,413.596,412.606,412.077,413.099,6.209,18.445,45.395,-23.279,-25.57,9.637,85.053,515.176,-0.012,0.068,0.228,51.87,53.827,-5.308,-5.8,416.991,747.682,1
2016-03-23,6393782222,416.991,1.297,19.418,164041322781,133671779591,165337647958,162431852510,158521986917,165496835118,161483057552,147458167750,50462592905,0.224,93.138,1.1790395837777856e+18,1.181073001026785e+18,1.16841973792281e+18,1.0261578056028392e+18,1.1621765334746936e+18,1.1772417376851548e+18,1.1120974839912372e+18,3.56559926862186e+17,3.8795742358501e+33,3.1783745360992e+34,0.454,1.29,1.279,1.299,1.317,1.292,1.29,1.299,1.605,1.294,1.283,1.438,0.092,0.179,-0.946,0.002,0.008,0.139,-0.266,-0.634,-0.266,47.859,-42.188,1957749840,1787739025,1984313082,3383036285,6323668689,0.879,0.086,0.093,0.085,0.086,0.087,0.011,0.024,0.007,0.358,0.303,0.041,0.041,0.041,0.041,0.041,-0.002,-0.004,0.109,0.225,52.145,-4.593,-8.174,9.544,9.569,6346587164,6328500536,6338068672,6232075491,6359909916,6339286386,6338873570,6323736465,6113152250,6331554797,6334540048,94945281,669787434,-410730899,1.5142515875700736e+16,1.121538016239616e+17,0.009,0.092,0.259,54.417,55.02,-3.914,-6.036,30811.0,18007823,-0.313,0.645,145.761,152.665,145.451,156.214,152.744,116.889,-179.815,0.102,0.311,1.11,1.113,1.087,1.26,1.06,1.068,1.092,1.128,1.168,1.086,1.085,1.099,1.183,1.149,0.227,0.017,0.013,0.077,0.398,0.341,704242,677981,742475,696188,699763,714626,697673,690949,709189,721307,207458,10759742232,0.096,0.202,190075,200839,192741,54516,742990719,309702,81218,1921543635,1649101659,-0.139,19.355,19.411,19.496,19.536,19.418,19.472,19.509,19.565,19.386,19.454,19.52,19.505,0.233,-0.091,0.014,0.004,-0.021,48.004,-0.468,406850,420430,93245,106499,2835526171,0.262,414.01,413.021,413.991,418.008,414.879,413.728,414.049,415.217,413.124,413.547,6.359,17.138,44.501,-20.074,-37.12,10.109,73.429,495.094,-0.015,0.066,0.226,52.46,53.979,-4.593,-8.174,415.821,681.946,1
