Date,difficulty-btc--var7,difficulty-btc--roc3,hashrate-btc--mom3,hashrate-btc--roc90,mining_profitability-btc--roc3,sentinusd-btc--mom3,sentinusd-btc--var90,sentinusd-btc--roc3,sentinusd-btc--roc7,sentinusd-btc--roc30,transactionfees-btc--rsi3,transactionfees-btc--roc3,transactionfees-btc--roc14,median_transaction_fee-btc--trx3,median_transaction_fee-btc--rsi14,confirmationtime-btc--wma7,confirmationtime-btc--mom7,confirmationtime-btc--mom14,confirmationtime-btc--mom30,confirmationtime-btc--mom90,confirmationtime-btc--var3,confirmationtime-btc--rsi7,confirmationtime-btc--roc3,confirmationtime-btc--roc30,marketcap-btc--mom3,marketcap-btc--var7,marketcap-btc--rsi3,marketcap-btc--rsi7,marketcap-btc--roc3,marketcap-btc--roc7,transactionvalue-btc--std3,transactionvalue-btc--mom14,transactionvalue-btc--mom90,transactionvalue-btc--trx14,transactionvalue-btc--roc7,transactionvalue-btc--roc30,mediantransactionvalue-btc--std14,mediantransactionvalue-btc--mom3,mediantransactionvalue-btc--mom7,mediantransactionvalue-btc--roc3,mediantransactionvalue-btc--roc14,fee_to_reward-btc--ema7,fee_to_reward-btc--ema14,fee_to_reward-btc--std3,fee_to_reward-btc--std7,fee_to_reward-btc--trx3,fee_to_reward-btc--rsi7,fee_to_reward-btc--roc30,fee_to_reward-btc--roc90,size-btc--std3,size-btc--mom7,size-btc--mom30,size-btc--mom90,size-btc--var3,size-btc--trx3,size-btc--rsi3,size-btc--rsi14,size-btc--rsi90,size-btc--roc3,size-btc--roc7,size-btc--roc14,size-btc--roc90,transactions-btc--std3,transactions-btc--mom3,transactions-btc--mom30,transactions-btc--var3,transactions-btc--var7,transactions-btc--trx3,transactions-btc--roc30,sentbyaddress-btc--std3,sentbyaddress-btc--std90,sentbyaddress-btc--var3,sentbyaddress-btc--rsi7,sentbyaddress-btc--rsi30,sentbyaddress-btc--roc3,sentbyaddress-btc--roc14,sentbyaddress-btc--roc30,top100cap-btc--std7,top100cap-btc--trx3,top100cap-btc--roc7,top100cap-btc--roc14,activeaddresses-btc--mom30,activeaddresses-btc--mom90,activeaddresses-btc--var14,activeaddresses-btc--var90,activeaddresses-btc--trx3,activeaddresses-btc--rsi3,activeaddresses-btc--rsi90,price-btc--mom7,price-btc--trx3,price-btc--rsi3,price-btc--rsi7,price-btc--roc3,1d_binary_price_change
2014/04/30,1.2618872860806349e+17,14.645,5864691590463304.0,272.894,-30.678,65107103.0,5.438777555465749e+16,53.541,-38.078,-41.686,51.481,-10.276,-16.019,-1.142,40.007,9.138,1.784,1.454,2.511,2.329,0.728,62.039,29.197,31.387,-14647821.0,4.292929149239296e+16,41.58,38.617,-0.263,-8.063,449.224,-2704.0,-3530.0,-1.272,-25.03,-37.003,23.922,30.235,32.261,45.932,-25.993,0.322,0.32,0.067,0.112,2.885,57.968,34.449,24.981,36390.0,28299.0,60855.0,95774.0,331064835.0,3.167,73.531,55.034,51.354,49.373,11.696,-0.27,54.892,1147.0,11049.0,-1361.0,328638.0,59747742.0,0.148,-2.098,1606.0,32585.0,644534.0,53.495,50.449,28.573,-4.203,-4.487,0.063,-0.027,-0.285,-0.077,-4224.0,14291.0,203341680.0,475520352.0,0.543,49.839,50.463,-42.282,-1.142,31.836,34.811,-1.479,1.0
2014/05/01,2.0946305406962074e+17,14.645,1223194773671712.0,200.393,17.907,-42322183.0,5.475054339126525e+16,-18.855,-3.028,-40.383,33.309,-4.478,-29.056,-0.515,43.416,8.94,-1.355,-0.339,-0.239,0.356,1.094,45.621,-13.636,-2.841,268822398.0,1.1394093186281472e+16,62.672,46.076,4.979,-6.942,444.684,-3048.0,-2112.0,-1.34,13.336,-35.397,21.802,-6.849,-2.412,-7.751,-20.403,0.304,0.31,0.108,0.098,-0.713,42.566,-14.373,-21.097,64083.0,-87858.0,-26042.0,24425.0,1026665826.0,0.056,34.665,46.947,49.834,-19.672,-31.405,-14.19,14.585,4584.0,-4912.0,-4483.0,5252645.0,45694106.0,-0.438,-7.009,8262.0,32519.0,17065941.0,47.672,49.309,-8.998,-1.143,-14.841,0.057,-0.028,-0.325,0.322,-25028.0,5592.0,205471622.0,473014367.0,-0.563,33.345,50.089,-33.858,-0.515,59.562,43.915,4.05,0.0
2014/05/02,2.5010291948949504e+17,13.865,1.3968363293906072e+16,228.488,-23.987,53809769.0,5.485061675059798e+16,24.139,16.091,-16.617,53.208,3.318,-14.219,-0.244,42.039,8.981,1.032,-0.056,1.634,1.325,0.94,50.611,6.211,22.36,20797388.0,6928626667610112.0,39.076,39.787,0.377,-3.682,1352.0,-1688.0,-2035.0,-1.328,37.736,-7.76,17.66,-9.061,-1.149,-11.189,-33.229,0.301,0.308,0.108,0.097,-1.329,48.468,9.676,21.903,66593.0,-15130.0,15303.0,59932.0,1108671565.0,-1.134,45.464,48.965,50.206,-6.902,-6.677,2.914,39.551,3640.0,-5066.0,-6896.0,3312930.0,24973584.0,-0.779,-10.336,13805.0,32423.0,47642865.0,41.873,48.083,-16.373,-7.978,-22.89,0.077,-0.062,-0.517,0.177,-36160.0,8715.0,217013396.0,466673687.0,-1.996,22.608,49.733,-16.203,-0.244,44.899,40.393,1.177,0.0
2014/05/03,2.4810832486766182e+17,12.9268,-3508728040573448.0,201.526,8.408,40428736.0,5.508378252228621e+16,21.653,62.746,-20.357,38.667,-7.622,-27.867,-0.376,39.565,9.284,1.306,1.084,3.082,2.399,0.65,57.719,-3.521,43.662,-109306510.0,6527356134727680.0,27.374,35.507,-1.968,-3.71,1232.0,285.58,-3075.0,-1.274,53.501,-12.133,20.6,-36.925,-18.342,-38.44,-30.235,0.298,0.306,0.043,0.081,-1.332,47.846,9.829,24.573,16065.0,23484.0,28325.0,44983.0,64517746.0,-1.825,41.27,48.156,50.052,-24.72,13.05,5.282,28.388,5321.0,-9486.0,-12805.0,7077818.0,21175733.0,-2.002,-19.163,25650.0,32999.0,164478753.0,31.032,45.22,-35.253,-23.891,-21.464,0.087,-0.077,-0.487,0.169,-51528.0,-18408.0,322024744.0,485397005.0,-4.618,10.384,48.876,-17.016,-0.376,26.788,34.484,-1.076,0.0
2014/05/04,2.034792702041211e+17,11.9886,-530430736566768.0,179.19,-17.051,-10792683.0,5.552446075679096e+16,-5.926,40.905,-29.141,37.237,0.624,-25.35,-0.585,38.247,9.389,1.401,1.447,2.152,1.581,0.239,53.207,16.556,29.139,-220486920.0,6915025193246720.0,28.31,35.741,-3.89,-2.176,1055.0,-650.928,-3334.0,-1.24,39.738,-21.375,21.789,-20.469,-4.775,-25.109,-30.538,0.289,0.3,0.029,0.082,-2.254,44.326,-5.585,-2.443,8639.0,20557.0,3503.0,20724.0,18656264.0,-2.017,39.918,47.948,50.014,4.994,11.362,18.86,11.465,6887.0,-7864.0,-13879.0,11857382.0,23010124.0,-3.015,-21.19,19256.0,33707.0,92702489.0,33.67,45.66,-27.275,-16.855,-39.2,0.086,-0.067,-0.461,0.252,-21490.0,-15818.0,319921915.0,487954487.0,-2.517,59.364,50.167,-16.397,-0.585,20.156,31.556,-4.19,0.0
2014/05/05,1.162157554989138e+17,11.0504,-1.525263418309156e+16,188.806,-3.992,-24585318.0,5.509771199658894e+16,-8.884,12.33,-6.633,53.516,-3.016,-19.607,-0.708,37.483,9.94,2.046,3.099,3.099,3.148,0.689,63.986,28.8,36.8,-126190410.0,6449582772871168.0,23.077,34.048,-2.277,0.288,759.883,-2115.0,-5187.0,-1.188,6.715,-31.62,21.505,0.737,-15.71,1.025,-13.443,0.325,0.317,0.149,0.123,4.655,63.479,65.303,30.715,90990.0,60065.0,106982.0,77902.0,2069783188.0,3.864,82.533,57.737,51.848,41.373,25.143,56.837,35.241,14110.0,7818.0,12014.0,49774682.0,28673751.0,0.225,21.599,22634.0,33793.0,128073948.0,50.887,48.995,3.893,2.466,-5.366,0.049,-0.042,-0.562,0.354,-5825.0,-21049.0,309014627.0,494042962.0,-1.136,50.426,49.891,-4.161,-0.708,16.646,29.875,-3.756,0.0
2014/05/06,24576.0,10.1122,4293510604341552.0,200.857,24.035,46465842.0,5.48704683990203e+16,20.457,22.741,61.617,38.581,-0.579,-13.794,-0.796,36.265,9.394,-0.998,-1.928,-2.114,-1.149,2.799,41.146,-26.804,-22.165,-89628470.0,9442107500011520.0,15.342,30.938,-1.646,-2.989,457.171,-1732.0,-5777.0,-1.143,-1.934,-8.018,20.434,15.289,-6.558,25.855,-15.516,0.321,0.316,0.143,0.122,3.155,49.214,12.752,-5.962,84812.0,-8006.0,6770.0,-1723.0,1798270769.0,2.362,44.107,49.524,50.319,7.714,-3.525,-23.921,-0.78,20986.0,23019.0,27175.0,110099808.0,63226630.0,4.397,54.504,30179.0,33759.0,227696870.0,58.784,50.965,55.728,-12.036,7.865,0.046,-0.019,-0.114,0.616,-15360.0,11526.0,270110913.0,491742384.0,1.317,67.698,50.541,-16.013,-0.796,11.822,27.232,-2.762,1.0
2014/05/07,16384.0,9.174,1.2022638421311944e+16,228.73,-12.269,163540471.0,5.466992270962584e+16,95.445,79.361,74.218,47.987,1.653,-11.901,-0.516,40.021,9.292,-1.454,0.329,-0.48,1.145,2.836,49.528,-5.031,-5.031,-18654165.0,9045178923986944.0,47.805,38.981,-0.342,-2.253,1197.0,685.702,-2150.0,-1.028,53.9,61.594,19.724,21.028,-13.981,34.444,28.651,0.326,0.32,0.104,0.114,2.316,52.377,-9.371,3.194,66669.0,-26104.0,526.947,34206.0,1111183546.0,1.864,54.141,51.835,50.779,21.176,-9.659,0.907,16.293,8074.0,18048.0,4007.0,16298336.0,70748936.0,4.285,6.103,12841.0,33758.0,41225404.0,57.827,50.786,47.993,5.138,1.975,0.042,-0.011,-0.145,-0.429,2679.0,-1610.0,271206958.0,492065315.0,1.933,57.908,50.328,-9.072,-0.516,50.401,38.577,0.151,1.0
2014/05/08,16384.0,8.2358,1.0206715779212336e+16,191.381,14.547,312186050.0,5.460326731323552e+16,123.816,209.832,226.182,63.305,0.791,-13.309,-0.104,42.602,9.133,0.441,-0.914,-2.124,-0.668,0.478,47.435,-25.15,-19.76,83740806.0,3041674426212352.0,66.167,45.915,1.546,-2.991,3951.0,5506.0,-625.893,-0.693,153.269,178.891,19.302,0.827,-8.033,1.139,-12.445,0.326,0.32,0.025,0.101,1.093,50.583,-26.052,-17.567,20424.0,39297.0,-61404.0,-13887.0,104283162.0,0.795,47.514,50.544,50.534,-22.667,20.478,-17.359,-5.666,7405.0,1132.0,1063.0,13709326.0,72631178.0,2.986,1.57,2087.0,33764.0,1088984.0,59.4,51.148,16.117,7.793,-0.454,0.035,0.016,-0.066,-0.391,1263.0,1276.0,269079988.0,491908787.0,2.153,63.828,50.487,-12.791,-0.104,66.143,45.588,2.09,1.0
2014/05/09,16384.0,7.297599999999999,2127103935599864.0,195.917,-11.835,265368524.0,5.49507279316367e+16,96.99,94.771,125.312,91.107,25.606,19.468,0.221,44.057,8.921,-0.474,0.559,-0.474,0.559,0.062,46.629,14.118,-5.294,206726506.0,3654978224599040.0,77.144,51.739,3.86,0.377,3033.0,4799.0,2049.0,-0.234,73.125,100.821,19.289,3.679,6.181,4.943,6.887,0.336,0.326,0.034,0.103,1.877,55.389,-27.09,35.757,22168.0,5539.0,-26736.0,30230.0,122858312.0,-0.655,39.558,49.101,50.265,-0.973,2.62,-4.233,16.185,3008.0,-10911.0,1131.0,2262475.0,69823899.0,1.345,1.74,4832.0,33666.0,5836164.0,53.978,50.265,-4.164,-9.501,-13.55,0.036,0.024,0.219,-0.299,-15987.0,14985.0,227885022.0,486590102.0,1.644,55.524,50.371,-4.702,0.221,73.283,49.373,3.868,1.0
2014/05/10,16384.0,6.359399999999999,-2440788578352120.0,220.728,20.285,-51801747.0,5.498744141343728e+16,-15.468,24.63,-8.791,35.741,-4.583,0.63,0.508,46.712,8.619,-2.096,-0.79,-1.246,-2.39,0.06,44.177,-11.173,-13.408,202653941.0,7636599750148096.0,85.114,57.598,3.733,3.43,2866.0,2420.0,-801.668,0.128,19.487,9.152,20.584,-20.314,2.63,-24.749,-20.28,0.308,0.313,0.118,0.125,-3.015,39.889,-39.056,-26.668,51686.0,-32771.0,-83661.0,-39757.0,667850535.0,-3.844,21.733,44.622,49.398,-30.094,-16.108,-5.161,-18.893,10787.0,-13429.0,-11635.0,29090633.0,63466893.0,-1.512,-17.143,19707.0,33374.0,97088739.0,41.124,47.762,-18.928,1.39,-28.802,0.033,0.025,0.254,-0.234,-47380.0,6411.0,226927342.0,480966246.0,-1.077,21.862,49.464,10.086,0.508,83.06,55.903,3.304,0.0
2014/05/11,24576.0,5.421199999999999,4776726341378056.0,269.843,-15.01,-378826661.0,5.513013840411592e+16,-67.129,8.259,-36.638,38.444,-5.972,-18.95,0.38,43.943,8.749,-0.063,1.338,0.953,0.243,0.359,53.705,9.868,11.184,50765713.0,8050779783925760.0,52.62,49.346,0.923,1.867,3774.0,1181.0,-4291.0,0.318,5.022,-23.089,22.583,-18.447,-6.011,-25.103,-16.386,0.295,0.305,0.121,0.127,-4.81,43.755,-22.568,-24.129,44109.0,16417.0,-5758.0,7347.0,486406149.0,-2.741,53.659,49.663,50.282,-5.751,8.148,20.436,3.49,11536.0,-16332.0,-13125.0,33271625.0,60344199.0,-3.671,-20.019,20679.0,33758.0,106909971.0,36.789,46.74,-27.359,-4.719,-31.184,0.028,0.022,0.22,-0.242,-4107.0,-5949.0,215516281.0,481415522.0,-0.22,60.588,50.439,8.01,0.38,49.536,47.155,0.407,0.0
2014/05/12,1.5754311807475712e+16,4.483,-2665017588317304.0,192.972,-0.84,-317604801.0,5.527841623184696e+16,-58.928,-12.203,40.762,39.572,-21.371,-5.053,0.093,42.247,8.708,-2.74,-0.693,-0.164,0.521,0.34,48.974,3.659,-1.829,-37347676.0,7121756843671552.0,44.885,46.983,-0.671,2.027,1803.0,-616.865,-3862.0,0.359,-21.399,-10.192,21.161,-7.049,-1.605,-9.025,-19.594,0.306,0.31,0.096,0.093,-1.467,53.655,50.426,6.329,70203.0,-42447.0,86546.0,57259.0,1232110073.0,0.984,69.111,53.398,50.99,18.204,-14.198,7.375,28.737,19032.0,8131.0,26675.0,90553616.0,69905804.0,-0.047,56.065,14312.0,33723.0,51209750.0,51.085,49.4,-6.812,-11.523,12.274,0.025,0.011,0.09,-0.473,22517.0,-104.0,205408484.0,481454816.0,-0.161,47.842,50.089,6.402,0.093,35.875,42.298,-1.294,0.0
2014/05/13,9.227241855728845e+16,10.656,4395544967317240.0,240.26,-17.179,-4828570.0,5.53462502394192e+16,-1.706,1.7,79.802,29.883,-3.12,-9.289,-0.104,41.936,8.792,1.466,0.468,1.188,0.799,0.093,49.781,10.494,15.432,-107053889.0,3280170814996480.0,44.881,46.982,-1.901,3.163,830.738,415.969,-2231.0,0.355,13.101,26.876,20.764,14.264,1.605,23.094,-6.116,0.306,0.309,0.069,0.093,-0.209,49.525,38.356,-15.23,31945.0,12599.0,69476.0,-19085.0,255122447.0,1.638,52.321,50.794,50.524,35.778,5.749,2.022,-7.609,18647.0,12958.0,18214.0,86925376.0,53524214.0,1.593,35.727,15356.0,33607.0,58954205.0,49.107,49.014,8.413,-13.359,1.176,0.024,-0.004,0.011,-0.104,-23192.0,-65620.0,190358404.0,465652354.0,-0.635,41.4,49.916,10.0,-0.104,33.411,41.411,-2.719,1.0
2014/05/14,1.3912393072796467e+17,10.656,-670873211727568.0,188.069,-0.505,105232894.0,5.539156651926307e+16,56.731,-13.186,14.847,26.009,-6.463,-15.506,-0.06,44.289,9.001,0.543,-0.911,2.139,1.51,0.132,55.204,1.333,28.667,11265612.0,1550702730219520.0,62.79,51.576,0.203,2.425,1136.0,1198.0,-1375.0,0.338,-11.733,13.802,16.214,19.092,-7.948,34.688,-22.829,0.31,0.311,0.028,0.09,0.846,51.629,1.273,1.973,27086.0,19083.0,47182.0,45588.0,183407186.0,3.117,67.416,53.873,51.099,20.804,7.816,-2.598,20.946,4567.0,17220.0,-368.0,5214563.0,53514106.0,2.007,-0.526,8959.0,33530.0,20064217.0,56.828,50.597,31.227,-2.752,-16.782,0.016,-0.006,0.101,-0.044,-22367.0,-3116.0,182983482.0,466249610.0,0.052,59.195,50.291,6.349,-0.06,57.016,48.171,-0.228,1.0
2014/05/15,1.5630884831951258e+17,5.908,8888859450393712.0,205.97,-6.88,106367786.0,5.539748316530027e+16,48.05,-41.924,11.516,25.399,-7.093,-7.653,0.121,46.646,8.896,-0.202,0.239,0.509,0.882,0.235,45.666,-4.094,6.433,78399602.0,1346213445963776.0,76.346,56.72,1.419,1.899,505.353,1510.0,-1075.0,0.328,-42.652,8.192,15.515,-7.889,-10.321,-11.102,-22.515,0.307,0.309,0.019,0.089,0.305,48.415,-17.389,-16.344,25715.0,16058.0,5713.0,22590.0,165311934.0,2.611,54.326,52.092,50.796,-3.609,6.946,28.846,10.055,5007.0,468.0,2095.0,6267355.0,63856253.0,2.756,2.885,19127.0,33609.0,91457254.0,64.478,52.456,21.016,17.657,-3.067,0.015,0.005,-0.016,-0.082,-22022.0,-273.0,220334158.0,466212725.0,1.83,75.166,50.816,5.038,0.121,72.059,54.388,1.748,0.0
2014/05/16,1.4382717133195674e+17,6.204777777777778,3706639945612816.0,221.404,8.097,-8032749.0,5.507504640408981e+16,-2.887,-49.863,-30.579,50.775,1.426,-10.951,0.184,46.141,8.693,-0.471,-0.944,-1.057,0.299,0.459,42.599,-10.0,-11.667,78797805.0,1519058022715392.0,76.464,56.769,1.426,0.745,403.122,-416.277,-6097.0,0.298,-47.275,-27.934,16.233,2.973,0.899,3.91,9.845,0.295,0.302,0.054,0.076,-1.914,42.645,-28.287,-4.269,44657.0,-7065.0,-61043.0,29888.0,498571028.0,-0.175,32.336,48.093,50.094,-9.406,-3.256,-0.721,16.599,7795.0,-4014.0,-3254.0,15190923.0,63955913.0,1.008,-4.755,20912.0,33667.0,109329318.0,45.65,48.676,-2.318,1.203,-18.015,0.022,0.02,0.112,0.331,-29544.0,5015.0,210663870.0,464196544.0,0.884,42.141,50.101,0.894,0.184,63.985,52.618,1.698,1.0
2014/05/17,1.0167889976531354e+17,6.501555555555556,1.1366327871129504e+16,210.058,-0.188,-87489488.0,5.531479464296563e+16,-30.093,-28.205,-47.262,40.778,1.733,-6.95,0.22,47.057,8.588,0.279,-1.817,-0.197,0.939,0.032,45.86,-13.295,-2.312,50723973.0,1218022364934144.0,79.592,57.911,0.912,-0.36,702.38,-465.404,-2612.0,0.235,-25.054,-37.524,15.081,-4.935,7.431,-6.657,17.014,0.275,0.291,0.068,0.081,-4.788,37.477,-39.225,-7.319,48231.0,18262.0,-34696.0,43492.0,581563193.0,-2.919,24.098,45.954,49.703,-28.224,10.7,-7.132,29.903,17494.0,-16320.0,-11683.0,76506976.0,73034279.0,-2.429,-17.968,29149.0,33384.0,212414745.0,40.899,47.47,-20.195,19.865,-17.163,0.025,0.023,0.068,0.322,-9305.0,20756.0,102514687.0,448887831.0,-0.57,34.622,49.868,-3.285,0.22,71.172,55.144,1.074,0.0
2014/05/18,2.986403361950925e+16,6.798333333333334,-431602197084640.0,166.854,0.975,-217039348.0,5.59136188534725e+16,-66.224,-40.324,-69.302,42.193,2.153,-6.249,0.18,46.504,8.485,-1.102,-1.164,-0.628,-0.918,0.027,46.392,-0.581,-6.977,15383280.0,1431219364126720.0,82.647,59.027,0.275,1.244,1712.0,-1144.0,-2867.0,0.071,-35.641,-63.08,14.205,4.711,12.837,7.458,11.18,0.257,0.279,0.046,0.098,-6.514,35.947,-33.225,-66.504,21674.0,-32516.0,-20096.0,-31287.0,117438721.0,-4.24,22.635,45.585,49.637,-25.023,-14.923,-7.99,-14.44,13193.0,-24982.0,-7096.0,43514082.0,84026041.0,-4.838,-12.485,7230.0,33372.0,13069788.0,45.198,48.326,-24.052,22.87,-9.941,0.028,0.024,0.086,0.306,28264.0,-2691.0,127788235.0,448427185.0,1.005,68.951,50.826,2.753,0.18,59.598,53.005,-0.11,0.0
2014/05/19,16384.0,7.095111111111112,-1947031918595520.0,205.809,-4.703,-52585380.0,5.604896755646134e+16,-19.46,-1.686,4.402,59.36,0.106,-8.084,0.119,46.339,8.472,-0.209,-2.949,-0.485,-0.263,0.011,48.806,7.143,-5.357,13886990.0,1069176681422848.0,79.824,58.741,0.248,1.677,1371.0,-463.605,-1236.0,-0.087,12.781,-13.156,17.916,13.426,21.374,16.994,27.208,0.261,0.278,0.06,0.084,-3.485,49.173,-14.413,-17.05,50428.0,-15953.0,47320.0,15053.0,635738480.0,-1.166,67.954,52.031,50.67,14.583,-6.219,-19.535,6.675,12042.0,-1255.0,10570.0,36254883.0,70238793.0,-2.728,19.81,19147.0,33302.0,91652682.0,56.3,50.809,14.726,11.756,15.416,0.028,0.02,0.141,0.231,44446.0,27374.0,159826855.0,448678106.0,2.64,74.383,51.08,6.893,0.119,55.774,52.339,0.058,1.0
2014/05/20,16384.0,7.391888888888889,629858133582416.0,172.877,5.922,467738782.0,5.708890267473469e+16,230.142,141.137,241.832,88.549,12.059,4.879,0.642,58.069,8.356,-0.753,0.713,0.046,0.936,0.032,43.777,-2.26,0.565,201582170.0,5759677101289472.0,97.993,79.359,3.592,5.219,6243.0,5800.0,5566.0,0.076,125.635,128.161,26.116,40.307,33.473,58.25,47.133,0.271,0.281,0.083,0.083,0.794,54.136,23.654,4.55,56344.0,17126.0,79351.0,43155.0,793661668.0,1.672,71.698,52.935,50.823,31.718,7.39,13.564,20.979,17925.0,18005.0,22478.0,80327122.0,74188396.0,0.883,46.0,29871.0,33449.0,223076074.0,65.728,53.498,49.645,15.184,43.36,0.02,0.011,0.153,0.164,26834.0,13541.0,214141421.0,452478217.0,3.482,78.365,51.259,27.936,0.642,94.51,77.024,4.257,1.0
2014/05/21,16384.0,7.688666666666667,3382761409099232.0,170.82,7.566,216517097.0,5.707364094464637e+16,195.594,12.55,-3.943,92.819,17.478,8.346,1.646,68.093,8.291,-1.371,-0.828,-0.192,0.093,0.035,45.183,-1.714,-2.286,547685219.0,3.822507848205517e+16,99.416,89.942,9.748,10.887,5042.0,-91.188,503.73,0.205,11.284,-18.474,32.675,45.637,39.381,67.236,38.297,0.276,0.283,0.026,0.074,2.494,52.211,0.171,-12.611,10138.0,-26514.0,46100.0,10299.0,25696543.0,2.097,57.072,51.41,50.59,27.691,-10.072,-3.044,4.549,6143.0,18990.0,10791.0,9435342.0,72790184.0,2.224,18.625,22042.0,33320.0,121461715.0,49.383,49.794,11.804,-7.176,7.915,0.01,0.004,0.116,0.217,15600.0,-23094.0,216243866.0,453584545.0,0.87,32.669,50.147,50.772,1.646,98.006,87.28,10.557,1.0
2014/05/22,16384.0,7.985444444444445,1948411760334944.0,190.195,14.197,146425487.0,5.699816643925914e+16,67.28,11.084,-11.763,67.88,11.83,1.984,2.436,72.504,8.311,-0.049,-0.251,-0.979,-1.102,0.009,47.545,-2.326,-10.465,803565163.0,9.304122724737024e+16,99.67,92.974,14.304,14.596,4125.0,-3168.0,1116.0,0.316,8.994,-3.431,36.351,16.545,45.807,17.9,48.289,0.281,0.285,0.008,0.074,2.834,53.033,-25.198,-18.738,10079.0,-2559.0,-43348.0,-10739.0,25394484.0,2.174,64.255,52.38,50.74,1.719,-1.035,5.839,-4.204,3645.0,9245.0,-4717.0,3321315.0,68268797.0,3.156,-6.056,21829.0,33148.0,119128452.0,53.081,50.753,0.773,-3.012,-13.68,0.006,0.005,0.074,0.058,-20481.0,-15565.0,215441642.0,453761804.0,-0.523,40.782,50.317,63.369,2.436,98.75,90.397,14.411,1.0
2014/05/23,16384.0,8.282222222222224,-7367173117919984.0,192.696,16.75,-59056499.0,5.746320261262224e+16,-8.802,126.451,102.942,79.318,6.214,-11.313,2.995,76.633,8.421,0.727,0.257,-0.5825,0.727,0.044,53.348,7.273,-6.2065,867241141.0,1.6353045181231514e+17,99.801,94.826,14.918,19.216,3561.0,674.918,5065.0,0.6,105.153,100.495,42.575,13.704,44.205,12.515,57.749,0.288,0.288,0.014,0.08,2.989,55.53,-12.548,12.614,11645.0,41002.0,8990.0,66052.0,33898724.0,2.221,70.129,53.17,50.858,0.836,19.53,15.639,35.725,3962.0,1302.0,-1144.0,3925154.0,78392418.0,3.01,-1.55,15493.0,33219.0,60011820.0,58.939,52.328,-5.562,13.504,15.68,0.014,-0.007,-0.104,0.008,19771.0,20501.0,226989471.0,451376902.0,-0.045,59.556,50.756,84.384,2.995,99.249,92.83,13.728,0.0
2014/05/24,7.063975595024384e+16,8.579,2610937691108768.0,181.239,-10.256,131338336.0,5.737972179149859e+16,40.138,125.622,144.138,93.993,20.766,37.129,2.566,71.004,8.661,1.027,1.306,-0.186,0.779,0.164,61.964,13.636,-1.948,377201465.0,1.6916710348192154e+17,75.855,81.581,6.117,16.607,3404.0,3521.0,4669.0,0.972,121.711,200.393,41.361,-16.447,27.87,-14.489,57.153,0.289,0.288,0.014,0.067,1.903,51.087,-26.16,1.756,52083.0,3906.0,-86914.0,-17578.0,678147083.0,-1.146,21.306,45.602,49.738,-18.535,2.067,12.989,-8.354,19040.0,-16012.0,-19825.0,90631913.0,80452008.0,-1.279,-27.329,35891.0,33829.0,322041447.0,38.589,46.729,-23.47,-12.375,-25.177,0.458,0.422,3.409,3.479,-43207.0,-37779.0,277169582.0,474352332.0,-3.319,21.033,49.07,73.067,2.566,76.728,81.081,5.492,1.0
2014/05/25,3.3533890025231155e+17,18.098,2795368118761072.0,181.593,-0.715,81320245.0,5.745215174231339e+16,22.337,302.344,86.849,55.448,11.443,20.872,2.94,78.158,8.763,0.572,-0.53,1.032,1.405,0.067,54.329,6.832,13.043,663719926.0,2.211279017539584e+17,90.035,88.798,10.336,26.095,776.443,4365.0,1903.0,1.333,238.365,132.901,39.119,-0.584,40.513,-0.536,96.93,0.28,0.283,0.047,0.036,-0.733,41.713,-15.889,-20.858,47504.0,33885.0,-7329.0,-6604.0,564152373.0,-1.703,46.647,49.147,50.242,-10.391,18.278,0.628,-2.924,17014.0,-15766.0,-15063.0,72367878.0,55079919.0,-2.908,-20.786,35174.0,33296.0,309298316.0,51.11,50.231,-3.458,28.899,-10.538,0.59,0.634,3.357,3.446,5472.0,-27713.0,315381519.0,455707063.0,-0.472,63.726,51.064,114.633,2.94,90.341,88.259,9.972,1.0
2014/05/26,4.9524712367384166e+17,18.098,1.1714570975874224e+16,203.31,-9.533,-210253932.0,5.721690014453883e+16,-34.36,84.558,187.796,70.997,17.752,32.815,3.307,80.726,8.887,0.542,0.333,0.28,0.17,0.028,56.916,4.43,3.165,676361590.0,2.3629042951706214e+17,93.093,90.891,10.124,30.961,1840.0,3413.0,-441.953,1.587,82.962,128.261,40.68,-2.823,27.956,-2.291,69.425,0.289,0.288,0.054,0.039,0.732,57.014,41.737,-27.513,46537.0,9231.0,69827.0,-31777.0,541417159.0,0.236,65.753,52.96,50.818,-0.46,3.837,-2.62,-11.286,11754.0,-5796.0,14837.0,34538030.0,54640037.0,-1.286,28.526,29881.0,32253.0,223212099.0,54.251,51.19,-6.404,14.001,28.79,0.646,0.628,3.34,3.486,35804.0,-38115.0,309107578.0,439188318.0,0.628,52.551,50.539,135.255,3.307,93.291,90.391,9.662,0.0
