Date,bitcoin-marketcap_raw,bitcoin-median_transaction_fee_raw,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--ema3,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma3,difficulty-btc--wma14,difficulty-btc--wma90,difficulty-btc--std30,difficulty-btc--std90,difficulty-btc--var30,difficulty-btc--trx30,difficulty-btc--trx90,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--ema90,hashrate-btc--wma7,hashrate-btc--wma14,hashrate-btc--wma90,hashrate-btc--trx14,hashrate-btc--trx30,hashrate-btc--trx90,mining_profitability-btc--sma3,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma3,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma30,mining_profitability-btc--wma90,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,mining_profitability-btc--roc90,sentinusd-btc--std90,transactionfees-btc--ema14,transactionfees-btc--std90,transactionfees-btc--mom90,transactionfees-btc--trx30,transactionfees-btc--trx90,transactionfees-btc--rsi90,transactionfees-btc--roc90,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma90,median_transaction_fee-btc--ema14,median_transaction_fee-btc--wma3,median_transaction_fee-btc--wma7,median_transaction_fee-btc--wma90,median_transaction_fee-btc--mom30,median_transaction_fee-btc--mom90,median_transaction_fee-btc--trx30,median_transaction_fee-btc--roc90,confirmationtime-btc--sma30,confirmationtime-btc--wma30,marketcap-btc--sma3,marketcap-btc--sma30,marketcap-btc--sma90,marketcap-btc--ema7,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--wma3,marketcap-btc--wma7,marketcap-btc--wma14,marketcap-btc--wma30,marketcap-btc--wma90,marketcap-btc--std90,marketcap-btc--mom30,marketcap-btc--mom90,marketcap-btc--var90,marketcap-btc--trx30,marketcap-btc--rsi30,marketcap-btc--roc90,transactionvalue-btc--std90,transactionvalue-btc--var30,transactionvalue-btc--var90,transactionvalue-btc--trx30,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema7,mediantransactionvalue-btc--ema14,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--var90,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma3,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema7,fee_to_reward-btc--ema30,fee_to_reward-btc--ema90,fee_to_reward-btc--wma7,fee_to_reward-btc--wma14,fee_to_reward-btc--wma90,fee_to_reward-btc--var30,fee_to_reward-btc--trx30,size-btc--sma90,size-btc--ema90,size-btc--wma30,size-btc--wma90,size-btc--std14,size-btc--std90,size-btc--trx30,size-btc--trx90,transactions-btc--wma90,transactions-btc--std30,transactions-btc--var30,transactions-btc--var90,transactions-btc--trx90,sentbyaddress-btc--std90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--var30,activeaddresses-btc--sma90,activeaddresses-btc--ema30,activeaddresses-btc--std30,activeaddresses-btc--trx90,price-btc--sma3,price-btc--sma14,price-btc--sma30,price-btc--sma90,price-btc--ema3,price-btc--ema7,price-btc--ema14,price-btc--ema90,price-btc--wma3,price-btc--wma14,price-btc--wma30,price-btc--wma90,price-btc--std30,price-btc--std90,price-btc--mom30,price-btc--mom90,price-btc--var30,price-btc--var90,price-btc--trx30,price-btc--trx90,price-btc--rsi90,price-btc--roc7,price-btc--roc90,30d_binary_price_change
2014/02/21,6824774152.0,0.0565,2983445395.0,2802424924.0,2493625474.0,3113483567.0,2832580099.0,2522859327.0,1771412186.0,3129573175.0,2911162102.0,2005309273.0,728766622.0,1492481763.0,1.3277519747311104e+17,1.791,2.02,2.4188863005221748e+16,2.1512372691120024e+16,1.5455011769500702e+16,2.697551775384524e+16,2.54914331922292e+16,1.748723958890555e+16,1.721,1.729,1.968,94.08,112.628,151.998,327.079,90.672,115.696,152.91,294.818,89.932,96.989,105.351,130.017,228.161,36587.0,-2.611,-1.565,-0.956,-86.604,1144407087.0,0.142,0.108,-0.101,-0.488,0.361,49.068,-47.154,0.06,0.079,0.064,0.059,0.06,0.076,-0.029,-0.022,-0.142,-28.234,8.421,8.4,7183263510.0,8839418659.0,9466933570.0,7406405593.0,7844849818.0,8489546287.0,7061307060.0,7321115869.0,7552997029.0,8301973705.0,9155580060.0,2610014535.0,-3317018497.0,-2056394436.0,1.7030439680309166e+18,-0.038,38.295,-23.155,13112.0,2992874.0,42981338.0,-0.917,0.615,256.941,183.824,179.52,255.48,995.321,16318.0,-0.645,0.5,0.33,0.335,0.325,0.352,0.347,0.333,0.412,0.352,0.345,0.327,0.004,-0.542,185950.0,184949.0,207573.0,187335.0,54194.0,64651.0,0.307,0.178,61519.0,11671.0,34055197.0,108134475.0,0.098,31265.0,0.262,0.35,21.386,21.292,21.296,21.321,0.341,0.029,150414.0,159641.0,39875.0,0.395,595.034,622.578,728.006,788.571,587.742,605.27,637.354,687.796,585.48,608.556,674.872,760.741,209.869,230.427,-287.367,-173.558,11011.0,13274.0,-0.094,1.064,50.224,3.208,-23.497,0.0
2014/02/22,7042301997.0,0.0578,3056040926.0,2838722690.0,2538293015.0,3121528371.0,2872179176.0,2562002156.0,1801261878.0,3129573175.0,2954781869.0,2039192856.0,714805629.0,1512434857.0,1.2773677196204851e+17,1.786,2.014,2.435630578786809e+16,2.1783572798229588e+16,1.5662155494506368e+16,2.6582476859835244e+16,2.5583591625834104e+16,1.772808213724839e+16,1.707,1.724,1.962,93.64,110.045,148.085,321.749,97.777,114.254,149.811,290.644,95.333,97.732,104.319,126.977,223.277,36370.0,-2.636,-1.59,-0.958,-82.06,1147569471.0,0.139,0.109,-0.081,-0.512,0.352,49.23,-40.01,0.058,0.079,0.063,0.058,0.06,0.076,-0.026,-0.012,-0.175,-17.684,8.416,8.373,7011859892.0,8740566546.0,9451296358.0,7315379694.0,7737843442.0,8396175687.0,6990826304.0,7216101891.0,7449947427.0,8186030694.0,9102291454.0,2650751884.0,-2965563385.0,-1407349147.0,1.7566213870571192e+18,-0.072,39.93,-16.656,13137.0,3293757.0,43146591.0,-0.939,0.596,256.331,180.329,178.23,256.046,993.076,16390.0,-0.643,0.487,0.324,0.335,0.322,0.351,0.329,0.329,0.409,0.334,0.337,0.326,0.004,-0.515,185967.0,184948.0,206640.0,187311.0,54444.0,64649.0,0.319,0.179,61419.0,11803.0,34827194.0,108301391.0,0.097,31195.0,0.282,0.349,21.382,21.299,21.299,21.322,0.338,0.029,150762.0,159405.0,39788.0,0.394,580.333,614.124,719.353,787.191,583.023,598.529,629.481,685.39,577.115,602.653,665.214,756.12,212.423,233.934,-259.593,-124.241,11281.0,13681.0,-0.13,1.045,50.528,-1.634,-17.684,0.0
2014/02/23,7555955670.0,0.0619,3128636458.0,2875020456.0,2577897881.0,3125550773.0,2906498376.0,2598619641.0,1830455533.0,3129573175.0,2993561933.0,2072461032.0,709780267.0,1530079778.0,1.2594700702475264e+17,1.779,2.008,2.4816953403416068e+16,2.2110562269381436e+16,1.5931179516421836e+16,2.6911161169667356e+16,2.605645065300638e+16,1.803051950975462e+16,1.698,1.721,1.956,93.189,108.923,144.139,316.184,95.573,111.469,146.17,286.308,95.198,95.964,102.095,123.447,218.258,36093.0,-2.654,-1.615,-0.959,-84.287,1150093227.0,0.137,0.11,-0.074,-0.535,0.342,49.281,-37.153,0.059,0.079,0.063,0.06,0.06,0.075,-0.019,-0.01,-0.206,-14.462,8.448,8.383,7141010606.0,8671694756.0,9438592412.0,7375523688.0,7713591739.0,8341967944.0,7262874193.0,7269230239.0,7431823810.0,8109604186.0,9060635615.0,2675886011.0,-2066153701.0,-1143355141.0,1.790091486383194e+18,-0.105,43.58,-13.143,13196.0,3328247.0,43536062.0,-0.963,0.577,255.848,179.25,177.934,256.486,923.716,16446.0,-0.64,0.474,0.309,0.334,0.32,0.349,0.318,0.326,0.406,0.319,0.33,0.324,0.004,-0.492,186191.0,185507.0,207354.0,187849.0,54444.0,64847.0,0.33,0.18,61351.0,11832.0,35001281.0,107563901.0,0.097,31497.0,0.302,0.349,21.379,21.305,21.302,21.322,0.337,0.028,150983.0,159632.0,39419.0,0.393,587.303,610.002,713.032,786.029,600.773,603.527,628.02,683.92,596.21,603.239,658.709,752.413,212.762,236.223,-189.634,-104.573,11317.0,13950.0,-0.163,1.026,51.439,-2.441,-14.462,0.0
2014/02/24,7128400536.0,0.057,3129573175.0,2911318221.0,2609088725.0,3127561974.0,2936241682.0,2632874708.0,1859007569.0,3129573175.0,3027502296.0,2105113801.0,721671704.0,1545495587.0,1.3020251225309082e+17,1.77,2.001,2.5508794817870424e+16,2.2451364562937636e+16,1.6203149025897812e+16,2.7260501542771532e+16,2.652162915889474e+16,1.833629220695663e+16,1.69,1.717,1.951,98.257,105.915,141.031,310.581,96.047,109.476,142.967,282.137,96.864,95.96,100.441,120.375,213.43,35699.0,-2.658,-1.638,-0.96,-83.933,1031016324.0,0.134,0.11,-0.124,-0.558,0.333,49.158,-51.181,0.059,0.078,0.062,0.059,0.059,0.075,-0.026,-0.023,-0.237,-28.407,8.408,8.324,7242219401.0,8582020028.0,9411268034.0,7313742900.0,7635566245.0,8263673273.0,7256569158.0,7214156507.0,7367175222.0,8010036817.0,9009862167.0,2719116055.0,-2690241843.0,-2459194005.0,1.8483980299447992e+18,-0.136,41.413,-25.65,11815.0,3333072.0,34898432.0,-0.983,0.558,253.253,185.566,181.478,253.77,933.165,16100.0,-0.632,0.461,0.293,0.332,0.322,0.346,0.318,0.326,0.404,0.31,0.328,0.323,0.004,-0.471,185909.0,186395.0,208980.0,188721.0,54980.0,63924.0,0.342,0.182,61587.0,11895.0,35371709.0,104228646.0,0.097,32358.0,0.33,0.349,21.374,21.303,21.297,21.32,0.337,0.028,151379.0,163214.0,42601.0,0.392,589.058,603.621,704.395,783.514,585.559,595.232,620.33,681.424,587.731,597.952,649.504,747.673,214.189,240.497,-259.1,-226.299,11469.0,14460.0,-0.196,1.007,50.316,-9.51,-28.407,1.0
2014/02/25,6314417925.0,0.05,3129573175.0,2947615987.0,2640279568.0,3128567574.0,2962019215.0,2664919770.0,1886932088.0,3129573175.0,3056602956.0,2137151164.0,728044724.0,1558748421.0,1.3251228004765798e+17,1.759,1.995,2.593871843623826e+16,2.2800947314206668e+16,1.6459599349960942e+16,2.7460408515133212e+16,2.6836675019281372e+16,1.8626906232911716e+16,1.674,1.712,1.945,87.461,102.2,137.153,302.478,84.271,104.545,138.42,277.529,83.982,89.734,95.985,115.953,208.197,33582.0,-2.683,-1.663,-0.962,-90.958,922473841.0,0.131,0.11,-0.174,-0.583,0.323,49.021,-61.042,0.056,0.078,0.06,0.054,0.057,0.074,-0.036,-0.039,-0.269,-43.925,8.391,8.359,6999591377.0,8458240729.0,9362202799.0,7063911656.0,7459413136.0,8137914863.0,6792668420.0,6974577050.0,7204808643.0,7863739907.0,8941799527.0,2780805807.0,-3713378986.0,-4415871119.0,1.9332202345889464e+18,-0.169,37.719,-41.153,11011.0,3331193.0,30309045.0,-0.995,0.539,248.527,204.202,191.963,236.664,1086.0,14002.0,-0.615,0.449,0.348,0.341,0.326,0.343,0.349,0.333,0.405,0.342,0.342,0.326,0.005,-0.442,186093.0,188486.0,214071.0,190823.0,64947.0,64923.0,0.362,0.183,61965.0,12624.0,39838710.0,95663743.0,0.097,33215.0,0.366,0.35,21.368,21.28,21.272,21.31,0.362,0.033,151490.0,166182.0,43779.0,0.391,562.889,592.076,692.35,779.164,542.679,571.374,604.259,677.432,543.102,584.109,636.304,741.437,218.177,246.626,-361.36,-391.498,11900.0,15206.0,-0.23,0.988,48.74,-20.443,-43.925,1.0
2014/02/26,6993424821.0,0.0573,3129573175.0,2983913753.0,2671470412.0,3129070374.0,2984359743.0,2694897409.0,1914242881.0,3129573175.0,3080863915.0,2168573120.0,729044060.0,1569893060.0,1.328763104084562e+17,1.746,1.988,2.630441863051152e+16,2.3101574698453564e+16,1.6683209415508802e+16,2.723092249585074e+16,2.6929360205434748e+16,1.888469233667623e+16,1.634,1.703,1.938,89.433,99.89,133.37,294.825,91.777,103.844,135.895,273.612,89.893,91.358,95.597,113.51,203.732,31362.0,-2.679,-1.686,-0.963,-87.402,774537825.0,0.129,0.108,-0.174,-0.607,0.313,49.14,-59.896,0.055,0.078,0.06,0.055,0.056,0.074,-0.029,-0.036,-0.299,-38.686,8.376,8.322,6812081094.0,8366436307.0,9314853228.0,7046289948.0,7397281361.0,8064076796.0,6789585142.0,6951830874.0,7152537514.0,7769235655.0,8889738473.0,2795368402.0,-2754132640.0,-4261461408.0,1.9535211253793915e+18,-0.201,42.171,-37.863,10006.0,2691598.0,25028751.0,-1.007,0.521,242.918,207.785,195.505,214.256,1080.0,11476.0,-0.594,0.438,0.36,0.338,0.326,0.339,0.342,0.332,0.403,0.34,0.34,0.325,0.005,-0.415,185920.0,189463.0,215802.0,191853.0,62984.0,64336.0,0.381,0.185,62193.0,12977.0,42102240.0,82261832.0,0.098,33297.0,0.405,0.352,21.361,21.266,21.255,21.303,0.369,0.034,151483.0,168456.0,45734.0,0.391,547.715,587.712,682.815,775.147,557.839,571.78,600.091,675.137,548.157,581.565,628.604,736.906,213.147,248.145,-286.051,-361.54,11358.0,15394.0,-0.262,0.969,50.371,-7.939,-38.686,0.0
2014/02/27,7000175929.0,0.058,3129573175.0,3020211519.0,2702661255.0,3129321774.0,3003721533.0,2722941007.0,1940953437.0,3129573175.0,3100285171.0,2199379670.0,724691944.0,1579768790.0,1.312946033354834e+17,1.73,1.98,2.6704616267950444e+16,2.345776929618055e+16,1.6959964088605696e+16,2.776018207678431e+16,2.7325510660222212e+16,1.9195352804369696e+16,1.607,1.695,1.932,88.413,98.822,130.954,287.725,92.619,102.459,133.158,269.653,91.908,91.774,94.739,110.935,199.306,29634.0,-2.66,-1.707,-0.965,-87.24,672400262.0,0.128,0.107,-0.166,-0.631,0.303,49.174,-58.445,0.055,0.077,0.06,0.056,0.057,0.073,-0.022,-0.04,-0.327,-40.879,8.319,8.276,6769339558.0,8283464921.0,9261222980.0,7034761443.0,7344333970.0,7995438030.0,6883632559.0,6950882763.0,7111216823.0,7681089824.0,8838866444.0,2785720762.0,-2489141586.0,-4826722342.0,1.9400600408163287e+18,-0.231,42.213,-40.811,9256.0,2764671.0,21417942.0,-1.02,0.503,237.175,195.849,190.777,194.183,1048.0,9427.0,-0.578,0.426,0.356,0.338,0.324,0.335,0.333,0.331,0.401,0.333,0.336,0.324,0.005,-0.392,185451.0,189866.0,215812.0,192333.0,63145.0,63065.0,0.395,0.187,62377.0,13141.0,43173700.0,74524117.0,0.098,33127.0,0.44,0.353,21.357,21.25,21.236,21.296,0.377,0.035,151431.0,169518.0,46189.0,0.391,551.058,588.1,675.553,770.688,569.107,573.929,597.462,673.054,564.487,580.587,621.995,732.626,211.765,247.562,-217.838,-401.292,11211.0,15322.0,-0.292,0.951,50.532,-2.885,-40.879,0.0
2014/02/28,6841993067.0,0.0568,3173980713.0,3078713054.0,2744213858.0,3284873859.0,3061948788.0,2769230358.0,1973908877.0,3284999559.0,3156313761.0,2236408823.0,745872662.0,1602907145.0,1.3908150706147123e+17,1.716,1.973,2.7248346415851892e+16,2.393273405699687e+16,1.7278244238257506e+16,2.878585803968515e+16,2.795712327753056e+16,1.9547896225738068e+16,1.606,1.69,1.926,91.579,96.813,127.584,279.47,87.305,99.73,129.856,265.528,88.697,89.367,92.495,107.776,194.784,26829.0,-2.645,-1.728,-0.967,-90.061,615987851.0,0.129,0.106,-0.15,-0.651,0.293,49.467,-53.072,0.057,0.077,0.059,0.057,0.057,0.073,-0.026,-0.048,-0.354,-46.055,8.269,8.253,6945197939.0,8188613888.0,9196333437.0,6986569349.0,7277355183.0,7921022226.0,6919959313.0,6916400635.0,7055115731.0,7588091640.0,8785696556.0,2735584824.0,-2845530997.0,-5840058881.0,1.8708560829369876e+18,-0.26,41.475,-46.05,8598.0,2866695.0,18482639.0,-1.034,0.485,233.301,194.995,190.998,183.39,1035.0,8408.0,-0.561,0.415,0.331,0.338,0.325,0.334,0.34,0.333,0.4,0.341,0.339,0.325,0.005,-0.367,185854.0,190892.0,217695.0,193456.0,63906.0,63897.0,0.41,0.189,62554.0,13098.0,42887138.0,73379377.0,0.099,33368.0,0.47,0.355,21.352,21.232,21.215,21.287,0.387,0.037,151794.0,171263.0,46484.0,0.391,573.677,589.538,666.957,765.304,568.382,572.361,593.488,670.738,572.786,577.861,615.034,728.163,207.608,243.882,-257.894,-484.626,10775.0,14870.0,-0.321,0.932,50.248,0.456,-46.055,0.0
2014/03/01,6846812263.0,0.056,3272002231.0,3164021579.0,2798276388.0,3550298829.0,3162452123.0,2836746064.0,2014388325.0,3576266076.0,3254581860.0,2281018878.0,810760411.0,1641933565.0,1.6433311094994432e+17,1.709,1.967,2.77004194652379e+16,2.4371256051435976e+16,1.7563524563030534e+16,2.9339363293941416e+16,2.8358476957474348e+16,1.9868133823701868e+16,1.605,1.686,1.92,80.774,93.364,122.823,272.978,77.087,95.349,125.793,261.162,76.342,83.156,88.503,103.859,190.112,25755.0,-2.654,-1.75,-0.968,-89.73,596408574.0,0.126,0.106,-0.129,-0.671,0.284,49.046,-53.585,0.057,0.076,0.059,0.057,0.056,0.072,-0.025,-0.036,-0.38,-38.827,8.329,8.364,6896327086.0,8094957950.0,9149759277.0,6951630077.0,7219949460.0,7851718358.0,6870766475.0,6882508346.0,7005041411.0,7501523793.0,8734058728.0,2751230393.0,-2809678142.0,-4191674344.0,1.8923171688264335e+18,-0.288,41.507,-37.973,8368.0,2879360.0,17504612.0,-1.041,0.468,229.442,187.663,187.62,174.064,1036.0,7575.0,-0.547,0.404,0.339,0.344,0.326,0.334,0.343,0.334,0.399,0.346,0.34,0.325,0.005,-0.343,186660.0,192436.0,221071.0,195111.0,64234.0,65818.0,0.428,0.191,62581.0,13003.0,42271330.0,72294463.0,0.099,33798.0,0.497,0.356,21.347,21.215,21.195,21.279,0.394,0.039,151966.0,171943.0,46339.0,0.391,569.371,587.551,658.538,761.354,564.232,569.291,589.034,668.306,565.989,573.934,608.139,723.653,203.741,245.529,-252.565,-355.489,10378.0,15071.0,-0.348,0.913,50.079,-3.151,-38.827,0.0
2014/03/02,6903312989.0,0.0561,3370023748.0,3249330103.0,2852338919.0,3683011314.0,3249555013.0,2899905917.0,2053978116.0,3753174156.0,3341475489.0,2324869881.0,857296216.0,1677211377.0,1.8373920033196646e+17,1.707,1.96,2.7866993242100524e+16,2.4641222713995268e+16,1.7792718423138092e+16,2.9134117673886508e+16,2.839733372183255e+16,2.0132846147719484e+16,1.575,1.677,1.914,73.078,89.767,118.793,267.222,73.73,92.019,122.217,256.969,71.142,79.178,85.437,100.475,185.659,25072.0,-2.672,-1.772,-0.97,-88.04,581170302.0,0.124,0.106,-0.15,-0.692,0.274,48.967,-58.198,0.056,0.076,0.059,0.056,0.056,0.072,-0.026,-0.036,-0.404,-38.872,8.411,8.491,6864039440.0,7997943867.0,9103451878.0,6939550805.0,7177731264.0,7790530915.0,6874259427.0,6869723014.0,6972290036.0,7424643473.0,8684686282.0,2760603696.0,-2910422471.0,-4167665974.0,1.9052331918162002e+18,-0.314,41.895,-37.645,8230.0,2881408.0,16934974.0,-1.046,0.451,225.624,175.974,181.392,166.426,1011.0,6924.0,-0.538,0.393,0.34,0.349,0.326,0.332,0.334,0.332,0.397,0.338,0.336,0.325,0.005,-0.322,186751.0,193464.0,222842.0,196266.0,48214.0,66085.0,0.446,0.194,62461.0,13264.0,43980202.0,70561510.0,0.099,33738.0,0.516,0.357,21.343,21.199,21.176,21.271,0.398,0.04,151760.0,171142.0,45891.0,0.391,562.943,582.343,649.756,757.389,562.661,567.241,585.308,665.95,561.848,570.406,601.852,719.252,196.962,246.809,-263.452,-356.808,9698.0,15229.0,-0.373,0.895,50.102,-9.286,-38.872,0.0
2014/03/03,7492764773.0,0.0605,3468045266.0,3298809220.0,2906401450.0,3749367556.0,3325044184.0,2958990942.0,2092697801.0,3815723799.0,3416994649.0,2367961833.0,888368787.0,1708972741.0,1.972997752075387e+17,1.707,1.955,2.788458240643872e+16,2.4853251032711064e+16,1.8004020859227006e+16,2.8779473545422684e+16,2.83359985249103e+16,2.0379390949180292e+16,1.517,1.663,1.907,73.091,89.164,115.237,259.409,77.88,90.687,119.625,253.124,75.618,78.936,84.406,98.104,181.589,22411.0,-2.671,-1.793,-0.971,-89.553,568461443.0,0.124,0.105,-0.131,-0.71,0.264,49.399,-50.454,0.058,0.075,0.059,0.058,0.057,0.072,-0.023,-0.038,-0.424,-38.577,8.482,8.576,7080963342.0,7916731806.0,9054704502.0,7077854297.0,7219735732.0,7771320196.0,7188622093.0,7027609296.0,7023997665.0,7392051274.0,8649286566.0,2717368453.0,-2436361848.0,-4387263811.0,1.8460228268144067e+18,-0.337,45.78,-36.93,8143.0,2969216.0,16577818.0,-1.042,0.434,223.38,187.975,187.07,160.916,1070.0,6473.0,-0.524,0.382,0.374,0.339,0.334,0.332,0.367,0.341,0.399,0.368,0.351,0.328,0.005,-0.292,188384.0,196515.0,230469.0,199465.0,70985.0,72790.0,0.475,0.197,62887.0,13804.0,47634559.0,71984288.0,0.1,35413.0,0.542,0.359,21.338,21.181,21.156,21.261,0.395,0.039,152463.0,175417.0,50200.0,0.392,575.326,580.523,641.964,753.169,583.734,576.632,587.908,664.606,582.78,573.401,598.952,715.898,184.572,244.096,-233.764,-379.848,8517.0,14896.0,-0.396,0.877,51.073,6.042,-38.577,0.0
2014/03/04,8299305811.0,0.0678,3566066784.0,3347819979.0,2960463981.0,3782545678.0,3390468133.0,3014264030.0,2130566505.0,3815723799.0,3485916593.0,2410294733.0,905571280.0,1737410518.0,2.0501483557665792e+17,1.708,1.949,2.809181746014748e+16,2.510082360433089e+16,1.8210842287053396e+16,2.8458784018866144e+16,2.8273306980762176e+16,2.0620943300725468e+16,1.442,1.644,1.899,81.635,88.287,111.825,252.851,85.191,90.929,117.875,249.594,85.323,81.829,84.851,96.637,177.921,20686.0,-2.635,-1.811,-0.973,-86.451,543906154.0,0.126,0.104,-0.132,-0.723,0.254,49.625,-48.688,0.061,0.075,0.06,0.063,0.06,0.071,-0.016,-0.036,-0.44,-34.643,8.546,8.652,7565127858.0,7862567144.0,9007873509.0,7383217176.0,7363678409.0,7805383784.0,7797793328.0,7374117828.0,7184837944.0,7416733468.0,8632684397.0,2620838842.0,-1624939864.0,-4214789324.0,1.7171990586044908e+18,-0.354,50.468,-33.68,7951.0,3022161.0,15806453.0,-1.03,0.419,220.687,197.751,192.405,152.231,1129.0,5794.0,-0.505,0.372,0.413,0.349,0.341,0.332,0.392,0.349,0.4,0.393,0.368,0.331,0.005,-0.255,189767.0,200048.0,239316.0,203177.0,93478.0,80440.0,0.518,0.2,63386.0,14288.0,51033380.0,74223210.0,0.101,37531.0,0.575,0.362,21.334,21.171,21.143,21.255,0.376,0.035,152999.0,179100.0,52624.0,0.393,614.501,584.049,636.695,749.178,630.67,601.876,599.868,664.892,633.92,586.345,601.251,714.237,170.65,237.061,-158.083,-359.172,7280.0,14050.0,-0.413,0.859,52.625,35.576,-34.643,0.0
2014/03/05,8068506704.0,0.0662,3664088302.0,3396830738.0,3014526512.0,3799134738.0,3447168888.0,3065971111.0,2167602929.0,3815723799.0,3548303769.0,2451868582.0,909690896.0,1762685577.0,2.068843814393252e+17,1.709,1.944,2.815441880929668e+16,2.540248264805258e+16,1.847573201840001e+16,2.8866656907003096e+16,2.856284132785241e+16,2.092000797988835e+16,1.385,1.626,1.891,86.719,86.817,108.855,245.963,85.408,90.222,115.794,245.99,87.318,82.289,84.496,94.946,174.245,18673.0,-2.584,-1.827,-0.975,-87.863,511772982.0,0.127,0.102,-0.138,-0.734,0.245,49.458,-51.177,0.065,0.075,0.061,0.066,0.062,0.071,-0.015,-0.033,-0.451,-33.2,8.588,8.696,7953525763.0,7803123024.0,8964567066.0,7554539558.0,7457655515.0,7822359456.0,8049482751.0,7592037731.0,7308556397.0,7430019891.0,8612038972.0,2551779423.0,-1783323593.0,-3897579940.0,1.6278945554171986e+18,-0.367,49.209,-32.572,7722.0,3017007.0,14906415.0,-1.017,0.403,215.667,192.202,190.158,125.75,1119.0,3953.0,-0.488,0.362,0.432,0.355,0.345,0.33,0.385,0.35,0.399,0.393,0.37,0.331,0.005,-0.22,190269.0,201880.0,242969.0,205235.0,92237.0,82189.0,0.559,0.205,63615.0,13903.0,48323071.0,70376734.0,0.102,38150.0,0.607,0.364,21.332,21.166,21.136,21.249,0.351,0.031,153200.0,180588.0,53433.0,0.394,648.138,586.877,631.53,745.522,646.336,616.907,608.152,664.828,657.671,596.739,602.884,712.321,157.38,232.127,-154.932,-329.023,6192.0,13471.0,-0.425,0.842,52.266,15.533,-33.2,0.0
2014/03/06,8063675547.0,0.0661,3762109819.0,3445841497.0,3068589043.0,3807429269.0,3496309543.0,3114342253.0,2203825365.0,3815723799.0,3604156177.0,2492683380.0,900907127.0,1784932276.0,2.0290841279554355e+17,1.709,1.939,2.827997584685248e+16,2.5772923698079844e+16,1.8723954551355244e+16,2.9021538998741364e+16,2.8778233122327948e+16,2.1202302494386044e+16,1.333,1.608,1.883,91.511,86.938,105.765,239.098,90.908,91.047,114.543,242.703,92.162,85.931,85.775,94.143,170.958,16438.0,-2.499,-1.841,-0.977,-86.502,501970645.0,0.128,0.102,-0.107,-0.741,0.235,49.594,-43.705,0.067,0.074,0.062,0.066,0.063,0.071,-0.016,-0.025,-0.459,-27.821,8.587,8.679,8143829354.0,7741505035.0,8931194752.0,7681823555.0,7538458186.0,7837928236.0,8104557644.0,7770354063.0,7426754564.0,7446829731.0,8592239159.0,2519266953.0,-1848539655.0,-3003508214.0,1.5866764947459768e+18,-0.377,49.182,-27.139,7643.0,2738069.0,14604332.0,-1.005,0.388,212.342,183.86,185.981,115.332,1141.0,3325.0,-0.476,0.352,0.39,0.355,0.345,0.33,0.374,0.349,0.398,0.384,0.368,0.332,0.005,-0.189,191115.0,202828.0,243924.0,206437.0,91226.0,82855.0,0.594,0.209,63805.0,13918.0,48427766.0,70054630.0,0.103,38860.0,0.637,0.367,21.328,21.163,21.131,21.244,0.271,0.018,153493.0,181569.0,53769.0,0.395,666.987,591.43,626.319,742.69,653.844,628.019,615.246,664.752,664.278,606.669,604.808,710.472,141.978,229.934,-156.339,-254.913,5039.0,13217.0,-0.434,0.825,52.251,13.953,-27.821,0.0
