Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,difficulty-btc--sma30,difficulty-btc--ema3,difficulty-btc--std90,difficulty-btc--mom30,difficulty-btc--mom90,difficulty-btc--var90,difficulty-btc--trx7,difficulty-btc--trx30,difficulty-btc--rsi30,difficulty-btc--roc30,difficulty-btc--roc90,hashrate-btc--sma3,hashrate-btc--sma90,hashrate-btc--ema3,hashrate-btc--ema14,hashrate-btc--ema90,hashrate-btc--wma3,hashrate-btc--wma7,hashrate-btc--wma14,hashrate-btc--std7,hashrate-btc--std14,hashrate-btc--std90,hashrate-btc--var7,hashrate-btc--var90,hashrate-btc--trx14,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema7,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma90,mining_profitability-btc--std30,mining_profitability-btc--std90,mining_profitability-btc--var14,mining_profitability-btc--var30,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,sentinusd-btc--sma7,sentinusd-btc--sma30,sentinusd-btc--ema30,sentinusd-btc--wma7,sentinusd-btc--wma30,sentinusd-btc--std30,sentinusd-btc--std90,sentinusd-btc--var7,sentinusd-btc--var30,sentinusd-btc--var90,sentinusd-btc--trx30,sentinusd-btc--trx90,sentinusd-btc--rsi14,transactionfees-btc--sma3,transactionfees-btc--sma7,transactionfees-btc--sma30,transactionfees-btc--ema7,transactionfees-btc--ema30,transactionfees-btc--ema90,transactionfees-btc--wma3,transactionfees-btc--wma30,transactionfees-btc--wma90,transactionfees-btc--std90,transactionfees-btc--var3,transactionfees-btc--var30,transactionfees-btc--trx3,transactionfees-btc--trx7,transactionfees-btc--trx14,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma14,median_transaction_fee-btc--wma3,median_transaction_fee-btc--std90,median_transaction_fee-btc--trx7,median_transaction_fee-btc--trx30,median_transaction_fee-btc--rsi90,confirmationtime-btc--ema90,confirmationtime-btc--wma14,confirmationtime-btc--std90,confirmationtime-btc--var30,confirmationtime-btc--var90,confirmationtime-btc--trx14,confirmationtime-btc--trx30,confirmationtime-btc--trx90,marketcap-btc--sma3,marketcap-btc--sma7,marketcap-btc--sma14,marketcap-btc--sma90,marketcap-btc--ema3,marketcap-btc--ema7,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--ema90,marketcap-btc--wma3,marketcap-btc--wma7,marketcap-btc--wma30,marketcap-btc--trx14,marketcap-btc--trx90,marketcap-btc--rsi14,marketcap-btc--rsi90,transactionvalue-btc--sma30,transactionvalue-btc--ema30,transactionvalue-btc--wma30,transactionvalue-btc--wma90,transactionvalue-btc--std90,transactionvalue-btc--var90,transactionvalue-btc--trx3,mediantransactionvalue-btc--sma7,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema30,mediantransactionvalue-btc--ema90,mediantransactionvalue-btc--wma30,mediantransactionvalue-btc--std30,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--var90,mediantransactionvalue-btc--trx14,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,size-btc--std14,size-btc--std30,size-btc--trx14,size-btc--trx30,size-btc--trx90,transactions-btc--trx14,sentbyaddress-btc--ema30,sentbyaddress-btc--wma90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--ema90,top100cap-btc--wma7,top100cap-btc--wma90,top100cap-btc--std14,top100cap-btc--std90,top100cap-btc--mom7,top100cap-btc--mom90,top100cap-btc--var90,top100cap-btc--trx7,top100cap-btc--trx14,top100cap-btc--trx30,top100cap-btc--rsi3,top100cap-btc--rsi30,top100cap-btc--roc14,activeaddresses-btc--sma30,activeaddresses-btc--ema30,activeaddresses-btc--trx14,activeaddresses-btc--trx30,price-btc--sma3,price-btc--sma14,price-btc--ema3,price-btc--ema7,price-btc--ema90,price-btc--wma3,price-btc--wma30,price-btc--std90,price-btc--trx14,price-btc--trx90,price-btc--rsi14,price-btc--rsi30,price-btc--rsi90,bitcoin-price_raw_7d
2013/04/14,1013148373.0,91.849,0.0459,61636671163390.0,5779.0,6469279.0,7671393.0,3148331.0,2825353.0,4423450.0,2477996983579.0,1.233,1.405,98.62,58.283,136.125,62745940739411.0,37534784253576.0,62804705554571.0,61500285173658.0,42428968868517.0,62404005978871.0,64111191850851.0,63092956569749.0,5200368715692.0,8642170438363.0,29497871637179.0,6.7609586947866e+24,2.1753110778086e+26,1.513,8767.0,7258.0,4877.0,7702.0,8046.0,7389.0,5513.0,7641.0,8564.0,5936.0,4267.0,4388.0,4461914.0,4552780.0,4813521.0,2.193,1.763,0.307,208218748.0,153834507.0,156372495.0,165645190.0,175998288.0,167456084.0,151993415.0,1.4654650137730696e+16,7010384976472504.0,5775499545862167.0,3.775,0.877,43.549,0.084,0.115,0.089,0.103,0.092,0.058,0.084,0.103,0.064,0.075,0.0015,0.001,-8.03,0.379,3.287,0.047,0.064,0.047,0.041,0.897,3.343,56.345,8.865,8.68,2.471,1.121,1.526,0.132,-0.159,-0.076,1039158519.0,1471645484.0,1403741761.0,538453760.0,1105205898.0,1277034057.0,1289863044.0,1100150530.0,679265397.0,1038192859.0,1277399512.0,1233623555.0,3.908,1.644,46.429,59.319,3124.0,3101.0,3474.0,2159.0,2889.0,2087001.0,-14.358,142.28,118.671,83.466,42.28,89.54,54.081,100.739,117.329,89.76,3442.0,2014.0,5.496,4.079,0.717,47285.0,69509.0,0.722,0.207,0.316,0.517,56083.0,48063.0,0.936,0.323,19.613,20.061,19.576,0.336,0.51,0.382,0.912,0.065,0.116,0.097,0.042,79.483,63.997,1.527,83371.0,86599.0,2.066,1.156,94.243,127.577,100.242,115.924,62.076,94.144,112.197,80.219,3.871,1.564,46.316,53.568,59.178,114.295
2013/04/15,961179992.0,87.108,0.0436,61994386305362.0,5865.0,6563458.0,7672196.0,3204770.0,2825353.0,4423450.0,2567638057558.0,1.085,1.413,98.62,58.283,136.125,62181309598980.0,37976966029229.0,62399545929966.0,61566165324552.0,42858978042953.0,62028228761846.0,63438685498154.0,63053778573514.0,5478034254668.0,8456329193286.0,29756984964706.0,7.5022148238298e+24,2.2136953854744e+26,1.434,8670.0,7296.0,4921.0,7243.0,7755.0,7291.0,5521.0,6907.0,8177.0,5958.0,4198.0,4348.0,4882989.0,4406319.0,4725580.0,1.833,1.73,0.323,189209704.0,153118397.0,151244995.0,132814566.0,171034530.0,168578531.0,151628775.0,1.6756530458609544e+16,7104680291951536.0,5747821332686852.0,3.615,0.916,44.695,0.094,0.115,0.091,0.107,0.094,0.059,0.101,0.105,0.066,0.076,0.00125,0.001,-3.074,-0.062,2.943,0.046,0.064,0.045,0.041,-0.274,3.27,55.662,8.863,8.709,2.389,1.129,1.427,0.149,-0.148,-0.077,1019904406.0,1351815578.0,1398146246.0,547478560.0,1033192945.0,1198070541.0,1246038637.0,1091184689.0,685461322.0,999203596.0,1149783139.0,1228180256.0,3.387,1.679,45.065,58.305,3080.0,3008.0,3380.0,2162.0,2883.0,2078022.0,-15.934,133.513,118.976,84.327,42.878,88.231,54.414,99.822,116.517,89.754,3394.0,2014.0,4.704,4.011,0.761,42975.0,66099.0,0.639,0.214,0.315,0.456,56271.0,48394.0,0.948,0.329,19.63,20.165,19.596,0.406,0.542,0.696,1.166,0.074,0.148,0.103,0.045,92.764,68.177,2.118,85015.0,87480.0,1.901,1.174,92.464,127.033,93.675,108.72,62.627,90.576,111.674,80.252,3.352,1.598,44.949,52.398,58.164,113.535
2013/04/16,828357493.0,75.043,0.0375,68054656188210.0,4937.0,6657636.0,7672598.0,3257267.0,2825353.0,4423450.0,2652447795025.0,0.943,1.418,98.62,58.283,136.125,63895237885654.0,38512729544934.0,65227101059088.0,62431297439707.0,43412729210981.0,64964902056461.0,64329594732747.0,63856043474291.0,6028148517948.0,9003122564089.0,30164729405180.0,9.0846436386106e+24,2.2747772502194e+26,1.376,8452.0,7295.0,4949.0,6666.0,7379.0,7139.0,5508.0,6093.0,7680.0,5958.0,4198.0,4314.0,5797867.0,4406656.0,4652684.0,1.442,1.678,0.338,160626486.0,156078117.0,149497519.0,116551920.0,169166189.0,163238468.0,151606045.0,1.3939237333408096e+16,6661699350982028.0,5746098225175414.0,3.446,0.952,48.038,0.088,0.102,0.092,0.095,0.091,0.059,0.083,0.103,0.066,0.076,0.001,0.001,-6.502,-0.995,2.494,0.042,0.062,0.041,0.04,-1.339,3.169,53.977,8.847,8.637,2.352,1.061,1.383,0.145,-0.139,-0.078,934228619.0,1162851956.0,1372807391.0,554999586.0,930775219.0,1105642279.0,1190347818.0,1074228096.0,688601898.0,903430139.0,1018918618.0,1213136003.0,2.845,1.708,41.695,55.839,3109.0,2942.0,3310.0,2171.0,2877.0,2069327.0,-13.977,113.753,116.109,84.832,43.324,86.076,54.423,97.919,115.868,89.588,3356.0,2007.0,3.896,3.894,0.801,42847.0,59381.0,0.577,0.221,0.314,0.441,56971.0,48900.0,0.961,0.336,19.649,20.278,19.619,0.495,0.582,0.804,1.3,0.085,0.188,0.112,0.048,95.321,70.193,2.468,86629.0,88311.0,1.755,1.188,84.666,124.697,84.359,100.3,62.899,81.865,110.28,80.054,2.813,1.627,41.586,49.549,55.706,120.78
2013/04/17,858411619.0,77.734,0.0389,67652617934419.0,5006.0,6763990.0,7855437.0,3321596.0,3190629.0,4788726.0,2758250272700.0,0.89,1.42,98.84,65.818,147.366,65900553475997.0,39031430337929.0,66439859496754.0,63127473505668.0,43945474018090.0,66843592080844.0,65014886817735.0,64545569376599.0,4906971598608.0,9283783720397.0,30543339359100.0,6.0195925673868e+24,2.3322389480128e+26,1.328,8177.0,7308.0,4983.0,6251.0,7063.0,7001.0,5497.0,5596.0,7220.0,5959.0,4169.0,4268.0,6559205.0,4345632.0,4554470.0,1.053,1.612,0.351,116730961.0,154574828.0,147938320.0,107727783.0,167182436.0,163512567.0,151494365.0,1623421522853466.0,6684089927335452.0,5737635628101426.0,3.273,0.985,48.121,0.096,0.093,0.094,0.099,0.093,0.06,0.095,0.104,0.068,0.077,0.001,0.001,-2.2,-1.23,2.154,0.04,0.061,0.039,0.04,-2.168,3.051,54.289,8.838,8.602,2.187,1.041,1.195,0.135,-0.131,-0.079,882649701.0,1004643521.0,1339966087.0,562776132.0,894593419.0,1043834614.0,1146089658.0,1060304452.0,692333979.0,865521639.0,942808534.0,1199279672.0,2.324,1.733,42.739,56.262,3055.0,2906.0,3262.0,2189.0,2874.0,2064635.0,-8.94,75.352,113.81,85.327,43.924,85.061,54.773,96.984,115.489,89.581,3334.0,2006.0,3.171,3.753,0.838,43808.0,55531.0,0.505,0.225,0.313,0.407,57256.0,49273.0,0.969,0.342,19.665,20.329,19.639,0.532,0.608,0.626,1.197,0.092,0.212,0.121,0.051,62.94,65.996,2.011,88176.0,89404.0,1.637,1.2,79.961,121.678,81.046,94.659,63.225,78.399,108.993,79.884,2.294,1.653,42.618,50.174,56.125,134.8
2013/04/18,1045938834.0,94.679,0.0473,72151171083871.0,4878.0,6901545.0,8414867.0,3427443.0,4126649.0,5724746.0,2936841391024.0,1.066,1.426,99.185,85.127,176.17,69286148402167.0,39623024055206.0,69295515290313.0,64330633182762.0,44565379448107.0,69968900884781.0,66916027401047.0,65764595218972.0,7272821162999.0,9335855483737.0,31020141288674.0,1.3223481917241e+25,2.4056229139233e+26,1.305,7899.0,7308.0,5009.0,5908.0,6772.0,6864.0,5483.0,5329.0,6780.0,5957.0,4168.0,4235.0,7233185.0,4342954.0,4484198.0,0.677,1.536,0.363,167620459.0,169743740.0,173793259.0,215717512.0,192609213.0,214547991.0,180117427.0,2.4869838181491496e+16,1.1507710157697848e+16,8110571853729934.0,3.238,1.027,68.111,0.085,0.09,0.095,0.096,0.092,0.061,0.09,0.103,0.068,0.077,0.001,0.001,-1.772,-1.473,1.825,0.041,0.06,0.043,0.04,-2.543,2.93,56.181,8.859,8.748,2.097,1.106,1.099,0.16,-0.12,-0.08,910902649.0,973051928.0,1317688506.0,572582902.0,970266127.0,1044360669.0,1132736215.0,1059377638.0,700105515.0,947166206.0,953132362.0,1196761330.0,1.883,1.755,48.886,58.757,3378.0,3484.0,3830.0,2415.0,3582.0,3207175.0,43.728,72.044,111.57,86.354,44.725,85.506,55.59,97.412,115.158,89.994,3315.0,2025.0,2.592,3.611,0.875,41036.0,54724.0,0.401,0.223,0.311,0.322,57078.0,49491.0,0.969,0.348,19.682,20.368,19.659,0.568,0.634,0.237,1.23,0.1,0.224,0.129,0.054,67.787,66.606,2.186,88621.0,88934.0,1.473,1.2,82.485,119.615,87.863,94.664,63.917,85.758,108.731,80.018,1.854,1.676,48.753,53.895,58.612,139.74
2013/04/19,1179129473.0,106.7,0.0534,59918797331804.0,6198.0,7039100.0,8694581.0,3525530.0,4126649.0,5724746.0,3107340479299.0,1.285,1.434,99.185,85.127,176.17,66574195450032.0,40042583555610.0,64607156311058.0,63742388402634.0,44902817203792.0,65285225349600.0,65535346243637.0,65191888218748.0,8210138179883.0,6867867583257.0,31085309360937.0,1.6851592233193e+25,2.4157411451629e+26,1.242,7630.0,7286.0,5048.0,5980.0,6695.0,6821.0,5499.0,5471.0,6553.0,5983.0,4184.0,4214.0,7067239.0,4376977.0,4439211.0,0.369,1.459,0.375,175175600.0,172710844.0,174925767.0,221649178.0,194002980.0,213194693.0,180948734.0,2.4771713549183172e+16,1.1362994333806816e+16,8185611118074155.0,3.187,1.068,50.443,0.099,0.091,0.097,0.097,0.093,0.062,0.097,0.104,0.069,0.077,0.001,0.001,-0.202,-1.483,1.549,0.047,0.059,0.049,0.04,-2.474,2.813,57.445,8.895,8.986,2.125,1.153,1.129,0.225,-0.103,-0.08,1027826642.0,995935805.0,1300884039.0,583869469.0,1074697800.0,1078052870.0,1138921982.0,1067103563.0,710633514.0,1081279618.0,1004651749.0,1201792822.0,1.54,1.776,52.765,60.38,3412.0,3475.0,3829.0,2450.0,3587.0,3216786.0,19.192,71.072,109.185,87.491,45.596,85.912,56.386,97.762,114.676,90.281,3288.0,2038.0,2.126,3.47,0.909,44648.0,51903.0,0.378,0.228,0.31,0.26,57739.0,49987.0,0.969,0.354,19.698,20.398,19.679,0.58,0.658,0.288,1.22,0.108,0.227,0.136,0.058,66.679,66.502,2.98,90027.0,89971.0,1.35,1.2,93.038,118.046,97.281,97.673,64.857,97.865,109.151,80.428,1.512,1.697,52.623,56.29,60.23,132.945
2013/04/20,1265497456.0,114.48,0.0572,64763702820794.0,6887.0,7176655.0,8834439.0,3616489.0,4126649.0,5724746.0,3269747537528.0,1.463,1.442,99.185,85.127,176.17,65611223745490.0,40521346983024.0,64685429565926.0,63878563658389.0,45339320184386.0,64379979034981.0,65500515829720.0,65187993925759.0,8054474477105.0,6669387347744.0,31265747259647.0,1.6218639775582e+25,2.4438673792603e+26,1.175,7485.0,7293.0,5099.0,6207.0,6721.0,6825.0,5530.0,5790.0,6454.0,6024.0,4181.0,4191.0,6966124.0,4370125.0,4391660.0,0.141,1.387,0.386,176235242.0,172332252.0,170504642.0,204454862.0,189724753.0,213623611.0,180359331.0,2.4616972347676668e+16,1.140876179954406e+16,8132372072422719.0,3.098,1.105,47.302,0.099,0.096,0.099,0.1,0.094,0.063,0.103,0.104,0.071,0.078,0.001,0.001,2.151,-1.213,1.344,0.053,0.058,0.054,0.041,-2.069,2.704,58.233,8.905,9.055,2.073,1.041,1.074,0.281,-0.086,-0.081,1163521921.0,1021666177.0,1285931883.0,596110754.0,1170097628.0,1124914017.0,1155798712.0,1079903169.0,722828326.0,1200115025.0,1072042161.0,1211216981.0,1.289,1.794,55.142,61.377,3420.0,3419.0,3777.0,2469.0,3581.0,3205073.0,2.07,69.961,107.246,87.941,46.078,84.435,56.532,96.184,114.182,90.185,3259.0,2033.0,1.665,3.312,0.941,44784.0,49638.0,0.328,0.229,0.309,0.169,57196.0,50079.0,0.96,0.359,19.717,20.448,19.701,0.599,0.688,0.409,1.329,0.118,0.23,0.143,0.061,82.747,68.447,3.596,90186.0,88973.0,1.171,1.187,105.286,116.643,105.881,101.875,65.948,108.586,109.969,81.026,1.261,1.716,54.992,57.759,61.222,126.316
2013/04/21,1263886915.0,114.295,0.0571,76580830433678.0,6616.0,7314210.0,8904367.0,3700845.0,4126649.0,5724746.0,3424062565708.0,1.565,1.45,99.185,85.127,176.17,67087776862092.0,41118194853750.0,70633129999802.0,65572199228427.0,46025946783271.0,69864782379075.0,68353866194288.0,66731759618579.0,10675097199009.0,8795120977447.0,31938321690919.0,2.8489425052071e+25,2.5501409810816e+26,1.155,7285.0,7281.0,5147.0,6309.0,6707.0,6812.0,5553.0,6032.0,6338.0,6057.0,4186.0,4161.0,6715105.0,4381589.0,4328140.0,-0.036,1.317,0.397,182318176.0,172942458.0,166175735.0,186247698.0,185277936.0,212726126.0,179737939.0,2.3434931878575664e+16,1.1313101153107172e+16,8076431706714629.0,2.98,1.138,47.191,0.098,0.096,0.099,0.096,0.093,0.063,0.096,0.104,0.072,0.077,0.001,0.001,-0.09,-1.203,1.128,0.056,0.057,0.057,0.041,-1.537,2.602,58.207,8.889,8.964,2.027,0.861,1.027,0.294,-0.073,-0.081,1236171281.0,1057485969.0,1264565726.0,608275600.0,1216992271.0,1159657241.0,1170210473.0,1091773088.0,734719723.0,1250297522.0,1132597346.0,1219319236.0,1.106,1.811,55.086,61.348,3450.0,3361.0,3719.0,2486.0,3573.0,3191180.0,-5.871,73.544,107.912,88.629,46.657,83.737,56.907,95.26,113.578,90.216,3225.0,2035.0,1.258,3.152,0.97,49375.0,50530.0,0.216,0.22,0.307,0.046,56472.0,50093.0,0.94,0.364,19.735,20.476,19.722,0.584,0.713,0.372,1.341,0.127,0.228,0.15,0.065,71.647,67.578,3.813,90016.0,87741.0,0.952,1.161,111.825,114.659,110.088,104.98,67.01,113.091,110.665,81.564,1.077,1.733,54.922,57.711,61.185,124.045
2013/04/22,1255982265.0,113.535,0.0568,72513318955570.0,6062.0,7451765.0,8939332.0,3779040.0,4126649.0,5724746.0,3570285563842.0,1.592,1.457,99.185,85.127,176.17,71285950736681.0,41682636384017.0,71573224477686.0,66497681858713.0,46608086831014.0,72577553425814.0,69656618715389.0,67601087440168.0,10214827048188.0,9262090593183.0,32339662703921.0,2.6085672906096e+25,2.6146344595084e+26,1.146,6995.0,7262.0,5183.0,6247.0,6621.0,6764.0,5565.0,6105.0,6175.0,6077.0,4204.0,4135.0,6162104.0,4417617.0,4274100.0,-0.188,1.246,0.407,196365850.0,176222857.0,166759880.0,184475647.0,185425518.0,209709491.0,180049290.0,2.165708898293657e+16,1.0994517602594048e+16,8104436704101860.0,2.863,1.168,50.223,0.102,0.095,0.101,0.1,0.094,0.064,0.103,0.104,0.073,0.078,0.001,0.001,1.729,-0.891,0.981,0.057,0.056,0.057,0.041,-1.013,2.506,58.1,8.901,9.042,2.014,0.728,1.014,0.312,-0.059,-0.082,1261788879.0,1099600579.0,1225708079.0,620254784.0,1236487268.0,1183738497.0,1181646712.0,1102367228.0,746176043.0,1260203013.0,1182221420.0,1225738880.0,0.969,1.826,54.794,61.204,3524.0,3400.0,3752.0,2533.0,3591.0,3224220.0,-4.474,75.855,104.684,90.088,47.236,83.846,57.534,95.053,112.243,90.534,3150.0,2049.0,0.934,2.998,0.998,48724.0,48463.0,0.102,0.209,0.306,-0.079,56314.0,50282.0,0.916,0.369,19.752,20.491,19.743,0.524,0.736,0.133,1.3,0.136,0.22,0.154,0.068,70.551,67.509,4.212,90841.0,87998.0,0.776,1.134,114.103,111.086,111.811,107.118,68.033,113.945,111.208,82.035,0.94,1.749,54.613,57.509,61.033,130.56
2013/04/23,1336598030.0,120.78,0.0604,72944892922583.0,7056.0,7564873.0,8956814.0,3850125.0,3393244.0,5787141.0,3705865399816.0,1.556,1.462,99.185,60.799,181.577,74013014103944.0,42253491950516.0,72259058700134.0,67357310000562.0,47186917734126.0,73407024518765.0,70691588562166.0,68440670977491.0,10576494976757.0,9756455715691.0,32710927177535.0,2.7965561498342e+25,2.675011892035e+26,1.143,6545.0,7326.0,5234.0,6449.0,6679.0,6782.0,5597.0,6419.0,6183.0,6118.0,4129.0,4114.0,3073668.0,4262260.0,4231763.0,-0.286,1.181,0.416,204697534.0,180436212.0,167774140.0,181004412.0,185829263.0,204909044.0,180708997.0,2.087038348307519e+16,1.0496929095163292e+16,8163935373897166.0,2.75,1.197,50.532,0.106,0.104,0.103,0.105,0.096,0.066,0.112,0.106,0.074,0.079,0.001,0.001,3.911,-0.356,0.903,0.058,0.053,0.059,0.041,-0.45,2.417,58.832,8.893,9.007,1.933,0.683,0.934,0.309,-0.047,-0.082,1285489070.0,1172206370.0,1167529163.0,633083834.0,1286542649.0,1221953380.0,1202306887.0,1117478893.0,759152350.0,1297607589.0,1241470782.0,1236154772.0,0.883,1.84,57.284,62.121,3589.0,3386.0,3730.0,2562.0,3596.0,3233163.0,-4.372,78.337,96.045,91.163,47.712,83.095,57.856,93.899,110.912,90.604,3075.0,2052.0,0.64,2.842,1.024,48451.0,45932.0,0.03,0.2,0.304,-0.14,56771.0,50671.0,0.896,0.374,19.769,20.502,19.764,0.436,0.759,0.002,1.252,0.144,0.207,0.158,0.072,71.153,67.54,4.088,91646.0,88332.0,0.638,1.108,116.203,105.756,116.296,110.534,69.192,117.284,112.112,82.687,0.853,1.764,57.091,58.927,61.945,134.465
2013/04/24,1492314913.0,134.8,0.0674,74219362802875.0,7469.0,7640822.0,8965555.0,3910624.0,2278470.0,6005521.0,3823245990120.0,1.473,1.465,99.185,34.028,202.289,73225858227009.0,42842329461695.0,73239210751505.0,68272250374204.0,47781037405966.0,73510198868231.0,71870524567073.0,69375581459360.0,10912919278209.0,10312006913815.0,33081366474090.0,2.9772951793176e+25,2.7359420194826e+26,1.144,6200.0,7414.0,5282.0,6704.0,6784.0,6827.0,5638.0,6762.0,6307.0,6167.0,4024.0,4117.0,645980.0,4048582.0,4236623.0,-0.329,1.122,0.426,221342166.0,185316902.0,172552735.0,190290618.0,189790950.0,203547367.0,182773398.0,1.989055722213692e+16,1.035788266361016e+16,8351528792677916.0,2.657,1.226,53.097,0.121,0.106,0.105,0.111,0.098,0.067,0.124,0.107,0.076,0.08,0.001,0.001,5.587,0.346,0.893,0.062,0.051,0.063,0.042,0.251,2.341,60.195,8.893,9.011,1.93,0.636,0.931,0.3,-0.036,-0.082,1361631736.0,1262763984.0,1133703753.0,647652576.0,1389428781.0,1289543764.0,1240974624.0,1141661862.0,775265813.0,1401020511.0,1321497918.0,1255266663.0,0.864,1.853,61.675,63.793,3668.0,3462.0,3793.0,2622.0,3630.0,3294200.0,0.646,79.401,77.376,92.153,48.291,82.752,58.294,93.036,109.882,90.699,3018.0,2057.0,0.392,2.692,1.047,53262.0,47720.0,0.039,0.198,0.302,-0.142,57197.0,51053.0,0.877,0.378,19.781,20.46,19.78,0.303,0.769,-0.078,1.152,0.148,0.175,0.157,0.075,15.877,60.742,2.773,92858.0,89248.0,0.555,1.084,123.038,102.634,125.548,116.6,70.634,126.582,113.799,83.781,0.833,1.778,61.475,61.497,63.61,124.662
2013/04/25,1547569552.0,139.74,0.0699,71363029014717.0,8539.0,7716771.0,8969925.0,3965714.0,2278470.0,6005521.0,3931721326432.0,1.36,1.465,99.185,34.028,202.289,72842428246725.0,43396241944841.0,72301119883111.0,68684354192939.0,48299322935829.0,72578784262085.0,72100850522496.0,69891429731746.0,10856164009602.0,10452935405119.0,33302829454661.0,2.9464074250844e+25,2.7726961242155e+26,1.135,6303.0,7517.0,5347.0,7163.0,7018.0,6937.0,5702.0,7283.0,6618.0,6239.0,3976.0,4136.0,969112.0,3951992.0,4276867.0,-0.299,1.075,0.435,174214805.0,188885584.0,175536323.0,189654664.0,191951043.0,202010413.0,183960089.0,2362418801413564.0,1.0202051705433432e+16,8460328586295822.0,2.574,1.254,51.97,0.129,0.113,0.107,0.118,0.101,0.068,0.131,0.109,0.078,0.081,0.001,0.001,6.129,1.085,0.94,0.066,0.052,0.067,0.043,0.964,2.276,60.658,8.882,8.933,1.893,0.621,0.896,0.273,-0.027,-0.082,1458827498.0,1334425515.0,1153738721.0,662848016.0,1468499167.0,1354050211.0,1281853948.0,1167849455.0,792239522.0,1493989419.0,1392699310.0,1276361910.0,0.898,1.866,63.124,64.357,3701.0,3475.0,3793.0,2660.0,3637.0,3306727.0,0.769,79.3,75.672,92.927,49.059,83.3,59.019,92.978,109.518,90.97,2999.0,2069.0,0.221,2.553,1.07,46753.0,47474.0,0.051,0.197,0.301,-0.115,57549.0,51414.0,0.86,0.383,19.794,20.439,19.797,0.286,0.781,-0.045,1.177,0.152,0.143,0.154,0.077,39.833,62.091,0.953,93450.0,89347.0,0.478,1.059,131.773,104.402,132.644,122.385,72.153,134.933,115.664,84.975,0.866,1.791,62.913,62.356,64.169,111.049
2013/04/26,1472883529.0,132.945,0.0665,79161241475573.0,7248.0,7792720.0,8972111.0,4015615.0,2278470.0,6005521.0,4031291408750.0,1.23,1.463,99.185,34.028,202.289,74914544431055.0,44044234458725.0,75731180679342.0,70081272497290.0,48977606859779.0,75738190876509.0,74308877524174.0,71394884899802.0,8383098716723.0,11647852386545.0,33788171611319.0,1.7569086023582e+25,2.8541013520898e+26,1.146,6367.0,7566.0,5391.0,7184.0,7049.0,6957.0,5736.0,7351.0,6744.0,6281.0,3925.0,4131.0,1028564.0,3851778.0,4266292.0,-0.263,1.03,0.444,168003933.0,187181726.0,173751464.0,183068717.0,189304942.0,202502549.0,183543928.0,2381055100290384.0,1.0251820585518584e+16,8422093390363476.0,2.479,1.279,48.555,0.121,0.113,0.108,0.113,0.101,0.069,0.116,0.109,0.079,0.081,0.001,0.001,1.216,1.124,0.923,0.068,0.054,0.068,0.043,1.443,2.218,59.691,8.872,8.867,1.89,0.448,0.893,0.236,-0.021,-0.083,1504255998.0,1376390380.0,1186163093.0,677172306.0,1470691348.0,1383758540.0,1307324559.0,1187529073.0,807198731.0,1501017434.0,1427313814.0,1290999205.0,0.945,1.877,59.832,63.014,3662.0,3438.0,3741.0,2681.0,3628.0,3290835.0,-2.485,79.227,75.149,93.877,49.865,83.816,59.728,92.872,108.948,91.167,2967.0,2078.0,0.107,2.426,1.091,46973.0,47494.0,0.04,0.193,0.299,-0.101,57605.0,51674.0,0.841,0.388,19.808,20.429,19.814,0.251,0.797,-0.004,1.067,0.159,0.116,0.15,0.079,50.875,62.787,1.411,93898.0,89144.0,0.395,1.03,135.828,107.294,132.794,125.025,73.489,135.519,116.944,85.813,0.912,1.804,59.617,60.438,62.827,102.694
