Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-sma-30,difficulty-btc-rsi-30,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-var-90,transactionfees-btc-ema-90,transactionfees-btc-wma-30,transactionfees-btc-wma-90,transactionfees-btc-std-90,transactionfees-btc-var-30,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-wma-3,marketcap-btc-sma-7,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-30,transactionvalue-btc-wma-30,transactionvalue-btc-wma-90,mediantransactionvalue-btc-ema-30,mediantransactionvalue-btc-wma-30,sentbyaddress-btc-sma-30,sentbyaddress-btc-wma-90,activeaddresses-btc-ema-90,price-btc-sma-3,price-btc-sma-14,price-btc-sma-30,price-btc-sma-90,price-btc-ema-3,price-btc-ema-90,price-btc-wma-3,price-btc-wma-30,price-btc-trx-14,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2015-02-02,3068438562,226.795,0.0227,3.061493275370878e+17,42416082825,50.629,2.805,2.894,3.935,2.84,3.014,4.344,2.866,2.795,3.518,1.736,0.753,0.048,0.035,0.044,0.024,0.001,0.022,0.022,3155559181,4252374820,4080843737,3033126432,3086071666,3170150258,2987,3411,85.437,80.817,157467,151874,199097,224.395,236.172,242.779,316.286,226.326,304.553,224.21,235.234,-0.697,236.83,220.946,278.934,239.501
2015-02-03,3193042085,236.83,0.0237,2.979029039953488e+17,42437146788,50.629,2.823,2.859,3.923,2.799,2.983,4.305,2.83,2.772,3.487,1.76,0.774,0.048,0.035,0.044,0.024,0.001,0.023,0.023,3115258269,4237994611,4061331613,3113439223,3095442392,3164266769,2993,3403,86.427,81.739,158307,152263,199297,227.369,238.043,241.513,315.173,231.578,303.065,230.427,234.85,-0.659,225.308,218.176,270.497,240.104
2015-02-04,3065757086,225.308,0.0225,3.0770433521604474e+17,42458210750,50.629,2.83,2.851,3.901,2.815,2.979,4.274,2.843,2.775,3.465,1.76,0.774,0.047,0.034,0.043,0.024,0.001,0.023,0.023,3079506471,4221250283,4039450854,3108632332,3083067097,3151395099,2980,3388,85.907,81.22,158364,152544,199334,229.644,238.805,239.954,313.873,228.443,301.356,229.397,233.805,-0.629,222.448,220.585,272.846,235.564
2015-02-05,3037123088,222.448,0.0222,3.0807973705677965e+17,42479274713,50.629,2.868,2.831,3.885,2.824,2.972,4.243,2.849,2.777,3.443,1.771,0.784,0.047,0.034,0.043,0.024,0.001,0.023,0.023,3072392019,4203695882,4017421672,3072654253,3072471251,3138052409,2984,3379,85.15,80.458,158321,152489,199095,228.195,238.1,238.166,312.512,225.446,299.622,225.799,232.675,-0.608,219.936,219.338,273.282,234.619
2015-02-06,3004046624,219.936,0.022,3.49279889333802e+17,42500338675,50.629,2.886,2.816,3.866,2.82,2.961,4.212,2.839,2.775,3.419,1.78,0.792,0.047,0.034,0.043,0.025,0.001,0.022,0.022,3056745485,4186083270,3995149693,3025357189,3055384902,3124161471,2935,3351,84.88,80.191,158577,152554,198847,222.564,237.399,235.924,311.143,222.691,297.87,221.669,231.499,-0.593,225.863,231.691,275.227,232.198
2015-02-07,3072298807,225.863,0.0226,3.476852041590579e+17,42521402638,50.629,2.871,2.776,3.843,2.789,2.937,4.176,2.8,2.76,3.391,1.792,0.803,0.046,0.033,0.042,0.024,0.001,0.022,0.022,3057905459,4167527199,3974867256,3043685460,3059273233,3116723700,2841,3307,82.461,77.829,157533,152121,198191,222.749,236.593,233.868,309.765,224.277,296.288,223.318,230.85,-0.578,224.9,246.158,281.962,240.039
2015-02-08,3069732762,224.9,0.0225,2.913969690351336e+17,42542466601,50.629,2.854,2.752,3.823,2.758,2.912,4.14,2.758,2.746,3.362,1.809,0.818,0.046,0.033,0.042,0.025,0.001,0.022,0.022,3072919859,4146722601,3954974190,3059640421,3062230059,3110953006,2757,3265,79.717,75.116,157812,152496,199667,223.567,234.907,231.905,308.199,224.589,294.719,224.394,230.271,-0.561,220.946,250.235,293.828,242.641
2015-02-09,3020658795,220.946,0.0221,3.166920325227704e+17,42603065247,62.297,2.822,2.727,3.807,2.766,2.906,4.111,2.753,2.75,3.34,1.819,0.827,0.046,0.033,0.042,0.025,0.001,0.022,0.022,3066094178,4125706794,3934439786,3045623453,3049164792,3103761204,2687,3227,77.393,72.783,157518,152621,199642,223.903,230.594,229.93,306.58,222.767,293.097,223.083,229.564,-0.548,218.176,234.532,293.97,241.37
2015-02-10,2995936258,218.176,0.0218,3.4161735355952006e+17,42730213945,73.29,2.751,2.685,3.773,2.705,2.868,4.072,2.685,2.723,3.307,1.814,0.823,0.045,0.033,0.041,0.025,0.001,0.022,0.022,3037936203,4100330182,3913813335,3016476521,3031625312,3096596131,2612,3187,75.9,71.283,158073,152829,199728,221.341,227.518,228.097,304.616,220.472,291.451,220.22,228.806,-0.539,220.585,238.71,294.297,241.467
2015-02-11,3012522905,220.585,0.0221,3.3151936980921446e+17,42840161809,73.29,2.706,2.673,3.739,2.696,2.853,4.04,2.67,2.72,3.282,1.784,0.796,0.045,0.032,0.041,0.024,0.001,0.022,0.022,3030331320,4070458349,3894004754,3008350004,3025271988,3091971799,2556,3153,74.526,69.834,158298,153019,199684,219.902,225.218,226.482,302.305,220.528,289.893,219.842,228.321,-0.529,219.338,239.529,291.01,241.493
2015-02-12,2994629242,219.338,0.0219,3.1135099273232915e+17,42856286939,73.29,2.655,2.649,3.706,2.617,2.805,3.998,2.589,2.684,3.246,1.793,0.803,0.045,0.032,0.041,0.024,0.001,0.022,0.022,3024260770,4044886664,3874238259,3000811632,3016346468,3087548904,2491,3116,74.359,69.525,157673,153197,199833,219.366,224.285,225.812,300.328,219.933,288.343,219.56,227.86,-0.52,231.691,237.832,283.365,242.205
2015-02-13,3164812966,231.691,0.0232,2.94169713164856e+17,42872412070,73.29,2.681,2.669,3.686,2.653,2.81,3.973,2.62,2.699,3.229,1.79,0.801,0.044,0.033,0.04,0.024,0.001,0.022,0.023,3047227391,4023092939,3858646495,3082703381,3051484517,3094660815,2450,3087,72.831,67.923,158813,154503,201211,223.871,224.229,226.949,298.604,225.812,287.098,225.722,228.24,-0.498,246.158,242.991,283.896,236.365
2015-02-14,3364875938,246.158,0.0246,3.451919280683307e+17,42888537200,73.29,2.662,2.681,3.662,2.681,2.813,3.949,2.645,2.712,3.21,1.774,0.787,0.044,0.033,0.04,0.024,0.001,0.023,0.024,3089024124,4003366919,3847794394,3236480498,3130896654,3113585433,2391,3050,70.535,65.562,157964,154776,202027,232.395,225.533,228.29,297.069,235.985,286.198,236.865,229.479,-0.453,250.235,244.115,290.818,237.222
2015-02-15,3431278474,250.235,0.025,3.0912652800516435e+17,42904662330,73.29,2.692,2.701,3.639,2.703,2.815,3.925,2.669,2.722,3.192,1.764,0.778,0.044,0.033,0.04,0.024,0.001,0.024,0.025,3140673511,3982530931,3838640198,3364733377,3216460242,3135525716,2361,3022,68.865,63.855,158929,155779,204635,242.694,227.801,229.573,295.437,243.11,285.407,245.785,230.895,-0.39,234.532,241.202,288.825,236.928
2015-02-16,3212312858,234.532,0.0235,3.4562524374856755e+17,42920787460,73.29,2.672,2.712,3.614,2.699,2.806,3.897,2.667,2.72,3.171,1.753,0.768,0.044,0.034,0.04,0.024,0.001,0.024,0.024,3168052663,3961866830,3824874762,3310728576,3234370078,3142084025,2301,2983,67.416,62.403,158765,156259,205240,243.641,228.353,230.704,293.809,238.821,284.289,241.704,231.215,-0.333,238.71,236.119,273.617,236.816
2015-02-17,3271420621,238.71,0.0239,3.430026783197005e+17,42936912590,73.29,2.677,2.717,3.591,2.686,2.793,3.869,2.657,2.713,3.149,1.752,0.767,0.044,0.034,0.04,0.024,0.001,0.024,0.024,3207407572,3941746549,3812710935,3278361009,3260212068,3151430133,2256,2949,66.687,61.644,159844,156889,205988,241.159,228.488,231.796,292.254,238.765,283.288,239.238,231.731,-0.277,239.529,238.067,257.124,236.105
2015-02-18,3248181763,239.529,0.024,3.4655827643312006e+17,42953037721,73.29,2.676,2.739,3.572,2.714,2.8,3.847,2.687,2.725,3.134,1.745,0.761,0.044,0.034,0.039,0.024,0.001,0.024,0.024,3241073123,3923667572,3800303701,3249949898,3270405616,3158298873,2221,2918,65.765,60.669,159921,157226,206231,237.59,229.503,232.72,290.85,239.147,282.326,238.423,232.23,-0.223,237.832,237.006,260.716,232.979
2015-02-19,3247057775,237.832,0.0238,3.77212876117137e+17,42969162851,73.29,2.657,2.751,3.554,2.702,2.789,3.82,2.68,2.718,3.113,1.749,0.765,0.043,0.034,0.039,0.024,0.001,0.024,0.024,3277134342,3907505068,3788144449,3251492912,3271901779,3164291522,2175,2884,64.835,59.68,159601,157144,205755,238.69,230.602,233.626,289.586,238.489,281.348,238.544,232.56,-0.175,242.991,235.973,259.368,233.256
2015-02-20,3285974858,242.991,0.0243,3.633780121957548e+17,42985287981,73.29,2.647,2.745,3.532,2.696,2.78,3.795,2.679,2.711,3.093,1.744,0.76,0.043,0.034,0.039,0.023,0.001,0.024,0.024,3294443184,3890702054,3777107755,3266703648,3274111908,3171971249,2140,2853,63.93,58.711,159642,157304,205964,240.117,232.249,234.571,288.325,240.74,280.505,240.694,233.164,-0.127,244.115,250.348,261.797,235.065
2015-02-21,3289971463,244.115,0.0244,3.1466481709601056e+17,43001413111,73.29,2.66,2.759,3.514,2.705,2.779,3.772,2.695,2.712,3.076,1.743,0.759,0.043,0.034,0.039,0.023,0.001,0.024,0.024,3283742545,3873377263,3766401463,3281486980,3272993978,3179150682,2093,2819,62.87,57.576,160266,157779,206885,241.646,233.553,234.965,287.054,242.428,279.705,242.693,233.78,-0.079,241.202,252.709,267.213,237.015
2015-02-22,3242758080,241.202,0.0241,3.2684241850453165e+17,43018030286,73.376,2.677,2.768,3.492,2.717,2.78,3.751,2.713,2.715,3.06,1.728,0.747,0.043,0.034,0.039,0.023,0.001,0.024,0.024,3256811060,3853156319,3754892817,3265698671,3262747861,3182949423,2024,2776,61.371,56.022,160471,157730,207477,242.769,234.717,235.346,285.568,241.815,278.859,242.471,234.182,-0.038,236.119,251.478,256.186,240.003
2015-02-23,3183857636,236.119,0.0236,3.4110402389448435e+17,43108454094,82.26,2.652,2.756,3.471,2.684,2.76,3.722,2.685,2.695,3.038,1.731,0.749,0.043,0.034,0.039,0.023,0.001,0.024,0.024,3252746028,3831493647,3742342593,3221176755,3244509505,3182659903,1995,2746,60.588,55.171,161765,158052,207695,240.479,235.801,235.312,283.933,238.967,277.92,239.146,234.232,-0.007,238.067,262.486,244.675,239.853
2015-02-24,3204929102,238.067,0.0238,3.1100997271169805e+17,43198877903,82.26,2.664,2.746,3.446,2.656,2.742,3.695,2.662,2.677,3.016,1.723,0.743,0.043,0.034,0.038,0.023,0.001,0.024,0.024,3243247240,3811915435,3730531308,3204210110,3232555274,3183791221,1954,2711,61.038,55.539,161328,158270,207591,238.463,237.222,234.964,282.448,238.517,277.044,237.94,234.41,0.018,237.006,275.364,248.965,238.622
2015-02-25,3204817484,237.006,0.0237,3.3935165802045286e+17,43289301712,82.26,2.675,2.73,3.424,2.674,2.744,3.675,2.678,2.68,3.002,1.704,0.726,0.042,0.034,0.038,0.023,0.001,0.024,0.024,3237052343,3792441242,3718977158,3201361382,3222947835,3185256257,1926,2681,60.828,55.238,161006,158451,207371,237.064,238.395,233.487,280.961,237.762,276.164,237.212,234.542,0.035,235.973,278.934,247.396,237.372
2015-02-26,3195794449,235.973,0.0236,3.561042653404521e+17,43413535842,82.26,2.702,2.703,3.401,2.65,2.728,3.649,2.654,2.665,2.981,1.699,0.722,0.042,0.034,0.038,0.023,0.001,0.024,0.024,3229729010,3772919935,3707478637,3200324570,3212633362,3187335660,1960,2670,60.304,54.697,160676,158586,207101,237.015,239.583,232.644,279.479,236.867,275.28,236.667,234.702,0.047,250.348,270.497,251.271,237.443
2015-02-27,3408271424,250.348,0.025,3.5732474772393715e+17,43593919256,82.26,2.687,2.683,3.375,2.653,2.725,3.628,2.65,2.663,2.965,1.671,0.698,0.042,0.034,0.038,0.023,0.001,0.024,0.024,3247199948,3754203516,3700902654,3303536775,3257268965,3203724017,2059,2682,60.706,55.101,162010,158802,207225,241.109,240.915,232.563,278.052,243.608,274.732,243.333,235.844,0.068,252.709,272.846,245.128,237.222
2015-02-28,3429013936,252.709,0.0253,3.393041767516713e+17,43774302670,82.26,2.672,2.678,3.351,2.653,2.72,3.606,2.646,2.661,2.949,1.651,0.681,0.042,0.035,0.038,0.023,0.001,0.025,0.025,3267063159,3736057310,3694927078,3383229851,3302722462,3221252209,2032,2652,59.843,54.284,163196,159270,208322,246.343,241.383,233.24,276.662,248.158,274.248,249.133,237.144,0.096,251.478,273.282,245.129,236.889
2015-03-01,3416303515,251.478,0.0251,3.404246428273111e+17,43954686084,82.26,2.654,2.68,3.335,2.645,2.712,3.584,2.636,2.656,2.933,1.65,0.681,0.042,0.035,0.038,0.023,0.001,0.025,0.025,3291855364,3717228457,3688803483,3419201640,3340032551,3237224698,2129,2664,58.806,53.307,164242,159331,209063,251.512,241.472,233.874,275.238,249.818,273.748,251.7,238.321,0.127,262.486,275.227,245.298,234.263
2015-03-02,3574502308,262.486,0.0262,3.326550604690451e+17,44135069498,82.26,2.687,2.68,3.312,2.71,2.739,3.574,2.699,2.685,2.928,1.604,0.644,0.042,0.035,0.038,0.023,0.001,0.026,0.026,3347661746,3700077509,3686291369,3497521315,3410694287,3262752525,2301,2702,59.581,54.185,164553,159806,209916,255.558,243.469,235.026,273.918,256.152,273.5,257.188,240.167,0.168,275.364,281.962,243.148,232.298
2015-03-03,3730011037,275.364,0.0275,3.706595941516247e+17,44315452912,82.26,2.711,2.698,3.295,2.741,2.752,3.56,2.734,2.702,2.92,1.586,0.629,0.042,0.036,0.038,0.023,0.001,0.026,0.027,3422673451,3685412464,3687252241,3625890207,3506281610,3297215704,2330,2695,60.926,55.659,165739,160403,210308,263.11,246.087,236.922,272.769,265.758,273.541,267.091,242.769,0.227,278.934,293.828,248.23,227.302
2015-03-04,3815689680,278.934,0.0279,3.5961961302162496e+17,44495836326,82.26,2.699,2.69,3.27,2.739,2.751,3.542,2.736,2.704,2.908,1.552,0.602,0.042,0.036,0.038,0.022,0.001,0.027,0.028,3509940907,3672493412,3690075042,3746932237,3604535667,3335560561,2346,2683,61.649,56.554,166264,160586,210357,272.261,248.902,238.66,271.711,272.346,273.66,275.003,245.479,0.296,270.497,293.97,253.57,224.221
2015-03-05,3709051959,270.497,0.027,2.999489940024509e+17,44676219740,82.26,2.725,2.705,3.249,2.773,2.766,3.53,2.774,2.723,2.901,1.513,0.572,0.042,0.036,0.037,0.022,0.001,0.027,0.027,3583263408,3658504708,3690492117,3748091046,3654313430,3365418573,2394,2683,62.135,57.294,166549,161020,210518,274.932,251.235,239.783,270.573,271.421,273.59,274.12,247.533,0.36,272.846,294.297,252.689,226.123
2015-03-06,3743490367,272.846,0.0273,3.395691131145062e+17,44856603155,82.26,2.749,2.707,3.234,2.801,2.78,3.518,2.809,2.741,2.896,1.498,0.561,0.042,0.037,0.038,0.022,0.001,0.027,0.027,3631151829,3644504470,3691656914,3744044116,3694370170,3396388720,2402,2670,62.47,57.983,166369,161037,210281,274.092,253.368,241.367,269.439,272.134,273.574,273.078,249.667,0.419,273.282,291.01,255.001,225.462
2015-03-07,3770745353,273.282,0.0273,3.287697143239352e+17,45036986569,82.26,2.76,2.709,3.216,2.817,2.789,3.505,2.832,2.755,2.889,1.473,0.543,0.042,0.037,0.038,0.022,0.001,0.027,0.027,3679970603,3630747093,3693395121,3751378125,3729268551,3427659762,2476,2678,60.927,56.839,166750,161082,210529,272.208,255.451,243.062,268.308,272.708,273.568,272.673,251.726,0.47,275.227,283.365,257.67,224.648
2015-03-08,3787174820,275.227,0.0275,3.5283249018714566e+17,45222292747,82.853,2.779,2.717,3.191,2.848,2.806,3.495,2.871,2.777,2.885,1.404,0.493,0.042,0.038,0.038,0.021,0.001,0.027,0.027,3732952218,3618343254,3695456214,3774417589,3756069605,3458413087,2788,2768,59.589,55.878,166561,160868,211179,273.785,257.881,244.905,267.267,273.967,273.604,274.182,253.801,0.514,281.962,283.896,253.059,225.153
2015-03-09,3905545346,281.962,0.0282,3.497755177566387e+17,45427448782,84.951,2.811,2.728,3.174,2.857,2.813,3.482,2.889,2.79,2.879,1.381,0.477,0.042,0.038,0.038,0.021,0.001,0.028,0.028,3780244080,3609576398,3700073557,3843621838,3799217887,3495119073,2831,2770,59.846,56.512,167813,161119,211410,276.824,261.156,246.775,266.481,277.965,273.788,278.27,256.192,0.557,293.828,290.818,248.466,224.866
2015-03-10,4037467862,293.828,0.0294,3.341047886803668e+17,45632604818,84.951,2.873,2.755,3.168,2.924,2.848,3.479,2.962,2.83,2.883,1.372,0.47,0.042,0.039,0.038,0.021,0.001,0.028,0.029,3824166484,3602548702,3707488817,3951778183,3863523833,3538544262,2873,2773,60.711,57.737,167943,161430,211458,283.672,265.139,249.072,265.864,285.896,274.228,286.773,259.227,0.607,293.97,288.825,243.593,226.036
2015-03-11,4046540196,293.97,0.0294,3.8700941958712384e+17,45798226169,84.951,2.884,2.759,3.147,2.925,2.854,3.467,2.97,2.842,2.878,1.327,0.441,0.042,0.039,0.038,0.021,0.001,0.029,0.029,3857145129,3595260175,3714940495,4020016943,3919117261,3580473611,2880,2765,60.838,58.207,168306,161645,211491,289.92,269.208,251.506,265.221,289.933,274.662,291.922,262.124,0.657,294.297,273.617,237.873,229.474
2015-03-12,4060711236,294.297,0.0294,3.282891220838586e+17,45897297468,84.951,2.916,2.78,3.133,2.928,2.86,3.456,2.979,2.854,2.874,1.31,0.429,0.042,0.039,0.038,0.021,0.001,0.029,0.029,3907382168,3588256273,3722539852,4052113660,3970008788,3621111025,2925,2771,61.72,59.399,168298,161697,211649,294.032,273.373,254.044,264.593,292.115,275.094,294.11,264.885,0.703,291.01,257.124,235.894,229.253
2015-03-13,4009443994,291.01,0.0291,3.278683380900481e+17,45996368768,84.951,2.958,2.801,3.12,2.972,2.885,3.451,3.023,2.885,2.876,1.28,0.41,0.042,0.04,0.038,0.021,0.001,0.029,0.029,3945375544,3581001603,3728845438,4032715775,3995524244,3656151036,2944,2769,61.824,59.827,168326,161751,211683,293.092,276.278,256.391,263.965,291.563,275.443,292.599,267.27,0.739,283.365,260.716,235.993,229.8
2015-03-14,3874168653,283.365,0.0283,3.293950116808865e+17,46095440067,84.951,2.97,2.825,3.102,2.952,2.882,3.438,3.006,2.886,2.87,1.251,0.391,0.042,0.04,0.038,0.021,0.001,0.029,0.029,3960150301,3572500304,3732039355,3950350864,3977722521,3680319690,2943,2761,60.978,59.294,168468,161860,212030,289.557,278.468,258.525,263.245,287.464,275.618,287.736,269.01,0.756,283.896,259.368,232.263,230.569
2015-03-15,3882361636,283.896,0.0284,3.2739802309214e+17,46194511367,84.951,3.007,2.832,3.09,2.973,2.896,3.431,3.025,2.905,2.87,1.228,0.377,0.042,0.04,0.038,0.021,0.001,0.029,0.028,3973748418,3564410980,3735343141,3900811035,3958275355,3703125440,2896,2739,59.66,58.283,166328,161593,212315,286.09,280.783,260.266,262.542,285.68,275.8,284.905,270.647,0.761,290.818,261.797,220.026,230.832
2015-03-16,4010403902,290.818,0.0291,3.344007298326075e+17,46293582667,84.951,3.0,2.838,3.074,2.982,2.905,3.422,3.029,2.918,2.869,1.193,0.356,0.042,0.04,0.038,0.021,0.001,0.029,0.029,3988728211,3559507753,3741388432,3945017272,3967439226,3732648867,2894,2731,60.138,59.005,166476,161826,212770,286.026,282.807,261.754,262.049,288.249,276.13,287.268,272.618,0.76,288.825,267.213,220.804,233.557
2015-03-17,3976505646,288.825,0.0289,3.2164369185896755e+17,46392653966,84.951,2.996,2.839,3.063,2.969,2.904,3.41,3.014,2.921,2.865,1.181,0.349,0.042,0.04,0.038,0.021,0.001,0.029,0.029,3980019323,3555511928,3746555844,3972114396,3964383585,3758597076,2870,2717,60.663,59.741,165034,161751,212488,287.846,283.768,263.041,261.668,288.537,276.409,288.668,274.364,0.753,273.617,256.186,226.535,235.626
2015-03-18,3711914210,273.617,0.0274,3.3211116034281286e+17,46491725266,84.951,3.027,2.856,3.055,2.995,2.921,3.405,3.036,2.942,2.867,1.169,0.342,0.042,0.04,0.038,0.021,0.001,0.028,0.028,3932215611,3549708028,3745794489,3849859637,3897357307,3766302340,2964,2744,61.043,60.315,164330,161656,212393,284.42,283.389,264.343,261.234,281.077,276.347,281.553,275.047,0.726,257.124,244.675,224.203,241.816
2015-03-19,3532769354,257.124,0.0257,3.444330721180449e+17,46590796566,84.951,2.997,2.854,3.035,2.938,2.898,3.386,2.975,2.924,2.856,1.141,0.325,0.042,0.04,0.038,0.021,0.001,0.027,0.027,3856795342,3541817888,3741112618,3666440354,3797495742,3761375458,2963,2739,60.361,59.808,163506,161641,212857,273.188,282.433,264.957,260.62,269.1,275.925,267.905,274.581,0.67,260.716,248.965,222.465,250.867
