Date,difficulty-btc--std7,hashrate-btc--mom3,hashrate-btc--mom7,hashrate-btc--var14,hashrate-btc--rsi3,hashrate-btc--roc7,mining_profitability-btc--roc3,sentinusd-btc--std3,sentinusd-btc--mom3,sentinusd-btc--var3,sentinusd-btc--trx14,sentinusd-btc--rsi7,sentinusd-btc--roc7,transactionfees-btc--mom7,transactionfees-btc--trx3,transactionfees-btc--rsi3,transactionfees-btc--rsi14,transactionfees-btc--rsi30,transactionfees-btc--roc3,transactionfees-btc--roc7,transactionfees-btc--roc14,median_transaction_fee-btc--trx3,median_transaction_fee-btc--rsi3,median_transaction_fee-btc--roc3,confirmationtime-btc--sma30,confirmationtime-btc--wma14,confirmationtime-btc--std3,confirmationtime-btc--std30,confirmationtime-btc--mom3,confirmationtime-btc--mom7,confirmationtime-btc--mom30,confirmationtime-btc--mom90,confirmationtime-btc--var30,confirmationtime-btc--trx7,confirmationtime-btc--trx14,confirmationtime-btc--rsi14,confirmationtime-btc--rsi90,confirmationtime-btc--roc14,confirmationtime-btc--roc90,marketcap-btc--mom7,marketcap-btc--trx3,marketcap-btc--rsi3,marketcap-btc--rsi7,marketcap-btc--roc3,transactionvalue-btc--mom3,transactionvalue-btc--mom7,transactionvalue-btc--mom14,transactionvalue-btc--mom90,transactionvalue-btc--trx14,mediantransactionvalue-btc--mom3,mediantransactionvalue-btc--mom7,mediantransactionvalue-btc--mom90,mediantransactionvalue-btc--var7,mediantransactionvalue-btc--trx7,mediantransactionvalue-btc--rsi14,mediantransactionvalue-btc--roc7,mediantransactionvalue-btc--roc90,fee_to_reward-btc--sma3,fee_to_reward-btc--std14,fee_to_reward-btc--std90,fee_to_reward-btc--trx3,fee_to_reward-btc--rsi7,fee_to_reward-btc--roc3,fee_to_reward-btc--roc7,fee_to_reward-btc--roc14,size-btc--std3,size-btc--std90,size-btc--mom3,size-btc--mom7,size-btc--mom14,size-btc--mom30,size-btc--mom90,size-btc--var3,size-btc--rsi3,size-btc--rsi7,size-btc--rsi14,size-btc--roc90,transactions-btc--std3,transactions-btc--std14,transactions-btc--mom7,transactions-btc--mom14,transactions-btc--mom90,transactions-btc--var3,transactions-btc--var7,transactions-btc--var30,transactions-btc--trx3,transactions-btc--roc3,transactions-btc--roc14,sentbyaddress-btc--std3,sentbyaddress-btc--std7,sentbyaddress-btc--mom3,sentbyaddress-btc--var7,sentbyaddress-btc--rsi3,sentbyaddress-btc--roc7,sentbyaddress-btc--roc14,top100cap-btc--mom7,top100cap-btc--rsi3,top100cap-btc--rsi7,top100cap-btc--roc14,activeaddresses-btc--std3,activeaddresses-btc--std7,activeaddresses-btc--mom14,activeaddresses-btc--trx3,activeaddresses-btc--rsi3,activeaddresses-btc--roc14,activeaddresses-btc--roc30,activeaddresses-btc--roc90,price-btc--mom3,price-btc--mom30,price-btc--trx3,price-btc--roc7,1d_binary_price_change
2013/12/09,48308054.2,264209296471118.0,725862583771241.0,4.3240525963702e+29,63.439,11.644,-23.908,695831996.0,-23767900.0,1.2104554158610688e+17,3.101,42.566,-20.902,-0.027,-3.364,44.257,49.052,50.7,-6.014,-10.601,16.226,-3.256,54.626,-6.541,8.204,7.856,0.752,1.323,1.259,-0.875,-1.548,0.643,0.438,-0.755,-0.177,50.583,50.077,-1.705,8.523,-715032934.0,-3.217,54.827,51.219,-6.427,1689.0,-823.099,2040.0,15311.0,2.823,-139.873,-166.299,282.162,10839.0,-0.539,46.054,-34.326,783.661,0.462,0.289,1.654,-5.152,45.71,4.861,-27.008,-14.45,45835.0,95036.0,3619.0,-58461.0,-17693.0,-27037.0,47039.0,525212084.0,51.817,45.722,47.452,37.488,17479.0,25485.0,-11962.0,-8171.0,10357.0,76375082.0,126546591.0,172274561.0,-5.265,-11.743,-11.409,24802.0,33347.0,-9850.0,277999971.0,50.706,-10.966,1.042,0.067,57.062,48.808,-1.285,37069.0,45320.0,13243.0,-4.032,53.698,9.26,20.374,121.109,-59.932,521.35,-3.254,-6.707,1.0
2013/12/10,47609287.0,336538351172504.0,1132781920707507.0,4.7230071346005e+29,75.426,17.994,19.098,218646864.0,-936495498.0,1.1951612738119808e+16,2.435,38.183,-35.458,-0.021,-3.4,46.495,49.642,50.975,-40.543,-8.259,-1.501,-0.64,65.957,27.21,8.173,7.787,0.704,1.344,0.115,0.3,-0.921,0.3,0.452,-0.725,-0.217,47.183,49.547,-17.187,4.167,-788595772.0,-0.598,66.158,56.876,27.358,-13810.0,-3662.0,-27710.0,9389.0,2.339,-200.949,-107.88,248.849,12881.0,-1.421,46.051,-25.326,359.442,0.328,0.29,1.655,-5.664,44.865,-52.401,-10.6,-42.364,60174.0,94730.0,26970.0,6339.0,-59625.0,17676.0,84540.0,905233819.0,61.107,50.157,49.679,78.905,17426.0,25703.0,-10036.0,-15793.0,18421.0,75912268.0,117539178.0,166001804.0,-2.741,-0.127,-18.976,24498.0,32495.0,-630.0,263980880.0,50.842,-15.853,-20.928,0.278,89.303,69.145,0.054,38554.0,44370.0,-24964.0,-2.108,52.078,-13.907,32.064,106.958,196.104,624.926,-0.64,-6.889,0.0
2013/12/11,140754439.0,1029865472876962.0,1033050021302347.0,3.9139443351709e+29,78.349,15.835,-11.391,230170538.0,66016849.0,1.3244619096383616e+16,1.849,43.53,-29.623,-0.041,-3.051,44.06,49.081,50.707,30.574,-15.147,-18.856,0.476,55.879,21.014,8.207,7.896,1.004,1.347,1.343,0.306,1.027,1.967,0.453,-0.47,-0.22,53.271,50.5,4.848,29.091,-1770703713.0,0.518,56.159,53.454,21.155,-4193.0,-2885.0,-16452.0,13065.0,1.892,-13.657,-179.258,224.097,14824.0,-2.204,44.867,-38.184,339.021,0.391,0.268,1.656,-3.445,47.75,80.433,-13.128,-39.648,20318.0,94616.0,75373.0,-36989.0,-69127.0,45195.0,81544.0,103206303.0,63.405,51.168,50.173,71.343,3625.0,23659.0,-12313.0,-28218.0,15053.0,3284943.0,97890646.0,159451696.0,-0.887,41.999,-29.592,183.886,29222.0,26157.0,213478026.0,51.077,-19.066,-29.663,0.463,94.321,77.372,1.254,2723.0,39363.0,-46339.0,-0.929,49.936,-23.255,31.542,98.528,154.149,573.687,0.476,-14.379,0.0
2013/12/12,175398592.0,615663338036047.0,1573697845421980.0,3.6234708319676e+29,78.891,26.221,-15.213,186015427.0,-236864800.0,8650434804600192.0,1.303,40.073,-46.67,-0.058,-3.454,36.308,47.508,49.967,-8.324,-21.56,-27.523,0.275,44.062,-0.317,8.263,8.016,1.211,1.307,0.653,0.364,1.67,1.776,0.427,-0.129,-0.194,53.772,50.582,11.043,25.153,-1631591736.0,0.315,44.348,49.381,-0.207,-3244.0,-5022.0,-19083.0,11722.0,1.471,-53.999,-363.206,170.121,7897.0,-2.909,43.738,-57.893,180.889,0.379,0.249,1.657,-3.524,44.445,-9.103,-33.488,-47.975,22201.0,93854.0,-2023.0,-67668.0,-78058.0,29011.0,69624.0,123224084.0,41.175,44.722,47.138,69.026,8705.0,20575.0,-25057.0,-40684.0,13426.0,18943818.0,58211608.0,159498912.0,-1.659,-8.5,-41.203,10923.0,21390.0,-11421.0,114380415.0,30.207,-31.954,-37.751,0.556,95.076,78.809,1.078,21641.0,33906.0,-71211.0,-2.124,27.131,-35.247,12.387,96.515,-2.712,516.991,0.275,-13.865,1.0
2013/12/13,187417200.0,225670110927210.0,958430917566188.0,3.6693202764509e+29,81.792,14.315,-16.54,165486673.0,40375558.0,6846459770341760.0,0.806,40.372,-24.768,-0.025,-2.934,43.015,48.304,50.302,-7.672,-10.229,-22.877,0.217,51.515,-5.092,8.253,8.053,0.484,1.302,0.776,1.353,-0.296,1.67,0.424,0.089,-0.166,50.72,50.142,-0.575,25.287,-529224293.0,0.255,51.899,51.525,-4.99,2137.0,-1509.0,-15227.0,11929.0,1.085,-37.403,-177.363,237.067,6430.0,-3.407,44.689,-38.722,543.592,0.374,0.239,1.657,-3.634,44.244,-4.557,-5.761,-42.124,21460.0,92766.0,-14519.0,8267.0,-72797.0,-7865.0,87176.0,115129489.0,48.325,46.78,48.029,96.878,7829.0,18415.0,-11950.0,-29970.0,16599.0,15321987.0,46202590.0,162623477.0,-1.845,-11.108,-33.333,9522.0,18281.0,-5164.0,83550186.0,47.711,-14.371,-27.23,0.492,96.328,81.192,2.164,18460.0,28625.0,-43624.0,-1.547,50.447,-23.005,18.703,170.113,-46.685,501.1,0.217,-5.035,0.0
2013/12/14,181365471.0,649273541446937.0,1114419545681788.0,3.8175113366858e+29,92.566,15.715,6.225,237681500.0,-427279167.0,1.41231238250032e+16,0.312,35.006,-69.532,-0.203,-3.411,30.522,46.344,49.416,-14.675,-50.821,-30.478,-0.044,43.444,-3.708,8.233,7.957,1.292,1.343,-1.455,-0.112,-0.596,-0.683,0.451,0.023,-0.168,45.701,49.363,-11.111,-8.586,1646848565.0,-0.008,43.896,49.341,-3.609,-4612.0,-15136.0,-16652.0,9186.0,0.69,-18.574,-247.406,253.083,403.658,-3.748,44.247,-47.667,1365.0,0.317,0.256,1.661,-6.383,39.193,-40.59,-67.229,-45.193,8279.0,92675.0,-28629.0,2503.0,-33029.0,-16354.0,27441.0,17133795.0,37.994,43.934,46.763,19.633,5084.0,19605.0,-13658.0,-21155.0,368.0,6462084.0,45740447.0,173163594.0,-2.844,-19.781,-28.201,5593.0,17623.0,-10668.0,77639150.0,36.19,-11.811,-17.15,0.408,67.057,70.596,2.225,15399.0,28289.0,-15835.0,-0.647,53.537,-9.659,10.994,170.263,-32.914,453.79,-0.044,18.602,0.0
2013/12/15,155142991.0,1136211699958118.0,2184581347640920.0,5.798047675102e+29,95.899,33.47,-7.772,334969053.0,-395708582.0,2.8051066564397376e+16,-0.188,32.123,-58.848,0.008,-4.115,24.688,45.272,48.933,-12.549,4.388,-23.251,-0.487,33.154,-2.239,8.215,7.985,0.887,1.333,-0.699,0.751,-0.539,-1.215,0.444,0.015,-0.163,50.26,50.039,10.169,-12.994,1246742599.0,-0.451,33.6,46.307,-2.131,-6130.0,-11517.0,-11816.0,5743.0,0.269,-37.679,-77.366,175.781,883.28,-4.105,42.017,-25.462,346.651,0.286,0.268,1.665,-7.382,39.994,-25.918,11.347,-32.652,8126.0,92706.0,1434.0,51456.0,-16744.0,-3683.0,10408.0,16509382.0,46.17,45.758,47.469,6.444,6699.0,20913.0,4849.0,-19816.0,400.0,11219201.0,31562169.0,181775376.0,-3.513,-10.206,-27.542,8554.0,12022.0,-4114.0,36133477.0,26.954,15.297,-23.278,0.433,61.332,68.461,2.046,5678.0,16454.0,-24992.0,-0.648,41.117,-15.028,17.759,102.532,-19.111,422.756,-0.487,13.764,0.0
2013/12/16,93021223.0,709977528698053.0,1404199149793123.0,6.1584937932689e+29,65.571,20.176,-5.95,1089228903.0,816956889.0,2.966049009372315e+17,-0.435,62.083,59.632,-0.054,-4.578,20.598,44.503,48.593,-19.976,-23.565,-31.668,-1.547,16.147,-11.0,8.206,7.875,0.869,1.356,-1.112,-1.018,-0.259,-0.881,0.46,-0.157,-0.181,45.617,49.289,-20.896,-10.945,-966615918.0,-1.512,16.34,38.102,-10.9,10155.0,6956.0,6133.0,22562.0,0.074,29.613,-7.877,281.789,808.005,-4.067,47.326,-2.476,988.665,0.275,0.263,1.188,-5.067,44.552,-10.133,-19.236,-41.049,10274.0,92786.0,2512.0,7160.0,-51302.0,62303.0,14078.0,26389096.0,59.382,48.944,48.675,8.501,15325.0,20351.0,5732.0,-6230.0,1429.0,58716908.0,40764252.0,161683192.0,0.149,15.415,-8.261,18982.0,14561.0,11716.0,53003856.0,72.624,7.088,-4.655,0.407,57.546,67.242,2.22,31564.0,26803.0,-364.0,2.438,79.429,-0.204,71.016,143.229,-95.717,356.072,-1.547,-9.566,0.0
2013/12/17,96692163.6,899885860975521.0,1677767055484805.0,7.5391898286166e+29,82.893,22.586,-27.22,1000092821.0,529430032.0,2.5004641287817037e+17,-0.612,50.502,43.368,-0.086,-5.774,12.104,42.319,47.625,-23.006,-36.316,-41.576,-3.487,7.025,-21.266,8.185,7.775,0.951,1.405,-0.179,-0.406,-0.648,-1.634,0.494,-0.383,-0.216,45.289,49.235,-1.478,-18.719,-2928337449.0,-3.454,7.094,28.229,-21.173,5694.0,4368.0,706.072,14074.0,-0.076,26.919,-19.538,259.718,643.391,-3.842,46.68,-6.142,668.95,0.291,0.267,1.13,-3.175,43.598,19.467,-17.75,-26.469,9120.0,92799.0,1619.0,-22848.0,-16509.0,28656.0,4809.0,20794933.0,39.193,44.662,47.048,2.932,15359.0,19308.0,106.0,-9930.0,7151.0,58972230.0,40957198.0,147510166.0,2.226,25.396,-12.818,20560.0,16197.0,16310.0,65586250.0,70.281,6.131,-10.694,0.18,56.297,66.909,2.145,29690.0,27361.0,-15325.0,2.387,52.747,-8.8,47.43,100.807,-181.782,219.75,-3.487,-26.594,0.0
2013/12/18,100363104.2,528615276961256.0,1683331151725214.0,8.8110139997479e+29,84.947,22.276,-29.486,501959708.0,702835271.0,6.299088710863437e+16,-0.73,50.988,13.612,-0.104,-7.534,7.465,40.185,46.659,-31.048,-44.876,-53.226,-6.074,3.53,-33.551,8.118,7.694,0.116,1.389,-0.899,-1.491,-1.995,-0.343,0.483,-0.564,-0.255,46.131,49.349,-14.07,-4.523,-4014573772.0,-6.043,3.56,20.856,-33.472,6367.0,-956.623,-3841.0,12066.0,-0.218,120.639,56.93,297.805,1248.0,-3.303,49.733,19.617,603.778,0.329,0.261,1.106,1.117,50.756,43.658,-11.348,-22.986,29403.0,93093.0,32067.0,8150.0,-28839.0,-51146.0,67196.0,216132034.0,77.088,58.424,52.583,49.121,12285.0,19728.0,14171.0,1858.0,21686.0,37729190.0,89918292.0,148724330.0,5.541,55.974,2.338,15135.0,24775.0,37835.0,153445651.0,85.2,23.453,-0.084,0.014,62.965,67.934,2.236,19668.0,34784.0,-3037.0,3.512,70.457,-1.648,10.048,129.075,-279.989,4.022,-6.074,-37.533,1.0
2013/12/19,104034044.8,1566999718445764.0,2355535530202840.0,9.7915419146182e+29,92.189,31.095,-24.692,226243847.0,-770982882.0,1.279656961585728e+16,-0.851,45.684,7.408,-0.066,-6.702,34.87,42.471,47.466,-17.525,-31.237,-46.062,-6.032,30.454,-20.458,8.033,7.51,0.757,1.489,-0.792,-2.463,-2.572,-0.828,0.554,-0.861,-0.32,41.922,48.681,-24.779,-11.504,-2856773588.0,-5.998,30.628,31.72,-20.359,-11692.0,-1492.0,-6513.0,10521.0,-0.371,-36.792,9.33,213.007,1202.0,-2.957,45.483,3.532,352.126,0.322,0.249,1.109,0.15,43.629,-6.572,-16.987,-44.787,45959.0,92910.0,-31329.0,-22146.0,-89814.0,-164082.0,17316.0,528065840.0,31.09,40.038,44.631,13.215,11978.0,17297.0,11996.0,-13061.0,11258.0,35868154.0,90096518.0,134922445.0,4.154,1.259,-15.715,15836.0,23510.0,-1494.0,138174400.0,47.722,20.106,-18.273,-0.037,49.185,65.057,2.436,21662.0,28731.0,-26299.0,1.822,44.333,-14.289,-24.07,104.595,-158.429,14.101,-6.032,-27.838,1.0
2013/12/20,107704985.4,305194776248254.0,1757291720805849.0,9.8863314898577e+29,59.748,22.96,-16.298,384144691.0,-445325528.0,3.689178583621914e+16,-1.013,41.321,-22.667,-0.054,-3.545,57.275,45.137,48.418,9.59,-24.41,-32.142,-4.155,47.465,-1.407,8.01,7.574,1.403,1.463,0.996,-0.186,-0.691,0.471,0.535,-0.812,-0.348,51.41,50.041,16.854,6.18,-2479402272.0,-4.115,47.704,39.265,-1.281,-5696.0,-3465.0,-4975.0,9077.0,-0.552,-48.889,-31.023,209.067,1375.0,-2.818,44.167,-11.053,515.106,0.344,0.249,1.111,1.868,50.759,21.714,4.889,-1.154,45907.0,92674.0,14298.0,5968.0,14235.0,-50045.0,58748.0,526871744.0,55.812,51.231,49.747,47.231,13702.0,16759.0,4964.0,-6986.0,12596.0,46934836.0,86138893.0,135372479.0,1.488,-3.897,-9.717,23111.0,23625.0,-11645.0,139537750.0,33.579,-0.808,-15.063,-0.12,34.268,61.058,1.734,24367.0,27273.0,-15873.0,0.136,40.337,-9.368,-7.22,131.378,-9.472,168.861,-4.155,-23.744,0.0
2013/12/21,111375926.0,-588873002188565.0,445184608089712.0,9.1954397022058e+29,33.722,5.425,-4.337,211655422.0,-481260580.0,1.1199504428619072e+16,-1.195,41.087,14.439,-0.06,-3.333,33.264,42.192,47.18,7.427,-30.597,-65.869,-3.267,34.395,10.779,7.988,7.741,2.139,1.385,1.708,1.671,-0.656,1.851,0.479,-0.437,-0.325,55.318,50.697,21.118,26.087,-3043343252.0,-3.451,32.356,33.686,8.672,-3206.0,449.376,-14687.0,9390.0,-0.736,-186.391,-110.887,128.163,3224.0,-3.171,39.569,-40.824,393.453,0.322,0.107,1.113,0.61,45.597,-17.474,23.148,-59.644,29410.0,92099.0,-30157.0,6622.0,9125.0,-100118.0,61153.0,216234096.0,48.796,48.414,48.459,54.27,11678.0,17038.0,2063.0,-11595.0,5222.0,34093644.0,79758413.0,143165964.0,-1.78,-31.225,-17.173,17270.0,25432.0,-38285.0,161695797.0,23.735,-6.641,-17.667,-0.124,10.96,45.726,1.323,26845.0,35067.0,-23487.0,-2.75,21.866,-15.565,-32.511,100.381,59.769,14.746,-3.267,-28.135,1.0
2013/12/22,204235793.0,-379030045623932.0,840293784620790.0,7.8735277254592e+29,62.646,9.646,-19.894,22143342.0,-245692158.0,122581894836224.0,-1.387,40.707,57.702,-0.046,-3.167,35.255,42.39,47.248,-4.801,-25.145,-21.86,-2.187,44.032,3.057,7.993,7.837,0.697,1.391,2.149,0.385,0.149,1.664,0.484,-0.055,-0.281,53.041,50.366,15.385,24.26,-2604504656.0,-2.584,40.014,36.471,0.428,-1130.0,3508.0,-8009.0,9052.0,-0.908,-130.598,-83.589,90.863,5038.0,-3.765,38.699,-36.906,174.612,0.315,0.099,1.117,-1.881,42.241,-7.002,4.209,16.034,17293.0,91948.0,13655.0,-9925.0,41531.0,-64915.0,23760.0,74765428.0,39.348,44.758,46.797,17.188,10310.0,15814.0,597.0,5446.0,-12390.0,26575028.0,77459817.0,152471485.0,-3.937,-24.73,11.518,13629.0,28156.0,-27481.0,198186518.0,18.646,-8.657,5.316,-0.151,7.138,39.633,1.318,26363.0,40995.0,9547.0,-4.383,20.108,8.335,-24.99,54.068,18.831,-40.298,-2.187,-23.929,1.0
2013/12/23,242672649.0,541203922748338.0,1588518114856134.0,7.428056407041e+29,71.07,18.993,-11.07,118781690.0,-144312222.0,3527272477026112.0,-1.599,37.686,-71.818,-0.03,-2.108,47.503,43.477,47.613,-12.355,-17.211,-36.72,-1.045,51.913,-2.026,7.991,7.909,0.454,1.389,0.331,1.257,-0.05,1.629,0.483,0.249,-0.227,52.493,50.287,2.924,23.977,-1736441859.0,-1.571,46.591,38.652,-5.034,-1684.0,-15304.0,-8348.0,6573.0,-1.099,-99.274,-159.91,88.804,5628.0,-4.336,39.302,-51.536,144.217,0.288,0.096,1.121,-2.638,43.779,-22.292,-9.303,-26.749,9676.0,91711.0,-14695.0,-11240.0,-4080.0,-40936.0,36481.0,23404023.0,47.618,47.283,47.844,27.647,2617.0,16478.0,-15085.0,-9353.0,-8284.0,1711926.0,91389737.0,160532707.0,-4.272,-16.654,-14.741,6033.0,29235.0,-10078.0,213666504.0,38.746,-22.388,-16.886,-0.163,5.687,36.839,1.139,25334.0,36337.0,-3795.0,-2.27,60.611,-2.429,1.038,94.466,-13.444,-88.554,-1.045,-16.055,1.0
2013/12/24,252859376.0,1376416038915841.0,921714786030032.0,7.3092829242396e+29,72.8,10.122,-1.142,110775403.0,-15489220.0,3067797469264992.0,-1.793,42.664,-45.618,-0.006,-1.199,47.076,43.449,47.603,6.38,-4.108,-38.933,0.073,62.595,9.187,7.989,7.992,0.094,1.387,-0.423,1.427,-0.051,1.53,0.481,0.487,-0.165,53.016,50.365,13.609,21.893,-285588957.0,-0.477,57.547,42.278,7.729,-299.34,-5544.0,-1176.0,8362.0,-1.268,16.398,-121.409,107.452,5119.0,-4.66,41.517,-40.667,154.202,0.28,0.095,1.124,-2.419,44.105,-7.522,-4.673,-21.594,5583.0,91184.0,-6614.0,-1611.0,-24459.0,-16147.0,49775.0,7791311.0,45.85,46.812,47.653,42.381,2426.0,16573.0,-11841.0,-11735.0,1354.0,1471161.0,95891734.0,164286525.0,-3.403,-0.404,-17.403,9964.0,28341.0,5862.0,200804017.0,53.9,-16.028,-10.879,-0.12,41.557,45.809,0.277,24297.0,38104.0,-24022.0,-2.219,38.171,-15.544,4.697,66.279,56.436,-31.818,0.073,-0.338,0.0
2013/12/25,238444557.0,286106778392954.0,597785286052488.0,6.537398807684e+29,59.38,6.469,-1.682,110587821.0,-400674.0,3057416532247936.0,-1.965,42.639,-46.959,0.022,-0.258,56.997,44.117,47.814,8.246,17.513,-35.222,1.906,81.989,16.165,8.008,8.114,0.402,1.419,0.368,1.653,0.565,0.72,0.504,0.724,-0.091,54.986,50.655,1.852,10.391,1264086857.0,0.332,63.342,44.253,6.434,-488.795,-3348.0,-4305.0,8814.0,-1.411,111.385,-92.843,194.018,2656.0,-4.368,47.472,-26.746,321.929,0.291,0.074,1.127,-1.123,47.063,12.011,-18.747,-27.967,7995.0,91215.0,14241.0,-27750.0,-19600.0,-13966.0,15444.0,15978307.0,61.71,51.04,49.271,9.604,1352.0,16570.0,-26045.0,-11874.0,-2117.0,457089.0,36007369.0,170461650.0,-2.464,4.813,-17.685,6341.0,16395.0,13866.0,67197923.0,58.397,-26.466,-9.22,-0.515,6.555,17.958,-2.293,20822.0,26714.0,-22690.0,-2.247,37.893,-14.837,-8.937,66.584,35.576,-52.702,0.612,20.896,1.0
2013/12/26,194020213.0,60517087981204.0,82035484391574.0,5.4625725215677e+29,67.632,0.826,17.577,133050990.0,-23826082.0,4425641485432960.0,-2.145,37.734,-47.876,0.046,3.804,88.821,50.496,49.929,31.245,31.744,-9.408,2.49,75.815,12.362,7.973,8.116,0.729,1.365,-0.421,1.628,-1.057,-0.09,0.466,0.733,-0.038,49.581,49.943,-9.444,-1.111,1190258688.0,1.743,83.321,54.808,13.264,160.693,-3451.0,-4943.0,6788.0,-1.557,74.376,-48.742,124.165,1940.0,-3.915,45.56,-17.822,123.435,0.296,0.07,1.104,-0.468,45.986,4.835,1.771,-15.517,9039.0,90797.0,-2261.0,17828.0,-4318.0,-85133.0,42785.0,20428114.0,41.406,46.252,47.506,34.675,4149.0,17268.0,-18956.0,-6960.0,4354.0,4303756.0,16795269.0,172900879.0,-2.575,-5.546,-11.988,6184.0,10441.0,170.0,27253155.0,35.744,-21.046,-5.171,-0.505,6.488,17.855,-2.479,7280.0,24129.0,-8162.0,-2.687,29.479,-6.239,-31.668,57.06,80.364,-66.196,1.879,18.582,1.0
2013/12/27,79384969.0,591897374966782.0,1208417384748560.0,4.7889073319227e+29,84.262,12.84,15.405,130986712.0,-137775799.0,4289379674672736.0,-2.321,37.954,-27.902,0.01,4.315,63.604,48.372,49.192,21.235,6.081,-19.813,2.702,82.289,12.274,7.956,8.103,0.931,1.359,-0.695,-0.264,-0.498,-0.31,0.462,0.599,-0.007,48.575,49.805,-5.435,-3.804,701068717.0,2.413,84.987,56.124,11.198,-1980.0,-1828.0,-5294.0,6689.0,-1.701,17.949,-54.571,110.154,1441.0,-3.565,43.657,-21.858,129.7,0.289,0.068,1.108,-1.423,41.276,-6.469,-26.746,-23.165,24960.0,90229.0,-21010.0,-36919.0,-30951.0,-118758.0,32725.0,155747431.0,20.928,38.006,44.132,28.836,3467.0,17728.0,-12415.0,-7451.0,10087.0,3004257.0,2920367.0,153252760.0,-2.173,-5.756,-12.431,6214.0,8360.0,-3998.0,17471413.0,42.929,-9.468,-10.199,-0.503,6.04,17.292,-2.841,6183.0,18691.0,-19600.0,-2.325,39.446,-13.424,-36.564,83.388,82.327,-138.243,2.753,13.492,0.0
2013/12/28,92415988.5,27819567723338.0,1214477855964391.0,3.7812311524569e+29,43.044,14.038,1.667,3537549.0,-136961979.0,3128564020864.0,-2.486,37.959,-26.497,0.043,3.828,67.046,48.939,49.382,20.34,31.638,-8.639,2.125,65.041,0.094,8.011,8.331,1.597,1.482,0.711,0.656,1.644,1.129,0.549,0.767,0.062,57.947,51.2,32.0,13.333,1391658935.0,2.233,77.905,54.99,8.897,-1082.0,-1224.0,-775.117,7678.0,-1.821,-103.431,-9.883,69.773,1526.0,-3.538,40.914,-6.149,86.053,0.292,0.063,1.11,-0.087,50.003,2.234,0.657,23.956,26010.0,89625.0,1450.0,3856.0,10478.0,-70857.0,62805.0,169132606.0,63.56,53.319,50.146,54.667,3880.0,18547.0,-8063.0,-6000.0,6848.0,3763063.0,6220931.0,126750261.0,-2.688,-13.402,-11.14,8701.0,10672.0,-15579.0,28472155.0,20.816,-10.328,-16.283,-0.425,5.984,17.235,-2.512,8673.0,21332.0,-32183.0,-2.738,24.751,-21.73,-42.622,62.566,67.731,-196.414,2.472,20.159,0.0
2013/12/29,105447008.0,-779526460472952.0,-318460930457446.0,3.3589989486212e+29,26.644,-3.334,1.167,154479155.0,167601426.0,5965952333132512.0,-2.599,48.804,4.704,0.07,5.074,84.162,53.161,50.827,8.665,50.38,12.567,1.332,55.297,-0.094,8.019,8.4,1.455,1.492,0.571,0.051,0.248,-0.263,0.556,0.818,0.12,52.026,50.379,5.357,-2.976,1154625728.0,1.692,71.527,54.082,-0.042,3030.0,708.887,4217.0,9422.0,-1.882,-94.383,-12.527,7.385,1696.0,-3.762,39.671,-8.766,6.004,0.308,0.063,1.112,2.408,56.17,16.59,27.588,32.958,28368.0,89376.0,8507.0,12680.0,2756.0,-75278.0,41169.0,201179672.0,58.996,51.889,49.596,30.835,3893.0,18661.0,-1571.0,-974.0,4164.0,3788873.0,6531797.0,109849641.0,-2.01,0.119,-1.868,10989.0,12611.0,-11276.0,39761656.0,16.946,-6.486,-14.582,-0.404,4.947,16.287,-2.538,11472.0,20969.0,-12046.0,-1.46,56.035,-8.524,-31.83,60.672,-0.69,-251.908,1.727,14.956,1.0
2013/12/30,118478027.5,-221187252613156.0,446026209387066.0,2.6352462342555e+29,64.267,4.482,-2.997,145908037.0,143825856.0,5322288818153696.0,-2.671,47.614,27.801,0.016,1.727,36.534,46.267,48.433,-8.544,10.694,-8.357,1.287,75.593,1.018,8.024,8.431,1.105,1.494,0.498,-0.097,0.142,0.623,0.558,0.751,0.162,50.683,50.183,16.185,8.092,1227215837.0,1.49,82.93,58.44,1.375,2515.0,2371.0,-12933.0,8458.0,-1.91,5.724,50.427,112.901,1534.0,-3.582,45.773,33.533,128.433,0.31,0.065,1.115,0.297,43.1,1.659,-4.168,-13.083,2672.0,89209.0,28865.0,6642.0,-4598.0,-25167.0,35545.0,1784737.0,59.568,52.086,49.674,25.475,6207.0,17895.0,1344.0,-13741.0,-1544.0,9632495.0,7357068.0,106970132.0,-0.234,5.62,-19.862,16374.0,13860.0,5805.0,48028266.0,70.07,9.661,-14.889,-0.331,42.689,27.994,-2.263,30389.0,21108.0,-24983.0,1.906,79.007,-14.062,-6.866,70.05,7.665,-291.564,1.633,17.018,0.0
