bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-std-30,mining_profitability-btc-sma-7,mining_profitability-btc-ema-14,marketcap-btc-ema-3,marketcap-btc-wma-3,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3
3548675896,243.701,0.0244,4.163534540779059e+17,2867406719,2.002,2.002,3543224158,3554488675,244.033,243.373,244.127
3540946181,243.629,0.0244,4.215126200432384e+17,2834959223,1.967,1.98,3542085169,3548546346,244.197,243.501,243.925
3560715912,244.579,0.0245,4.114954961919568e+17,2778457998,2.026,2.035,3551400541,3552119332,243.97,244.04,244.116
3571439433,245.811,0.0246,4.8208924972768166e+17,2696391376,2.013,2.013,3561419987,3562782717,244.673,244.925,245.037
3578629557,246.638,0.0247,4.331314494498877e+17,2586326857,2.018,2.016,3570024772,3573247242,245.676,245.782,246.019
3598525575,247.404,0.0247,4.167133856397148e+17,2444485491,2.032,2.02,3584275173,3587379212,246.617,246.593,246.883
3659012906,251.284,0.0251,4.500395363395786e+17,2264904981,2.055,2.036,3621644040,3625453238,248.442,248.938,249.216
3721793892,254.488,0.0254,4.773882253845852e+17,2039803854,2.078,2.061,3671718966,3680322177,251.059,251.713,252.239
3807353510,259.868,0.026,4.760059127041488e+17,1750704116,2.099,2.051,3739536238,3754110203,255.213,255.791,256.644
3925410959,269.135,0.0269,4.1646217765089216e+17,1457565474,2.074,2.072,3832473599,3852122298,261.164,262.463,263.605
3844391451,266.726,0.0267,4.247371448874364e+17,1447927116,2.134,2.102,3838432525,3865224964,265.243,264.594,266.386
3831569872,263.775,0.0264,4.849568825772799e+17,1430795311,2.165,2.123,3835001199,3851483913,266.545,264.185,265.652
3902639410,267.214,0.0267,4.2781115025987686e+17,1405896147,2.161,2.109,3868820304,3869241571,265.905,265.699,265.986
3893336454,268.111,0.0268,4.123414222710088e+17,1372807051,2.193,2.142,3881078379,3886143009,266.367,266.905,267.089
3942395393,271.908,0.0272,4.77235731733142e+17,1330917311,2.178,2.14,3911736886,3919416416,269.078,269.407,269.86
3995109118,276.61,0.0277,4.424229945132691e+17,1279362749,2.231,2.167,3953423002,3960575766,272.21,273.008,273.626
4028102405,279.731,0.028,4.4230559834727616e+17,1216915636,2.244,2.186,3990762704,4002820141,276.083,276.37,277.387
4163672527,289.505,0.029,4.66754163919462e+17,1141790153,2.262,2.217,4077217615,4090388585,281.949,282.938,284.098
4109802603,284.408,0.0284,4.63104205753461e+17,1051271758,2.302,2.26,4093510109,4114142545,284.548,283.673,285.328
4229333126,292.005,0.0292,4.787695428632096e+17,940928442,2.336,2.26,4161421618,4178546185,288.64,287.839,289.056
4372208204,301.252,0.0301,4.342586134327597e+17,802624957,2.346,2.282,4266814911,4280848911,292.555,294.546,295.363
4461346294,309.563,0.031,4.3284212225748704e+17,768486006,2.432,2.341,4364080602,4392964736,300.94,302.054,303.866
4632047440,324.762,0.0325,4.990304896223636e+17,735532150,2.497,2.403,4498064021,4531840519,311.859,313.408,315.777
4574466454,321.941,0.0322,5.0881647261872064e+17,806619086,2.502,2.395,4536265238,4574806756,318.755,317.674,320.818
4504972110,316.359,0.0316,4.6829832607216224e+17,923735158,2.528,2.423,4520618674,4549316113,321.021,317.017,319.62
4716680705,335.738,0.0336,4.7351682959733606e+17,1018571311,2.557,2.464,4618649689,4622408798,324.679,326.377,326.979
5264771112,384.145,0.0384,4.920973508520319e+17,1096921587,2.67,2.543,4941710401,4955441143,345.414,355.261,356.712
6216147947,449.287,0.0449,4.710300842548152e+17,1162125208,2.857,2.702,5578929174,5649111129,389.723,402.274,408.648
5833252888,401.566,0.0402,4.613419265999487e+17,1216298323,2.926,2.769,5706091031,5866137612,411.666,401.92,414.57
5357816815,372.194,0.0372,4.508096174697904e+17,1260863514,2.957,2.803,5531953923,5659350695,407.682,387.057,394.833
5510551675,383.625,0.0384,4.7519286397380685e+17,1296811695,3.063,2.841,5521252799,5513423591,385.795,385.341,382.805
5480703241,382.2,0.0382,4.530151889366742e+17,1324844490,3.113,2.856,5500978020,5470171648,379.34,383.771,381.007
5420700157,374.932,0.0375,4.282479994464229e+17,1345456745,3.192,2.913,5460839089,5455676438,380.252,379.351,378.804
5330899658,365.764,0.0366,4.7342683655775776e+17,1358986152,3.162,2.904,5395869373,5385800422,374.299,372.558,371.56
4678497060,315.768,0.0316,5.16455902777045e+17,1655163986,2.997,2.861,5037183217,5019665109,352.155,344.163,342.294
4832205465,327.694,0.0328,5.158640715948199e+17,2232459512,2.907,2.823,4934694341,4864085029,336.409,335.929,330.064
4903146805,333.683,0.0334,5.2640757411540186e+17,2646287232,2.84,2.787,4918920573,4842058068,325.715,334.806,328.701
4888532096,333.448,0.0333,5.008745320705759e+17,2967883255,2.739,2.732,4903726334,4884015894,331.609,334.127,332.568
4763559221,328.106,0.0328,4.850552697856634e+17,3225596752,2.706,2.731,4833642778,4828481443,331.746,331.117,330.816
4744168818,322.131,0.0322,5.658801673483295e+17,3432425691,2.59,2.697,4788905798,4774692832,327.895,326.624,326.009
4896263552,334.502,0.0335,5.57957968581092e+17,3597158071,2.505,2.637,4842584675,4823447919,328.246,330.563,329.312
4901798976,333.66,0.0334,4.451288514683177e+17,3725382474,2.549,2.671,4872191825,4873682142,330.098,332.111,332.019
4838504452,330.832,0.0331,4.931272137712749e+17,3820776271,2.509,2.621,4855348139,4869229143,332.998,331.472,332.386
4724247921,319.889,0.032,5.011203267792076e+17,3885758147,2.528,2.629,4789798030,4791925274,328.127,325.68,325.832
4796710977,324.813,0.0325,5.547338641975795e+17,3921840101,2.554,2.62,4793254504,4779522204,325.178,325.246,324.175
4759368608,324.123,0.0324,5.861381551863107e+17,3929818254,2.507,2.59,4776311556,4765962617,322.941,324.685,323.647
4757716531,322.867,0.0323,5.4477311822782925e+17,3909864650,2.5,2.568,4767014044,4764766298,323.934,323.776,323.61
4730604940,320.608,0.0321,5.538061141408396e+17,4836677283,2.503,2.529,4748809492,4744436082,322.533,322.192,321.947
4791649584,322.364,0.0322,5.658685258390085e+17,5640173788,2.394,2.475,4770229538,4765645860,321.946,322.278,321.862
5055556081,342.484,0.0342,5.703582421451415e+17,6243700767,2.445,2.499,4912892809,4913428725,328.485,332.381,332.131
5200142293,355.977,0.0356,5.670749211707916e+17,6701504598,2.363,2.447,5056517551,5083864771,340.275,344.179,345.877
5279495080,354.843,0.0355,5.2201173939915546e+17,7130225912,2.373,2.472,5168006316,5215720985,351.101,349.511,353.161
5364732317,360.479,0.036,5.635401074791685e+17,7480747970,2.374,2.462,5266369316,5308888234,357.1,354.995,357.85
5601169487,376.271,0.0376,5.328127040966088e+17,7752991326,2.439,2.518,5433769402,5468744696,363.865,365.633,367.436
5467454770,367.19,0.0367,6.603475462954733e+17,7954996825,2.449,2.494,5450612086,5494905934,367.98,366.411,369.098
5297193482,355.655,0.0356,5.615259287976928e+17,8092026332,2.513,2.504,5373902784,5404609912,366.372,361.033,362.936
5392037973,361.925,0.0362,5.500370983630404e+17,8167350949,2.469,2.484,5382970379,5372992609,361.59,361.479,360.713
5364288772,359.977,0.036,5.347042222644328e+17,8182674903,2.539,2.499,5373629575,5362355958,359.186,360.728,359.906
5586443528,374.789,0.0375,5.777207591854874e+17,8138337133,2.571,2.547,5480036552,5479991017,365.564,367.758,367.708
5869984779,393.696,0.0394,6.168077133164682e+17,8045405906,2.594,2.548,5675010665,5691188361,376.154,380.727,381.774
5875122405,393.935,0.0394,6.160761719464968e+17,8617306589,2.521,2.525,5775066535,5825296717,387.473,387.331,390.664
5897383375,395.33,0.0395,6.149412113115935e+17,9014661040,2.591,2.566,5836224955,5885396619,394.32,391.331,394.593
6231066237,417.576,0.0418,6.960316331282012e+17,9259966451,2.587,2.563,6033645596,6060514644,402.281,404.454,406.221
6202755406,415.562,0.0416,7.308510665901212e+17,9365178474,2.692,2.633,6118200501,6161297011,409.49,410.008,412.862
6451302915,432.058,0.0432,7.511132791947625e+17,9550140556,2.654,2.592,6284751708,6331747632,421.732,421.033,424.146
6452449468,432.019,0.0432,6.363575257291548e+17,9775976929,2.642,2.616,6368600588,6410451607,426.546,426.526,429.289
6510086779,435.76,0.0436,6.154350449246789e+17,9918303164,2.639,2.606,6439343683,6481077031,433.279,431.143,433.896
6597185574,441.485,0.0441,6.70548429864062e+17,9980692503,2.763,2.69,6518264629,6544029958,436.421,436.314,437.999
6827410103,456.742,0.0457,7.495876363711269e+17,9964646531,2.76,2.706,6672837366,6697781373,444.662,446.528,448.159
6826183331,456.521,0.0457,6.948152618535539e+17,9869782703,2.783,2.706,6749510349,6788425962,451.582,451.524,454.088
6806917645,455.108,0.0455,6.167366019326097e+17,9693787349,2.754,2.73,6778213997,6816754950,456.124,453.316,455.851
6872665745,459.385,0.0459,6.580036045327372e+17,9594497934,2.846,2.763,6825439871,6843002643,457.004,456.351,457.482
6922542459,462.587,0.0463,7.347122194323066e+17,11355056899,2.806,2.727,6873991165,6886646085,459.027,459.469,460.273
6790429115,453.641,0.0454,7.643446988482678e+17,12611456690,2.796,2.692,6832210140,6848173001,458.538,456.555,457.58
6550147207,437.468,0.0437,7.471552008592518e+17,13505145632,2.649,2.627,6691178673,6692307052,451.232,447.012,447.046
6575428221,439.047,0.0439,6.634494121391986e+17,14105235671,2.606,2.611,6633303447,6602834699,443.385,443.029,440.953
6604191700,440.857,0.0441,7.491979995910886e+17,14448355761,2.553,2.574,6618747574,6585596458,439.124,441.943,439.689
6804513121,454.111,0.0454,7.057186423653818e+17,15146242880,2.461,2.53,6711630347,6699558497,444.672,448.027,447.182
6812078852,454.511,0.0455,6.450238523629057e+17,15728047068,2.446,2.576,6761854600,6774909083,449.826,451.269,452.102
6422816623,428.423,0.0428,8.092170508146853e+17,16171453931,2.416,2.537,6592335611,6616186782,445.682,439.846,441.4
6257316357,417.265,0.0417,8.914379298737894e+17,16487633135,2.408,2.52,6424825984,6404943528,433.4,428.555,427.192
6362188048,424.113,0.0424,8.220629777548378e+17,16683819616,2.373,2.446,6393507016,6337335580,423.267,426.334,422.549
6378528023,425.095,0.0425,7.202570086832394e+17,16764226617,2.353,2.435,6386017519,6352879420,422.158,425.715,423.463
6438637752,428.988,0.0429,7.667332318896799e+17,16730523530,2.352,2.42,6412327636,6405859558,426.065,427.351,426.878
6386815540,425.418,0.0425,7.431419068234726e+17,17121165627,2.324,2.37,6399571588,6402708358,426.5,426.385,426.554
6491043325,432.258,0.0432,7.14309478178864e+17,17895868629,2.207,2.328,6445307457,6447566468,428.888,429.322,429.433
6507250695,433.24,0.0433,7.045287389581608e+17,18405451352,2.202,2.318,6476279076,6481775713,430.306,431.281,431.609
6449181464,429.271,0.0429,7.770801138273964e+17,18671633268,2.146,2.277,6462730270,6475514851,431.59,430.276,431.092
6489027901,431.819,0.0432,8.502728473308069e+17,18704808533,2.196,2.282,6475879085,6478782888,431.443,431.047,431.206
6497325225,432.241,0.0432,8.448980190434047e+17,18525766947,2.147,2.248,6486602155,6486535490,431.11,431.644,431.605
6462768454,429.829,0.043,7.472426395744558e+17,18769114883,2.107,2.221,6474685305,6478663952,431.296,430.737,430.965
6736738330,447.946,0.0448,7.602509344101715e+17,18865258989,2.127,2.216,6605711817,6605512854,436.672,439.341,439.289
6842235932,454.849,0.0455,8.506473383342113e+17,18816455846,2.166,2.232,6723973875,6743825485,444.208,447.095,448.378
6769859847,449.909,0.045,8.28815858579432e+17,18621565864,2.14,2.209,6746916861,6788464956,450.901,448.502,451.229
6688763211,444.408,0.0444,8.503988693884026e+17,18275916133,2.181,2.222,6717840036,6741374210,449.722,446.455,447.982
6732346505,447.174,0.0447,9.018395842454264e+17,17770711761,2.154,2.209,6725093271,6724070964,447.163,446.814,446.708
6709609259,445.538,0.0446,8.871314970840957e+17,17091810119,2.172,2.201,6717351265,6713714000,445.706,446.176,445.895
6455051806,428.513,0.0429,8.932393738344833e+17,16769159078,2.136,2.147,6586201536,6586120074,440.408,437.345,437.298
6484300270,430.349,0.043,7.56259841602953e+17,16531019594,2.096,2.115,6535250903,6512102280,434.8,433.847,432.269
6088222786,403.973,0.0404,7.162187224883252e+17,15966093159,2.012,2.065,6311736844,6281386784,420.945,418.91,416.855
5597287391,371.323,0.0371,7.661744796037043e+17,15037594956,1.965,2.021,5954512118,5908768003,401.882,395.117,392.044
5796304260,384.435,0.0384,7.805046851986678e+17,14065492854,1.905,2.002,5875408189,5778618391,386.577,389.776,383.321
5776110396,383.0,0.0383,9.888738781965452e+17,14445706251,1.843,1.961,5825759292,5753037850,379.586,386.388,381.532
5784894313,383.472,0.0383,8.422177701200558e+17,14696825792,1.754,1.903,5805326803,5783867998,383.636,384.93,383.475
5929003372,392.939,0.0393,8.335087885093473e+17,14825412880,1.757,1.891,5867165087,5855484856,386.47,388.934,388.127
6251002795,414.174,0.0414,7.63162464436581e+17,14834654197,1.754,1.891,6059083941,6065984907,396.862,401.554,401.979
5941306393,393.566,0.0394,8.94584504986077e+17,14724774452,1.785,1.899,6000195167,6042488023,400.226,397.56,400.331
5870827719,388.784,0.0389,9.796674427132782e+17,14493064534,1.792,1.885,5935511443,5957683123,398.841,393.172,394.609
5986340102,396.316,0.0396,9.53924505647598e+17,14133533739,1.78,1.873,5960925772,5940330356,392.888,394.744,393.347
5987073722,396.252,0.0396,1.0082179944028252e+18,13636075377,1.769,1.838,5973999747,5967454848,393.784,395.498,395.028
5941533615,393.133,0.0393,9.420077250766298e+17,13235382101,1.791,1.818,5957766681,5964181398,395.233,394.315,394.703
5960108908,394.257,0.0394,9.2872296666776e+17,13017830827,1.77,1.798,5958937794,5958411279,394.547,394.286,394.215
5804152379,383.843,0.0384,9.025767268394208e+17,12548718048,1.725,1.768,5881545087,5879034761,390.411,389.064,388.862
5686750560,375.988,0.0376,9.792830594866738e+17,11798074208,1.68,1.751,5784147823,5771444224,384.696,382.526,381.651
5722661381,378.256,0.0378,1.0441859113318396e+18,11678786698,1.668,1.745,5753404602,5724272941,379.362,380.391,378.431
5716373948,377.724,0.0378,1.0650531173196536e+18,11903532919,1.643,1.728,5734889275,5713532528,377.323,379.058,377.612
5650168188,373.237,0.0373,1.0608044471768698e+18,12028085866,1.618,1.689,5692528732,5684318974,376.406,376.147,375.569
5667559811,374.287,0.0374,9.865721429822996e+17,12055551403,1.624,1.694,5680044271,5669898293,375.083,375.217,374.51
5637534732,372.194,0.0372,1.0505345577856302e+18,11986596936,1.615,1.682,5658789502,5649648668,373.239,373.705,373.065
5732471156,378.35,0.0378,1.1185603237088892e+18,11819535057,1.595,1.649,5695630329,5690007124,374.943,376.027,375.62
5878189534,387.86,0.0388,1.0472922003706324e+18,11550109447,1.612,1.663,5786909932,5789507608,379.468,381.944,382.079
5719660327,377.282,0.0377,1.113702391836384e+18,11170915985,1.612,1.669,5753285129,5774638534,381.164,379.613,380.986
5725843416,377.566,0.0378,1.3173822446230876e+18,14002788484,1.562,1.616,5739564273,5749173406,380.903,378.589,379.187
5718164014,376.95,0.0377,1.2101617970380974e+18,16753067283,1.524,1.556,5728864143,5720973200,377.266,377.77,377.211
5683662489,374.584,0.0375,1.1597953475483072e+18,18731306024,1.482,1.54,5706263316,5702193152,376.367,376.177,375.87
5762785803,379.689,0.038,1.262694453920095e+18,20166005337,1.431,1.501,5734524560,5728974400,377.074,377.933,377.531
5784179299,380.995,0.0381,1.262712920530302e+18,21167973476,1.435,1.496,5759351930,5760295332,378.423,379.464,379.491
5815766324,382.955,0.0383,1.2873390045524884e+18,22375193300,1.367,1.467,5787559127,5796407229,381.213,381.209,381.757
5921757828,389.825,0.039,1.1304509961284468e+18,23499208681,1.317,1.453,5854658477,5863497572,384.591,385.517,386.063
6077939191,400.002,0.04,1.1820928690419686e+18,24400096307,1.338,1.448,5966298834,5982183259,390.927,392.76,393.769
6149775364,404.62,0.0405,1.132515314696362e+18,25101891337,1.367,1.438,6058037099,6087827050,398.149,398.69,400.615
6154011412,404.798,0.0405,1.0846848861601116e+18,25620959298,1.349,1.42,6106024255,6139920692,403.14,401.744,403.939
6307245596,414.783,0.0415,1.0124051833433832e+18,25968259853,1.4,1.445,6206634926,6229922496,408.067,408.264,409.761
6399505502,420.743,0.0421,1.1984301457633933e+18,26150637506,1.405,1.452,6303070214,6327836518,413.441,414.503,416.099
6400644644,420.701,0.0421,1.1920161440760924e+18,27007742704,1.407,1.431,6351857429,6384698422,418.743,417.602,419.729
6544931380,430.082,0.043,1.1944883459119626e+18,28962488163,1.408,1.422,6448394405,6472598155,423.842,423.842,425.399
6675688921,438.567,0.0439,1.1039851383744128e+18,30428420791,1.39,1.404,6562041663,6586262361,429.783,431.205,432.761
6654227687,437.065,0.0437,1.0393156753821674e+18,31473915863,1.387,1.398,6608134675,6643165380,435.238,434.135,436.402
6510180411,427.514,0.0428,1.1086403336315052e+18,32140029315,1.391,1.388,6559157543,6585780921,434.382,430.825,432.54
6415299573,421.19,0.0421,1.0386033211571096e+18,32450132597,1.335,1.365,6487228558,6486747871,428.59,426.007,425.944
6448697649,423.3,0.0423,1.1042606075499004e+18,32727928335,1.336,1.384,6467963103,6447812084,424.002,424.654,423.299
6464988024,424.262,0.0424,1.252628193130969e+18,33029437066,1.322,1.359,6466475564,6451276491,422.917,424.458,423.429
6588312769,432.256,0.0432,1.0938308152614816e+18,33075404069,1.337,1.374,6527394167,6523935334,426.606,428.357,428.099
6542206952,429.127,0.0429,1.202967480862774e+18,32866901546,1.326,1.352,6534800559,6544705737,428.548,428.742,429.359
6660111794,436.765,0.0437,1.1217773474357756e+18,32399016986,1.32,1.347,6597456177,6608843676,432.716,432.754,433.468
6629706127,434.676,0.0435,1.0709942428232968e+18,31660252804,1.338,1.361,6613581152,6625258153,433.523,433.715,434.448
6583928785,431.575,0.0432,1.2198447904098555e+18,30631015901,1.368,1.369,6598754968,6611885067,434.339,432.645,433.474
6429183134,421.323,0.0421,1.1422914531674758e+18,29280691319,1.334,1.356,6513969051,6514185516,429.192,426.984,426.966
6403654227,419.557,0.0474,1.2262685643133233e+18,27552249374,1.354,1.354,6458811639,6442209622,424.152,423.271,422.149
6167597659,403.989,0.0537,1.2477485137808916e+18,25159198627,1.321,1.338,6313204649,6289880761,414.957,413.63,412.067
6175701433,404.42,0.0457,1.1450690532473568e+18,22220285656,1.337,1.336,6244453041,6210992307,409.322,409.025,406.799
6259124198,409.784,0.0454,1.1900170709255578e+18,18476847752,1.314,1.312,6251788619,6216062186,406.064,409.405,407.03
6304557193,412.669,0.0413,1.0465622847438042e+18,17730829532,1.326,1.342,6278172906,6267936901,408.958,411.037,410.332
6295032797,411.941,0.0413,1.3060660508682465e+18,17259997551,1.315,1.342,6286602852,6292222829,411.465,411.489,411.824
6325197065,413.802,0.0415,1.2525883329392632e+18,16721611487,1.319,1.336,6305899959,6311702331,412.804,412.645,412.993
6415110082,419.577,0.042,1.283484618206525e+18,16108899455,1.315,1.334,6360505020,6365126196,415.107,416.111,416.38
6321485551,413.346,0.0413,1.172335299208189e+18,15412999976,1.322,1.327,6340995286,6353312314,415.575,414.729,415.499
6314071977,412.764,0.0413,1.07079589339823e+18,14622040575,1.318,1.323,6327533632,6333382853,415.229,413.746,414.094
6334764996,414.027,0.0414,1.118465268426505e+18,13719589957,1.356,1.336,6331149314,6325654082,413.379,413.887,413.492
6363138186,415.778,0.0416,1.237679013060569e+18,12681869038,1.332,1.34,6347143750,6345502755,414.19,414.832,414.692
6359689803,415.443,0.0422,1.2771089879576474e+18,11472228714,1.319,1.328,6353416777,6356685130,415.083,415.138,415.319
6404007385,418.234,0.0418,1.141124392951337e+18,10028650794,1.321,1.326,6378712081,6382423325,416.485,416.686,416.895
6326489028,413.077,0.0413,1.1514879985191492e+18,8242744955,1.309,1.313,6352600554,6357861943,415.585,414.881,415.19
6242939372,407.531,0.0408,1.1183388633463848e+18,5904489233,1.304,1.305,6297769963,6297633926,412.947,411.206,411.164
6286306476,410.271,0.041,1.1744945950278226e+18,5291520761,1.303,1.303,6292038219,6278547866,410.293,410.739,409.825
6279846322,409.752,0.041,1.13019014563072e+18,5444555796,1.282,1.299,6285942271,6275848548,409.185,410.245,409.555
6366132948,415.288,0.0415,1.1969308152706268e+18,5590209629,1.272,1.299,6326037609,6324066327,411.77,412.766,412.606
6393782222,416.991,0.0417,1.2099977904320097e+18,5729045260,1.279,1.299,6359909916,6365576480,414.01,414.879,415.217
6377403250,415.821,0.0416,1.2425259273580938e+18,5861547194,1.269,1.291,6368656583,6380984524,416.033,415.35,416.122
6371859431,415.36,0.0415,1.2087310877675533e+18,5988135891,1.274,1.288,6370258007,6377361169,416.058,415.355,415.786
6387015602,416.249,0.0416,1.2374261562281958e+18,6109178947,1.281,1.289,6378636805,6380361487,415.81,415.802,415.882
6437540816,419.438,0.0419,1.2409274288578424e+18,6224999871,1.268,1.278,6408088810,6409752181,417.016,417.62,417.695
6500713094,423.456,0.0423,1.2130335732649034e+18,6335885052,1.301,1.307,6454400952,6460706086,419.714,420.538,420.916
6417874899,417.945,0.0418,1.3820203150926236e+18,6442089367,1.287,1.294,6436137926,6448765284,420.28,419.241,420.031
6341308846,412.853,0.0413,1.2730864525691205e+18,6543840726,1.274,1.282,6388723386,6393398238,418.085,416.047,416.317
6375548337,414.983,0.0415,1.0982886435290176e+18,6641343803,1.267,1.27,6382135861,6371189600,415.26,415.515,414.767
6379492204,415.156,0.0415,1.137475707111986e+18,6811673833,1.288,1.289,6380814033,6371813689,414.331,415.335,414.714
6426917772,418.138,0.0418,1.2720086902049792e+18,6999230491,1.268,1.272,6403865902,6402547677,416.092,416.737,416.618
6425916996,417.978,0.0418,1.145184661002928e+18,7177811678,1.284,1.277,6414891449,6418513123,417.091,417.358,417.561
6436410031,418.564,0.0419,1.3418230795756444e+18,7184856843,1.256,1.281,6425650740,6431330309,418.227,417.961,418.298
6475195813,420.973,0.0421,1.309959223566188e+18,7147903172,1.264,1.278,6450423276,6454054083,419.172,419.467,419.671
6481739247,421.292,0.0421,1.272804194275914e+18,7066260410,1.28,1.284,6466081262,6472003233,420.276,420.38,420.731
6463604511,420.006,0.042,1.214019896992322e+18,6938351182,1.284,1.275,6464842886,6471581307,420.757,420.193,420.596
6469804979,420.314,0.042,1.1918548315547602e+18,6761550311,1.266,1.276,6467323932,6469727201,420.538,420.254,420.375
6419251016,416.933,0.0417,1.285692923345095e+18,6531888901,1.29,1.283,6443287474,6443494586,419.084,418.593,418.572
6451074567,418.889,0.0419,1.4351535670562967e+18,6243536429,1.284,1.281,6447181021,6443588452,418.712,418.741,418.475
6471073449,420.07,0.042,1.3075451508200256e+18,5887876204,1.275,1.277,6459127235,6455770083,418.631,419.406,419.154
6529643226,423.767,0.0424,1.26193256174764e+18,5451751074,1.275,1.274,6494385230,6497025191,420.909,421.586,421.722
6528865616,423.615,0.0424,1.3244479194909422e+18,4913782441,1.276,1.281,6511625423,6519492792,422.484,422.6,423.075
6524674584,423.23,0.0423,1.377286569501318e+18,5304445038,1.284,1.28,6518150004,6526899702,423.537,422.915,423.448
6576377192,426.47,0.0426,1.3610182748224138e+18,6418172071,1.258,1.257,6547263598,6551224394,424.438,424.693,424.914
6628263203,429.738,0.043,1.2529752364621934e+18,7113601822,1.239,1.248,6587763400,6593703096,426.48,427.216,427.564
6600240192,427.826,0.0428,1.3374316235578655e+18,8007261906,1.24,1.252,6594001796,6605604029,428.012,427.521,428.237
6594053523,427.315,0.0427,1.2723436318772764e+18,8876826455,1.225,1.237,6594027659,6601817359,428.293,427.418,427.889
6617118749,428.717,0.0429,1.29270886913765e+18,9588294807,1.224,1.24,6605573204,6606617247,427.953,428.068,428.101
6739842686,436.562,0.0437,1.3310734906272622e+18,10174885328,1.23,1.257,6672707945,6674636513,430.865,432.315,432.406
6844381753,443.215,0.0443,1.4464295088826862e+18,10657238398,1.215,1.245,6758544849,6771658230,436.165,437.765,438.581
6880953660,445.474,0.0445,1.2621009095943332e+18,11049014157,1.24,1.249,6819749254,6845244529,441.751,441.62,443.236
6888382990,445.852,0.0446,1.3241852904324895e+18,11359588115,1.244,1.246,6854066122,6878573007,444.847,443.736,445.287
6994324237,452.604,0.0453,1.2332019926679186e+18,11595486844,1.237,1.243,6924195180,6940115392,447.977,448.17,449.165
7069582671,457.376,0.0457,1.1400412887346108e+18,11761204568,1.259,1.249,6996888925,7014296579,451.944,452.773,453.865
7159667369,463.109,0.0463,1.258883182675431e+18,11859683611,1.295,1.285,7078278147,7102081947,457.696,457.941,459.447
7093422562,458.712,0.0459,1.272940039164825e+18,11892594441,1.268,1.27,7085850354,7111530849,459.732,458.327,459.955
6871834139,444.29,0.0444,1.1732148303367055e+18,11859644097,1.286,1.274,6978842247,6993669152,455.37,451.308,452.234
6950178394,449.257,0.0449,1.2938259124624294e+18,11760798909,1.302,1.289,6964510320,6947937670,450.753,450.283,449.177
6991735540,451.828,0.0452,1.344250458487508e+18,11594896699,1.305,1.283,6978122930,6957899591,448.458,451.055,449.715
6964371929,449.954,0.045,1.3620579433201628e+18,11452800710,1.314,1.284,6971247430,6971127544,450.346,450.505,450.462
6908561835,446.236,0.0446,1.362372439955789e+18,11280041146,1.316,1.286,6939904632,6941027484,449.339,448.37,448.407
6912105048,446.352,0.0446,1.388017230193283e+18,11048651428,1.275,1.278,6926004840,6919635124,447.514,447.361,446.914
6923640850,446.988,0.0447,1.4304859581300278e+18,10754847951,1.295,1.284,6924822845,6917282413,446.525,447.175,446.651
6920378736,446.657,0.0447,1.3980124171373435e+18,10393339043,1.289,1.28,6922600790,6920087159,446.666,446.916,446.716
6996604354,451.464,0.0451,1.419916639127675e+18,9956752706,1.276,1.283,6959602572,6959035230,448.369,449.19,449.115
7099576897,457.988,0.0458,1.34951892945477e+18,9434672140,1.283,1.283,7029589735,7035386356,452.036,453.589,453.925
7095197765,457.595,0.0458,1.440489818562726e+18,8811914564,1.29,1.291,7062393750,7080225240,455.683,455.592,456.704
7104983971,458.102,0.0458,1.558690163237946e+18,8065192132,1.286,1.288,7083688860,7100820723,457.895,456.847,457.914
7054897110,454.748,0.0455,1.436320908424945e+18,7155801557,1.291,1.285,7069292985,7078309506,456.815,455.797,456.34
7023112006,452.584,0.0453,1.394918477133306e+18,7556469282,1.259,1.26,7046202496,7047352368,455.144,454.19,454.225
7000424286,451.025,0.0451,1.309864521965032e+18,8451169522,1.253,1.253,7023313391,7017065664,452.785,452.608,452.165
7052007375,454.247,0.0454,1.434381248158705e+18,8892090382,1.241,1.249,7037660383,7029997117,452.618,453.427,452.895
7065827064,455.025,0.0455,1.3866185912933706e+18,10028974696,1.229,1.242,7051743724,7050320038,453.432,454.226,454.099
7082209847,455.975,0.0456,1.4155966010423772e+18,11125576792,1.199,1.227,7066976785,7071715174,455.082,455.1,455.37
7081222511,455.809,0.0456,1.32185723775767e+18,12034113735,1.194,1.229,7074099648,7078985715,455.603,455.455,455.734
7046302964,453.459,0.0493,1.4337996492826289e+18,12794711280,1.175,1.216,7060201306,7063927293,455.081,454.457,454.661
7055529799,453.949,0.0493,1.3665173382139313e+18,13432523554,1.203,1.226,7057865552,7056736306,454.406,454.203,454.096
6987995887,449.494,0.0519,1.2722249408761784e+18,13964385066,1.184,1.206,7022930720,7020225037,452.3,451.848,451.64
6865494387,441.529,0.0511,1.4012059100551936e+18,14402038759,1.18,1.204,6944212553,6938000789,448.324,446.688,446.254
6875520657,442.068,0.0477,1.323213846256798e+18,14753870662,1.18,1.203,6909866605,6890924438,444.363,444.378,443.126
6864643117,441.268,0.0461,1.656801374067164e+18,15025910540,1.195,1.208,6887254861,6868410842,441.621,442.823,441.578
6872915875,441.669,0.0462,1.8076239988053071e+18,15222436878,1.177,1.195,6880085368,6870592419,441.668,442.246,441.602
