difficulty-btc-sma-30,difficulty-btc-trx-14,difficulty-btc-trx-90,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-90,hashrate-btc-wma-30,hashrate-btc-trx-90,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,transactionfees-btc-var-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-90,confirmationtime-btc-sma-30,confirmationtime-btc-trx-90,marketcap-btc-ema-90,marketcap-btc-trx-90,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-std-90,transactionvalue-btc-var-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-30,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-wma-90,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,size-btc-sma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,transactions-btc-trx-30,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-trx-90,top100cap-btc-rsi-90
48084552864,0.074,0.189,3.4332814097103955e+17,3.439816972013494e+17,3.392927343049187e+17,3.4422695624500224e+17,0.166,2.478,2.606,2.454,2.467,2.673,2.443,2.47,2.506,-0.791,217703863,0.001,0.004,-0.258,10.153,0.028,3424498511,-0.225,2292,2419,1504.0,565823,77.548,73.908,63.751,78.055,75.087,69.853,77.191,68.143,0.425,0.445,0.44,0.426,0.456,0.429,0.046,396693,82089,84674,1684640978,1792432910,0.007,0.042,0.096,20.347,-0.006,52.108
48124450288,0.077,0.188,3.4477743978745606e+17,3.442962072483072e+17,3.399150935724562e+17,3.457935330196368e+17,0.165,2.487,2.605,2.459,2.469,2.669,2.45,2.471,2.504,-0.786,218692858,0.001,0.004,-0.256,10.087,0.028,3423511469,-0.223,2289,2423,1499.0,561729,76.895,73.453,63.808,74.639,73.626,69.47,75.806,67.895,0.423,0.446,0.441,0.429,0.456,0.429,0.046,396472,74209,84303,1376727038,1776764695,0.011,0.045,0.095,20.344,-0.006,51.953
48164347713,0.079,0.186,3.4495544240468915e+17,3.4403456919213594e+17,3.3940876663178445e+17,3.439935186960521e+17,0.163,2.488,2.604,2.468,2.472,2.666,2.46,2.473,2.502,-0.782,217413369,0.001,0.004,-0.255,10.082,0.028,3421749593,-0.222,2266,2402,1486.0,551783,75.587,71.964,63.638,68.49,70.716,68.57,72.907,67.119,0.423,0.447,0.442,0.434,0.457,0.429,0.046,397420,78888,86100,1555817415,1853316792,0.021,0.052,0.095,20.341,-0.006,51.844
48195193207,0.078,0.185,3.453384335444835e+17,3.4423478641123296e+17,3.39656367589059e+17,3.4436249726270285e+17,0.161,2.485,2.597,2.469,2.473,2.662,2.463,2.473,2.499,-0.777,214138644,0.001,0.004,-0.253,10.082,0.028,3419265789,-0.22,2302,2373,1395.0,486464,77.796,72.465,63.731,69.908,71.259,68.802,73.369,67.46,0.446,0.454,0.456,0.475,0.471,0.447,0.05,397100,76282,86148,1454749857,1855376964,0.028,0.058,0.095,20.337,-0.006,52.194
48194494095,0.071,0.183,3.451626641503007e+17,3.4394208843906496e+17,3.3975879416197e+17,3.442965839150915e+17,0.159,2.475,2.588,2.432,2.455,2.651,2.429,2.454,2.49,-0.772,213918523,0.001,0.004,-0.252,10.119,0.028,3415506107,-0.218,2339,2374,1396.0,486875,80.924,74.726,64.066,75.336,73.798,69.721,75.83,68.49,0.455,0.457,0.46,0.488,0.475,0.449,0.05,398486,89588,90592,2006499944,2051744947,0.04,0.071,0.095,20.334,-0.006,52.633
48193515548,0.06,0.181,3.447984558030163e+17,3.436035859038853e+17,3.3952573022116755e+17,3.4326379170252115e+17,0.157,2.478,2.586,2.45,2.462,2.649,2.448,2.46,2.49,-0.768,214095555,0.001,0.004,-0.25,10.098,0.028,3411215801,-0.217,2333,2374,1396.0,486917,80.183,76.096,64.445,79.457,75.891,70.524,77.864,69.417,0.46,0.458,0.461,0.491,0.476,0.449,0.05,399232,90173,91781,2032780924,2105949026,0.056,0.087,0.095,20.33,-0.005,52.223
48191721986,0.047,0.18,3.45777875432484e+17,3.44211078696904e+17,3.398575459388152e+17,3.43897655545819e+17,0.156,2.475,2.579,2.427,2.45,2.641,2.425,2.447,2.483,-0.763,214015468,0.001,0.004,-0.249,10.061,0.028,3407418661,-0.215,2341,2368,1389.0,482492,78.774,76.805,64.63,80.306,76.532,70.86,78.491,69.887,0.461,0.459,0.462,0.493,0.477,0.449,0.05,399176,92562,91598,2141952753,2097528613,0.074,0.106,0.095,20.327,-0.005,51.45
48189928424,0.033,0.178,3.4554535714777376e+17,3.441206347722787e+17,3.396723066851758e+17,3.4297193196296365e+17,0.154,2.465,2.572,2.425,2.447,2.636,2.422,2.442,2.479,-0.758,214375030,0.001,0.004,-0.247,10.09,0.028,3403481832,-0.213,2345,2368,1389.0,482493,76.887,77.197,64.747,79.976,76.616,71.013,78.558,70.177,0.463,0.459,0.462,0.494,0.477,0.449,0.05,399631,92637,91849,2145396410,2109057659,0.093,0.124,0.096,20.322,-0.005,51.185
48188134862,0.019,0.176,3.450459845879469e+17,3.4428393308485216e+17,3.397556969218873e+17,3.428378161763684e+17,0.152,2.453,2.565,2.404,2.436,2.628,2.4,2.43,2.473,-0.753,214368556,0.001,0.004,-0.246,10.14,0.028,3399337627,-0.212,2342,2364,1379.0,475590,77.353,78.214,65.473,83.175,78.38,71.737,80.285,71.039,0.465,0.46,0.462,0.494,0.477,0.449,0.05,400013,91170,91929,2077977437,2112719223,0.108,0.14,0.096,20.319,-0.005,51.042
48186341300,0.006,0.174,3.450148837713684e+17,3.4444971800772205e+17,3.4037102519273446e+17,3.443027935091095e+17,0.15,2.469,2.561,2.447,2.455,2.63,2.442,2.448,2.476,-0.749,209914312,0.001,0.004,-0.245,10.069,0.028,3395642083,-0.21,2337,2314,952.091,226619,78.796,79.118,66.149,85.55,79.839,72.38,81.754,71.82,0.461,0.46,0.459,0.485,0.474,0.449,0.05,399297,101230,94388,2561873480,2227288989,0.117,0.152,0.097,20.323,-0.005,50.827
48184547738,-0.006,0.173,3.464991878805976e+17,3.449292112805007e+17,3.4152616556886586e+17,3.4739408567268006e+17,0.149,2.454,2.553,2.406,2.434,2.62,2.398,2.426,2.467,-0.744,208527931,0.001,0.004,-0.243,10.071,0.028,3391876631,-0.209,2395,2310,942.003,221843,79.899,79.112,66.158,82.73,78.843,72.205,80.804,71.781,0.458,0.459,0.456,0.478,0.472,0.45,0.051,398297,102808,94291,2642384373,2222677755,0.117,0.157,0.097,20.327,-0.005,50.943
48182754176,-0.017,0.171,3.474975575520202e+17,3.450832777466397e+17,3.4166780524060243e+17,3.47489026495408e+17,0.148,2.457,2.544,2.427,2.443,2.618,2.418,2.433,2.467,-0.739,207396833,0.001,0.004,-0.242,10.005,0.027,3388510347,-0.207,2412,2302,927.092,214875,80.309,80.004,66.206,82.04,78.76,72.322,80.704,72.032,0.459,0.459,0.456,0.476,0.471,0.45,0.051,397983,103137,94448,2659301466,2230109685,0.117,0.158,0.097,20.333,-0.005,51.579
48180960613,-0.027,0.169,3.495769129685316e+17,3.449092923257125e+17,3.4232017725078e+17,3.4902794095680544e+17,0.146,2.451,2.537,2.416,2.436,2.612,2.406,2.426,2.463,-0.734,207500909,0.001,0.003,-0.241,9.951,0.027,3386116370,-0.206,2425,2300,925.391,214087,82.873,81.339,66.789,86.454,81.107,73.264,82.971,73.107,0.458,0.46,0.456,0.477,0.472,0.449,0.05,398119,103080,94537,2656355067,2234300505,0.12,0.161,0.098,20.338,-0.005,51.896
48179167051,-0.035,0.168,3.50615541574169e+17,3.4542199107228506e+17,3.4302593180077146e+17,3.5063149555724806e+17,0.145,2.445,2.533,2.44,2.447,2.612,2.431,2.435,2.464,-0.729,207487511,0.001,0.003,-0.239,9.931,0.026,3383795454,-0.204,2408,2290,905.303,204894,84.819,81.391,67.141,89.089,82.727,73.988,84.576,73.974,0.459,0.46,0.457,0.478,0.472,0.449,0.05,398438,107481,95579,2888059951,2283828258,0.129,0.17,0.098,20.344,-0.005,52.084
48177373489,-0.042,0.166,3.5076557361429805e+17,3.460552129711175e+17,3.4394532470591866e+17,3.528407063579448e+17,0.144,2.432,2.52,2.385,2.42,2.599,2.378,2.408,2.453,-0.725,207477581,0.001,0.003,-0.238,9.966,0.026,3381686092,-0.203,2426,2285,897.706,201469,86.394,81.376,67.556,90.629,83.883,74.574,85.818,74.71,0.462,0.462,0.458,0.482,0.473,0.449,0.05,399392,109029,96266,2971809149,2316778099,0.138,0.179,0.099,20.35,-0.005,52.298
48175579927,-0.047,0.164,3.492858746210891e+17,3.4596824688009594e+17,3.434535167670841e+17,3.5095699602727686e+17,0.142,2.428,2.517,2.408,2.429,2.598,2.399,2.417,2.454,-0.72,207962539,0.001,0.003,-0.236,10.008,0.026,3380022308,-0.201,2455,2284,896.783,201055,89.267,81.887,68.044,90.9,84.449,74.971,86.546,75.262,0.467,0.463,0.459,0.485,0.474,0.449,0.05,400337,109860,97698,3017296940,2386209784,0.15,0.189,0.099,20.356,-0.005,52.183
48173786365,-0.051,0.162,3.490906752447348e+17,3.462810563191408e+17,3.437193927195916e+17,3.513611894456696e+17,0.141,2.43,2.511,2.433,2.439,2.598,2.424,2.427,2.456,-0.715,208389136,0.001,0.003,-0.235,9.998,0.025,3378367773,-0.199,2501,2289,893.008,199366,92.902,82.242,68.476,89.368,84.124,75.069,86.386,75.512,0.469,0.464,0.458,0.482,0.473,0.448,0.05,400613,107342,97268,2880591655,2365283505,0.158,0.195,0.1,20.363,-0.004,52.448
48223141875,-0.047,0.161,3.4957475102053254e+17,3.4684536047647334e+17,3.446307929673486e+17,3.536900558164955e+17,0.14,2.427,2.502,2.409,2.427,2.59,2.403,2.416,2.45,-0.71,208259400,0.001,0.002,-0.234,9.996,0.025,3377616336,-0.198,2555,2294,903.549,204100,91.868,82.345,68.449,86.073,82.868,74.84,85.252,75.428,0.469,0.464,0.458,0.48,0.473,0.448,0.05,400352,106090,97073,2813757215,2355814462,0.163,0.201,0.101,20.369,-0.004,52.49
48291441486,-0.034,0.159,3.5074925444619264e+17,3.473167491047491e+17,3.450579990208968e+17,3.5462514726057664e+17,0.139,2.425,2.496,2.4,2.422,2.585,2.396,2.41,2.446,-0.705,209455205,0.001,0.002,-0.232,9.966,0.024,3377638899,-0.196,2560,2300,910.106,207073,90.468,83.817,68.702,86.732,83.394,75.195,85.811,75.923,0.474,0.466,0.46,0.485,0.475,0.449,0.05,401480,111065,99876,3083862709,2493803443,0.171,0.21,0.102,20.375,-0.004,52.273
48340226152,-0.016,0.157,3.4890821469877606e+17,3.4721763430707776e+17,3.445774018677427e+17,3.528471842996861e+17,0.138,2.41,2.486,2.376,2.409,2.577,2.372,2.397,2.44,-0.701,209317950,0.001,0.002,-0.231,10.092,0.024,3379518084,-0.195,2648,2296,884.135,195424,90.104,85.582,69.086,88.654,84.539,75.766,86.929,76.637,0.487,0.469,0.465,0.498,0.479,0.45,0.051,403659,116619,106061,3399993768,2812212993,0.179,0.219,0.103,20.382,-0.004,52.792
48369722789,0.004,0.156,3.481608766649068e+17,3.470402780833927e+17,3.442234152769438e+17,3.515286550924356e+17,0.137,2.43,2.491,2.464,2.449,2.587,2.459,2.438,2.452,-0.696,211076053,0.001,0.002,-0.229,10.062,0.023,3383803240,-0.193,2724,2306,919.582,211408,92.989,87.562,69.928,93.662,87.228,76.874,89.551,77.892,0.493,0.47,0.467,0.505,0.482,0.451,0.051,404260,118455,107862,3507918921,2908563627,0.191,0.233,0.104,20.389,-0.004,52.778
48399219426,0.025,0.154,3.497325247392636e+17,3.477373953040695e+17,3.451873712935852e+17,3.541043026646433e+17,0.136,2.439,2.489,2.471,2.453,2.585,2.469,2.443,2.453,-0.691,212463919,0.001,0.002,-0.228,10.001,0.023,3387291469,-0.191,2763,2316,926.853,214764,95.279,87.337,70.572,95.826,88.69,77.6,90.991,78.771,0.5,0.472,0.472,0.518,0.487,0.454,0.051,405087,119722,109156,3583342812,2978771028,0.204,0.245,0.105,20.395,-0.004,52.652
48428716063,0.045,0.153,3.515938767195237e+17,3.483260043941731e+17,3.461230452910236e+17,3.5655772288643494e+17,0.135,2.433,2.482,2.456,2.447,2.581,2.459,2.438,2.45,-0.686,214979306,0.001,0.002,-0.226,9.996,0.022,3390056500,-0.19,2809,2336,961.745,231239,93.785,86.588,70.995,94.123,88.326,77.72,90.715,79.045,0.511,0.477,0.478,0.533,0.493,0.456,0.052,406981,121979,110848,3719727268,3071837049,0.216,0.256,0.106,20.404,-0.004,55.204
48458212700,0.063,0.151,3.5060522197023174e+17,3.48615538719599e+17,3.461075011622243e+17,3.561591364807016e+17,0.134,2.43,2.476,2.444,2.442,2.576,2.448,2.434,2.448,-0.681,216231955,0.001,0.002,-0.224,10.045,0.022,3391901209,-0.188,2813,2350,944.561,223049,91.948,85.621,71.373,91.609,87.484,77.666,89.984,79.139,0.514,0.478,0.478,0.53,0.492,0.456,0.052,407533,115633,111008,3342734584,3080674439,0.223,0.262,0.107,20.412,-0.004,55.812
48487709337,0.08,0.15,3.496770959827457e+17,3.4826840378054976e+17,3.4548610261093523e+17,3.540448555199494e+17,0.132,2.431,2.472,2.436,2.439,2.572,2.443,2.431,2.446,-0.676,215959135,0.001,0.002,-0.223,10.084,0.022,3394088306,-0.186,2800,2353,944.789,223157,91.824,84.462,71.421,87.75,85.883,77.336,88.503,78.947,0.514,0.477,0.477,0.526,0.492,0.456,0.052,408019,115234,111534,3319726097,3109950188,0.223,0.263,0.108,20.42,-0.003,55.808
48517205974,0.094,0.149,3.5030699743646195e+17,3.4783230309983994e+17,3.4545862198154086e+17,3.536937999064493e+17,0.131,2.453,2.47,2.478,2.459,2.576,2.484,2.451,2.452,-0.671,216268241,0.001,0.002,-0.221,9.969,0.022,3396685039,-0.184,2796,2349,942.82,222227,92.404,84.625,71.614,87.473,85.869,77.52,88.581,79.261,0.523,0.482,0.483,0.54,0.497,0.457,0.052,411313,126362,115169,3991854231,3315959313,0.224,0.261,0.109,20.429,-0.003,55.16
48546702611,0.105,0.147,3.521665582413581e+17,3.475232442075392e+17,3.457580514972315e+17,3.54259972003804e+17,0.13,2.436,2.468,2.468,2.455,2.572,2.477,2.448,2.45,-0.666,216630637,0.001,0.002,-0.219,9.983,0.022,3399016816,-0.182,2784,2344,940.191,220990,89.286,85.377,71.744,85.343,84.942,77.387,87.735,79.258,0.528,0.484,0.484,0.54,0.498,0.457,0.052,413636,127519,115534,4065267730,3337012953,0.227,0.262,0.11,20.437,-0.003,55.35
48576199248,0.114,0.146,3.526258837132692e+17,3.477752592610945e+17,3.464551036882238e+17,3.5589270541967635e+17,0.129,2.443,2.467,2.475,2.459,2.571,2.486,2.454,2.451,-0.661,217014964,0.001,0.002,-0.217,9.951,0.021,3400777813,-0.18,2796,2345,940.421,221098,86.725,85.328,71.963,83.344,84.001,77.233,86.765,79.228,0.528,0.484,0.482,0.533,0.497,0.457,0.052,413830,129479,115284,4191211454,3322596032,0.228,0.262,0.111,20.446,-0.003,55.342
48605695885,0.121,0.145,3.540756842784993e+17,3.476504656595056e+17,3.470990023547129e+17,3.573847447293671e+17,0.128,2.439,2.464,2.474,2.46,2.568,2.487,2.455,2.451,-0.656,216805100,0.001,0.002,-0.215,9.933,0.021,3402597638,-0.178,2772,2340,941.526,221618,84.425,84.968,72.064,81.358,82.997,77.039,85.676,79.15,0.526,0.485,0.481,0.527,0.496,0.456,0.052,414472,133273,113393,4440418501,3214504201,0.227,0.255,0.112,20.453,-0.003,55.416
48635192522,0.126,0.143,3.5540867992196525e+17,3.478684849756993e+17,3.4788602037395296e+17,3.5924491491979526e+17,0.127,2.441,2.463,2.471,2.459,2.566,2.483,2.456,2.451,-0.651,219006850,0.001,0.002,-0.213,9.897,0.02,3404082224,-0.176,2820,2355,950.745,225979,83.544,85.013,72.467,81.22,82.825,77.112,85.377,79.332,0.526,0.487,0.481,0.524,0.496,0.455,0.052,415305,133740,112343,4471589206,3155209733,0.226,0.252,0.112,20.461,-0.003,55.412
48664689159,0.129,0.142,3.557314157113854e+17,3.477360988680131e+17,3.4766679291330566e+17,3.5811604337092666e+17,0.126,2.44,2.459,2.456,2.453,2.561,2.468,2.451,2.449,-0.646,220861517,0.001,0.002,-0.212,9.905,0.02,3406547633,-0.174,2865,2371,942.118,221897,82.296,84.457,72.736,78.649,81.477,76.778,83.888,79.1,0.527,0.489,0.482,0.523,0.496,0.454,0.051,416779,134365,112497,4513494614,3163882907,0.222,0.25,0.113,20.469,-0.002,55.62
48687458514,0.129,0.141,3.5502322024041805e+17,3.4789964491313734e+17,3.476381648679331e+17,3.575117079604408e+17,0.125,2.442,2.458,2.469,2.459,2.561,2.481,2.458,2.451,-0.641,220897329,0.001,0.002,-0.21,9.934,0.02,3409694392,-0.172,2797,2372,940.508,221139,82.579,84.997,72.883,77.312,80.648,76.599,82.866,79.01,0.526,0.489,0.481,0.517,0.495,0.454,0.051,416749,134674,112500,4534244994,3164049509,0.214,0.244,0.114,20.477,-0.002,55.897
48707276104,0.127,0.14,3.55660728323351e+17,3.4777062834220634e+17,3.4738243509632755e+17,3.562845621552448e+17,0.124,2.446,2.458,2.493,2.472,2.563,2.503,2.471,2.455,-0.635,222253624,0.001,0.002,-0.208,9.924,0.02,3414016156,-0.17,2789,2382,935.054,218582,84.394,87.927,73.479,82.526,82.956,77.474,84.893,79.967,0.527,0.49,0.482,0.518,0.496,0.454,0.051,417712,134907,113402,4549954360,3215013789,0.209,0.24,0.115,20.485,-0.002,54.833
48736145624,0.122,0.139,3.558274533022909e+17,3.481044258795549e+17,3.4756471915038566e+17,3.5628557062186554e+17,0.123,2.453,2.461,2.521,2.486,2.566,2.529,2.488,2.46,-0.63,224051073,0.001,0.002,-0.206,9.931,0.019,3421492417,-0.168,2722,2389,938.513,220202,92.401,92.398,75.137,99.957,91.362,80.458,92.979,83.039,0.519,0.493,0.49,0.537,0.503,0.459,0.053,419146,142303,119096,5062502193,3545963302,0.214,0.24,0.116,20.493,-0.002,54.619
48796559750,0.117,0.137,3.564366800450046e+17,3.483052437683191e+17,3.478950237611007e+17,3.567220948564223e+17,0.122,2.461,2.454,2.509,2.483,2.563,2.516,2.487,2.46,-0.625,225444742,0.001,0.002,-0.203,9.923,0.019,3427448257,-0.166,2637,2396,929.193,215850,89.515,91.571,75.484,98.069,91.003,80.576,92.554,83.273,0.518,0.496,0.493,0.544,0.506,0.459,0.053,422116,153800,126836,5913634874,4021824036,0.224,0.243,0.117,20.502,-0.001,54.912
48856973876,0.111,0.136,3.567873166475316e+17,3.4802399491781184e+17,3.477143305560494e+17,3.556405982684393e+17,0.121,2.474,2.459,2.566,2.512,2.571,2.575,2.517,2.47,-0.62,227037086,0.001,0.002,-0.201,9.914,0.019,3432690444,-0.163,2602,2403,919.608,211420,91.396,92.57,76.484,103.157,93.921,81.799,95.434,84.608,0.523,0.498,0.496,0.551,0.509,0.459,0.053,422861,153883,127324,5919969780,4052861818,0.238,0.25,0.118,20.511,-0.001,55.244
48917388002,0.104,0.135,3.581719995383848e+17,3.485111187810855e+17,3.4877915476580064e+17,3.58181018620194e+17,0.12,2.485,2.457,2.573,2.519,2.572,2.587,2.527,2.474,-0.614,229141715,0.001,0.002,-0.199,9.874,0.019,3437151489,-0.161,2516,2416,888.711,197452,92.645,93.061,77.193,102.809,94.348,82.211,95.949,85.137,0.525,0.501,0.497,0.553,0.511,0.459,0.053,423864,154226,126112,5946393915,3976044974,0.252,0.257,0.119,20.519,-0.001,54.097
48977802128,0.097,0.134,3.5950008037809856e+17,3.4860989282498976e+17,3.4927349389379706e+17,3.5902615317188774e+17,0.12,2.493,2.457,2.583,2.528,2.574,2.602,2.537,2.478,-0.609,230507080,0.001,0.002,-0.197,9.85,0.018,3441972425,-0.159,2487,2428,851.418,181228,91.898,92.627,77.576,97.741,92.442,81.828,94.126,84.865,0.524,0.501,0.496,0.55,0.51,0.458,0.053,423976,156094,125966,6091297994,3966848475,0.259,0.259,0.12,20.527,-0.001,54.227
49038216254,0.09,0.133,3.606150923375744e+17,3.4896082894791885e+17,3.498810417475558e+17,3.6014982032425683e+17,0.119,2.501,2.459,2.573,2.526,2.573,2.594,2.538,2.479,-0.604,231773043,0.001,0.002,-0.194,9.84,0.018,3449031454,-0.156,2504,2438,841.656,177096,98.674,94.412,78.807,105.714,96.642,83.492,98.314,86.622,0.529,0.502,0.498,0.554,0.512,0.459,0.053,423680,155629,125667,6055120905,3948061093,0.262,0.261,0.122,20.536,-0.001,54.075
49098630379,0.083,0.132,3.616701342996376e+17,3.495010349411261e+17,3.5096946703018816e+17,3.626523557932733e+17,0.118,2.513,2.463,2.644,2.563,2.584,2.665,2.577,2.493,-0.598,233982494,0.001,0.007,-0.191,9.836,0.017,3457715682,-0.154,2507,2444,831.576,172880,102.413,95.647,79.679,110.021,99.311,84.691,101.127,87.923,0.544,0.506,0.505,0.57,0.518,0.462,0.053,424944,142810,126728,5098659824,4015015538,0.278,0.269,0.123,20.544,-0.0006,54.97
49159044505,0.076,0.131,3.6073921778867584e+17,3.499763175397519e+17,3.5127788351255456e+17,3.628673417725134e+17,0.118,2.525,2.464,2.623,2.559,2.582,2.651,2.575,2.494,-0.593,235087510,0.001,0.009,-0.186,9.872,0.017,3464570604,-0.151,2477,2442,837.441,175327,106.898,97.976,80.54,113.257,101.568,85.781,103.62,89.124,0.575,0.515,0.522,0.617,0.535,0.489,0.06,428351,173848,145639,7555768259,5302654342,0.307,0.283,0.125,20.552,-0.0001999999999999,55.187
49219458631,0.07,0.13,3.6146890759546016e+17,3.502942489806345e+17,3.5168631387132064e+17,3.634558738401093e+17,0.117,2.538,2.47,2.668,2.585,2.59,2.698,2.603,2.505,-0.587,236517553,0.001,0.011,-0.181,9.864,0.016,3472146019,-0.149,2420,2440,842.722,177545,112.64,100.416,81.678,118.255,104.74,87.208,107.024,90.666,0.602,0.522,0.538,0.661,0.551,0.513,0.066,431661,192046,159366,9220397341,6349366557,0.349,0.299,0.127,20.56,0.0002,55.14
49279872757,0.064,0.128,3.611843549797571e+17,3.505873386646969e+17,3.519308817693705e+17,3.635426638812144e+17,0.116,2.544,2.468,2.646,2.579,2.589,2.681,2.601,2.506,-0.581,238008760,0.001,0.011,-0.175,9.907,0.016,3480303027,-0.146,2405,2437,849.098,180242,114.607,99.777,82.205,115.284,104.175,87.401,106.738,90.981,0.626,0.528,0.552,0.699,0.566,0.53,0.07,435766,210235,171879,11049714500,7385638085,0.398,0.316,0.129,20.568,0.0006,54.565
49340286883,0.058,0.127,3.6038903889304736e+17,3.504622866658839e+17,3.519010278112327e+17,3.628580297969785e+17,0.116,2.561,2.477,2.709,2.614,2.6,2.745,2.638,2.52,-0.576,241888607,0.001,0.011,-0.17,9.935,0.015,3491750481,-0.143,2369,2450,824.817,170081,113.366,98.335,82.451,108.306,101.515,86.864,104.362,90.558,0.642,0.533,0.561,0.721,0.575,0.538,0.072,438568,216177,177089,11683070513,7840139947,0.453,0.333,0.131,20.577,0.001,55.164
49408997345,0.054,0.126,3.603614062829804e+17,3.5091292479731526e+17,3.52607144357864e+17,3.6438320991245645e+17,0.115,2.588,2.484,2.726,2.628,2.605,2.765,2.656,2.528,-0.57,244563279,0.001,0.011,-0.164,9.903,0.015,3506399998,-0.14,2301,2458,793.052,157233,112.27,96.533,82.473,100.078,97.972,85.979,101.024,89.769,0.66,0.54,0.571,0.746,0.586,0.548,0.075,442736,231530,187886,13401516709,8825278130,0.509,0.347,0.133,20.585,0.001,54.834
49525223183,0.058,0.125,3.6158679037268736e+17,3.5124332400711686e+17,3.527329123100023e+17,3.642521247445324e+17,0.115,2.6,2.485,2.75,2.646,2.612,2.79,2.676,2.537,-0.564,246389998,0.001,0.011,-0.159,9.921,0.014,3524344651,-0.137,2285,2458,793.55,157430,108.288,93.873,82.098,88.451,92.482,84.372,95.627,88.24,0.686,0.549,0.587,0.787,0.603,0.57,0.081,446767,248905,200396,15488472743,10039659165,0.571,0.357,0.135,20.592,0.001,53.803
49641449021,0.066,0.124,3.614106599300327e+17,3.508066333097581e+17,3.5267871554113485e+17,3.635218130641356e+17,0.114,2.618,2.497,2.801,2.677,2.623,2.842,2.711,2.551,-0.558,248314638,0.001,0.011,-0.154,9.943,0.014,3536870068,-0.134,2268,2464,786.681,154717,102.871,92.579,81.934,82.068,89.133,83.409,92.188,87.327,0.701,0.554,0.594,0.799,0.61,0.573,0.082,450340,251281,207991,15785567648,10815062306,0.625,0.363,0.137,20.599,0.001,54.538
49706525787,0.077,0.123,3.6113253686889165e+17,3.514240771419969e+17,3.5320982975250125e+17,3.645175390143468e+17,0.114,2.636,2.504,2.8,2.685,2.627,2.844,2.722,2.558,-0.552,250397393,0.001,0.011,-0.148,9.952,0.014,3549229546,-0.131,2288,2479,778.781,151625,94.743,93.739,82.502,84.388,89.8,83.762,92.633,87.713,0.713,0.557,0.598,0.805,0.615,0.575,0.083,453314,254071,215313,16137970461,11589894687,0.662,0.364,0.139,20.605,0.001,54.115
49752658452,0.09,0.122,3.614086449128509e+17,3.518315275553531e+17,3.536305348067884e+17,3.652413695210354e+17,0.113,2.658,2.512,2.827,2.706,2.635,2.873,2.746,2.569,-0.545,251356493,0.001,0.011,-0.143,9.933,0.013,3561266506,-0.127,2345,2485,791.943,156793,95.169,93.765,82.839,85.372,89.927,83.938,92.506,87.916,0.718,0.56,0.6,0.803,0.618,0.575,0.083,456621,256872,218903,16495836479,11979676958,0.683,0.36,0.141,20.611,0.002,54.141
49798791117,0.101,0.122,3.6286147345554e+17,3.523593732826633e+17,3.5391943920297024e+17,3.6558763016104896e+17,0.113,2.67,2.516,2.797,2.699,2.635,2.843,2.742,2.571,-0.539,252845194,0.001,0.011,-0.138,9.884,0.013,3570742080,-0.124,2417,2495,815.961,166448,92.651,93.758,83.236,87.451,90.639,84.313,92.97,88.315,0.722,0.564,0.605,0.809,0.624,0.577,0.083,459694,262031,224604,17165079294,12611701387,0.692,0.351,0.142,20.618,0.002,55.481
49844923782,0.112,0.121,3.6388009719580966e+17,3.5263968178451194e+17,3.540317531588278e+17,3.653404205313036e+17,0.112,2.664,2.521,2.804,2.709,2.639,2.85,2.754,2.578,-0.533,254535002,0.001,0.011,-0.132,9.907,0.012,3578819783,-0.12,2452,2508,807.406,162976,90.269,91.791,83.492,84.751,89.127,83.936,91.256,87.962,0.724,0.568,0.606,0.805,0.626,0.576,0.083,463123,264746,228288,17522616645,13028820959,0.689,0.335,0.143,20.626,0.002,56.214
49891056447,0.122,0.12,3.6406915059624896e+17,3.530929090568154e+17,3.549047919036295e+17,3.672678346507552e+17,0.112,2.669,2.524,2.785,2.705,2.64,2.828,2.753,2.581,-0.527,254827093,0.001,0.011,-0.127,9.921,0.012,3585875987,-0.117,2425,2501,817.793,167197,87.183,88.848,83.117,76.331,84.77,82.566,86.728,86.602,0.739,0.576,0.618,0.833,0.638,0.587,0.086,466310,264957,230866,17550496707,13324749406,0.682,0.313,0.144,20.633,0.002,55.972
