difficulty-btc-wma-3,difficulty-btc-std-90,difficulty-btc-var-90,difficulty-btc-rsi-30,difficulty-btc-rsi-90,hashrate-btc-sma-14,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-90,hashrate-btc-wma-30,hashrate-btc-std-90,hashrate-btc-var-90,hashrate-btc-trx-14,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-7,mining_profitability-btc-ema-30,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-90,mining_profitability-btc-var-14,mining_profitability-btc-var-90,mining_profitability-btc-trx-30,sentinusd-btc-trx-30,transactionfees-btc-ema-30,transactionfees-btc-ema-90,transactionfees-btc-wma-30,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-sma-30,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-trx-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-7,marketcap-btc-wma-30,marketcap-btc-wma-90,marketcap-btc-rsi-90,transactionvalue-btc-sma-30,transactionvalue-btc-wma-30,transactionvalue-btc-std-30,transactionvalue-btc-var-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-wma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,size-btc-sma-30,size-btc-sma-90,size-btc-ema-90,size-btc-wma-90,transactions-btc-sma-30,transactions-btc-sma-90,transactions-btc-ema-90,transactions-btc-wma-90,transactions-btc-std-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-ema-90,sentbyaddress-btc-wma-90,sentbyaddress-btc-trx-30,top100cap-btc-sma-90,top100cap-btc-ema-90,top100cap-btc-wma-90,activeaddresses-btc-sma-30,activeaddresses-btc-sma-90,activeaddresses-btc-ema-30,activeaddresses-btc-ema-90,activeaddresses-btc-wma-90,activeaddresses-btc-trx-30,price-btc-ema-90
194254820283,20858288057,1.0876704516347e+20,97.899,95.939,1.3957653617522342e+18,1.3596033794534292e+18,1.3714192635213624e+18,1.2460493813321528e+18,1.372871885218921e+18,2.238480966274046e+17,1.2526992590928e+34,0.279,1.168,1.184,1.219,1.254,1.28,1.181,1.235,1.159,1.176,1.233,1.261,0.158,0.18,0.006,0.008,-0.143,-0.778,0.103,0.097,0.104,0.046,0.046,0.044,0.047,0.152,9.768,0.019,7053277988,6622825883,7022930720,6946648137,6632574013,7044137354,7023560557,6752228869,57.05,5284,4710,3573.0,3192396,-0.008,132.62,1.296,1.547,0.598,766890,747083,739983,748088,222915,211018,212323,214195,50989,289500,294833,288550,292307,288514,-0.062,19.26,19.125,19.062,411217,412711,411520,409266,408906,-0.018,431.094
194254820283,21353446547,1.1399241986339e+20,97.899,95.939,1.3944288811042e+18,1.3700040121038705e+18,1.37539081639254e+18,1.2494594149304614e+18,1.3760425719809034e+18,2.2542090530272016e+17,1.2703646136874e+34,0.246,1.186,1.18,1.211,1.248,1.278,1.183,1.232,1.17,1.177,1.229,1.259,0.152,0.18,0.006,0.008,-0.147,-0.753,0.103,0.097,0.103,0.047,0.046,0.044,0.048,0.152,9.764,0.019,7043912991,6626387695,6944212553,6941412411,6637693142,6997257542,7015185450,6757562243,55.85,5161,4659,3413.0,2912618,-0.016,132.942,1.299,1.547,0.598,769715,747571,740897,748846,222669,210947,212255,214156,50981,288714,294140,287643,291916,288066,-0.061,19.248,19.11,19.043,410730,412178,410603,409003,408567,-0.015,431.324
194254820283,21815968682,1.1898412237965e+20,97.899,95.939,1.392549946590059e+18,1.3583064706421023e+18,1.3684338870411077e+18,1.251080391443128e+18,1.3740306902840044e+18,2.2332961803772765e+17,1.2469029573219e+34,0.208,1.155,1.18,1.204,1.249,1.277,1.186,1.23,1.175,1.181,1.225,1.257,0.146,0.181,0.005,0.008,-0.15,-0.738,0.105,0.098,0.105,0.047,0.046,0.044,0.048,0.152,9.773,0.02,7027908973,6628608047,6909866605,6937161330,6642920121,6959545475,7007186981,6763037693,55.927,4932,4561,2824.0,1993520,-0.024,132.052,1.302,1.548,0.599,775032,748077,744200,752003,221958,210779,211795,213724,51139,287310,293399,285911,291232,287334,-0.062,19.236,19.096,19.026,410723,411733,410906,409142,408636,-0.012,431.56
194254820283,22247890031,1.2374215271224e+20,97.899,95.939,1.4080007719832333e+18,1.4329301964983675e+18,1.4068828853112486e+18,1.2599973361161838e+18,1.3938055644944965e+18,2.3314760060468515e+17,1.358945091693e+34,0.227,1.208,1.195,1.197,1.248,1.276,1.199,1.23,1.216,1.196,1.225,1.256,0.125,0.18,0.004,0.008,-0.152,-0.731,0.105,0.098,0.104,0.047,0.046,0.044,0.047,0.152,9.729,0.02,7011440784,6630945996,6887254861,6932482736,6647793153,6925910681,6998419770,6768225277,55.82,4680,4475,1662.0,690476,-0.031,130.807,1.297,1.55,0.6,769321,744803,741108,748825,221069,210186,211188,213139,51121,286103,292050,283730,290372,286426,-0.066,19.224,19.082,19.01,410788,411223,409770,408794,408231,-0.011,431.773
194254820283,22650961204,1.2826651086116e+20,97.899,95.939,1.425781760238045e+18,1.5266036470751027e+18,1.460315033777123e+18,1.272033086944516e+18,1.4224621124204106e+18,2.565456396157867e+17,1.6453916301468e+34,0.307,1.182,1.177,1.186,1.244,1.273,1.177,1.222,1.168,1.175,1.216,1.252,0.125,0.183,0.004,0.008,-0.155,-0.726,0.105,0.098,0.104,0.047,0.046,0.044,0.047,0.152,9.689,0.02,6994864492,6634976390,6880085368,6928639713,6652740906,6902114317,6990221361,6773543296,55.885,4547,4446,1011.0,255687,-0.039,131.097,1.295,1.55,0.6,769041,742170,739022,746658,222319,209941,211438,213412,50668,287241,291206,284828,290600,286617,-0.068,19.213,19.07,18.994,412064,410963,411572,409429,408812,-0.008,431.991
194512843102,23048343056,1.3280652940874e+20,97.963,95.978,1.4302920946189012e+18,1.5198191327455616e+18,1.465535107907765e+18,1.277031603489844e+18,1.4301978195294996e+18,2.556555212619754e+17,1.6339936387933e+34,0.367,1.153,1.173,1.174,1.24,1.272,1.16,1.215,1.131,1.158,1.207,1.249,0.123,0.186,0.004,0.009,-0.16,-0.719,0.105,0.098,0.104,0.047,0.046,0.044,0.047,0.152,9.69,0.02,6985809389,6640674458,6904105522,6928606549,6658793318,6899559926,6985618137,6779986137,56.316,4515,4446,948.535,224930,-0.047,130.559,1.295,1.55,0.601,773105,741413,741458,749025,224431,210180,212206,214212,51149,288690,290991,286637,291089,287093,-0.066,19.202,19.059,18.98,414065,411536,414850,410592,409943,-0.001,432.278
196955459120,23623409279,1.3951636649208e+20,98.406,96.295,1.4279341035871852e+18,1.4803410002314916e+18,1.451717973878634e+18,1.278896988087634e+18,1.428486143393172e+18,2.5335765925349968e+17,1.6047525875603e+34,0.387,1.125,1.154,1.179,1.236,1.268,1.159,1.211,1.132,1.153,1.202,1.246,0.115,0.181,0.003,0.008,-0.165,-0.701,0.105,0.099,0.103,0.048,0.046,0.044,0.048,0.152,9.705,0.02,6982487449,6646540094,6940355186,6931703214,6665778187,6913345945,6984284965,6787369223,56.692,4526,4544,1008.0,254226,-0.054,129.976,1.301,1.552,0.602,772974,742207,744294,751861,225440,210531,212986,215037,51737,288964,290626,288331,291568,287575,-0.062,19.193,19.052,18.97,414273,411258,417146,411468,410798,0.006,432.626
198555200596,24158591704,1.4590938827653e+20,98.406,96.295,1.432563433783406e+18,1.453924536351649e+18,1.4414455966564324e+18,1.2810020025189414e+18,1.427121114454114e+18,2.5394332413797978e+17,1.6121802968562e+34,0.382,1.129,1.161,1.172,1.223,1.267,1.15,1.206,1.132,1.146,1.194,1.243,0.116,0.183,0.003,0.008,-0.171,-0.67,0.106,0.099,0.103,0.048,0.047,0.044,0.048,0.152,9.726,0.02,6983953115,6652717378,6980649396,6937460658,6673584020,6941035402,6986012310,6795597872,57.033,4603,4731,1440.0,518127,-0.061,130.776,1.306,1.553,0.603,773217,742821,745966,753580,224419,210714,213139,215244,51752,287418,290258,288552,291573,287600,-0.058,19.185,19.047,18.962,413174,411139,416930,411519,410853,0.013,433.027
199312067531,24656487565,1.5198559476212e+20,98.406,96.295,1.4238219444525038e+18,1.418443501645255e+18,1.4241862367723845e+18,1.2816832859256916e+18,1.421463538466415e+18,2.506674624168643e+17,1.5708544178628e+34,0.348,1.185,1.173,1.176,1.226,1.265,1.182,1.21,1.205,1.175,1.198,1.243,0.126,0.178,0.004,0.008,-0.173,-0.619,0.109,0.1,0.107,0.05,0.047,0.044,0.05,0.152,9.739,0.02,7005503627,6661221842,7167181968,6964315747,6688531944,7050740889,7009507078,6811004403,59.461,4746,5018,2148.0,1153727,-0.067,132.276,1.317,1.559,0.608,775643,745868,750407,758090,223614,211082,213183,215342,51401,287253,290330,289725,291906,287962,-0.053,19.18,19.048,18.96,414238,411591,419486,412509,411852,0.021,433.886
199312067531,25119314159,1.5774498594883e+20,98.406,96.295,1.4266419339556288e+18,1.4203572373182213e+18,1.4244411977810158e+18,1.2848572454512177e+18,1.423083126018437e+18,2.5161225586011667e+17,1.5827181824754e+34,0.317,1.193,1.17,1.175,1.222,1.265,1.181,1.208,1.201,1.176,1.195,1.241,0.126,0.178,0.004,0.008,-0.176,-0.555,0.111,0.101,0.109,0.051,0.048,0.044,0.052,0.154,9.762,0.021,7053778879,6674549327,7454431278,7014468318,6711678068,7240001453,7057472146,6834750749,61.993,4899,5320,2729.0,1862278,-0.072,132.905,1.32,1.56,0.608,774506,746833,752888,760671,221784,210633,212738,214943,51322,286717,289769,289194,291677,287767,-0.049,19.176,19.051,18.96,414831,411645,420573,413033,412395,0.029,435.271
199312067531,25548977423,1.6318756183668e+20,98.406,96.295,1.4307260789711852e+18,1.433461585803708e+18,1.430885655578236e+18,1.2889872978865792e+18,1.4271702447396874e+18,2.518279041129025e+17,1.5854323322474e+34,0.296,1.258,1.182,1.188,1.22,1.265,1.216,1.215,1.265,1.214,1.201,1.242,0.144,0.178,0.005,0.008,-0.175,-0.494,0.113,0.102,0.112,0.052,0.049,0.045,0.054,0.155,9.763,0.021,7129338548,6690993032,7797238248,7087086182,6743070752,7497918891,7129267520,6866959450,64.308,5022,5521,2938.0,2157963,-0.077,133.585,1.316,1.558,0.607,770080,744241,751286,759202,219013,209671,211988,214239,50434,284388,288220,286830,290817,286950,-0.048,19.175,19.058,18.965,411654,410286,417247,412065,411458,0.033,437.185
199312067531,25947124883,1.6831332242566e+20,98.406,96.295,1.4319028885020628e+18,1.4096793321502697e+18,1.418545244326465e+18,1.2900718093877522e+18,1.4221988462116813e+18,2.4742182699561533e+17,1.5304390118462e+34,0.259,1.318,1.231,1.204,1.227,1.265,1.276,1.231,1.365,1.282,1.216,1.247,0.199,0.179,0.01,0.008,-0.168,-0.44,0.115,0.103,0.115,0.053,0.049,0.045,0.055,0.157,9.769,0.021,7217095662,6709660987,8053530178,7165972371,6777504848,7752730477,7209457389,6902538111,65.221,5078,5562,2920.0,2132067,-0.081,133.325,1.315,1.557,0.606,774553,744094,754371,762442,218868,208941,211971,214273,48378,284805,287043,287503,290959,287148,-0.046,19.182,19.072,18.976,415323,410455,422120,413839,413271,0.041,439.294
199312067531,26315187076,1.7312226771575e+20,98.406,96.295,1.4310933106009306e+18,1.4128758887793958e+18,1.419067952905173e+18,1.2929815621191593e+18,1.4226681089989484e+18,2.4819633324985312e+17,1.5400354959668e+34,0.228,1.331,1.246,1.21,1.224,1.263,1.261,1.23,1.313,1.278,1.216,1.246,0.195,0.176,0.01,0.008,-0.162,-0.388,0.116,0.103,0.116,0.054,0.05,0.045,0.056,0.159,9.804,0.022,7310023893,6729253980,8200414184,7242186940,6812005801,7965593004,7289230475,6938530137,65.418,5143,5645,2945.0,2168455,-0.086,134.627,1.307,1.545,0.597,782597,743724,756845,765142,219663,208331,212040,214409,46633,285941,285851,287824,290992,287268,-0.044,19.186,19.088,18.99,417327,409758,423001,414321,413828,0.049,441.406
199312067531,26654410345,1.7761439770697e+20,98.406,96.295,1.423192180549923e+18,1.373632295959505e+18,1.3973124281844608e+18,1.2921666160835697e+18,1.412261395763947e+18,2.46102170805915e+17,1.5141569618846e+34,0.173,1.404,1.301,1.228,1.232,1.266,1.33,1.25,1.417,1.351,1.236,1.252,0.257,0.185,0.016,0.009,-0.149,-0.343,0.117,0.104,0.118,0.055,0.05,0.045,0.057,0.161,9.81,0.022,7398832974,6750028134,8249635559,7310359198,6844683848,8115660484,7362904283,6973026905,64.936,5159,5659,2944.0,2167424,-0.09,133.839,1.306,1.544,0.596,785538,742818,758656,767241,220016,208472,212528,214978,46869,286636,285516,289073,291348,287737,-0.041,19.191,19.104,19.004,418257,409386,424802,415126,414733,0.057,443.402
199312067531,26962396856,1.8174271105762e+20,98.406,96.295,1.437318255035808e+18,1.3977217178892698e+18,1.407002768917008e+18,1.2960748219647782e+18,1.4158958113629627e+18,2.4805504374313178e+17,1.5382826181602e+34,0.141,1.343,1.323,1.242,1.234,1.265,1.317,1.251,1.353,1.345,1.239,1.252,0.244,0.184,0.015,0.008,-0.137,-0.302,0.118,0.105,0.119,0.056,0.051,0.046,0.058,0.164,9.825,0.023,7495268553,6771521909,8293864779,7376664669,6877506049,8228313941,7436119633,7007929452,65.147,5196,5675,2928.0,2143835,-0.094,132.747,1.31,1.546,0.598,787158,743266,760153,769085,219867,208734,212933,215472,47104,286921,285465,289583,291472,287988,-0.036,19.189,19.115,19.012,418840,409076,425744,415659,415392,0.065,445.406
199312067531,27115963594,1.8381887040915e+20,98.406,96.295,1.43671020648961e+18,1.3964645960190577e+18,1.4050948304491963e+18,1.2981983034690342e+18,1.414367054162861e+18,2.4843073299373392e+17,1.5429457273951e+34,0.112,1.414,1.345,1.259,1.238,1.267,1.345,1.263,1.396,1.371,1.251,1.255,0.26,0.187,0.017,0.009,-0.122,-0.269,0.119,0.105,0.121,0.057,0.052,0.046,0.059,0.167,9.833,0.023,7619957668,6798672402,8452503384,7456308367,6915607938,8362188310,7523884340,7048360662,66.558,5201,5634,2923.0,2136374,-0.098,132.544,1.309,1.545,0.597,791342,743849,761742,771046,219900,208731,213408,216039,47097,287457,285217,290519,291749,288398,-0.031,19.186,19.126,19.022,419861,408784,426863,416262,416140,0.073,447.748
199312067531,27238377038,1.8548229591252e+20,98.406,96.295,1.4383453058660882e+18,1.3838747563961672e+18,1.3972295513929697e+18,1.2992512031186708e+18,1.4099138946859722e+18,2.461879194587287e+17,1.5152122921854e+34,0.078,1.329,1.36,1.265,1.239,1.267,1.329,1.264,1.33,1.356,1.254,1.256,0.258,0.187,0.017,0.009,-0.108,-0.249,0.12,0.106,0.122,0.058,0.052,0.046,0.059,0.17,9.884,0.024,7765448398,6829080062,8682447135,7550249174,6959493277,8526466781,7627455424,7094816014,68.003,5205,5578,2919.0,2129412,-0.103,132.132,1.315,1.545,0.597,795876,746201,763472,773170,218804,209119,213037,215771,46101,286703,285357,288711,291106,287898,-0.029,19.182,19.137,19.031,420334,409419,425838,416146,416188,0.078,450.461
199312067531,27330055804,1.8673298756774e+20,98.406,96.295,1.4216617145914885e+18,1.393713841352818e+18,1.400696424036943e+18,1.3019760359341455e+18,1.410548225403638e+18,2.4604244820770253e+17,1.513422158001e+34,0.056,1.481,1.418,1.3,1.253,1.273,1.43,1.294,1.531,1.449,1.286,1.266,0.351,0.21,0.031,0.011,-0.085,-0.234,0.12,0.106,0.124,0.059,0.053,0.046,0.059,0.173,9.855,0.025,7914865560,6859050720,8819465261,7640973962,7003383170,8659957295,7729587289,7141572131,68.207,5240,5599,2908.0,2114654,-0.107,131.894,1.312,1.546,0.598,793387,745122,760125,770201,217356,209192,212523,215343,45958,285874,285369,287030,290481,287399,-0.029,19.181,19.145,19.039,420940,409888,424833,416016,416206,0.082,453.173
199312067531,27391308503,1.8757094537484e+20,98.406,96.295,1.4122908035387256e+18,1.46439319203127e+18,1.4374610667075674e+18,1.310205820728266e+18,1.4275109216658642e+18,2.5129119615966266e+17,1.5786816316839e+34,0.085,1.501,1.423,1.327,1.26,1.272,1.445,1.307,1.536,1.467,1.301,1.271,0.348,0.207,0.03,0.011,-0.061,-0.221,0.122,0.107,0.125,0.06,0.053,0.046,0.06,0.176,9.826,0.025,8071293899,6889699113,8941188939,7732711940,7048647553,8790896610,7834370762,7190008656,68.693,5268,5593,2887.0,2083853,-0.111,132.877,1.312,1.546,0.597,795352,745401,758921,769328,217993,209423,212709,215603,45984,287659,285546,288472,290896,287927,-0.028,19.179,19.152,19.045,423426,410219,426213,416680,417005,0.086,455.972
199312067531,27422339020,1.8799616933377e+20,98.406,96.295,1.4104818534996198e+18,1.4668299663258168e+18,1.4423516297078195e+18,1.313808776079501e+18,1.4307195513467423e+18,2.533869917448504e+17,1.6051241896376e+34,0.111,1.539,1.449,1.348,1.261,1.273,1.433,1.313,1.484,1.46,1.31,1.274,0.327,0.208,0.027,0.011,-0.037,-0.208,0.122,0.108,0.126,0.061,0.054,0.046,0.06,0.179,9.837,0.026,8222909700,6920318159,8995967913,7817746453,7092649736,8891898403,7934147122,7237504211,68.571,5317,5600,2844.0,2021688,-0.115,133.78,1.314,1.546,0.598,802867,746062,759901,770605,219393,209875,213108,216074,46019,289774,286036,290388,291496,288644,-0.023,19.177,19.159,19.051,426261,410053,427278,417253,417719,0.09,458.689
197867337046,27335067847,1.868014835474e+20,80.487,90.956,1.4156912624718707e+18,1.4588320568195615e+18,1.4413498561868828e+18,1.3164687662382108e+18,1.431320204042875e+18,2.5410398328666707e+17,1.6142208580538e+34,0.127,1.449,1.438,1.37,1.268,1.275,1.44,1.322,1.445,1.463,1.323,1.278,0.313,0.212,0.024,0.011,-0.013,-0.196,0.122,0.108,0.127,0.062,0.054,0.047,0.06,0.182,9.842,0.026,8365545411,6949743800,8984736358,7892311508,7133987210,8948466507,8024734640,7282629192,67.804,5343,5580,2817.0,1984465,-0.118,134.686,1.318,1.545,0.597,808333,747454,760830,771838,219510,210333,213475,216512,45982,290154,286407,291643,291899,289167,-0.017,19.175,19.163,19.055,426818,410574,427629,417593,418217,0.094,461.235
196723592079,27211448519,1.8511573263226e+20,78.636,90.323,1.4272166337904369e+18,1.478131628407683e+18,1.4539739211182382e+18,1.3212942954015918e+18,1.4387157218595986e+18,2.5787868440092506e+17,1.6625353967088e+34,0.153,1.474,1.479,1.401,1.278,1.278,1.47,1.338,1.501,1.494,1.342,1.284,0.296,0.22,0.022,0.012,0.013,-0.184,0.123,0.108,0.127,0.063,0.055,0.047,0.06,0.186,9.819,0.026,8504889451,6978151024,8978248266,7961953357,7174377825,8980503888,8111191277,7327069113,67.787,5376,5563,2781.0,1933191,-0.122,136.321,1.321,1.544,0.596,808124,748635,759945,771246,219198,210850,213974,217080,46087,290978,287064,294084,292725,290114,-0.009,19.173,19.167,19.059,428121,411446,430031,418631,419411,0.099,463.72
196121621043,27061431558,1.83080269488e+20,78.636,90.323,1.4375191975540882e+18,1.4726577938600604e+18,1.454275570331432e+18,1.3242600535294072e+18,1.4407488073679506e+18,2.5727308899081523e+17,1.6547360579719e+34,0.17,1.487,1.48,1.412,1.289,1.279,1.462,1.344,1.483,1.484,1.352,1.288,0.288,0.223,0.021,0.012,0.038,-0.169,0.124,0.109,0.128,0.062,0.055,0.047,0.06,0.189,9.823,0.026,8619257343,7007410796,8966556647,8026012175,7213509412,8985686547,8192435618,7370513377,67.617,5407,5589,2777.0,1927962,-0.126,138.607,1.327,1.542,0.594,808445,751397,761321,772871,218996,211521,214287,217462,45316,291723,287894,295502,293238,290751,0.001,19.172,19.173,19.065,429660,412715,431710,419454,420391,0.105,466.122
196061423940,26884575066,1.806950941146e+20,78.636,90.323,1.4416114847167624e+18,1.4753409615486838e+18,1.4581575562358482e+18,1.3277574252016082e+18,1.444401908830791e+18,2.534365731786052e+17,1.6057524156129e+34,0.185,1.514,1.517,1.438,1.3,1.282,1.482,1.357,1.51,1.499,1.369,1.293,0.263,0.229,0.017,0.013,0.064,-0.157,0.124,0.109,0.128,0.062,0.056,0.047,0.06,0.193,9.811,0.027,8713319764,7037905046,9012555560,8092627807,7254059853,9004515744,8276215293,7415593457,68.111,5427,5572,2760.0,1904131,-0.129,139.926,1.328,1.541,0.594,805649,752043,759886,771655,218487,212224,214259,217494,43377,291844,288410,295148,293167,290798,0.009,19.17,19.179,19.07,429701,413238,430604,419347,420432,0.109,468.615
196061423940,26680345314,1.7796020651209e+20,78.636,90.323,1.4424749394763077e+18,1.4777214706349632e+18,1.461718281790242e+18,1.331210294931107e+18,1.447776838370465e+18,2.5129549820868547e+17,1.5787356854988e+34,0.197,1.524,1.497,1.458,1.313,1.284,1.51,1.372,1.549,1.518,1.387,1.3,0.265,0.237,0.018,0.014,0.091,-0.129,0.126,0.11,0.131,0.062,0.056,0.048,0.061,0.197,9.813,0.027,8844871893,7078427379,9497165291,8214508272,7314009637,9248929951,8415131498,7480293896,71.963,5545,5775,2977.0,2215424,-0.132,141.22,1.332,1.54,0.593,807894,753197,761426,773367,217773,212440,214178,217458,43149,291979,288543,295119,293200,290936,0.016,19.167,19.183,19.074,431368,413699,431449,419882,421101,0.112,472.348
196061423940,26448108188,1.7487560668044e+20,78.636,90.323,1.4533209396975803e+18,1.480835246548167e+18,1.4655127207899136e+18,1.3347040593125724e+18,1.4513860163877396e+18,2.5243809119841075e+17,1.5931247471974e+34,0.207,1.673,1.554,1.488,1.336,1.29,1.603,1.405,1.73,1.615,1.424,1.313,0.345,0.268,0.03,0.018,0.125,-0.089,0.129,0.112,0.134,0.063,0.057,0.048,0.063,0.201,9.794,0.027,9018558738,7127075154,10119301616,8377535993,7389337731,9646642329,8596757638,7560799623,74.524,5659,5903,3010.0,2264963,-0.135,144.264,1.338,1.54,0.593,811336,755990,764813,776935,219108,212983,214992,218310,43850,294313,289108,298032,294235,292073,0.026,19.163,19.185,19.077,434689,414826,435966,421675,423030,0.119,477.063
196061423940,26187118560,1.7144129461966e+20,78.636,90.323,1.457504046773338e+18,1.48088369934297e+18,1.4675815657149092e+18,1.3379199933436672e+18,1.454182326706506e+18,2.538076291385981e+17,1.6104578152239e+34,0.213,1.679,1.577,1.513,1.35,1.293,1.593,1.415,1.674,1.616,1.439,1.319,0.31,0.273,0.024,0.019,0.158,-0.046,0.133,0.114,0.138,0.066,0.059,0.049,0.068,0.206,9.819,0.027,9188611674,7175612371,10423670456,8529181367,7462715788,9981057713,8769614810,7639941692,74.402,5723,5961,3003.0,2253872,-0.137,146.295,1.346,1.547,0.598,817253,759172,768996,781311,220663,213371,215688,219051,44415,296689,289363,300026,294998,292948,0.037,19.16,19.188,19.081,437846,415778,438424,422826,424332,0.127,481.652
196061423940,25896507126,1.6765727032975e+20,78.636,90.323,1.4649628842202972e+18,1.4507440849465418e+18,1.4532807225205555e+18,1.3384124163857242e+18,1.4490505790988447e+18,2.502340157321196e+17,1.5654265657356e+34,0.196,1.798,1.647,1.542,1.373,1.3,1.682,1.45,1.809,1.709,1.477,1.334,0.383,0.306,0.037,0.023,0.197,-0.002,0.139,0.116,0.144,0.07,0.062,0.05,0.075,0.212,9.812,0.027,9358731730,7223129375,10552104087,8667978551,7533437149,10243694402,8931566870,7716973018,73.971,5756,5986,2997.0,2245196,-0.139,148.144,1.356,1.556,0.605,817599,761065,772250,784781,221310,213936,216641,220055,45420,298298,289907,303581,296319,294394,0.052,19.157,19.191,19.084,439518,416521,442227,424465,426125,0.138,486.07
196061423940,25725667387,1.6545249062679e+20,78.636,90.323,1.4675850837316204e+18,1.4647332579191795e+18,1.4604033964294272e+18,1.3421110616703695e+18,1.4532796875092388e+18,2.491422739035612e+17,1.5517968161459e+34,0.189,1.789,1.689,1.584,1.398,1.307,1.726,1.476,1.838,1.762,1.509,1.346,0.385,0.327,0.037,0.027,0.239,0.051,0.144,0.118,0.15,0.074,0.064,0.05,0.081,0.22,9.809,0.027,9584715930,7280633639,11026988442,8850810438,7620655515,10650699399,9138767828,7811011335,76.366,5841,6109,3064.0,2346834,-0.141,152.561,1.366,1.565,0.612,820592,763488,776324,789101,222284,214623,217764,221237,46763,300320,290620,307109,297681,295896,0.07,19.155,19.19,19.084,441776,417782,446184,426203,428038,0.15,491.541
196061423940,25633466213,1.6426864752048e+20,78.636,90.323,1.472209810536972e+18,1.4629097948602204e+18,1.4600081976632827e+18,1.3446457505497756e+18,1.4541738663235743e+18,2.45342871506344e+17,1.5048281149745e+34,0.179,1.917,1.761,1.621,1.419,1.315,1.78,1.506,1.916,1.826,1.544,1.36,0.416,0.353,0.043,0.031,0.284,0.111,0.15,0.121,0.156,0.078,0.066,0.051,0.086,0.229,9.807,0.027,9802385743,7340806750,11342753907,9031952950,7709399775,11006504875,9346493146,7907228604,76.779,5967,6257,3119.0,2431676,-0.143,155.776,1.378,1.57,0.616,822492,766718,779716,792776,222906,215470,218552,222093,46794,301913,291589,309949,298855,297226,0.09,19.151,19.189,19.083,443431,419450,450260,428031,430051,0.164,497.107
196061423940,25522863414,1.628541392068e+20,78.636,90.323,1.4774646464461427e+18,1.4521005812091364e+18,1.4546301633422963e+18,1.3462946997740856e+18,1.452435967653409e+18,2.4282583113752848e+17,1.4741096066908e+34,0.162,1.973,1.844,1.68,1.454,1.324,1.865,1.546,2.017,1.915,1.589,1.378,0.444,0.391,0.049,0.038,0.335,0.169,0.155,0.123,0.161,0.082,0.069,0.052,0.09,0.239,9.792,0.027,10002473323,7401110200,11528185458,9204963534,7797404550,11279525677,9547874247,8003334324,76.922,6041,6353,3150.0,2481248,-0.144,156.677,1.387,1.569,0.616,819567,769018,781649,794994,223444,216106,218917,222526,46291,303063,292156,310657,299341,297871,0.108,19.148,19.187,19.082,446597,420980,453206,429523,431732,0.179,502.625
