top100cap-btc_raw,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-3,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-90,mining_profitability-btc-std-90,sentinusd-btc-sma-90,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-90,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-trx-90,transactions-btc-sma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-90,top100cap-btc-std-90
21.392,2538293015,1615871155,2872179176,2562002156,1801261878,2954781869,2724838852,2039192856,2.646517474379493e+16,2.658801125233171e+16,2.435630578786809e+16,2.1783572798229588e+16,1.4141848042626814e+16,2.597885863859977e+16,2.5945581430313016e+16,2.473110106176986e+16,2.212216924690217e+16,1.5662155494506368e+16,2.5943173496324244e+16,2.6582476859835244e+16,2.5583591625834104e+16,2.346953837036916e+16,1.772808213724839e+16,5599693286299000.0,6711485120530591.0,1.2855551907066856e+16,7.8391412251555e+30,1.1261008130776e+31,4.1316303708823e+31,1.962,321.749,381.417,701489297,9451296358,8260360495,9102291454,0.487,0.351,-0.498,62995,96974,92102,98313,100496,21.348,21.382,21.299,21.232,21.322,0.488
21.396,2577897881,1643872161,2906498376,2598619641,1830455533,2993561933,2762985959,2072461032,2.6428737993654304e+16,2.690843070516206e+16,2.4816953403416068e+16,2.211056226938144e+16,1.4393134474887112e+16,2.694080356512995e+16,2.64348731956498e+16,2.515398738575523e+16,2.249510984333817e+16,1.5931179516421836e+16,2.666196037025685e+16,2.691116116966736e+16,2.605645065300638e+16,2.3864323898977588e+16,1.803051950975462e+16,5629749049420793.0,6913243706673940.0,1.3036253388364016e+16,7.9235185898636e+30,1.1948234636967e+31,4.2485975601408e+31,1.956,316.184,379.965,692927303,9438592412,8244879071,9060635615,0.474,0.349,-0.5,62865,97769,92323,99253,101523,21.346,21.379,21.305,21.235,21.322,0.484
21.272,2609088725,1671873166,2936241682,2632874708,1859007569,3027502296,2798577913,2105113801,2.702953064883249e+16,2.707201088132348e+16,2.5508794817870424e+16,2.245136456293764e+16,1.464870058981392e+16,2.762329788135436e+16,2.690260294613204e+16,2.5574228027331704e+16,2.286999257586982e+16,1.6203149025897812e+16,2.760048747221909e+16,2.726050154277153e+16,2.652162915889474e+16,2.426401615240967e+16,1.833629220695663e+16,4720718920191701.0,7090951832343524.0,1.3214175087141596e+16,5.571296780864e+30,1.2570399472154e+31,4.3653605808408e+31,1.951,310.581,377.881,662631880,9411268034,8220341081,9009862167,0.461,0.346,-0.502,62758,99798,92518,101651,104017,21.341,21.374,21.303,21.236,21.32,0.481
20.957,2640279568,1699874172,2962019215,2664919770,1886932088,3056602956,2832157555,2137151164,2.8026726486669708e+16,2.7551801409518468e+16,2.593871843623826e+16,2.2800947314206668e+16,1.490458961110294e+16,2.774746832606227e+16,2.7144861902291576e+16,2.588054945979017e+16,2.319267942715372e+16,1.6459599349960942e+16,2.8021541533187948e+16,2.746040851513321e+16,2.683667501928137e+16,2.4613711262592416e+16,1.862690623291172e+16,4395664618755619.0,7091295259129395.0,1.3335997724521354e+16,4.830466860145e+30,1.2571617113038e+31,4.446220882711e+31,1.945,302.478,366.506,636781017,9362202799,8178452660,8941799527,0.449,0.343,-0.504,62586,102066,92665,104579,107064,21.325,21.368,21.28,21.23,21.31,0.487
21.053,2671470412,1727875177,2984359743,2694897409,1914242881,3080863915,2863724885,2168573120,2.760376276691252e+16,2.715850871768321e+16,2.630441863051152e+16,2.3101574698453564e+16,1.5140495761365004e+16,2.719066282922542e+16,2.7017110759815824e+16,2.598099050946996e+16,2.3414690904910804e+16,1.6683209415508802e+16,2.732510695604738e+16,2.723092249585074e+16,2.6929360205434748e+16,2.486099577989448e+16,1.888469233667623e+16,3651214722533184.0,6949673658451601.0,1.3406254636786416e+16,3.3328422375108e+30,1.2074490989744e+31,4.4931915846589e+31,1.938,294.825,354.185,607501553,9314853228,8152408092,8889738473,0.438,0.339,-0.506,62300,103402,92682,106478,109125,21.31,21.361,21.266,21.226,21.303,0.489
21.015,2702661255,1755599450,3003721533,2722941007,1940953437,3100285171,2893279902,2199379670,2.7927014381525424e+16,2.7339007046159704e+16,2.6704616267950444e+16,2.345776929618055e+16,1.5400985225502174e+16,2.823310493532145e+16,2.758171983021624e+16,2.6420264713729628e+16,2.379281065565317e+16,1.6959964088605696e+16,2.816099909329987e+16,2.776018207678431e+16,2.732551066022221e+16,2.525931657621473e+16,1.9195352804369696e+16,3637882429919908.0,7082273602440578.0,1.3582517656055538e+16,3.30854714348e+30,1.2539649844957e+31,4.6121196469265e+31,1.932,287.725,344.289,583793730,9261222980,8127084308,8838866444,0.426,0.335,-0.508,62087,104014,92630,107183,110029,21.294,21.357,21.25,21.221,21.296,0.494
20.973,2744213858,1785966313,3061948788,2769230358,1973908877,3156313761,2940877623,2236408823,2.911703842385638e+16,2.804447799840525e+16,2.724834641585189e+16,2.393273405699687e+16,1.568768830807744e+16,2.983740791654225e+16,2.8546717597102944e+16,2.708979087160075e+16,2.4286288090628004e+16,1.7278244238257506e+16,2.991834735141869e+16,2.878585803968515e+16,2.795712327753056e+16,2.577440958276844e+16,1.9547896225738068e+16,4012636223137131.0,7247204820275030.0,1.3833144201581268e+16,4.0253123648081e+30,1.3130494426754e+31,4.7838969625435e+31,1.926,279.47,327.594,566181831,9196333437,8098840545,8785696556,0.415,0.334,-0.51,62032,104867,92770,107578,110628,21.277,21.352,21.232,21.216,21.287,0.5
20.967,2798276388,1820503152,3162452123,2836746064,2014388325,3254581860,3010007297,2281018878,3.0325252318203628e+16,2.8812827678144068e+16,2.77004194652379e+16,2.4371256051435976e+16,1.594743445512278e+16,3.004795346598628e+16,2.8974662951684784e+16,2.7512285290778028e+16,2.467159202126041e+16,1.7563524563030534e+16,3.0489077647205664e+16,2.9339363293941416e+16,2.8358476957474348e+16,2.6182523451054468e+16,1.9868133823701868e+16,3837384246961940.0,7132214475404608.0,1.4038347475997776e+16,3.6813794647079e+30,1.2717120830793e+31,4.9268799964213e+31,1.92,272.978,320.965,556314654,9149759277,8071323439,8734058728,0.404,0.334,-0.511,61936,105713,92968,108378,111603,21.26,21.347,21.215,21.21,21.279,0.506
20.972,2852338919,1855039991,3249555013,2899905917,2053978116,3341475489,3075649065,2324869881,2.989735170370594e+16,2.882555577903897e+16,2.7866993242100524e+16,2.4641222713995268e+16,1.6189190798716822e+16,2.901989933195535e+16,2.8728958513244696e+16,2.757622661173088e+16,2.488580190362583e+16,1.7792718423138092e+16,2.932237408706608e+16,2.9134117673886508e+16,2.839733372183255e+16,2.6416109847602108e+16,2.0132846147719484e+16,3667295945282164.0,7046319777543171.0,1.4110113758333478e+16,3.3622648875708e+30,1.2412655601849e+31,4.9773827568278e+31,1.914,267.222,316.683,545283631,9103451878,8045652880,8684686282,0.393,0.332,-0.513,61725,105871,92919,107908,111305,21.243,21.343,21.199,21.205,21.271,0.513
20.923,2906401450,1889576830,3325044184,2958990942,2092697801,3416994649,3137802929,2367961833,2.8552441159512804e+16,2.8697153931553948e+16,2.788458240643872e+16,2.4853251032711064e+16,1.6423763830022286e+16,2.82134392985695e+16,2.839846370122943e+16,2.755366029885792e+16,2.5048458507597304e+16,1.8004020859227006e+16,2.807718786780494e+16,2.8779473545422684e+16,2.83359985249103e+16,2.659454575413039e+16,2.037939094918029e+16,3655922145868761.0,6983367892024452.0,1.414628979203836e+16,3.3414416841634e+30,1.219185677884e+31,5.0029378720082e+31,1.907,259.409,299.403,539468552,9054704502,8033501493,8649286566,0.382,0.332,-0.514,61766,107830,93316,110459,113988,21.221,21.338,21.181,21.199,21.261,0.52
21.029,2960463981,1924113669,3390468133,3014264030,2130566505,3485916593,3196468887,2410294733,2.760440676281197e+16,2.863183351077646e+16,2.809181746014748e+16,2.510082360433089e+16,1.6655882161413044e+16,2.781391756194864e+16,2.815244673225402e+16,2.753509170238723e+16,2.520109962487024e+16,1.82108422870534e+16,2.750816520071244e+16,2.8458784018866144e+16,2.8273306980762176e+16,2.6759780902041148e+16,2.0620943300725468e+16,3163774890284600.0,6799981664465028.0,1.4174434922153094e+16,2.5023678890988e+30,1.1559937659265e+31,5.0228651340588e+31,1.899,252.851,287.654,531724832,9007873509,8039343346,8632684397,0.372,0.332,-0.515,61821,110230,93766,113445,117143,21.203,21.334,21.171,21.195,21.255,0.524
21.088,3014526512,1958650508,3447168888,3065971111,2167602929,3548303769,3251646939,2451868582,2.8361566717945244e+16,2.915032890091013e+16,2.815441880929668e+16,2.540248264805258e+16,1.6925456858218356e+16,2.903862131263645e+16,2.8680166315021576e+16,2.789885615051217e+16,2.552769481444792e+16,1.847573201840001e+16,2.8837624350968588e+16,2.8866656907003096e+16,2.856284132785241e+16,2.7092845512298784e+16,2.092000797988835e+16,3295732129080000.0,6885818652127552.0,1.4276144979425842e+16,2.7154625666625e+30,1.1853624627497e+31,5.0952078868396e+31,1.891,245.963,273.297,520357384,8964567066,8039984299,8612038972,0.362,0.33,-0.516,61701,111537,93934,114920,118825,21.186,21.332,21.166,21.193,21.249,0.526
21.113,3068589043,1993187347,3496309543,3114342253,2203825365,3604156177,3303337087,2492683380,2.914919271883843e+16,2.922094464754524e+16,2.827997584685248e+16,2.5772923698079844e+16,1.7181839410508384e+16,2.9404239290249828e+16,2.8952589053231984e+16,2.814832296615897e+16,2.580138271466826e+16,1.8723954551355244e+16,2.9541769625927584e+16,2.9021538998741364e+16,2.8778233122327948e+16,2.737461161680269e+16,2.1202302494386044e+16,3396853459240500.0,6583406592226452.0,1.436058856647734e+16,2.8846533558885e+30,1.0835310589643e+31,5.155662599391e+31,1.883,239.098,256.419,513175200,8931194752,8040504986,8592239159,0.352,0.33,-0.517,61683,112195,94230,115923,120047,21.164,21.328,21.163,21.191,21.244,0.528
19.852,3113489647,2027724186,3538898111,3159592675,2239251705,3653473817,3351539329,2532739126,3.0978335375692668e+16,2.9429532204420584e+16,2.873700510141293e+16,2.615435944652934e+16,1.74686191191602e+16,3.115303154307016e+16,2.993989773889661e+16,2.878212307678984e+16,2.625947568765034e+16,1.903555607321316e+16,3.141808516445362e+16,2.994175878582768e+16,2.9394479515533016e+16,2.783454065537112e+16,2.154779665670213e+16,3988060535502700.0,6859578745798009.0,1.4572425242247028e+16,3.9761567087085e+30,1.1763455142451e+31,5.308889436022e+31,1.876,234.454,252.514,511855927,8921115481,8035257084,8567415657,0.342,0.325,-0.517,61735,112990,94559,116458,120822,21.118,21.311,21.078,21.162,21.212,0.611
19.878,3153300292,2062261025,3575808202,3201923715,2273899443,3696256689,3396844758,2572035821,3.1718577906346e+16,2.974746843868543e+16,2.928014805841476e+16,2.6514694660500664e+16,1.7757031587012414e+16,3.18185420991772e+16,3.057593646799352e+16,2.927571368725576e+16,2.6661061298465428e+16,1.933112742666527e+16,3.217094380424941e+16,3.0705388898543588e+16,2.9894085856049188e+16,2.824290795916176e+16,2.18778061849686e+16,3806025543514104.0,7014268998745199.0,1.4721498761677956e+16,3.6214576094705e+30,1.2299992396689e+31,5.4180631447521e+31,1.868,229.245,245.577,512858766,8907366888,8026353165,8539042323,0.332,0.325,-0.518,61926,113395,95124,116611,121199,21.073,21.294,21.001,21.134,21.181,0.681
19.72,3193110937,2096797865,3607796949,3241523721,2307785693,3732504794,3439581759,2610573464,3.2358986794386924e+16,3.027593111497994e+16,2.9550743447009464e+16,2.6837909669338504e+16,1.803182544338746e+16,3.17548130155816e+16,3.085472333399164e+16,2.959776305321979e+16,2.698557888772482e+16,1.960277482238661e+16,3.2157196817069424e+16,3.119129277186873e+16,3.0215543972525348e+16,2.85768685573221e+16,2.2184049093649336e+16,3913006978634957.0,7044901590475919.0,1.482795387455759e+16,3.8279059037115e+30,1.2407659604873e+31,5.4967054026502e+31,1.86,224.193,238.104,508098354,8878814454,8021075665,8514401884,0.323,0.324,-0.519,61909,113481,95336,116374,121170,21.024,21.275,20.918,21.102,21.146,0.756
19.071,3232921582,2130578843,3635520529,3278568887,2340927189,3762218131,3479750330,2648352056,3.194401278980881e+16,3.088306290311887e+16,2.979010841733642e+16,2.714194465207005e+16,1.8301033370206976e+16,3.170585739886888e+16,3.105526794603277e+16,2.987231488374464e+16,2.728695455833329e+16,1.986770068963429e+16,3.180615431095405e+16,3.1536535438662788e+16,3.049636508387824e+16,2.888777127427808e+16,2.248350132087502e+16,3988359624311520.0,7063253805440865.0,1.492755526117428e+16,3.9767531232096e+30,1.2472388580019e+31,5.5707976518853e+31,1.852,218.414,226.844,510255128,8842262485,8016255443,8490730260,0.313,0.325,-0.519,61946,114113,95565,116264,121246,20.953,21.246,20.799,21.058,21.097,0.882
19.073,3272732227,2162882987,3659547631,3313224043,2373340302,3785396699,3517350473,2685388209,3.133400322705457e+16,3.134586692336083e+16,2.998885021706866e+16,2.744862272183782e+16,1.8557669236268748e+16,3.117994068294519e+16,3.095495695127995e+16,2.997654276151489e+16,2.750418484276479e+16,2.010476273968676e+16,3.116115989956041e+16,3.147927570463845e+16,3.061155382383625e+16,2.911435703653301e+16,2.2754995619706108e+16,3861435402085400.0,6844252887674191.0,1.497397453373041e+16,3.7276708411195e+30,1.1710949397609e+31,5.6054978334202e+31,1.844,213.964,221.27,506377238,8809460680,8011309807,8467630624,0.303,0.324,-0.52,62045,115430,95841,116438,121559,20.883,21.216,20.688,21.014,21.05,0.985
19.1,3312542872,2195187131,3680371120,3345643382,2405041038,3802040500,3552382188,2721714381,3.1518230303442508e+16,3.1628786937335908e+16,3.038955791912304e+16,2.790274781403556e+16,1.8831763291434104e+16,3.1711852922047496e+16,3.1277159003747416e+16,3.027883908146621e+16,2.780996421814447e+16,2.0371554001696936e+16,3.161604086660804e+16,3.1703750264085696e+16,3.0912209149713736e+16,2.942372106487572e+16,2.3055788936736464e+16,3536266095743214.0,6220296077212047.0,1.5062659293638834e+16,3.1262944749757e+30,9.6730208220449e+30,5.6720926249061e+31,1.836,209.846,216.484,505125212,8781929818,8007912170,8446691209,0.294,0.324,-0.52,62246,116594,96379,117366,122552,20.815,21.185,20.585,20.972,21.003,1.07
19.109,3365763829,2231961379,3752059394,3401926594,2444887019,3865790783,3610800917,2766172536,3.337541526830413e+16,3.269430113860417e+16,3.095762289307472e+16,2.841527276613957e+16,1.916036993807204e+16,3.4470154799394256e+16,3.2764983421995816e+16,3.1205454760836184e+16,2.841760889289264e+16,2.074203537917043e+16,3.44711540532573e+16,3.310366769893697e+16,3.182406231739613e+16,3.002537970117929e+16,2.3460111868281668e+16,4921668393837124.0,6660090442637350.0,1.5360349713033724e+16,6.0557049447238e+30,1.1089201176027e+31,5.8985085826674e+31,1.828,205.107,209.767,501802694,8752267289,8004844471,8426612133,0.284,0.325,-0.52,62387,117569,96784,117881,123116,20.748,21.154,20.49,20.931,20.958,1.144
19.12,3420057611,2269093235,3818480530,3456655066,2484564621,3923466080,3667862471,2810529822,3.3317882375593504e+16,3.234852992331833e+16,3.0889031063869468e+16,2.871418512201713e+16,1.9407873890582936e+16,3.2475790044141944e+16,3.219409388871927e+16,3.1108917497909976e+16,2.8550758337795668e+16,2.095608790465877e+16,3.3024159063550064e+16,3.2550448736508344e+16,3.1760569303504784e+16,3.015867986393736e+16,2.370892627159634e+16,4919536111743316.0,6182100523607837.0,1.5364192256834444e+16,6.0504588886866e+30,9.5545917209981e+30,5.9014600926243e+31,1.82,200.134,201.002,500330818,8723936015,8000471929,8405812715,0.274,0.326,-0.52,62572,118033,97013,116989,122245,20.68,21.123,20.401,20.891,20.913,1.211
19.108,3474351393,2306225091,3876045516,3507852670,2523370188,3973429072,3721421200,2854071024,3.384729933204266e+16,3.254109611977734e+16,3.114428227923139e+16,2.905282631912462e+16,1.968699060318595e+16,3.3153903037319616e+16,3.2603574424163776e+16,3.147199730225495e+16,2.889148464055061e+16,2.123907533599588e+16,3.3281225891001964e+16,3.292132026330308e+16,3.215296729905516e+16,3.0488862503194144e+16,2.402594038456149e+16,5128571779190848.0,6153306369798533.0,1.5488987123310968e+16,6.5755621235782e+30,9.4657948201508e+30,5.9977180526523e+31,1.811,196.27,196.892,500232479,8698611796,7996836610,8386277087,0.264,0.326,-0.52,62661,117691,97110,115061,120249,20.611,21.093,20.318,20.852,20.869,1.273
19.112,3528645176,2343356947,3925935170,3555747202,2561322885,4019254026,3771477105,2896796141,3.261342548283706e+16,3.280334629079709e+16,3.153963870288852e+16,2.937607119585733e+16,1.996657948230928e+16,3.334036908322191e+16,3.2834389600403884e+16,3.174597567917085e+16,2.919053951078117e+16,2.1509135990789908e+16,3.312099378954275e+16,3.31677550156398e+16,3.24706410123742e+16,3.0777508232871536e+16,2.433011279172497e+16,4945655364252278.0,6039566511721632.0,1.5569540661437746e+16,6.1148767454893e+30,9.1190909123774e+30,6.0602649102041e+31,1.803,191.981,189.829,485239182,8681162872,7992926507,8366943354,0.253,0.326,-0.52,62550,116923,96926,113055,118074,20.542,21.063,20.24,20.814,20.825,1.33
19.109,3582938958,2380488803,3969172870,3600551765,2598441458,4060940939,3818030186,2938705174,3.487791749188513e+16,3.360591765277961e+16,3.224449027794925e+16,2.982091869559092e+16,2.0279567769999824e+16,3.530763519962787e+16,3.394451752931137e+16,3.248316576408592e+16,2.9712111240152308e+16,2.1855636327608456e+16,3.545173170614115e+16,3.4285643771948984e+16,3.3235342694126908e+16,3.1287110176108724e+16,2.471051546938925e+16,5195251052655672.0,6328371775849820.0,1.581426461395491e+16,6.74765837503e+30,1.0012072333343e+31,6.2522741320047e+31,1.795,188.554,187.526,477292380,8676188539,7986827142,8345717915,0.243,0.326,-0.52,62535,117263,97010,112686,117455,20.474,21.033,20.167,20.776,20.782,1.381
19.107,3637232740,2417620660,4006645543,3642465710,2634744237,4098489814,3861080441,2979798121,3.428964191329045e+16,3.380779841387843e+16,3.2576832668619644e+16,3.003449792801977e+16,2.0533201793572336e+16,3.368741224717056e+16,3.347518547066184e+16,3.2427702234836228e+16,2.98640517598014e+16,2.208006606314922e+16,3.404636760755523e+16,3.390096168243239e+16,3.3211702563028776e+16,3.1432030859923068e+16,2.496958407432801e+16,4460061497427361.5,6183037146855102.0,1.5830120055291662e+16,4.9730371402085e+30,9.5574870898475e+30,6.2648175241237e+31,1.786,186.002,187.658,482981208,8686003047,7978591896,8322331869,0.232,0.325,-0.52,62232,117524,96663,110900,115374,20.405,21.002,20.099,20.74,20.74,1.429
19.05,3674806132,2454752516,4039121860,3681675530,2670249153,4131900650,3900627872,3020074984,3.3651997127061068e+16,3.371781778663361e+16,3.267330236198477e+16,3.018293692155268e+16,2.077412473850529e+16,3.2650656508803304e+16,3.300986429560539e+16,3.2319195372916204e+16,2.997694524435847e+16,2.22896008918808e+16,3.2708497036128044e+16,3.33524872715718e+16,3.308331164327097e+16,3.153392781749831e+16,2.5213115919973364e+16,4311683487567600.0,6113368579641464.0,1.5837344821543772e+16,4.6476536242407e+30,9.3433188476369e+30,6.270537274912e+31,1.777,182.962,185.69,481271603,8688311299,7972149524,8300341999,0.222,0.326,-0.52,62272,117799,96656,110091,114138,20.332,20.971,20.031,20.703,20.697,1.475
19.068,3712160957,2491884372,4067268001,3718355684,2704973741,4161173446,3937751213,3059535762,3.3253461696956308e+16,3.355365183648769e+16,3.312397648754594e+16,3.0568476586629824e+16,2.1070437458789588e+16,3.436497576726144e+16,3.3777221978133936e+16,3.2820541993289984e+16,3.0370645230252736e+16,2.2592671092624508e+16,3.392214598545731e+16,3.394285658134329e+16,3.353744399843561e+16,3.1914338017767144e+16,2.554949328892313e+16,4322513918209500.0,6093279206196321.0,1.5973189320502028e+16,4.6710316432788e+30,9.2820128711661e+30,6.378569426715e+31,1.768,180.278,184.966,478857379,8681481260,7960538626,8272991282,0.211,0.325,-0.52,62337,117849,96785,109425,112974,20.256,20.941,19.969,20.667,20.655,1.517
