bitcoin-marketcap_raw,bitcoin-price_raw,difficulty-btc-ema-3,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-90,hashrate-btc-sma-90,hashrate-btc-wma-30,hashrate-btc-std-90,hashrate-btc-var-90,mining_profitability-btc-sma-90,transactionfees-btc-trx-90,confirmationtime-btc-sma-30,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,marketcap-btc-sma-3,marketcap-btc-sma-30,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-90,transactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,size-btc-sma-90,transactions-btc-sma-30,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-30,transactions-btc-wma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-90,sentbyaddress-btc-wma-90,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-90,activeaddresses-btc-sma-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-30,price-btc-sma-90,price-btc-ema-3,price-btc-ema-14,price-btc-ema-30,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-30,price-btc-wma-90
71633743871,4118.0,6653431775845,6848672649369,6668316903589,7078784207651,4.9696692617941e+19,4.4038528794738e+19,9.6249346810933e+18,2.3159841903828e+37,0.223,-0.952,10.966,10.514,10.658,68570940550,97370836447,108197741401,69755940789,80595524875,91697099692,105163460673,69109425081,69984543880,75621165968,103357247430,-0.39,-0.501,719940,270854,263291,249379,267006,256372,375756,369074,363550,370464,0.103,19.002,18.977,552491,3942.0,4122.0,5605.0,6248.0,4010.0,4636.0,5279.0,6076.0,3973.0,4024.0,5115.0,5960.0
74307310879,4271.0,6653367458626,6844378814030,6658280966301,7069169061073,4.9529571330214e+19,4.321595584264e+19,1.0193535010162e+19,2.5977039000848e+37,0.222,-0.948,11.112,10.585,10.732,70539098615,96186648092,107683516835,72031625834,79757096343,90575177833,104485303534,71977610246,70640422322,74647270166,102612402803,-0.385,-0.5,723030,269619,262183,249308,265410,256352,374311,368586,363391,370184,0.102,19.001,18.974,551732,4055.0,4083.0,5537.0,6218.0,4140.0,4587.0,5214.0,6036.0,4137.0,4061.0,5029.0,5916.0
71851288563,4129.0,6653335300016,6840179348697,6653303141406,7059571966347,4.9334670384646e+19,4.252507262475e+19,1.0607375405062e+19,2.8129103245980003e+37,0.221,-0.944,11.293,10.666,10.816,72597447771,94920730574,107119019850,71941457199,78702988639,89367184977,103768072436,72633705220,70848427207,73565792744,101824881302,-0.366,-0.499,726424,268350,261401,249324,264148,256416,372880,368764,363348,370027,0.102,18.994,18.964,551519,4173.0,4055.0,5463.0,6185.0,4135.0,4526.0,5144.0,5994.0,4175.0,4072.0,4939.0,5870.0
72040425440,4140.0,6653319220711,6836072179306,6653303141406,7049992923471,4.9204252591801e+19,4.2079936993901e+19,1.0860060919435e+19,2.9485230793459e+37,0.22,-0.94,11.368,10.686,10.841,72733008294,93642556808,106530492011,71990941319,77814646879,88249329523,103070761513,72355194054,71223526980,72753983060,101053923184,-0.348,-0.498,729954,267015,260131,249157,262430,256287,370399,369057,362538,369098,0.101,18.978,18.947,552380,4180.0,4031.0,5389.0,6150.0,4137.0,4475.0,5079.0,5953.0,4158.0,4094.0,4853.0,5825.0
72950446647,4192.0,6653311181058,6832055277374,6653303141406,7040431932445,4.9093832912342e+19,4.1730435201222e+19,1.1071002666125e+19,3.0641775008339e+37,0.218,-0.937,11.453,10.729,10.888,72280720217,92366203486,105948045989,72470693983,77166086848,87262304821,102408776571,72463913231,71929925571,72299529005,100315900209,-0.335,-0.498,731311,264681,257707,248573,259562,255724,365267,368312,360874,367291,0.1,18.963,18.93,551144,4154.0,4080.0,5315.0,6116.0,4165.0,4437.0,5022.0,5915.0,4164.0,4134.0,4776.0,5782.0
69689804833,4004.0,6423663463542,6818032430532,6592064822022,7020794764800,4.9000680205728e+19,4.1267243194903e+19,1.1339732524624e+19,3.2147383432506e+37,0.217,-0.933,11.576,10.771,10.935,71560225640,90995340996,105317228004,71080249408,76169249246,86128595144,101689678291,71168455539,71607294880,71648086082,99519015788,-0.316,-0.497,732301,264386,256600,248396,258005,255557,364314,367951,360321,366574,0.099,18.941,18.905,550550,4112.0,4090.0,5236.0,6079.0,4084.0,4379.0,4957.0,5873.0,4089.0,4115.0,4691.0,5736.0
69284733767,3981.0,6035033657539,6792282351872,6462185749043,6989252380848,4.8908102011811e+19,4.0644518989605e+19,1.169549615801e+19,3.4196157595507e+37,0.216,-0.929,11.534,10.764,10.933,70641661749,89593723534,104717563034,70182491587,75251313849,85041894410,100977481708,70030709602,71137433274,71153935292,98727092837,-0.285,-0.496,732828,265850,257468,248872,258370,256036,366390,367927,360955,367040,0.098,18.899,18.861,550987,4059.0,4119.0,5155.0,6044.0,4033.0,4326.0,4894.0,5831.0,4024.0,4088.0,4610.0,5690.0
67884946138,3900.0,5840718754537,6767098209008,6341896193110,6957973933798,4.8789895266536e+19,4.0404484426276e+19,1.1873210806341e+19,3.5243283712951e+37,0.216,-0.926,11.57,10.77,10.945,68953161579,88123802945,104236942217,69033718863,74269131487,83934994522,100250173234,68652351797,70188750023,70580142125,97917584774,-0.251,-0.496,734040,264524,257397,249037,257759,256208,363920,367372,360654,366586,0.097,18.839,18.798,550413,3962.0,4088.0,5070.0,6015.0,3966.0,4269.0,4829.0,5789.0,3944.0,4033.0,4529.0,5643.0
65378504883,3756.0,5743561303036,6742467563789,6231196154224,6926959423652,4.8620747095578e+19,4.001012854697e+19,1.2136800605189e+19,3.6825482232528e+37,0.215,-0.922,11.55,10.768,10.948,67516061596,86567870398,103724343682,67206111873,73083714607,82737801642,99483762940,66865023448,68747342091,69775413861,97063553184,-0.221,-0.495,735573,264331,258824,249707,258726,256888,362972,367079,361101,366885,0.096,18.768,18.724,549878,3879.0,4015.0,4980.0,5985.0,3861.0,4201.0,4760.0,5744.0,3841.0,3950.0,4445.0,5593.0
59452333645,3415.0,5694982577285,6718378251431,6130085632384,6896268423488,4.8419767572777e+19,3.9561033778506e+19,1.2422880082491e+19,3.8581987385990004e+37,0.214,-0.918,11.602,10.809,10.993,64238594888,84760267864,103161645369,63329222759,71266197145,81235513384,98603951308,62833159473,66143277278,68309867553,96090541974,-0.197,-0.494,739568,263003,258498,249796,258045,256991,362171,367685,361611,367264,0.095,18.698,18.65,550955,3690.0,3912.0,4875.0,5952.0,3638.0,4096.0,4673.0,5693.0,3609.0,3800.0,4344.0,5536.0
60046342941,3449.0,5670693214410,6694818374510,6038564627590,6865912660291,4.8220545643993e+19,3.9136939993679e+19,1.2692932325947e+19,4.0277632757765e+37,0.213,-0.915,11.583,10.821,11.01,61625727156,82997610792,102619397974,61687782850,69770216584,79868470130,97756531343,60737033499,64130534608,67073557280,95142952910,-0.184,-0.493,742429,261453,256723,249383,255979,256580,359338,367686,360360,365879,0.094,18.631,18.579,551365,3540.0,3814.0,4774.0,5921.0,3543.0,4010.0,4594.0,5643.0,3488.0,3684.0,4252.0,5481.0
62013587185,3561.0,5658548532972,6671776297082,5956633139843,6835892134061,4.7993706086434e+19,3.8612704238271e+19,1.3022948976518e+19,4.2399300011249e+37,0.213,-0.912,11.58,10.83,11.024,60504087923,81343062426,102098940378,61850685017,68735999331,78716542198,96970972131,60930963514,63037963088,66241453869,94250517508,-0.185,-0.493,742803,259943,255543,249142,254494,256323,354976,366944,358783,364141,0.093,18.565,18.508,550217,3475.0,3724.0,4678.0,5890.0,3552.0,3950.0,4528.0,5598.0,3499.0,3621.0,4173.0,5430.0
61897821089,3554.0,5652476192254,6649240638939,5884291169142,6806206844799,4.7845205537411e+19,3.8349582311676e+19,1.3219223591898e+19,4.3686968093149e+37,0.212,-0.908,11.601,10.847,11.045,61319250405,79687189601,101576099392,61874253053,67824242232,77631463416,96200133647,61627830097,62307052168,65441043856,93366976425,-0.193,-0.492,743831,260138,255717,249342,254384,256497,354867,366672,358532,363711,0.092,18.502,18.44,549797,3521.0,3659.0,4582.0,5860.0,3553.0,3897.0,4465.0,5553.0,3539.0,3578.0,4101.0,5378.0
60239816384,3459.0,5649440021894,6627200269985,5821538715487,6776856792503,4.7673716590693e+19,3.8069176376388e+19,1.3406297625536e+19,4.4932204006113e+37,0.211,-0.905,11.656,10.862,11.065,61383741553,77983040768,101039515372,61057034719,66812985453,76509421672,95409797004,61088113086,61439925205,64481519079,92458486688,-0.203,-0.492,746753,260288,255436,249386,253817,256515,355375,366430,358188,363188,0.09,18.439,18.371,549978,3525.0,3585.0,4484.0,5828.0,3506.0,3839.0,4400.0,5507.0,3508.0,3528.0,4028.0,5325.0
60672194258,3483.0,5647921936714,6605644304744,5768375778879,6747841977174,4.7456173005572e+19,3.7727945154406e+19,1.3588551855765e+19,4.6162185384207e+37,0.21,-0.902,11.713,10.887,11.094,60936610577,76284519670,100476321634,60864614488,65994213293,75487665065,94646333207,60732339438,61003925475,63631420158,91571292818,-0.218,-0.492,749107,259003,255814,249648,253883,256747,353746,366181,357927,362746,0.089,18.377,18.302,550024,3499.0,3525.0,4386.0,5795.0,3495.0,3791.0,4341.0,5462.0,3487.0,3503.0,3964.0,5274.0
59796861778,3433.0,5647162894125,6584562096981,5724802359318,6719162398812,4.729086839714e+19,3.7371103074775e+19,1.3864228677573e+19,4.8054209206013e+37,0.209,-0.899,11.68,10.889,11.1,60236290807,74568453413,99892421929,60330738133,65167899758,74475355176,93880410758,60162465039,60606690906,62769005951,90677238755,-0.236,-0.491,749572,258645,256619,250058,254482,257126,352683,365966,357759,362396,0.088,18.317,18.235,550274,3458.0,3479.0,4287.0,5761.0,3464.0,3744.0,4282.0,5418.0,3454.0,3480.0,3902.0,5222.0
57516311871,3302.0,5646783372830,6563943234444,5690818456802,6690818057417,4.7212774163949e+19,3.7411834238821e+19,1.3948967965598e+19,4.8643426826319e+37,0.208,-0.896,11.653,10.867,11.082,59328455969,72919471394,99279860255,58923525002,64147688040,73381223349,93081199793,58802475571,59838663256,61740713176,89745895677,-0.259,-0.491,751579,258079,257847,250620,255579,257656,351495,366363,358032,362489,0.086,18.258,18.169,551505,3406.0,3463.0,4192.0,5725.0,3383.0,3685.0,4219.0,5371.0,3376.0,3435.0,3839.0,5168.0
56726239388,3256.0,5646593612182,6543777533721,5666424071333,6662808952989,4.712579796811e+19,3.7606023385838e+19,1.3977841026308e+19,4.8845009939185e+37,0.207,-0.894,11.597,10.84,11.059,58013137679,71563827598,98664601348,57824882195,63158161553,72306708255,92282189675,57501367281,58942261121,60743600991,88810651262,-0.288,-0.491,754024,257124,258162,250887,255880,257886,348746,366760,357285,361560,0.085,18.2,18.104,552779,3330.0,3435.0,4113.0,5689.0,3319.0,3627.0,4157.0,5325.0,3301.0,3384.0,3778.0,5114.0
57463467350,3298.0,5646498731858,6524055035211,5651619202911,6635135085527,4.701545674937e+19,3.7446699077e+19,1.4154365647132e+19,5.0086516718177e+37,0.206,-0.891,11.634,10.877,11.1,57235339536,70228660355,98073293075,57644174773,62398868992,71349079810,91516943030,57226532116,58348741103,59990635259,87905131833,-0.321,-0.492,754754,255235,256109,250347,253893,257296,344779,365857,355832,359898,0.083,18.144,18.04,551682,3285.0,3398.0,4036.0,5655.0,3308.0,3583.0,4101.0,5280.0,3284.0,3349.0,3726.0,5061.0
59549671880,3417.0,5646451291697,6504765998207,5646403851535,6607796455033,4.6859148208469e+19,3.7344185739908e+19,1.4275486798251e+19,5.0947380831759e+37,0.206,-0.889,11.603,10.836,11.062,57913126206,68986233761,97524425751,58596923326,62018976044,70587827685,90814365642,58383698288,58439276497,59663325171,87058458840,-0.355,-0.492,755511,256440,258855,251409,256695,258299,346074,365842,356220,360066,0.082,18.089,17.976,552032,3324.0,3378.0,3964.0,5623.0,3363.0,3561.0,4057.0,5239.0,3350.0,3354.0,3686.0,5012.0
62304534024,3575.0,5633771768642,6485344597051,5643028970742,6580236762474,4.676111897998e+19,3.7672553928674e+19,1.4244977032079e+19,5.0729842661112e+37,0.205,-0.887,11.587,10.845,11.074,59772557751,67799198199,96997548180,60450728675,62057050441,70053421643,90187775936,60579402197,59302389899,59799902731,86284395286,-0.382,-0.492,757801,257321,259323,251732,257319,258573,348320,365757,356511,360146,0.08,18.035,17.913,551949,3430.0,3395.0,3896.0,5592.0,3469.0,3563.0,4026.0,5203.0,3476.0,3403.0,3661.0,4967.0
66460465078,3813.0,5370097346651,6455038626229,5571272576739,6541707074336,4.654668781331e+19,3.7434775786249e+19,1.4387274921067e+19,5.1748419913588e+37,0.204,-0.884,11.529,10.819,11.051,62771556994,66951997914,96503078261,63455596877,62644172393,69821617993,89666296577,63923355861,61130746149,60557082524,85613250602,-0.403,-0.492,760086,258468,262092,252842,260218,259637,349246,365743,357331,360762,0.079,17.983,17.853,552666,3602.0,3442.0,3847.0,5563.0,3641.0,3596.0,4012.0,5172.0,3668.0,3508.0,3655.0,4928.0
69444172000,3984.0,5238260135655,6425398720700,5504658858230,6503647448879,4.6392093515646e+19,3.7308386114081e+19,1.4531433500434e+19,5.2790639894383e+37,0.204,-0.882,11.521,10.816,11.05,66069723701,66582826610,95994768591,66449884438,63550839007,69797266639,89221854278,67259663363,63498305172,61725656393,85018549366,-0.42,-0.492,761034,258429,263708,253596,262067,260358,347623,364981,357784,361030,0.078,17.933,17.794,552014,3791.0,3521.0,3825.0,5533.0,3812.0,3648.0,4011.0,5146.0,3859.0,3643.0,3664.0,4893.0
70322544864,4034.0,5172341530158,6396410241666,5443187815215,6466087508508,4.6153399352279e+19,3.7074608152973e+19,1.4611980340322e+19,5.3377492366488e+37,0.203,-0.879,11.406,10.804,11.04,68742393981,66302680155,95487080296,68386214651,64453733122,69831155557,88806484841,69386073945,65740910617,62972626005,84454324668,-0.433,-0.492,763788,259282,264788,254186,263488,260928,348344,365321,358458,361545,0.077,17.884,17.736,552910,3943.0,3625.0,3809.0,5503.0,3923.0,3699.0,4012.0,5122.0,3980.0,3772.0,3678.0,4860.0
68325378650,3919.0,5139382227409,6368058872061,5386859447695,6429027253223,4.6003355541232e+19,3.7203829461661e+19,1.4595587115911e+19,5.3257790814539e+37,0.203,-0.877,11.287,10.748,10.985,69364031838,65948225860,94957338151,68355796651,64969952525,69734008659,88356350639,69177566280,67026859044,63849780967,83857364193,-0.449,-0.493,765099,258784,263901,254117,262956,260838,346932,365301,357446,360383,0.075,17.837,17.679,553135,3979.0,3720.0,3788.0,5472.0,3921.0,3729.0,4006.0,5095.0,3968.0,3845.0,3685.0,4825.0
70421810239,4039.0,5122902576034,6340330609481,5335673755668,6392466683024,4.5896501818333e+19,3.7651813433119e+19,1.4490899098404e+19,5.2496539170031e+37,0.203,-0.875,11.176,10.691,10.929,69689911251,65788753293,94463599659,69388803445,65696866887,69778382955,87962184916,69706455480,68422660395,64927612182,83318121821,-0.469,-0.493,764831,257965,263041,254039,262426,260725,344520,364494,356053,358817,0.074,17.791,17.623,552174,3997.0,3826.0,3778.0,5443.0,3980.0,3770.0,4008.0,5072.0,3998.0,3925.0,3701.0,4794.0
72807331718,4175.0,5114662750347,6313211759265,5289630739135,6356405797911,4.5738229241515e+19,3.798213150275e+19,1.4298354545006e+19,5.1110735673671e+37,0.202,-0.873,11.156,10.665,10.902,70518173536,65717442886,94038756262,71098067581,66644928865,69973799004,87629111219,71265165714,69952044155,66243434612,82842159888,-0.485,-0.494,766529,258707,263628,254437,263341,261084,344967,363861,355445,358024,0.073,17.747,17.569,551602,4044.0,3934.0,3774.0,5418.0,4077.0,3824.0,4019.0,5052.0,4087.0,4012.0,3727.0,4766.0
66784326506,3829.0,5110542837503,6286688927736,5248730398097,6320844597884,4.5552898130859e+19,3.8070696058354e+19,1.419683334907e+19,5.0387519285318e+37,0.202,-0.87,11.08,10.629,10.866,70004489488,65711516455,93538038675,68941197044,66663515217,69768026585,87170984083,69398242199,69502188761,66652289580,82243161432,-0.501,-0.494,766441,259566,263710,254667,263740,261278,343770,362784,353744,356137,0.071,17.703,17.515,550283,4014.0,3970.0,3773.0,5389.0,3953.0,3825.0,4007.0,5025.0,3979.0,3986.0,3730.0,4731.0
66853638595,3833.0,5108482881082,6260749015580,5212972732552,6285783082943,4.5456089055541e+19,3.8198844984423e+19,1.4236742921635e+19,5.0671212254182e+37,0.202,-0.868,10.953,10.597,10.832,68815098940,65659876519,93026777778,67897417819,66688865001,69580001553,86724449017,67822816753,68909668801,67008057492,81656691101,-0.515,-0.495,766914,260373,264835,255249,265132,261824,342260,362009,352824,355020,0.069,17.66,17.462,549524,3945.0,3973.0,3770.0,5359.0,3893.0,3826.0,3995.0,4999.0,3888.0,3951.0,3734.0,4697.0
65694192615,3766.0,5107452902871,6235379211384,5182357742502,6251221253089,4.5324078282773e+19,3.8501284178202e+19,1.4123949622321e+19,4.9871488233462e+37,0.201,-0.867,10.863,10.546,10.779,66444052572,65660474903,92472632535,66795805217,66556242016,69329304202,86262245579,66262363590,68013245434,67150361707,81055974943,-0.527,-0.496,767397,261421,267093,256229,267679,262773,341953,361255,352604,354597,0.067,17.619,17.41,548817,3809.0,3942.0,3769.0,5326.0,3829.0,3818.0,3981.0,4972.0,3799.0,3900.0,3734.0,4662.0
65360671015,3746.0,5106937913765,6210566985302,5156885427945,6217159108320,4.5187225382938e+19,3.8806681122816e+19,1.3990581169658e+19,4.8934090366194e+37,0.201,-0.865,10.743,10.504,10.734,65969500742,65451372474,91936849481,66078238116,66396832549,69073263352,85802870314,65720672812,67167369503,67192031321,80460107657,-0.538,-0.497,769447,263213,269739,257369,270690,263892,342836,361689,353212,355015,0.066,17.577,17.358,549505,3781.0,3901.0,3757.0,5295.0,3788.0,3808.0,3965.0,4945.0,3767.0,3851.0,3732.0,4627.0
68310418638,3915.0,5106680419213,6186300082870,5136555788883,6183596648637,4.5029691709279e+19,3.9010773334119e+19,1.3857985004841e+19,4.8010937098598e+37,0.2,-0.863,10.634,10.502,10.729,66455094089,65251476066,91425590106,67194328377,66651977361,69024047564,85418420827,66891131760,67236140257,67552292435,79940845441,-0.547,-0.499,772350,263837,269423,257533,270795,264039,342250,361893,352894,354511,0.064,17.536,17.307,549582,3809.0,3900.0,3745.0,5265.0,3851.0,3822.0,3962.0,4922.0,3834.0,3854.0,3742.0,4597.0
66925315457,3835.0,5106551671936,6162566518954,5121368825315,6150533874040,4.4821489044829e+19,3.9047003806004e+19,1.3674439114273e+19,4.6747571272489e+37,0.2,-0.862,10.431,10.451,10.674,66865468370,65087276963,90898743676,67059821917,66688422440,68888645492,85011978951,67126242444,66959169503,67617547609,79402377866,-0.561,-0.5,772152,264417,269297,257751,271029,264230,340521,361149,351942,353361,0.062,17.496,17.256,548002,3832.0,3871.0,3735.0,5234.0,3843.0,3824.0,3954.0,4898.0,3847.0,3838.0,3748.0,4565.0
66397316191,3804.0,5177530639396,6142477356050,5130269428200,6121093568754,4.4727917735687e+19,3.9478003698788e+19,1.3557326190081e+19,4.5950273356063e+37,0.199,-0.86,10.354,10.426,10.643,67211016762,64899173321,90371881793,66728569054,66649608274,68727914570,84602865483,66892166354,66675073746,67522290041,78863884954,-0.578,-0.502,771051,265011,268666,257790,270714,264240,339992,360397,351034,352251,0.061,17.457,17.207,546873,3851.0,3818.0,3724.0,5203.0,3824.0,3821.0,3944.0,4874.0,3833.0,3821.0,3753.0,4534.0
65348535552,3744.0,5398063244125,6130963476771,5192304332348,6100252014511,4.4604227644394e+19,3.9618872625875e+19,1.3504376470342e+19,4.559204596318001e+37,0.198,-0.859,10.255,10.409,10.621,66223722400,64645776284,89851471343,66038552303,66476131911,68509890117,84179693397,65960925749,66357711954,67221979395,78313921301,-0.6,-0.503,771200,265411,266467,257280,268751,263698,338580,358942,348692,349703,0.058,17.418,17.158,544390,3794.0,3806.0,3709.0,5173.0,3784.0,3811.0,3931.0,4850.0,3779.0,3802.0,3754.0,4502.0
67471069759,3865.0,5508329546489,6119702649784,5254363011703,6079785072601,4.4518472777349e+19,3.9946590976189e+19,1.3433184256874e+19,4.5112609819781e+37,0.198,-0.858,10.152,10.39,10.597,66405640501,64571818449,89335572301,66754811031,66608790291,68442869449,83812470899,66584599429,66622261963,67175682819,77822044343,-0.62,-0.505,772580,266445,266795,257594,269146,263970,338369,358301,348267,349052,0.056,17.38,17.11,543814,3804.0,3811.0,3705.0,5143.0,3824.0,3818.0,3927.0,4828.0,3814.0,3817.0,3764.0,4473.0
67636611728,3874.0,5563462697671,6108689313500,5311543853686,6059744424271,4.4394657079802e+19,4.0129074431742e+19,1.3337505159703e+19,4.4472260971273e+37,0.197,-0.856,10.114,10.366,10.566,66818739013,64516881047,88821111639,67195711379,66745833149,68390852821,83456957511,67200085042,66906146351,67141833699,77345144110,-0.64,-0.507,772841,267138,268347,258325,270722,264660,337238,357684,348420,348985,0.054,17.342,17.062,543298,3827.0,3826.0,3701.0,5113.0,3849.0,3826.0,3924.0,4807.0,3849.0,3833.0,3775.0,4445.0
66716274276,3821.0,5591029273262,6097918028563,5363846858295,6040152218627,4.435776270033e+19,4.0419231475473e+19,1.3329957005001e+19,4.4421938438795e+37,0.197,-0.855,10.067,10.35,10.545,67274651921,64477925319,88293633315,66955992828,66741891966,68282815496,83089030407,67148852674,66890574265,67002487778,76859323509,-0.659,-0.509,773289,267980,269204,258837,271656,265136,337612,357776,348642,349003,0.052,17.305,17.014,543321,3853.0,3837.0,3698.0,5082.0,3835.0,3825.0,3917.0,4785.0,3846.0,3832.0,3783.0,4417.0
