Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-hashrate_raw,difficulty-btc-sma-3,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-30,difficulty-btc-std-3,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-var-30,difficulty-btc-trx-90,hashrate-btc-sma-3,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-ema-3,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-7,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-mom-14,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-3,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-var-30,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,sentinusd-btc-sma-14,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-var-7,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-30,transactionfees-btc-sma-14,transactionfees-btc-sma-30,transactionfees-btc-sma-90,transactionfees-btc-ema-14,transactionfees-btc-wma-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-trx-3,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-7,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-14,confirmationtime-btc-trx-90,marketcap-btc-wma-90,marketcap-btc-trx-30,marketcap-btc-trx-90,transactionvalue-btc-sma-7,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-ema-7,transactionvalue-btc-ema-14,transactionvalue-btc-ema-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-7,transactionvalue-btc-wma-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,transactionvalue-btc-trx-30,mediantransactionvalue-btc-sma-7,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-14,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,fee_to_reward-btc-roc-7,size-btc-sma-7,size-btc-sma-90,size-btc-ema-90,size-btc-wma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-var-30,transactions-btc-var-90,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-std-90,top100cap-btc-var-30,top100cap-btc-var-90,top100cap-btc-trx-7,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-roc-30,activeaddresses-btc-sma-30,activeaddresses-btc-ema-30,activeaddresses-btc-wma-90,activeaddresses-btc-trx-30,activeaddresses-btc-trx-90,price-btc-sma-14,price-btc-wma-3,price-btc-trx-30,price-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2014-03-14,7805893775,632.924,3.048142528888963e+16,4094658296,3875495477,3420057611,2269093235,4133515802,3818480530,3456655066,2484564621,4010556480,3667862471,395347290.0,944344567,1928238514,2.2294666519984326e+17,1.888,3.3317882375593504e+16,3.0889031063869468e+16,2.871418512201713e+16,3.2475790044141944e+16,3.219409388871927e+16,3.1108917497909976e+16,2.8550758337795668e+16,2.095608790465877e+16,3.2550448736508344e+16,3.1760569303504784e+16,3.015867986393736e+16,2.370892627159634e+16,4216365534034600.0,4919536111743316.0,6182100523607837.0,1.5364192256834444e+16,-960285608873420.0,6.0504588886866e+30,9.5545917209981e+30,5.9014600926243e+31,0.84,1.82,76.427,81.008,90.268,200.134,73.771,82.701,100.053,216.18,72.946,77.879,80.886,84.71,146.035,28.182,198.563,-1.859,-1.898,-0.991,620282315,500330818,538151734,4.122580815783866e+16,7.240182210510646e+16,5.67912326322049e+16,-0.15,0.127,0.128,0.165,0.128,0.127,0.001,0.0024342857142857,-0.541,-0.746,0.164,0.023,-0.457,0.185,-25.955,8.926,8.618,8.379,1.836,0.843,0.237,0.029,8405812715,-0.387,0.717,9679,9266,8517,8457,8642,8084,8317,8306,8113,11329430,2.097,-0.387,150.029,197.12,194.859,153.477,69.536,583.388,1209.0,-0.466,0.274,0.365,0.351,0.326,0.391,0.364,0.336,0.117,0.148,0.138,0.003,0.005,0.325,-0.043,-0.52,22.814,248874,198126,210494,216107,86348,88842,1864008628,1973212627,0.674,0.238,48407100,74019774,0.291,0.11,40876,417718285,0.695,0.386,20.891,19.649,20.302,20.913,1.649,1.211,0.68,0.367,-0.73,-0.294,-0.066,0.025,-9.604,184861,185224,168749,0.566,0.402,627.229,635.556,-0.44,0.701,631.464,582.231,415.876,621.319
2014-03-15,7835064940,631.464,3.3832016030497284e+16,4239489670,3906530771,3474351393,2306225091,4191866861,3876045516,3507852670,2523370188,4089294171,3721421200,30344073.0,941720750,1950572341,2.2170949278253056e+17,1.882,3.384729933204266e+16,3.114428227923139e+16,2.905282631912462e+16,3.3153903037319616e+16,3.2603574424163776e+16,3.147199730225495e+16,2.889148464055061e+16,2.123907533599588e+16,3.292132026330308e+16,3.215296729905516e+16,3.0488862503194144e+16,2.402594038456149e+16,4344706762633200.0,5128571779190848.0,6153306369798533.0,1.5488987123310968e+16,3573517015066976.0,6.5755621235782e+30,9.4657948201508e+30,5.9977180526523e+31,0.736,1.811,72.088,81.746,89.227,196.27,75.483,81.967,98.579,213.126,73.33,77.212,80.378,83.867,143.333,27.727,192.191,-1.807,-1.901,-0.993,615266355,500232479,538030256,3.182913855261203e+16,7.236913922676669e+16,5.682036780503027e+16,-0.097,0.127,0.128,0.164,0.126,0.126,0.001,0.0024571428571428,-1.898,-0.742,0.156,0.023,-0.451,0.18,-24.331,8.948,8.639,8.385,1.826,0.834,0.25,0.03,8386277087,-0.382,0.703,8399,9187,8502,7856,8297,7953,8267,7400,8037,11382632,1.817,-0.344,137.566,195.701,192.747,144.856,74.425,618.732,1385.0,-0.485,0.264,0.359,0.349,0.326,0.388,0.351,0.335,0.128,0.151,0.137,0.004,0.005,0.271,-0.033,-0.52,-4.382,245303,198282,209956,215840,88147,88706,1942462003,1967190300,0.669,0.241,50936200,72866147,0.289,0.111,40740,414937086,0.678,0.388,20.852,19.521,20.201,20.869,1.731,1.273,0.749,0.405,-0.714,-0.323,-0.076,0.024,-9.738,184291,182754,168517,0.557,0.402,632.328,633.172,-0.435,0.687,631.648,563.348,445.898,595.946
2014-03-16,7818926927,631.648,3.352683512912421e+16,4250217920,3937566066,3528645176,2343356947,4221042390,3925935170,3555747202,2561322885,4152514215,3771477105,29080575.33333333,926448468,1969855565,2.1457669078822707e+17,1.875,3.261342548283706e+16,3.153963870288852e+16,2.937607119585733e+16,3.334036908322191e+16,3.2834389600403884e+16,3.174597567917085e+16,2.919053951078117e+16,2.1509135990789908e+16,3.31677550156398e+16,3.24706410123742e+16,3.0777508232871536e+16,2.433011279172497e+16,4329405706691200.0,4945655364252278.0,6039566511721632.0,1.5569540661437746e+16,5534989931199784.0,6.1148767454893e+30,9.1190909123774e+30,6.0602649102041e+31,0.666,1.803,75.765,82.489,88.249,191.981,78.129,81.808,97.43,210.217,77.673,77.552,80.248,83.322,140.795,26.765,179.086,-1.743,-1.902,-0.995,613255995,485239182,543752413,4.468681571537862e+16,7.391667175926944e+16,4.447910666956653e+16,-0.067,0.129,0.128,0.163,0.127,0.126,0.001,0.001,-0.677,-0.736,0.148,0.023,-0.445,0.175,-18.436,9.002,8.668,8.399,1.782,0.794,0.241,0.031,8366943354,-0.376,0.689,7625,9091,8283,6909,7733,7703,8175,6317,7832,8976873,1.441,-0.318,125.597,193.163,190.31,134.623,80.646,805.617,1626.0,-0.512,0.253,0.358,0.347,0.326,0.386,0.342,0.334,0.131,0.152,0.138,0.004,0.005,0.184,-0.028,-0.52,5.54,240692,198146,209021,215162,91672,88858,2100943076,1973915297,0.652,0.244,52751112,72517513,0.282,0.112,40826,416688611,0.651,0.388,20.814,19.41,20.104,20.825,1.798,1.33,0.809,0.442,-0.678,-0.346,-0.086,0.023,-9.784,183068,180035,168145,0.54,0.402,637.368,631.8,-0.429,0.673,625.026,564.372,487.666,575.029
2014-03-17,7715405378,625.026,3.727490131603383e+16,4250217920,3968601360,3582938958,2380488803,4235630155,3969172870,3600551765,2598441458,4200216612,3818030186,27817077.666666668,897882530,1986177041,2.0154825921693488e+17,1.868,3.487791749188513e+16,3.224449027794925e+16,2.982091869559092e+16,3.530763519962787e+16,3.394451752931137e+16,3.248316576408592e+16,2.9712111240152308e+16,2.1855636327608456e+16,3.4285643771948984e+16,3.3235342694126908e+16,3.1287110176108724e+16,2.471051546938925e+16,5180909622162803.0,5195251052655672.0,6328371775849820.0,1.581426461395491e+16,9867922050850184.0,6.74765837503e+30,1.0012072333343e+31,6.2522741320047e+31,1.974,1.795,75.227,81.466,86.667,188.554,72.92,79.928,95.513,207.085,73.646,74.915,78.278,81.996,138.063,25.807,166.494,-1.702,-1.903,-0.997,593588491,477292380,545275114,1.8655551191839584e+16,7.433123752109229e+16,4.136780782963747e+16,-0.05,0.128,0.128,0.163,0.127,0.126,0.001,0.001,-0.496,-0.73,0.14,0.023,-0.437,0.171,-7.129,8.899,8.71,8.42,1.748,0.764,0.231,0.032,8345717915,-0.37,0.676,6402,8883,8165,6466,7387,7537,8108,5695,7700,8444270,1.058,-0.302,118.623,191.078,188.566,128.827,82.932,620.758,1719.0,-0.54,0.243,0.348,0.348,0.326,0.384,0.337,0.334,0.117,0.15,0.137,0.003,0.005,0.104,-0.025,-0.52,-25.469,231172,198620,209074,215454,89763,88682,2014328692,1966111992,0.631,0.247,51385417,72391837,0.274,0.113,40880,417794414,0.623,0.389,20.776,19.317,20.011,20.782,1.855,1.381,0.86,0.477,-0.63,-0.364,-0.096,0.022,-9.669,184369,180649,168857,0.524,0.402,638.812,628.306,-0.422,0.659,613.511,563.641,517.354,565.303
2014-03-18,7612123446,613.511,3.206718929471325e+16,4250217920,3999636654,3637232740,2417620660,4242924037,4006645543,3642465710,2634744237,4232401362,3861080441,26553580.0,854691051,1999609295,1.8262419806865203e+17,1.861,3.428964191329045e+16,3.2576832668619644e+16,3.003449792801977e+16,3.368741224717056e+16,3.347518547066184e+16,3.2427702234836228e+16,2.98640517598014e+16,2.208006606314922e+16,3.390096168243239e+16,3.3211702563028776e+16,3.1432030859923068e+16,2.496958407432801e+16,4801304027256975.0,4460061497427361.5,6183037146855102.0,1.5830120055291662e+16,4652793469385468.0,4.9730371402085e+30,9.5574870898475e+30,6.2648175241237e+31,0.567,1.786,72.835,79.86,84.977,186.002,71.469,78.607,93.868,204.072,71.042,73.097,76.751,80.922,135.458,23.169,134.199,-1.669,-1.903,-0.999,660971075,482981208,675226222,1.8368166192911027e+17,1.1398261261471053e+17,5.087116902542509e+16,0.027,0.126,0.128,0.163,0.125,0.125,0.001,0.001,-1.746,-0.726,0.131,0.023,-0.43,0.166,10.638,9.083,8.792,8.449,1.723,0.742,0.246,0.033,8322331869,-0.364,0.662,9500,10436,8343,12305,10378,8975,8586,11550,9172,13275725,1.467,-0.212,114.971,188.563,187.077,125.42,83.954,498.225,1762.0,-0.568,0.232,0.333,0.35,0.325,0.382,0.326,0.333,0.104,0.147,0.138,0.003,0.005,-0.007,-0.028,-0.52,-26.598,220326,198302,208334,214944,86234,88807,1859056224,1971675314,0.602,0.249,54247114,69192883,0.26,0.113,40752,415183249,0.589,0.389,20.74,19.241,19.923,20.74,1.898,1.429,0.901,0.51,-0.574,-0.378,-0.105,0.021,-9.81,184880,178221,168539,0.501,0.401,634.234,620.372,-0.416,0.646,613.783,577.854,505.461,596.048
2014-03-19,7685463996,613.783,3.1613900770436044e+16,4250217920,4030671949,3674806132,2454752516,4246570979,4039121860,3681675530,2670249153,4249068465,3900627872,25290082.33333333,860054672,2010210245,1.8492350954976048e+17,1.854,3.3651997127061068e+16,3.267330236198477e+16,3.018293692155268e+16,3.2650656508803304e+16,3.300986429560539e+16,3.2319195372916204e+16,2.997694524435847e+16,2.22896008918808e+16,3.33524872715718e+16,3.308331164327097e+16,3.153392781749831e+16,2.5213115919973364e+16,4936871299290492.0,4311683487567600.0,6113368579641464.0,1.5837344821543772e+16,1350575707111792.0,4.6476536242407e+30,9.3433188476369e+30,6.270537274912e+31,-0.685,1.777,71.884,79.31,84.558,182.962,74.695,78.516,92.839,201.3,73.585,73.828,76.493,80.467,133.083,23.21,134.677,-1.621,-1.902,-1.001,680015352,481271603,673316543,1.8402454830348672e+17,1.1333879165629766e+17,5.001995022653568e+16,0.099,0.125,0.124,0.163,0.123,0.124,0.001,0.001,-2.202,-0.723,0.123,0.023,-0.423,0.161,-0.358,9.239,8.783,8.478,1.715,0.736,0.252,0.034,8300341999,-0.357,0.649,9502,10654,8312,11528,10221,8989,8599,11474,9263,13131173,1.695,-0.13,107.443,186.638,185.167,120.28,86.802,267.189,1884.0,-0.598,0.222,0.331,0.341,0.326,0.381,0.327,0.333,0.102,0.112,0.138,0.003,0.005,-0.085,-0.031,-0.52,-7.152,217943,199129,208652,215483,86053,88316,1851289854,1949926520,0.574,0.251,52946443,69958889,0.25,0.113,40751,415151413,0.553,0.389,20.703,19.176,19.836,20.697,1.932,1.475,0.934,0.544,-0.519,-0.387,-0.114,0.02,-10.286,184375,177385,168719,0.477,0.4,630.79,615.566,-0.41,0.632,596.009,579.582,485.296,596.985
2014-03-20,7443853659,596.009,3.607929502571957e+16,4250217920,4061707243,3712160957,2491884372,4248394449,4067268001,3718355684,2704973741,4250217920,3937751213,24026584.666666664,859431094,2018024511,1.8465545152412467e+17,1.847,3.3253461696956308e+16,3.312397648754594e+16,3.0568476586629824e+16,3.436497576726144e+16,3.3777221978133936e+16,3.2820541993289984e+16,3.0370645230252736e+16,2.2592671092624508e+16,3.394285658134329e+16,3.353744399843561e+16,3.1914338017767144e+16,2.554949328892313e+16,4517619981156462.0,4322513918209500.0,6093279206196321.0,1.5973189320502028e+16,6309437757856360.0,4.6710316432788e+30,9.2820128711661e+30,6.378569426715e+31,0.447,1.768,73.755,77.661,83.51,180.278,74.01,77.824,91.58,198.487,74.306,73.849,75.695,79.742,130.673,22.285,124.157,-1.573,-1.9,-1.003,680408905,478857379,669922988,1.8770077864209146e+17,1.1219920236558208e+17,5.001705470241635e+16,0.151,0.123,0.123,0.162,0.122,0.123,0.001,0.001,-1.748,-0.72,0.115,0.023,-0.417,0.157,-10.176,9.131,8.76,8.479,1.731,0.749,0.228,0.035,8272991282,-0.351,0.636,9372,10652,8263,10073,9619,8777,8535,10526,9120,13168241,1.683,-0.07,104.77,185.179,183.698,118.271,87.874,151.964,1930.0,-0.628,0.211,0.329,0.34,0.325,0.379,0.324,0.333,0.103,0.112,0.137,0.003,0.005,-0.157,-0.035,-0.52,-14.135,212205,199501,208826,215866,86297,88325,1861807576,1950324923,0.545,0.252,52592374,70690411,0.241,0.114,40715,414432826,0.516,0.388,20.667,19.133,19.754,20.655,1.945,1.517,0.946,0.576,-0.464,-0.392,-0.123,0.019,-10.724,184662,176705,168932,0.453,0.399,626.122,604.85,-0.404,0.619,582.231,543.197,490.961,607.673
2014-03-21,7291191246,582.231,3.703888316388974e+16,4250217920,4092742537,3749515782,2527247988,4249306185,4091661324,3752669377,2738935152,4250217920,3972464566,22763087.0,852283116,2028462009,1.815966276201021e+17,1.839,3.491069298668181e+16,3.341948072811731e+16,3.082354248625164e+16,3.570192946557559e+16,3.459263727457289e+16,3.3382987482703284e+16,3.080085412919706e+16,2.291017025902594e+16,3.481416441319381e+16,3.405943155528145e+16,3.2331783603396816e+16,2.590044813958467e+16,4294909017030800.0,4764423721268036.0,6501063301526906.0,1.6100398417080368e+16,4137059367999252.0,5.6749333489454e+30,1.0565956012615e+31,6.4805707297181e+31,1.608,1.759,74.858,77.093,82.414,177.908,73.668,77.224,90.402,195.736,74.092,73.743,75.117,79.085,128.323,20.904,109.244,-1.524,-1.896,-1.004,593282468,475985241,666854042,1.9077103338562688e+17,1.1117357835466584e+17,5.018090018943901e+16,0.183,0.123,0.123,0.162,0.121,0.123,0.0018,0.001,-1.008,-0.716,0.107,0.023,-0.412,0.152,-5.219,8.69,8.778,8.465,1.676,0.702,0.174,0.036,8242435458,-0.346,0.624,9253,9466,8199,8750,8974,8520,8453,9378,8917,13240084,1.492,-0.03,104.545,184.514,181.879,114.33,90.656,153.287,2055.0,-0.659,0.201,0.328,0.341,0.325,0.378,0.322,0.332,0.103,0.111,0.137,0.003,0.005,-0.216,-0.041,-0.52,-23.02,201972,200171,209383,216627,85454,88451,1825593868,1955892875,0.518,0.254,53045578,71438349,0.234,0.114,40860,417377546,0.486,0.388,20.632,19.111,19.679,20.614,1.948,1.557,0.948,0.606,-0.408,-0.393,-0.131,0.017,-10.459,185073,177556,169648,0.431,0.398,621.84,592.082,-0.399,0.606,563.348,502.664,501.271,603.129
2014-03-22,7080867568,563.348,3.859186199911096e+16,4250217920,4123777832,3786870607,2561351263,4249762052,4112802203,3784769283,2772150158,4250217920,4004767930,21499589.33333333,838443887,2039947382,1.7574703783769088e+17,1.831,3.7236680062906776e+16,3.3855752824104936e+16,3.1176202594819264e+16,3.714689573234328e+16,3.559244345570741e+16,3.4077504084890976e+16,3.1303499798223764e+16,2.3254822824742096e+16,3.5839522029742484e+16,3.4749082391413936e+16,3.2832965507452256e+16,2.6278602127285776e+16,5095239034768592.0,5415926313963662.0,6982740178691533.0,1.6301527265215288e+16,6107809343826728.0,7.333064459571e+30,1.2189665100778e+31,6.6434947794639e+31,2.529,1.75,69.649,75.804,81.333,175.471,67.982,75.234,88.589,192.804,67.811,70.736,73.144,77.788,125.782,21.589,116.519,-1.502,-1.893,-1.006,540508894,472158231,671292698,2.001476082621824e+17,1.126584716746874e+17,5.08235987530991e+16,0.192,0.126,0.124,0.162,0.125,0.125,0.00176,0.001,2.895,-0.707,0.1,0.023,-0.408,0.147,-11.258,8.654,8.789,8.465,1.663,0.691,0.123,0.037,8207262305,-0.342,0.611,8893,8646,8117,7448,8249,8198,8345,7950,8631,13392934,1.162,-0.011,104.148,183.993,179.991,110.156,93.131,158.836,2168.0,-0.691,0.19,0.338,0.344,0.327,0.379,0.334,0.334,0.107,0.114,0.138,0.003,0.005,-0.198,-0.039,-0.52,56.076,210106,201070,210120,217568,85322,88526,1819978510,1959228702,0.495,0.255,53155442,70523976,0.227,0.115,40496,409976220,0.455,0.387,20.598,19.096,19.608,20.574,1.935,1.595,0.936,0.636,-0.355,-0.39,-0.139,0.016,-10.674,184694,177049,169905,0.41,0.397,617.816,575.086,-0.396,0.594,564.372,499.324,498.97,590.957
2014-03-23,7132702086,564.372,4.193599580619911e+16,4250217920,4154813126,3824225432,2595454537,4249989986,4131124299,3814798227,2804635164,4250217920,4034661305,20236091.666666664,817573684,2049099376,1.6710668217689498e+17,1.822,3.918891365639996e+16,3.4587532243691588e+16,3.169062198062443e+16,3.95414457692712e+16,3.717833154333034e+16,3.51253029810654e+16,3.198946728260927e+16,2.3665398055103788e+16,3.7530918599184136e+16,3.5826448122359828e+16,3.352714571463805e+16,2.672316197245201e+16,6693381793130951.0,6671269358892448.0,7760492533827446.0,1.6651622960377532e+16,1.0244911874213116e+16,1.1126458714724e+31,1.5056311091898e+31,6.9319136803643e+31,3.787,1.742,69.257,74.612,81.028,173.162,70.066,74.822,87.528,190.152,69.061,70.724,72.657,77.195,123.511,21.839,119.237,-1.47,-1.889,-1.008,512892459,469148050,676703763,2.0523176079853232e+17,1.144819955835191e+17,5.17935946693311e+16,0.18,0.125,0.123,0.162,0.123,0.124,0.00172,0.001,0.637,-0.701,0.092,0.023,-0.405,0.142,-13.185,8.412,8.697,8.446,1.799,0.809,0.029,0.037,8173333104,-0.34,0.599,8781,8203,8059,6406,7587,7881,8234,6547,8331,13648452,0.753,-0.012,103.506,183.182,177.736,104.361,91.566,189.876,2096.0,-0.727,0.179,0.333,0.338,0.326,0.375,0.316,0.332,0.123,0.123,0.14,0.004,0.005,-0.27,-0.048,-0.519,-28.035,206881,200808,208686,216332,91668,89050,2100735307,1982466234,0.461,0.256,57360365,69990888,0.215,0.115,40333,406695134,0.42,0.386,20.565,19.09,19.542,20.535,1.91,1.63,0.912,0.664,-0.305,-0.385,-0.147,0.015,-10.646,183721,175275,169708,0.384,0.396,613.309,567.007,-0.394,0.581,563.641,469.428,491.704,589.485
2014-03-24,7124723360,563.641,4.036357142981815e+16,4256925745,4187285812,3862251039,2629781406,4260165691,4149686578,3844188109,2836848487,4255248789,4063442980,18972594.0,790468195,2056658376,1.5620999185722163e+17,1.813,4.02971430783761e+16,3.5209437218524588e+16,3.220673931970975e+16,3.995250859954467e+16,3.797464151495229e+16,3.582373877423243e+16,3.252973206630017e+16,2.403239087652608e+16,3.852888190749215e+16,3.659658668051003e+16,3.4086690840392484e+16,2.712535262700588e+16,7256866374078749.0,7073688361317242.0,7937541165004859.0,1.6889845042106618e+16,8706669647661997.0,1.2509266758259e+31,1.5751139936537e+31,7.1316716386593e+31,3.336,1.735,66.753,73.992,79.725,170.744,67.939,73.621,86.127,187.419,67.339,69.436,71.484,76.213,121.152,20.619,106.288,-1.448,-1.884,-1.01,472430788,466777520,669840393,2.0364210345467165e+17,1.1217153803435494e+17,5.185040021052035e+16,0.161,0.122,0.123,0.161,0.12,0.122,0.0016799999999999,0.001,-1.846,-0.696,0.085,0.023,-0.404,0.138,-15.966,8.229,8.686,8.436,1.82,0.828,-0.063,0.038,8139355576,-0.338,0.587,8831,7617,8006,6176,7307,7727,8173,5723,8174,13665379,0.379,-0.02,102.304,182.353,176.083,102.758,93.041,180.65,2164.0,-0.761,0.168,0.322,0.338,0.326,0.373,0.309,0.331,0.112,0.123,0.14,0.003,0.005,-0.35,-0.059,-0.519,-14.851,207704,201364,208873,216692,89966,88828,2023467208,1972615867,0.429,0.257,53913536,70139739,0.205,0.115,40298,405982381,0.388,0.385,20.532,19.09,19.482,20.496,1.869,1.661,0.873,0.689,-0.259,-0.376,-0.153,0.013,-10.752,184950,176408,170464,0.364,0.394,608.547,563.836,-0.393,0.568,577.854,457.005,486.543,598.9
2014-03-25,7249823961,577.854,4.27935990448447e+16,4509139968,4272367011,3924827286,2672291822,4633513140,4263976446,3919199237,2884541061,4443690760,4137288757,704074998.0,843970009,2092952787,1.780713441437061e+17,1.805,4.169772209362068e+16,3.607654972408339e+16,3.27031010048159e+16,4.137305382219469e+16,3.917938089742539e+16,3.675305347698074e+16,3.319191703265788e+16,2.444472512198363e+16,4.002404247263594e+16,3.760780825735271e+16,3.4769714048465708e+16,2.7573542447404064e+16,7130133728649864.0,7585156142461218.0,8630953691719984.0,1.721041850749847e+16,1.2139575077823192e+16,1.4383648426379e+31,1.8623340407154e+31,7.4049626300811e+31,3.29,1.728,63.72,71.644,78.386,168.259,60.568,70.898,84.003,184.469,60.561,65.062,68.711,74.502,118.568,22.068,121.749,-1.464,-1.882,-1.012,450186312,463556724,667494782,2.1030274058748496e+16,1.1138732102124035e+17,5.216078932105366e+16,0.132,0.121,0.123,0.161,0.12,0.122,0.00164,0.001,-1.51,-0.692,0.077,0.023,-0.402,0.133,-21.64,8.13,8.706,8.44,1.828,0.835,-0.108,0.038,8108311341,-0.336,0.574,5214,7357,7941,5758,6933,7519,8093,4642,7952,13732557,0.014,-0.039,103.358,180.951,175.03,105.119,92.859,226.305,2156.0,-0.791,0.157,0.322,0.341,0.327,0.373,0.315,0.332,0.112,0.122,0.14,0.003,0.005,-0.366,-0.066,-0.519,38.721,217852,202144,209699,217683,89451,89165,2000385404,1987584392,0.402,0.258,51208490,70329505,0.198,0.116,40289,405805574,0.359,0.384,20.499,19.079,19.421,20.456,1.819,1.7,0.827,0.723,-0.224,-0.366,-0.16,0.012,-11.144,185084,175798,170635,0.343,0.393,605.113,570.869,-0.392,0.556,579.582,476.297,487.399,589.476
2014-03-26,7284248560,579.582,3.936935244537123e+16,4761354191,4357448210,3987403533,2714802237,4820186865,4363027665,3989370937,2931185446,4605109780,4207097357,694396955.0,876586842,2125229865,1.9210112301391046e+17,1.797,4.084217430667805e+16,3.658552024438492e+16,3.3071886346408984e+16,4.037120313378296e+16,3.922687378441186e+16,3.71018933394328e+16,3.3590461252832936e+16,2.477273890931083e+16,4.028005532540666e+16,3.8046848620191096e+16,3.519979478656605e+16,2.7938426314068868e+16,4542649387778112.0,7443053834803912.0,8791834976400123.0,1.7343398447964498e+16,7125587284221428.0,1.3849762596947e+31,1.9324090563063e+31,7.5198367431214e+31,1.759,1.721,59.25,69.396,77.127,165.253,59.655,69.277,82.373,181.706,58.072,62.675,66.991,73.234,116.161,22.097,122.066,-1.488,-1.879,-1.014,424073195,461921682,671538001,4281374246401136.0,1.1274082167491984e+17,5.253733997998422e+16,0.095,0.12,0.123,0.16,0.121,0.123,0.0015999999999999,0.001,0.44,-0.684,0.07,0.024,-0.401,0.128,-20.654,8.138,8.757,8.451,1.779,0.791,-0.125,0.038,8078205151,-0.334,0.563,4531,7016,7894,5422,6597,7318,8012,4442,7722,13863994,-0.333,-0.065,105.942,179.769,173.783,106.337,91.085,250.092,2074.0,-0.817,0.147,0.323,0.343,0.328,0.373,0.323,0.333,0.115,0.123,0.141,0.003,0.005,-0.332,-0.067,-0.519,13.038,220833,203005,210445,218596,89341,89255,1995431383,1991614411,0.379,0.259,50654320,68988429,0.19,0.116,40170,403398387,0.333,0.382,20.467,19.071,19.367,20.417,1.767,1.736,0.78,0.754,-0.195,-0.355,-0.166,0.01,-10.539,183560,175387,170852,0.322,0.391,601.013,576.349,-0.391,0.544,543.197,466.322,464.777,585.681
